Track,for,Emily,2011,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/2/2011,12:34:38,15.288,N,63.563,W
8/2/2011,12:36:38,15.287,N,63.561,W
8/2/2011,12:38:38,15.286,N,63.559,W
8/2/2011,12:40:39,15.285,N,63.557,W
8/2/2011,12:42:39,15.283,N,63.554,W
8/2/2011,12:44:39,15.282,N,63.552,W
8/2/2011,12:46:39,15.28,N,63.549,W
8/2/2011,12:48:38,15.278,N,63.547,W
8/2/2011,12:50:38,15.276,N,63.544,W
8/2/2011,12:52:38,15.273,N,63.542,W
8/2/2011,12:54:38,15.271,N,63.539,W
8/2/2011,12:56:39,15.268,N,63.536,W
8/2/2011,12:58:39,15.265,N,63.534,W
8/2/2011,13:00:39,15.261,N,63.532,W
8/2/2011,13:02:38,15.258,N,63.529,W
8/2/2011,13:04:38,15.254,N,63.527,W
8/2/2011,13:06:38,15.251,N,63.525,W
8/2/2011,13:08:38,15.247,N,63.523,W
8/2/2011,13:10:39,15.242,N,63.522,W
8/2/2011,13:12:39,15.238,N,63.521,W
8/2/2011,13:14:39,15.234,N,63.519,W
8/2/2011,13:15:46,15.231,N,63.519,W
8/2/2011,13:17:46,15.225,N,63.517,W
8/2/2011,13:19:46,15.219,N,63.515,W
8/2/2011,13:21:45,15.213,N,63.514,W
8/2/2011,13:23:45,15.206,N,63.512,W
8/2/2011,13:25:45,15.199,N,63.51,W
8/2/2011,13:27:45,15.191,N,63.509,W
8/2/2011,13:29:46,15.184,N,63.507,W
8/2/2011,13:31:46,15.176,N,63.506,W
8/2/2011,13:33:46,15.168,N,63.505,W
8/2/2011,13:35:46,15.16,N,63.505,W
8/2/2011,13:37:45,15.152,N,63.504,W
8/2/2011,13:39:45,15.144,N,63.504,W
8/2/2011,13:41:45,15.136,N,63.504,W
8/2/2011,13:43:45,15.129,N,63.505,W
8/2/2011,13:45:46,15.121,N,63.506,W
8/2/2011,13:47:46,15.114,N,63.507,W
8/2/2011,13:49:46,15.107,N,63.509,W
8/2/2011,13:51:45,15.101,N,63.511,W
8/2/2011,13:53:45,15.094,N,63.514,W
8/2/2011,13:55:45,15.089,N,63.517,W
8/2/2011,13:57:45,15.084,N,63.521,W
8/2/2011,13:59:46,15.079,N,63.526,W
8/2/2011,14:01:46,15.076,N,63.531,W
8/2/2011,14:03:46,15.072,N,63.537,W
8/2/2011,14:05:46,15.07,N,63.544,W
8/2/2011,14:07:45,15.068,N,63.551,W
8/2/2011,14:08:48,15.068,N,63.555,W
8/2/2011,14:10:48,15.075,N,63.57,W
8/2/2011,14:12:47,15.083,N,63.585,W
8/2/2011,14:14:47,15.09,N,63.6,W
8/2/2011,14:16:47,15.097,N,63.615,W
8/2/2011,14:18:47,15.105,N,63.63,W
8/2/2011,14:20:48,15.112,N,63.645,W
8/2/2011,14:22:48,15.119,N,63.66,W
8/2/2011,14:24:48,15.126,N,63.675,W
8/2/2011,14:26:48,15.134,N,63.69,W
8/2/2011,14:28:47,15.141,N,63.705,W
8/2/2011,14:30:47,15.148,N,63.721,W
8/2/2011,14:32:47,15.156,N,63.736,W
8/2/2011,14:34:48,15.163,N,63.751,W
8/2/2011,14:36:48,15.17,N,63.766,W
8/2/2011,14:38:48,15.178,N,63.781,W
8/2/2011,14:40:48,15.185,N,63.796,W
8/2/2011,14:42:47,15.192,N,63.811,W
8/2/2011,14:44:47,15.2,N,63.826,W
8/2/2011,14:46:47,15.207,N,63.841,W
8/2/2011,14:48:47,15.214,N,63.856,W
8/2/2011,14:50:48,15.221,N,63.871,W
8/2/2011,14:52:48,15.229,N,63.886,W
8/2/2011,14:54:48,15.236,N,63.901,W
8/2/2011,14:56:48,15.243,N,63.916,W
8/2/2011,14:58:47,15.251,N,63.931,W
8/2/2011,14:59:41,15.254,N,63.938,W
8/2/2011,15:01:41,15.261,N,63.952,W
8/2/2011,15:03:42,15.268,N,63.966,W
8/2/2011,15:05:42,15.274,N,63.981,W
8/2/2011,15:07:42,15.281,N,63.994,W
8/2/2011,15:09:42,15.287,N,64.008,W
8/2/2011,15:11:41,15.294,N,64.022,W
8/2/2011,15:13:41,15.3,N,64.036,W
8/2/2011,15:15:41,15.306,N,64.049,W
8/2/2011,15:17:41,15.313,N,64.063,W
8/2/2011,15:19:42,15.319,N,64.076,W
8/2/2011,15:21:42,15.325,N,64.089,W
8/2/2011,15:23:42,15.331,N,64.102,W
8/2/2011,15:25:41,15.337,N,64.115,W
8/2/2011,15:27:41,15.343,N,64.128,W
8/2/2011,15:29:41,15.348,N,64.141,W
8/2/2011,15:31:41,15.354,N,64.153,W
8/2/2011,15:33:42,15.36,N,64.166,W
8/2/2011,15:35:42,15.365,N,64.178,W
8/2/2011,15:37:42,15.37,N,64.19,W
8/2/2011,15:39:42,15.376,N,64.202,W
8/2/2011,15:41:41,15.381,N,64.214,W
8/2/2011,15:43:41,15.386,N,64.226,W
8/2/2011,15:45:41,15.391,N,64.237,W
8/2/2011,15:47:41,15.396,N,64.248,W
8/2/2011,15:49:42,15.4,N,64.259,W
8/2/2011,15:51:42,15.405,N,64.27,W
8/2/2011,15:53:42,15.409,N,64.281,W
8/2/2011,15:55:41,15.414,N,64.292,W
8/2/2011,15:57:41,15.418,N,64.302,W
8/2/2011,15:59:41,15.422,N,64.313,W
8/2/2011,16:01:41,15.426,N,64.323,W
8/2/2011,16:03:42,15.43,N,64.333,W
8/2/2011,16:05:42,15.434,N,64.343,W
8/2/2011,16:07:42,15.438,N,64.352,W
8/2/2011,16:09:42,15.442,N,64.362,W
8/2/2011,16:11:41,15.445,N,64.371,W
8/2/2011,16:13:41,15.449,N,64.381,W
8/2/2011,16:15:41,15.452,N,64.39,W
8/2/2011,16:17:41,15.456,N,64.399,W
8/2/2011,16:19:42,15.459,N,64.408,W
8/2/2011,16:21:42,15.462,N,64.417,W
8/2/2011,16:23:42,15.466,N,64.426,W
8/2/2011,16:25:41,15.469,N,64.435,W
8/2/2011,16:27:41,15.472,N,64.443,W
8/2/2011,16:29:41,15.475,N,64.452,W
8/2/2011,16:31:41,15.478,N,64.46,W
8/2/2011,16:33:42,15.481,N,64.469,W
8/2/2011,16:35:42,15.484,N,64.477,W
8/2/2011,16:37:42,15.487,N,64.486,W
8/2/2011,16:39:42,15.49,N,64.494,W
8/2/2011,16:41:41,15.493,N,64.502,W
8/2/2011,16:43:41,15.496,N,64.51,W
8/2/2011,16:45:41,15.499,N,64.519,W
8/2/2011,16:47:41,15.502,N,64.527,W
8/2/2011,16:49:42,15.505,N,64.535,W
8/2/2011,16:51:42,15.508,N,64.543,W
8/2/2011,16:53:42,15.511,N,64.551,W
8/2/2011,16:55:41,15.514,N,64.559,W
8/2/2011,16:57:41,15.517,N,64.567,W
8/2/2011,16:59:41,15.52,N,64.575,W
8/2/2011,17:01:41,15.523,N,64.584,W
8/2/2011,17:03:42,15.526,N,64.592,W
8/2/2011,17:05:42,15.53,N,64.6,W
8/2/2011,17:07:42,15.533,N,64.608,W
8/2/2011,17:09:42,15.536,N,64.616,W
8/2/2011,17:11:41,15.539,N,64.624,W
8/2/2011,17:13:41,15.543,N,64.633,W
8/2/2011,17:15:41,15.546,N,64.641,W
8/2/2011,17:17:41,15.549,N,64.649,W
8/2/2011,17:19:42,15.553,N,64.658,W
8/2/2011,17:21:42,15.556,N,64.666,W
8/2/2011,17:23:42,15.56,N,64.675,W
8/2/2011,17:25:41,15.564,N,64.684,W
8/2/2011,17:27:41,15.568,N,64.692,W
8/2/2011,17:29:41,15.572,N,64.701,W
8/2/2011,17:31:41,15.576,N,64.71,W
8/2/2011,17:33:42,15.58,N,64.719,W
8/2/2011,17:35:42,15.584,N,64.728,W
8/2/2011,17:37:42,15.588,N,64.737,W
8/2/2011,17:39:42,15.592,N,64.747,W
8/2/2011,17:41:41,15.597,N,64.756,W
8/2/2011,17:43:41,15.601,N,64.765,W
8/2/2011,17:45:41,15.606,N,64.775,W
8/2/2011,17:47:41,15.611,N,64.785,W
8/2/2011,17:49:00,15.614,N,64.791,W
8/2/2011,17:51:00,15.619,N,64.802,W
8/2/2011,17:53:00,15.624,N,64.812,W
8/2/2011,17:55:00,15.63,N,64.823,W
8/2/2011,17:57:01,15.635,N,64.833,W
8/2/2011,17:59:01,15.64,N,64.844,W
8/2/2011,18:01:01,15.646,N,64.854,W
8/2/2011,18:03:00,15.651,N,64.865,W
8/2/2011,18:05:00,15.656,N,64.876,W
8/2/2011,18:07:00,15.662,N,64.886,W
8/2/2011,18:09:00,15.667,N,64.897,W
8/2/2011,18:11:01,15.673,N,64.908,W
8/2/2011,18:13:01,15.678,N,64.919,W
8/2/2011,18:15:01,15.684,N,64.929,W
8/2/2011,18:17:01,15.69,N,64.94,W
8/2/2011,18:19:00,15.695,N,64.951,W
8/2/2011,18:21:00,15.701,N,64.962,W
8/2/2011,18:23:00,15.707,N,64.972,W
8/2/2011,18:25:00,15.713,N,64.983,W
8/2/2011,18:27:01,15.718,N,64.994,W
8/2/2011,18:29:01,15.724,N,65.005,W
8/2/2011,18:31:01,15.73,N,65.016,W
8/2/2011,18:33:00,15.736,N,65.027,W
8/2/2011,18:35:00,15.742,N,65.038,W
8/2/2011,18:37:00,15.748,N,65.049,W
8/2/2011,18:39:00,15.754,N,65.06,W
8/2/2011,18:41:01,15.76,N,65.071,W
8/2/2011,18:43:01,15.767,N,65.082,W
8/2/2011,18:45:01,15.773,N,65.093,W
8/2/2011,18:47:01,15.779,N,65.104,W
8/2/2011,18:49:00,15.785,N,65.115,W
8/2/2011,18:51:00,15.792,N,65.126,W
8/2/2011,18:53:00,15.798,N,65.137,W
8/2/2011,18:55:00,15.804,N,65.148,W
8/2/2011,18:57:01,15.811,N,65.159,W
8/2/2011,18:59:01,15.817,N,65.171,W
8/2/2011,19:01:01,15.824,N,65.182,W
8/2/2011,19:03:00,15.831,N,65.193,W
8/2/2011,19:05:00,15.837,N,65.204,W
8/2/2011,19:07:00,15.844,N,65.216,W
8/2/2011,19:09:00,15.851,N,65.227,W
8/2/2011,19:11:01,15.857,N,65.238,W
8/2/2011,19:13:01,15.864,N,65.25,W
8/2/2011,19:14:40,15.87,N,65.259,W
8/2/2011,19:16:41,15.876,N,65.27,W
8/2/2011,19:18:41,15.881,N,65.28,W
8/2/2011,19:20:41,15.887,N,65.291,W
8/2/2011,19:22:41,15.893,N,65.301,W
8/2/2011,19:24:40,15.898,N,65.312,W
8/2/2011,19:26:40,15.904,N,65.323,W
8/2/2011,19:28:40,15.91,N,65.333,W
8/2/2011,19:30:41,15.915,N,65.344,W
8/2/2011,19:32:41,15.921,N,65.354,W
8/2/2011,19:34:41,15.926,N,65.365,W
8/2/2011,19:36:41,15.932,N,65.375,W
8/2/2011,19:38:40,15.937,N,65.386,W
8/2/2011,19:40:40,15.943,N,65.396,W
8/2/2011,19:42:40,15.948,N,65.406,W
8/2/2011,19:44:40,15.954,N,65.417,W
8/2/2011,19:46:41,15.959,N,65.427,W
8/2/2011,19:48:41,15.965,N,65.437,W
8/2/2011,19:50:41,15.97,N,65.448,W
8/2/2011,19:52:41,15.975,N,65.458,W
8/2/2011,19:54:40,15.981,N,65.468,W
8/2/2011,19:56:40,15.986,N,65.478,W
8/2/2011,19:58:40,15.991,N,65.488,W
8/2/2011,20:00:41,15.997,N,65.499,W
8/2/2011,20:02:41,16.002,N,65.509,W
8/2/2011,20:04:41,16.007,N,65.519,W
8/2/2011,20:06:41,16.012,N,65.529,W
8/2/2011,20:08:40,16.017,N,65.539,W
8/2/2011,20:10:40,16.022,N,65.549,W
8/2/2011,20:12:40,16.027,N,65.559,W
8/2/2011,20:14:40,16.032,N,65.569,W
8/2/2011,20:16:41,16.038,N,65.579,W
8/2/2011,20:18:41,16.043,N,65.589,W
8/2/2011,20:20:41,16.047,N,65.598,W
8/2/2011,20:22:41,16.052,N,65.608,W
8/2/2011,20:24:40,16.057,N,65.618,W
8/2/2011,20:26:40,16.062,N,65.628,W
8/2/2011,20:28:40,16.067,N,65.637,W
8/2/2011,20:30:41,16.072,N,65.647,W
8/2/2011,20:32:41,16.077,N,65.657,W
8/2/2011,20:34:41,16.081,N,65.666,W
8/2/2011,20:36:41,16.086,N,65.676,W
8/2/2011,20:38:40,16.091,N,65.685,W
8/2/2011,20:40:40,16.095,N,65.695,W
8/2/2011,20:42:40,16.1,N,65.704,W
8/2/2011,20:44:40,16.105,N,65.714,W
8/2/2011,20:46:41,16.109,N,65.723,W
8/2/2011,20:48:41,16.114,N,65.733,W
8/2/2011,20:50:41,16.118,N,65.742,W
8/2/2011,20:52:41,16.123,N,65.751,W
8/2/2011,20:54:40,16.127,N,65.76,W
8/2/2011,20:56:40,16.131,N,65.77,W
8/2/2011,20:58:40,16.136,N,65.779,W
8/2/2011,21:00:41,16.14,N,65.788,W
8/2/2011,21:02:41,16.144,N,65.797,W
8/2/2011,21:04:41,16.148,N,65.806,W
8/2/2011,21:06:41,16.153,N,65.815,W
8/2/2011,21:08:40,16.157,N,65.824,W
8/2/2011,21:10:40,16.161,N,65.833,W
8/2/2011,21:12:40,16.165,N,65.842,W
8/2/2011,21:14:40,16.169,N,65.85,W
8/2/2011,21:16:41,16.173,N,65.859,W
8/2/2011,21:18:41,16.177,N,65.868,W
8/2/2011,21:20:41,16.181,N,65.877,W
8/2/2011,21:22:41,16.184,N,65.885,W
8/2/2011,21:24:40,16.188,N,65.894,W
8/2/2011,21:26:40,16.192,N,65.902,W
8/2/2011,21:28:40,16.196,N,65.911,W
8/2/2011,21:30:41,16.199,N,65.919,W
8/2/2011,21:32:41,16.203,N,65.928,W
8/2/2011,21:34:41,16.207,N,65.936,W
8/2/2011,21:36:41,16.21,N,65.944,W
8/2/2011,21:38:40,16.214,N,65.953,W
8/2/2011,21:40:40,16.217,N,65.961,W
8/2/2011,21:42:40,16.22,N,65.969,W
8/2/2011,21:44:40,16.224,N,65.977,W
8/2/2011,21:46:41,16.227,N,65.985,W
8/2/2011,21:48:41,16.23,N,65.993,W
8/2/2011,21:50:41,16.234,N,66.001,W
8/2/2011,21:52:41,16.237,N,66.009,W
8/2/2011,21:54:40,16.24,N,66.017,W
8/2/2011,21:56:40,16.243,N,66.025,W
8/2/2011,21:58:40,16.246,N,66.032,W
8/2/2011,22:00:41,16.249,N,66.04,W
8/2/2011,22:02:41,16.252,N,66.048,W
8/2/2011,22:04:41,16.255,N,66.055,W
8/2/2011,22:06:41,16.257,N,66.063,W
8/2/2011,22:08:40,16.26,N,66.07,W
8/2/2011,22:10:40,16.263,N,66.078,W
8/2/2011,22:12:40,16.266,N,66.085,W
8/2/2011,22:14:40,16.268,N,66.092,W
8/2/2011,22:16:41,16.271,N,66.1,W
8/2/2011,22:18:41,16.273,N,66.107,W
8/2/2011,22:20:41,16.276,N,66.114,W
8/2/2011,22:22:41,16.278,N,66.121,W
8/2/2011,22:24:40,16.28,N,66.128,W
8/2/2011,22:26:40,16.283,N,66.135,W
8/2/2011,22:28:40,16.285,N,66.142,W
8/2/2011,22:30:41,16.287,N,66.149,W
8/2/2011,22:32:41,16.289,N,66.156,W
8/2/2011,22:34:41,16.292,N,66.163,W
8/2/2011,22:36:41,16.294,N,66.169,W
8/2/2011,22:38:40,16.296,N,66.176,W
8/2/2011,22:40:40,16.298,N,66.183,W
8/2/2011,22:42:40,16.3,N,66.189,W
8/2/2011,22:44:40,16.301,N,66.196,W
8/2/2011,22:46:41,16.303,N,66.203,W
8/2/2011,22:48:41,16.305,N,66.209,W
8/2/2011,22:50:41,16.307,N,66.216,W
8/2/2011,22:52:41,16.309,N,66.222,W
8/2/2011,22:54:40,16.31,N,66.228,W
8/2/2011,22:56:40,16.312,N,66.235,W
8/2/2011,22:58:40,16.313,N,66.241,W
8/2/2011,23:00:41,16.315,N,66.247,W
8/2/2011,23:02:41,16.317,N,66.253,W
8/2/2011,23:04:41,16.318,N,66.26,W
8/2/2011,23:06:41,16.319,N,66.266,W
8/2/2011,23:08:40,16.321,N,66.272,W
8/2/2011,23:10:40,16.322,N,66.278,W
8/2/2011,23:12:40,16.324,N,66.284,W
8/2/2011,23:14:40,16.325,N,66.29,W
8/2/2011,23:16:41,16.326,N,66.296,W
8/2/2011,23:18:41,16.327,N,66.302,W
8/2/2011,23:20:41,16.328,N,66.308,W
8/2/2011,23:22:41,16.33,N,66.314,W
8/2/2011,23:24:40,16.331,N,66.32,W
8/2/2011,23:26:40,16.332,N,66.326,W
8/2/2011,23:28:40,16.333,N,66.331,W
8/2/2011,23:30:41,16.334,N,66.337,W
8/2/2011,23:32:41,16.335,N,66.343,W
8/2/2011,23:34:41,16.336,N,66.349,W
8/2/2011,23:36:41,16.337,N,66.354,W
8/2/2011,23:38:40,16.337,N,66.36,W
8/2/2011,23:40:40,16.338,N,66.366,W
8/2/2011,23:42:40,16.339,N,66.371,W
8/2/2011,23:44:40,16.34,N,66.377,W
8/2/2011,23:46:41,16.341,N,66.383,W
8/2/2011,23:48:41,16.341,N,66.388,W
8/2/2011,23:50:41,16.342,N,66.394,W
8/2/2011,23:52:41,16.343,N,66.399,W
8/2/2011,23:54:40,16.343,N,66.405,W
8/2/2011,23:56:40,16.344,N,66.41,W
8/2/2011,23:58:40,16.344,N,66.416,W
8/3/2011,0:00:41,16.345,N,66.421,W
8/3/2011,0:02:41,16.346,N,66.427,W
8/3/2011,0:04:41,16.346,N,66.432,W
8/3/2011,0:06:41,16.347,N,66.438,W
8/3/2011,0:08:40,16.347,N,66.443,W
8/3/2011,0:10:40,16.347,N,66.449,W
8/3/2011,0:12:40,16.348,N,66.454,W
8/3/2011,0:14:40,16.348,N,66.46,W
8/3/2011,0:16:41,16.348,N,66.465,W
8/3/2011,0:18:41,16.349,N,66.47,W
8/3/2011,0:20:41,16.349,N,66.476,W
8/3/2011,0:22:41,16.349,N,66.481,W
8/3/2011,0:24:40,16.35,N,66.486,W
8/3/2011,0:26:40,16.35,N,66.492,W
8/3/2011,0:28:40,16.35,N,66.497,W
8/3/2011,0:30:41,16.35,N,66.503,W
8/3/2011,0:32:41,16.35,N,66.508,W
8/3/2011,0:34:41,16.351,N,66.513,W
8/3/2011,0:36:41,16.351,N,66.519,W
8/3/2011,0:38:40,16.351,N,66.524,W
8/3/2011,0:40:40,16.351,N,66.529,W
8/3/2011,0:42:40,16.351,N,66.535,W
8/3/2011,0:44:40,16.351,N,66.54,W
8/3/2011,0:46:41,16.351,N,66.545,W
8/3/2011,0:48:41,16.351,N,66.551,W
8/3/2011,0:50:41,16.351,N,66.556,W
8/3/2011,0:52:41,16.351,N,66.561,W
8/3/2011,0:54:40,16.351,N,66.567,W
8/3/2011,0:56:40,16.351,N,66.572,W
8/3/2011,0:58:40,16.351,N,66.577,W
8/3/2011,1:00:41,16.351,N,66.583,W
8/3/2011,1:02:41,16.351,N,66.588,W
8/3/2011,1:04:41,16.351,N,66.594,W
8/3/2011,1:06:41,16.351,N,66.599,W
8/3/2011,1:08:40,16.351,N,66.604,W
8/3/2011,1:10:40,16.35,N,66.61,W
8/3/2011,1:12:40,16.35,N,66.615,W
8/3/2011,1:14:40,16.35,N,66.621,W
8/3/2011,1:16:41,16.35,N,66.626,W
8/3/2011,1:18:41,16.35,N,66.632,W
8/3/2011,1:20:41,16.35,N,66.637,W
8/3/2011,1:22:41,16.349,N,66.643,W
8/3/2011,1:24:40,16.349,N,66.648,W
8/3/2011,1:26:40,16.349,N,66.654,W
8/3/2011,1:28:40,16.349,N,66.659,W
8/3/2011,1:30:41,16.349,N,66.665,W
8/3/2011,1:32:41,16.348,N,66.67,W
8/3/2011,1:34:41,16.348,N,66.676,W
8/3/2011,1:36:41,16.348,N,66.682,W
8/3/2011,1:38:40,16.348,N,66.687,W
8/3/2011,1:40:40,16.347,N,66.693,W
8/3/2011,1:42:40,16.347,N,66.699,W
8/3/2011,1:44:40,16.347,N,66.704,W
8/3/2011,1:46:41,16.347,N,66.71,W
8/3/2011,1:48:41,16.346,N,66.716,W
8/3/2011,1:50:41,16.346,N,66.722,W
8/3/2011,1:52:41,16.346,N,66.727,W
8/3/2011,1:54:40,16.346,N,66.733,W
8/3/2011,1:56:40,16.345,N,66.739,W
8/3/2011,1:58:40,16.345,N,66.745,W
8/3/2011,2:00:41,16.345,N,66.751,W
8/3/2011,2:02:41,16.345,N,66.757,W
8/3/2011,2:04:41,16.344,N,66.763,W
8/3/2011,2:06:41,16.344,N,66.769,W
8/3/2011,2:08:40,16.344,N,66.775,W
8/3/2011,2:10:40,16.343,N,66.781,W
8/3/2011,2:12:40,16.343,N,66.787,W
8/3/2011,2:14:40,16.343,N,66.793,W
8/3/2011,2:16:41,16.343,N,66.8,W
8/3/2011,2:18:41,16.342,N,66.806,W
8/3/2011,2:20:41,16.342,N,66.812,W
8/3/2011,2:22:41,16.342,N,66.818,W
8/3/2011,2:24:40,16.342,N,66.825,W
8/3/2011,2:26:40,16.341,N,66.831,W
8/3/2011,2:28:40,16.341,N,66.837,W
8/3/2011,2:30:41,16.341,N,66.844,W
8/3/2011,2:32:41,16.341,N,66.85,W
8/3/2011,2:34:41,16.341,N,66.857,W
8/3/2011,2:36:41,16.34,N,66.864,W
8/3/2011,2:38:40,16.34,N,66.87,W
8/3/2011,2:40:40,16.34,N,66.877,W
8/3/2011,2:42:40,16.34,N,66.883,W
8/3/2011,2:44:40,16.34,N,66.89,W
8/3/2011,2:46:41,16.339,N,66.897,W
8/3/2011,2:48:41,16.339,N,66.904,W
8/3/2011,2:50:41,16.339,N,66.911,W
8/3/2011,2:52:41,16.339,N,66.917,W
8/3/2011,2:54:40,16.339,N,66.924,W
8/3/2011,2:56:40,16.339,N,66.931,W
8/3/2011,2:58:40,16.339,N,66.938,W
8/3/2011,3:00:41,16.338,N,66.945,W
8/3/2011,3:02:41,16.338,N,66.952,W
8/3/2011,3:04:41,16.338,N,66.959,W
8/3/2011,3:06:41,16.338,N,66.967,W
8/3/2011,3:08:40,16.338,N,66.974,W
8/3/2011,3:10:40,16.338,N,66.981,W
8/3/2011,3:12:40,16.338,N,66.988,W
8/3/2011,3:14:40,16.338,N,66.995,W
8/3/2011,3:16:41,16.338,N,67.003,W
8/3/2011,3:18:41,16.337,N,67.01,W
8/3/2011,3:20:41,16.337,N,67.017,W
8/3/2011,3:22:41,16.337,N,67.025,W
8/3/2011,3:24:40,16.337,N,67.032,W
8/3/2011,3:26:40,16.337,N,67.04,W
8/3/2011,3:28:40,16.337,N,67.047,W
8/3/2011,3:30:41,16.337,N,67.055,W
8/3/2011,3:32:41,16.337,N,67.062,W
8/3/2011,3:34:41,16.337,N,67.07,W
8/3/2011,3:36:41,16.337,N,67.077,W
8/3/2011,3:38:40,16.337,N,67.085,W
8/3/2011,3:40:40,16.337,N,67.093,W
8/3/2011,3:42:40,16.337,N,67.1,W
8/3/2011,3:44:40,16.337,N,67.108,W
8/3/2011,3:46:41,16.337,N,67.116,W
8/3/2011,3:48:41,16.337,N,67.124,W
8/3/2011,3:50:41,16.337,N,67.131,W
8/3/2011,3:52:41,16.337,N,67.139,W
8/3/2011,3:54:40,16.337,N,67.147,W
8/3/2011,3:56:40,16.337,N,67.155,W
8/3/2011,3:58:40,16.337,N,67.163,W
8/3/2011,4:00:41,16.337,N,67.171,W
8/3/2011,4:02:41,16.337,N,67.179,W
8/3/2011,4:04:41,16.337,N,67.187,W
8/3/2011,4:06:41,16.337,N,67.195,W
8/3/2011,4:08:40,16.337,N,67.203,W
8/3/2011,4:10:40,16.337,N,67.211,W
8/3/2011,4:12:40,16.337,N,67.219,W
8/3/2011,4:14:40,16.337,N,67.227,W
8/3/2011,4:16:41,16.337,N,67.235,W
8/3/2011,4:18:41,16.337,N,67.243,W
8/3/2011,4:20:41,16.337,N,67.252,W
8/3/2011,4:22:41,16.337,N,67.26,W
8/3/2011,4:24:40,16.337,N,67.268,W
8/3/2011,4:26:40,16.337,N,67.276,W
8/3/2011,4:28:40,16.337,N,67.285,W
8/3/2011,4:30:41,16.338,N,67.293,W
8/3/2011,4:32:41,16.338,N,67.301,W
8/3/2011,4:34:41,16.338,N,67.309,W
8/3/2011,4:36:41,16.338,N,67.318,W
8/3/2011,4:38:40,16.338,N,67.326,W
8/3/2011,4:40:40,16.338,N,67.335,W
8/3/2011,4:42:40,16.338,N,67.343,W
8/3/2011,4:44:40,16.338,N,67.351,W
8/3/2011,4:46:41,16.338,N,67.36,W
8/3/2011,4:48:41,16.338,N,67.368,W
8/3/2011,4:50:41,16.338,N,67.377,W
8/3/2011,4:52:41,16.339,N,67.385,W
8/3/2011,4:54:40,16.339,N,67.394,W
8/3/2011,4:56:40,16.339,N,67.402,W
8/3/2011,4:58:40,16.339,N,67.411,W
8/3/2011,5:00:31,16.339,N,67.419,W
8/3/2011,5:02:31,16.338,N,67.429,W
8/3/2011,5:04:31,16.337,N,67.44,W
8/3/2011,5:06:32,16.336,N,67.45,W
8/3/2011,5:08:32,16.335,N,67.461,W
8/3/2011,5:10:32,16.334,N,67.471,W
8/3/2011,5:12:32,16.333,N,67.481,W
8/3/2011,5:14:31,16.332,N,67.491,W
8/3/2011,5:16:31,16.331,N,67.501,W
8/3/2011,5:18:31,16.331,N,67.511,W
8/3/2011,5:20:32,16.33,N,67.521,W
8/3/2011,5:22:32,16.329,N,67.531,W
8/3/2011,5:24:32,16.329,N,67.54,W
8/3/2011,5:26:32,16.328,N,67.55,W
8/3/2011,5:28:31,16.328,N,67.56,W
8/3/2011,5:30:31,16.327,N,67.569,W
8/3/2011,5:32:31,16.327,N,67.579,W
8/3/2011,5:34:31,16.327,N,67.588,W
8/3/2011,5:36:32,16.327,N,67.597,W
8/3/2011,5:38:32,16.326,N,67.607,W
8/3/2011,5:40:32,16.326,N,67.616,W
8/3/2011,5:42:32,16.326,N,67.625,W
8/3/2011,5:44:31,16.326,N,67.634,W
8/3/2011,5:46:31,16.326,N,67.643,W
8/3/2011,5:48:31,16.326,N,67.652,W
8/3/2011,5:50:32,16.326,N,67.661,W
8/3/2011,5:52:32,16.327,N,67.67,W
8/3/2011,5:54:32,16.327,N,67.679,W
8/3/2011,5:56:32,16.327,N,67.688,W
8/3/2011,5:58:31,16.327,N,67.696,W
8/3/2011,6:00:31,16.328,N,67.705,W
8/3/2011,6:02:31,16.328,N,67.714,W
8/3/2011,6:04:31,16.329,N,67.722,W
8/3/2011,6:06:32,16.329,N,67.731,W
8/3/2011,6:08:32,16.33,N,67.739,W
8/3/2011,6:10:32,16.33,N,67.748,W
8/3/2011,6:12:32,16.331,N,67.756,W
8/3/2011,6:14:31,16.331,N,67.764,W
8/3/2011,6:16:31,16.332,N,67.773,W
8/3/2011,6:18:31,16.333,N,67.781,W
8/3/2011,6:20:32,16.334,N,67.789,W
8/3/2011,6:22:32,16.334,N,67.797,W
8/3/2011,6:24:32,16.335,N,67.805,W
8/3/2011,6:26:32,16.336,N,67.813,W
8/3/2011,6:28:31,16.337,N,67.821,W
8/3/2011,6:30:31,16.338,N,67.829,W
8/3/2011,6:32:31,16.339,N,67.837,W
8/3/2011,6:34:31,16.34,N,67.845,W
8/3/2011,6:36:32,16.341,N,67.853,W
8/3/2011,6:38:32,16.342,N,67.861,W
8/3/2011,6:40:32,16.343,N,67.868,W
8/3/2011,6:42:32,16.344,N,67.876,W
8/3/2011,6:44:31,16.346,N,67.884,W
8/3/2011,6:46:31,16.347,N,67.891,W
8/3/2011,6:48:31,16.348,N,67.899,W
8/3/2011,6:50:32,16.349,N,67.907,W
8/3/2011,6:52:32,16.35,N,67.915,W
8/3/2011,6:54:32,16.351,N,67.922,W
8/3/2011,6:56:32,16.352,N,67.93,W
8/3/2011,6:58:31,16.354,N,67.938,W
8/3/2011,7:00:31,16.355,N,67.945,W
8/3/2011,7:02:31,16.356,N,67.953,W
