Track,for,Harvey,2011,,
8/20/2011,12:58:49,16.695,N,87.193,W
8/20/2011,13:00:48,16.696,N,87.199,W
8/20/2011,13:02:48,16.696,N,87.205,W
8/20/2011,13:04:48,16.697,N,87.211,W
8/20/2011,13:04:59,16.697,N,87.211,W
8/20/2011,13:06:59,16.701,N,87.22,W
8/20/2011,13:08:59,16.706,N,87.229,W
8/20/2011,13:10:59,16.71,N,87.238,W
8/20/2011,13:12:58,16.715,N,87.247,W
8/20/2011,13:14:58,16.72,N,87.256,W
8/20/2011,13:16:58,16.725,N,87.266,W
8/20/2011,13:18:58,16.73,N,87.275,W
8/20/2011,13:20:59,16.735,N,87.285,W
8/20/2011,13:22:59,16.741,N,87.295,W
8/20/2011,13:24:59,16.746,N,87.305,W
8/20/2011,13:26:59,16.752,N,87.315,W
8/20/2011,13:28:58,16.757,N,87.325,W
8/20/2011,13:30:58,16.763,N,87.335,W
8/20/2011,13:32:58,16.768,N,87.345,W
8/20/2011,13:34:59,16.774,N,87.356,W
8/20/2011,13:36:59,16.779,N,87.366,W
8/20/2011,13:38:59,16.785,N,87.376,W
8/20/2011,13:40:59,16.79,N,87.387,W
8/20/2011,13:42:58,16.795,N,87.397,W
8/20/2011,13:44:58,16.8,N,87.407,W
8/20/2011,13:46:58,16.805,N,87.417,W
8/20/2011,13:48:58,16.81,N,87.428,W
8/20/2011,13:50:59,16.815,N,87.438,W
8/20/2011,13:52:59,16.819,N,87.448,W
8/20/2011,13:54:59,16.823,N,87.458,W
8/20/2011,13:56:59,16.827,N,87.468,W
8/20/2011,13:58:01,16.829,N,87.473,W
8/20/2011,14:00:01,16.831,N,87.483,W
8/20/2011,14:02:01,16.833,N,87.492,W
8/20/2011,14:04:00,16.834,N,87.501,W
8/20/2011,14:06:00,16.835,N,87.511,W
8/20/2011,14:08:00,16.836,N,87.52,W
8/20/2011,14:10:00,16.836,N,87.529,W
8/20/2011,14:12:01,16.836,N,87.539,W
8/20/2011,14:14:01,16.836,N,87.548,W
8/20/2011,14:16:01,16.836,N,87.557,W
8/20/2011,14:18:00,16.836,N,87.566,W
8/20/2011,14:20:00,16.835,N,87.575,W
8/20/2011,14:22:00,16.834,N,87.584,W
8/20/2011,14:24:00,16.833,N,87.593,W
8/20/2011,14:26:01,16.832,N,87.601,W
8/20/2011,14:28:01,16.831,N,87.61,W
8/20/2011,14:30:01,16.83,N,87.619,W
8/20/2011,14:32:01,16.829,N,87.627,W
8/20/2011,14:34:00,16.827,N,87.636,W
8/20/2011,14:36:00,16.826,N,87.644,W
8/20/2011,14:38:00,16.824,N,87.652,W
8/20/2011,14:40:00,16.823,N,87.66,W
8/20/2011,14:42:01,16.821,N,87.668,W
8/20/2011,14:44:01,16.82,N,87.676,W
8/20/2011,14:46:01,16.818,N,87.684,W
8/20/2011,14:48:00,16.817,N,87.692,W
8/20/2011,14:50:00,16.816,N,87.699,W
8/20/2011,14:52:00,16.814,N,87.707,W
8/20/2011,14:54:00,16.813,N,87.714,W
8/20/2011,14:56:01,16.812,N,87.722,W
8/20/2011,14:58:01,16.811,N,87.729,W
8/20/2011,15:00:01,16.811,N,87.736,W
8/20/2011,15:02:01,16.81,N,87.743,W
8/20/2011,15:04:00,16.81,N,87.749,W
8/20/2011,15:06:00,16.809,N,87.756,W
8/20/2011,15:08:00,16.809,N,87.763,W
8/20/2011,15:10:00,16.809,N,87.769,W
8/20/2011,15:12:00,16.809,N,87.776,W
8/20/2011,15:14:00,16.809,N,87.783,W
8/20/2011,15:15:59,16.809,N,87.789,W
8/20/2011,15:17:59,16.81,N,87.796,W
8/20/2011,15:19:59,16.81,N,87.802,W
8/20/2011,15:21:59,16.81,N,87.808,W
8/20/2011,15:24:00,16.811,N,87.814,W
8/20/2011,15:26:00,16.811,N,87.82,W
8/20/2011,15:28:00,16.812,N,87.826,W
8/20/2011,15:30:00,16.812,N,87.832,W
8/20/2011,15:31:59,16.813,N,87.837,W
8/20/2011,15:33:59,16.814,N,87.843,W
8/20/2011,15:35:59,16.814,N,87.849,W
8/20/2011,15:38:00,16.815,N,87.854,W
8/20/2011,15:40:00,16.816,N,87.859,W
8/20/2011,15:42:00,16.817,N,87.865,W
8/20/2011,15:44:00,16.818,N,87.87,W
8/20/2011,15:45:59,16.819,N,87.875,W
8/20/2011,15:47:59,16.82,N,87.88,W
8/20/2011,15:49:59,16.821,N,87.885,W
8/20/2011,15:51:05,16.822,N,87.888,W
8/20/2011,15:53:05,16.825,N,87.894,W
8/20/2011,15:55:06,16.828,N,87.901,W
8/20/2011,15:57:06,16.831,N,87.907,W
8/20/2011,15:59:06,16.834,N,87.913,W
8/20/2011,16:01:06,16.836,N,87.919,W
8/20/2011,16:03:05,16.839,N,87.926,W
8/20/2011,16:05:05,16.842,N,87.932,W
8/20/2011,16:07:05,16.845,N,87.938,W
8/20/2011,16:09:05,16.848,N,87.945,W
8/20/2011,16:11:05,16.851,N,87.951,W
8/20/2011,16:13:05,16.854,N,87.957,W
8/20/2011,16:15:05,16.857,N,87.964,W
8/20/2011,16:17:06,16.859,N,87.97,W
8/20/2011,16:19:06,16.862,N,87.976,W
8/20/2011,16:21:06,16.865,N,87.983,W
8/20/2011,16:23:06,16.868,N,87.989,W
8/20/2011,16:25:06,16.871,N,87.995,W
8/20/2011,16:27:06,16.874,N,88.002,W
8/20/2011,16:29:06,16.877,N,88.008,W
8/20/2011,16:31:06,16.879,N,88.014,W
8/20/2011,16:33:05,16.882,N,88.021,W
8/20/2011,16:35:05,16.885,N,88.027,W
8/20/2011,16:37:05,16.888,N,88.033,W
8/20/2011,16:39:05,16.891,N,88.04,W
8/20/2011,16:41:05,16.894,N,88.046,W
8/20/2011,16:43:05,16.896,N,88.052,W
8/20/2011,16:45:05,16.899,N,88.059,W
8/20/2011,16:47:06,16.902,N,88.065,W
8/20/2011,16:49:06,16.905,N,88.071,W
8/20/2011,16:51:06,16.908,N,88.078,W
8/20/2011,16:53:06,16.91,N,88.084,W
8/20/2011,16:55:06,16.913,N,88.09,W
8/20/2011,16:57:06,16.916,N,88.097,W
8/20/2011,16:59:06,16.919,N,88.103,W
8/20/2011,17:01:06,16.921,N,88.11,W
8/20/2011,17:03:05,16.924,N,88.116,W
8/20/2011,17:05:05,16.927,N,88.122,W
8/20/2011,17:07:05,16.93,N,88.129,W
8/20/2011,17:09:05,16.932,N,88.135,W
8/20/2011,17:11:05,16.935,N,88.142,W
8/20/2011,17:13:05,16.938,N,88.148,W
8/20/2011,17:15:05,16.941,N,88.154,W
8/20/2011,17:17:06,16.943,N,88.161,W
8/20/2011,17:19:06,16.946,N,88.167,W
8/20/2011,17:21:06,16.949,N,88.174,W
8/20/2011,17:23:06,16.952,N,88.18,W
8/20/2011,17:25:06,16.954,N,88.187,W
8/20/2011,17:27:06,16.957,N,88.193,W
8/20/2011,17:29:06,16.96,N,88.2,W
8/20/2011,17:31:06,16.962,N,88.206,W
8/20/2011,17:33:05,16.965,N,88.212,W
8/20/2011,17:35:05,16.968,N,88.219,W
8/20/2011,17:37:05,16.97,N,88.225,W
8/20/2011,17:39:05,16.973,N,88.232,W
8/20/2011,17:41:05,16.975,N,88.238,W
8/20/2011,17:43:05,16.978,N,88.245,W
8/20/2011,17:45:05,16.981,N,88.251,W
8/20/2011,17:47:06,16.983,N,88.258,W
8/20/2011,17:49:06,16.986,N,88.264,W
8/20/2011,17:51:06,16.989,N,88.271,W
8/20/2011,17:53:06,16.991,N,88.277,W
8/20/2011,17:55:06,16.994,N,88.284,W
8/20/2011,17:57:06,16.996,N,88.291,W
8/20/2011,17:59:06,16.999,N,88.297,W
8/20/2011,18:01:06,17.001,N,88.304,W
8/20/2011,18:03:05,17.004,N,88.31,W
8/20/2011,18:05:05,17.006,N,88.317,W
8/20/2011,18:07:05,17.009,N,88.323,W
8/20/2011,18:09:05,17.012,N,88.33,W
8/20/2011,18:11:05,17.014,N,88.336,W
8/20/2011,18:13:05,17.017,N,88.343,W
8/20/2011,18:15:05,17.019,N,88.35,W
8/20/2011,18:17:06,17.022,N,88.356,W
8/20/2011,18:19:06,17.024,N,88.363,W
8/20/2011,18:21:06,17.026,N,88.369,W
8/20/2011,18:23:06,17.029,N,88.376,W
8/20/2011,18:25:06,17.031,N,88.383,W
8/20/2011,18:27:06,17.034,N,88.389,W
8/20/2011,18:29:06,17.036,N,88.396,W
8/20/2011,18:31:06,17.039,N,88.403,W
8/20/2011,18:33:05,17.041,N,88.409,W
8/20/2011,18:35:05,17.043,N,88.416,W
8/20/2011,18:37:05,17.046,N,88.423,W
8/20/2011,18:39:05,17.048,N,88.429,W
8/20/2011,18:41:05,17.051,N,88.436,W
8/20/2011,18:43:05,17.053,N,88.443,W
8/20/2011,18:45:05,17.055,N,88.45,W
8/20/2011,18:47:06,17.058,N,88.456,W
8/20/2011,18:49:06,17.06,N,88.463,W
8/20/2011,18:51:06,17.062,N,88.47,W
8/20/2011,18:53:06,17.064,N,88.476,W
8/20/2011,18:55:06,17.067,N,88.483,W
8/20/2011,18:57:06,17.069,N,88.49,W
8/20/2011,18:59:06,17.071,N,88.497,W
8/20/2011,19:01:06,17.074,N,88.504,W
8/20/2011,19:03:05,17.076,N,88.51,W
8/20/2011,19:05:05,17.078,N,88.517,W
8/20/2011,19:07:05,17.08,N,88.524,W
8/20/2011,19:09:05,17.082,N,88.531,W
8/20/2011,19:11:05,17.085,N,88.538,W
8/20/2011,19:13:05,17.087,N,88.544,W
8/20/2011,19:15:05,17.089,N,88.551,W
8/20/2011,19:17:06,17.091,N,88.558,W
8/20/2011,19:19:06,17.093,N,88.565,W
8/20/2011,19:21:06,17.095,N,88.572,W
8/20/2011,19:23:06,17.097,N,88.579,W
8/20/2011,19:25:06,17.1,N,88.586,W
8/20/2011,19:27:06,17.102,N,88.593,W
8/20/2011,19:29:06,17.104,N,88.599,W
8/20/2011,19:31:06,17.106,N,88.606,W
8/20/2011,19:33:05,17.108,N,88.613,W
8/20/2011,19:35:05,17.11,N,88.62,W
8/20/2011,19:37:05,17.112,N,88.627,W
8/20/2011,19:39:05,17.114,N,88.634,W
8/20/2011,19:41:05,17.116,N,88.641,W
8/20/2011,19:43:05,17.118,N,88.648,W
8/20/2011,19:45:05,17.12,N,88.655,W
8/20/2011,19:47:06,17.122,N,88.662,W
8/20/2011,19:49:06,17.124,N,88.669,W
8/20/2011,19:51:06,17.126,N,88.676,W
8/20/2011,19:53:06,17.128,N,88.683,W
8/20/2011,19:55:06,17.13,N,88.69,W
8/20/2011,19:57:06,17.131,N,88.697,W
8/20/2011,19:59:06,17.133,N,88.704,W
8/20/2011,20:01:06,17.135,N,88.711,W
8/20/2011,20:03:05,17.137,N,88.718,W
8/20/2011,20:05:05,17.139,N,88.726,W
8/20/2011,20:07:05,17.141,N,88.733,W
8/20/2011,20:09:05,17.143,N,88.74,W
8/20/2011,20:11:05,17.144,N,88.747,W
8/20/2011,20:13:05,17.146,N,88.754,W
8/20/2011,20:15:05,17.148,N,88.761,W
8/20/2011,20:17:06,17.15,N,88.768,W
8/20/2011,20:19:06,17.151,N,88.775,W
8/20/2011,20:21:06,17.153,N,88.783,W
8/20/2011,20:23:06,17.155,N,88.79,W
8/20/2011,20:25:06,17.157,N,88.797,W
8/20/2011,20:27:06,17.158,N,88.804,W
8/20/2011,20:29:06,17.16,N,88.811,W
8/20/2011,20:31:06,17.162,N,88.818,W
8/20/2011,20:33:05,17.163,N,88.826,W
8/20/2011,20:35:05,17.165,N,88.833,W
8/20/2011,20:37:05,17.167,N,88.84,W
8/20/2011,20:39:05,17.168,N,88.847,W
8/20/2011,20:41:05,17.17,N,88.855,W
8/20/2011,20:43:05,17.172,N,88.862,W
8/20/2011,20:45:05,17.173,N,88.869,W
8/20/2011,20:47:06,17.175,N,88.876,W
8/20/2011,20:49:06,17.177,N,88.884,W
8/20/2011,20:51:06,17.178,N,88.891,W
8/20/2011,20:53:06,17.18,N,88.898,W
8/20/2011,20:55:06,17.181,N,88.905,W
8/20/2011,20:57:06,17.183,N,88.913,W
8/20/2011,20:59:06,17.184,N,88.92,W
8/20/2011,21:01:06,17.186,N,88.927,W
8/20/2011,21:03:05,17.188,N,88.935,W
8/20/2011,21:05:05,17.189,N,88.942,W
8/20/2011,21:07:05,17.191,N,88.949,W
8/20/2011,21:09:05,17.192,N,88.957,W
8/20/2011,21:11:05,17.194,N,88.964,W
8/20/2011,21:13:05,17.195,N,88.971,W
8/20/2011,21:15:05,17.197,N,88.979,W
8/20/2011,21:17:06,17.198,N,88.986,W
8/20/2011,21:19:06,17.2,N,88.993,W
8/20/2011,21:21:06,17.201,N,89.001,W
8/20/2011,21:23:06,17.203,N,89.008,W
8/20/2011,21:25:06,17.204,N,89.016,W
8/20/2011,21:27:06,17.205,N,89.023,W
8/20/2011,21:29:06,17.207,N,89.03,W
8/20/2011,21:31:06,17.208,N,89.038,W
8/20/2011,21:33:05,17.21,N,89.045,W
8/20/2011,21:35:05,17.211,N,89.053,W
8/20/2011,21:37:05,17.212,N,89.06,W
8/20/2011,21:39:05,17.214,N,89.067,W
8/20/2011,21:41:05,17.215,N,89.075,W
8/20/2011,21:43:05,17.217,N,89.082,W
8/20/2011,21:45:05,17.218,N,89.09,W
8/20/2011,21:47:06,17.219,N,89.097,W
8/20/2011,21:49:06,17.221,N,89.105,W
8/20/2011,21:51:06,17.222,N,89.112,W
8/20/2011,21:53:06,17.223,N,89.12,W
8/20/2011,21:55:06,17.225,N,89.127,W
8/20/2011,21:57:06,17.226,N,89.135,W
8/20/2011,21:59:06,17.227,N,89.142,W
8/20/2011,22:01:06,17.229,N,89.15,W
8/20/2011,22:03:05,17.23,N,89.157,W
8/20/2011,22:05:05,17.231,N,89.165,W
8/20/2011,22:07:05,17.233,N,89.172,W
8/20/2011,22:09:05,17.234,N,89.18,W
8/20/2011,22:11:05,17.235,N,89.187,W
8/20/2011,22:13:05,17.237,N,89.195,W
8/20/2011,22:15:05,17.238,N,89.202,W
8/20/2011,22:17:06,17.239,N,89.21,W
8/20/2011,22:19:06,17.24,N,89.217,W
8/20/2011,22:21:06,17.242,N,89.225,W
8/20/2011,22:23:06,17.243,N,89.232,W
8/20/2011,22:25:06,17.244,N,89.24,W
8/20/2011,22:27:06,17.245,N,89.247,W
8/20/2011,22:29:06,17.247,N,89.255,W
8/20/2011,22:31:06,17.248,N,89.262,W
8/20/2011,22:33:05,17.249,N,89.27,W
8/20/2011,22:35:05,17.25,N,89.277,W
8/20/2011,22:37:05,17.252,N,89.285,W
8/20/2011,22:39:05,17.253,N,89.293,W
8/20/2011,22:41:05,17.254,N,89.3,W
8/20/2011,22:43:05,17.255,N,89.308,W
8/20/2011,22:45:05,17.256,N,89.315,W
8/20/2011,22:47:06,17.258,N,89.323,W
8/20/2011,22:49:06,17.259,N,89.33,W
8/20/2011,22:51:06,17.26,N,89.338,W
8/20/2011,22:53:06,17.261,N,89.346,W
8/20/2011,22:55:06,17.262,N,89.353,W
8/20/2011,22:57:06,17.264,N,89.361,W
8/20/2011,22:59:06,17.265,N,89.368,W
8/20/2011,23:01:06,17.266,N,89.376,W
8/20/2011,23:03:05,17.267,N,89.383,W
8/20/2011,23:05:05,17.268,N,89.391,W
8/20/2011,23:07:05,17.27,N,89.399,W
8/20/2011,23:09:05,17.271,N,89.406,W
8/20/2011,23:11:05,17.272,N,89.414,W
8/20/2011,23:13:05,17.273,N,89.421,W
8/20/2011,23:15:05,17.274,N,89.429,W
8/20/2011,23:17:06,17.275,N,89.437,W
8/20/2011,23:19:06,17.277,N,89.444,W
8/20/2011,23:21:06,17.278,N,89.452,W
8/20/2011,23:23:06,17.279,N,89.459,W
8/20/2011,23:25:06,17.28,N,89.467,W
8/20/2011,23:27:06,17.281,N,89.475,W
8/20/2011,23:29:06,17.282,N,89.482,W
8/20/2011,23:31:06,17.283,N,89.49,W
8/20/2011,23:33:05,17.285,N,89.498,W
8/20/2011,23:35:05,17.286,N,89.505,W
8/20/2011,23:37:05,17.287,N,89.513,W
8/20/2011,23:39:05,17.288,N,89.52,W
8/20/2011,23:41:05,17.289,N,89.528,W
8/20/2011,23:43:05,17.29,N,89.536,W
8/20/2011,23:45:05,17.292,N,89.543,W
8/20/2011,23:47:06,17.293,N,89.551,W
8/20/2011,23:49:06,17.294,N,89.558,W
8/20/2011,23:51:06,17.295,N,89.566,W
8/20/2011,23:53:06,17.296,N,89.574,W
8/20/2011,23:55:06,17.297,N,89.581,W
8/20/2011,23:57:06,17.298,N,89.589,W
8/20/2011,23:59:06,17.299,N,89.597,W
