Track,for,Nate,2011,,
9/9/2011,6:20:03,19.814,N,92.22,W
9/9/2011,6:22:03,19.809,N,92.227,W
9/9/2011,6:24:04,19.804,N,92.235,W
9/9/2011,6:26:03,19.799,N,92.243,W
9/9/2011,6:27:30,19.795,N,92.25,W
9/9/2011,6:29:30,19.797,N,92.253,W
9/9/2011,6:31:29,19.799,N,92.257,W
9/9/2011,6:33:29,19.801,N,92.26,W
9/9/2011,6:35:30,19.803,N,92.263,W
9/9/2011,6:37:30,19.805,N,92.267,W
9/9/2011,6:39:29,19.808,N,92.27,W
9/9/2011,6:41:30,19.81,N,92.274,W
9/9/2011,6:43:30,19.812,N,92.277,W
9/9/2011,6:45:29,19.814,N,92.28,W
9/9/2011,6:47:29,19.816,N,92.284,W
9/9/2011,6:49:30,19.818,N,92.287,W
9/9/2011,6:51:30,19.82,N,92.29,W
9/9/2011,6:53:29,19.822,N,92.294,W
9/9/2011,6:55:29,19.824,N,92.297,W
9/9/2011,6:57:30,19.826,N,92.301,W
9/9/2011,6:59:30,19.828,N,92.304,W
9/9/2011,7:01:29,19.83,N,92.307,W
9/9/2011,7:03:29,19.833,N,92.311,W
9/9/2011,7:05:30,19.835,N,92.314,W
9/9/2011,7:07:30,19.837,N,92.317,W
9/9/2011,7:09:29,19.839,N,92.321,W
9/9/2011,7:11:30,19.841,N,92.324,W
9/9/2011,7:13:30,19.843,N,92.327,W
9/9/2011,7:15:29,19.845,N,92.331,W
9/9/2011,7:17:29,19.847,N,92.334,W
9/9/2011,7:19:30,19.849,N,92.338,W
9/9/2011,7:21:30,19.851,N,92.341,W
9/9/2011,7:23:29,19.853,N,92.344,W
9/9/2011,7:25:29,19.856,N,92.348,W
9/9/2011,7:27:30,19.858,N,92.351,W
9/9/2011,7:29:30,19.86,N,92.354,W
9/9/2011,7:31:29,19.862,N,92.358,W
9/9/2011,7:31:40,19.862,N,92.358,W
9/9/2011,7:33:40,19.864,N,92.361,W
9/9/2011,7:35:39,19.866,N,92.365,W
9/9/2011,7:37:39,19.868,N,92.368,W
9/9/2011,7:39:40,19.87,N,92.371,W
9/9/2011,7:41:40,19.872,N,92.374,W
9/9/2011,7:43:39,19.874,N,92.378,W
9/9/2011,7:45:39,19.876,N,92.381,W
9/9/2011,7:47:40,19.878,N,92.384,W
9/9/2011,7:49:40,19.88,N,92.387,W
9/9/2011,7:51:39,19.882,N,92.391,W
9/9/2011,7:53:39,19.884,N,92.394,W
9/9/2011,7:55:40,19.886,N,92.397,W
9/9/2011,7:57:39,19.888,N,92.4,W
9/9/2011,7:59:39,19.89,N,92.403,W
9/9/2011,8:01:40,19.892,N,92.406,W
9/9/2011,8:03:40,19.894,N,92.41,W
9/9/2011,8:05:39,19.895,N,92.413,W
9/9/2011,8:07:39,19.897,N,92.416,W
9/9/2011,8:09:39,19.899,N,92.419,W
9/9/2011,8:11:39,19.901,N,92.422,W
9/9/2011,8:13:40,19.903,N,92.425,W
9/9/2011,8:15:40,19.905,N,92.428,W
9/9/2011,8:17:40,19.907,N,92.431,W
9/9/2011,8:19:40,19.909,N,92.434,W
9/9/2011,8:21:39,19.91,N,92.437,W
9/9/2011,8:23:39,19.912,N,92.441,W
9/9/2011,8:25:39,19.914,N,92.444,W
9/9/2011,8:27:40,19.916,N,92.447,W
9/9/2011,8:29:40,19.918,N,92.45,W
9/9/2011,8:31:40,19.919,N,92.453,W
9/9/2011,8:33:40,19.921,N,92.455,W
9/9/2011,8:35:39,19.923,N,92.458,W
9/9/2011,8:37:39,19.925,N,92.461,W
9/9/2011,8:39:39,19.926,N,92.464,W
9/9/2011,8:41:39,19.928,N,92.467,W
9/9/2011,8:43:40,19.93,N,92.47,W
9/9/2011,8:45:40,19.931,N,92.473,W
9/9/2011,8:47:40,19.933,N,92.476,W
9/9/2011,8:49:40,19.935,N,92.479,W
9/9/2011,8:51:39,19.936,N,92.482,W
9/9/2011,8:53:39,19.938,N,92.484,W
9/9/2011,8:55:39,19.94,N,92.487,W
9/9/2011,8:57:40,19.941,N,92.49,W
9/9/2011,8:59:40,19.943,N,92.493,W
9/9/2011,9:01:40,19.944,N,92.496,W
9/9/2011,9:03:40,19.946,N,92.498,W
9/9/2011,9:05:39,19.948,N,92.501,W
9/9/2011,9:07:39,19.949,N,92.504,W
9/9/2011,9:09:39,19.951,N,92.506,W
9/9/2011,9:11:39,19.952,N,92.509,W
9/9/2011,9:13:40,19.954,N,92.512,W
9/9/2011,9:15:40,19.955,N,92.514,W
9/9/2011,9:17:40,19.957,N,92.517,W
9/9/2011,9:19:40,19.958,N,92.52,W
9/9/2011,9:21:39,19.959,N,92.522,W
9/9/2011,9:23:39,19.961,N,92.525,W
9/9/2011,9:25:39,19.962,N,92.527,W
9/9/2011,9:27:40,19.964,N,92.53,W
9/9/2011,9:29:40,19.965,N,92.532,W
9/9/2011,9:31:40,19.966,N,92.535,W
9/9/2011,9:33:40,19.968,N,92.537,W
9/9/2011,9:35:39,19.969,N,92.54,W
9/9/2011,9:37:39,19.97,N,92.542,W
9/9/2011,9:39:39,19.972,N,92.544,W
9/9/2011,9:41:39,19.973,N,92.547,W
9/9/2011,9:43:40,19.974,N,92.549,W
9/9/2011,9:45:40,19.975,N,92.551,W
9/9/2011,9:47:40,19.977,N,92.554,W
9/9/2011,9:49:40,19.978,N,92.556,W
9/9/2011,9:51:39,19.979,N,92.558,W
9/9/2011,9:53:39,19.98,N,92.561,W
9/9/2011,9:55:39,19.981,N,92.563,W
9/9/2011,9:57:40,19.982,N,92.565,W
9/9/2011,9:59:40,19.984,N,92.567,W
9/9/2011,10:01:40,19.985,N,92.569,W
9/9/2011,10:03:40,19.986,N,92.571,W
9/9/2011,10:05:39,19.987,N,92.573,W
9/9/2011,10:07:39,19.988,N,92.576,W
9/9/2011,10:09:39,19.989,N,92.578,W
9/9/2011,10:11:39,19.99,N,92.58,W
9/9/2011,10:13:40,19.991,N,92.582,W
9/9/2011,10:15:40,19.992,N,92.584,W
9/9/2011,10:17:40,19.993,N,92.586,W
9/9/2011,10:19:40,19.993,N,92.587,W
9/9/2011,10:21:39,19.994,N,92.589,W
9/9/2011,10:23:39,19.995,N,92.591,W
9/9/2011,10:25:39,19.996,N,92.593,W
9/9/2011,10:27:40,19.997,N,92.595,W
9/9/2011,10:29:40,19.998,N,92.597,W
9/9/2011,10:31:40,19.998,N,92.599,W
9/9/2011,10:33:40,19.999,N,92.6,W
9/9/2011,10:35:39,20,N,92.602,W
9/9/2011,10:37:39,20.001,N,92.604,W
9/9/2011,10:39:39,20.001,N,92.605,W
9/9/2011,10:41:39,20.002,N,92.607,W
9/9/2011,10:43:40,20.003,N,92.609,W
9/9/2011,10:45:40,20.003,N,92.61,W
9/9/2011,10:47:40,20.004,N,92.612,W
9/9/2011,10:49:40,20.005,N,92.614,W
9/9/2011,10:51:39,20.005,N,92.615,W
9/9/2011,10:53:39,20.006,N,92.617,W
9/9/2011,10:55:39,20.006,N,92.618,W
9/9/2011,10:57:40,20.007,N,92.62,W
9/9/2011,10:59:40,20.007,N,92.621,W
9/9/2011,11:01:40,20.008,N,92.623,W
9/9/2011,11:03:40,20.008,N,92.624,W
9/9/2011,11:05:39,20.009,N,92.626,W
9/9/2011,11:07:39,20.009,N,92.627,W
9/9/2011,11:09:39,20.01,N,92.628,W
9/9/2011,11:11:39,20.01,N,92.63,W
9/9/2011,11:13:40,20.011,N,92.631,W
9/9/2011,11:15:40,20.011,N,92.632,W
9/9/2011,11:17:40,20.011,N,92.634,W
9/9/2011,11:19:40,20.012,N,92.635,W
9/9/2011,11:21:39,20.012,N,92.636,W
9/9/2011,11:23:39,20.012,N,92.638,W
9/9/2011,11:25:39,20.013,N,92.639,W
9/9/2011,11:27:40,20.013,N,92.64,W
9/9/2011,11:29:40,20.013,N,92.641,W
9/9/2011,11:31:40,20.013,N,92.643,W
9/9/2011,11:33:40,20.014,N,92.644,W
9/9/2011,11:35:39,20.014,N,92.645,W
9/9/2011,11:37:39,20.014,N,92.646,W
9/9/2011,11:39:39,20.014,N,92.647,W
9/9/2011,11:41:39,20.014,N,92.648,W
9/9/2011,11:43:40,20.015,N,92.65,W
9/9/2011,11:45:40,20.015,N,92.651,W
9/9/2011,11:47:40,20.015,N,92.652,W
9/9/2011,11:49:40,20.015,N,92.653,W
9/9/2011,11:51:39,20.015,N,92.654,W
9/9/2011,11:53:39,20.015,N,92.655,W
9/9/2011,11:55:39,20.015,N,92.656,W
9/9/2011,11:57:40,20.015,N,92.657,W
9/9/2011,11:59:40,20.015,N,92.658,W
9/9/2011,12:01:40,20.015,N,92.659,W
9/9/2011,12:03:40,20.016,N,92.66,W
9/9/2011,12:05:39,20.016,N,92.661,W
9/9/2011,12:07:39,20.016,N,92.662,W
9/9/2011,12:09:39,20.016,N,92.663,W
9/9/2011,12:11:39,20.016,N,92.664,W
9/9/2011,12:13:40,20.015,N,92.665,W
9/9/2011,12:15:40,20.015,N,92.666,W
9/9/2011,12:17:40,20.015,N,92.667,W
9/9/2011,12:19:40,20.015,N,92.668,W
9/9/2011,12:21:39,20.015,N,92.669,W
9/9/2011,12:23:39,20.015,N,92.67,W
9/9/2011,12:25:39,20.015,N,92.671,W
9/9/2011,12:27:40,20.015,N,92.672,W
9/9/2011,12:29:40,20.015,N,92.673,W
9/9/2011,12:31:40,20.015,N,92.674,W
9/9/2011,12:33:40,20.015,N,92.675,W
9/9/2011,12:35:39,20.014,N,92.676,W
9/9/2011,12:37:39,20.014,N,92.677,W
9/9/2011,12:39:39,20.014,N,92.677,W
9/9/2011,12:41:39,20.014,N,92.678,W
9/9/2011,12:43:40,20.014,N,92.679,W
9/9/2011,12:45:40,20.013,N,92.68,W
9/9/2011,12:47:40,20.013,N,92.681,W
9/9/2011,12:49:40,20.013,N,92.682,W
9/9/2011,12:51:39,20.013,N,92.683,W
9/9/2011,12:53:39,20.013,N,92.684,W
9/9/2011,12:55:39,20.012,N,92.684,W
9/9/2011,12:57:40,20.012,N,92.685,W
9/9/2011,12:59:40,20.012,N,92.686,W
9/9/2011,13:01:40,20.012,N,92.687,W
9/9/2011,13:03:40,20.011,N,92.688,W
9/9/2011,13:05:39,20.011,N,92.689,W
9/9/2011,13:07:39,20.011,N,92.69,W
9/9/2011,13:09:39,20.01,N,92.691,W
9/9/2011,13:11:39,20.01,N,92.691,W
9/9/2011,13:13:40,20.01,N,92.692,W
9/9/2011,13:15:40,20.009,N,92.693,W
9/9/2011,13:17:40,20.009,N,92.694,W
9/9/2011,13:19:40,20.009,N,92.695,W
9/9/2011,13:21:39,20.008,N,92.696,W
9/9/2011,13:23:39,20.008,N,92.697,W
9/9/2011,13:25:39,20.008,N,92.697,W
9/9/2011,13:27:40,20.007,N,92.698,W
9/9/2011,13:29:40,20.007,N,92.699,W
9/9/2011,13:31:40,20.006,N,92.7,W
9/9/2011,13:33:40,20.006,N,92.701,W
9/9/2011,13:35:39,20.006,N,92.702,W
9/9/2011,13:37:39,20.005,N,92.703,W
9/9/2011,13:39:39,20.005,N,92.704,W
9/9/2011,13:41:39,20.004,N,92.704,W
9/9/2011,13:43:40,20.004,N,92.705,W
9/9/2011,13:45:40,20.004,N,92.706,W
9/9/2011,13:47:40,20.003,N,92.707,W
9/9/2011,13:49:40,20.003,N,92.708,W
9/9/2011,13:51:39,20.002,N,92.709,W
9/9/2011,13:53:39,20.002,N,92.71,W
9/9/2011,13:55:39,20.001,N,92.711,W
9/9/2011,13:57:40,20.001,N,92.712,W
9/9/2011,13:59:40,20,N,92.713,W
9/9/2011,14:01:40,20,N,92.714,W
9/9/2011,14:03:40,20,N,92.715,W
9/9/2011,14:05:39,19.999,N,92.716,W
9/9/2011,14:07:39,19.999,N,92.717,W
9/9/2011,14:09:39,19.998,N,92.718,W
9/9/2011,14:11:39,19.998,N,92.719,W
9/9/2011,14:13:40,19.997,N,92.72,W
9/9/2011,14:15:40,19.997,N,92.721,W
9/9/2011,14:17:40,19.996,N,92.722,W
9/9/2011,14:19:40,19.996,N,92.723,W
9/9/2011,14:21:39,19.995,N,92.724,W
9/9/2011,14:23:39,19.995,N,92.725,W
9/9/2011,14:25:39,19.994,N,92.726,W
9/9/2011,14:27:40,19.994,N,92.727,W
9/9/2011,14:29:40,19.993,N,92.728,W
9/9/2011,14:31:40,19.993,N,92.729,W
9/9/2011,14:33:40,19.992,N,92.73,W
9/9/2011,14:35:39,19.992,N,92.731,W
9/9/2011,14:37:39,19.991,N,92.732,W
9/9/2011,14:39:39,19.991,N,92.733,W
9/9/2011,14:41:39,19.99,N,92.734,W
9/9/2011,14:43:40,19.989,N,92.736,W
9/9/2011,14:45:40,19.989,N,92.737,W
9/9/2011,14:47:40,19.988,N,92.738,W
9/9/2011,14:49:40,19.988,N,92.739,W
9/9/2011,14:51:39,19.987,N,92.74,W
9/9/2011,14:53:39,19.987,N,92.741,W
9/9/2011,14:55:39,19.986,N,92.742,W
9/9/2011,14:57:40,19.986,N,92.743,W
9/9/2011,14:59:40,19.985,N,92.745,W
9/9/2011,15:01:40,19.985,N,92.746,W
9/9/2011,15:03:40,19.984,N,92.747,W
9/9/2011,15:05:39,19.983,N,92.748,W
9/9/2011,15:07:39,19.983,N,92.749,W
9/9/2011,15:09:39,19.982,N,92.75,W
9/9/2011,15:11:39,19.982,N,92.752,W
9/9/2011,15:13:40,19.981,N,92.753,W
9/9/2011,15:15:40,19.981,N,92.754,W
9/9/2011,15:17:40,19.98,N,92.755,W
9/9/2011,15:19:40,19.979,N,92.757,W
9/9/2011,15:21:39,19.979,N,92.758,W
9/9/2011,15:23:39,19.978,N,92.759,W
9/9/2011,15:25:39,19.978,N,92.76,W
9/9/2011,15:27:40,19.977,N,92.761,W
9/9/2011,15:29:40,19.976,N,92.763,W
9/9/2011,15:31:40,19.976,N,92.764,W
9/9/2011,15:33:40,19.975,N,92.765,W
9/9/2011,15:35:39,19.975,N,92.766,W
9/9/2011,15:37:39,19.974,N,92.768,W
9/9/2011,15:39:39,19.973,N,92.769,W
9/9/2011,15:41:39,19.973,N,92.77,W
9/9/2011,15:43:40,19.972,N,92.771,W
9/9/2011,15:45:40,19.972,N,92.773,W
9/9/2011,15:47:40,19.971,N,92.774,W
9/9/2011,15:49:40,19.97,N,92.775,W
9/9/2011,15:51:39,19.97,N,92.777,W
9/9/2011,15:53:39,19.969,N,92.778,W
9/9/2011,15:55:39,19.969,N,92.779,W
9/9/2011,15:57:40,19.968,N,92.781,W
9/9/2011,15:59:40,19.967,N,92.782,W
9/9/2011,16:01:40,19.967,N,92.783,W
9/9/2011,16:03:40,19.966,N,92.784,W
9/9/2011,16:05:39,19.965,N,92.786,W
9/9/2011,16:07:39,19.965,N,92.787,W
9/9/2011,16:09:39,19.964,N,92.788,W
9/9/2011,16:11:39,19.964,N,92.79,W
9/9/2011,16:13:40,19.963,N,92.791,W
9/9/2011,16:15:40,19.962,N,92.792,W
9/9/2011,16:17:40,19.962,N,92.794,W
9/9/2011,16:19:40,19.961,N,92.795,W
9/9/2011,16:21:39,19.96,N,92.796,W
9/9/2011,16:23:39,19.96,N,92.798,W
9/9/2011,16:25:39,19.959,N,92.799,W
9/9/2011,16:27:40,19.958,N,92.8,W
9/9/2011,16:29:40,19.958,N,92.802,W
9/9/2011,16:31:40,19.957,N,92.803,W
9/9/2011,16:33:40,19.956,N,92.805,W
9/9/2011,16:35:39,19.956,N,92.806,W
9/9/2011,16:37:39,19.955,N,92.807,W
9/9/2011,16:39:39,19.954,N,92.809,W
9/9/2011,16:41:39,19.954,N,92.81,W
9/9/2011,16:43:40,19.953,N,92.811,W
9/9/2011,16:45:40,19.953,N,92.813,W
9/9/2011,16:47:40,19.952,N,92.814,W
9/9/2011,16:49:40,19.951,N,92.816,W
9/9/2011,16:51:39,19.951,N,92.817,W
9/9/2011,16:53:39,19.95,N,92.818,W
9/9/2011,16:55:39,19.949,N,92.82,W
9/9/2011,16:57:40,19.949,N,92.821,W
9/9/2011,16:59:40,19.948,N,92.823,W
9/9/2011,17:01:40,19.947,N,92.824,W
9/9/2011,17:03:40,19.947,N,92.825,W
9/9/2011,17:05:39,19.946,N,92.827,W
9/9/2011,17:07:39,19.945,N,92.828,W
9/9/2011,17:09:39,19.945,N,92.83,W
9/9/2011,17:11:39,19.944,N,92.831,W
9/9/2011,17:13:40,19.943,N,92.832,W
9/9/2011,17:15:40,19.943,N,92.834,W
9/9/2011,17:17:40,19.942,N,92.835,W
9/9/2011,17:19:40,19.941,N,92.837,W
9/9/2011,17:21:39,19.94,N,92.838,W
9/9/2011,17:23:07,19.94,N,92.839,W
9/9/2011,17:25:07,19.939,N,92.84,W
9/9/2011,17:27:07,19.939,N,92.842,W
9/9/2011,17:29:07,19.938,N,92.843,W
9/9/2011,17:31:08,19.937,N,92.845,W
9/9/2011,17:33:08,19.937,N,92.846,W
9/9/2011,17:35:08,19.936,N,92.847,W
9/9/2011,17:37:07,19.935,N,92.849,W
9/9/2011,17:39:07,19.935,N,92.85,W
9/9/2011,17:41:07,19.934,N,92.852,W
9/9/2011,17:43:07,19.933,N,92.853,W
9/9/2011,17:45:08,19.933,N,92.855,W
9/9/2011,17:47:08,19.932,N,92.856,W
9/9/2011,17:49:08,19.931,N,92.857,W
9/9/2011,17:51:08,19.931,N,92.859,W
9/9/2011,17:52:44,19.93,N,92.86,W
9/9/2011,17:54:44,19.929,N,92.86,W
9/9/2011,17:56:45,19.928,N,92.86,W
9/9/2011,17:58:45,19.927,N,92.86,W
9/9/2011,18:00:45,19.926,N,92.86,W
9/9/2011,18:02:45,19.925,N,92.859,W
9/9/2011,18:04:44,19.924,N,92.858,W
9/9/2011,18:06:44,19.923,N,92.858,W
9/9/2011,18:08:44,19.922,N,92.857,W
9/9/2011,18:10:44,19.922,N,92.856,W
9/9/2011,18:12:45,19.921,N,92.855,W
9/9/2011,18:14:45,19.92,N,92.854,W
9/9/2011,18:16:45,19.92,N,92.853,W
9/9/2011,18:18:45,19.92,N,92.852,W
9/9/2011,18:20:44,19.92,N,92.851,W
9/9/2011,18:22:20,19.92,N,92.85,W
9/9/2011,18:24:20,19.92,N,92.849,W
9/9/2011,18:26:19,19.92,N,92.849,W
9/9/2011,18:28:19,19.921,N,92.848,W
9/9/2011,18:30:19,19.921,N,92.847,W
9/9/2011,18:32:19,19.922,N,92.846,W
9/9/2011,18:34:20,19.923,N,92.846,W
9/9/2011,18:36:20,19.924,N,92.845,W
9/9/2011,18:38:20,19.925,N,92.844,W
9/9/2011,18:40:19,19.927,N,92.844,W
9/9/2011,18:42:19,19.928,N,92.843,W
9/9/2011,18:44:19,19.93,N,92.842,W
9/9/2011,18:46:19,19.932,N,92.841,W
9/9/2011,18:48:20,19.935,N,92.84,W
9/9/2011,18:50:20,19.937,N,92.84,W
9/9/2011,18:51:59,19.939,N,92.839,W
9/9/2011,18:54:00,19.94,N,92.838,W
9/9/2011,18:56:00,19.942,N,92.837,W
9/9/2011,18:58:00,19.943,N,92.837,W
9/9/2011,19:00:00,19.945,N,92.836,W
9/9/2011,19:01:59,19.946,N,92.835,W
9/9/2011,19:03:59,19.947,N,92.834,W
9/9/2011,19:05:59,19.949,N,92.833,W
9/9/2011,19:08:00,19.95,N,92.832,W
9/9/2011,19:10:00,19.952,N,92.831,W
9/9/2011,19:12:00,19.953,N,92.83,W
9/9/2011,19:14:00,19.955,N,92.829,W
9/9/2011,19:15:59,19.957,N,92.828,W
9/9/2011,19:17:59,19.958,N,92.827,W
9/9/2011,19:19:59,19.96,N,92.826,W
9/9/2011,19:21:59,19.961,N,92.825,W
9/9/2011,19:24:00,19.963,N,92.823,W
9/9/2011,19:26:00,19.965,N,92.822,W
9/9/2011,19:28:00,19.967,N,92.821,W
9/9/2011,19:30:00,19.968,N,92.82,W
9/9/2011,19:31:59,19.97,N,92.818,W
9/9/2011,19:33:59,19.972,N,92.817,W
9/9/2011,19:35:59,19.974,N,92.816,W
9/9/2011,19:38:00,19.976,N,92.814,W
9/9/2011,19:40:00,19.978,N,92.813,W
9/9/2011,19:42:00,19.98,N,92.811,W
9/9/2011,19:44:00,19.982,N,92.81,W
9/9/2011,19:45:59,19.984,N,92.808,W
9/9/2011,19:47:59,19.986,N,92.807,W
9/9/2011,19:49:59,19.988,N,92.805,W
9/9/2011,19:51:59,19.99,N,92.803,W
9/9/2011,19:54:00,19.993,N,92.801,W
9/9/2011,19:56:00,19.995,N,92.8,W
9/9/2011,19:58:00,19.997,N,92.798,W
9/9/2011,20:00:00,20,N,92.796,W
9/9/2011,20:01:59,20.002,N,92.794,W
9/9/2011,20:03:59,20.004,N,92.792,W
9/9/2011,20:05:59,20.007,N,92.79,W
9/9/2011,20:08:00,20.01,N,92.788,W
9/9/2011,20:10:00,20.012,N,92.786,W
9/9/2011,20:10:38,20.013,N,92.785,W
9/9/2011,20:12:38,20.015,N,92.784,W
9/9/2011,20:14:37,20.016,N,92.783,W
9/9/2011,20:16:37,20.018,N,92.782,W
9/9/2011,20:18:37,20.02,N,92.781,W
9/9/2011,20:20:37,20.021,N,92.78,W
9/9/2011,20:22:38,20.023,N,92.779,W
9/9/2011,20:24:38,20.024,N,92.778,W
9/9/2011,20:26:38,20.026,N,92.777,W
9/9/2011,20:28:38,20.028,N,92.776,W
9/9/2011,20:30:37,20.029,N,92.775,W
9/9/2011,20:32:37,20.031,N,92.774,W
9/9/2011,20:34:37,20.032,N,92.773,W
9/9/2011,20:36:37,20.034,N,92.772,W
9/9/2011,20:38:38,20.035,N,92.771,W
9/9/2011,20:40:38,20.036,N,92.77,W
9/9/2011,20:42:38,20.038,N,92.77,W
9/9/2011,20:44:37,20.039,N,92.769,W
9/9/2011,20:46:37,20.041,N,92.768,W
9/9/2011,20:48:37,20.042,N,92.767,W
9/9/2011,20:50:37,20.043,N,92.767,W
9/9/2011,20:52:38,20.045,N,92.766,W
9/9/2011,20:54:38,20.046,N,92.765,W
9/9/2011,20:56:38,20.047,N,92.765,W
9/9/2011,20:58:38,20.048,N,92.764,W
9/9/2011,21:00:37,20.05,N,92.764,W
9/9/2011,21:02:37,20.051,N,92.763,W
9/9/2011,21:04:37,20.052,N,92.763,W
9/9/2011,21:06:37,20.053,N,92.762,W
9/9/2011,21:08:38,20.054,N,92.762,W
9/9/2011,21:10:38,20.055,N,92.762,W
9/9/2011,21:12:38,20.056,N,92.761,W
9/9/2011,21:14:37,20.057,N,92.761,W
9/9/2011,21:16:37,20.058,N,92.761,W
9/9/2011,21:18:37,20.059,N,92.76,W
9/9/2011,21:20:37,20.06,N,92.76,W
9/9/2011,21:22:38,20.061,N,92.76,W
9/9/2011,21:24:38,20.062,N,92.76,W
9/9/2011,21:26:38,20.063,N,92.76,W
9/9/2011,21:28:38,20.064,N,92.76,W
9/9/2011,21:30:37,20.065,N,92.76,W
9/9/2011,21:32:37,20.065,N,92.76,W
9/9/2011,21:34:37,20.066,N,92.76,W
9/9/2011,21:36:37,20.067,N,92.76,W
9/9/2011,21:38:38,20.068,N,92.76,W
9/9/2011,21:40:38,20.068,N,92.76,W
9/9/2011,21:42:38,20.069,N,92.76,W
9/9/2011,21:44:37,20.069,N,92.76,W
9/9/2011,21:46:37,20.07,N,92.761,W
9/9/2011,21:48:37,20.071,N,92.761,W
9/9/2011,21:50:37,20.071,N,92.761,W
9/9/2011,21:52:38,20.071,N,92.762,W
9/9/2011,21:54:38,20.072,N,92.762,W
9/9/2011,21:56:38,20.072,N,92.763,W
9/9/2011,21:58:38,20.073,N,92.763,W
9/9/2011,22:00:37,20.073,N,92.764,W
9/9/2011,22:02:37,20.073,N,92.764,W
9/9/2011,22:04:37,20.073,N,92.765,W
9/9/2011,22:06:37,20.074,N,92.766,W
9/9/2011,22:08:38,20.074,N,92.767,W
9/9/2011,22:10:38,20.074,N,92.767,W
9/9/2011,22:12:38,20.074,N,92.768,W
9/9/2011,22:14:37,20.074,N,92.769,W
9/9/2011,22:16:37,20.074,N,92.77,W
9/9/2011,22:18:37,20.074,N,92.771,W
9/9/2011,22:20:37,20.074,N,92.772,W
9/9/2011,22:22:38,20.074,N,92.773,W
9/9/2011,22:24:38,20.074,N,92.774,W
9/9/2011,22:26:38,20.074,N,92.776,W
9/9/2011,22:28:38,20.074,N,92.777,W
9/9/2011,22:30:37,20.073,N,92.778,W
9/9/2011,22:32:37,20.073,N,92.779,W
9/9/2011,22:34:37,20.073,N,92.781,W
9/9/2011,22:36:37,20.072,N,92.782,W
9/9/2011,22:38:38,20.072,N,92.784,W
9/9/2011,22:40:38,20.071,N,92.785,W
9/9/2011,22:42:38,20.071,N,92.787,W
9/9/2011,22:44:37,20.07,N,92.789,W
9/9/2011,22:46:37,20.07,N,92.79,W
9/9/2011,22:48:37,20.069,N,92.792,W
9/9/2011,22:50:37,20.068,N,92.794,W
9/9/2011,22:52:38,20.068,N,92.796,W
9/9/2011,22:54:38,20.067,N,92.798,W
9/9/2011,22:56:38,20.066,N,92.8,W
9/9/2011,22:58:38,20.065,N,92.802,W
9/9/2011,23:00:37,20.064,N,92.804,W
9/9/2011,23:02:37,20.063,N,92.806,W
9/9/2011,23:04:37,20.062,N,92.808,W
9/9/2011,23:06:37,20.061,N,92.811,W
9/9/2011,23:08:38,20.06,N,92.813,W
9/9/2011,23:10:38,20.059,N,92.815,W
9/9/2011,23:12:38,20.058,N,92.818,W
9/9/2011,23:14:37,20.057,N,92.82,W
9/9/2011,23:16:37,20.055,N,92.823,W
9/9/2011,23:18:37,20.054,N,92.825,W
9/9/2011,23:20:37,20.053,N,92.828,W
9/9/2011,23:22:38,20.051,N,92.831,W
9/9/2011,23:24:38,20.05,N,92.834,W
9/9/2011,23:26:38,20.048,N,92.836,W
9/9/2011,23:28:38,20.047,N,92.839,W
9/9/2011,23:30:37,20.045,N,92.842,W
9/9/2011,23:32:37,20.044,N,92.845,W
9/9/2011,23:34:37,20.042,N,92.848,W
9/9/2011,23:36:37,20.041,N,92.851,W
9/9/2011,23:38:38,20.039,N,92.854,W
9/9/2011,23:40:38,20.037,N,92.858,W
9/9/2011,23:42:38,20.036,N,92.861,W
9/9/2011,23:44:37,20.034,N,92.864,W
9/9/2011,23:46:37,20.032,N,92.867,W
9/9/2011,23:48:37,20.03,N,92.871,W
9/9/2011,23:50:37,20.028,N,92.874,W
9/9/2011,23:52:38,20.026,N,92.877,W
9/9/2011,23:54:38,20.025,N,92.881,W
9/9/2011,23:56:38,20.023,N,92.884,W
9/9/2011,23:58:38,20.021,N,92.888,W
9/10/2011,0:00:37,20.019,N,92.891,W
9/10/2011,0:02:37,20.017,N,92.895,W
9/10/2011,0:04:37,20.015,N,92.898,W
9/10/2011,0:06:37,20.013,N,92.902,W
9/10/2011,0:08:38,20.011,N,92.906,W
9/10/2011,0:10:38,20.009,N,92.909,W
9/10/2011,0:12:38,20.006,N,92.913,W
9/10/2011,0:14:37,20.004,N,92.917,W
9/10/2011,0:16:37,20.002,N,92.921,W
9/10/2011,0:18:37,20,N,92.924,W
9/10/2011,0:20:37,19.998,N,92.928,W
9/10/2011,0:22:38,19.996,N,92.932,W
9/10/2011,0:24:38,19.994,N,92.936,W
9/10/2011,0:26:38,19.991,N,92.94,W
9/10/2011,0:28:38,19.989,N,92.944,W
9/10/2011,0:30:37,19.987,N,92.948,W
9/10/2011,0:32:37,19.985,N,92.952,W
9/10/2011,0:34:37,19.983,N,92.956,W
9/10/2011,0:36:37,19.98,N,92.96,W
9/10/2011,0:38:38,19.978,N,92.964,W
9/10/2011,0:40:38,19.976,N,92.968,W
9/10/2011,0:42:38,19.974,N,92.972,W
9/10/2011,0:44:37,19.971,N,92.976,W
9/10/2011,0:46:37,19.969,N,92.981,W
9/10/2011,0:48:37,19.967,N,92.985,W
9/10/2011,0:50:37,19.965,N,92.989,W
