Track,for,Otto,2016,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
11/22/2016,11:00:00,10.355,N,79.173,W
11/22/2016,11:01:59,10.353,N,79.173,W
11/22/2016,11:03:59,10.352,N,79.174,W
11/22/2016,11:05:59,10.35,N,79.174,W
11/22/2016,11:08:00,10.348,N,79.175,W
11/22/2016,11:09:39,10.347,N,79.175,W
11/22/2016,11:11:39,10.346,N,79.18,W
11/22/2016,11:13:40,10.344,N,79.185,W
11/22/2016,11:15:40,10.343,N,79.19,W
11/22/2016,11:17:40,10.341,N,79.195,W
11/22/2016,11:19:40,10.34,N,79.2,W
11/22/2016,11:21:39,10.338,N,79.205,W
11/22/2016,11:23:39,10.337,N,79.21,W
11/22/2016,11:25:39,10.335,N,79.215,W
11/22/2016,11:27:40,10.334,N,79.22,W
11/22/2016,11:29:40,10.332,N,79.224,W
11/22/2016,11:31:40,10.331,N,79.229,W
11/22/2016,11:33:40,10.33,N,79.234,W
11/22/2016,11:35:39,10.328,N,79.239,W
11/22/2016,11:37:39,10.327,N,79.244,W
11/22/2016,11:39:39,10.325,N,79.249,W
11/22/2016,11:40:00,10.325,N,79.25,W
11/22/2016,11:42:00,10.324,N,79.251,W
11/22/2016,11:44:00,10.322,N,79.251,W
11/22/2016,11:45:59,10.321,N,79.25,W
11/22/2016,11:47:59,10.319,N,79.248,W
11/22/2016,11:49:59,10.318,N,79.246,W
11/22/2016,11:51:59,10.317,N,79.243,W
11/22/2016,11:54:00,10.316,N,79.239,W
11/22/2016,11:56:00,10.315,N,79.235,W
11/22/2016,11:58:00,10.314,N,79.231,W
11/22/2016,12:00:00,10.313,N,79.226,W
11/22/2016,12:01:59,10.312,N,79.222,W
11/22/2016,12:03:59,10.312,N,79.217,W
11/22/2016,12:05:59,10.311,N,79.212,W
11/22/2016,12:07:38,10.311,N,79.208,W
11/22/2016,12:09:38,10.313,N,79.207,W
11/22/2016,12:11:38,10.315,N,79.206,W
11/22/2016,12:13:38,10.318,N,79.205,W
11/22/2016,12:15:37,10.32,N,79.203,W
11/22/2016,12:17:37,10.322,N,79.202,W
11/22/2016,12:19:37,10.324,N,79.201,W
11/22/2016,12:21:37,10.327,N,79.2,W
11/22/2016,12:23:38,10.329,N,79.199,W
11/22/2016,12:25:38,10.331,N,79.197,W
11/22/2016,12:27:38,10.333,N,79.196,W
11/22/2016,12:29:37,10.335,N,79.195,W
11/22/2016,12:31:37,10.338,N,79.194,W
11/22/2016,12:33:37,10.34,N,79.193,W
11/22/2016,12:35:37,10.342,N,79.191,W
11/22/2016,12:37:38,10.344,N,79.19,W
11/22/2016,12:39:38,10.347,N,79.189,W
11/22/2016,12:41:38,10.349,N,79.188,W
11/22/2016,12:43:38,10.351,N,79.187,W
11/22/2016,12:45:37,10.353,N,79.186,W
11/22/2016,12:47:37,10.355,N,79.184,W
11/22/2016,12:49:37,10.358,N,79.183,W
11/22/2016,12:51:37,10.36,N,79.182,W
11/22/2016,12:51:43,10.36,N,79.182,W
11/22/2016,12:53:43,10.362,N,79.181,W
11/22/2016,12:55:43,10.364,N,79.18,W
11/22/2016,12:57:43,10.367,N,79.179,W
11/22/2016,12:59:42,10.369,N,79.178,W
11/22/2016,13:01:42,10.371,N,79.177,W
11/22/2016,13:03:42,10.373,N,79.176,W
11/22/2016,13:05:42,10.375,N,79.175,W
11/22/2016,13:07:43,10.377,N,79.174,W
11/22/2016,13:09:43,10.379,N,79.173,W
11/22/2016,13:11:43,10.381,N,79.172,W
11/22/2016,13:13:42,10.384,N,79.171,W
11/22/2016,13:15:42,10.386,N,79.17,W
11/22/2016,13:17:42,10.388,N,79.169,W
11/22/2016,13:19:42,10.39,N,79.168,W
11/22/2016,13:21:43,10.392,N,79.167,W
11/22/2016,13:23:43,10.394,N,79.166,W
11/22/2016,13:25:43,10.396,N,79.166,W
11/22/2016,13:27:43,10.398,N,79.165,W
11/22/2016,13:29:42,10.4,N,79.164,W
11/22/2016,13:31:42,10.402,N,79.163,W
11/22/2016,13:33:42,10.404,N,79.163,W
11/22/2016,13:35:42,10.406,N,79.162,W
11/22/2016,13:37:43,10.408,N,79.161,W
11/22/2016,13:39:43,10.41,N,79.161,W
11/22/2016,13:41:43,10.412,N,79.16,W
11/22/2016,13:43:42,10.414,N,79.159,W
11/22/2016,13:45:42,10.416,N,79.159,W
11/22/2016,13:47:42,10.418,N,79.158,W
11/22/2016,13:49:42,10.42,N,79.158,W
11/22/2016,13:51:43,10.421,N,79.157,W
11/22/2016,13:53:43,10.423,N,79.157,W
11/22/2016,13:55:43,10.425,N,79.156,W
11/22/2016,13:57:43,10.427,N,79.156,W
11/22/2016,13:59:42,10.429,N,79.155,W
11/22/2016,14:01:42,10.431,N,79.155,W
11/22/2016,14:03:42,10.433,N,79.155,W
11/22/2016,14:05:42,10.434,N,79.154,W
11/22/2016,14:07:43,10.436,N,79.154,W
11/22/2016,14:09:43,10.438,N,79.154,W
11/22/2016,14:11:43,10.44,N,79.154,W
11/22/2016,14:13:42,10.441,N,79.154,W
11/22/2016,14:15:42,10.443,N,79.153,W
11/22/2016,14:17:42,10.445,N,79.153,W
11/22/2016,14:19:42,10.446,N,79.153,W
11/22/2016,14:21:43,10.448,N,79.153,W
11/22/2016,14:23:43,10.45,N,79.153,W
11/22/2016,14:25:43,10.451,N,79.153,W
11/22/2016,14:27:43,10.453,N,79.153,W
11/22/2016,14:29:42,10.454,N,79.154,W
11/22/2016,14:31:42,10.456,N,79.154,W
11/22/2016,14:33:42,10.457,N,79.154,W
11/22/2016,14:35:42,10.459,N,79.154,W
11/22/2016,14:37:43,10.46,N,79.155,W
11/22/2016,14:39:43,10.462,N,79.155,W
11/22/2016,14:41:43,10.463,N,79.155,W
11/22/2016,14:43:42,10.465,N,79.156,W
11/22/2016,14:45:42,10.466,N,79.156,W
11/22/2016,14:47:42,10.468,N,79.157,W
11/22/2016,14:49:42,10.469,N,79.157,W
11/22/2016,14:51:43,10.47,N,79.158,W
11/22/2016,14:53:43,10.472,N,79.158,W
11/22/2016,14:55:43,10.473,N,79.159,W
11/22/2016,14:57:43,10.474,N,79.16,W
11/22/2016,14:59:42,10.476,N,79.16,W
11/22/2016,15:01:42,10.477,N,79.161,W
11/22/2016,15:03:42,10.478,N,79.162,W
11/22/2016,15:05:42,10.479,N,79.163,W
11/22/2016,15:07:43,10.48,N,79.164,W
11/22/2016,15:09:43,10.481,N,79.165,W
11/22/2016,15:11:43,10.483,N,79.166,W
11/22/2016,15:13:42,10.484,N,79.167,W
11/22/2016,15:15:42,10.485,N,79.168,W
11/22/2016,15:17:42,10.486,N,79.17,W
11/22/2016,15:19:42,10.487,N,79.171,W
11/22/2016,15:21:43,10.488,N,79.172,W
11/22/2016,15:23:43,10.489,N,79.173,W
11/22/2016,15:25:43,10.49,N,79.175,W
11/22/2016,15:27:43,10.491,N,79.176,W
11/22/2016,15:29:42,10.491,N,79.178,W
11/22/2016,15:31:42,10.492,N,79.179,W
11/22/2016,15:33:42,10.493,N,79.181,W
11/22/2016,15:35:42,10.494,N,79.183,W
11/22/2016,15:37:43,10.495,N,79.185,W
11/22/2016,15:39:43,10.495,N,79.186,W
11/22/2016,15:41:43,10.496,N,79.188,W
11/22/2016,15:43:42,10.497,N,79.19,W
11/22/2016,15:45:42,10.498,N,79.192,W
11/22/2016,15:47:42,10.498,N,79.194,W
11/22/2016,15:49:42,10.499,N,79.196,W
11/22/2016,15:51:43,10.499,N,79.198,W
11/22/2016,15:53:43,10.5,N,79.201,W
11/22/2016,15:55:43,10.5,N,79.203,W
11/22/2016,15:57:43,10.501,N,79.205,W
11/22/2016,15:59:42,10.501,N,79.207,W
11/22/2016,16:01:42,10.502,N,79.21,W
11/22/2016,16:03:42,10.502,N,79.212,W
11/22/2016,16:05:42,10.503,N,79.215,W
11/22/2016,16:07:42,10.503,N,79.217,W
11/22/2016,16:09:42,10.503,N,79.22,W
11/22/2016,16:11:42,10.504,N,79.222,W
11/22/2016,16:13:43,10.504,N,79.225,W
11/22/2016,16:15:43,10.504,N,79.228,W
11/22/2016,16:17:43,10.505,N,79.23,W
11/22/2016,16:19:43,10.505,N,79.233,W
11/22/2016,16:21:43,10.505,N,79.236,W
11/22/2016,16:23:43,10.505,N,79.239,W
11/22/2016,16:25:43,10.506,N,79.242,W
11/22/2016,16:27:43,10.506,N,79.245,W
11/22/2016,16:29:42,10.506,N,79.248,W
11/22/2016,16:31:42,10.506,N,79.251,W
11/22/2016,16:33:42,10.506,N,79.254,W
11/22/2016,16:35:42,10.506,N,79.257,W
11/22/2016,16:37:42,10.506,N,79.26,W
11/22/2016,16:39:42,10.506,N,79.263,W
11/22/2016,16:41:42,10.506,N,79.266,W
11/22/2016,16:43:43,10.506,N,79.269,W
11/22/2016,16:45:43,10.506,N,79.272,W
11/22/2016,16:47:43,10.506,N,79.276,W
11/22/2016,16:49:43,10.506,N,79.279,W
11/22/2016,16:51:43,10.506,N,79.282,W
11/22/2016,16:53:43,10.506,N,79.285,W
11/22/2016,16:55:43,10.506,N,79.289,W
11/22/2016,16:57:43,10.506,N,79.292,W
11/22/2016,16:59:42,10.506,N,79.295,W
11/22/2016,17:01:42,10.506,N,79.299,W
11/22/2016,17:03:42,10.506,N,79.302,W
11/22/2016,17:05:42,10.506,N,79.305,W
11/22/2016,17:07:42,10.506,N,79.309,W
11/22/2016,17:09:42,10.506,N,79.312,W
11/22/2016,17:11:42,10.506,N,79.316,W
11/22/2016,17:13:43,10.505,N,79.319,W
11/22/2016,17:15:43,10.505,N,79.323,W
11/22/2016,17:17:43,10.505,N,79.326,W
11/22/2016,17:19:43,10.505,N,79.33,W
11/22/2016,17:21:43,10.505,N,79.333,W
11/22/2016,17:23:43,10.504,N,79.336,W
11/22/2016,17:25:43,10.504,N,79.34,W
11/22/2016,17:27:43,10.504,N,79.344,W
11/22/2016,17:29:42,10.504,N,79.347,W
11/22/2016,17:31:42,10.504,N,79.351,W
11/22/2016,17:33:42,10.503,N,79.354,W
11/22/2016,17:35:42,10.503,N,79.358,W
11/22/2016,17:37:42,10.503,N,79.361,W
11/22/2016,17:39:42,10.503,N,79.365,W
11/22/2016,17:41:42,10.502,N,79.368,W
11/22/2016,17:43:43,10.502,N,79.372,W
11/22/2016,17:45:43,10.502,N,79.375,W
11/22/2016,17:47:43,10.502,N,79.379,W
11/22/2016,17:49:43,10.501,N,79.382,W
11/22/2016,17:51:43,10.501,N,79.386,W
11/22/2016,17:53:43,10.501,N,79.389,W
11/22/2016,17:55:43,10.501,N,79.393,W
11/22/2016,17:57:43,10.5,N,79.396,W
11/22/2016,17:59:42,10.5,N,79.4,W
11/22/2016,18:00:00,10.5,N,79.4,W
11/22/2016,18:01:59,10.5,N,79.401,W
11/22/2016,18:03:59,10.501,N,79.402,W
11/22/2016,18:05:59,10.501,N,79.402,W
11/22/2016,18:07:59,10.501,N,79.403,W
11/22/2016,18:09:59,10.501,N,79.404,W
11/22/2016,18:11:59,10.502,N,79.405,W
11/22/2016,18:13:59,10.502,N,79.406,W
11/22/2016,18:16:00,10.502,N,79.406,W
11/22/2016,18:18:00,10.502,N,79.407,W
11/22/2016,18:20:00,10.503,N,79.408,W
11/22/2016,18:22:00,10.503,N,79.409,W
11/22/2016,18:24:00,10.503,N,79.41,W
11/22/2016,18:26:00,10.503,N,79.41,W
11/22/2016,18:28:00,10.504,N,79.411,W
11/22/2016,18:30:00,10.504,N,79.412,W
11/22/2016,18:31:59,10.504,N,79.413,W
11/22/2016,18:33:59,10.504,N,79.414,W
11/22/2016,18:35:59,10.504,N,79.414,W
11/22/2016,18:37:59,10.505,N,79.415,W
11/22/2016,18:39:59,10.505,N,79.416,W
11/22/2016,18:41:59,10.505,N,79.417,W
11/22/2016,18:43:59,10.505,N,79.418,W
11/22/2016,18:46:00,10.505,N,79.419,W
11/22/2016,18:48:00,10.506,N,79.419,W
11/22/2016,18:50:00,10.506,N,79.42,W
11/22/2016,18:52:00,10.506,N,79.421,W
11/22/2016,18:54:00,10.506,N,79.422,W
11/22/2016,18:56:00,10.506,N,79.423,W
11/22/2016,18:58:00,10.507,N,79.424,W
11/22/2016,19:00:00,10.507,N,79.424,W
11/22/2016,19:01:59,10.507,N,79.425,W
11/22/2016,19:03:59,10.507,N,79.426,W
11/22/2016,19:05:59,10.507,N,79.427,W
11/22/2016,19:07:59,10.508,N,79.428,W
11/22/2016,19:09:59,10.508,N,79.429,W
11/22/2016,19:11:59,10.508,N,79.43,W
11/22/2016,19:13:59,10.508,N,79.431,W
11/22/2016,19:16:00,10.508,N,79.432,W
11/22/2016,19:18:00,10.509,N,79.432,W
11/22/2016,19:20:00,10.509,N,79.433,W
11/22/2016,19:22:00,10.509,N,79.434,W
11/22/2016,19:24:00,10.509,N,79.435,W
11/22/2016,19:26:00,10.509,N,79.436,W
11/22/2016,19:28:00,10.51,N,79.437,W
11/22/2016,19:30:00,10.51,N,79.438,W
11/22/2016,19:31:59,10.51,N,79.439,W
11/22/2016,19:33:59,10.51,N,79.44,W
11/22/2016,19:35:59,10.511,N,79.441,W
11/22/2016,19:37:59,10.511,N,79.442,W
11/22/2016,19:39:59,10.511,N,79.443,W
11/22/2016,19:41:59,10.511,N,79.444,W
11/22/2016,19:43:59,10.511,N,79.445,W
11/22/2016,19:46:00,10.512,N,79.446,W
11/22/2016,19:48:00,10.512,N,79.447,W
11/22/2016,19:50:00,10.512,N,79.449,W
11/22/2016,19:52:00,10.512,N,79.45,W
11/22/2016,19:54:00,10.513,N,79.451,W
11/22/2016,19:56:00,10.513,N,79.452,W
11/22/2016,19:58:00,10.513,N,79.453,W
11/22/2016,20:00:00,10.513,N,79.454,W
11/22/2016,20:01:59,10.514,N,79.455,W
11/22/2016,20:03:59,10.514,N,79.456,W
11/22/2016,20:05:59,10.514,N,79.458,W
11/22/2016,20:07:59,10.514,N,79.459,W
11/22/2016,20:09:59,10.515,N,79.46,W
11/22/2016,20:11:59,10.515,N,79.461,W
11/22/2016,20:13:59,10.515,N,79.463,W
11/22/2016,20:16:00,10.515,N,79.464,W
11/22/2016,20:18:00,10.516,N,79.465,W
11/22/2016,20:20:00,10.516,N,79.466,W
11/22/2016,20:22:00,10.516,N,79.468,W
11/22/2016,20:24:00,10.517,N,79.469,W
11/22/2016,20:26:00,10.517,N,79.47,W
11/22/2016,20:28:00,10.517,N,79.472,W
11/22/2016,20:30:00,10.518,N,79.473,W
11/22/2016,20:31:59,10.518,N,79.474,W
11/22/2016,20:33:59,10.518,N,79.476,W
11/22/2016,20:35:59,10.519,N,79.477,W
11/22/2016,20:37:59,10.519,N,79.479,W
11/22/2016,20:39:59,10.519,N,79.48,W
11/22/2016,20:41:59,10.52,N,79.482,W
11/22/2016,20:43:59,10.52,N,79.483,W
11/22/2016,20:46:00,10.52,N,79.485,W
11/22/2016,20:48:00,10.521,N,79.486,W
11/22/2016,20:50:00,10.521,N,79.488,W
11/22/2016,20:52:00,10.522,N,79.489,W
11/22/2016,20:54:00,10.522,N,79.491,W
11/22/2016,20:56:00,10.522,N,79.492,W
11/22/2016,20:58:00,10.523,N,79.494,W
11/22/2016,21:00:00,10.523,N,79.495,W
11/22/2016,21:01:59,10.523,N,79.497,W
11/22/2016,21:03:59,10.524,N,79.498,W
11/22/2016,21:05:59,10.524,N,79.5,W
11/22/2016,21:07:59,10.525,N,79.502,W
11/22/2016,21:09:59,10.525,N,79.503,W
11/22/2016,21:11:59,10.526,N,79.505,W
11/22/2016,21:13:59,10.526,N,79.507,W
11/22/2016,21:16:00,10.526,N,79.508,W
11/22/2016,21:18:00,10.527,N,79.51,W
11/22/2016,21:20:00,10.527,N,79.512,W
11/22/2016,21:22:00,10.528,N,79.513,W
11/22/2016,21:24:00,10.528,N,79.515,W
11/22/2016,21:26:00,10.529,N,79.517,W
11/22/2016,21:28:00,10.529,N,79.519,W
11/22/2016,21:30:00,10.529,N,79.52,W
11/22/2016,21:31:59,10.53,N,79.522,W
11/22/2016,21:33:59,10.53,N,79.524,W
11/22/2016,21:35:59,10.531,N,79.526,W
11/22/2016,21:37:59,10.531,N,79.527,W
11/22/2016,21:39:59,10.532,N,79.529,W
11/22/2016,21:41:59,10.532,N,79.531,W
11/22/2016,21:43:59,10.533,N,79.533,W
11/22/2016,21:46:00,10.533,N,79.535,W
11/22/2016,21:48:00,10.534,N,79.536,W
11/22/2016,21:50:00,10.534,N,79.538,W
11/22/2016,21:52:00,10.535,N,79.54,W
11/22/2016,21:54:00,10.535,N,79.542,W
11/22/2016,21:56:00,10.536,N,79.544,W
11/22/2016,21:58:00,10.536,N,79.546,W
11/22/2016,22:00:00,10.537,N,79.548,W
11/22/2016,22:01:59,10.537,N,79.549,W
11/22/2016,22:03:59,10.538,N,79.551,W
11/22/2016,22:05:59,10.538,N,79.553,W
11/22/2016,22:07:59,10.539,N,79.555,W
11/22/2016,22:09:59,10.539,N,79.557,W
11/22/2016,22:11:59,10.54,N,79.559,W
11/22/2016,22:13:59,10.54,N,79.561,W
11/22/2016,22:16:00,10.541,N,79.563,W
11/22/2016,22:18:00,10.541,N,79.565,W
11/22/2016,22:20:00,10.542,N,79.567,W
11/22/2016,22:22:00,10.542,N,79.569,W
11/22/2016,22:24:00,10.543,N,79.571,W
11/22/2016,22:26:00,10.543,N,79.573,W
11/22/2016,22:28:00,10.544,N,79.575,W
11/22/2016,22:30:00,10.544,N,79.577,W
11/22/2016,22:31:59,10.545,N,79.579,W
11/22/2016,22:33:59,10.545,N,79.581,W
11/22/2016,22:35:59,10.546,N,79.583,W
11/22/2016,22:37:59,10.547,N,79.585,W
11/22/2016,22:39:59,10.547,N,79.587,W
11/22/2016,22:41:59,10.548,N,79.589,W
11/22/2016,22:43:14,10.548,N,79.59,W
11/22/2016,22:45:14,10.549,N,79.592,W
11/22/2016,22:47:14,10.549,N,79.594,W
11/22/2016,22:49:14,10.55,N,79.596,W
11/22/2016,22:51:14,10.55,N,79.598,W
11/22/2016,22:53:14,10.551,N,79.599,W
11/22/2016,22:55:13,10.551,N,79.601,W
11/22/2016,22:57:13,10.552,N,79.603,W
11/22/2016,22:59:13,10.552,N,79.605,W
11/22/2016,23:01:13,10.553,N,79.607,W
11/22/2016,23:03:13,10.553,N,79.609,W
11/22/2016,23:05:13,10.554,N,79.611,W
11/22/2016,23:07:13,10.554,N,79.613,W
11/22/2016,23:09:14,10.555,N,79.615,W
11/22/2016,23:11:14,10.555,N,79.617,W
11/22/2016,23:13:14,10.556,N,79.619,W
11/22/2016,23:15:14,10.556,N,79.621,W
11/22/2016,23:17:14,10.557,N,79.623,W
11/22/2016,23:19:14,10.558,N,79.626,W
11/22/2016,23:21:14,10.558,N,79.628,W
11/22/2016,23:23:14,10.559,N,79.63,W
11/22/2016,23:25:13,10.559,N,79.632,W
11/22/2016,23:27:13,10.56,N,79.634,W
11/22/2016,23:29:13,10.561,N,79.636,W
11/22/2016,23:31:13,10.561,N,79.638,W
11/22/2016,23:33:13,10.562,N,79.64,W
11/22/2016,23:35:13,10.562,N,79.643,W
11/22/2016,23:37:13,10.563,N,79.645,W
11/22/2016,23:39:14,10.563,N,79.647,W
11/22/2016,23:41:14,10.564,N,79.649,W
11/22/2016,23:43:14,10.565,N,79.651,W
11/22/2016,23:45:14,10.565,N,79.654,W
11/22/2016,23:47:14,10.566,N,79.656,W
11/22/2016,23:49:14,10.567,N,79.658,W
11/22/2016,23:51:14,10.567,N,79.661,W
11/22/2016,23:53:14,10.568,N,79.663,W
11/22/2016,23:55:13,10.568,N,79.665,W
11/22/2016,23:56:49,10.569,N,79.667,W
11/22/2016,23:58:49,10.57,N,79.669,W
11/23/2016,0:00:48,10.57,N,79.671,W
11/23/2016,0:02:48,10.571,N,79.673,W
11/23/2016,0:04:48,10.571,N,79.676,W
11/23/2016,0:06:48,10.572,N,79.678,W
11/23/2016,0:08:48,10.573,N,79.68,W
11/23/2016,0:10:48,10.573,N,79.682,W
11/23/2016,0:12:48,10.574,N,79.684,W
11/23/2016,0:14:49,10.575,N,79.686,W
11/23/2016,0:16:49,10.575,N,79.689,W
11/23/2016,0:18:49,10.576,N,79.691,W
11/23/2016,0:20:49,10.577,N,79.693,W
11/23/2016,0:22:49,10.577,N,79.695,W
11/23/2016,0:24:49,10.578,N,79.697,W
11/23/2016,0:26:49,10.579,N,79.7,W
11/23/2016,0:28:49,10.579,N,79.702,W
11/23/2016,0:30:48,10.58,N,79.704,W
11/23/2016,0:32:48,10.581,N,79.706,W
11/23/2016,0:34:48,10.581,N,79.708,W
11/23/2016,0:36:48,10.582,N,79.711,W
11/23/2016,0:38:48,10.583,N,79.713,W
11/23/2016,0:40:48,10.584,N,79.715,W
11/23/2016,0:42:48,10.584,N,79.717,W
11/23/2016,0:44:49,10.585,N,79.72,W
11/23/2016,0:46:49,10.586,N,79.722,W
11/23/2016,0:48:49,10.586,N,79.724,W
11/23/2016,0:50:49,10.587,N,79.727,W
11/23/2016,0:52:49,10.588,N,79.729,W
11/23/2016,0:54:49,10.589,N,79.731,W
11/23/2016,0:56:49,10.589,N,79.733,W
11/23/2016,0:58:49,10.59,N,79.736,W
11/23/2016,1:00:48,10.591,N,79.738,W
11/23/2016,1:02:48,10.592,N,79.74,W
11/23/2016,1:04:48,10.593,N,79.743,W
11/23/2016,1:06:48,10.593,N,79.745,W
11/23/2016,1:08:48,10.594,N,79.747,W
11/23/2016,1:10:48,10.595,N,79.75,W
11/23/2016,1:12:48,10.596,N,79.752,W
11/23/2016,1:14:49,10.597,N,79.754,W
11/23/2016,1:16:49,10.597,N,79.757,W
11/23/2016,1:18:49,10.598,N,79.759,W
11/23/2016,1:20:49,10.599,N,79.762,W
11/23/2016,1:22:49,10.6,N,79.764,W
11/23/2016,1:24:49,10.601,N,79.766,W
11/23/2016,1:26:49,10.602,N,79.769,W
11/23/2016,1:28:49,10.602,N,79.771,W
11/23/2016,1:30:48,10.603,N,79.774,W
11/23/2016,1:32:48,10.604,N,79.776,W
11/23/2016,1:34:48,10.605,N,79.779,W
11/23/2016,1:36:48,10.606,N,79.781,W
11/23/2016,1:38:48,10.607,N,79.784,W
11/23/2016,1:40:48,10.608,N,79.786,W
11/23/2016,1:42:48,10.609,N,79.789,W
11/23/2016,1:44:49,10.61,N,79.791,W
11/23/2016,1:46:49,10.611,N,79.794,W
11/23/2016,1:48:49,10.612,N,79.796,W
11/23/2016,1:50:49,10.613,N,79.799,W
11/23/2016,1:52:49,10.614,N,79.801,W
11/23/2016,1:54:49,10.615,N,79.804,W
11/23/2016,1:56:49,10.616,N,79.806,W
11/23/2016,1:58:49,10.617,N,79.809,W
11/23/2016,2:00:48,10.618,N,79.811,W
11/23/2016,2:02:48,10.619,N,79.814,W
11/23/2016,2:04:48,10.62,N,79.817,W
11/23/2016,2:06:48,10.621,N,79.819,W
11/23/2016,2:08:48,10.622,N,79.822,W
11/23/2016,2:10:48,10.623,N,79.825,W
11/23/2016,2:12:48,10.624,N,79.827,W
11/23/2016,2:14:49,10.625,N,79.83,W
11/23/2016,2:16:49,10.626,N,79.833,W
11/23/2016,2:18:49,10.627,N,79.835,W
11/23/2016,2:20:49,10.628,N,79.838,W
11/23/2016,2:22:49,10.629,N,79.841,W
11/23/2016,2:24:49,10.63,N,79.843,W
11/23/2016,2:26:49,10.632,N,79.846,W
11/23/2016,2:28:49,10.633,N,79.849,W
11/23/2016,2:30:48,10.634,N,79.852,W
11/23/2016,2:32:48,10.635,N,79.854,W
11/23/2016,2:34:48,10.636,N,79.857,W
11/23/2016,2:36:48,10.637,N,79.86,W
11/23/2016,2:38:48,10.639,N,79.863,W
11/23/2016,2:40:48,10.64,N,79.866,W
11/23/2016,2:42:48,10.641,N,79.868,W
11/23/2016,2:44:49,10.642,N,79.871,W
11/23/2016,2:46:49,10.644,N,79.874,W
11/23/2016,2:48:49,10.645,N,79.877,W
11/23/2016,2:50:49,10.646,N,79.88,W
11/23/2016,2:52:49,10.647,N,79.883,W
11/23/2016,2:54:49,10.649,N,79.886,W
11/23/2016,2:56:49,10.65,N,79.889,W
11/23/2016,2:58:49,10.651,N,79.891,W
11/23/2016,3:00:48,10.653,N,79.894,W
11/23/2016,3:02:48,10.654,N,79.897,W
11/23/2016,3:04:48,10.655,N,79.9,W
11/23/2016,3:06:48,10.657,N,79.903,W
11/23/2016,3:08:48,10.658,N,79.906,W
11/23/2016,3:10:48,10.66,N,79.909,W
11/23/2016,3:12:48,10.661,N,79.912,W
11/23/2016,3:14:49,10.662,N,79.915,W
11/23/2016,3:16:49,10.664,N,79.918,W
11/23/2016,3:18:49,10.665,N,79.921,W
11/23/2016,3:20:49,10.667,N,79.925,W
11/23/2016,3:22:49,10.668,N,79.928,W
11/23/2016,3:24:49,10.67,N,79.931,W
11/23/2016,3:26:49,10.671,N,79.934,W
11/23/2016,3:28:49,10.673,N,79.937,W
11/23/2016,3:30:48,10.674,N,79.94,W
11/23/2016,3:32:48,10.676,N,79.943,W
11/23/2016,3:34:48,10.677,N,79.946,W
11/23/2016,3:36:48,10.679,N,79.95,W
11/23/2016,3:38:48,10.68,N,79.953,W
11/23/2016,3:40:48,10.682,N,79.956,W
11/23/2016,3:42:48,10.683,N,79.959,W
11/23/2016,3:44:49,10.685,N,79.962,W
11/23/2016,3:46:49,10.686,N,79.966,W
11/23/2016,3:48:49,10.688,N,79.969,W
11/23/2016,3:50:49,10.69,N,79.972,W
11/23/2016,3:52:49,10.691,N,79.975,W
11/23/2016,3:54:49,10.693,N,79.978,W
11/23/2016,3:56:49,10.695,N,79.982,W
11/23/2016,3:58:49,10.696,N,79.985,W
11/23/2016,4:00:48,10.698,N,79.988,W
11/23/2016,4:02:48,10.699,N,79.991,W
11/23/2016,4:04:48,10.701,N,79.995,W
11/23/2016,4:06:48,10.703,N,79.998,W
11/23/2016,4:08:48,10.704,N,80.001,W
11/23/2016,4:10:48,10.706,N,80.004,W
11/23/2016,4:12:48,10.708,N,80.008,W
11/23/2016,4:14:49,10.709,N,80.011,W
11/23/2016,4:16:49,10.711,N,80.014,W
11/23/2016,4:18:49,10.713,N,80.017,W
11/23/2016,4:20:49,10.715,N,80.021,W
11/23/2016,4:22:49,10.716,N,80.024,W
11/23/2016,4:24:49,10.718,N,80.027,W
11/23/2016,4:26:49,10.72,N,80.031,W
11/23/2016,4:28:49,10.721,N,80.034,W
11/23/2016,4:30:48,10.723,N,80.037,W
11/23/2016,4:32:48,10.725,N,80.04,W
11/23/2016,4:34:48,10.727,N,80.044,W
11/23/2016,4:36:48,10.728,N,80.047,W
11/23/2016,4:38:48,10.73,N,80.05,W
11/23/2016,4:40:48,10.732,N,80.053,W
11/23/2016,4:42:48,10.734,N,80.057,W
11/23/2016,4:44:49,10.735,N,80.06,W
11/23/2016,4:46:49,10.737,N,80.063,W
11/23/2016,4:48:49,10.739,N,80.066,W
11/23/2016,4:50:49,10.741,N,80.07,W
11/23/2016,4:52:49,10.742,N,80.073,W
11/23/2016,4:54:49,10.744,N,80.076,W
11/23/2016,4:56:49,10.746,N,80.079,W
11/23/2016,4:58:49,10.748,N,80.083,W
11/23/2016,5:00:48,10.749,N,80.086,W
11/23/2016,5:02:48,10.751,N,80.089,W
11/23/2016,5:04:48,10.753,N,80.092,W
11/23/2016,5:06:48,10.755,N,80.096,W
11/23/2016,5:08:48,10.757,N,80.099,W
11/23/2016,5:10:48,10.758,N,80.102,W
11/23/2016,5:12:48,10.76,N,80.105,W
11/23/2016,5:14:49,10.762,N,80.108,W
11/23/2016,5:16:49,10.764,N,80.112,W
11/23/2016,5:18:49,10.765,N,80.115,W
11/23/2016,5:20:49,10.767,N,80.118,W
11/23/2016,5:22:49,10.769,N,80.121,W
11/23/2016,5:24:49,10.771,N,80.124,W
