Track,for,Bonnie,2016,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
5/30/2016,20:07:59,33.517,N,79.405,W
5/30/2016,20:09:59,33.517,N,79.403,W
5/30/2016,20:11:59,33.518,N,79.401,W
5/30/2016,20:13:59,33.518,N,79.399,W
5/30/2016,20:16:00,33.518,N,79.398,W
5/30/2016,20:18:00,33.519,N,79.396,W
5/30/2016,20:20:00,33.519,N,79.394,W
5/30/2016,20:22:00,33.519,N,79.392,W
5/30/2016,20:24:00,33.52,N,79.39,W
5/30/2016,20:26:00,33.52,N,79.389,W
5/30/2016,20:28:00,33.52,N,79.387,W
5/30/2016,20:30:00,33.521,N,79.385,W
5/30/2016,20:31:59,33.521,N,79.383,W
5/30/2016,20:33:59,33.521,N,79.382,W
5/30/2016,20:35:59,33.522,N,79.38,W
5/30/2016,20:37:59,33.522,N,79.378,W
5/30/2016,20:39:59,33.522,N,79.376,W
5/30/2016,20:41:59,33.523,N,79.374,W
5/30/2016,20:43:59,33.523,N,79.373,W
5/30/2016,20:46:00,33.523,N,79.371,W
5/30/2016,20:48:00,33.523,N,79.369,W
5/30/2016,20:50:00,33.524,N,79.367,W
5/30/2016,20:52:00,33.524,N,79.365,W
5/30/2016,20:54:00,33.524,N,79.364,W
5/30/2016,20:56:00,33.525,N,79.362,W
5/30/2016,20:58:00,33.525,N,79.36,W
5/30/2016,21:00:00,33.525,N,79.358,W
5/30/2016,21:01:59,33.525,N,79.356,W
5/30/2016,21:03:59,33.526,N,79.354,W
5/30/2016,21:05:59,33.526,N,79.353,W
5/30/2016,21:07:59,33.526,N,79.351,W
5/30/2016,21:09:59,33.526,N,79.349,W
5/30/2016,21:11:59,33.526,N,79.347,W
5/30/2016,21:13:59,33.527,N,79.345,W
5/30/2016,21:16:00,33.527,N,79.344,W
5/30/2016,21:18:00,33.527,N,79.342,W
5/30/2016,21:20:00,33.527,N,79.34,W
5/30/2016,21:22:00,33.527,N,79.338,W
5/30/2016,21:24:00,33.528,N,79.336,W
5/30/2016,21:26:00,33.528,N,79.334,W
5/30/2016,21:28:00,33.528,N,79.333,W
5/30/2016,21:30:00,33.528,N,79.331,W
5/30/2016,21:31:59,33.528,N,79.329,W
5/30/2016,21:33:59,33.529,N,79.327,W
5/30/2016,21:35:59,33.529,N,79.325,W
5/30/2016,21:37:59,33.529,N,79.323,W
5/30/2016,21:39:59,33.529,N,79.322,W
5/30/2016,21:41:59,33.529,N,79.32,W
5/30/2016,21:43:59,33.529,N,79.318,W
5/30/2016,21:46:00,33.529,N,79.316,W
5/30/2016,21:48:00,33.53,N,79.314,W
5/30/2016,21:50:00,33.53,N,79.312,W
5/30/2016,21:52:00,33.53,N,79.311,W
5/30/2016,21:54:00,33.53,N,79.309,W
5/30/2016,21:56:00,33.53,N,79.307,W
5/30/2016,21:58:00,33.53,N,79.305,W
5/30/2016,22:00:00,33.53,N,79.303,W
5/30/2016,22:01:59,33.53,N,79.301,W
5/30/2016,22:03:59,33.53,N,79.299,W
5/30/2016,22:05:59,33.53,N,79.298,W
5/30/2016,22:07:59,33.531,N,79.296,W
5/30/2016,22:09:59,33.531,N,79.294,W
5/30/2016,22:11:59,33.531,N,79.292,W
5/30/2016,22:13:59,33.531,N,79.29,W
5/30/2016,22:16:00,33.531,N,79.288,W
5/30/2016,22:18:00,33.531,N,79.286,W
5/30/2016,22:20:00,33.531,N,79.284,W
5/30/2016,22:22:00,33.531,N,79.283,W
5/30/2016,22:24:00,33.531,N,79.281,W
5/30/2016,22:26:00,33.531,N,79.279,W
5/30/2016,22:28:00,33.531,N,79.277,W
5/30/2016,22:30:00,33.531,N,79.275,W
5/30/2016,22:31:59,33.531,N,79.273,W
5/30/2016,22:33:59,33.531,N,79.271,W
5/30/2016,22:35:59,33.531,N,79.269,W
5/30/2016,22:37:59,33.531,N,79.268,W
5/30/2016,22:39:59,33.531,N,79.266,W
5/30/2016,22:41:59,33.531,N,79.264,W
5/30/2016,22:43:59,33.531,N,79.262,W
5/30/2016,22:46:00,33.531,N,79.26,W
5/30/2016,22:48:00,33.531,N,79.258,W
5/30/2016,22:50:00,33.531,N,79.256,W
5/30/2016,22:52:00,33.531,N,79.254,W
5/30/2016,22:54:00,33.531,N,79.252,W
5/30/2016,22:56:00,33.531,N,79.251,W
5/30/2016,22:58:00,33.531,N,79.249,W
5/30/2016,23:00:00,33.531,N,79.247,W
5/30/2016,23:01:59,33.531,N,79.245,W
5/30/2016,23:03:59,33.53,N,79.243,W
5/30/2016,23:05:59,33.53,N,79.241,W
5/30/2016,23:07:59,33.53,N,79.239,W
5/30/2016,23:09:59,33.53,N,79.237,W
5/30/2016,23:11:59,33.53,N,79.235,W
5/30/2016,23:13:59,33.53,N,79.233,W
5/30/2016,23:16:00,33.53,N,79.231,W
5/30/2016,23:18:00,33.53,N,79.229,W
5/30/2016,23:20:00,33.53,N,79.228,W
5/30/2016,23:22:00,33.53,N,79.226,W
5/30/2016,23:24:00,33.529,N,79.224,W
5/30/2016,23:26:00,33.529,N,79.222,W
5/30/2016,23:28:00,33.529,N,79.22,W
5/30/2016,23:30:00,33.529,N,79.218,W
5/30/2016,23:31:59,33.529,N,79.216,W
5/30/2016,23:33:59,33.529,N,79.214,W
5/30/2016,23:35:59,33.529,N,79.212,W
5/30/2016,23:37:59,33.528,N,79.21,W
5/30/2016,23:39:59,33.528,N,79.208,W
5/30/2016,23:41:59,33.528,N,79.206,W
5/30/2016,23:43:59,33.528,N,79.204,W
5/30/2016,23:46:00,33.528,N,79.202,W
5/30/2016,23:48:00,33.527,N,79.201,W
5/30/2016,23:50:00,33.527,N,79.199,W
5/30/2016,23:52:00,33.527,N,79.197,W
5/30/2016,23:54:00,33.527,N,79.195,W
5/30/2016,23:56:00,33.527,N,79.193,W
5/30/2016,23:58:00,33.526,N,79.191,W
5/31/2016,0:00:00,33.526,N,79.189,W
5/31/2016,0:01:59,33.526,N,79.187,W
5/31/2016,0:03:59,33.526,N,79.185,W
5/31/2016,0:05:59,33.525,N,79.183,W
5/31/2016,0:07:59,33.525,N,79.181,W
5/31/2016,0:09:59,33.525,N,79.179,W
5/31/2016,0:11:59,33.525,N,79.177,W
5/31/2016,0:13:59,33.524,N,79.175,W
5/31/2016,0:16:00,33.524,N,79.173,W
5/31/2016,0:18:00,33.524,N,79.171,W
5/31/2016,0:20:00,33.523,N,79.169,W
5/31/2016,0:22:00,33.523,N,79.167,W
5/31/2016,0:24:00,33.523,N,79.165,W
5/31/2016,0:26:00,33.523,N,79.163,W
5/31/2016,0:28:00,33.522,N,79.161,W
5/31/2016,0:30:00,33.522,N,79.159,W
5/31/2016,0:31:59,33.522,N,79.157,W
5/31/2016,0:33:59,33.521,N,79.155,W
5/31/2016,0:35:59,33.521,N,79.153,W
5/31/2016,0:37:59,33.521,N,79.151,W
5/31/2016,0:39:59,33.52,N,79.149,W
5/31/2016,0:41:59,33.52,N,79.147,W
5/31/2016,0:43:59,33.519,N,79.145,W
5/31/2016,0:46:00,33.519,N,79.143,W
5/31/2016,0:48:00,33.519,N,79.141,W
5/31/2016,0:50:00,33.518,N,79.139,W
5/31/2016,0:52:00,33.518,N,79.137,W
5/31/2016,0:54:00,33.518,N,79.135,W
5/31/2016,0:56:00,33.517,N,79.133,W
5/31/2016,0:58:00,33.517,N,79.131,W
5/31/2016,1:00:00,33.516,N,79.129,W
5/31/2016,1:01:59,33.516,N,79.127,W
5/31/2016,1:03:59,33.516,N,79.125,W
5/31/2016,1:05:59,33.515,N,79.123,W
5/31/2016,1:07:59,33.515,N,79.121,W
5/31/2016,1:09:59,33.514,N,79.119,W
5/31/2016,1:11:59,33.514,N,79.117,W
5/31/2016,1:13:59,33.513,N,79.115,W
5/31/2016,1:16:00,33.513,N,79.113,W
5/31/2016,1:18:00,33.513,N,79.111,W
5/31/2016,1:20:00,33.512,N,79.109,W
5/31/2016,1:22:00,33.512,N,79.107,W
5/31/2016,1:24:00,33.511,N,79.105,W
5/31/2016,1:26:00,33.511,N,79.103,W
5/31/2016,1:28:00,33.51,N,79.101,W
5/31/2016,1:30:00,33.51,N,79.099,W
5/31/2016,1:31:59,33.509,N,79.097,W
5/31/2016,1:33:59,33.509,N,79.095,W
5/31/2016,1:35:59,33.508,N,79.093,W
5/31/2016,1:37:59,33.508,N,79.091,W
5/31/2016,1:39:59,33.507,N,79.089,W
5/31/2016,1:41:59,33.507,N,79.087,W
5/31/2016,1:43:59,33.506,N,79.085,W
5/31/2016,1:46:00,33.506,N,79.083,W
5/31/2016,1:48:00,33.505,N,79.081,W
5/31/2016,1:50:00,33.505,N,79.079,W
5/31/2016,1:52:00,33.504,N,79.077,W
5/31/2016,1:54:00,33.504,N,79.075,W
5/31/2016,1:56:00,33.503,N,79.073,W
5/31/2016,1:58:00,33.503,N,79.071,W
5/31/2016,2:00:00,33.502,N,79.069,W
5/31/2016,2:01:59,33.502,N,79.066,W
5/31/2016,2:03:59,33.501,N,79.064,W
5/31/2016,2:05:59,33.5,N,79.062,W
5/31/2016,2:07:59,33.5,N,79.06,W
5/31/2016,2:09:59,33.499,N,79.058,W
5/31/2016,2:11:59,33.499,N,79.056,W
5/31/2016,2:13:59,33.498,N,79.054,W
5/31/2016,2:16:00,33.497,N,79.052,W
5/31/2016,2:18:00,33.497,N,79.05,W
5/31/2016,2:20:00,33.496,N,79.048,W
5/31/2016,2:22:00,33.496,N,79.046,W
5/31/2016,2:24:00,33.495,N,79.044,W
5/31/2016,2:26:00,33.494,N,79.042,W
5/31/2016,2:28:00,33.494,N,79.04,W
5/31/2016,2:30:00,33.493,N,79.038,W
5/31/2016,2:31:59,33.493,N,79.036,W
5/31/2016,2:33:59,33.492,N,79.033,W
5/31/2016,2:35:59,33.491,N,79.031,W
5/31/2016,2:37:59,33.491,N,79.029,W
5/31/2016,2:39:59,33.49,N,79.027,W
5/31/2016,2:41:59,33.489,N,79.025,W
5/31/2016,2:43:59,33.489,N,79.023,W
5/31/2016,2:46:00,33.488,N,79.021,W
5/31/2016,2:48:00,33.487,N,79.019,W
5/31/2016,2:50:00,33.487,N,79.017,W
5/31/2016,2:52:00,33.486,N,79.015,W
5/31/2016,2:54:00,33.485,N,79.013,W
5/31/2016,2:56:00,33.485,N,79.011,W
5/31/2016,2:58:00,33.484,N,79.008,W
5/31/2016,3:00:00,33.483,N,79.006,W
5/31/2016,3:01:59,33.483,N,79.004,W
5/31/2016,3:03:59,33.482,N,79.002,W
5/31/2016,3:05:59,33.481,N,79,W
5/31/2016,3:07:59,33.481,N,78.998,W
5/31/2016,3:09:59,33.48,N,78.996,W
5/31/2016,3:11:59,33.479,N,78.994,W
5/31/2016,3:13:59,33.479,N,78.992,W
5/31/2016,3:16:00,33.478,N,78.99,W
5/31/2016,3:18:00,33.477,N,78.987,W
5/31/2016,3:20:00,33.476,N,78.985,W
5/31/2016,3:22:00,33.476,N,78.983,W
5/31/2016,3:24:00,33.475,N,78.981,W
5/31/2016,3:26:00,33.474,N,78.979,W
5/31/2016,3:28:00,33.473,N,78.977,W
5/31/2016,3:30:00,33.473,N,78.975,W
5/31/2016,3:31:59,33.472,N,78.973,W
5/31/2016,3:33:59,33.471,N,78.97,W
5/31/2016,3:35:59,33.47,N,78.968,W
5/31/2016,3:37:59,33.47,N,78.966,W
5/31/2016,3:39:59,33.469,N,78.964,W
5/31/2016,3:41:59,33.468,N,78.962,W
5/31/2016,3:43:59,33.467,N,78.96,W
5/31/2016,3:46:00,33.467,N,78.958,W
5/31/2016,3:48:00,33.466,N,78.956,W
5/31/2016,3:50:00,33.465,N,78.953,W
5/31/2016,3:52:00,33.464,N,78.951,W
5/31/2016,3:54:00,33.463,N,78.949,W
5/31/2016,3:56:00,33.463,N,78.947,W
5/31/2016,3:58:00,33.462,N,78.945,W
5/31/2016,4:00:00,33.461,N,78.943,W
5/31/2016,4:01:59,33.46,N,78.941,W
5/31/2016,4:03:59,33.459,N,78.939,W
5/31/2016,4:05:59,33.459,N,78.936,W
5/31/2016,4:07:59,33.458,N,78.934,W
5/31/2016,4:09:59,33.457,N,78.932,W
5/31/2016,4:11:59,33.456,N,78.93,W
5/31/2016,4:13:59,33.455,N,78.928,W
5/31/2016,4:16:00,33.454,N,78.926,W
5/31/2016,4:18:00,33.454,N,78.924,W
5/31/2016,4:20:00,33.453,N,78.921,W
5/31/2016,4:22:00,33.452,N,78.919,W
5/31/2016,4:24:00,33.451,N,78.917,W
5/31/2016,4:26:00,33.45,N,78.915,W
5/31/2016,4:28:00,33.449,N,78.913,W
5/31/2016,4:30:00,33.448,N,78.911,W
5/31/2016,4:31:59,33.448,N,78.908,W
5/31/2016,4:33:59,33.447,N,78.906,W
5/31/2016,4:35:59,33.446,N,78.904,W
5/31/2016,4:37:59,33.445,N,78.902,W
5/31/2016,4:39:59,33.444,N,78.9,W
5/31/2016,4:41:59,33.443,N,78.898,W
5/31/2016,4:43:59,33.442,N,78.896,W
5/31/2016,4:46:00,33.441,N,78.893,W
5/31/2016,4:48:00,33.441,N,78.891,W
5/31/2016,4:50:00,33.44,N,78.889,W
5/31/2016,4:52:00,33.439,N,78.887,W
5/31/2016,4:54:00,33.438,N,78.885,W
5/31/2016,4:56:00,33.437,N,78.882,W
5/31/2016,4:58:00,33.436,N,78.88,W
5/31/2016,5:00:00,33.435,N,78.878,W
5/31/2016,5:01:59,33.434,N,78.876,W
5/31/2016,5:03:59,33.433,N,78.874,W
5/31/2016,5:05:59,33.432,N,78.872,W
5/31/2016,5:07:59,33.432,N,78.869,W
5/31/2016,5:09:59,33.431,N,78.867,W
5/31/2016,5:11:59,33.43,N,78.865,W
5/31/2016,5:13:59,33.429,N,78.863,W
5/31/2016,5:16:00,33.428,N,78.861,W
5/31/2016,5:18:00,33.427,N,78.859,W
5/31/2016,5:20:00,33.426,N,78.856,W
5/31/2016,5:22:00,33.425,N,78.854,W
5/31/2016,5:24:00,33.424,N,78.852,W
5/31/2016,5:26:00,33.423,N,78.85,W
5/31/2016,5:28:00,33.422,N,78.848,W
5/31/2016,5:30:00,33.421,N,78.845,W
5/31/2016,5:31:59,33.42,N,78.843,W
5/31/2016,5:33:59,33.419,N,78.841,W
5/31/2016,5:35:59,33.418,N,78.839,W
5/31/2016,5:37:59,33.417,N,78.837,W
5/31/2016,5:39:59,33.416,N,78.834,W
5/31/2016,5:41:59,33.415,N,78.832,W
5/31/2016,5:43:59,33.414,N,78.83,W
5/31/2016,5:46:00,33.413,N,78.828,W
5/31/2016,5:48:00,33.412,N,78.826,W
5/31/2016,5:50:00,33.411,N,78.823,W
5/31/2016,5:52:00,33.41,N,78.821,W
5/31/2016,5:54:00,33.41,N,78.819,W
5/31/2016,5:56:00,33.409,N,78.817,W
5/31/2016,5:58:00,33.408,N,78.815,W
5/31/2016,6:00:00,33.407,N,78.812,W
5/31/2016,6:01:59,33.406,N,78.81,W
5/31/2016,6:03:59,33.405,N,78.808,W
5/31/2016,6:05:59,33.404,N,78.806,W
5/31/2016,6:07:59,33.403,N,78.804,W
5/31/2016,6:09:59,33.401,N,78.801,W
5/31/2016,6:11:59,33.4,N,78.799,W
5/31/2016,6:13:59,33.399,N,78.797,W
5/31/2016,6:16:00,33.398,N,78.795,W
5/31/2016,6:18:00,33.397,N,78.792,W
5/31/2016,6:20:00,33.396,N,78.79,W
5/31/2016,6:22:00,33.395,N,78.788,W
5/31/2016,6:24:00,33.394,N,78.786,W
5/31/2016,6:26:00,33.393,N,78.784,W
5/31/2016,6:28:00,33.392,N,78.781,W
5/31/2016,6:30:00,33.391,N,78.779,W
5/31/2016,6:31:59,33.39,N,78.777,W
5/31/2016,6:33:59,33.389,N,78.775,W
5/31/2016,6:35:59,33.388,N,78.772,W
5/31/2016,6:37:59,33.387,N,78.77,W
5/31/2016,6:39:59,33.386,N,78.768,W
5/31/2016,6:41:59,33.385,N,78.766,W
5/31/2016,6:43:59,33.384,N,78.764,W
5/31/2016,6:46:00,33.383,N,78.761,W
5/31/2016,6:48:00,33.382,N,78.759,W
5/31/2016,6:50:00,33.381,N,78.757,W
5/31/2016,6:52:00,33.38,N,78.755,W
5/31/2016,6:54:00,33.379,N,78.752,W
5/31/2016,6:56:00,33.378,N,78.75,W
5/31/2016,6:58:00,33.377,N,78.748,W
5/31/2016,7:00:00,33.375,N,78.746,W
5/31/2016,7:01:59,33.374,N,78.743,W
5/31/2016,7:03:59,33.373,N,78.741,W
5/31/2016,7:05:59,33.372,N,78.739,W
5/31/2016,7:07:59,33.371,N,78.737,W
5/31/2016,7:09:59,33.37,N,78.734,W
5/31/2016,7:11:59,33.369,N,78.732,W
5/31/2016,7:13:59,33.368,N,78.73,W
5/31/2016,7:16:00,33.367,N,78.728,W
5/31/2016,7:18:00,33.366,N,78.725,W
5/31/2016,7:20:00,33.365,N,78.723,W
5/31/2016,7:22:00,33.364,N,78.721,W
5/31/2016,7:24:00,33.362,N,78.719,W
5/31/2016,7:26:00,33.361,N,78.716,W
5/31/2016,7:28:00,33.36,N,78.714,W
5/31/2016,7:30:00,33.359,N,78.712,W
5/31/2016,7:31:59,33.358,N,78.71,W
5/31/2016,7:33:59,33.357,N,78.707,W
5/31/2016,7:35:59,33.356,N,78.705,W
5/31/2016,7:37:59,33.355,N,78.703,W
5/31/2016,7:39:59,33.354,N,78.701,W
5/31/2016,7:41:59,33.352,N,78.698,W
5/31/2016,7:43:59,33.351,N,78.696,W
5/31/2016,7:46:00,33.35,N,78.694,W
5/31/2016,7:48:00,33.349,N,78.692,W
5/31/2016,7:50:00,33.348,N,78.689,W
5/31/2016,7:52:00,33.347,N,78.687,W
5/31/2016,7:54:00,33.346,N,78.685,W
5/31/2016,7:56:00,33.345,N,78.682,W
5/31/2016,7:58:00,33.344,N,78.68,W
5/31/2016,8:00:00,33.342,N,78.678,W
5/31/2016,8:01:59,33.341,N,78.676,W
5/31/2016,8:03:59,33.34,N,78.673,W
5/31/2016,8:05:59,33.339,N,78.671,W
5/31/2016,8:07:59,33.338,N,78.669,W
5/31/2016,8:09:59,33.337,N,78.667,W
5/31/2016,8:11:59,33.336,N,78.664,W
5/31/2016,8:13:59,33.334,N,78.662,W
5/31/2016,8:16:00,33.333,N,78.66,W
5/31/2016,8:18:00,33.332,N,78.657,W
5/31/2016,8:20:00,33.331,N,78.655,W
5/31/2016,8:22:00,33.33,N,78.653,W
5/31/2016,8:24:00,33.329,N,78.651,W
5/31/2016,8:26:00,33.328,N,78.648,W
5/31/2016,8:28:00,33.326,N,78.646,W
5/31/2016,8:30:00,33.325,N,78.644,W
5/31/2016,8:31:59,33.324,N,78.642,W
5/31/2016,8:33:59,33.323,N,78.639,W
5/31/2016,8:35:59,33.322,N,78.637,W
5/31/2016,8:37:59,33.321,N,78.635,W
5/31/2016,8:39:59,33.32,N,78.632,W
5/31/2016,8:41:59,33.318,N,78.63,W
5/31/2016,8:43:59,33.317,N,78.628,W
5/31/2016,8:46:00,33.316,N,78.626,W
5/31/2016,8:48:00,33.315,N,78.623,W
5/31/2016,8:50:00,33.314,N,78.621,W
5/31/2016,8:52:00,33.313,N,78.619,W
5/31/2016,8:54:00,33.311,N,78.616,W
5/31/2016,8:56:00,33.31,N,78.614,W
5/31/2016,8:58:00,33.309,N,78.612,W
5/31/2016,9:00:00,33.308,N,78.609,W
5/31/2016,9:01:59,33.307,N,78.607,W
5/31/2016,9:03:59,33.306,N,78.605,W
5/31/2016,9:05:59,33.304,N,78.603,W
5/31/2016,9:07:59,33.303,N,78.6,W
5/31/2016,9:09:59,33.302,N,78.598,W
5/31/2016,9:11:59,33.301,N,78.596,W
5/31/2016,9:13:59,33.3,N,78.593,W
5/31/2016,9:16:00,33.298,N,78.591,W
5/31/2016,9:18:00,33.297,N,78.589,W
5/31/2016,9:20:00,33.296,N,78.586,W
5/31/2016,9:22:00,33.295,N,78.584,W
5/31/2016,9:24:00,33.294,N,78.582,W
5/31/2016,9:26:00,33.293,N,78.58,W
5/31/2016,9:28:00,33.291,N,78.577,W
5/31/2016,9:30:00,33.29,N,78.575,W
5/31/2016,9:31:59,33.289,N,78.573,W
5/31/2016,9:33:59,33.288,N,78.57,W
5/31/2016,9:35:59,33.287,N,78.568,W
5/31/2016,9:37:59,33.285,N,78.566,W
5/31/2016,9:39:59,33.284,N,78.563,W
5/31/2016,9:41:59,33.283,N,78.561,W
5/31/2016,9:43:59,33.282,N,78.559,W
5/31/2016,9:46:00,33.281,N,78.556,W
5/31/2016,9:48:00,33.279,N,78.554,W
5/31/2016,9:50:00,33.278,N,78.552,W
5/31/2016,9:52:00,33.277,N,78.55,W
5/31/2016,9:54:00,33.276,N,78.547,W
5/31/2016,9:56:00,33.275,N,78.545,W
5/31/2016,9:58:00,33.274,N,78.543,W
5/31/2016,10:00:00,33.272,N,78.54,W
5/31/2016,10:01:59,33.271,N,78.538,W
5/31/2016,10:03:59,33.27,N,78.536,W
5/31/2016,10:05:59,33.269,N,78.533,W
5/31/2016,10:07:59,33.268,N,78.531,W
5/31/2016,10:09:59,33.266,N,78.529,W
5/31/2016,10:11:59,33.265,N,78.526,W
5/31/2016,10:13:59,33.264,N,78.524,W
5/31/2016,10:16:00,33.263,N,78.522,W
5/31/2016,10:18:00,33.262,N,78.519,W
5/31/2016,10:20:00,33.26,N,78.517,W
5/31/2016,10:22:00,33.259,N,78.515,W
5/31/2016,10:24:00,33.258,N,78.512,W
5/31/2016,10:26:00,33.257,N,78.51,W
5/31/2016,10:28:00,33.256,N,78.508,W
5/31/2016,10:30:00,33.254,N,78.505,W
5/31/2016,10:31:59,33.253,N,78.503,W
5/31/2016,10:33:59,33.252,N,78.501,W
5/31/2016,10:35:59,33.251,N,78.498,W
5/31/2016,10:37:59,33.249,N,78.496,W
5/31/2016,10:39:59,33.248,N,78.494,W
5/31/2016,10:41:59,33.247,N,78.491,W
5/31/2016,10:43:59,33.246,N,78.489,W
5/31/2016,10:46:00,33.245,N,78.487,W
5/31/2016,10:48:00,33.243,N,78.484,W
5/31/2016,10:50:00,33.242,N,78.482,W
5/31/2016,10:52:00,33.241,N,78.48,W
5/31/2016,10:54:00,33.24,N,78.477,W
5/31/2016,10:56:00,33.239,N,78.475,W
5/31/2016,10:58:00,33.237,N,78.473,W
5/31/2016,11:00:00,33.236,N,78.47,W
5/31/2016,11:01:59,33.235,N,78.468,W
5/31/2016,11:03:59,33.234,N,78.466,W
5/31/2016,11:05:59,33.233,N,78.463,W
5/31/2016,11:07:59,33.231,N,78.461,W
5/31/2016,11:09:59,33.23,N,78.459,W
5/31/2016,11:11:59,33.229,N,78.456,W
5/31/2016,11:13:59,33.228,N,78.454,W
5/31/2016,11:16:00,33.227,N,78.452,W
5/31/2016,11:18:00,33.225,N,78.449,W
5/31/2016,11:20:00,33.224,N,78.447,W
5/31/2016,11:22:00,33.223,N,78.445,W
5/31/2016,11:24:00,33.222,N,78.442,W
5/31/2016,11:26:00,33.221,N,78.44,W
5/31/2016,11:28:00,33.219,N,78.438,W
5/31/2016,11:30:00,33.218,N,78.435,W
5/31/2016,11:31:59,33.217,N,78.433,W
5/31/2016,11:33:59,33.216,N,78.431,W
5/31/2016,11:35:59,33.214,N,78.428,W
5/31/2016,11:37:59,33.213,N,78.426,W
5/31/2016,11:39:59,33.212,N,78.424,W
5/31/2016,11:41:59,33.211,N,78.421,W
5/31/2016,11:43:59,33.21,N,78.419,W
5/31/2016,11:46:00,33.208,N,78.416,W
5/31/2016,11:48:00,33.207,N,78.414,W
5/31/2016,11:50:00,33.206,N,78.412,W
5/31/2016,11:52:00,33.205,N,78.409,W
5/31/2016,11:54:00,33.204,N,78.407,W
5/31/2016,11:56:00,33.202,N,78.405,W
5/31/2016,11:58:00,33.201,N,78.402,W
5/31/2016,12:00:00,33.2,N,78.4,W
5/31/2016,12:00:00,33.2,N,78.4,W
5/31/2016,12:01:59,33.2,N,78.398,W
5/31/2016,12:03:59,33.2,N,78.396,W
5/31/2016,12:05:59,33.199,N,78.393,W
5/31/2016,12:07:59,33.199,N,78.391,W
5/31/2016,12:09:59,33.199,N,78.389,W
5/31/2016,12:11:59,33.199,N,78.387,W
5/31/2016,12:13:59,33.199,N,78.384,W
5/31/2016,12:16:00,33.198,N,78.382,W
5/31/2016,12:18:00,33.198,N,78.38,W
5/31/2016,12:20:00,33.198,N,78.378,W
5/31/2016,12:22:00,33.198,N,78.375,W
5/31/2016,12:24:00,33.198,N,78.373,W
5/31/2016,12:26:00,33.197,N,78.371,W
5/31/2016,12:28:00,33.197,N,78.368,W
5/31/2016,12:30:00,33.197,N,78.366,W
5/31/2016,12:31:59,33.197,N,78.364,W
5/31/2016,12:33:59,33.196,N,78.362,W
5/31/2016,12:35:59,33.196,N,78.359,W
5/31/2016,12:37:59,33.196,N,78.357,W
5/31/2016,12:39:59,33.196,N,78.355,W
5/31/2016,12:41:59,33.196,N,78.353,W
5/31/2016,12:43:59,33.195,N,78.35,W
5/31/2016,12:46:00,33.195,N,78.348,W
5/31/2016,12:48:00,33.195,N,78.346,W
5/31/2016,12:50:00,33.195,N,78.344,W
5/31/2016,12:52:00,33.195,N,78.341,W
5/31/2016,12:54:00,33.194,N,78.339,W
5/31/2016,12:56:00,33.194,N,78.337,W
5/31/2016,12:58:00,33.194,N,78.334,W
5/31/2016,13:00:00,33.194,N,78.332,W
5/31/2016,13:01:59,33.194,N,78.33,W
5/31/2016,13:03:59,33.193,N,78.328,W
5/31/2016,13:05:59,33.193,N,78.325,W
5/31/2016,13:07:59,33.193,N,78.323,W
5/31/2016,13:09:59,33.193,N,78.321,W
5/31/2016,13:11:59,33.192,N,78.318,W
5/31/2016,13:13:59,33.192,N,78.316,W
5/31/2016,13:16:00,33.192,N,78.314,W
5/31/2016,13:18:00,33.192,N,78.312,W
5/31/2016,13:20:00,33.192,N,78.309,W
5/31/2016,13:22:00,33.191,N,78.307,W
5/31/2016,13:24:00,33.191,N,78.305,W
5/31/2016,13:26:00,33.191,N,78.302,W
5/31/2016,13:28:00,33.191,N,78.3,W
5/31/2016,13:30:00,33.191,N,78.298,W
5/31/2016,13:31:59,33.19,N,78.295,W
5/31/2016,13:33:59,33.19,N,78.293,W
5/31/2016,13:35:59,33.19,N,78.291,W
5/31/2016,13:37:59,33.19,N,78.289,W
5/31/2016,13:39:59,33.189,N,78.286,W
5/31/2016,13:41:59,33.189,N,78.284,W
5/31/2016,13:43:59,33.189,N,78.282,W
5/31/2016,13:46:00,33.189,N,78.279,W
5/31/2016,13:48:00,33.189,N,78.277,W
5/31/2016,13:50:00,33.188,N,78.275,W
5/31/2016,13:52:00,33.188,N,78.272,W
5/31/2016,13:54:00,33.188,N,78.27,W
5/31/2016,13:56:00,33.188,N,78.268,W
5/31/2016,13:58:00,33.188,N,78.266,W
5/31/2016,14:00:00,33.187,N,78.263,W
5/31/2016,14:01:59,33.187,N,78.261,W
5/31/2016,14:03:59,33.187,N,78.259,W
5/31/2016,14:05:59,33.187,N,78.256,W
5/31/2016,14:07:59,33.187,N,78.254,W
5/31/2016,14:09:59,33.186,N,78.252,W
5/31/2016,14:11:59,33.186,N,78.249,W
5/31/2016,14:13:59,33.186,N,78.247,W
5/31/2016,14:16:00,33.186,N,78.245,W
5/31/2016,14:18:00,33.185,N,78.242,W
5/31/2016,14:20:00,33.185,N,78.24,W
5/31/2016,14:22:00,33.185,N,78.238,W
5/31/2016,14:24:00,33.185,N,78.235,W
5/31/2016,14:26:00,33.185,N,78.233,W
5/31/2016,14:28:00,33.184,N,78.231,W
5/31/2016,14:30:00,33.184,N,78.228,W
5/31/2016,14:31:59,33.184,N,78.226,W
5/31/2016,14:33:59,33.184,N,78.224,W
5/31/2016,14:35:59,33.184,N,78.221,W
5/31/2016,14:37:59,33.183,N,78.219,W
