Track,for,Ernesto.set,2012,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/3/2012,12:32:30,13.611,N,61.778,W
8/3/2012,12:34:30,13.612,N,61.788,W
8/3/2012,12:36:30,13.612,N,61.799,W
8/3/2012,12:38:29,13.613,N,61.809,W
8/3/2012,12:40:29,13.614,N,61.82,W
8/3/2012,12:42:29,13.614,N,61.83,W
8/3/2012,12:44:29,13.615,N,61.841,W
8/3/2012,12:46:30,13.616,N,61.851,W
8/3/2012,12:48:30,13.617,N,61.862,W
8/3/2012,12:50:30,13.617,N,61.872,W
8/3/2012,12:52:30,13.618,N,61.883,W
8/3/2012,12:54:29,13.619,N,61.893,W
8/3/2012,12:56:29,13.619,N,61.904,W
8/3/2012,12:58:29,13.62,N,61.914,W
8/3/2012,13:00:30,13.621,N,61.924,W
8/3/2012,13:02:30,13.621,N,61.935,W
8/3/2012,13:04:30,13.622,N,61.945,W
8/3/2012,13:06:30,13.623,N,61.956,W
8/3/2012,13:08:29,13.623,N,61.966,W
8/3/2012,13:10:29,13.624,N,61.976,W
8/3/2012,13:12:29,13.624,N,61.987,W
8/3/2012,13:14:29,13.625,N,61.997,W
8/3/2012,13:16:30,13.626,N,62.008,W
8/3/2012,13:18:30,13.626,N,62.018,W
8/3/2012,13:20:30,13.627,N,62.028,W
8/3/2012,13:22:30,13.627,N,62.039,W
8/3/2012,13:24:29,13.628,N,62.049,W
8/3/2012,13:26:29,13.629,N,62.059,W
8/3/2012,13:28:29,13.629,N,62.069,W
8/3/2012,13:30:30,13.63,N,62.08,W
8/3/2012,13:32:30,13.63,N,62.09,W
8/3/2012,13:34:30,13.631,N,62.1,W
8/3/2012,13:36:30,13.631,N,62.11,W
8/3/2012,13:38:29,13.632,N,62.121,W
8/3/2012,13:40:29,13.633,N,62.131,W
8/3/2012,13:42:29,13.633,N,62.141,W
8/3/2012,13:44:29,13.634,N,62.151,W
8/3/2012,13:46:30,13.634,N,62.161,W
8/3/2012,13:48:30,13.635,N,62.172,W
8/3/2012,13:50:30,13.635,N,62.182,W
8/3/2012,13:52:30,13.636,N,62.192,W
8/3/2012,13:54:29,13.636,N,62.202,W
8/3/2012,13:56:29,13.637,N,62.212,W
8/3/2012,13:58:29,13.637,N,62.222,W
8/3/2012,14:00:30,13.638,N,62.232,W
8/3/2012,14:02:30,13.638,N,62.242,W
8/3/2012,14:04:30,13.639,N,62.252,W
8/3/2012,14:06:30,13.639,N,62.262,W
8/3/2012,14:08:29,13.639,N,62.273,W
8/3/2012,14:10:29,13.64,N,62.283,W
8/3/2012,14:12:29,13.64,N,62.293,W
8/3/2012,14:14:29,13.641,N,62.303,W
8/3/2012,14:16:30,13.641,N,62.313,W
8/3/2012,14:18:30,13.642,N,62.323,W
8/3/2012,14:20:30,13.642,N,62.332,W
8/3/2012,14:22:30,13.642,N,62.342,W
8/3/2012,14:24:29,13.643,N,62.352,W
8/3/2012,14:26:29,13.643,N,62.362,W
8/3/2012,14:28:29,13.644,N,62.372,W
8/3/2012,14:30:30,13.644,N,62.382,W
8/3/2012,14:32:30,13.644,N,62.392,W
8/3/2012,14:34:30,13.645,N,62.402,W
8/3/2012,14:36:30,13.645,N,62.412,W
8/3/2012,14:38:29,13.645,N,62.421,W
8/3/2012,14:40:29,13.646,N,62.431,W
8/3/2012,14:42:29,13.646,N,62.441,W
8/3/2012,14:44:29,13.646,N,62.451,W
8/3/2012,14:46:30,13.647,N,62.461,W
8/3/2012,14:48:30,13.647,N,62.47,W
8/3/2012,14:50:30,13.647,N,62.48,W
8/3/2012,14:52:30,13.647,N,62.49,W
8/3/2012,14:54:29,13.648,N,62.5,W
8/3/2012,14:56:29,13.648,N,62.509,W
8/3/2012,14:58:29,13.648,N,62.519,W
8/3/2012,15:00:30,13.649,N,62.529,W
8/3/2012,15:02:30,13.649,N,62.538,W
8/3/2012,15:04:30,13.649,N,62.548,W
8/3/2012,15:06:30,13.649,N,62.558,W
8/3/2012,15:08:29,13.649,N,62.567,W
8/3/2012,15:10:29,13.65,N,62.577,W
8/3/2012,15:12:29,13.65,N,62.586,W
8/3/2012,15:14:29,13.65,N,62.596,W
8/3/2012,15:16:30,13.65,N,62.605,W
8/3/2012,15:18:30,13.65,N,62.615,W
8/3/2012,15:20:30,13.651,N,62.624,W
8/3/2012,15:22:30,13.651,N,62.634,W
8/3/2012,15:24:29,13.651,N,62.643,W
8/3/2012,15:26:29,13.651,N,62.653,W
8/3/2012,15:28:29,13.651,N,62.662,W
8/3/2012,15:30:30,13.651,N,62.672,W
8/3/2012,15:32:30,13.651,N,62.681,W
8/3/2012,15:34:30,13.651,N,62.69,W
8/3/2012,15:36:30,13.652,N,62.7,W
8/3/2012,15:38:29,13.652,N,62.709,W
8/3/2012,15:40:29,13.652,N,62.719,W
8/3/2012,15:42:29,13.652,N,62.728,W
8/3/2012,15:44:29,13.652,N,62.737,W
8/3/2012,15:46:30,13.652,N,62.746,W
8/3/2012,15:48:30,13.652,N,62.756,W
8/3/2012,15:50:30,13.652,N,62.765,W
8/3/2012,15:52:30,13.652,N,62.774,W
8/3/2012,15:54:29,13.652,N,62.783,W
8/3/2012,15:56:29,13.652,N,62.793,W
8/3/2012,15:58:29,13.652,N,62.802,W
8/3/2012,16:00:30,13.652,N,62.811,W
8/3/2012,16:02:30,13.652,N,62.82,W
8/3/2012,16:04:30,13.652,N,62.829,W
8/3/2012,16:06:30,13.652,N,62.838,W
8/3/2012,16:08:29,13.652,N,62.847,W
8/3/2012,16:10:29,13.652,N,62.856,W
8/3/2012,16:12:29,13.652,N,62.865,W
8/3/2012,16:14:29,13.651,N,62.874,W
8/3/2012,16:16:30,13.651,N,62.883,W
8/3/2012,16:18:30,13.651,N,62.892,W
8/3/2012,16:20:30,13.651,N,62.901,W
8/3/2012,16:22:30,13.651,N,62.91,W
8/3/2012,16:24:29,13.651,N,62.919,W
8/3/2012,16:26:29,13.651,N,62.928,W
8/3/2012,16:28:29,13.651,N,62.937,W
8/3/2012,16:30:30,13.65,N,62.946,W
8/3/2012,16:32:30,13.65,N,62.955,W
8/3/2012,16:34:30,13.65,N,62.964,W
8/3/2012,16:36:30,13.65,N,62.972,W
8/3/2012,16:38:29,13.65,N,62.981,W
8/3/2012,16:40:29,13.649,N,62.99,W
8/3/2012,16:42:29,13.649,N,62.999,W
8/3/2012,16:44:29,13.649,N,63.007,W
8/3/2012,16:46:30,13.649,N,63.016,W
8/3/2012,16:48:30,13.648,N,63.025,W
8/3/2012,16:50:30,13.648,N,63.033,W
8/3/2012,16:52:30,13.648,N,63.042,W
8/3/2012,16:54:29,13.647,N,63.051,W
8/3/2012,16:56:29,13.647,N,63.059,W
8/3/2012,16:58:29,13.647,N,63.068,W
8/3/2012,17:00:30,13.646,N,63.076,W
8/3/2012,17:02:30,13.646,N,63.085,W
8/3/2012,17:04:30,13.646,N,63.093,W
8/3/2012,17:06:30,13.645,N,63.102,W
8/3/2012,17:08:29,13.645,N,63.11,W
8/3/2012,17:10:29,13.644,N,63.119,W
8/3/2012,17:12:29,13.644,N,63.127,W
8/3/2012,17:14:29,13.644,N,63.136,W
8/3/2012,17:16:30,13.643,N,63.144,W
8/3/2012,17:18:30,13.643,N,63.152,W
8/3/2012,17:20:30,13.642,N,63.161,W
8/3/2012,17:22:30,13.642,N,63.169,W
8/3/2012,17:24:29,13.641,N,63.177,W
8/3/2012,17:26:29,13.641,N,63.186,W
8/3/2012,17:28:29,13.64,N,63.194,W
8/3/2012,17:30:30,13.64,N,63.202,W
8/3/2012,17:32:30,13.639,N,63.21,W
8/3/2012,17:34:30,13.639,N,63.218,W
8/3/2012,17:36:30,13.638,N,63.227,W
8/3/2012,17:38:29,13.638,N,63.235,W
8/3/2012,17:40:29,13.637,N,63.243,W
8/3/2012,17:42:29,13.636,N,63.251,W
8/3/2012,17:44:29,13.636,N,63.259,W
8/3/2012,17:46:30,13.635,N,63.267,W
8/3/2012,17:48:30,13.635,N,63.275,W
8/3/2012,17:50:30,13.634,N,63.283,W
8/3/2012,17:52:30,13.633,N,63.291,W
8/3/2012,17:54:29,13.633,N,63.299,W
8/3/2012,17:56:29,13.632,N,63.307,W
8/3/2012,17:58:29,13.631,N,63.315,W
8/3/2012,18:00:30,13.63,N,63.323,W
8/3/2012,18:02:30,13.63,N,63.33,W
8/3/2012,18:04:30,13.629,N,63.338,W
8/3/2012,18:06:30,13.628,N,63.346,W
8/3/2012,18:08:29,13.627,N,63.354,W
8/3/2012,18:10:29,13.627,N,63.362,W
8/3/2012,18:12:29,13.626,N,63.369,W
8/3/2012,18:14:29,13.625,N,63.377,W
8/3/2012,18:16:30,13.624,N,63.385,W
8/3/2012,18:18:30,13.623,N,63.392,W
8/3/2012,18:20:30,13.623,N,63.4,W
8/3/2012,18:22:30,13.622,N,63.408,W
8/3/2012,18:24:29,13.621,N,63.415,W
8/3/2012,18:26:29,13.62,N,63.423,W
8/3/2012,18:28:29,13.619,N,63.43,W
8/3/2012,18:30:30,13.618,N,63.438,W
8/3/2012,18:32:30,13.617,N,63.445,W
8/3/2012,18:34:30,13.616,N,63.453,W
8/3/2012,18:36:30,13.615,N,63.46,W
8/3/2012,18:38:29,13.614,N,63.467,W
8/3/2012,18:40:29,13.613,N,63.475,W
8/3/2012,18:42:29,13.612,N,63.482,W
8/3/2012,18:44:29,13.611,N,63.489,W
8/3/2012,18:46:30,13.61,N,63.497,W
8/3/2012,18:48:30,13.609,N,63.504,W
8/3/2012,18:50:30,13.608,N,63.511,W
8/3/2012,18:52:30,13.607,N,63.518,W
8/3/2012,18:54:29,13.606,N,63.526,W
8/3/2012,18:56:29,13.605,N,63.533,W
8/3/2012,18:58:29,13.604,N,63.54,W
8/3/2012,19:00:30,13.603,N,63.547,W
8/3/2012,19:02:30,13.602,N,63.554,W
8/3/2012,19:04:30,13.601,N,63.561,W
8/3/2012,19:06:30,13.6,N,63.568,W
8/3/2012,19:08:29,13.598,N,63.575,W
8/3/2012,19:10:29,13.597,N,63.582,W
8/3/2012,19:12:29,13.596,N,63.589,W
8/3/2012,19:14:29,13.595,N,63.596,W
8/3/2012,19:16:30,13.594,N,63.603,W
8/3/2012,19:18:30,13.592,N,63.61,W
8/3/2012,19:20:30,13.591,N,63.617,W
8/3/2012,19:22:30,13.59,N,63.624,W
8/3/2012,19:24:29,13.589,N,63.631,W
8/3/2012,19:26:29,13.587,N,63.637,W
8/3/2012,19:28:29,13.586,N,63.644,W
8/3/2012,19:30:30,13.585,N,63.651,W
8/3/2012,19:32:30,13.584,N,63.658,W
8/3/2012,19:34:30,13.582,N,63.664,W
8/3/2012,19:36:30,13.581,N,63.671,W
8/3/2012,19:38:29,13.58,N,63.678,W
8/3/2012,19:40:29,13.578,N,63.685,W
8/3/2012,19:42:29,13.577,N,63.691,W
8/3/2012,19:44:29,13.576,N,63.698,W
8/3/2012,19:46:30,13.574,N,63.705,W
8/3/2012,19:48:30,13.573,N,63.711,W
8/3/2012,19:50:30,13.572,N,63.718,W
8/3/2012,19:52:30,13.57,N,63.724,W
8/3/2012,19:54:29,13.569,N,63.731,W
8/3/2012,19:56:29,13.568,N,63.737,W
8/3/2012,19:58:29,13.566,N,63.744,W
8/3/2012,20:00:30,13.565,N,63.75,W
8/3/2012,20:02:30,13.563,N,63.757,W
8/3/2012,20:04:30,13.562,N,63.763,W
8/3/2012,20:06:30,13.561,N,63.77,W
8/3/2012,20:08:29,13.559,N,63.776,W
8/3/2012,20:10:29,13.558,N,63.783,W
8/3/2012,20:12:29,13.556,N,63.789,W
8/3/2012,20:14:29,13.555,N,63.796,W
8/3/2012,20:16:30,13.553,N,63.802,W
8/3/2012,20:18:30,13.552,N,63.808,W
8/3/2012,20:20:30,13.55,N,63.815,W
8/3/2012,20:22:30,13.549,N,63.821,W
8/3/2012,20:24:29,13.548,N,63.827,W
8/3/2012,20:26:29,13.546,N,63.834,W
8/3/2012,20:28:29,13.545,N,63.84,W
8/3/2012,20:30:30,13.543,N,63.846,W
8/3/2012,20:32:30,13.542,N,63.852,W
8/3/2012,20:34:30,13.54,N,63.859,W
8/3/2012,20:36:30,13.539,N,63.865,W
8/3/2012,20:38:29,13.537,N,63.871,W
8/3/2012,20:40:29,13.536,N,63.877,W
8/3/2012,20:42:29,13.534,N,63.884,W
8/3/2012,20:44:29,13.533,N,63.89,W
8/3/2012,20:46:30,13.531,N,63.896,W
8/3/2012,20:48:30,13.53,N,63.902,W
8/3/2012,20:50:30,13.528,N,63.908,W
8/3/2012,20:52:30,13.526,N,63.914,W
8/3/2012,20:54:29,13.525,N,63.92,W
8/3/2012,20:56:29,13.523,N,63.927,W
8/3/2012,20:58:29,13.522,N,63.933,W
8/3/2012,21:00:30,13.52,N,63.939,W
8/3/2012,21:02:30,13.519,N,63.945,W
8/3/2012,21:04:30,13.517,N,63.951,W
8/3/2012,21:06:30,13.516,N,63.957,W
8/3/2012,21:08:29,13.514,N,63.963,W
8/3/2012,21:10:29,13.513,N,63.969,W
8/3/2012,21:12:29,13.511,N,63.975,W
8/3/2012,21:14:29,13.51,N,63.981,W
8/3/2012,21:16:30,13.508,N,63.987,W
8/3/2012,21:18:30,13.506,N,63.993,W
8/3/2012,21:20:30,13.505,N,63.999,W
8/3/2012,21:22:30,13.503,N,64.005,W
8/3/2012,21:24:29,13.502,N,64.011,W
8/3/2012,21:26:29,13.5,N,64.017,W
8/3/2012,21:28:29,13.499,N,64.023,W
8/3/2012,21:30:30,13.497,N,64.029,W
8/3/2012,21:32:30,13.496,N,64.035,W
8/3/2012,21:34:30,13.494,N,64.041,W
8/3/2012,21:36:30,13.492,N,64.047,W
8/3/2012,21:38:29,13.491,N,64.053,W
8/3/2012,21:40:29,13.489,N,64.059,W
8/3/2012,21:42:29,13.488,N,64.065,W
8/3/2012,21:44:29,13.486,N,64.07,W
8/3/2012,21:46:30,13.485,N,64.076,W
8/3/2012,21:48:30,13.483,N,64.082,W
8/3/2012,21:50:30,13.482,N,64.088,W
8/3/2012,21:52:30,13.48,N,64.094,W
8/3/2012,21:54:29,13.478,N,64.1,W
8/3/2012,21:56:29,13.477,N,64.106,W
8/3/2012,21:58:29,13.475,N,64.112,W
8/3/2012,22:00:30,13.474,N,64.118,W
8/3/2012,22:02:30,13.472,N,64.123,W
8/3/2012,22:04:30,13.471,N,64.129,W
8/3/2012,22:06:30,13.469,N,64.135,W
8/3/2012,22:08:29,13.468,N,64.141,W
8/3/2012,22:10:29,13.466,N,64.147,W
8/3/2012,22:12:29,13.465,N,64.153,W
8/3/2012,22:14:29,13.463,N,64.158,W
8/3/2012,22:16:30,13.462,N,64.164,W
8/3/2012,22:18:30,13.46,N,64.17,W
8/3/2012,22:20:30,13.459,N,64.176,W
8/3/2012,22:22:30,13.457,N,64.182,W
8/3/2012,22:24:29,13.456,N,64.188,W
8/3/2012,22:26:29,13.454,N,64.193,W
8/3/2012,22:28:29,13.453,N,64.199,W
8/3/2012,22:30:30,13.451,N,64.205,W
8/3/2012,22:32:30,13.45,N,64.211,W
8/3/2012,22:34:30,13.448,N,64.217,W
8/3/2012,22:36:30,13.447,N,64.223,W
8/3/2012,22:38:29,13.445,N,64.228,W
8/3/2012,22:40:29,13.444,N,64.234,W
8/3/2012,22:42:29,13.442,N,64.24,W
8/3/2012,22:44:29,13.441,N,64.246,W
8/3/2012,22:46:30,13.44,N,64.252,W
8/3/2012,22:48:30,13.438,N,64.258,W
8/3/2012,22:50:30,13.437,N,64.263,W
8/3/2012,22:52:30,13.435,N,64.269,W
8/3/2012,22:54:29,13.434,N,64.275,W
8/3/2012,22:56:29,13.433,N,64.281,W
8/3/2012,22:58:29,13.431,N,64.287,W
8/3/2012,23:00:30,13.43,N,64.293,W
8/3/2012,23:02:30,13.428,N,64.298,W
8/3/2012,23:04:30,13.427,N,64.304,W
8/3/2012,23:06:30,13.426,N,64.31,W
8/3/2012,23:08:29,13.424,N,64.316,W
8/3/2012,23:10:29,13.423,N,64.322,W
8/3/2012,23:12:29,13.422,N,64.328,W
8/3/2012,23:14:29,13.42,N,64.334,W
8/3/2012,23:16:30,13.419,N,64.339,W
8/3/2012,23:18:30,13.418,N,64.345,W
8/3/2012,23:20:30,13.416,N,64.351,W
8/3/2012,23:22:30,13.415,N,64.357,W
8/3/2012,23:24:29,13.414,N,64.363,W
8/3/2012,23:26:29,13.412,N,64.369,W
8/3/2012,23:28:29,13.411,N,64.375,W
8/3/2012,23:30:30,13.41,N,64.381,W
8/3/2012,23:32:30,13.409,N,64.386,W
8/3/2012,23:34:30,13.407,N,64.392,W
8/3/2012,23:36:30,13.406,N,64.398,W
8/3/2012,23:38:29,13.405,N,64.404,W
8/3/2012,23:40:29,13.404,N,64.41,W
8/3/2012,23:42:29,13.403,N,64.416,W
8/3/2012,23:44:29,13.401,N,64.422,W
8/3/2012,23:46:30,13.4,N,64.428,W
8/3/2012,23:48:30,13.399,N,64.434,W
8/3/2012,23:50:30,13.398,N,64.44,W
8/3/2012,23:52:30,13.397,N,64.446,W
8/3/2012,23:54:29,13.396,N,64.452,W
8/3/2012,23:56:29,13.395,N,64.458,W
8/3/2012,23:58:29,13.393,N,64.464,W
8/4/2012,0:00:30,13.392,N,64.47,W
8/4/2012,0:02:30,13.391,N,64.476,W
8/4/2012,0:04:30,13.39,N,64.482,W
8/4/2012,0:06:30,13.389,N,64.488,W
8/4/2012,0:08:29,13.388,N,64.494,W
8/4/2012,0:10:29,13.387,N,64.5,W
8/4/2012,0:12:29,13.386,N,64.506,W
8/4/2012,0:14:29,13.385,N,64.512,W
8/4/2012,0:16:30,13.384,N,64.518,W
8/4/2012,0:18:30,13.383,N,64.524,W
8/4/2012,0:20:30,13.382,N,64.53,W
8/4/2012,0:22:30,13.381,N,64.536,W
8/4/2012,0:24:29,13.38,N,64.543,W
8/4/2012,0:26:29,13.379,N,64.549,W
8/4/2012,0:28:29,13.378,N,64.555,W
8/4/2012,0:30:30,13.378,N,64.561,W
8/4/2012,0:32:30,13.377,N,64.567,W
8/4/2012,0:34:30,13.376,N,64.573,W
8/4/2012,0:36:30,13.375,N,64.58,W
8/4/2012,0:38:29,13.374,N,64.586,W
8/4/2012,0:40:29,13.373,N,64.592,W
8/4/2012,0:42:29,13.372,N,64.598,W
8/4/2012,0:44:29,13.372,N,64.604,W
8/4/2012,0:46:30,13.371,N,64.611,W
8/4/2012,0:48:30,13.37,N,64.617,W
8/4/2012,0:50:30,13.369,N,64.623,W
8/4/2012,0:52:30,13.369,N,64.63,W
8/4/2012,0:54:29,13.368,N,64.636,W
8/4/2012,0:56:29,13.367,N,64.642,W
8/4/2012,0:58:29,13.367,N,64.649,W
8/4/2012,1:00:30,13.366,N,64.655,W
8/4/2012,1:02:30,13.365,N,64.661,W
8/4/2012,1:04:30,13.365,N,64.668,W
8/4/2012,1:06:30,13.364,N,64.674,W
8/4/2012,1:08:29,13.364,N,64.68,W
8/4/2012,1:10:29,13.363,N,64.687,W
8/4/2012,1:12:29,13.362,N,64.693,W
8/4/2012,1:14:29,13.362,N,64.7,W
8/4/2012,1:16:30,13.361,N,64.706,W
8/4/2012,1:18:30,13.361,N,64.713,W
8/4/2012,1:20:30,13.36,N,64.719,W
8/4/2012,1:22:30,13.36,N,64.726,W
8/4/2012,1:24:29,13.36,N,64.732,W
8/4/2012,1:26:29,13.359,N,64.739,W
8/4/2012,1:28:29,13.359,N,64.746,W
8/4/2012,1:30:30,13.358,N,64.752,W
8/4/2012,1:32:30,13.358,N,64.759,W
8/4/2012,1:34:30,13.358,N,64.765,W
8/4/2012,1:36:30,13.357,N,64.772,W
8/4/2012,1:38:29,13.357,N,64.779,W
8/4/2012,1:40:29,13.357,N,64.786,W
8/4/2012,1:42:29,13.357,N,64.792,W
8/4/2012,1:44:29,13.356,N,64.799,W
8/4/2012,1:46:30,13.356,N,64.806,W
8/4/2012,1:48:30,13.356,N,64.813,W
8/4/2012,1:50:30,13.356,N,64.819,W
8/4/2012,1:52:30,13.356,N,64.826,W
8/4/2012,1:54:29,13.355,N,64.833,W
8/4/2012,1:56:29,13.355,N,64.84,W
8/4/2012,1:58:29,13.355,N,64.847,W
8/4/2012,2:00:30,13.355,N,64.854,W
8/4/2012,2:02:30,13.355,N,64.861,W
8/4/2012,2:04:30,13.355,N,64.868,W
8/4/2012,2:06:30,13.355,N,64.875,W
8/4/2012,2:08:29,13.355,N,64.882,W
8/4/2012,2:10:29,13.355,N,64.889,W
8/4/2012,2:12:29,13.355,N,64.896,W
8/4/2012,2:14:29,13.355,N,64.903,W
8/4/2012,2:16:30,13.355,N,64.91,W
8/4/2012,2:18:30,13.356,N,64.917,W
8/4/2012,2:20:30,13.356,N,64.924,W
8/4/2012,2:22:30,13.356,N,64.931,W
8/4/2012,2:24:29,13.356,N,64.938,W
8/4/2012,2:26:29,13.356,N,64.946,W
8/4/2012,2:28:29,13.357,N,64.953,W
8/4/2012,2:30:30,13.357,N,64.96,W
8/4/2012,2:32:30,13.357,N,64.967,W
8/4/2012,2:34:30,13.357,N,64.975,W
8/4/2012,2:36:30,13.358,N,64.982,W
8/4/2012,2:38:29,13.358,N,64.989,W
8/4/2012,2:40:29,13.359,N,64.997,W
8/4/2012,2:42:29,13.359,N,65.004,W
8/4/2012,2:44:29,13.359,N,65.012,W
8/4/2012,2:46:30,13.36,N,65.019,W
8/4/2012,2:48:30,13.36,N,65.026,W
8/4/2012,2:50:30,13.361,N,65.034,W
8/4/2012,2:52:30,13.362,N,65.042,W
8/4/2012,2:54:29,13.362,N,65.049,W
8/4/2012,2:56:29,13.363,N,65.057,W
8/4/2012,2:58:29,13.363,N,65.064,W
8/4/2012,3:00:30,13.364,N,65.072,W
8/4/2012,3:02:30,13.365,N,65.08,W
8/4/2012,3:04:30,13.365,N,65.087,W
8/4/2012,3:06:30,13.366,N,65.095,W
8/4/2012,3:08:29,13.367,N,65.103,W
8/4/2012,3:10:29,13.368,N,65.111,W
8/4/2012,3:12:29,13.369,N,65.118,W
8/4/2012,3:14:29,13.369,N,65.126,W
8/4/2012,3:16:30,13.37,N,65.134,W
8/4/2012,3:18:30,13.371,N,65.142,W
8/4/2012,3:20:30,13.372,N,65.15,W
8/4/2012,3:22:30,13.373,N,65.158,W
8/4/2012,3:24:29,13.374,N,65.166,W
8/4/2012,3:26:29,13.375,N,65.174,W
8/4/2012,3:28:29,13.376,N,65.182,W
8/4/2012,3:30:30,13.377,N,65.19,W
8/4/2012,3:32:30,13.378,N,65.198,W
8/4/2012,3:34:30,13.38,N,65.206,W
8/4/2012,3:36:30,13.381,N,65.215,W
8/4/2012,3:38:29,13.382,N,65.223,W
8/4/2012,3:40:29,13.383,N,65.231,W
8/4/2012,3:42:29,13.384,N,65.239,W
8/4/2012,3:44:29,13.386,N,65.248,W
8/4/2012,3:46:30,13.387,N,65.256,W
8/4/2012,3:48:30,13.388,N,65.264,W
8/4/2012,3:50:30,13.39,N,65.273,W
8/4/2012,3:52:30,13.391,N,65.281,W
8/4/2012,3:54:29,13.393,N,65.29,W
8/4/2012,3:56:29,13.394,N,65.298,W
8/4/2012,3:58:29,13.396,N,65.307,W
8/4/2012,4:00:30,13.397,N,65.315,W
8/4/2012,4:02:30,13.399,N,65.324,W
8/4/2012,4:04:30,13.4,N,65.333,W
8/4/2012,4:06:30,13.402,N,65.341,W
8/4/2012,4:08:29,13.403,N,65.35,W
8/4/2012,4:10:29,13.405,N,65.359,W
8/4/2012,4:12:29,13.407,N,65.367,W
8/4/2012,4:14:29,13.408,N,65.376,W
8/4/2012,4:16:30,13.41,N,65.385,W
8/4/2012,4:18:30,13.412,N,65.394,W
8/4/2012,4:20:30,13.414,N,65.403,W
8/4/2012,4:22:30,13.416,N,65.411,W
8/4/2012,4:24:29,13.417,N,65.42,W
8/4/2012,4:26:29,13.419,N,65.429,W
8/4/2012,4:28:29,13.421,N,65.438,W
8/4/2012,4:30:30,13.423,N,65.447,W
8/4/2012,4:32:30,13.425,N,65.456,W
8/4/2012,4:34:30,13.427,N,65.465,W
8/4/2012,4:36:30,13.429,N,65.474,W
8/4/2012,4:38:29,13.431,N,65.483,W
8/4/2012,4:40:29,13.433,N,65.493,W
8/4/2012,4:42:29,13.435,N,65.502,W
8/4/2012,4:44:29,13.437,N,65.511,W
8/4/2012,4:46:30,13.439,N,65.52,W
8/4/2012,4:48:30,13.442,N,65.529,W
8/4/2012,4:50:30,13.444,N,65.539,W
8/4/2012,4:52:30,13.446,N,65.548,W
8/4/2012,4:54:29,13.448,N,65.557,W
8/4/2012,4:56:29,13.45,N,65.567,W
8/4/2012,4:58:29,13.453,N,65.576,W
8/4/2012,5:00:30,13.455,N,65.585,W
8/4/2012,5:02:30,13.457,N,65.595,W
8/4/2012,5:04:30,13.46,N,65.604,W
8/4/2012,5:06:30,13.462,N,65.614,W
8/4/2012,5:08:29,13.465,N,65.623,W
8/4/2012,5:10:29,13.467,N,65.633,W
8/4/2012,5:12:29,13.469,N,65.642,W
8/4/2012,5:14:29,13.472,N,65.652,W
8/4/2012,5:16:30,13.474,N,65.662,W
8/4/2012,5:18:30,13.477,N,65.671,W
8/4/2012,5:20:30,13.479,N,65.681,W
8/4/2012,5:22:30,13.482,N,65.691,W
8/4/2012,5:24:29,13.485,N,65.7,W
8/4/2012,5:26:29,13.487,N,65.71,W
8/4/2012,5:28:29,13.49,N,65.72,W
8/4/2012,5:30:30,13.493,N,65.73,W
8/4/2012,5:32:30,13.495,N,65.74,W
8/4/2012,5:34:30,13.498,N,65.749,W
8/4/2012,5:36:30,13.501,N,65.759,W
8/4/2012,5:38:29,13.504,N,65.769,W
8/4/2012,5:40:29,13.506,N,65.779,W
8/4/2012,5:42:29,13.509,N,65.789,W
8/4/2012,5:44:29,13.512,N,65.799,W
8/4/2012,5:46:30,13.515,N,65.809,W
8/4/2012,5:48:30,13.518,N,65.819,W
8/4/2012,5:50:30,13.521,N,65.829,W
8/4/2012,5:52:30,13.523,N,65.839,W
8/4/2012,5:54:29,13.526,N,65.849,W
8/4/2012,5:56:29,13.529,N,65.859,W
8/4/2012,5:58:29,13.532,N,65.869,W
8/4/2012,6:00:30,13.535,N,65.879,W
8/4/2012,6:02:30,13.538,N,65.89,W
8/4/2012,6:04:30,13.541,N,65.9,W
8/4/2012,6:06:30,13.544,N,65.91,W
8/4/2012,6:08:29,13.548,N,65.92,W
8/4/2012,6:10:29,13.551,N,65.931,W
8/4/2012,6:12:29,13.554,N,65.941,W
8/4/2012,6:14:29,13.557,N,65.951,W
8/4/2012,6:16:30,13.56,N,65.961,W
8/4/2012,6:18:30,13.563,N,65.972,W
8/4/2012,6:20:30,13.567,N,65.982,W
8/4/2012,6:22:30,13.57,N,65.993,W
8/4/2012,6:24:29,13.573,N,66.003,W
8/4/2012,6:26:29,13.576,N,66.013,W
8/4/2012,6:28:29,13.58,N,66.024,W
8/4/2012,6:30:30,13.583,N,66.034,W
8/4/2012,6:32:30,13.586,N,66.045,W
8/4/2012,6:34:30,13.59,N,66.055,W
8/4/2012,6:36:30,13.593,N,66.066,W
8/4/2012,6:38:29,13.596,N,66.077,W
8/4/2012,6:40:29,13.6,N,66.087,W
8/4/2012,6:42:29,13.603,N,66.098,W
8/4/2012,6:44:29,13.607,N,66.108,W
8/4/2012,6:46:30,13.61,N,66.119,W
8/4/2012,6:48:30,13.614,N,66.13,W
8/4/2012,6:50:30,13.617,N,66.14,W
8/4/2012,6:52:30,13.621,N,66.151,W
8/4/2012,6:54:29,13.624,N,66.162,W
8/4/2012,6:56:29,13.628,N,66.173,W
8/4/2012,6:58:29,13.631,N,66.183,W
8/4/2012,7:00:30,13.635,N,66.194,W
8/4/2012,7:02:30,13.639,N,66.205,W
8/4/2012,7:04:30,13.642,N,66.216,W
