Track,for,Earl,2010,,
9/2/2010,17:34:44,31.537,N,75.221,W
9/2/2010,17:36:45,31.544,N,75.222,W
9/2/2010,17:38:44,31.552,N,75.222,W
9/2/2010,17:40:45,31.559,N,75.223,W
9/2/2010,17:42:44,31.566,N,75.223,W
9/2/2010,17:44:45,31.574,N,75.223,W
9/2/2010,17:46:44,31.581,N,75.224,W
9/2/2010,17:48:45,31.588,N,75.224,W
9/2/2010,17:50:45,31.596,N,75.224,W
9/2/2010,17:52:44,31.603,N,75.224,W
9/2/2010,17:54:45,31.61,N,75.224,W
9/2/2010,17:56:44,31.617,N,75.224,W
9/2/2010,17:58:45,31.625,N,75.223,W
9/2/2010,18:00:44,31.632,N,75.223,W
9/2/2010,18:02:45,31.639,N,75.223,W
9/2/2010,18:04:44,31.646,N,75.222,W
9/2/2010,18:06:45,31.654,N,75.222,W
9/2/2010,18:08:44,31.661,N,75.221,W
9/2/2010,18:10:45,31.668,N,75.22,W
9/2/2010,18:12:44,31.675,N,75.219,W
9/2/2010,18:14:45,31.683,N,75.218,W
9/2/2010,18:16:44,31.69,N,75.217,W
9/2/2010,18:18:45,31.697,N,75.216,W
9/2/2010,18:20:45,31.704,N,75.214,W
9/2/2010,18:22:44,31.711,N,75.213,W
9/2/2010,18:24:45,31.719,N,75.211,W
9/2/2010,18:26:44,31.726,N,75.21,W
9/2/2010,18:28:45,31.733,N,75.208,W
9/2/2010,18:30:44,31.74,N,75.206,W
9/2/2010,18:32:45,31.747,N,75.204,W
9/2/2010,18:34:44,31.755,N,75.202,W
9/2/2010,18:36:45,31.762,N,75.2,W
9/2/2010,18:38:44,31.769,N,75.198,W
9/2/2010,18:40:45,31.776,N,75.195,W
9/2/2010,18:42:44,31.783,N,75.193,W
9/2/2010,18:44:45,31.79,N,75.19,W
9/2/2010,18:46:44,31.797,N,75.188,W
9/2/2010,18:48:45,31.804,N,75.185,W
9/2/2010,18:50:45,31.812,N,75.182,W
9/2/2010,18:52:44,31.819,N,75.179,W
9/2/2010,18:54:45,31.826,N,75.176,W
9/2/2010,18:56:44,31.833,N,75.173,W
9/2/2010,18:58:45,31.84,N,75.17,W
9/2/2010,19:00:44,31.847,N,75.166,W
9/2/2010,19:02:45,31.854,N,75.163,W
9/2/2010,19:04:44,31.861,N,75.16,W
9/2/2010,19:06:45,31.868,N,75.156,W
9/2/2010,19:08:44,31.875,N,75.153,W
9/2/2010,19:10:45,31.882,N,75.149,W
9/2/2010,19:12:44,31.889,N,75.145,W
9/2/2010,19:14:45,31.897,N,75.142,W
9/2/2010,19:16:44,31.904,N,75.138,W
9/2/2010,19:18:45,31.911,N,75.134,W
9/2/2010,19:20:45,31.918,N,75.13,W
9/2/2010,19:22:44,31.925,N,75.126,W
9/2/2010,19:24:45,31.932,N,75.122,W
9/2/2010,19:26:44,31.939,N,75.118,W
9/2/2010,19:28:45,31.946,N,75.114,W
9/2/2010,19:30:44,31.954,N,75.11,W
9/2/2010,19:32:45,31.961,N,75.106,W
9/2/2010,19:34:44,31.968,N,75.102,W
9/2/2010,19:36:45,31.975,N,75.098,W
9/2/2010,19:38:44,31.982,N,75.094,W
9/2/2010,19:40:45,31.99,N,75.09,W
9/2/2010,19:42:44,31.997,N,75.085,W
9/2/2010,19:44:45,32.004,N,75.081,W
9/2/2010,19:46:44,32.011,N,75.077,W
9/2/2010,19:48:45,32.019,N,75.073,W
9/2/2010,19:50:45,32.026,N,75.069,W
9/2/2010,19:52:44,32.033,N,75.064,W
9/2/2010,19:54:45,32.041,N,75.06,W
9/2/2010,19:56:44,32.048,N,75.056,W
9/2/2010,19:58:45,32.055,N,75.052,W
9/2/2010,20:00:44,32.063,N,75.048,W
9/2/2010,20:02:45,32.07,N,75.044,W
9/2/2010,20:04:44,32.078,N,75.039,W
9/2/2010,20:06:45,32.085,N,75.035,W
9/2/2010,20:06:55,32.086,N,75.035,W
9/2/2010,20:08:56,32.094,N,75.031,W
9/2/2010,20:10:55,32.101,N,75.028,W
9/2/2010,20:12:56,32.109,N,75.024,W
9/2/2010,20:14:55,32.117,N,75.02,W
9/2/2010,20:16:56,32.125,N,75.017,W
9/2/2010,20:18:55,32.132,N,75.013,W
9/2/2010,20:20:56,32.14,N,75.009,W
9/2/2010,20:22:55,32.148,N,75.006,W
9/2/2010,20:24:56,32.156,N,75.002,W
9/2/2010,20:26:55,32.164,N,74.998,W
9/2/2010,20:28:56,32.172,N,74.995,W
9/2/2010,20:30:55,32.179,N,74.991,W
9/2/2010,20:32:56,32.187,N,74.988,W
9/2/2010,20:34:56,32.195,N,74.984,W
9/2/2010,20:36:55,32.203,N,74.98,W
9/2/2010,20:38:56,32.211,N,74.977,W
9/2/2010,20:40:55,32.219,N,74.973,W
9/2/2010,20:42:56,32.227,N,74.969,W
9/2/2010,20:44:55,32.236,N,74.966,W
9/2/2010,20:46:56,32.244,N,74.962,W
9/2/2010,20:48:55,32.252,N,74.959,W
9/2/2010,20:50:56,32.26,N,74.955,W
9/2/2010,20:52:55,32.268,N,74.952,W
9/2/2010,20:54:56,32.276,N,74.948,W
9/2/2010,20:56:55,32.284,N,74.945,W
9/2/2010,20:58:56,32.293,N,74.941,W
9/2/2010,21:00:55,32.301,N,74.938,W
9/2/2010,21:02:56,32.309,N,74.934,W
9/2/2010,21:04:56,32.317,N,74.931,W
9/2/2010,21:06:55,32.326,N,74.927,W
9/2/2010,21:08:56,32.334,N,74.924,W
9/2/2010,21:10:55,32.342,N,74.921,W
9/2/2010,21:12:56,32.35,N,74.917,W
9/2/2010,21:14:55,32.359,N,74.914,W
9/2/2010,21:16:56,32.367,N,74.911,W
9/2/2010,21:18:55,32.375,N,74.907,W
9/2/2010,21:20:56,32.384,N,74.904,W
9/2/2010,21:22:55,32.392,N,74.901,W
9/2/2010,21:24:56,32.4,N,74.898,W
9/2/2010,21:26:55,32.409,N,74.894,W
9/2/2010,21:28:56,32.417,N,74.891,W
9/2/2010,21:30:55,32.426,N,74.888,W
9/2/2010,21:32:56,32.434,N,74.885,W
9/2/2010,21:34:56,32.442,N,74.882,W
9/2/2010,21:36:55,32.451,N,74.879,W
9/2/2010,21:38:56,32.459,N,74.876,W
9/2/2010,21:40:55,32.468,N,74.873,W
9/2/2010,21:42:56,32.476,N,74.87,W
9/2/2010,21:44:55,32.485,N,74.868,W
9/2/2010,21:46:56,32.493,N,74.865,W
9/2/2010,21:48:55,32.502,N,74.862,W
9/2/2010,21:50:56,32.51,N,74.859,W
9/2/2010,21:52:55,32.519,N,74.856,W
9/2/2010,21:54:56,32.527,N,74.854,W
9/2/2010,21:56:55,32.536,N,74.851,W
9/2/2010,21:58:56,32.544,N,74.849,W
9/2/2010,22:00:55,32.553,N,74.846,W
9/2/2010,22:02:56,32.561,N,74.843,W
9/2/2010,22:04:03,32.566,N,74.842,W
9/2/2010,22:06:02,32.571,N,74.842,W
9/2/2010,22:08:03,32.576,N,74.843,W
9/2/2010,22:10:02,32.582,N,74.843,W
9/2/2010,22:12:03,32.587,N,74.843,W
9/2/2010,22:14:02,32.592,N,74.843,W
9/2/2010,22:16:03,32.598,N,74.843,W
9/2/2010,22:18:02,32.604,N,74.843,W
9/2/2010,22:20:03,32.61,N,74.843,W
9/2/2010,22:22:02,32.616,N,74.842,W
9/2/2010,22:24:02,32.623,N,74.842,W
9/2/2010,22:26:03,32.629,N,74.841,W
9/2/2010,22:28:02,32.636,N,74.84,W
9/2/2010,22:30:03,32.643,N,74.839,W
9/2/2010,22:32:02,32.651,N,74.838,W
9/2/2010,22:34:03,32.658,N,74.836,W
9/2/2010,22:36:02,32.666,N,74.835,W
9/2/2010,22:38:03,32.675,N,74.833,W
9/2/2010,22:40:02,32.683,N,74.831,W
9/2/2010,22:42:03,32.692,N,74.829,W
9/2/2010,22:44:02,32.701,N,74.826,W
9/2/2010,22:46:03,32.71,N,74.824,W
9/2/2010,22:48:02,32.719,N,74.821,W
9/2/2010,22:50:03,32.729,N,74.818,W
9/2/2010,22:52:02,32.738,N,74.815,W
9/2/2010,22:54:02,32.748,N,74.812,W
9/2/2010,22:56:03,32.758,N,74.809,W
9/2/2010,22:58:02,32.769,N,74.806,W
9/2/2010,23:00:03,32.779,N,74.802,W
9/2/2010,23:02:02,32.79,N,74.799,W
9/2/2010,23:04:03,32.801,N,74.795,W
9/2/2010,23:06:02,32.812,N,74.791,W
9/2/2010,23:08:03,32.823,N,74.787,W
9/2/2010,23:10:02,32.834,N,74.783,W
9/2/2010,23:12:03,32.845,N,74.779,W
9/2/2010,23:14:02,32.857,N,74.774,W
9/2/2010,23:16:03,32.868,N,74.77,W
9/2/2010,23:18:02,32.88,N,74.766,W
9/2/2010,23:20:03,32.892,N,74.761,W
9/2/2010,23:20:34,32.895,N,74.76,W
9/2/2010,23:22:34,32.908,N,74.755,W
9/2/2010,23:24:35,32.921,N,74.749,W
9/2/2010,23:26:34,32.934,N,74.744,W
9/2/2010,23:28:35,32.946,N,74.739,W
9/2/2010,23:30:34,32.959,N,74.734,W
9/2/2010,23:32:35,32.971,N,74.729,W
9/2/2010,23:34:34,32.983,N,74.724,W
9/2/2010,23:36:35,32.995,N,74.72,W
9/2/2010,23:38:34,33.007,N,74.715,W
9/2/2010,23:40:35,33.018,N,74.711,W
9/2/2010,23:42:34,33.029,N,74.707,W
9/2/2010,23:43:15,33.033,N,74.706,W
9/2/2010,23:45:14,33.044,N,74.702,W
9/2/2010,23:47:15,33.055,N,74.698,W
9/2/2010,23:49:14,33.066,N,74.694,W
9/2/2010,23:51:15,33.077,N,74.691,W
9/2/2010,23:53:14,33.087,N,74.688,W
9/2/2010,23:55:15,33.097,N,74.685,W
9/2/2010,23:57:14,33.106,N,74.682,W
9/2/2010,23:59:15,33.116,N,74.679,W
9/3/2010,0:01:14,33.124,N,74.677,W
9/3/2010,0:03:15,33.133,N,74.675,W
9/3/2010,0:05:14,33.141,N,74.674,W
9/3/2010,0:07:15,33.149,N,74.672,W
9/3/2010,0:09:14,33.157,N,74.671,W
9/3/2010,0:11:15,33.164,N,74.67,W
9/3/2010,0:13:15,33.171,N,74.669,W
9/3/2010,0:15:14,33.178,N,74.669,W
9/3/2010,0:17:15,33.185,N,74.668,W
9/3/2010,0:19:14,33.191,N,74.668,W
9/3/2010,0:21:15,33.198,N,74.667,W
9/3/2010,0:23:14,33.204,N,74.667,W
9/3/2010,0:25:15,33.211,N,74.667,W
9/3/2010,0:27:14,33.217,N,74.666,W
9/3/2010,0:29:15,33.224,N,74.666,W
9/3/2010,0:30:09,33.227,N,74.666,W
9/3/2010,0:32:10,33.237,N,74.663,W
9/3/2010,0:34:09,33.247,N,74.661,W
9/3/2010,0:36:10,33.258,N,74.658,W
9/3/2010,0:38:09,33.268,N,74.655,W
9/3/2010,0:40:10,33.278,N,74.652,W
9/3/2010,0:42:09,33.289,N,74.649,W
9/3/2010,0:44:10,33.299,N,74.647,W
9/3/2010,0:46:09,33.31,N,74.644,W
9/3/2010,0:48:10,33.32,N,74.641,W
9/3/2010,0:50:09,33.33,N,74.638,W
9/3/2010,0:52:10,33.341,N,74.635,W
9/3/2010,0:54:09,33.351,N,74.633,W
9/3/2010,0:56:10,33.361,N,74.63,W
9/3/2010,0:58:10,33.37,N,74.627,W
9/3/2010,1:00:09,33.38,N,74.625,W
9/3/2010,1:02:10,33.389,N,74.622,W
9/3/2010,1:04:09,33.398,N,74.62,W
9/3/2010,1:06:10,33.407,N,74.618,W
9/3/2010,1:08:09,33.416,N,74.616,W
9/3/2010,1:10:10,33.424,N,74.614,W
9/3/2010,1:12:09,33.432,N,74.612,W
9/3/2010,1:14:10,33.44,N,74.61,W
9/3/2010,1:16:09,33.448,N,74.609,W
9/3/2010,1:18:10,33.455,N,74.607,W
9/3/2010,1:20:09,33.462,N,74.606,W
9/3/2010,1:22:10,33.469,N,74.605,W
9/3/2010,1:23:04,33.472,N,74.604,W
9/3/2010,1:25:03,33.478,N,74.603,W
9/3/2010,1:27:03,33.484,N,74.602,W
9/3/2010,1:29:04,33.49,N,74.601,W
9/3/2010,1:31:03,33.496,N,74.6,W
9/3/2010,1:33:04,33.502,N,74.599,W
9/3/2010,1:35:03,33.507,N,74.598,W
9/3/2010,1:37:04,33.513,N,74.598,W
9/3/2010,1:39:03,33.519,N,74.597,W
9/3/2010,1:41:04,33.525,N,74.596,W
9/3/2010,1:43:03,33.531,N,74.595,W
9/3/2010,1:45:04,33.537,N,74.594,W
9/3/2010,1:47:03,33.543,N,74.594,W
9/3/2010,1:48:35,33.548,N,74.593,W
9/3/2010,1:50:36,33.555,N,74.592,W
9/3/2010,1:52:35,33.563,N,74.591,W
9/3/2010,1:54:36,33.571,N,74.59,W
9/3/2010,1:56:35,33.579,N,74.588,W
9/3/2010,1:58:36,33.587,N,74.587,W
9/3/2010,2:00:35,33.596,N,74.586,W
9/3/2010,2:02:36,33.605,N,74.584,W
9/3/2010,2:04:35,33.615,N,74.583,W
9/3/2010,2:06:36,33.624,N,74.581,W
9/3/2010,2:08:35,33.634,N,74.58,W
9/3/2010,2:10:35,33.644,N,74.578,W
9/3/2010,2:12:36,33.655,N,74.577,W
9/3/2010,2:14:35,33.665,N,74.575,W
9/3/2010,2:16:36,33.676,N,74.573,W
9/3/2010,2:18:35,33.687,N,74.572,W
9/3/2010,2:20:36,33.697,N,74.57,W
9/3/2010,2:22:35,33.708,N,74.568,W
9/3/2010,2:24:36,33.719,N,74.566,W
9/3/2010,2:26:35,33.73,N,74.565,W
9/3/2010,2:28:36,33.741,N,74.563,W
9/3/2010,2:30:35,33.752,N,74.561,W
9/3/2010,2:32:36,33.763,N,74.559,W
9/3/2010,2:34:35,33.773,N,74.557,W
9/3/2010,2:36:36,33.784,N,74.555,W
9/3/2010,2:38:35,33.795,N,74.552,W
9/3/2010,2:40:35,33.805,N,74.55,W
9/3/2010,2:40:45,33.806,N,74.55,W
9/3/2010,2:42:46,33.816,N,74.548,W
9/3/2010,2:44:45,33.826,N,74.546,W
9/3/2010,2:46:46,33.836,N,74.543,W
9/3/2010,2:48:45,33.846,N,74.541,W
9/3/2010,2:50:46,33.857,N,74.538,W
9/3/2010,2:52:45,33.867,N,74.536,W
9/3/2010,2:54:46,33.877,N,74.533,W
9/3/2010,2:56:45,33.887,N,74.531,W
9/3/2010,2:58:46,33.897,N,74.528,W
9/3/2010,3:00:45,33.908,N,74.525,W
9/3/2010,3:02:46,33.918,N,74.523,W
9/3/2010,3:04:43,33.928,N,74.52,W
9/3/2010,3:06:44,33.936,N,74.518,W
9/3/2010,3:08:43,33.944,N,74.517,W
9/3/2010,3:10:44,33.952,N,74.515,W
9/3/2010,3:12:43,33.959,N,74.513,W
9/3/2010,3:14:44,33.967,N,74.511,W
9/3/2010,3:16:43,33.975,N,74.51,W
9/3/2010,3:18:44,33.983,N,74.508,W
9/3/2010,3:20:43,33.991,N,74.506,W
9/3/2010,3:22:44,33.999,N,74.505,W
9/3/2010,3:24:43,34.007,N,74.503,W
9/3/2010,3:26:44,34.014,N,74.501,W
9/3/2010,3:28:43,34.022,N,74.499,W
9/3/2010,3:30:44,34.03,N,74.498,W
9/3/2010,3:32:44,34.038,N,74.496,W
9/3/2010,3:34:43,34.046,N,74.494,W
9/3/2010,3:36:44,34.054,N,74.493,W
9/3/2010,3:38:43,34.062,N,74.491,W
9/3/2010,3:40:44,34.069,N,74.489,W
9/3/2010,3:42:43,34.077,N,74.487,W
9/3/2010,3:44:44,34.085,N,74.486,W
9/3/2010,3:46:43,34.093,N,74.484,W
9/3/2010,3:48:44,34.101,N,74.482,W
9/3/2010,3:50:43,34.109,N,74.481,W
9/3/2010,3:52:44,34.117,N,74.479,W
9/3/2010,3:54:43,34.124,N,74.477,W
9/3/2010,3:56:44,34.132,N,74.476,W
9/3/2010,3:58:43,34.14,N,74.474,W
9/3/2010,4:00:44,34.148,N,74.472,W
9/3/2010,4:02:44,34.156,N,74.47,W
9/3/2010,4:04:43,34.164,N,74.469,W
9/3/2010,4:06:44,34.172,N,74.467,W
9/3/2010,4:08:43,34.179,N,74.465,W
9/3/2010,4:10:44,34.187,N,74.464,W
9/3/2010,4:12:43,34.195,N,74.462,W
9/3/2010,4:14:44,34.203,N,74.46,W
9/3/2010,4:16:43,34.211,N,74.458,W
9/3/2010,4:18:44,34.219,N,74.457,W
9/3/2010,4:20:43,34.226,N,74.455,W
9/3/2010,4:22:44,34.234,N,74.453,W
9/3/2010,4:24:43,34.242,N,74.452,W
9/3/2010,4:26:44,34.25,N,74.45,W
9/3/2010,4:28:43,34.258,N,74.448,W
9/3/2010,4:30:44,34.266,N,74.446,W
9/3/2010,4:32:44,34.274,N,74.445,W
9/3/2010,4:34:43,34.281,N,74.443,W
9/3/2010,4:36:44,34.289,N,74.441,W
9/3/2010,4:38:43,34.297,N,74.44,W
9/3/2010,4:40:44,34.305,N,74.438,W
9/3/2010,4:42:43,34.313,N,74.436,W
9/3/2010,4:44:44,34.321,N,74.435,W
9/3/2010,4:46:43,34.329,N,74.433,W
9/3/2010,4:48:44,34.336,N,74.431,W
9/3/2010,4:50:43,34.344,N,74.429,W
9/3/2010,4:52:44,34.352,N,74.428,W
9/3/2010,4:54:43,34.36,N,74.426,W
9/3/2010,4:56:44,34.368,N,74.424,W
9/3/2010,4:57:00,34.369,N,74.424,W
9/3/2010,4:59:01,34.377,N,74.422,W
9/3/2010,5:01:00,34.385,N,74.42,W
9/3/2010,5:03:00,34.394,N,74.418,W
9/3/2010,5:05:01,34.402,N,74.416,W
9/3/2010,5:07:00,34.41,N,74.414,W
9/3/2010,5:09:01,34.418,N,74.412,W
9/3/2010,5:11:00,34.426,N,74.409,W
9/3/2010,5:13:01,34.435,N,74.407,W
9/3/2010,5:15:00,34.443,N,74.405,W
9/3/2010,5:17:01,34.451,N,74.403,W
9/3/2010,5:19:00,34.46,N,74.401,W
9/3/2010,5:21:01,34.468,N,74.398,W
9/3/2010,5:23:00,34.476,N,74.396,W
9/3/2010,5:25:01,34.485,N,74.394,W
9/3/2010,5:27:00,34.493,N,74.392,W
9/3/2010,5:29:01,34.502,N,74.389,W
9/3/2010,5:31:00,34.51,N,74.387,W
9/3/2010,5:33:00,34.519,N,74.384,W
9/3/2010,5:35:01,34.527,N,74.382,W
9/3/2010,5:37:00,34.536,N,74.38,W
9/3/2010,5:39:01,34.544,N,74.377,W
9/3/2010,5:41:00,34.553,N,74.375,W
9/3/2010,5:43:01,34.561,N,74.372,W
9/3/2010,5:45:00,34.57,N,74.37,W
9/3/2010,5:47:01,34.578,N,74.367,W
9/3/2010,5:49:00,34.587,N,74.365,W
9/3/2010,5:51:01,34.596,N,74.362,W
9/3/2010,5:53:00,34.604,N,74.359,W
9/3/2010,5:55:01,34.613,N,74.357,W
9/3/2010,5:57:00,34.622,N,74.354,W
9/3/2010,5:59:01,34.631,N,74.351,W
9/3/2010,6:01:00,34.639,N,74.349,W
9/3/2010,6:03:00,34.648,N,74.346,W
9/3/2010,6:05:01,34.657,N,74.343,W
9/3/2010,6:07:00,34.666,N,74.34,W
9/3/2010,6:09:01,34.675,N,74.338,W
9/3/2010,6:11:00,34.684,N,74.335,W
9/3/2010,6:13:01,34.693,N,74.332,W
9/3/2010,6:15:00,34.702,N,74.329,W
9/3/2010,6:17:01,34.711,N,74.326,W
9/3/2010,6:19:00,34.72,N,74.323,W
9/3/2010,6:21:01,34.729,N,74.32,W
9/3/2010,6:23:00,34.738,N,74.317,W
9/3/2010,6:25:01,34.747,N,74.314,W
9/3/2010,6:27:00,34.756,N,74.311,W
9/3/2010,6:29:01,34.765,N,74.308,W
9/3/2010,6:31:00,34.774,N,74.305,W
9/3/2010,6:33:00,34.784,N,74.302,W
9/3/2010,6:35:01,34.793,N,74.298,W
9/3/2010,6:37:00,34.802,N,74.295,W
9/3/2010,6:39:01,34.811,N,74.292,W
9/3/2010,6:41:00,34.821,N,74.289,W
9/3/2010,6:43:01,34.83,N,74.285,W
9/3/2010,6:45:00,34.839,N,74.282,W
9/3/2010,6:47:01,34.849,N,74.279,W
9/3/2010,6:49:00,34.858,N,74.275,W
9/3/2010,6:51:01,34.868,N,74.272,W
9/3/2010,6:53:00,34.877,N,74.268,W
9/3/2010,6:55:01,34.886,N,74.265,W
9/3/2010,6:57:00,34.896,N,74.261,W
9/3/2010,6:59:01,34.905,N,74.258,W
9/3/2010,7:01:00,34.915,N,74.254,W
9/3/2010,7:03:00,34.924,N,74.251,W
9/3/2010,7:05:01,34.934,N,74.247,W
9/3/2010,7:07:00,34.943,N,74.243,W
9/3/2010,7:09:01,34.953,N,74.24,W
9/3/2010,7:11:00,34.963,N,74.236,W
9/3/2010,7:13:01,34.972,N,74.232,W
9/3/2010,7:15:00,34.982,N,74.229,W
9/3/2010,7:17:01,34.991,N,74.225,W
9/3/2010,7:19:00,35.001,N,74.221,W
9/3/2010,7:21:01,35.011,N,74.217,W
9/3/2010,7:23:00,35.02,N,74.214,W
9/3/2010,7:25:01,35.03,N,74.21,W
9/3/2010,7:27:00,35.04,N,74.206,W
9/3/2010,7:29:01,35.049,N,74.202,W
9/3/2010,7:31:00,35.059,N,74.198,W
9/3/2010,7:33:00,35.069,N,74.194,W
9/3/2010,7:35:01,35.078,N,74.19,W
9/3/2010,7:37:00,35.088,N,74.186,W
9/3/2010,7:39:01,35.098,N,74.182,W
9/3/2010,7:41:00,35.107,N,74.178,W
9/3/2010,7:43:01,35.117,N,74.174,W
9/3/2010,7:45:00,35.127,N,74.17,W
9/3/2010,7:47:01,35.136,N,74.166,W
9/3/2010,7:49:00,35.146,N,74.162,W
9/3/2010,7:51:01,35.156,N,74.158,W
9/3/2010,7:53:00,35.165,N,74.154,W
9/3/2010,7:55:01,35.175,N,74.15,W
9/3/2010,7:57:00,35.185,N,74.146,W
9/3/2010,7:59:01,35.194,N,74.142,W
9/3/2010,8:01:00,35.204,N,74.137,W
9/3/2010,8:03:00,35.214,N,74.133,W
9/3/2010,8:05:01,35.223,N,74.129,W
9/3/2010,8:07:00,35.233,N,74.125,W
9/3/2010,8:09:01,35.243,N,74.121,W
9/3/2010,8:11:00,35.252,N,74.116,W
9/3/2010,8:13:01,35.262,N,74.112,W
9/3/2010,8:15:00,35.272,N,74.108,W
9/3/2010,8:17:01,35.281,N,74.104,W
9/3/2010,8:19:00,35.291,N,74.099,W
9/3/2010,8:21:01,35.3,N,74.095,W
9/3/2010,8:23:00,35.31,N,74.091,W
9/3/2010,8:25:01,35.319,N,74.087,W
9/3/2010,8:27:00,35.329,N,74.082,W
9/3/2010,8:29:01,35.339,N,74.078,W
9/3/2010,8:31:00,35.348,N,74.073,W
9/3/2010,8:33:00,35.357,N,74.069,W
9/3/2010,8:35:01,35.367,N,74.065,W
9/3/2010,8:37:00,35.376,N,74.06,W
9/3/2010,8:39:01,35.386,N,74.056,W
9/3/2010,8:41:00,35.395,N,74.052,W
9/3/2010,8:43:01,35.405,N,74.047,W
9/3/2010,8:45:00,35.414,N,74.043,W
9/3/2010,8:47:01,35.423,N,74.038,W
9/3/2010,8:49:00,35.433,N,74.034,W
9/3/2010,8:51:01,35.442,N,74.029,W
9/3/2010,8:53:00,35.451,N,74.025,W
9/3/2010,8:55:01,35.46,N,74.021,W
9/3/2010,8:57:00,35.47,N,74.016,W
9/3/2010,8:59:01,35.479,N,74.012,W
9/3/2010,9:01:00,35.488,N,74.007,W
9/3/2010,9:03:00,35.497,N,74.003,W
9/3/2010,9:05:01,35.506,N,73.998,W
9/3/2010,9:07:00,35.515,N,73.994,W
9/3/2010,9:09:01,35.525,N,73.989,W
9/3/2010,9:11:00,35.534,N,73.985,W
9/3/2010,9:13:01,35.543,N,73.98,W
9/3/2010,9:15:00,35.552,N,73.976,W
9/3/2010,9:17:01,35.56,N,73.971,W
9/3/2010,9:19:00,35.569,N,73.967,W
9/3/2010,9:21:01,35.578,N,73.962,W
9/3/2010,9:23:00,35.587,N,73.958,W
9/3/2010,9:25:01,35.596,N,73.953,W
9/3/2010,9:27:00,35.605,N,73.949,W
9/3/2010,9:29:01,35.613,N,73.944,W
9/3/2010,9:31:00,35.622,N,73.94,W
9/3/2010,9:33:00,35.631,N,73.935,W
9/3/2010,9:35:01,35.639,N,73.931,W
9/3/2010,9:37:00,35.648,N,73.926,W
9/3/2010,9:39:01,35.656,N,73.922,W
9/3/2010,9:41:00,35.665,N,73.917,W
9/3/2010,9:43:01,35.673,N,73.913,W
9/3/2010,9:45:00,35.682,N,73.908,W
9/3/2010,9:47:01,35.69,N,73.904,W
9/3/2010,9:49:00,35.698,N,73.899,W
9/3/2010,9:51:01,35.707,N,73.895,W
9/3/2010,9:53:00,35.715,N,73.89,W
9/3/2010,9:55:01,35.723,N,73.886,W
9/3/2010,9:57:00,35.731,N,73.881,W
9/3/2010,9:59:01,35.739,N,73.877,W
9/3/2010,10:01:00,35.747,N,73.872,W
9/3/2010,10:03:00,35.755,N,73.868,W
9/3/2010,10:05:01,35.763,N,73.863,W
9/3/2010,10:07:00,35.771,N,73.859,W
9/3/2010,10:09:01,35.779,N,73.854,W
9/3/2010,10:11:00,35.787,N,73.85,W
9/3/2010,10:13:01,35.795,N,73.845,W
9/3/2010,10:15:00,35.803,N,73.841,W
9/3/2010,10:17:01,35.81,N,73.836,W
9/3/2010,10:19:00,35.818,N,73.832,W
9/3/2010,10:21:01,35.826,N,73.827,W
9/3/2010,10:23:00,35.833,N,73.823,W
9/3/2010,10:25:01,35.841,N,73.818,W
9/3/2010,10:27:00,35.849,N,73.814,W
9/3/2010,10:29:01,35.856,N,73.809,W
9/3/2010,10:31:00,35.864,N,73.805,W
9/3/2010,10:33:00,35.871,N,73.8,W
9/3/2010,10:35:01,35.878,N,73.796,W
9/3/2010,10:37:00,35.886,N,73.791,W
9/3/2010,10:39:01,35.893,N,73.787,W
9/3/2010,10:41:00,35.901,N,73.783,W
9/3/2010,10:43:01,35.908,N,73.778,W
9/3/2010,10:45:00,35.915,N,73.774,W
9/3/2010,10:47:01,35.922,N,73.769,W
9/3/2010,10:49:00,35.929,N,73.765,W
9/3/2010,10:51:01,35.937,N,73.76,W
9/3/2010,10:53:00,35.944,N,73.756,W
9/3/2010,10:55:01,35.951,N,73.751,W
9/3/2010,10:57:00,35.958,N,73.747,W
9/3/2010,10:59:01,35.965,N,73.742,W
9/3/2010,11:01:00,35.972,N,73.738,W
9/3/2010,11:03:00,35.979,N,73.734,W
9/3/2010,11:05:01,35.986,N,73.729,W
9/3/2010,11:07:00,35.993,N,73.725,W
9/3/2010,11:09:01,36,N,73.72,W
9/3/2010,11:11:00,36.007,N,73.716,W
9/3/2010,11:13:01,36.014,N,73.711,W
9/3/2010,11:15:00,36.02,N,73.707,W
9/3/2010,11:17:01,36.027,N,73.702,W
9/3/2010,11:19:00,36.034,N,73.698,W
9/3/2010,11:21:01,36.041,N,73.694,W
9/3/2010,11:23:00,36.047,N,73.689,W
9/3/2010,11:25:01,36.054,N,73.685,W
9/3/2010,11:27:00,36.061,N,73.68,W
9/3/2010,11:29:01,36.067,N,73.676,W
9/3/2010,11:31:00,36.074,N,73.671,W
9/3/2010,11:33:00,36.081,N,73.667,W
9/3/2010,11:35:01,36.087,N,73.663,W
9/3/2010,11:37:00,36.094,N,73.658,W
9/3/2010,11:39:01,36.1,N,73.654,W
9/3/2010,11:41:00,36.107,N,73.649,W
9/3/2010,11:43:01,36.114,N,73.645,W
9/3/2010,11:45:00,36.12,N,73.641,W
9/3/2010,11:47:01,36.127,N,73.636,W
9/3/2010,11:49:00,36.133,N,73.632,W
9/3/2010,11:51:01,36.139,N,73.627,W
9/3/2010,11:53:00,36.146,N,73.623,W
9/3/2010,11:55:01,36.152,N,73.618,W
9/3/2010,11:57:00,36.159,N,73.614,W
9/3/2010,11:59:01,36.165,N,73.61,W
