Track,for,Otto,2010,,
10/7/2010,6:26:49,23.522,N,67.774,W
10/7/2010,6:28:49,23.523,N,67.772,W
10/7/2010,6:30:48,23.525,N,67.771,W
10/7/2010,6:32:48,23.526,N,67.769,W
10/7/2010,6:34:49,23.528,N,67.768,W
10/7/2010,6:36:49,23.529,N,67.766,W
10/7/2010,6:38:48,23.531,N,67.765,W
10/7/2010,6:40:48,23.532,N,67.763,W
10/7/2010,6:42:49,23.534,N,67.762,W
10/7/2010,6:44:48,23.535,N,67.76,W
10/7/2010,6:46:48,23.537,N,67.759,W
10/7/2010,6:48:49,23.538,N,67.757,W
10/7/2010,6:50:49,23.539,N,67.756,W
10/7/2010,6:52:48,23.541,N,67.754,W
10/7/2010,6:54:48,23.542,N,67.753,W
10/7/2010,6:56:49,23.544,N,67.752,W
10/7/2010,6:58:49,23.545,N,67.75,W
10/7/2010,7:00:48,23.547,N,67.749,W
10/7/2010,7:02:48,23.548,N,67.747,W
10/7/2010,7:04:49,23.55,N,67.746,W
10/7/2010,7:06:49,23.551,N,67.744,W
10/7/2010,7:08:48,23.552,N,67.743,W
10/7/2010,7:10:48,23.554,N,67.741,W
10/7/2010,7:12:49,23.555,N,67.74,W
10/7/2010,7:14:48,23.557,N,67.738,W
10/7/2010,7:16:48,23.558,N,67.737,W
10/7/2010,7:18:49,23.559,N,67.735,W
10/7/2010,7:20:49,23.561,N,67.734,W
10/7/2010,7:22:48,23.562,N,67.732,W
10/7/2010,7:24:48,23.564,N,67.731,W
10/7/2010,7:26:49,23.565,N,67.729,W
10/7/2010,7:28:49,23.566,N,67.728,W
10/7/2010,7:30:48,23.568,N,67.726,W
10/7/2010,7:32:48,23.569,N,67.725,W
10/7/2010,7:34:49,23.571,N,67.723,W
10/7/2010,7:36:49,23.572,N,67.722,W
10/7/2010,7:38:48,23.573,N,67.72,W
10/7/2010,7:40:48,23.575,N,67.719,W
10/7/2010,7:42:49,23.576,N,67.717,W
10/7/2010,7:44:48,23.578,N,67.716,W
10/7/2010,7:46:48,23.579,N,67.714,W
10/7/2010,7:48:49,23.58,N,67.713,W
10/7/2010,7:50:49,23.582,N,67.711,W
10/7/2010,7:52:48,23.583,N,67.71,W
10/7/2010,7:54:48,23.585,N,67.708,W
10/7/2010,7:56:49,23.586,N,67.707,W
10/7/2010,7:58:49,23.587,N,67.705,W
10/7/2010,8:00:48,23.589,N,67.704,W
10/7/2010,8:02:48,23.59,N,67.703,W
10/7/2010,8:04:48,23.591,N,67.701,W
10/7/2010,8:06:48,23.593,N,67.7,W
10/7/2010,8:08:49,23.594,N,67.698,W
10/7/2010,8:10:49,23.595,N,67.697,W
10/7/2010,8:12:49,23.597,N,67.695,W
10/7/2010,8:14:48,23.598,N,67.694,W
10/7/2010,8:16:48,23.599,N,67.692,W
10/7/2010,8:18:48,23.601,N,67.691,W
10/7/2010,8:20:48,23.602,N,67.689,W
10/7/2010,8:22:49,23.603,N,67.688,W
10/7/2010,8:24:49,23.605,N,67.686,W
10/7/2010,8:26:49,23.606,N,67.685,W
10/7/2010,8:28:49,23.607,N,67.683,W
10/7/2010,8:30:48,23.609,N,67.682,W
10/7/2010,8:32:48,23.61,N,67.68,W
10/7/2010,8:34:48,23.611,N,67.679,W
10/7/2010,8:36:48,23.613,N,67.677,W
10/7/2010,8:38:49,23.614,N,67.676,W
10/7/2010,8:40:49,23.615,N,67.674,W
10/7/2010,8:42:49,23.617,N,67.673,W
10/7/2010,8:44:48,23.618,N,67.671,W
10/7/2010,8:46:48,23.619,N,67.67,W
10/7/2010,8:48:48,23.621,N,67.668,W
10/7/2010,8:50:48,23.622,N,67.667,W
10/7/2010,8:52:49,23.623,N,67.665,W
10/7/2010,8:54:49,23.624,N,67.664,W
10/7/2010,8:56:49,23.626,N,67.663,W
10/7/2010,8:58:49,23.627,N,67.661,W
10/7/2010,9:00:48,23.628,N,67.66,W
10/7/2010,9:02:48,23.63,N,67.658,W
10/7/2010,9:04:48,23.631,N,67.657,W
10/7/2010,9:06:48,23.632,N,67.655,W
10/7/2010,9:08:49,23.633,N,67.654,W
10/7/2010,9:10:49,23.635,N,67.652,W
10/7/2010,9:12:49,23.636,N,67.651,W
10/7/2010,9:14:48,23.637,N,67.649,W
10/7/2010,9:16:48,23.638,N,67.648,W
10/7/2010,9:18:48,23.64,N,67.646,W
10/7/2010,9:20:48,23.641,N,67.645,W
10/7/2010,9:22:49,23.642,N,67.643,W
10/7/2010,9:24:49,23.643,N,67.642,W
10/7/2010,9:26:49,23.645,N,67.64,W
10/7/2010,9:28:49,23.646,N,67.639,W
10/7/2010,9:30:48,23.647,N,67.637,W
10/7/2010,9:32:48,23.648,N,67.636,W
10/7/2010,9:34:48,23.65,N,67.634,W
10/7/2010,9:36:48,23.651,N,67.633,W
10/7/2010,9:38:49,23.652,N,67.631,W
10/7/2010,9:40:49,23.653,N,67.63,W
10/7/2010,9:42:49,23.655,N,67.628,W
10/7/2010,9:44:48,23.656,N,67.627,W
10/7/2010,9:46:48,23.657,N,67.626,W
10/7/2010,9:48:48,23.658,N,67.624,W
10/7/2010,9:50:48,23.659,N,67.623,W
10/7/2010,9:52:49,23.661,N,67.621,W
10/7/2010,9:54:49,23.662,N,67.62,W
10/7/2010,9:56:49,23.663,N,67.618,W
10/7/2010,9:58:49,23.664,N,67.617,W
10/7/2010,10:00:48,23.665,N,67.615,W
10/7/2010,10:02:48,23.667,N,67.614,W
10/7/2010,10:04:48,23.668,N,67.612,W
10/7/2010,10:06:48,23.669,N,67.611,W
10/7/2010,10:08:49,23.67,N,67.609,W
10/7/2010,10:10:49,23.671,N,67.608,W
10/7/2010,10:12:49,23.673,N,67.606,W
10/7/2010,10:14:48,23.674,N,67.605,W
10/7/2010,10:16:48,23.675,N,67.603,W
10/7/2010,10:18:48,23.676,N,67.602,W
10/7/2010,10:20:48,23.677,N,67.6,W
10/7/2010,10:22:49,23.678,N,67.599,W
10/7/2010,10:24:49,23.68,N,67.597,W
10/7/2010,10:26:49,23.681,N,67.596,W
10/7/2010,10:28:49,23.682,N,67.594,W
10/7/2010,10:30:48,23.683,N,67.593,W
10/7/2010,10:32:48,23.684,N,67.592,W
10/7/2010,10:34:48,23.685,N,67.59,W
10/7/2010,10:36:48,23.687,N,67.589,W
10/7/2010,10:38:49,23.688,N,67.587,W
10/7/2010,10:40:49,23.689,N,67.586,W
10/7/2010,10:42:49,23.69,N,67.584,W
10/7/2010,10:44:48,23.691,N,67.583,W
10/7/2010,10:46:48,23.692,N,67.581,W
10/7/2010,10:48:48,23.693,N,67.58,W
10/7/2010,10:50:48,23.694,N,67.578,W
10/7/2010,10:52:49,23.696,N,67.577,W
10/7/2010,10:54:49,23.697,N,67.575,W
10/7/2010,10:56:49,23.698,N,67.574,W
10/7/2010,10:58:49,23.699,N,67.572,W
10/7/2010,11:00:48,23.7,N,67.571,W
10/7/2010,11:02:48,23.701,N,67.569,W
10/7/2010,11:04:48,23.702,N,67.568,W
10/7/2010,11:06:48,23.703,N,67.566,W
10/7/2010,11:08:49,23.705,N,67.565,W
10/7/2010,11:10:49,23.706,N,67.563,W
10/7/2010,11:12:49,23.707,N,67.562,W
10/7/2010,11:14:48,23.708,N,67.561,W
10/7/2010,11:16:48,23.709,N,67.559,W
10/7/2010,11:18:48,23.71,N,67.558,W
10/7/2010,11:20:48,23.711,N,67.556,W
10/7/2010,11:22:49,23.712,N,67.555,W
10/7/2010,11:24:49,23.713,N,67.553,W
10/7/2010,11:26:49,23.714,N,67.552,W
10/7/2010,11:28:49,23.715,N,67.55,W
10/7/2010,11:30:48,23.717,N,67.549,W
10/7/2010,11:32:48,23.718,N,67.547,W
10/7/2010,11:34:48,23.719,N,67.546,W
10/7/2010,11:36:48,23.72,N,67.544,W
10/7/2010,11:38:49,23.721,N,67.543,W
10/7/2010,11:40:49,23.722,N,67.541,W
10/7/2010,11:42:49,23.723,N,67.54,W
10/7/2010,11:44:48,23.724,N,67.538,W
10/7/2010,11:46:48,23.725,N,67.537,W
10/7/2010,11:48:48,23.726,N,67.535,W
10/7/2010,11:50:48,23.727,N,67.534,W
10/7/2010,11:52:49,23.728,N,67.532,W
10/7/2010,11:54:49,23.729,N,67.531,W
10/7/2010,11:56:49,23.73,N,67.53,W
10/7/2010,11:58:49,23.731,N,67.528,W
10/7/2010,12:00:48,23.732,N,67.527,W
10/7/2010,12:02:48,23.733,N,67.525,W
10/7/2010,12:04:48,23.734,N,67.524,W
10/7/2010,12:06:48,23.735,N,67.522,W
10/7/2010,12:08:49,23.736,N,67.521,W
10/7/2010,12:10:49,23.738,N,67.519,W
10/7/2010,12:12:49,23.739,N,67.518,W
10/7/2010,12:14:48,23.74,N,67.516,W
10/7/2010,12:16:48,23.741,N,67.515,W
10/7/2010,12:18:48,23.742,N,67.513,W
10/7/2010,12:20:48,23.743,N,67.512,W
10/7/2010,12:22:49,23.744,N,67.51,W
10/7/2010,12:24:49,23.745,N,67.509,W
10/7/2010,12:26:49,23.746,N,67.507,W
10/7/2010,12:28:49,23.747,N,67.506,W
10/7/2010,12:30:48,23.748,N,67.505,W
10/7/2010,12:32:48,23.749,N,67.503,W
10/7/2010,12:34:48,23.75,N,67.502,W
10/7/2010,12:36:48,23.751,N,67.5,W
10/7/2010,12:38:49,23.752,N,67.499,W
10/7/2010,12:40:49,23.753,N,67.497,W
10/7/2010,12:42:49,23.754,N,67.496,W
10/7/2010,12:44:48,23.755,N,67.494,W
10/7/2010,12:46:48,23.756,N,67.493,W
10/7/2010,12:48:48,23.757,N,67.491,W
10/7/2010,12:50:48,23.758,N,67.49,W
10/7/2010,12:52:49,23.759,N,67.488,W
10/7/2010,12:54:49,23.759,N,67.487,W
10/7/2010,12:56:49,23.76,N,67.485,W
10/7/2010,12:58:49,23.761,N,67.484,W
10/7/2010,13:00:48,23.762,N,67.482,W
10/7/2010,13:02:48,23.763,N,67.481,W
10/7/2010,13:04:48,23.764,N,67.479,W
10/7/2010,13:06:48,23.765,N,67.478,W
10/7/2010,13:08:49,23.766,N,67.477,W
10/7/2010,13:10:49,23.767,N,67.475,W
10/7/2010,13:12:49,23.768,N,67.474,W
10/7/2010,13:14:48,23.769,N,67.472,W
10/7/2010,13:16:48,23.77,N,67.471,W
10/7/2010,13:18:48,23.771,N,67.469,W
10/7/2010,13:20:48,23.772,N,67.468,W
10/7/2010,13:22:49,23.773,N,67.466,W
10/7/2010,13:24:49,23.774,N,67.465,W
10/7/2010,13:26:49,23.775,N,67.463,W
10/7/2010,13:28:49,23.776,N,67.462,W
10/7/2010,13:30:48,23.777,N,67.46,W
10/7/2010,13:32:48,23.778,N,67.459,W
10/7/2010,13:34:48,23.779,N,67.457,W
10/7/2010,13:36:48,23.779,N,67.456,W
10/7/2010,13:38:49,23.78,N,67.454,W
10/7/2010,13:40:49,23.781,N,67.453,W
10/7/2010,13:42:49,23.782,N,67.452,W
10/7/2010,13:44:48,23.783,N,67.45,W
10/7/2010,13:46:48,23.784,N,67.449,W
10/7/2010,13:48:48,23.785,N,67.447,W
10/7/2010,13:50:48,23.786,N,67.446,W
10/7/2010,13:52:49,23.787,N,67.444,W
10/7/2010,13:54:49,23.788,N,67.443,W
10/7/2010,13:56:49,23.789,N,67.441,W
10/7/2010,13:58:49,23.79,N,67.44,W
10/7/2010,14:00:48,23.79,N,67.438,W
10/7/2010,14:02:48,23.791,N,67.437,W
10/7/2010,14:04:48,23.792,N,67.435,W
10/7/2010,14:06:48,23.793,N,67.434,W
10/7/2010,14:08:49,23.794,N,67.432,W
10/7/2010,14:10:49,23.795,N,67.431,W
10/7/2010,14:12:49,23.796,N,67.43,W
10/7/2010,14:14:48,23.797,N,67.428,W
10/7/2010,14:16:48,23.798,N,67.427,W
10/7/2010,14:18:48,23.798,N,67.425,W
10/7/2010,14:20:48,23.799,N,67.424,W
10/7/2010,14:22:49,23.8,N,67.422,W
10/7/2010,14:24:49,23.801,N,67.421,W
10/7/2010,14:26:49,23.802,N,67.419,W
10/7/2010,14:28:49,23.803,N,67.418,W
10/7/2010,14:30:48,23.804,N,67.416,W
10/7/2010,14:32:48,23.805,N,67.415,W
10/7/2010,14:34:48,23.806,N,67.413,W
10/7/2010,14:36:48,23.806,N,67.412,W
10/7/2010,14:38:49,23.807,N,67.41,W
10/7/2010,14:40:49,23.808,N,67.409,W
10/7/2010,14:42:49,23.809,N,67.407,W
10/7/2010,14:44:48,23.81,N,67.406,W
10/7/2010,14:46:48,23.811,N,67.405,W
10/7/2010,14:48:48,23.812,N,67.403,W
10/7/2010,14:50:48,23.812,N,67.402,W
10/7/2010,14:52:49,23.813,N,67.4,W
10/7/2010,14:54:49,23.814,N,67.399,W
10/7/2010,14:56:49,23.815,N,67.397,W
10/7/2010,14:58:49,23.816,N,67.396,W
10/7/2010,15:00:48,23.817,N,67.394,W
10/7/2010,15:02:48,23.817,N,67.393,W
10/7/2010,15:04:48,23.818,N,67.391,W
10/7/2010,15:06:48,23.819,N,67.39,W
10/7/2010,15:08:49,23.82,N,67.388,W
10/7/2010,15:10:49,23.821,N,67.387,W
10/7/2010,15:12:49,23.822,N,67.385,W
10/7/2010,15:14:48,23.823,N,67.384,W
10/7/2010,15:16:48,23.823,N,67.383,W
10/7/2010,15:18:48,23.824,N,67.381,W
10/7/2010,15:20:48,23.825,N,67.38,W
10/7/2010,15:22:49,23.826,N,67.378,W
10/7/2010,15:24:49,23.827,N,67.377,W
10/7/2010,15:26:49,23.827,N,67.375,W
10/7/2010,15:28:49,23.828,N,67.374,W
10/7/2010,15:30:48,23.829,N,67.372,W
10/7/2010,15:32:48,23.83,N,67.371,W
10/7/2010,15:34:48,23.831,N,67.369,W
10/7/2010,15:36:48,23.832,N,67.368,W
10/7/2010,15:38:49,23.832,N,67.366,W
10/7/2010,15:40:49,23.833,N,67.365,W
10/7/2010,15:42:49,23.834,N,67.363,W
10/7/2010,15:44:48,23.835,N,67.362,W
10/7/2010,15:46:48,23.836,N,67.361,W
10/7/2010,15:48:48,23.836,N,67.359,W
10/7/2010,15:50:48,23.837,N,67.358,W
10/7/2010,15:52:49,23.838,N,67.356,W
10/7/2010,15:54:49,23.839,N,67.355,W
10/7/2010,15:56:49,23.84,N,67.353,W
10/7/2010,15:58:49,23.84,N,67.352,W
10/7/2010,16:00:48,23.841,N,67.35,W
10/7/2010,16:02:48,23.842,N,67.349,W
10/7/2010,16:04:48,23.843,N,67.347,W
10/7/2010,16:06:48,23.844,N,67.346,W
10/7/2010,16:08:49,23.844,N,67.344,W
10/7/2010,16:10:49,23.845,N,67.343,W
10/7/2010,16:12:49,23.846,N,67.341,W
10/7/2010,16:14:48,23.847,N,67.34,W
10/7/2010,16:16:48,23.847,N,67.339,W
10/7/2010,16:18:48,23.848,N,67.337,W
10/7/2010,16:20:48,23.849,N,67.336,W
10/7/2010,16:22:49,23.85,N,67.334,W
10/7/2010,16:24:49,23.851,N,67.333,W
10/7/2010,16:26:49,23.851,N,67.331,W
10/7/2010,16:28:49,23.852,N,67.33,W
10/7/2010,16:30:48,23.853,N,67.328,W
10/7/2010,16:32:48,23.854,N,67.327,W
10/7/2010,16:34:48,23.854,N,67.325,W
10/7/2010,16:36:48,23.855,N,67.324,W
10/7/2010,16:38:49,23.856,N,67.322,W
10/7/2010,16:40:49,23.857,N,67.321,W
10/7/2010,16:42:49,23.858,N,67.319,W
10/7/2010,16:44:48,23.858,N,67.318,W
10/7/2010,16:46:48,23.859,N,67.317,W
10/7/2010,16:48:48,23.86,N,67.315,W
10/7/2010,16:50:48,23.861,N,67.314,W
10/7/2010,16:52:49,23.861,N,67.312,W
10/7/2010,16:54:49,23.862,N,67.311,W
10/7/2010,16:56:49,23.863,N,67.309,W
10/7/2010,16:58:49,23.864,N,67.308,W
10/7/2010,17:00:48,23.864,N,67.306,W
10/7/2010,17:02:48,23.865,N,67.305,W
10/7/2010,17:04:48,23.866,N,67.303,W
10/7/2010,17:06:48,23.867,N,67.302,W
10/7/2010,17:08:49,23.867,N,67.3,W
10/7/2010,17:10:49,23.868,N,67.299,W
10/7/2010,17:12:49,23.869,N,67.298,W
10/7/2010,17:14:48,23.869,N,67.296,W
10/7/2010,17:16:48,23.87,N,67.295,W
10/7/2010,17:18:48,23.871,N,67.293,W
10/7/2010,17:20:48,23.872,N,67.292,W
10/7/2010,17:22:49,23.872,N,67.29,W
10/7/2010,17:24:49,23.873,N,67.289,W
10/7/2010,17:26:49,23.874,N,67.287,W
10/7/2010,17:28:49,23.875,N,67.286,W
10/7/2010,17:30:48,23.875,N,67.284,W
10/7/2010,17:32:48,23.876,N,67.283,W
10/7/2010,17:34:48,23.877,N,67.281,W
10/7/2010,17:36:48,23.878,N,67.28,W
10/7/2010,17:38:49,23.878,N,67.278,W
10/7/2010,17:40:49,23.879,N,67.277,W
10/7/2010,17:42:49,23.88,N,67.276,W
10/7/2010,17:44:48,23.88,N,67.274,W
10/7/2010,17:46:48,23.881,N,67.273,W
10/7/2010,17:48:48,23.882,N,67.271,W
10/7/2010,17:50:48,23.883,N,67.27,W
10/7/2010,17:52:49,23.883,N,67.268,W
10/7/2010,17:54:49,23.884,N,67.267,W
10/7/2010,17:56:49,23.885,N,67.265,W
10/7/2010,17:58:49,23.885,N,67.264,W
10/7/2010,18:00:48,23.886,N,67.262,W
10/7/2010,18:02:48,23.887,N,67.261,W
10/7/2010,18:04:48,23.887,N,67.259,W
10/7/2010,18:06:48,23.888,N,67.258,W
10/7/2010,18:08:49,23.889,N,67.257,W
10/7/2010,18:10:49,23.89,N,67.255,W
10/7/2010,18:12:49,23.89,N,67.254,W
10/7/2010,18:14:48,23.891,N,67.252,W
10/7/2010,18:16:48,23.892,N,67.251,W
10/7/2010,18:18:48,23.892,N,67.249,W
10/7/2010,18:20:48,23.893,N,67.248,W
10/7/2010,18:22:49,23.894,N,67.246,W
10/7/2010,18:24:49,23.894,N,67.245,W
10/7/2010,18:26:49,23.895,N,67.243,W
10/7/2010,18:28:49,23.896,N,67.242,W
10/7/2010,18:30:48,23.897,N,67.24,W
10/7/2010,18:32:48,23.897,N,67.239,W
10/7/2010,18:34:48,23.898,N,67.238,W
10/7/2010,18:36:48,23.899,N,67.236,W
10/7/2010,18:38:49,23.899,N,67.235,W
10/7/2010,18:40:49,23.9,N,67.233,W
10/7/2010,18:42:49,23.901,N,67.232,W
10/7/2010,18:44:48,23.901,N,67.23,W
10/7/2010,18:46:48,23.902,N,67.229,W
10/7/2010,18:48:48,23.903,N,67.227,W
10/7/2010,18:50:48,23.903,N,67.226,W
10/7/2010,18:52:49,23.904,N,67.224,W
10/7/2010,18:54:49,23.905,N,67.223,W
10/7/2010,18:56:49,23.905,N,67.221,W
10/7/2010,18:58:49,23.906,N,67.22,W
10/7/2010,19:00:48,23.907,N,67.219,W
10/7/2010,19:02:48,23.907,N,67.217,W
10/7/2010,19:04:48,23.908,N,67.216,W
10/7/2010,19:06:48,23.909,N,67.214,W
10/7/2010,19:08:49,23.909,N,67.213,W
10/7/2010,19:10:49,23.91,N,67.211,W
10/7/2010,19:12:49,23.911,N,67.21,W
10/7/2010,19:14:48,23.911,N,67.208,W
10/7/2010,19:16:48,23.912,N,67.207,W
10/7/2010,19:18:48,23.913,N,67.205,W
10/7/2010,19:20:48,23.913,N,67.204,W
10/7/2010,19:22:49,23.914,N,67.202,W
10/7/2010,19:24:49,23.915,N,67.201,W
10/7/2010,19:26:49,23.915,N,67.199,W
10/7/2010,19:28:49,23.916,N,67.198,W
10/7/2010,19:30:48,23.917,N,67.197,W
10/7/2010,19:32:48,23.917,N,67.195,W
10/7/2010,19:34:48,23.918,N,67.194,W
10/7/2010,19:36:48,23.919,N,67.192,W
10/7/2010,19:38:49,23.919,N,67.191,W
10/7/2010,19:40:49,23.92,N,67.189,W
10/7/2010,19:42:49,23.921,N,67.188,W
10/7/2010,19:44:48,23.921,N,67.186,W
10/7/2010,19:46:48,23.922,N,67.185,W
10/7/2010,19:48:48,23.923,N,67.183,W
10/7/2010,19:50:48,23.923,N,67.182,W
10/7/2010,19:52:49,23.924,N,67.181,W
10/7/2010,19:54:49,23.925,N,67.179,W
10/7/2010,19:56:49,23.925,N,67.178,W
10/7/2010,19:58:49,23.926,N,67.176,W
10/7/2010,20:00:48,23.927,N,67.175,W
10/7/2010,20:02:48,23.927,N,67.173,W
10/7/2010,20:04:48,23.928,N,67.172,W
10/7/2010,20:06:48,23.929,N,67.17,W
10/7/2010,20:08:49,23.929,N,67.169,W
10/7/2010,20:10:49,23.93,N,67.167,W
10/7/2010,20:12:49,23.93,N,67.166,W
10/7/2010,20:14:48,23.931,N,67.164,W
10/7/2010,20:16:48,23.932,N,67.163,W
10/7/2010,20:18:48,23.932,N,67.162,W
10/7/2010,20:20:48,23.933,N,67.16,W
10/7/2010,20:22:49,23.934,N,67.159,W
10/7/2010,20:24:49,23.934,N,67.157,W
10/7/2010,20:26:49,23.935,N,67.156,W
10/7/2010,20:28:49,23.936,N,67.154,W
10/7/2010,20:30:48,23.936,N,67.153,W
10/7/2010,20:32:48,23.937,N,67.151,W
10/7/2010,20:34:48,23.937,N,67.15,W
10/7/2010,20:36:48,23.938,N,67.148,W
10/7/2010,20:38:49,23.939,N,67.147,W
10/7/2010,20:40:49,23.939,N,67.145,W
10/7/2010,20:42:49,23.94,N,67.144,W
10/7/2010,20:44:48,23.941,N,67.143,W
10/7/2010,20:46:48,23.941,N,67.141,W
10/7/2010,20:48:48,23.942,N,67.14,W
10/7/2010,20:50:48,23.943,N,67.138,W
10/7/2010,20:52:49,23.943,N,67.137,W
10/7/2010,20:54:49,23.944,N,67.135,W
10/7/2010,20:56:49,23.944,N,67.134,W
10/7/2010,20:58:49,23.945,N,67.132,W
10/7/2010,21:00:48,23.946,N,67.131,W
10/7/2010,21:02:48,23.946,N,67.129,W
10/7/2010,21:04:48,23.947,N,67.128,W
10/7/2010,21:06:48,23.948,N,67.126,W
10/7/2010,21:08:49,23.948,N,67.125,W
10/7/2010,21:10:49,23.949,N,67.124,W
10/7/2010,21:12:49,23.949,N,67.122,W
10/7/2010,21:14:48,23.95,N,67.121,W
10/7/2010,21:16:48,23.951,N,67.119,W
10/7/2010,21:18:48,23.951,N,67.118,W
10/7/2010,21:20:48,23.952,N,67.116,W
10/7/2010,21:22:49,23.952,N,67.115,W
10/7/2010,21:24:49,23.953,N,67.113,W
10/7/2010,21:26:49,23.954,N,67.112,W
10/7/2010,21:28:49,23.954,N,67.11,W
10/7/2010,21:30:48,23.955,N,67.109,W
10/7/2010,21:32:48,23.956,N,67.107,W
10/7/2010,21:34:48,23.956,N,67.106,W
10/7/2010,21:36:48,23.957,N,67.105,W
10/7/2010,21:38:49,23.957,N,67.103,W
10/7/2010,21:40:49,23.958,N,67.102,W
10/7/2010,21:42:49,23.959,N,67.1,W
10/7/2010,21:44:48,23.959,N,67.099,W
10/7/2010,21:46:48,23.96,N,67.097,W
10/7/2010,21:48:48,23.96,N,67.096,W
10/7/2010,21:50:48,23.961,N,67.094,W
10/7/2010,21:52:49,23.962,N,67.093,W
10/7/2010,21:54:49,23.962,N,67.091,W
10/7/2010,21:56:49,23.963,N,67.09,W
10/7/2010,21:58:49,23.964,N,67.088,W
10/7/2010,22:00:48,23.964,N,67.087,W
10/7/2010,22:02:48,23.965,N,67.086,W
10/7/2010,22:04:48,23.965,N,67.084,W
10/7/2010,22:06:48,23.966,N,67.083,W
10/7/2010,22:08:49,23.967,N,67.081,W
10/7/2010,22:10:49,23.967,N,67.08,W
10/7/2010,22:12:49,23.968,N,67.078,W
10/7/2010,22:14:48,23.968,N,67.077,W
10/7/2010,22:16:48,23.969,N,67.075,W
10/7/2010,22:18:48,23.97,N,67.074,W
10/7/2010,22:20:48,23.97,N,67.072,W
10/7/2010,22:22:49,23.971,N,67.071,W
10/7/2010,22:24:49,23.971,N,67.069,W
10/7/2010,22:26:49,23.972,N,67.068,W
10/7/2010,22:28:49,23.973,N,67.067,W
10/7/2010,22:30:48,23.973,N,67.065,W
10/7/2010,22:32:48,23.974,N,67.064,W
10/7/2010,22:34:48,23.974,N,67.062,W
10/7/2010,22:36:48,23.975,N,67.061,W
10/7/2010,22:38:49,23.976,N,67.059,W
10/7/2010,22:40:49,23.976,N,67.058,W
10/7/2010,22:42:49,23.977,N,67.056,W
10/7/2010,22:44:48,23.977,N,67.055,W
10/7/2010,22:46:48,23.978,N,67.053,W
10/7/2010,22:48:48,23.979,N,67.052,W
10/7/2010,22:50:48,23.979,N,67.051,W
10/7/2010,22:52:49,23.98,N,67.049,W
10/7/2010,22:54:49,23.98,N,67.048,W
10/7/2010,22:56:49,23.981,N,67.046,W
10/7/2010,22:58:49,23.982,N,67.045,W
10/7/2010,23:00:48,23.982,N,67.043,W
10/7/2010,23:02:48,23.983,N,67.042,W
10/7/2010,23:04:48,23.983,N,67.04,W
10/7/2010,23:06:48,23.984,N,67.039,W
10/7/2010,23:08:49,23.985,N,67.037,W
10/7/2010,23:10:49,23.985,N,67.036,W
10/7/2010,23:12:49,23.986,N,67.034,W
10/7/2010,23:14:48,23.986,N,67.033,W
10/7/2010,23:16:48,23.987,N,67.032,W
10/7/2010,23:18:48,23.988,N,67.03,W
10/7/2010,23:20:48,23.988,N,67.029,W
10/7/2010,23:22:49,23.989,N,67.027,W
10/7/2010,23:24:49,23.989,N,67.026,W
10/7/2010,23:26:49,23.99,N,67.024,W
10/7/2010,23:28:49,23.991,N,67.023,W
10/7/2010,23:30:48,23.991,N,67.021,W
10/7/2010,23:32:48,23.992,N,67.02,W
10/7/2010,23:34:48,23.992,N,67.018,W
10/7/2010,23:36:48,23.993,N,67.017,W
10/7/2010,23:38:49,23.994,N,67.015,W
10/7/2010,23:40:49,23.994,N,67.014,W
10/7/2010,23:42:49,23.995,N,67.013,W
10/7/2010,23:44:48,23.995,N,67.011,W
10/7/2010,23:46:48,23.996,N,67.01,W
10/7/2010,23:48:48,23.997,N,67.008,W
10/7/2010,23:50:48,23.997,N,67.007,W
10/7/2010,23:52:49,23.998,N,67.005,W
10/7/2010,23:54:49,23.998,N,67.004,W
10/7/2010,23:56:49,23.999,N,67.002,W
10/7/2010,23:58:49,24,N,67.001,W
