Track,for,Bertha,2008,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
7/13/2008,20:15:05,30.333,N,62.964,W
7/13/2008,20:17:06,30.337,N,62.966,W
7/13/2008,20:19:06,30.341,N,62.967,W
7/13/2008,20:21:06,30.345,N,62.969,W
7/13/2008,20:23:06,30.349,N,62.971,W
7/13/2008,20:25:06,30.353,N,62.972,W
7/13/2008,20:27:06,30.357,N,62.974,W
7/13/2008,20:29:06,30.361,N,62.975,W
7/13/2008,20:31:06,30.365,N,62.977,W
7/13/2008,20:33:05,30.369,N,62.978,W
7/13/2008,20:35:05,30.373,N,62.98,W
7/13/2008,20:37:05,30.377,N,62.982,W
7/13/2008,20:39:05,30.381,N,62.983,W
7/13/2008,20:41:05,30.385,N,62.985,W
7/13/2008,20:43:05,30.389,N,62.986,W
7/13/2008,20:45:05,30.394,N,62.988,W
7/13/2008,20:47:06,30.398,N,62.99,W
7/13/2008,20:49:06,30.402,N,62.991,W
7/13/2008,20:51:06,30.406,N,62.993,W
7/13/2008,20:53:06,30.41,N,62.995,W
7/13/2008,20:55:06,30.414,N,62.996,W
7/13/2008,20:57:06,30.418,N,62.998,W
7/13/2008,20:59:06,30.422,N,63,W
7/13/2008,21:01:06,30.426,N,63.001,W
7/13/2008,21:03:05,30.43,N,63.003,W
7/13/2008,21:05:05,30.434,N,63.004,W
7/13/2008,21:07:05,30.438,N,63.006,W
7/13/2008,21:09:05,30.442,N,63.008,W
7/13/2008,21:11:05,30.446,N,63.01,W
7/13/2008,21:13:05,30.45,N,63.011,W
7/13/2008,21:15:05,30.454,N,63.013,W
7/13/2008,21:17:06,30.458,N,63.015,W
7/13/2008,21:19:06,30.462,N,63.016,W
7/13/2008,21:21:06,30.466,N,63.018,W
7/13/2008,21:23:06,30.47,N,63.02,W
7/13/2008,21:25:06,30.474,N,63.021,W
7/13/2008,21:27:06,30.478,N,63.023,W
7/13/2008,21:29:06,30.482,N,63.025,W
7/13/2008,21:31:06,30.486,N,63.027,W
7/13/2008,21:33:05,30.49,N,63.028,W
7/13/2008,21:35:05,30.494,N,63.03,W
7/13/2008,21:37:05,30.498,N,63.032,W
7/13/2008,21:39:05,30.502,N,63.034,W
7/13/2008,21:41:05,30.506,N,63.035,W
7/13/2008,21:43:05,30.51,N,63.037,W
7/13/2008,21:45:05,30.514,N,63.039,W
7/13/2008,21:47:06,30.518,N,63.041,W
7/13/2008,21:49:06,30.522,N,63.042,W
7/13/2008,21:51:06,30.526,N,63.044,W
7/13/2008,21:53:06,30.53,N,63.046,W
7/13/2008,21:55:06,30.534,N,63.048,W
7/13/2008,21:57:06,30.538,N,63.049,W
7/13/2008,21:59:06,30.543,N,63.051,W
7/13/2008,22:01:06,30.546,N,63.053,W
7/13/2008,22:03:05,30.55,N,63.055,W
7/13/2008,22:05:05,30.554,N,63.057,W
7/13/2008,22:07:05,30.558,N,63.059,W
7/13/2008,22:09:05,30.562,N,63.06,W
7/13/2008,22:11:05,30.566,N,63.062,W
7/13/2008,22:13:05,30.57,N,63.064,W
7/13/2008,22:15:05,30.574,N,63.066,W
7/13/2008,22:17:06,30.578,N,63.068,W
7/13/2008,22:19:06,30.582,N,63.07,W
7/13/2008,22:21:06,30.586,N,63.072,W
7/13/2008,22:23:06,30.59,N,63.073,W
7/13/2008,22:25:06,30.594,N,63.075,W
7/13/2008,22:27:06,30.598,N,63.077,W
7/13/2008,22:29:06,30.602,N,63.079,W
7/13/2008,22:31:06,30.606,N,63.081,W
7/13/2008,22:33:05,30.61,N,63.083,W
7/13/2008,22:35:05,30.614,N,63.085,W
7/13/2008,22:37:05,30.618,N,63.087,W
7/13/2008,22:39:05,30.622,N,63.089,W
7/13/2008,22:41:05,30.626,N,63.091,W
7/13/2008,22:43:05,30.63,N,63.092,W
7/13/2008,22:45:05,30.634,N,63.094,W
7/13/2008,22:47:06,30.638,N,63.096,W
7/13/2008,22:49:06,30.642,N,63.098,W
7/13/2008,22:51:06,30.646,N,63.1,W
7/13/2008,22:53:06,30.65,N,63.102,W
7/13/2008,22:55:06,30.654,N,63.104,W
7/13/2008,22:57:06,30.658,N,63.106,W
7/13/2008,22:59:06,30.662,N,63.108,W
7/13/2008,23:01:06,30.666,N,63.11,W
7/13/2008,23:03:05,30.67,N,63.112,W
7/13/2008,23:05:05,30.674,N,63.114,W
7/13/2008,23:07:05,30.678,N,63.116,W
7/13/2008,23:09:05,30.682,N,63.118,W
7/13/2008,23:11:05,30.686,N,63.12,W
7/13/2008,23:13:05,30.69,N,63.122,W
7/13/2008,23:15:05,30.694,N,63.124,W
7/13/2008,23:17:06,30.698,N,63.126,W
7/13/2008,23:19:06,30.701,N,63.129,W
7/13/2008,23:21:06,30.705,N,63.131,W
7/13/2008,23:23:06,30.709,N,63.133,W
7/13/2008,23:25:06,30.713,N,63.135,W
7/13/2008,23:27:06,30.717,N,63.137,W
7/13/2008,23:29:06,30.721,N,63.139,W
7/13/2008,23:31:06,30.725,N,63.141,W
7/13/2008,23:33:05,30.729,N,63.143,W
7/13/2008,23:35:05,30.733,N,63.145,W
7/13/2008,23:37:05,30.737,N,63.147,W
7/13/2008,23:39:05,30.741,N,63.15,W
7/13/2008,23:41:05,30.745,N,63.152,W
7/13/2008,23:43:05,30.749,N,63.154,W
7/13/2008,23:45:05,30.753,N,63.156,W
7/13/2008,23:47:06,30.757,N,63.158,W
7/13/2008,23:49:06,30.76,N,63.16,W
7/13/2008,23:51:06,30.764,N,63.163,W
7/13/2008,23:53:06,30.768,N,63.165,W
7/13/2008,23:55:06,30.772,N,63.167,W
7/13/2008,23:57:06,30.776,N,63.169,W
7/13/2008,23:59:06,30.78,N,63.171,W
7/14/2008,0:01:06,30.784,N,63.174,W
7/14/2008,0:03:05,30.788,N,63.176,W
7/14/2008,0:05:05,30.792,N,63.178,W
7/14/2008,0:07:05,30.796,N,63.18,W
7/14/2008,0:09:05,30.8,N,63.183,W
7/14/2008,0:11:05,30.803,N,63.185,W
7/14/2008,0:13:05,30.807,N,63.187,W
7/14/2008,0:15:05,30.811,N,63.189,W
7/14/2008,0:17:06,30.815,N,63.192,W
7/14/2008,0:19:06,30.819,N,63.194,W
7/14/2008,0:21:06,30.823,N,63.196,W
7/14/2008,0:23:06,30.827,N,63.199,W
7/14/2008,0:25:06,30.831,N,63.201,W
7/14/2008,0:27:06,30.835,N,63.203,W
7/14/2008,0:29:06,30.838,N,63.206,W
7/14/2008,0:31:06,30.842,N,63.208,W
7/14/2008,0:33:05,30.846,N,63.21,W
7/14/2008,0:35:05,30.85,N,63.213,W
7/14/2008,0:37:05,30.854,N,63.215,W
7/14/2008,0:39:05,30.858,N,63.217,W
7/14/2008,0:41:05,30.862,N,63.22,W
7/14/2008,0:43:05,30.866,N,63.222,W
7/14/2008,0:45:05,30.869,N,63.225,W
7/14/2008,0:47:06,30.873,N,63.227,W
7/14/2008,0:49:06,30.877,N,63.229,W
7/14/2008,0:51:06,30.881,N,63.232,W
7/14/2008,0:53:06,30.885,N,63.234,W
7/14/2008,0:55:06,30.889,N,63.237,W
7/14/2008,0:57:06,30.893,N,63.239,W
7/14/2008,0:59:06,30.896,N,63.242,W
7/14/2008,1:01:06,30.9,N,63.244,W
7/14/2008,1:03:05,30.904,N,63.247,W
7/14/2008,1:05:05,30.908,N,63.249,W
7/14/2008,1:07:05,30.912,N,63.252,W
7/14/2008,1:09:05,30.916,N,63.254,W
7/14/2008,1:11:05,30.919,N,63.257,W
7/14/2008,1:13:05,30.923,N,63.259,W
7/14/2008,1:15:05,30.927,N,63.262,W
7/14/2008,1:17:06,30.931,N,63.264,W
7/14/2008,1:19:06,30.935,N,63.267,W
7/14/2008,1:21:06,30.939,N,63.269,W
7/14/2008,1:23:06,30.942,N,63.272,W
7/14/2008,1:25:06,30.946,N,63.275,W
7/14/2008,1:27:06,30.95,N,63.277,W
7/14/2008,1:29:06,30.954,N,63.28,W
7/14/2008,1:31:06,30.958,N,63.282,W
7/14/2008,1:33:05,30.962,N,63.285,W
7/14/2008,1:35:05,30.965,N,63.288,W
7/14/2008,1:37:05,30.969,N,63.29,W
7/14/2008,1:39:05,30.973,N,63.293,W
7/14/2008,1:41:05,30.977,N,63.296,W
7/14/2008,1:43:05,30.981,N,63.298,W
7/14/2008,1:45:05,30.984,N,63.301,W
7/14/2008,1:47:06,30.988,N,63.304,W
7/14/2008,1:49:06,30.992,N,63.306,W
7/14/2008,1:51:06,30.996,N,63.309,W
7/14/2008,1:53:06,31,N,63.312,W
7/14/2008,1:55:06,31.003,N,63.314,W
7/14/2008,1:57:06,31.007,N,63.317,W
7/14/2008,1:59:06,31.011,N,63.32,W
7/14/2008,2:01:06,31.015,N,63.322,W
7/14/2008,2:03:05,31.019,N,63.325,W
7/14/2008,2:05:05,31.022,N,63.328,W
7/14/2008,2:07:05,31.026,N,63.331,W
7/14/2008,2:09:05,31.03,N,63.333,W
7/14/2008,2:11:05,31.034,N,63.336,W
7/14/2008,2:13:05,31.037,N,63.339,W
7/14/2008,2:15:05,31.041,N,63.342,W
7/14/2008,2:17:06,31.045,N,63.344,W
7/14/2008,2:19:06,31.049,N,63.347,W
7/14/2008,2:21:06,31.052,N,63.35,W
7/14/2008,2:23:06,31.056,N,63.353,W
7/14/2008,2:25:06,31.06,N,63.356,W
7/14/2008,2:27:06,31.064,N,63.358,W
7/14/2008,2:29:06,31.067,N,63.361,W
7/14/2008,2:31:06,31.071,N,63.364,W
7/14/2008,2:33:05,31.075,N,63.367,W
7/14/2008,2:35:05,31.079,N,63.37,W
7/14/2008,2:37:05,31.082,N,63.373,W
7/14/2008,2:39:05,31.086,N,63.375,W
7/14/2008,2:41:05,31.09,N,63.378,W
7/14/2008,2:43:05,31.094,N,63.381,W
7/14/2008,2:45:05,31.097,N,63.384,W
7/14/2008,2:47:06,31.101,N,63.387,W
7/14/2008,2:49:06,31.105,N,63.39,W
7/14/2008,2:51:06,31.109,N,63.392,W
7/14/2008,2:53:06,31.112,N,63.395,W
7/14/2008,2:55:06,31.116,N,63.398,W
7/14/2008,2:57:06,31.12,N,63.401,W
7/14/2008,2:59:06,31.123,N,63.404,W
7/14/2008,3:01:06,31.127,N,63.407,W
7/14/2008,3:03:05,31.131,N,63.41,W
7/14/2008,3:05:05,31.134,N,63.413,W
7/14/2008,3:07:05,31.138,N,63.416,W
7/14/2008,3:09:05,31.142,N,63.418,W
7/14/2008,3:11:05,31.146,N,63.421,W
7/14/2008,3:13:05,31.149,N,63.424,W
7/14/2008,3:15:05,31.153,N,63.427,W
7/14/2008,3:17:06,31.157,N,63.43,W
7/14/2008,3:19:06,31.16,N,63.433,W
7/14/2008,3:21:06,31.164,N,63.436,W
7/14/2008,3:23:06,31.168,N,63.439,W
7/14/2008,3:25:06,31.171,N,63.442,W
7/14/2008,3:27:06,31.175,N,63.445,W
7/14/2008,3:29:06,31.179,N,63.448,W
7/14/2008,3:31:06,31.182,N,63.451,W
7/14/2008,3:33:05,31.186,N,63.454,W
7/14/2008,3:35:05,31.19,N,63.457,W
7/14/2008,3:37:05,31.193,N,63.459,W
7/14/2008,3:39:05,31.197,N,63.462,W
7/14/2008,3:41:05,31.201,N,63.465,W
7/14/2008,3:43:05,31.204,N,63.468,W
7/14/2008,3:45:05,31.208,N,63.471,W
7/14/2008,3:47:06,31.212,N,63.474,W
7/14/2008,3:49:06,31.215,N,63.477,W
7/14/2008,3:51:06,31.219,N,63.48,W
7/14/2008,3:53:06,31.222,N,63.483,W
7/14/2008,3:55:06,31.226,N,63.486,W
7/14/2008,3:57:06,31.23,N,63.489,W
7/14/2008,3:59:06,31.233,N,63.492,W
7/14/2008,4:01:06,31.237,N,63.495,W
7/14/2008,4:03:05,31.241,N,63.498,W
7/14/2008,4:05:05,31.244,N,63.501,W
7/14/2008,4:07:05,31.248,N,63.504,W
7/14/2008,4:09:05,31.251,N,63.507,W
7/14/2008,4:11:05,31.255,N,63.51,W
7/14/2008,4:13:05,31.259,N,63.513,W
7/14/2008,4:15:05,31.262,N,63.516,W
7/14/2008,4:17:06,31.266,N,63.519,W
7/14/2008,4:19:06,31.269,N,63.522,W
7/14/2008,4:21:06,31.273,N,63.525,W
7/14/2008,4:23:06,31.276,N,63.528,W
7/14/2008,4:25:06,31.28,N,63.531,W
7/14/2008,4:27:06,31.284,N,63.534,W
7/14/2008,4:29:06,31.287,N,63.537,W
7/14/2008,4:31:06,31.291,N,63.54,W
7/14/2008,4:33:05,31.294,N,63.543,W
7/14/2008,4:35:05,31.298,N,63.546,W
7/14/2008,4:37:05,31.301,N,63.549,W
7/14/2008,4:39:05,31.305,N,63.552,W
7/14/2008,4:41:05,31.309,N,63.555,W
7/14/2008,4:43:05,31.312,N,63.558,W
7/14/2008,4:45:05,31.316,N,63.561,W
7/14/2008,4:47:06,31.319,N,63.564,W
7/14/2008,4:49:06,31.323,N,63.566,W
7/14/2008,4:51:06,31.326,N,63.569,W
7/14/2008,4:53:06,31.33,N,63.572,W
7/14/2008,4:55:06,31.333,N,63.575,W
7/14/2008,4:57:06,31.337,N,63.578,W
7/14/2008,4:59:06,31.34,N,63.581,W
7/14/2008,5:01:06,31.344,N,63.584,W
7/14/2008,5:03:05,31.347,N,63.587,W
7/14/2008,5:05:05,31.351,N,63.59,W
7/14/2008,5:07:05,31.354,N,63.593,W
7/14/2008,5:09:05,31.358,N,63.596,W
7/14/2008,5:11:05,31.361,N,63.599,W
7/14/2008,5:13:05,31.365,N,63.602,W
7/14/2008,5:15:05,31.368,N,63.605,W
7/14/2008,5:17:06,31.372,N,63.608,W
7/14/2008,5:19:06,31.375,N,63.611,W
7/14/2008,5:21:06,31.379,N,63.614,W
7/14/2008,5:23:06,31.382,N,63.617,W
7/14/2008,5:25:06,31.386,N,63.62,W
7/14/2008,5:27:06,31.389,N,63.623,W
7/14/2008,5:29:06,31.393,N,63.626,W
7/14/2008,5:31:06,31.396,N,63.629,W
7/14/2008,5:33:05,31.4,N,63.632,W
7/14/2008,5:35:05,31.403,N,63.635,W
7/14/2008,5:37:05,31.407,N,63.637,W
7/14/2008,5:39:05,31.41,N,63.64,W
7/14/2008,5:41:05,31.414,N,63.643,W
7/14/2008,5:43:05,31.417,N,63.646,W
7/14/2008,5:45:05,31.42,N,63.649,W
7/14/2008,5:47:06,31.424,N,63.652,W
7/14/2008,5:49:06,31.427,N,63.655,W
7/14/2008,5:51:06,31.431,N,63.658,W
7/14/2008,5:53:06,31.434,N,63.661,W
7/14/2008,5:55:06,31.438,N,63.664,W
7/14/2008,5:57:06,31.441,N,63.667,W
7/14/2008,5:59:06,31.444,N,63.67,W
7/14/2008,6:01:06,31.448,N,63.672,W
7/14/2008,6:03:05,31.451,N,63.675,W
7/14/2008,6:05:05,31.455,N,63.678,W
7/14/2008,6:07:05,31.458,N,63.681,W
7/14/2008,6:09:05,31.461,N,63.684,W
7/14/2008,6:11:05,31.465,N,63.687,W
7/14/2008,6:13:05,31.468,N,63.69,W
7/14/2008,6:15:05,31.472,N,63.693,W
7/14/2008,6:17:06,31.475,N,63.695,W
7/14/2008,6:19:06,31.478,N,63.698,W
7/14/2008,6:21:06,31.482,N,63.701,W
7/14/2008,6:23:06,31.485,N,63.704,W
7/14/2008,6:25:06,31.489,N,63.707,W
7/14/2008,6:27:06,31.492,N,63.71,W
7/14/2008,6:29:06,31.495,N,63.712,W
7/14/2008,6:31:06,31.499,N,63.715,W
7/14/2008,6:33:05,31.502,N,63.718,W
7/14/2008,6:35:05,31.505,N,63.721,W
7/14/2008,6:37:05,31.509,N,63.724,W
7/14/2008,6:39:05,31.512,N,63.726,W
7/14/2008,6:41:05,31.515,N,63.729,W
7/14/2008,6:43:05,31.519,N,63.732,W
7/14/2008,6:45:05,31.522,N,63.735,W
7/14/2008,6:47:06,31.525,N,63.738,W
7/14/2008,6:49:06,31.529,N,63.74,W
7/14/2008,6:51:06,31.532,N,63.743,W
7/14/2008,6:53:06,31.535,N,63.746,W
7/14/2008,6:55:06,31.539,N,63.749,W
7/14/2008,6:57:06,31.542,N,63.751,W
7/14/2008,6:59:06,31.545,N,63.754,W
7/14/2008,7:01:06,31.548,N,63.757,W
7/14/2008,7:03:05,31.552,N,63.759,W
7/14/2008,7:05:05,31.555,N,63.762,W
7/14/2008,7:07:05,31.558,N,63.765,W
7/14/2008,7:09:05,31.562,N,63.768,W
7/14/2008,7:11:05,31.565,N,63.77,W
7/14/2008,7:13:05,31.568,N,63.773,W
7/14/2008,7:15:05,31.571,N,63.776,W
7/14/2008,7:17:06,31.575,N,63.778,W
7/14/2008,7:19:06,31.578,N,63.781,W
7/14/2008,7:21:06,31.581,N,63.784,W
7/14/2008,7:23:06,31.584,N,63.786,W
7/14/2008,7:25:06,31.588,N,63.789,W
7/14/2008,7:27:06,31.591,N,63.792,W
7/14/2008,7:29:06,31.594,N,63.794,W
7/14/2008,7:31:06,31.597,N,63.797,W
7/14/2008,7:33:05,31.601,N,63.799,W
7/14/2008,7:35:05,31.604,N,63.802,W
7/14/2008,7:37:05,31.607,N,63.805,W
7/14/2008,7:39:05,31.61,N,63.807,W
7/14/2008,7:41:05,31.613,N,63.81,W
7/14/2008,7:43:05,31.617,N,63.812,W
7/14/2008,7:45:05,31.62,N,63.815,W
7/14/2008,7:47:06,31.623,N,63.817,W
7/14/2008,7:49:06,31.626,N,63.82,W
7/14/2008,7:51:06,31.629,N,63.822,W
7/14/2008,7:53:06,31.633,N,63.825,W
7/14/2008,7:55:06,31.636,N,63.827,W
7/14/2008,7:57:06,31.639,N,63.83,W
7/14/2008,7:59:06,31.642,N,63.832,W
7/14/2008,8:01:06,31.645,N,63.835,W
7/14/2008,8:03:05,31.648,N,63.837,W
7/14/2008,8:05:05,31.652,N,63.84,W
7/14/2008,8:07:05,31.655,N,63.842,W
7/14/2008,8:09:05,31.658,N,63.845,W
7/14/2008,8:11:05,31.661,N,63.847,W
7/14/2008,8:13:05,31.664,N,63.85,W
7/14/2008,8:15:05,31.667,N,63.852,W
7/14/2008,8:17:06,31.67,N,63.854,W
7/14/2008,8:19:06,31.673,N,63.857,W
7/14/2008,8:21:06,31.677,N,63.859,W
7/14/2008,8:23:06,31.68,N,63.862,W
7/14/2008,8:25:06,31.683,N,63.864,W
7/14/2008,8:27:06,31.686,N,63.866,W
7/14/2008,8:29:06,31.689,N,63.869,W
7/14/2008,8:31:06,31.692,N,63.871,W
7/14/2008,8:33:05,31.695,N,63.873,W
7/14/2008,8:35:05,31.698,N,63.876,W
7/14/2008,8:37:05,31.701,N,63.878,W
7/14/2008,8:39:05,31.704,N,63.88,W
7/14/2008,8:41:05,31.708,N,63.882,W
7/14/2008,8:43:05,31.711,N,63.885,W
7/14/2008,8:45:05,31.714,N,63.887,W
7/14/2008,8:47:06,31.717,N,63.889,W
7/14/2008,8:49:06,31.72,N,63.891,W
7/14/2008,8:51:06,31.723,N,63.894,W
7/14/2008,8:53:06,31.726,N,63.896,W
7/14/2008,8:55:06,31.729,N,63.898,W
7/14/2008,8:57:06,31.732,N,63.9,W
7/14/2008,8:59:06,31.735,N,63.902,W
7/14/2008,9:01:06,31.738,N,63.904,W
7/14/2008,9:03:05,31.741,N,63.907,W
7/14/2008,9:05:05,31.744,N,63.909,W
7/14/2008,9:07:05,31.747,N,63.911,W
7/14/2008,9:09:05,31.75,N,63.913,W
7/14/2008,9:11:05,31.753,N,63.915,W
7/14/2008,9:13:05,31.756,N,63.917,W
7/14/2008,9:15:05,31.759,N,63.919,W
7/14/2008,9:17:06,31.762,N,63.921,W
7/14/2008,9:19:06,31.765,N,63.923,W
7/14/2008,9:21:06,31.768,N,63.925,W
7/14/2008,9:23:06,31.771,N,63.927,W
7/14/2008,9:25:06,31.774,N,63.929,W
7/14/2008,9:27:06,31.777,N,63.931,W
7/14/2008,9:29:06,31.78,N,63.933,W
7/14/2008,9:31:06,31.783,N,63.935,W
7/14/2008,9:33:05,31.786,N,63.937,W
7/14/2008,9:35:05,31.789,N,63.939,W
7/14/2008,9:37:05,31.792,N,63.941,W
7/14/2008,9:39:05,31.795,N,63.943,W
7/14/2008,9:41:05,31.797,N,63.945,W
7/14/2008,9:43:05,31.8,N,63.947,W
7/14/2008,9:45:05,31.803,N,63.949,W
7/14/2008,9:47:06,31.806,N,63.95,W
7/14/2008,9:49:06,31.809,N,63.952,W
7/14/2008,9:51:06,31.812,N,63.954,W
7/14/2008,9:53:06,31.815,N,63.956,W
7/14/2008,9:55:06,31.818,N,63.958,W
7/14/2008,9:57:06,31.821,N,63.959,W
7/14/2008,9:59:06,31.824,N,63.961,W
7/14/2008,10:01:06,31.826,N,63.963,W
7/14/2008,10:03:05,31.829,N,63.965,W
7/14/2008,10:05:05,31.832,N,63.966,W
7/14/2008,10:07:05,31.835,N,63.968,W
7/14/2008,10:09:05,31.838,N,63.97,W
7/14/2008,10:11:05,31.841,N,63.971,W
7/14/2008,10:13:05,31.844,N,63.973,W
7/14/2008,10:15:05,31.846,N,63.975,W
7/14/2008,10:17:06,31.849,N,63.976,W
7/14/2008,10:19:06,31.852,N,63.978,W
7/14/2008,10:21:06,31.855,N,63.98,W
7/14/2008,10:23:06,31.858,N,63.981,W
7/14/2008,10:25:06,31.861,N,63.983,W
7/14/2008,10:27:06,31.863,N,63.984,W
7/14/2008,10:29:06,31.866,N,63.986,W
7/14/2008,10:31:06,31.869,N,63.988,W
7/14/2008,10:33:05,31.872,N,63.989,W
7/14/2008,10:35:05,31.875,N,63.991,W
7/14/2008,10:37:05,31.877,N,63.992,W
7/14/2008,10:39:05,31.88,N,63.994,W
7/14/2008,10:41:05,31.883,N,63.995,W
7/14/2008,10:43:05,31.886,N,63.997,W
7/14/2008,10:45:05,31.888,N,63.998,W
7/14/2008,10:47:06,31.891,N,63.999,W
7/14/2008,10:49:06,31.894,N,64.001,W
7/14/2008,10:51:06,31.897,N,64.002,W
7/14/2008,10:53:06,31.9,N,64.004,W
7/14/2008,10:55:06,31.902,N,64.005,W
7/14/2008,10:57:06,31.905,N,64.007,W
7/14/2008,10:59:06,31.908,N,64.008,W
7/14/2008,11:01:06,31.911,N,64.009,W
7/14/2008,11:03:05,31.913,N,64.011,W
7/14/2008,11:05:05,31.916,N,64.012,W
7/14/2008,11:07:05,31.919,N,64.013,W
7/14/2008,11:09:05,31.921,N,64.015,W
7/14/2008,11:11:05,31.924,N,64.016,W
7/14/2008,11:13:05,31.927,N,64.017,W
7/14/2008,11:15:05,31.93,N,64.018,W
7/14/2008,11:17:06,31.932,N,64.02,W
7/14/2008,11:19:06,31.935,N,64.021,W
7/14/2008,11:21:06,31.938,N,64.022,W
7/14/2008,11:23:06,31.94,N,64.024,W
7/14/2008,11:25:06,31.943,N,64.025,W
7/14/2008,11:27:06,31.946,N,64.026,W
7/14/2008,11:29:06,31.948,N,64.027,W
7/14/2008,11:31:06,31.951,N,64.028,W
7/14/2008,11:33:05,31.954,N,64.03,W
7/14/2008,11:35:05,31.956,N,64.031,W
7/14/2008,11:37:05,31.959,N,64.032,W
7/14/2008,11:39:05,31.962,N,64.033,W
7/14/2008,11:41:05,31.964,N,64.034,W
7/14/2008,11:43:05,31.967,N,64.035,W
7/14/2008,11:45:05,31.97,N,64.036,W
7/14/2008,11:47:06,31.972,N,64.037,W
7/14/2008,11:49:06,31.975,N,64.039,W
7/14/2008,11:51:06,31.978,N,64.04,W
7/14/2008,11:53:06,31.98,N,64.041,W
7/14/2008,11:55:06,31.983,N,64.042,W
7/14/2008,11:57:06,31.986,N,64.043,W
7/14/2008,11:59:06,31.988,N,64.044,W
7/14/2008,12:01:06,31.991,N,64.045,W
7/14/2008,12:03:05,31.993,N,64.046,W
7/14/2008,12:05:05,31.996,N,64.047,W
7/14/2008,12:07:05,31.999,N,64.048,W
7/14/2008,12:09:05,32.001,N,64.049,W
7/14/2008,12:11:05,32.004,N,64.05,W
7/14/2008,12:13:05,32.006,N,64.051,W
7/14/2008,12:15:05,32.009,N,64.052,W
7/14/2008,12:17:06,32.012,N,64.053,W
7/14/2008,12:19:06,32.014,N,64.054,W
7/14/2008,12:21:06,32.017,N,64.055,W
7/14/2008,12:23:06,32.019,N,64.056,W
7/14/2008,12:25:06,32.022,N,64.056,W
7/14/2008,12:27:06,32.024,N,64.057,W
7/14/2008,12:29:06,32.027,N,64.058,W
7/14/2008,12:31:06,32.03,N,64.059,W
7/14/2008,12:33:05,32.032,N,64.06,W
7/14/2008,12:35:05,32.035,N,64.061,W
7/14/2008,12:37:05,32.037,N,64.062,W
7/14/2008,12:39:05,32.04,N,64.063,W
7/14/2008,12:41:05,32.042,N,64.063,W
7/14/2008,12:43:05,32.045,N,64.064,W
7/14/2008,12:45:05,32.047,N,64.065,W
7/14/2008,12:47:06,32.05,N,64.066,W
7/14/2008,12:49:06,32.053,N,64.067,W
7/14/2008,12:51:06,32.055,N,64.067,W
7/14/2008,12:53:06,32.058,N,64.068,W
7/14/2008,12:55:06,32.06,N,64.069,W
7/14/2008,12:57:06,32.063,N,64.07,W
7/14/2008,12:59:06,32.065,N,64.07,W
7/14/2008,13:01:06,32.068,N,64.071,W
7/14/2008,13:03:05,32.07,N,64.072,W
7/14/2008,13:05:05,32.073,N,64.073,W
7/14/2008,13:07:05,32.075,N,64.073,W
7/14/2008,13:09:05,32.078,N,64.074,W
7/14/2008,13:11:05,32.08,N,64.075,W
7/14/2008,13:13:05,32.083,N,64.075,W
7/14/2008,13:15:05,32.085,N,64.076,W
7/14/2008,13:17:06,32.088,N,64.077,W
7/14/2008,13:19:06,32.09,N,64.077,W
7/14/2008,13:21:06,32.093,N,64.078,W
7/14/2008,13:23:06,32.095,N,64.079,W
7/14/2008,13:25:06,32.098,N,64.079,W
7/14/2008,13:27:06,32.1,N,64.08,W
7/14/2008,13:29:06,32.103,N,64.081,W
7/14/2008,13:31:06,32.105,N,64.081,W
7/14/2008,13:33:05,32.108,N,64.082,W
7/14/2008,13:35:05,32.11,N,64.083,W
7/14/2008,13:37:05,32.112,N,64.083,W
7/14/2008,13:39:05,32.115,N,64.084,W
7/14/2008,13:41:05,32.117,N,64.084,W
7/14/2008,13:43:05,32.12,N,64.085,W
7/14/2008,13:45:05,32.122,N,64.085,W
7/14/2008,13:47:06,32.125,N,64.086,W
7/14/2008,13:49:06,32.127,N,64.087,W
7/14/2008,13:51:06,32.13,N,64.087,W
7/14/2008,13:53:06,32.132,N,64.088,W
7/14/2008,13:55:06,32.135,N,64.088,W
7/14/2008,13:57:06,32.137,N,64.089,W
7/14/2008,13:59:06,32.139,N,64.089,W
7/14/2008,14:01:06,32.142,N,64.09,W
7/14/2008,14:03:05,32.144,N,64.09,W
7/14/2008,14:05:05,32.147,N,64.091,W
7/14/2008,14:07:05,32.149,N,64.091,W
7/14/2008,14:09:05,32.152,N,64.092,W
7/14/2008,14:11:05,32.154,N,64.092,W
7/14/2008,14:13:05,32.156,N,64.093,W
7/14/2008,14:15:05,32.159,N,64.093,W
7/14/2008,14:17:06,32.161,N,64.093,W
7/14/2008,14:19:06,32.164,N,64.094,W
7/14/2008,14:21:06,32.166,N,64.094,W
7/14/2008,14:23:06,32.168,N,64.095,W
7/14/2008,14:25:06,32.171,N,64.095,W
7/14/2008,14:27:06,32.173,N,64.096,W
7/14/2008,14:29:06,32.176,N,64.096,W
7/14/2008,14:31:06,32.178,N,64.096,W
7/14/2008,14:33:05,32.18,N,64.097,W
7/14/2008,14:35:05,32.183,N,64.097,W
7/14/2008,14:37:05,32.185,N,64.098,W
7/14/2008,14:39:05,32.188,N,64.098,W
7/14/2008,14:41:05,32.19,N,64.098,W
7/14/2008,14:43:05,32.192,N,64.099,W
7/14/2008,14:45:05,32.195,N,64.099,W
7/14/2008,14:47:06,32.197,N,64.1,W
