Track,for,Cristobal,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/28/2014,10:43:51,36.159,N,67.514,W
8/28/2014,10:45:52,36.163,N,67.504,W
8/28/2014,10:47:51,36.166,N,67.493,W
8/28/2014,10:49:52,36.17,N,67.482,W
8/28/2014,10:51:51,36.174,N,67.471,W
8/28/2014,10:53:52,36.178,N,67.46,W
8/28/2014,10:55:51,36.182,N,67.449,W
8/28/2014,10:57:52,36.185,N,67.438,W
8/28/2014,10:59:51,36.189,N,67.427,W
8/28/2014,11:01:52,36.193,N,67.417,W
8/28/2014,11:03:51,36.197,N,67.406,W
8/28/2014,11:05:52,36.2,N,67.395,W
8/28/2014,11:07:51,36.204,N,67.384,W
8/28/2014,11:09:51,36.208,N,67.373,W
8/28/2014,11:11:52,36.212,N,67.362,W
8/28/2014,11:13:51,36.215,N,67.351,W
8/28/2014,11:15:52,36.219,N,67.34,W
8/28/2014,11:17:51,36.223,N,67.33,W
8/28/2014,11:19:52,36.226,N,67.319,W
8/28/2014,11:21:51,36.23,N,67.308,W
8/28/2014,11:23:52,36.234,N,67.297,W
8/28/2014,11:25:51,36.237,N,67.286,W
8/28/2014,11:27:52,36.241,N,67.275,W
8/28/2014,11:29:51,36.245,N,67.264,W
8/28/2014,11:31:52,36.248,N,67.253,W
8/28/2014,11:33:51,36.252,N,67.242,W
8/28/2014,11:35:52,36.256,N,67.231,W
8/28/2014,11:37:51,36.26,N,67.221,W
8/28/2014,11:39:51,36.263,N,67.21,W
8/28/2014,11:41:52,36.267,N,67.199,W
8/28/2014,11:43:51,36.27,N,67.188,W
8/28/2014,11:45:52,36.274,N,67.177,W
8/28/2014,11:47:51,36.278,N,67.166,W
8/28/2014,11:49:52,36.281,N,67.155,W
8/28/2014,11:51:51,36.285,N,67.144,W
8/28/2014,11:53:52,36.289,N,67.133,W
8/28/2014,11:55:51,36.292,N,67.123,W
8/28/2014,11:57:52,36.296,N,67.112,W
8/28/2014,11:59:51,36.3,N,67.101,W
