Track,for,Arthur,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
7/4/2014,5:31:23,35.252,N,76.176,W
7/4/2014,5:33:22,35.26,N,76.169,W
7/4/2014,5:35:22,35.268,N,76.162,W
7/4/2014,5:37:22,35.276,N,76.155,W
7/4/2014,5:39:22,35.284,N,76.148,W
7/4/2014,5:41:22,35.292,N,76.142,W
7/4/2014,5:43:22,35.3,N,76.135,W
7/4/2014,5:45:22,35.308,N,76.128,W
7/4/2014,5:47:22,35.316,N,76.121,W
7/4/2014,5:49:23,35.324,N,76.114,W
7/4/2014,5:51:23,35.332,N,76.107,W
7/4/2014,5:53:23,35.34,N,76.1,W
7/4/2014,5:55:23,35.348,N,76.094,W
7/4/2014,5:57:23,35.356,N,76.087,W
7/4/2014,5:59:23,35.364,N,76.08,W
7/4/2014,6:01:23,35.371,N,76.073,W
7/4/2014,6:03:22,35.379,N,76.066,W
7/4/2014,6:05:22,35.387,N,76.059,W
7/4/2014,6:07:22,35.395,N,76.052,W
7/4/2014,6:09:22,35.403,N,76.045,W
7/4/2014,6:11:22,35.41,N,76.038,W
7/4/2014,6:13:22,35.418,N,76.031,W
7/4/2014,6:15:22,35.426,N,76.024,W
7/4/2014,6:17:22,35.433,N,76.017,W
7/4/2014,6:19:23,35.441,N,76.01,W
7/4/2014,6:21:23,35.449,N,76.003,W
7/4/2014,6:23:23,35.456,N,75.995,W
7/4/2014,6:25:23,35.464,N,75.988,W
7/4/2014,6:27:23,35.472,N,75.981,W
7/4/2014,6:29:23,35.479,N,75.974,W
7/4/2014,6:31:23,35.487,N,75.967,W
7/4/2014,6:33:22,35.494,N,75.96,W
7/4/2014,6:35:22,35.502,N,75.953,W
7/4/2014,6:37:22,35.509,N,75.945,W
7/4/2014,6:39:22,35.517,N,75.938,W
7/4/2014,6:41:22,35.524,N,75.931,W
7/4/2014,6:43:22,35.532,N,75.924,W
7/4/2014,6:45:22,35.539,N,75.916,W
7/4/2014,6:47:22,35.547,N,75.909,W
7/4/2014,6:49:23,35.554,N,75.902,W
7/4/2014,6:51:23,35.562,N,75.894,W
7/4/2014,6:53:23,35.569,N,75.887,W
7/4/2014,6:55:23,35.576,N,75.88,W
7/4/2014,6:57:23,35.584,N,75.872,W
7/4/2014,6:59:23,35.591,N,75.865,W
7/4/2014,7:01:23,35.599,N,75.857,W
7/4/2014,7:03:22,35.606,N,75.85,W
7/4/2014,7:05:22,35.613,N,75.842,W
7/4/2014,7:07:22,35.621,N,75.835,W
7/4/2014,7:09:22,35.628,N,75.827,W
7/4/2014,7:11:22,35.635,N,75.82,W
7/4/2014,7:13:22,35.643,N,75.812,W
7/4/2014,7:15:22,35.65,N,75.805,W
7/4/2014,7:17:22,35.657,N,75.797,W
7/4/2014,7:19:23,35.665,N,75.789,W
7/4/2014,7:21:23,35.672,N,75.782,W
7/4/2014,7:23:23,35.679,N,75.774,W
7/4/2014,7:25:23,35.686,N,75.766,W
7/4/2014,7:27:23,35.694,N,75.758,W
7/4/2014,7:29:23,35.701,N,75.751,W
7/4/2014,7:31:23,35.708,N,75.743,W
7/4/2014,7:33:22,35.716,N,75.735,W
7/4/2014,7:35:22,35.723,N,75.727,W
7/4/2014,7:37:22,35.73,N,75.719,W
7/4/2014,7:39:22,35.738,N,75.711,W
7/4/2014,7:41:22,35.745,N,75.704,W
7/4/2014,7:43:22,35.752,N,75.696,W
7/4/2014,7:45:22,35.759,N,75.688,W
7/4/2014,7:47:22,35.767,N,75.68,W
7/4/2014,7:49:23,35.774,N,75.672,W
7/4/2014,7:51:23,35.781,N,75.664,W
7/4/2014,7:53:23,35.789,N,75.655,W
7/4/2014,7:55:23,35.796,N,75.647,W
7/4/2014,7:57:23,35.803,N,75.639,W
7/4/2014,7:59:23,35.811,N,75.631,W
7/4/2014,8:01:23,35.818,N,75.623,W
7/4/2014,8:03:22,35.825,N,75.615,W
7/4/2014,8:05:22,35.832,N,75.606,W
7/4/2014,8:07:22,35.84,N,75.598,W
7/4/2014,8:09:22,35.847,N,75.59,W
7/4/2014,8:11:22,35.855,N,75.581,W
7/4/2014,8:13:22,35.862,N,75.573,W
7/4/2014,8:15:22,35.869,N,75.564,W
7/4/2014,8:17:22,35.877,N,75.556,W
7/4/2014,8:19:23,35.884,N,75.547,W
7/4/2014,8:21:23,35.891,N,75.539,W
7/4/2014,8:23:23,35.899,N,75.53,W
7/4/2014,8:25:23,35.906,N,75.522,W
7/4/2014,8:27:23,35.914,N,75.513,W
7/4/2014,8:29:23,35.921,N,75.504,W
7/4/2014,8:31:23,35.929,N,75.496,W
7/4/2014,8:33:22,35.936,N,75.487,W
7/4/2014,8:35:22,35.944,N,75.478,W
7/4/2014,8:37:22,35.951,N,75.469,W
7/4/2014,8:39:22,35.959,N,75.461,W
7/4/2014,8:41:22,35.966,N,75.452,W
7/4/2014,8:43:22,35.974,N,75.443,W
7/4/2014,8:45:22,35.981,N,75.434,W
7/4/2014,8:47:22,35.989,N,75.425,W
7/4/2014,8:49:23,35.996,N,75.416,W
7/4/2014,8:51:23,36.004,N,75.407,W
7/4/2014,8:53:23,36.012,N,75.398,W
7/4/2014,8:55:23,36.019,N,75.389,W
7/4/2014,8:57:23,36.027,N,75.379,W
7/4/2014,8:59:23,36.035,N,75.37,W
7/4/2014,9:01:23,36.042,N,75.361,W
7/4/2014,9:03:22,36.05,N,75.352,W
7/4/2014,9:05:22,36.058,N,75.342,W
7/4/2014,9:07:22,36.066,N,75.333,W
7/4/2014,9:09:22,36.073,N,75.324,W
7/4/2014,9:11:22,36.081,N,75.314,W
7/4/2014,9:13:22,36.089,N,75.305,W
7/4/2014,9:15:22,36.097,N,75.295,W
7/4/2014,9:17:22,36.105,N,75.285,W
7/4/2014,9:19:23,36.113,N,75.276,W
7/4/2014,9:21:23,36.121,N,75.266,W
7/4/2014,9:23:23,36.128,N,75.257,W
7/4/2014,9:25:23,36.136,N,75.247,W
7/4/2014,9:27:23,36.144,N,75.237,W
7/4/2014,9:29:23,36.153,N,75.227,W
7/4/2014,9:31:23,36.161,N,75.217,W
7/4/2014,9:33:22,36.169,N,75.207,W
7/4/2014,9:35:22,36.177,N,75.197,W
7/4/2014,9:37:22,36.185,N,75.187,W
7/4/2014,9:39:22,36.193,N,75.177,W
7/4/2014,9:41:22,36.201,N,75.167,W
7/4/2014,9:43:22,36.209,N,75.157,W
7/4/2014,9:45:22,36.218,N,75.147,W
7/4/2014,9:47:22,36.226,N,75.137,W
7/4/2014,9:49:23,36.234,N,75.127,W
7/4/2014,9:51:23,36.242,N,75.117,W
7/4/2014,9:53:23,36.251,N,75.106,W
7/4/2014,9:55:23,36.259,N,75.096,W
7/4/2014,9:57:23,36.267,N,75.086,W
7/4/2014,9:59:23,36.276,N,75.075,W
7/4/2014,10:01:23,36.284,N,75.065,W
7/4/2014,10:03:22,36.292,N,75.054,W
7/4/2014,10:05:22,36.301,N,75.044,W
7/4/2014,10:07:22,36.309,N,75.033,W
7/4/2014,10:09:22,36.318,N,75.023,W
7/4/2014,10:11:22,36.326,N,75.012,W
7/4/2014,10:13:22,36.335,N,75.002,W
7/4/2014,10:15:22,36.343,N,74.991,W
7/4/2014,10:17:22,36.352,N,74.98,W
7/4/2014,10:19:23,36.36,N,74.97,W
7/4/2014,10:21:23,36.369,N,74.959,W
7/4/2014,10:23:23,36.377,N,74.948,W
7/4/2014,10:25:23,36.386,N,74.938,W
7/4/2014,10:27:23,36.394,N,74.927,W
7/4/2014,10:29:23,36.403,N,74.916,W
7/4/2014,10:31:23,36.412,N,74.905,W
7/4/2014,10:33:22,36.42,N,74.894,W
7/4/2014,10:35:22,36.429,N,74.883,W
7/4/2014,10:37:22,36.438,N,74.872,W
7/4/2014,10:39:22,36.446,N,74.861,W
7/4/2014,10:41:22,36.455,N,74.85,W
7/4/2014,10:43:22,36.464,N,74.839,W
7/4/2014,10:45:22,36.473,N,74.828,W
7/4/2014,10:47:22,36.481,N,74.817,W
7/4/2014,10:49:23,36.49,N,74.806,W
7/4/2014,10:51:23,36.499,N,74.795,W
7/4/2014,10:53:23,36.508,N,74.784,W
7/4/2014,10:55:23,36.516,N,74.773,W
7/4/2014,10:57:23,36.525,N,74.762,W
7/4/2014,10:59:23,36.534,N,74.751,W
7/4/2014,11:00:56,36.541,N,74.742,W
7/4/2014,11:02:56,36.55,N,74.729,W
7/4/2014,11:04:56,36.56,N,74.717,W
7/4/2014,11:06:57,36.569,N,74.704,W
7/4/2014,11:08:57,36.578,N,74.692,W
7/4/2014,11:10:57,36.588,N,74.679,W
7/4/2014,11:12:57,36.597,N,74.667,W
7/4/2014,11:14:57,36.606,N,74.655,W
7/4/2014,11:16:57,36.616,N,74.643,W
7/4/2014,11:18:57,36.625,N,74.63,W
7/4/2014,11:20:57,36.634,N,74.618,W
7/4/2014,11:22:56,36.643,N,74.606,W
7/4/2014,11:24:56,36.652,N,74.595,W
7/4/2014,11:26:56,36.661,N,74.583,W
7/4/2014,11:28:56,36.671,N,74.571,W
7/4/2014,11:30:56,36.68,N,74.559,W
7/4/2014,11:32:56,36.689,N,74.548,W
7/4/2014,11:34:56,36.698,N,74.536,W
7/4/2014,11:36:57,36.707,N,74.524,W
7/4/2014,11:38:57,36.716,N,74.513,W
7/4/2014,11:40:57,36.725,N,74.502,W
7/4/2014,11:42:57,36.734,N,74.49,W
7/4/2014,11:44:57,36.743,N,74.479,W
7/4/2014,11:46:57,36.752,N,74.468,W
7/4/2014,11:48:57,36.76,N,74.456,W
7/4/2014,11:50:57,36.769,N,74.445,W
7/4/2014,11:52:56,36.778,N,74.434,W
7/4/2014,11:54:56,36.787,N,74.423,W
7/4/2014,11:56:56,36.796,N,74.412,W
7/4/2014,11:58:56,36.805,N,74.401,W
7/4/2014,12:00:56,36.813,N,74.391,W
7/4/2014,12:02:56,36.822,N,74.38,W
7/4/2014,12:04:56,36.831,N,74.369,W
7/4/2014,12:06:57,36.84,N,74.358,W
7/4/2014,12:08:57,36.848,N,74.348,W
7/4/2014,12:10:57,36.857,N,74.337,W
7/4/2014,12:12:57,36.866,N,74.326,W
7/4/2014,12:14:57,36.874,N,74.316,W
7/4/2014,12:16:57,36.883,N,74.305,W
7/4/2014,12:18:57,36.892,N,74.295,W
7/4/2014,12:20:52,36.9,N,74.285,W
7/4/2014,12:22:52,36.909,N,74.274,W
7/4/2014,12:24:52,36.918,N,74.263,W
7/4/2014,12:26:53,36.926,N,74.252,W
7/4/2014,12:28:53,36.935,N,74.242,W
7/4/2014,12:30:53,36.944,N,74.231,W
7/4/2014,12:32:53,36.953,N,74.22,W
7/4/2014,12:34:53,36.961,N,74.21,W
7/4/2014,12:36:53,36.97,N,74.199,W
7/4/2014,12:38:53,36.979,N,74.189,W
7/4/2014,12:40:52,36.987,N,74.178,W
7/4/2014,12:42:52,36.996,N,74.168,W
7/4/2014,12:44:52,37.004,N,74.157,W
7/4/2014,12:46:52,37.013,N,74.147,W
7/4/2014,12:48:52,37.022,N,74.137,W
7/4/2014,12:50:52,37.03,N,74.127,W
7/4/2014,12:52:52,37.039,N,74.116,W
7/4/2014,12:54:52,37.047,N,74.106,W
7/4/2014,12:56:53,37.056,N,74.096,W
7/4/2014,12:58:53,37.064,N,74.086,W
7/4/2014,13:00:53,37.073,N,74.076,W
7/4/2014,13:02:53,37.081,N,74.066,W
7/4/2014,13:04:53,37.089,N,74.057,W
7/4/2014,13:06:53,37.098,N,74.047,W
7/4/2014,13:08:53,37.106,N,74.037,W
7/4/2014,13:10:52,37.115,N,74.027,W
7/4/2014,13:12:52,37.123,N,74.018,W
7/4/2014,13:14:52,37.131,N,74.008,W
7/4/2014,13:16:52,37.139,N,73.999,W
7/4/2014,13:18:52,37.148,N,73.99,W
7/4/2014,13:20:52,37.156,N,73.98,W
7/4/2014,13:22:52,37.164,N,73.971,W
7/4/2014,13:24:52,37.172,N,73.962,W
7/4/2014,13:26:53,37.181,N,73.953,W
7/4/2014,13:28:53,37.189,N,73.944,W
7/4/2014,13:30:53,37.197,N,73.935,W
7/4/2014,13:32:53,37.205,N,73.926,W
7/4/2014,13:34:53,37.213,N,73.917,W
7/4/2014,13:36:53,37.221,N,73.908,W
7/4/2014,13:38:53,37.229,N,73.899,W
7/4/2014,13:40:52,37.237,N,73.89,W
7/4/2014,13:42:52,37.245,N,73.881,W
7/4/2014,13:44:52,37.254,N,73.872,W
7/4/2014,13:46:52,37.262,N,73.863,W
7/4/2014,13:48:52,37.27,N,73.855,W
7/4/2014,13:50:52,37.278,N,73.846,W
7/4/2014,13:52:52,37.286,N,73.837,W
7/4/2014,13:54:52,37.294,N,73.829,W
7/4/2014,13:56:53,37.302,N,73.82,W
7/4/2014,13:58:53,37.31,N,73.811,W
7/4/2014,14:00:53,37.318,N,73.802,W
7/4/2014,14:02:53,37.326,N,73.794,W
7/4/2014,14:04:53,37.334,N,73.785,W
7/4/2014,14:06:53,37.342,N,73.776,W
7/4/2014,14:08:50,37.35,N,73.768,W
7/4/2014,14:10:50,37.359,N,73.758,W
7/4/2014,14:12:50,37.368,N,73.748,W
7/4/2014,14:14:50,37.377,N,73.738,W
7/4/2014,14:16:50,37.386,N,73.728,W
7/4/2014,14:18:49,37.395,N,73.717,W
7/4/2014,14:20:49,37.405,N,73.707,W
7/4/2014,14:22:49,37.414,N,73.697,W
7/4/2014,14:24:49,37.423,N,73.687,W
7/4/2014,14:26:49,37.432,N,73.677,W
7/4/2014,14:28:49,37.442,N,73.666,W
7/4/2014,14:30:49,37.451,N,73.656,W
7/4/2014,14:32:50,37.461,N,73.646,W
7/4/2014,14:34:50,37.47,N,73.635,W
7/4/2014,14:36:50,37.48,N,73.625,W
7/4/2014,14:38:50,37.489,N,73.614,W
7/4/2014,14:40:50,37.499,N,73.604,W
7/4/2014,14:42:50,37.509,N,73.593,W
7/4/2014,14:44:50,37.518,N,73.583,W
7/4/2014,14:46:50,37.528,N,73.572,W
7/4/2014,14:48:49,37.538,N,73.561,W
7/4/2014,14:50:49,37.548,N,73.551,W
7/4/2014,14:52:49,37.558,N,73.54,W
7/4/2014,14:54:49,37.568,N,73.529,W
7/4/2014,14:56:49,37.578,N,73.519,W
7/4/2014,14:58:49,37.588,N,73.508,W
7/4/2014,15:00:49,37.598,N,73.497,W
7/4/2014,15:02:50,37.608,N,73.486,W
7/4/2014,15:04:50,37.618,N,73.475,W
7/4/2014,15:06:50,37.628,N,73.464,W
7/4/2014,15:08:50,37.638,N,73.453,W
7/4/2014,15:10:50,37.648,N,73.442,W
7/4/2014,15:12:50,37.658,N,73.431,W
7/4/2014,15:14:50,37.668,N,73.42,W
7/4/2014,15:16:50,37.679,N,73.409,W
7/4/2014,15:18:49,37.689,N,73.398,W
7/4/2014,15:20:49,37.699,N,73.387,W
7/4/2014,15:22:49,37.709,N,73.376,W
7/4/2014,15:24:49,37.72,N,73.364,W
7/4/2014,15:26:49,37.73,N,73.353,W
7/4/2014,15:28:49,37.74,N,73.342,W
7/4/2014,15:30:49,37.75,N,73.33,W
7/4/2014,15:32:50,37.761,N,73.319,W
7/4/2014,15:34:50,37.771,N,73.307,W
7/4/2014,15:36:50,37.781,N,73.296,W
7/4/2014,15:38:50,37.792,N,73.284,W
7/4/2014,15:40:50,37.802,N,73.273,W
7/4/2014,15:42:50,37.812,N,73.261,W
7/4/2014,15:44:50,37.822,N,73.25,W
7/4/2014,15:46:50,37.833,N,73.238,W
7/4/2014,15:48:49,37.843,N,73.226,W
7/4/2014,15:50:49,37.853,N,73.214,W
7/4/2014,15:52:49,37.864,N,73.203,W
7/4/2014,15:54:49,37.874,N,73.191,W
7/4/2014,15:56:49,37.884,N,73.179,W
7/4/2014,15:58:49,37.894,N,73.167,W
7/4/2014,16:00:49,37.905,N,73.155,W
7/4/2014,16:02:50,37.915,N,73.143,W
7/4/2014,16:04:50,37.925,N,73.131,W
7/4/2014,16:06:50,37.935,N,73.119,W
7/4/2014,16:08:50,37.945,N,73.107,W
7/4/2014,16:10:50,37.955,N,73.094,W
7/4/2014,16:12:50,37.965,N,73.082,W
7/4/2014,16:14:50,37.975,N,73.07,W
7/4/2014,16:16:50,37.985,N,73.058,W
7/4/2014,16:18:49,37.995,N,73.045,W
7/4/2014,16:20:49,38.005,N,73.033,W
7/4/2014,16:22:49,38.015,N,73.021,W
7/4/2014,16:24:49,38.025,N,73.008,W
7/4/2014,16:26:49,38.035,N,72.995,W
7/4/2014,16:28:49,38.045,N,72.983,W
7/4/2014,16:30:49,38.055,N,72.97,W
7/4/2014,16:32:50,38.064,N,72.958,W
7/4/2014,16:34:50,38.074,N,72.945,W
7/4/2014,16:36:50,38.084,N,72.932,W
7/4/2014,16:38:50,38.093,N,72.919,W
7/4/2014,16:40:50,38.103,N,72.907,W
7/4/2014,16:42:50,38.112,N,72.894,W
7/4/2014,16:44:50,38.122,N,72.881,W
7/4/2014,16:46:50,38.131,N,72.868,W
7/4/2014,16:48:49,38.141,N,72.855,W
7/4/2014,16:50:49,38.15,N,72.842,W
7/4/2014,16:52:49,38.159,N,72.829,W
7/4/2014,16:54:49,38.168,N,72.816,W
7/4/2014,16:56:49,38.177,N,72.802,W
7/4/2014,16:58:49,38.186,N,72.789,W
7/4/2014,17:00:49,38.195,N,72.776,W
7/4/2014,17:02:50,38.204,N,72.762,W
7/4/2014,17:04:50,38.213,N,72.749,W
7/4/2014,17:06:50,38.222,N,72.736,W
7/4/2014,17:08:50,38.231,N,72.722,W
7/4/2014,17:10:50,38.24,N,72.709,W
7/4/2014,17:12:50,38.248,N,72.695,W
7/4/2014,17:14:50,38.257,N,72.682,W
7/4/2014,17:16:50,38.265,N,72.668,W
7/4/2014,17:18:49,38.274,N,72.654,W
7/4/2014,17:20:49,38.282,N,72.64,W
7/4/2014,17:22:49,38.291,N,72.627,W
7/4/2014,17:24:49,38.299,N,72.613,W
7/4/2014,17:26:49,38.308,N,72.599,W
7/4/2014,17:28:49,38.316,N,72.585,W
7/4/2014,17:30:49,38.324,N,72.571,W
7/4/2014,17:32:50,38.332,N,72.557,W
7/4/2014,17:34:50,38.34,N,72.543,W
7/4/2014,17:36:50,38.348,N,72.529,W
7/4/2014,17:38:50,38.356,N,72.515,W
7/4/2014,17:39:27,38.359,N,72.511,W
7/4/2014,17:41:27,38.366,N,72.497,W
7/4/2014,17:43:27,38.372,N,72.484,W
7/4/2014,17:45:27,38.379,N,72.47,W
7/4/2014,17:47:28,38.385,N,72.456,W
7/4/2014,17:49:28,38.392,N,72.442,W
7/4/2014,17:51:28,38.399,N,72.428,W
7/4/2014,17:53:28,38.405,N,72.414,W
7/4/2014,17:55:28,38.412,N,72.4,W
7/4/2014,17:57:28,38.419,N,72.386,W
7/4/2014,17:59:28,38.425,N,72.372,W
7/4/2014,18:01:28,38.432,N,72.358,W
7/4/2014,18:03:27,38.439,N,72.344,W
7/4/2014,18:05:27,38.445,N,72.33,W
7/4/2014,18:07:27,38.452,N,72.315,W
7/4/2014,18:09:27,38.459,N,72.301,W
7/4/2014,18:11:27,38.466,N,72.287,W
7/4/2014,18:13:27,38.473,N,72.273,W
7/4/2014,18:15:27,38.48,N,72.258,W
7/4/2014,18:17:28,38.487,N,72.244,W
7/4/2014,18:19:28,38.494,N,72.229,W
7/4/2014,18:21:28,38.501,N,72.215,W
7/4/2014,18:23:28,38.508,N,72.2,W
7/4/2014,18:25:28,38.515,N,72.186,W
7/4/2014,18:27:28,38.522,N,72.171,W
7/4/2014,18:29:28,38.529,N,72.157,W
7/4/2014,18:31:28,38.537,N,72.142,W
7/4/2014,18:33:27,38.544,N,72.127,W
7/4/2014,18:35:27,38.551,N,72.113,W
7/4/2014,18:37:27,38.559,N,72.098,W
7/4/2014,18:39:27,38.567,N,72.083,W
7/4/2014,18:41:27,38.574,N,72.068,W
7/4/2014,18:43:27,38.582,N,72.053,W
7/4/2014,18:45:27,38.59,N,72.039,W
7/4/2014,18:47:28,38.598,N,72.024,W
7/4/2014,18:49:28,38.605,N,72.009,W
7/4/2014,18:51:28,38.614,N,71.994,W
7/4/2014,18:53:28,38.622,N,71.979,W
7/4/2014,18:55:28,38.63,N,71.964,W
7/4/2014,18:57:28,38.638,N,71.948,W
7/4/2014,18:59:28,38.646,N,71.933,W
7/4/2014,19:01:28,38.655,N,71.918,W
7/4/2014,19:03:27,38.663,N,71.903,W
7/4/2014,19:05:27,38.671,N,71.888,W
7/4/2014,19:07:27,38.68,N,71.873,W
7/4/2014,19:09:27,38.689,N,71.857,W
7/4/2014,19:11:27,38.697,N,71.842,W
7/4/2014,19:13:02,38.704,N,71.83,W
7/4/2014,19:15:02,38.712,N,71.815,W
7/4/2014,19:17:02,38.721,N,71.8,W
7/4/2014,19:19:02,38.729,N,71.784,W
7/4/2014,19:21:01,38.738,N,71.769,W
7/4/2014,19:23:01,38.746,N,71.754,W
7/4/2014,19:25:01,38.755,N,71.738,W
7/4/2014,19:27:01,38.763,N,71.723,W
7/4/2014,19:29:01,38.772,N,71.707,W
7/4/2014,19:31:01,38.781,N,71.692,W
7/4/2014,19:33:01,38.79,N,71.676,W
7/4/2014,19:35:01,38.799,N,71.66,W
7/4/2014,19:37:02,38.808,N,71.645,W
7/4/2014,19:39:02,38.817,N,71.629,W
7/4/2014,19:41:02,38.826,N,71.613,W
7/4/2014,19:43:02,38.835,N,71.598,W
7/4/2014,19:45:02,38.844,N,71.582,W
7/4/2014,19:47:02,38.853,N,71.566,W
7/4/2014,19:49:02,38.863,N,71.55,W
7/4/2014,19:51:01,38.872,N,71.534,W
7/4/2014,19:53:01,38.882,N,71.518,W
7/4/2014,19:55:01,38.891,N,71.502,W
7/4/2014,19:57:01,38.901,N,71.486,W
7/4/2014,19:59:01,38.91,N,71.47,W
7/4/2014,20:01:01,38.92,N,71.454,W
7/4/2014,20:03:01,38.93,N,71.438,W
7/4/2014,20:05:01,38.939,N,71.422,W
7/4/2014,20:07:02,38.949,N,71.406,W
7/4/2014,20:09:02,38.959,N,71.39,W
7/4/2014,20:11:02,38.969,N,71.374,W
7/4/2014,20:13:02,38.979,N,71.358,W
7/4/2014,20:15:02,38.989,N,71.342,W
7/4/2014,20:17:02,38.999,N,71.326,W
7/4/2014,20:19:02,39.009,N,71.31,W
7/4/2014,20:21:01,39.019,N,71.294,W
7/4/2014,20:23:01,39.029,N,71.278,W
7/4/2014,20:25:01,39.04,N,71.262,W
7/4/2014,20:27:01,39.05,N,71.246,W
7/4/2014,20:29:01,39.06,N,71.23,W
7/4/2014,20:31:01,39.071,N,71.214,W
7/4/2014,20:33:01,39.081,N,71.198,W
7/4/2014,20:35:01,39.091,N,71.182,W
7/4/2014,20:37:02,39.102,N,71.166,W
7/4/2014,20:39:02,39.112,N,71.15,W
7/4/2014,20:41:02,39.123,N,71.134,W
7/4/2014,20:43:02,39.133,N,71.118,W
7/4/2014,20:45:02,39.144,N,71.103,W
7/4/2014,20:47:02,39.155,N,71.087,W
7/4/2014,20:49:02,39.165,N,71.071,W
7/4/2014,20:51:01,39.176,N,71.055,W
7/4/2014,20:53:01,39.187,N,71.04,W
7/4/2014,20:55:01,39.197,N,71.024,W
7/4/2014,20:56:49,39.207,N,71.01,W
7/4/2014,20:58:49,39.217,N,70.995,W
7/4/2014,21:00:48,39.227,N,70.979,W
7/4/2014,21:02:48,39.237,N,70.964,W
7/4/2014,21:04:48,39.248,N,70.949,W
7/4/2014,21:06:48,39.258,N,70.934,W
7/4/2014,21:08:48,39.268,N,70.919,W
7/4/2014,21:10:48,39.279,N,70.903,W
7/4/2014,21:12:48,39.289,N,70.888,W
7/4/2014,21:14:49,39.299,N,70.873,W
7/4/2014,21:16:49,39.31,N,70.858,W
7/4/2014,21:18:49,39.32,N,70.843,W
7/4/2014,21:20:49,39.33,N,70.828,W
7/4/2014,21:22:49,39.341,N,70.813,W
7/4/2014,21:24:49,39.351,N,70.798,W
7/4/2014,21:26:49,39.362,N,70.783,W
7/4/2014,21:28:49,39.372,N,70.768,W
7/4/2014,21:30:48,39.383,N,70.754,W
7/4/2014,21:32:48,39.394,N,70.739,W
7/4/2014,21:34:48,39.404,N,70.724,W
7/4/2014,21:36:48,39.415,N,70.709,W
7/4/2014,21:38:48,39.426,N,70.695,W
7/4/2014,21:40:48,39.437,N,70.68,W
7/4/2014,21:42:48,39.447,N,70.666,W
7/4/2014,21:44:49,39.458,N,70.651,W
7/4/2014,21:46:49,39.469,N,70.636,W
7/4/2014,21:48:49,39.48,N,70.622,W
7/4/2014,21:50:49,39.491,N,70.608,W
7/4/2014,21:52:49,39.502,N,70.593,W
7/4/2014,21:54:49,39.513,N,70.579,W
7/4/2014,21:56:49,39.524,N,70.564,W
7/4/2014,21:58:49,39.535,N,70.55,W
7/4/2014,22:00:48,39.546,N,70.536,W
7/4/2014,22:02:48,39.557,N,70.522,W
7/4/2014,22:04:48,39.569,N,70.508,W
7/4/2014,22:06:48,39.58,N,70.494,W
7/4/2014,22:08:48,39.591,N,70.48,W
7/4/2014,22:10:48,39.603,N,70.466,W
7/4/2014,22:12:48,39.614,N,70.452,W
7/4/2014,22:14:49,39.625,N,70.438,W
7/4/2014,22:16:49,39.637,N,70.424,W
7/4/2014,22:18:49,39.648,N,70.41,W
7/4/2014,22:20:49,39.66,N,70.396,W
7/4/2014,22:22:49,39.672,N,70.382,W
7/4/2014,22:24:49,39.683,N,70.369,W
7/4/2014,22:26:49,39.695,N,70.355,W
7/4/2014,22:28:49,39.707,N,70.342,W
7/4/2014,22:30:48,39.718,N,70.328,W
7/4/2014,22:32:48,39.73,N,70.315,W
7/4/2014,22:34:48,39.742,N,70.301,W
7/4/2014,22:36:48,39.754,N,70.288,W
7/4/2014,22:38:48,39.766,N,70.275,W
7/4/2014,22:40:48,39.778,N,70.261,W
7/4/2014,22:42:48,39.79,N,70.248,W
7/4/2014,22:44:49,39.802,N,70.235,W
7/4/2014,22:46:49,39.815,N,70.222,W
7/4/2014,22:48:49,39.827,N,70.209,W
7/4/2014,22:50:49,39.839,N,70.196,W
7/4/2014,22:52:49,39.851,N,70.183,W
7/4/2014,22:54:49,39.864,N,70.17,W
7/4/2014,22:56:49,39.876,N,70.157,W
7/4/2014,22:58:49,39.889,N,70.144,W
7/4/2014,23:00:48,39.901,N,70.131,W
7/4/2014,23:02:48,39.913,N,70.119,W
7/4/2014,23:04:48,39.926,N,70.106,W
7/4/2014,23:06:48,39.939,N,70.093,W
7/4/2014,23:07:02,39.94,N,70.092,W
7/4/2014,23:09:02,39.952,N,70.078,W
7/4/2014,23:11:02,39.963,N,70.064,W
7/4/2014,23:13:02,39.975,N,70.05,W
7/4/2014,23:15:02,39.986,N,70.036,W
7/4/2014,23:17:02,39.998,N,70.021,W
7/4/2014,23:19:02,40.01,N,70.007,W
7/4/2014,23:21:01,40.021,N,69.993,W
7/4/2014,23:23:01,40.033,N,69.979,W
7/4/2014,23:25:01,40.044,N,69.965,W
7/4/2014,23:27:01,40.056,N,69.951,W
7/4/2014,23:29:01,40.068,N,69.937,W
7/4/2014,23:31:01,40.08,N,69.923,W
7/4/2014,23:33:01,40.091,N,69.909,W
7/4/2014,23:35:01,40.103,N,69.894,W
7/4/2014,23:37:02,40.115,N,69.88,W
7/4/2014,23:39:02,40.127,N,69.866,W
7/4/2014,23:41:02,40.138,N,69.852,W
7/4/2014,23:43:02,40.15,N,69.838,W
7/4/2014,23:45:02,40.162,N,69.824,W
7/4/2014,23:47:02,40.174,N,69.81,W
7/4/2014,23:49:02,40.186,N,69.796,W
7/4/2014,23:51:01,40.198,N,69.781,W
7/4/2014,23:53:01,40.209,N,69.767,W
7/4/2014,23:55:01,40.221,N,69.753,W
7/4/2014,23:57:01,40.233,N,69.739,W
7/4/2014,23:59:01,40.245,N,69.725,W
