Track,for,Edouard,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/17/2014,14:03:50,36.322,N,53.74,W
9/17/2014,14:05:51,36.33,N,53.729,W
9/17/2014,14:07:51,36.339,N,53.718,W
9/17/2014,14:09:51,36.348,N,53.707,W
9/17/2014,14:11:51,36.356,N,53.696,W
9/17/2014,14:13:51,36.364,N,53.685,W
9/17/2014,14:15:51,36.373,N,53.674,W
9/17/2014,14:17:51,36.381,N,53.662,W
9/17/2014,14:19:51,36.39,N,53.651,W
9/17/2014,14:21:50,36.398,N,53.64,W
9/17/2014,14:23:50,36.406,N,53.629,W
9/17/2014,14:25:50,36.415,N,53.618,W
9/17/2014,14:27:50,36.423,N,53.606,W
9/17/2014,14:29:50,36.431,N,53.595,W
9/17/2014,14:31:50,36.439,N,53.584,W
9/17/2014,14:33:50,36.448,N,53.573,W
9/17/2014,14:35:51,36.456,N,53.562,W
9/17/2014,14:37:51,36.464,N,53.55,W
9/17/2014,14:39:51,36.472,N,53.539,W
9/17/2014,14:41:51,36.48,N,53.528,W
9/17/2014,14:43:51,36.488,N,53.517,W
9/17/2014,14:45:51,36.496,N,53.505,W
9/17/2014,14:47:51,36.504,N,53.494,W
9/17/2014,14:49:51,36.512,N,53.483,W
9/17/2014,14:51:50,36.52,N,53.472,W
9/17/2014,14:53:50,36.528,N,53.46,W
9/17/2014,14:55:50,36.536,N,53.449,W
9/17/2014,14:57:50,36.544,N,53.438,W
9/17/2014,14:59:50,36.552,N,53.427,W
9/17/2014,15:01:50,36.56,N,53.415,W
9/17/2014,15:03:50,36.567,N,53.404,W
9/17/2014,15:05:51,36.575,N,53.393,W
9/17/2014,15:07:51,36.583,N,53.382,W
9/17/2014,15:09:51,36.591,N,53.37,W
9/17/2014,15:11:51,36.599,N,53.359,W
9/17/2014,15:13:51,36.606,N,53.348,W
9/17/2014,15:15:51,36.614,N,53.336,W
9/17/2014,15:17:51,36.622,N,53.325,W
9/17/2014,15:19:51,36.629,N,53.314,W
9/17/2014,15:21:50,36.637,N,53.302,W
9/17/2014,15:23:50,36.645,N,53.291,W
9/17/2014,15:25:50,36.652,N,53.28,W
9/17/2014,15:27:50,36.66,N,53.268,W
9/17/2014,15:29:50,36.667,N,53.257,W
9/17/2014,15:31:50,36.675,N,53.246,W
9/17/2014,15:33:50,36.682,N,53.234,W
9/17/2014,15:35:51,36.69,N,53.223,W
9/17/2014,15:37:51,36.697,N,53.212,W
9/17/2014,15:39:51,36.705,N,53.2,W
9/17/2014,15:41:51,36.712,N,53.189,W
9/17/2014,15:43:51,36.72,N,53.178,W
9/17/2014,15:45:51,36.727,N,53.166,W
9/17/2014,15:47:51,36.735,N,53.155,W
9/17/2014,15:49:51,36.742,N,53.144,W
9/17/2014,15:51:50,36.749,N,53.132,W
9/17/2014,15:53:50,36.757,N,53.121,W
9/17/2014,15:55:50,36.764,N,53.11,W
9/17/2014,15:57:50,36.771,N,53.098,W
9/17/2014,15:59:50,36.779,N,53.087,W
9/17/2014,16:01:50,36.786,N,53.075,W
9/17/2014,16:03:50,36.793,N,53.064,W
9/17/2014,16:05:51,36.801,N,53.053,W
9/17/2014,16:07:51,36.808,N,53.041,W
9/17/2014,16:09:51,36.815,N,53.03,W
9/17/2014,16:11:51,36.822,N,53.019,W
9/17/2014,16:13:51,36.83,N,53.007,W
9/17/2014,16:15:51,36.837,N,52.996,W
9/17/2014,16:17:51,36.844,N,52.984,W
9/17/2014,16:19:51,36.851,N,52.973,W
9/17/2014,16:21:50,36.858,N,52.962,W
9/17/2014,16:23:50,36.865,N,52.95,W
9/17/2014,16:25:50,36.873,N,52.939,W
9/17/2014,16:27:50,36.88,N,52.927,W
9/17/2014,16:29:50,36.887,N,52.916,W
9/17/2014,16:31:50,36.894,N,52.904,W
9/17/2014,16:33:50,36.901,N,52.893,W
9/17/2014,16:35:51,36.908,N,52.882,W
9/17/2014,16:37:51,36.915,N,52.87,W
9/17/2014,16:39:51,36.922,N,52.859,W
9/17/2014,16:41:51,36.929,N,52.847,W
9/17/2014,16:43:51,36.936,N,52.836,W
9/17/2014,16:45:51,36.943,N,52.825,W
9/17/2014,16:47:51,36.95,N,52.813,W
9/17/2014,16:49:51,36.957,N,52.802,W
9/17/2014,16:51:50,36.965,N,52.79,W
9/17/2014,16:53:50,36.972,N,52.779,W
9/17/2014,16:55:50,36.979,N,52.767,W
9/17/2014,16:57:50,36.985,N,52.756,W
9/17/2014,16:59:50,36.992,N,52.744,W
9/17/2014,17:01:50,36.999,N,52.733,W
9/17/2014,17:03:50,37.006,N,52.722,W
9/17/2014,17:05:51,37.013,N,52.71,W
9/17/2014,17:07:51,37.02,N,52.699,W
9/17/2014,17:09:51,37.027,N,52.687,W
9/17/2014,17:11:51,37.034,N,52.676,W
9/17/2014,17:13:51,37.041,N,52.664,W
9/17/2014,17:15:51,37.048,N,52.653,W
9/17/2014,17:17:51,37.055,N,52.641,W
9/17/2014,17:19:51,37.062,N,52.63,W
9/17/2014,17:21:50,37.069,N,52.619,W
9/17/2014,17:23:50,37.076,N,52.607,W
9/17/2014,17:25:50,37.083,N,52.596,W
9/17/2014,17:27:50,37.09,N,52.584,W
9/17/2014,17:29:50,37.096,N,52.573,W
9/17/2014,17:31:50,37.103,N,52.561,W
9/17/2014,17:33:50,37.11,N,52.55,W
9/17/2014,17:35:51,37.117,N,52.538,W
9/17/2014,17:37:51,37.124,N,52.527,W
9/17/2014,17:39:51,37.131,N,52.515,W
9/17/2014,17:41:51,37.138,N,52.504,W
9/17/2014,17:43:51,37.145,N,52.493,W
9/17/2014,17:45:51,37.151,N,52.481,W
9/17/2014,17:47:51,37.158,N,52.47,W
9/17/2014,17:49:51,37.165,N,52.458,W
9/17/2014,17:51:50,37.172,N,52.447,W
9/17/2014,17:53:50,37.179,N,52.435,W
9/17/2014,17:55:50,37.186,N,52.424,W
9/17/2014,17:57:50,37.193,N,52.412,W
9/17/2014,17:59:50,37.199,N,52.401,W
