Track,for,Joaquin,2015,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/3/2015,14:03:05,25.698,N,72.046,W,4
10/3/2015,14:05:04,25.704,N,72.037,W,4
10/3/2015,14:07:05,25.711,N,72.028,W,4
10/3/2015,14:09:04,25.717,N,72.019,W,4
10/3/2015,14:11:05,25.723,N,72.01,W,4
10/3/2015,14:13:04,25.73,N,72.001,W,4
10/3/2015,14:15:04,25.736,N,71.992,W,4
10/3/2015,14:17:05,25.743,N,71.983,W,4
10/3/2015,14:19:04,25.75,N,71.974,W,4
10/3/2015,14:21:05,25.756,N,71.965,W,4
10/3/2015,14:23:04,25.763,N,71.955,W,4
10/3/2015,14:25:05,25.771,N,71.946,W,4
10/3/2015,14:27:04,25.778,N,71.936,W,4
10/3/2015,14:29:05,25.785,N,71.926,W,4
10/3/2015,14:31:04,25.793,N,71.916,W,4
10/3/2015,14:33:05,25.8,N,71.906,W,4
10/3/2015,14:35:04,25.808,N,71.896,W,4
10/3/2015,14:37:05,25.816,N,71.886,W,4
10/3/2015,14:39:04,25.824,N,71.876,W,4
10/3/2015,14:41:05,25.832,N,71.866,W,4
10/3/2015,14:43:04,25.84,N,71.855,W,4
10/3/2015,14:45:04,25.849,N,71.845,W,4
10/3/2015,14:47:05,25.857,N,71.834,W,4
10/3/2015,14:49:04,25.866,N,71.823,W,4
10/3/2015,14:51:05,25.875,N,71.812,W,4
10/3/2015,14:51:08,25.875,N,71.812,W,4
10/3/2015,14:53:09,25.881,N,71.803,W,4
10/3/2015,14:55:09,25.887,N,71.795,W,4
10/3/2015,14:57:08,25.893,N,71.786,W,4
10/3/2015,14:59:09,25.898,N,71.777,W,4
10/3/2015,15:01:08,25.904,N,71.769,W,4
10/3/2015,15:03:09,25.91,N,71.76,W,4
10/3/2015,15:05:08,25.916,N,71.751,W,4
10/3/2015,15:07:09,25.922,N,71.743,W,4
10/3/2015,15:09:08,25.928,N,71.734,W,4
10/3/2015,15:11:09,25.933,N,71.725,W,4
10/3/2015,15:13:08,25.939,N,71.717,W,4
10/3/2015,15:15:09,25.945,N,71.708,W,4
10/3/2015,15:17:08,25.951,N,71.699,W,4
10/3/2015,15:19:09,25.957,N,71.691,W,4
10/3/2015,15:21:08,25.962,N,71.682,W,4
10/3/2015,15:23:09,25.968,N,71.673,W,4
10/3/2015,15:25:09,25.974,N,71.665,W,4
10/3/2015,15:27:08,25.98,N,71.656,W,4
10/3/2015,15:29:09,25.986,N,71.647,W,4
10/3/2015,15:31:08,25.991,N,71.638,W,4
10/3/2015,15:33:09,25.997,N,71.63,W,4
10/3/2015,15:35:08,26.003,N,71.621,W,4
10/3/2015,15:37:09,26.009,N,71.612,W,4
10/3/2015,15:39:08,26.014,N,71.603,W,4
10/3/2015,15:41:09,26.02,N,71.595,W,4
10/3/2015,15:43:08,26.026,N,71.586,W,4
10/3/2015,15:45:09,26.032,N,71.577,W,4
10/3/2015,15:47:08,26.037,N,71.568,W,4
10/3/2015,15:49:09,26.043,N,71.56,W,4
10/3/2015,15:51:08,26.049,N,71.551,W,4
10/3/2015,15:53:09,26.055,N,71.542,W,4
10/3/2015,15:55:09,26.06,N,71.533,W,4
10/3/2015,15:57:08,26.066,N,71.525,W,4
10/3/2015,15:59:09,26.072,N,71.516,W,4
10/3/2015,16:01:08,26.078,N,71.507,W,4
10/3/2015,16:03:09,26.083,N,71.498,W,4
10/3/2015,16:05:08,26.089,N,71.489,W,4
10/3/2015,16:07:09,26.095,N,71.481,W,4
10/3/2015,16:09:08,26.1,N,71.472,W,4
10/3/2015,16:11:09,26.106,N,71.463,W,4
10/3/2015,16:13:08,26.112,N,71.454,W,4
10/3/2015,16:15:09,26.117,N,71.445,W,4
10/3/2015,16:17:08,26.123,N,71.436,W,4
10/3/2015,16:19:09,26.129,N,71.428,W,4
10/3/2015,16:21:08,26.134,N,71.419,W,4
10/3/2015,16:23:09,26.14,N,71.41,W,4
10/3/2015,16:25:09,26.146,N,71.401,W,4
10/3/2015,16:27:08,26.151,N,71.392,W,4
10/3/2015,16:29:09,26.157,N,71.383,W,4
10/3/2015,16:31:08,26.163,N,71.374,W,4
10/3/2015,16:33:09,26.168,N,71.366,W,4
10/3/2015,16:35:08,26.174,N,71.357,W,4
10/3/2015,16:37:09,26.18,N,71.348,W,4
10/3/2015,16:39:08,26.185,N,71.339,W,4
10/3/2015,16:41:09,26.191,N,71.33,W,4
10/3/2015,16:43:08,26.196,N,71.321,W,4
10/3/2015,16:45:09,26.202,N,71.312,W,4
10/3/2015,16:47:08,26.208,N,71.303,W,4
10/3/2015,16:49:09,26.213,N,71.294,W,4
10/3/2015,16:51:08,26.219,N,71.285,W,4
10/3/2015,16:53:09,26.224,N,71.276,W,4
10/3/2015,16:55:09,26.23,N,71.267,W,4
10/3/2015,16:57:08,26.235,N,71.259,W,4
10/3/2015,16:59:09,26.241,N,71.25,W,4
10/3/2015,17:01:08,26.247,N,71.241,W,4
10/3/2015,17:03:09,26.252,N,71.232,W,4
10/3/2015,17:05:08,26.258,N,71.223,W,4
10/3/2015,17:07:09,26.263,N,71.214,W,4
10/3/2015,17:09:08,26.269,N,71.205,W,4
10/3/2015,17:11:09,26.274,N,71.196,W,4
10/3/2015,17:13:08,26.28,N,71.187,W,4
10/3/2015,17:15:09,26.285,N,71.178,W,4
10/3/2015,17:17:08,26.291,N,71.168,W,4
10/3/2015,17:19:09,26.296,N,71.159,W,4
10/3/2015,17:21:08,26.302,N,71.15,W,4
10/3/2015,17:23:09,26.307,N,71.141,W,4
10/3/2015,17:25:09,26.313,N,71.132,W,4
10/3/2015,17:27:08,26.318,N,71.123,W,4
10/3/2015,17:29:09,26.323,N,71.114,W,4
10/3/2015,17:31:08,26.329,N,71.105,W,4
10/3/2015,17:33:09,26.334,N,71.096,W,4
10/3/2015,17:35:08,26.34,N,71.087,W,4
10/3/2015,17:37:09,26.345,N,71.078,W,4
10/3/2015,17:39:08,26.351,N,71.069,W,4
10/3/2015,17:41:09,26.356,N,71.059,W,4
10/3/2015,17:43:08,26.361,N,71.05,W,4
10/3/2015,17:45:09,26.367,N,71.041,W,4
10/3/2015,17:47:08,26.372,N,71.032,W,4
10/3/2015,17:49:09,26.378,N,71.023,W,4
10/3/2015,17:51:08,26.383,N,71.014,W,4
10/3/2015,17:53:09,26.388,N,71.005,W,4
10/3/2015,17:55:09,26.394,N,70.995,W,4
10/3/2015,17:57:08,26.399,N,70.986,W,4
10/3/2015,17:59:09,26.404,N,70.977,W,4
10/3/2015,18:01:08,26.41,N,70.968,W,4
10/3/2015,18:03:09,26.415,N,70.959,W,4
10/3/2015,18:05:08,26.42,N,70.949,W,4
10/3/2015,18:07:09,26.426,N,70.94,W,4
10/3/2015,18:09:08,26.431,N,70.931,W,4
10/3/2015,18:11:09,26.436,N,70.922,W,4
10/3/2015,18:13:08,26.442,N,70.912,W,4
10/3/2015,18:15:09,26.447,N,70.903,W,4
10/3/2015,18:17:08,26.452,N,70.894,W,4
10/3/2015,18:19:09,26.457,N,70.885,W,4
10/3/2015,18:21:08,26.463,N,70.875,W,4
10/3/2015,18:23:09,26.468,N,70.866,W,4
10/3/2015,18:25:09,26.473,N,70.857,W,4
10/3/2015,18:27:08,26.479,N,70.848,W,4
10/3/2015,18:29:09,26.484,N,70.838,W,4
10/3/2015,18:31:08,26.489,N,70.829,W,4
10/3/2015,18:33:09,26.494,N,70.82,W,4
10/3/2015,18:35:08,26.5,N,70.81,W,4
10/3/2015,18:37:09,26.505,N,70.801,W,4
10/3/2015,18:39:08,26.51,N,70.792,W,4
10/3/2015,18:41:09,26.515,N,70.783,W,4
10/3/2015,18:43:08,26.521,N,70.773,W,4
10/3/2015,18:45:09,26.526,N,70.764,W,4
10/3/2015,18:47:08,26.531,N,70.755,W,4
10/3/2015,18:49:09,26.536,N,70.745,W,4
10/3/2015,18:51:08,26.542,N,70.736,W,4
10/3/2015,18:53:09,26.547,N,70.727,W,4
10/3/2015,18:55:09,26.552,N,70.717,W,4
10/3/2015,18:57:08,26.557,N,70.708,W,4
10/3/2015,18:59:09,26.563,N,70.699,W,4
10/3/2015,19:01:08,26.568,N,70.69,W,4
10/3/2015,19:03:09,26.573,N,70.68,W,4
10/3/2015,19:05:08,26.579,N,70.671,W,4
10/3/2015,19:07:09,26.584,N,70.662,W,4
10/3/2015,19:09:08,26.589,N,70.652,W,4
10/3/2015,19:11:09,26.594,N,70.643,W,4
10/3/2015,19:13:08,26.6,N,70.634,W,4
10/3/2015,19:15:09,26.605,N,70.624,W,4
10/3/2015,19:17:08,26.61,N,70.615,W,4
10/3/2015,19:19:09,26.615,N,70.606,W,4
10/3/2015,19:21:08,26.621,N,70.597,W,4
10/3/2015,19:23:09,26.626,N,70.587,W,4
10/3/2015,19:25:09,26.631,N,70.578,W,4
10/3/2015,19:27:08,26.637,N,70.569,W,4
10/3/2015,19:29:09,26.642,N,70.559,W,4
10/3/2015,19:31:08,26.647,N,70.55,W,4
10/3/2015,19:33:09,26.652,N,70.541,W,4
10/3/2015,19:35:08,26.658,N,70.531,W,4
10/3/2015,19:37:09,26.663,N,70.522,W,4
10/3/2015,19:39:08,26.668,N,70.513,W,4
10/3/2015,19:41:09,26.674,N,70.504,W,4
10/3/2015,19:43:08,26.679,N,70.494,W,4
10/3/2015,19:45:09,26.684,N,70.485,W,4
10/3/2015,19:47:08,26.69,N,70.476,W,4
10/3/2015,19:49:09,26.695,N,70.467,W,4
10/3/2015,19:51:08,26.7,N,70.457,W,4
10/3/2015,19:53:09,26.706,N,70.448,W,4
10/3/2015,19:55:09,26.711,N,70.439,W,4
10/3/2015,19:57:08,26.716,N,70.43,W,4
10/3/2015,19:59:09,26.722,N,70.42,W,4
10/3/2015,20:01:08,26.727,N,70.411,W,4
10/3/2015,20:03:09,26.733,N,70.402,W,4
10/3/2015,20:05:08,26.738,N,70.393,W,4
10/3/2015,20:07:09,26.743,N,70.384,W,4
10/3/2015,20:09:08,26.749,N,70.374,W,4
10/3/2015,20:11:09,26.754,N,70.365,W,4
10/3/2015,20:13:08,26.76,N,70.356,W,4
10/3/2015,20:15:09,26.765,N,70.347,W,4
10/3/2015,20:17:08,26.771,N,70.338,W,4
10/3/2015,20:19:09,26.776,N,70.329,W,4
10/3/2015,20:21:08,26.782,N,70.32,W,4
10/3/2015,20:23:09,26.787,N,70.31,W,4
10/3/2015,20:25:09,26.792,N,70.301,W,4
10/3/2015,20:27:08,26.798,N,70.292,W,4
10/3/2015,20:29:09,26.804,N,70.283,W,4
10/3/2015,20:31:08,26.809,N,70.274,W,4
10/3/2015,20:33:09,26.815,N,70.265,W,4
10/3/2015,20:35:08,26.82,N,70.256,W,4
10/3/2015,20:37:09,26.826,N,70.247,W,4
10/3/2015,20:39:08,26.831,N,70.238,W,4
10/3/2015,20:41:09,26.837,N,70.229,W,4
10/3/2015,20:43:08,26.842,N,70.22,W,4
10/3/2015,20:45:09,26.848,N,70.211,W,4
10/3/2015,20:47:08,26.854,N,70.202,W,4
10/3/2015,20:49:09,26.859,N,70.193,W,4
10/3/2015,20:51:08,26.865,N,70.184,W,4
10/3/2015,20:53:09,26.871,N,70.175,W,4
10/3/2015,20:55:09,26.876,N,70.166,W,4
10/3/2015,20:57:08,26.882,N,70.157,W,4
10/3/2015,20:59:09,26.888,N,70.148,W,4
10/3/2015,21:01:08,26.893,N,70.139,W,4
10/3/2015,21:03:09,26.899,N,70.13,W,4
10/3/2015,21:05:08,26.905,N,70.121,W,4
10/3/2015,21:07:09,26.911,N,70.112,W,4
10/3/2015,21:09:08,26.916,N,70.103,W,4
10/3/2015,21:11:09,26.922,N,70.094,W,4
10/3/2015,21:13:08,26.928,N,70.085,W,4
10/3/2015,21:15:09,26.934,N,70.077,W,4
10/3/2015,21:17:08,26.94,N,70.068,W,4
10/3/2015,21:19:09,26.945,N,70.059,W,4
10/3/2015,21:21:08,26.951,N,70.05,W,4
10/3/2015,21:23:09,26.957,N,70.041,W,4
10/3/2015,21:25:09,26.963,N,70.033,W,4
10/3/2015,21:27:08,26.969,N,70.024,W,4
10/3/2015,21:29:09,26.975,N,70.015,W,4
10/3/2015,21:31:08,26.981,N,70.007,W,4
10/3/2015,21:33:09,26.987,N,69.998,W,4
10/3/2015,21:35:08,26.993,N,69.989,W,4
10/3/2015,21:37:09,26.999,N,69.98,W,4
10/3/2015,21:39:08,27.005,N,69.972,W,4
10/3/2015,21:41:09,27.011,N,69.963,W,4
10/3/2015,21:43:08,27.017,N,69.955,W,4
10/3/2015,21:45:09,27.023,N,69.946,W,4
10/3/2015,21:47:08,27.029,N,69.937,W,4
10/3/2015,21:49:09,27.035,N,69.929,W,4
10/3/2015,21:51:08,27.041,N,69.92,W,4
10/3/2015,21:53:09,27.048,N,69.912,W,4
10/3/2015,21:55:09,27.054,N,69.903,W,4
10/3/2015,21:57:08,27.06,N,69.895,W,4
10/3/2015,21:59:09,27.066,N,69.886,W,4
10/3/2015,22:01:08,27.072,N,69.878,W,4
10/3/2015,22:03:09,27.079,N,69.869,W,4
10/3/2015,22:05:08,27.085,N,69.861,W,4
10/3/2015,22:07:09,27.091,N,69.853,W,4
10/3/2015,22:09:08,27.098,N,69.844,W,4
10/3/2015,22:11:09,27.104,N,69.836,W,4
10/3/2015,22:13:08,27.11,N,69.828,W,4
10/3/2015,22:15:09,27.117,N,69.819,W,4
10/3/2015,22:17:08,27.123,N,69.811,W,4
10/3/2015,22:19:09,27.129,N,69.803,W,4
10/3/2015,22:21:08,27.136,N,69.794,W,4
10/3/2015,22:23:09,27.142,N,69.786,W,4
10/3/2015,22:25:09,27.149,N,69.778,W,4
10/3/2015,22:27:08,27.155,N,69.77,W,4
10/3/2015,22:29:09,27.162,N,69.762,W,4
10/3/2015,22:31:08,27.169,N,69.753,W,4
10/3/2015,22:33:09,27.175,N,69.745,W,4
10/3/2015,22:35:08,27.182,N,69.737,W,4
10/3/2015,22:37:09,27.188,N,69.729,W,4
10/3/2015,22:39:08,27.195,N,69.721,W,4
10/3/2015,22:41:09,27.202,N,69.713,W,4
10/3/2015,22:43:08,27.209,N,69.705,W,4
10/3/2015,22:45:09,27.215,N,69.697,W,4
10/3/2015,22:47:08,27.222,N,69.689,W,4
10/3/2015,22:49:09,27.229,N,69.681,W,4
10/3/2015,22:51:08,27.236,N,69.673,W,4
10/3/2015,22:53:09,27.242,N,69.665,W,4
10/3/2015,22:55:09,27.249,N,69.657,W,4
10/3/2015,22:57:08,27.256,N,69.649,W,4
10/3/2015,22:59:09,27.263,N,69.641,W,4
10/3/2015,23:01:08,27.27,N,69.634,W,4
10/3/2015,23:03:09,27.277,N,69.626,W,4
10/3/2015,23:05:08,27.284,N,69.618,W,4
10/3/2015,23:07:09,27.291,N,69.61,W,4
10/3/2015,23:09:08,27.298,N,69.602,W,4
10/3/2015,23:11:09,27.305,N,69.595,W,4
10/3/2015,23:13:08,27.312,N,69.587,W,4
10/3/2015,23:15:09,27.319,N,69.579,W,4
10/3/2015,23:17:08,27.326,N,69.571,W,4
10/3/2015,23:19:09,27.333,N,69.564,W,4
10/3/2015,23:21:08,27.34,N,69.556,W,4
10/3/2015,23:23:09,27.347,N,69.548,W,4
10/3/2015,23:25:09,27.354,N,69.541,W,4
10/3/2015,23:27:08,27.361,N,69.533,W,4
10/3/2015,23:29:09,27.368,N,69.525,W,4
10/3/2015,23:31:08,27.375,N,69.518,W,4
10/3/2015,23:33:09,27.383,N,69.51,W,4
10/3/2015,23:35:08,27.39,N,69.503,W,4
10/3/2015,23:37:09,27.397,N,69.495,W,4
10/3/2015,23:39:08,27.404,N,69.488,W,4
10/3/2015,23:41:09,27.411,N,69.48,W,4
10/3/2015,23:43:08,27.419,N,69.473,W,4
10/3/2015,23:45:09,27.426,N,69.465,W,4
10/3/2015,23:47:08,27.433,N,69.458,W,4
10/3/2015,23:49:09,27.441,N,69.45,W,4
10/3/2015,23:51:08,27.448,N,69.443,W,4
10/3/2015,23:53:09,27.455,N,69.435,W,4
10/3/2015,23:55:09,27.463,N,69.428,W,4
10/3/2015,23:57:08,27.47,N,69.42,W,4
10/3/2015,23:59:09,27.477,N,69.413,W,4
10/4/2015,0:01:08,27.485,N,69.406,W,4
10/4/2015,0:03:09,27.492,N,69.398,W,4
10/4/2015,0:05:08,27.5,N,69.391,W,4
10/4/2015,0:07:09,27.507,N,69.384,W,4
10/4/2015,0:09:08,27.515,N,69.376,W,4
10/4/2015,0:11:09,27.522,N,69.369,W,4
10/4/2015,0:13:08,27.53,N,69.362,W,4
10/4/2015,0:15:09,27.537,N,69.354,W,4
10/4/2015,0:17:08,27.545,N,69.347,W,4
10/4/2015,0:19:09,27.552,N,69.34,W,4
10/4/2015,0:21:08,27.56,N,69.333,W,4
10/4/2015,0:23:09,27.567,N,69.325,W,4
10/4/2015,0:25:09,27.575,N,69.318,W,4
10/4/2015,0:27:08,27.582,N,69.311,W,4
10/4/2015,0:29:09,27.59,N,69.304,W,4
10/4/2015,0:31:08,27.598,N,69.296,W,4
10/4/2015,0:33:09,27.605,N,69.289,W,4
10/4/2015,0:35:08,27.613,N,69.282,W,4
10/4/2015,0:37:09,27.621,N,69.275,W,4
10/4/2015,0:39:08,27.628,N,69.268,W,4
10/4/2015,0:41:09,27.636,N,69.261,W,4
10/4/2015,0:43:08,27.644,N,69.254,W,4
10/4/2015,0:45:09,27.651,N,69.246,W,4
10/4/2015,0:47:08,27.659,N,69.239,W,4
10/4/2015,0:49:09,27.667,N,69.232,W,4
10/4/2015,0:51:08,27.674,N,69.225,W,4
10/4/2015,0:53:09,27.682,N,69.218,W,4
10/4/2015,0:55:09,27.69,N,69.211,W,4
10/4/2015,0:57:08,27.698,N,69.204,W,4
10/4/2015,0:59:09,27.705,N,69.197,W,4
10/4/2015,1:01:08,27.713,N,69.19,W,4
10/4/2015,1:03:09,27.721,N,69.183,W,4
10/4/2015,1:03:55,27.724,N,69.18,W,4
10/4/2015,1:05:56,27.731,N,69.172,W,4
10/4/2015,1:07:55,27.739,N,69.164,W,4
10/4/2015,1:09:56,27.746,N,69.156,W,4
10/4/2015,1:11:55,27.754,N,69.149,W,4
10/4/2015,1:13:56,27.762,N,69.141,W,4
10/4/2015,1:15:55,27.769,N,69.133,W,4
10/4/2015,1:17:56,27.777,N,69.126,W,4
10/4/2015,1:19:56,27.784,N,69.118,W,4
10/4/2015,1:21:55,27.792,N,69.111,W,4
10/4/2015,1:23:56,27.8,N,69.103,W,4
10/4/2015,1:25:55,27.807,N,69.096,W,4
10/4/2015,1:27:56,27.815,N,69.088,W,4
10/4/2015,1:29:55,27.823,N,69.081,W,4
10/4/2015,1:31:56,27.83,N,69.073,W,4
10/4/2015,1:33:55,27.838,N,69.066,W,4
10/4/2015,1:35:56,27.846,N,69.059,W,4
10/4/2015,1:37:55,27.854,N,69.052,W,4
10/4/2015,1:39:56,27.862,N,69.044,W,4
10/4/2015,1:41:55,27.869,N,69.037,W,4
10/4/2015,1:43:56,27.877,N,69.03,W,4
10/4/2015,1:45:55,27.885,N,69.023,W,4
10/4/2015,1:47:56,27.893,N,69.016,W,4
10/4/2015,1:49:56,27.901,N,69.009,W,4
10/4/2015,1:51:55,27.909,N,69.002,W,4
10/4/2015,1:53:56,27.917,N,68.995,W,4
10/4/2015,1:55:55,27.925,N,68.988,W,4
10/4/2015,1:57:56,27.933,N,68.981,W,4
10/4/2015,1:59:55,27.941,N,68.974,W,4
10/4/2015,2:01:56,27.949,N,68.968,W,4
10/4/2015,2:03:55,27.957,N,68.961,W,4
10/4/2015,2:05:56,27.965,N,68.954,W,4
10/4/2015,2:07:55,27.973,N,68.947,W,4
10/4/2015,2:09:56,27.981,N,68.941,W,4
10/4/2015,2:11:55,27.989,N,68.934,W,4
10/4/2015,2:13:56,27.997,N,68.928,W,4
10/4/2015,2:15:55,28.005,N,68.921,W,4
10/4/2015,2:17:56,28.013,N,68.914,W,4
10/4/2015,2:19:56,28.021,N,68.908,W,4
10/4/2015,2:21:55,28.029,N,68.901,W,4
10/4/2015,2:23:56,28.038,N,68.895,W,4
10/4/2015,2:25:55,28.046,N,68.889,W,4
10/4/2015,2:27:56,28.054,N,68.882,W,4
10/4/2015,2:29:55,28.062,N,68.876,W,4
10/4/2015,2:31:56,28.07,N,68.869,W,4
10/4/2015,2:33:55,28.079,N,68.863,W,4
10/4/2015,2:35:56,28.087,N,68.857,W,4
10/4/2015,2:37:55,28.095,N,68.851,W,4
10/4/2015,2:39:56,28.104,N,68.844,W,4
10/4/2015,2:41:55,28.112,N,68.838,W,4
10/4/2015,2:43:56,28.12,N,68.832,W,4
10/4/2015,2:45:55,28.128,N,68.826,W,4
10/4/2015,2:47:56,28.137,N,68.82,W,4
10/4/2015,2:49:56,28.145,N,68.814,W,4
10/4/2015,2:51:55,28.153,N,68.807,W,4
10/4/2015,2:53:56,28.162,N,68.801,W,4
10/4/2015,2:55:55,28.17,N,68.795,W,4
10/4/2015,2:56:21,28.172,N,68.794,W,4
10/4/2015,2:58:22,28.18,N,68.788,W,4
10/4/2015,3:00:21,28.188,N,68.781,W,4
10/4/2015,3:02:21,28.197,N,68.775,W,4
10/4/2015,3:04:22,28.205,N,68.768,W,4
10/4/2015,3:06:21,28.213,N,68.762,W,4
10/4/2015,3:08:22,28.221,N,68.756,W,4
10/4/2015,3:10:21,28.23,N,68.749,W,4
10/4/2015,3:12:22,28.238,N,68.743,W,4
10/4/2015,3:14:21,28.246,N,68.737,W,4
10/4/2015,3:16:22,28.254,N,68.731,W,4
10/4/2015,3:18:21,28.263,N,68.725,W,4
10/4/2015,3:20:22,28.271,N,68.718,W,4
10/4/2015,3:22:21,28.279,N,68.712,W,4
10/4/2015,3:24:22,28.288,N,68.706,W,4
10/4/2015,3:26:21,28.296,N,68.7,W,4
10/4/2015,3:28:22,28.304,N,68.694,W,4
10/4/2015,3:30:21,28.313,N,68.688,W,4
10/4/2015,3:32:21,28.321,N,68.682,W,4
10/4/2015,3:34:22,28.33,N,68.676,W,4
10/4/2015,3:36:21,28.338,N,68.67,W,4
10/4/2015,3:38:22,28.347,N,68.664,W,4
10/4/2015,3:40:21,28.355,N,68.659,W,4
10/4/2015,3:42:22,28.363,N,68.653,W,4
10/4/2015,3:44:21,28.372,N,68.647,W,4
10/4/2015,3:46:22,28.38,N,68.641,W,4
10/4/2015,3:48:21,28.389,N,68.635,W,4
10/4/2015,3:50:22,28.398,N,68.63,W,4
10/4/2015,3:52:21,28.406,N,68.624,W,4
10/4/2015,3:54:22,28.415,N,68.618,W,4
10/4/2015,3:56:21,28.423,N,68.613,W,4
10/4/2015,3:58:22,28.432,N,68.607,W,4
10/4/2015,4:00:21,28.441,N,68.602,W,4
10/4/2015,4:02:21,28.449,N,68.596,W,4
10/4/2015,4:04:22,28.458,N,68.591,W,4
10/4/2015,4:06:21,28.467,N,68.585,W,4
10/4/2015,4:08:22,28.475,N,68.58,W,4
10/4/2015,4:10:21,28.484,N,68.575,W,4
10/4/2015,4:12:22,28.493,N,68.569,W,4
10/4/2015,4:14:21,28.501,N,68.564,W,4
10/4/2015,4:16:22,28.51,N,68.559,W,4
10/4/2015,4:18:21,28.519,N,68.554,W,4
10/4/2015,4:20:22,28.528,N,68.548,W,4
10/4/2015,4:22:21,28.537,N,68.543,W,4
10/4/2015,4:24:22,28.545,N,68.538,W,4
10/4/2015,4:26:21,28.554,N,68.533,W,4
10/4/2015,4:28:22,28.563,N,68.528,W,4
10/4/2015,4:30:21,28.572,N,68.523,W,4
10/4/2015,4:32:21,28.581,N,68.518,W,4
10/4/2015,4:34:22,28.59,N,68.514,W,4
10/4/2015,4:36:21,28.599,N,68.509,W,4
10/4/2015,4:38:22,28.608,N,68.504,W,4
10/4/2015,4:40:21,28.617,N,68.499,W,4
10/4/2015,4:42:22,28.626,N,68.494,W,4
10/4/2015,4:44:21,28.635,N,68.49,W,4
10/4/2015,4:46:21,28.644,N,68.485,W,4
10/4/2015,4:48:20,28.653,N,68.478,W,4
10/4/2015,4:50:21,28.661,N,68.472,W,4
10/4/2015,4:52:20,28.67,N,68.465,W,4
10/4/2015,4:54:21,28.679,N,68.459,W,4
10/4/2015,4:56:20,28.688,N,68.452,W,4
10/4/2015,4:58:21,28.696,N,68.445,W,4
10/4/2015,5:00:20,28.705,N,68.438,W,4
10/4/2015,5:02:21,28.714,N,68.431,W,4
10/4/2015,5:04:20,28.723,N,68.424,W,4
10/4/2015,5:06:21,28.731,N,68.417,W,4
10/4/2015,5:08:20,28.74,N,68.41,W,4
10/4/2015,5:10:21,28.749,N,68.403,W,4
10/4/2015,5:12:20,28.758,N,68.396,W,4
10/4/2015,5:14:20,28.767,N,68.389,W,4
10/4/2015,5:16:21,28.775,N,68.382,W,4
10/4/2015,5:18:20,28.784,N,68.374,W,4
10/4/2015,5:20:21,28.793,N,68.367,W,4
10/4/2015,5:22:20,28.802,N,68.359,W,4
10/4/2015,5:24:21,28.811,N,68.352,W,4
10/4/2015,5:26:20,28.82,N,68.344,W,4
10/4/2015,5:28:21,28.829,N,68.337,W,4
10/4/2015,5:30:20,28.838,N,68.329,W,4
10/4/2015,5:32:21,28.846,N,68.321,W,4
10/4/2015,5:34:20,28.855,N,68.313,W,4
10/4/2015,5:36:21,28.864,N,68.305,W,4
10/4/2015,5:38:20,28.873,N,68.297,W,4
10/4/2015,5:40:21,28.882,N,68.289,W,4
10/4/2015,5:42:20,28.891,N,68.281,W,4
10/4/2015,5:44:20,28.9,N,68.273,W,4
10/4/2015,5:46:21,28.909,N,68.265,W,4
10/4/2015,5:48:20,28.918,N,68.256,W,4
10/4/2015,5:50:21,28.927,N,68.248,W,4
10/4/2015,5:52:20,28.936,N,68.239,W,4
10/4/2015,5:54:21,28.945,N,68.231,W,4
10/4/2015,5:56:20,28.954,N,68.222,W,4
10/4/2015,5:58:21,28.963,N,68.213,W,4
10/4/2015,6:00:20,28.972,N,68.205,W,4
10/4/2015,6:02:21,28.981,N,68.196,W,4
10/4/2015,6:04:20,28.99,N,68.187,W,4
10/4/2015,6:06:21,28.999,N,68.178,W,4
10/4/2015,6:08:20,29.008,N,68.169,W,4
10/4/2015,6:10:21,29.017,N,68.16,W,4
10/4/2015,6:12:20,29.026,N,68.151,W,4
10/4/2015,6:14:20,29.035,N,68.142,W,4
10/4/2015,6:16:21,29.045,N,68.133,W,4
10/4/2015,6:18:20,29.054,N,68.124,W,4
10/4/2015,6:20:21,29.063,N,68.115,W,4
10/4/2015,6:22:20,29.072,N,68.106,W,4
10/4/2015,6:24:21,29.081,N,68.097,W,4
10/4/2015,6:26:20,29.09,N,68.087,W,4
10/4/2015,6:28:21,29.099,N,68.078,W,4
10/4/2015,6:30:20,29.108,N,68.069,W,4
10/4/2015,6:32:21,29.117,N,68.059,W,4
10/4/2015,6:34:20,29.126,N,68.05,W,4
10/4/2015,6:36:21,29.136,N,68.041,W,4
10/4/2015,6:38:20,29.145,N,68.031,W,4
10/4/2015,6:40:21,29.154,N,68.022,W,4
10/4/2015,6:42:20,29.163,N,68.012,W,4
10/4/2015,6:44:20,29.172,N,68.003,W,4
10/4/2015,6:46:21,29.181,N,67.994,W,4
10/4/2015,6:48:20,29.19,N,67.984,W,4
10/4/2015,6:50:21,29.199,N,67.975,W,4
10/4/2015,6:52:20,29.209,N,67.965,W,4
10/4/2015,6:54:21,29.218,N,67.956,W,4
10/4/2015,6:56:20,29.227,N,67.946,W,4
10/4/2015,6:58:21,29.236,N,67.937,W,4
10/4/2015,7:00:20,29.245,N,67.927,W,4
10/4/2015,7:02:21,29.254,N,67.918,W,4
10/4/2015,7:04:20,29.263,N,67.909,W,4
10/4/2015,7:06:21,29.272,N,67.899,W,4
