Track,for,Erin,2001,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/8/2001,14:34:50,27.809,N,59.573,W
9/8/2001,14:36:50,27.815,N,59.576,W
9/8/2001,14:38:50,27.822,N,59.579,W
9/8/2001,14:40:50,27.829,N,59.582,W
9/8/2001,14:42:50,27.835,N,59.586,W
9/8/2001,14:44:50,27.842,N,59.589,W
9/8/2001,14:46:50,27.849,N,59.592,W
9/8/2001,14:48:49,27.855,N,59.595,W
9/8/2001,14:50:49,27.862,N,59.599,W
9/8/2001,14:52:49,27.869,N,59.602,W
9/8/2001,14:54:49,27.875,N,59.605,W
9/8/2001,14:56:49,27.882,N,59.608,W
9/8/2001,14:58:49,27.889,N,59.611,W
9/8/2001,15:00:49,27.895,N,59.614,W
9/8/2001,15:02:50,27.902,N,59.617,W
9/8/2001,15:04:50,27.908,N,59.62,W
9/8/2001,15:06:50,27.915,N,59.623,W
9/8/2001,15:08:50,27.922,N,59.626,W
9/8/2001,15:10:50,27.928,N,59.629,W
9/8/2001,15:12:50,27.935,N,59.632,W
9/8/2001,15:14:50,27.941,N,59.634,W
9/8/2001,15:16:50,27.948,N,59.637,W
9/8/2001,15:18:49,27.954,N,59.64,W
9/8/2001,15:20:49,27.961,N,59.643,W
9/8/2001,15:22:49,27.967,N,59.646,W
9/8/2001,15:24:49,27.974,N,59.648,W
9/8/2001,15:26:49,27.98,N,59.651,W
9/8/2001,15:28:49,27.987,N,59.654,W
9/8/2001,15:30:49,27.994,N,59.656,W
9/8/2001,15:32:50,28,N,59.659,W
9/8/2001,15:34:50,28.007,N,59.662,W
9/8/2001,15:36:50,28.013,N,59.664,W
9/8/2001,15:38:50,28.02,N,59.667,W
9/8/2001,15:40:50,28.026,N,59.669,W
9/8/2001,15:42:50,28.033,N,59.672,W
9/8/2001,15:44:50,28.039,N,59.674,W
9/8/2001,15:46:50,28.045,N,59.677,W
9/8/2001,15:48:49,28.052,N,59.679,W
9/8/2001,15:50:49,28.058,N,59.682,W
9/8/2001,15:52:49,28.065,N,59.684,W
9/8/2001,15:54:49,28.071,N,59.686,W
9/8/2001,15:56:49,28.078,N,59.689,W
9/8/2001,15:58:49,28.084,N,59.691,W
9/8/2001,16:00:49,28.091,N,59.694,W
9/8/2001,16:02:50,28.097,N,59.696,W
9/8/2001,16:04:50,28.103,N,59.698,W
9/8/2001,16:06:50,28.11,N,59.7,W
9/8/2001,16:08:50,28.116,N,59.703,W
9/8/2001,16:10:50,28.123,N,59.705,W
9/8/2001,16:12:50,28.129,N,59.707,W
9/8/2001,16:14:50,28.136,N,59.709,W
9/8/2001,16:16:50,28.142,N,59.711,W
9/8/2001,16:18:49,28.148,N,59.714,W
9/8/2001,16:20:49,28.155,N,59.716,W
9/8/2001,16:22:49,28.161,N,59.718,W
9/8/2001,16:24:49,28.168,N,59.72,W
9/8/2001,16:26:49,28.174,N,59.722,W
9/8/2001,16:28:49,28.18,N,59.724,W
9/8/2001,16:30:49,28.187,N,59.726,W
9/8/2001,16:32:50,28.193,N,59.728,W
9/8/2001,16:34:50,28.199,N,59.73,W
9/8/2001,16:36:50,28.206,N,59.732,W
9/8/2001,16:38:50,28.212,N,59.734,W
9/8/2001,16:40:50,28.218,N,59.736,W
9/8/2001,16:42:50,28.225,N,59.738,W
9/8/2001,16:44:50,28.231,N,59.74,W
9/8/2001,16:46:50,28.237,N,59.742,W
9/8/2001,16:48:49,28.244,N,59.744,W
9/8/2001,16:50:49,28.25,N,59.746,W
9/8/2001,16:52:49,28.256,N,59.747,W
9/8/2001,16:54:49,28.263,N,59.749,W
9/8/2001,16:56:49,28.269,N,59.751,W
9/8/2001,16:58:49,28.275,N,59.753,W
9/8/2001,17:00:49,28.282,N,59.755,W
9/8/2001,17:02:50,28.288,N,59.757,W
9/8/2001,17:04:50,28.294,N,59.758,W
9/8/2001,17:06:50,28.301,N,59.76,W
9/8/2001,17:08:50,28.307,N,59.762,W
9/8/2001,17:10:50,28.313,N,59.764,W
9/8/2001,17:12:50,28.319,N,59.765,W
9/8/2001,17:14:50,28.326,N,59.767,W
9/8/2001,17:16:50,28.332,N,59.769,W
9/8/2001,17:18:49,28.338,N,59.77,W
9/8/2001,17:20:49,28.345,N,59.772,W
9/8/2001,17:22:49,28.351,N,59.774,W
9/8/2001,17:24:49,28.357,N,59.775,W
9/8/2001,17:26:49,28.363,N,59.777,W
9/8/2001,17:28:49,28.37,N,59.779,W
9/8/2001,17:30:49,28.376,N,59.78,W
9/8/2001,17:32:50,28.382,N,59.782,W
9/8/2001,17:34:50,28.388,N,59.783,W
9/8/2001,17:36:50,28.395,N,59.785,W
9/8/2001,17:36:55,28.395,N,59.785,W
9/8/2001,17:38:55,28.402,N,59.783,W
9/8/2001,17:40:55,28.41,N,59.78,W
9/8/2001,17:42:55,28.417,N,59.778,W
9/8/2001,17:44:55,28.424,N,59.776,W
9/8/2001,17:46:55,28.431,N,59.774,W
9/8/2001,17:48:55,28.438,N,59.773,W
9/8/2001,17:50:56,28.446,N,59.771,W
9/8/2001,17:52:56,28.453,N,59.77,W
9/8/2001,17:54:56,28.46,N,59.769,W
9/8/2001,17:56:56,28.466,N,59.768,W
9/8/2001,17:58:56,28.473,N,59.767,W
9/8/2001,18:00:56,28.48,N,59.766,W
9/8/2001,18:02:56,28.487,N,59.766,W
9/8/2001,18:04:55,28.494,N,59.765,W
9/8/2001,18:06:55,28.5,N,59.765,W
9/8/2001,18:08:55,28.507,N,59.765,W
9/8/2001,18:10:55,28.514,N,59.765,W
9/8/2001,18:12:55,28.52,N,59.765,W
9/8/2001,18:14:55,28.527,N,59.765,W
9/8/2001,18:16:55,28.533,N,59.766,W
9/8/2001,18:18:55,28.54,N,59.766,W
9/8/2001,18:20:56,28.546,N,59.767,W
9/8/2001,18:22:56,28.553,N,59.768,W
9/8/2001,18:24:56,28.559,N,59.769,W
9/8/2001,18:26:56,28.565,N,59.77,W
9/8/2001,18:28:56,28.572,N,59.771,W
9/8/2001,18:30:56,28.578,N,59.772,W
9/8/2001,18:32:56,28.584,N,59.774,W
9/8/2001,18:34:55,28.59,N,59.775,W
9/8/2001,18:36:55,28.596,N,59.777,W
9/8/2001,18:38:55,28.602,N,59.779,W
9/8/2001,18:40:55,28.608,N,59.781,W
9/8/2001,18:42:55,28.614,N,59.783,W
9/8/2001,18:44:55,28.62,N,59.785,W
9/8/2001,18:46:55,28.626,N,59.787,W
9/8/2001,18:48:55,28.632,N,59.789,W
9/8/2001,18:50:56,28.638,N,59.792,W
9/8/2001,18:52:56,28.644,N,59.794,W
9/8/2001,18:54:56,28.649,N,59.797,W
9/8/2001,18:56:56,28.655,N,59.8,W
9/8/2001,18:58:56,28.661,N,59.803,W
9/8/2001,19:00:56,28.667,N,59.806,W
9/8/2001,19:02:56,28.672,N,59.809,W
9/8/2001,19:04:55,28.678,N,59.812,W
9/8/2001,19:06:55,28.683,N,59.816,W
9/8/2001,19:08:55,28.689,N,59.819,W
9/8/2001,19:10:55,28.695,N,59.823,W
9/8/2001,19:12:55,28.7,N,59.826,W
9/8/2001,19:14:55,28.706,N,59.83,W
9/8/2001,19:16:55,28.711,N,59.834,W
9/8/2001,19:18:55,28.716,N,59.838,W
9/8/2001,19:20:56,28.722,N,59.842,W
9/8/2001,19:22:56,28.727,N,59.846,W
9/8/2001,19:24:56,28.732,N,59.85,W
9/8/2001,19:26:56,28.738,N,59.854,W
9/8/2001,19:28:56,28.743,N,59.859,W
9/8/2001,19:30:26,28.747,N,59.862,W
9/8/2001,19:32:26,28.753,N,59.865,W
9/8/2001,19:34:26,28.758,N,59.868,W
9/8/2001,19:36:26,28.764,N,59.871,W
9/8/2001,19:38:26,28.77,N,59.874,W
9/8/2001,19:40:26,28.775,N,59.877,W
9/8/2001,19:42:26,28.781,N,59.881,W
9/8/2001,19:44:27,28.786,N,59.884,W
9/8/2001,19:46:27,28.792,N,59.888,W
9/8/2001,19:48:27,28.798,N,59.891,W
9/8/2001,19:50:27,28.803,N,59.895,W
9/8/2001,19:52:27,28.808,N,59.899,W
9/8/2001,19:54:27,28.814,N,59.903,W
9/8/2001,19:56:27,28.819,N,59.907,W
9/8/2001,19:58:27,28.825,N,59.911,W
9/8/2001,20:00:26,28.83,N,59.915,W
9/8/2001,20:02:26,28.835,N,59.919,W
9/8/2001,20:04:26,28.84,N,59.924,W
9/8/2001,20:06:26,28.846,N,59.928,W
9/8/2001,20:08:26,28.851,N,59.933,W
9/8/2001,20:10:26,28.856,N,59.938,W
9/8/2001,20:12:26,28.861,N,59.943,W
9/8/2001,20:14:27,28.866,N,59.947,W
9/8/2001,20:16:27,28.871,N,59.953,W
9/8/2001,20:18:27,28.876,N,59.958,W
9/8/2001,20:20:27,28.881,N,59.963,W
9/8/2001,20:22:27,28.886,N,59.968,W
9/8/2001,20:24:27,28.891,N,59.974,W
9/8/2001,20:26:27,28.896,N,59.98,W
9/8/2001,20:28:27,28.901,N,59.985,W
9/8/2001,20:30:26,28.906,N,59.991,W
9/8/2001,20:32:26,28.91,N,59.997,W
9/8/2001,20:34:26,28.915,N,60.003,W
9/8/2001,20:36:26,28.92,N,60.01,W
9/8/2001,20:38:26,28.925,N,60.016,W
9/8/2001,20:40:26,28.929,N,60.022,W
9/8/2001,20:42:26,28.934,N,60.029,W
9/8/2001,20:44:27,28.938,N,60.036,W
9/8/2001,20:46:27,28.943,N,60.043,W
9/8/2001,20:48:27,28.947,N,60.05,W
9/8/2001,20:50:27,28.952,N,60.057,W
9/8/2001,20:52:27,28.956,N,60.064,W
9/8/2001,20:54:27,28.96,N,60.072,W
9/8/2001,20:56:27,28.965,N,60.079,W
9/8/2001,20:58:27,28.969,N,60.087,W
9/8/2001,21:00:26,28.973,N,60.095,W
9/8/2001,21:02:26,28.977,N,60.103,W
9/8/2001,21:04:26,28.981,N,60.111,W
9/8/2001,21:06:26,28.985,N,60.119,W
9/8/2001,21:08:26,28.989,N,60.128,W
9/8/2001,21:10:26,28.993,N,60.137,W
9/8/2001,21:12:26,28.997,N,60.145,W
9/8/2001,21:14:27,29.001,N,60.154,W
9/8/2001,21:16:27,29.005,N,60.163,W
9/8/2001,21:18:27,29.009,N,60.173,W
9/8/2001,21:20:27,29.012,N,60.182,W
9/8/2001,21:22:27,29.016,N,60.191,W
9/8/2001,21:24:27,29.02,N,60.201,W
9/8/2001,21:26:27,29.023,N,60.211,W
9/8/2001,21:28:27,29.027,N,60.221,W
9/8/2001,21:28:37,29.027,N,60.222,W
9/8/2001,21:30:38,29.032,N,60.228,W
9/8/2001,21:32:38,29.037,N,60.234,W
9/8/2001,21:34:38,29.042,N,60.24,W
9/8/2001,21:36:38,29.047,N,60.245,W
9/8/2001,21:38:38,29.052,N,60.251,W
9/8/2001,21:40:38,29.057,N,60.257,W
9/8/2001,21:42:38,29.062,N,60.263,W
9/8/2001,21:44:37,29.067,N,60.269,W
9/8/2001,21:46:37,29.072,N,60.275,W
9/8/2001,21:48:37,29.077,N,60.28,W
9/8/2001,21:50:37,29.082,N,60.286,W
9/8/2001,21:52:37,29.087,N,60.292,W
9/8/2001,21:54:37,29.092,N,60.298,W
9/8/2001,21:56:37,29.097,N,60.303,W
9/8/2001,21:58:37,29.102,N,60.309,W
9/8/2001,22:00:38,29.107,N,60.315,W
9/8/2001,22:02:38,29.112,N,60.32,W
9/8/2001,22:04:38,29.117,N,60.326,W
9/8/2001,22:06:38,29.122,N,60.332,W
9/8/2001,22:08:38,29.127,N,60.337,W
9/8/2001,22:10:38,29.132,N,60.343,W
9/8/2001,22:12:38,29.138,N,60.349,W
9/8/2001,22:14:37,29.143,N,60.354,W
9/8/2001,22:16:37,29.148,N,60.36,W
9/8/2001,22:18:37,29.153,N,60.365,W
9/8/2001,22:20:37,29.158,N,60.371,W
9/8/2001,22:22:37,29.163,N,60.376,W
9/8/2001,22:24:37,29.169,N,60.382,W
9/8/2001,22:26:37,29.174,N,60.387,W
9/8/2001,22:28:37,29.179,N,60.393,W
9/8/2001,22:30:38,29.184,N,60.398,W
9/8/2001,22:32:38,29.19,N,60.404,W
9/8/2001,22:34:38,29.195,N,60.409,W
9/8/2001,22:36:38,29.2,N,60.415,W
9/8/2001,22:38:38,29.205,N,60.42,W
9/8/2001,22:40:38,29.211,N,60.426,W
9/8/2001,22:42:38,29.216,N,60.431,W
9/8/2001,22:44:37,29.222,N,60.436,W
9/8/2001,22:46:37,29.227,N,60.442,W
9/8/2001,22:48:37,29.232,N,60.447,W
9/8/2001,22:50:37,29.238,N,60.452,W
9/8/2001,22:52:37,29.243,N,60.458,W
9/8/2001,22:54:37,29.248,N,60.463,W
9/8/2001,22:56:37,29.254,N,60.468,W
9/8/2001,22:58:37,29.259,N,60.473,W
9/8/2001,23:00:38,29.265,N,60.478,W
9/8/2001,23:02:38,29.27,N,60.484,W
9/8/2001,23:04:38,29.276,N,60.489,W
9/8/2001,23:06:38,29.281,N,60.494,W
9/8/2001,23:08:38,29.287,N,60.499,W
9/8/2001,23:10:38,29.292,N,60.504,W
9/8/2001,23:12:38,29.298,N,60.509,W
9/8/2001,23:14:37,29.304,N,60.514,W
9/8/2001,23:16:37,29.309,N,60.52,W
9/8/2001,23:18:37,29.315,N,60.525,W
9/8/2001,23:20:37,29.32,N,60.53,W
9/8/2001,23:22:37,29.326,N,60.535,W
9/8/2001,23:24:37,29.332,N,60.54,W
9/8/2001,23:26:37,29.338,N,60.545,W
9/8/2001,23:28:37,29.343,N,60.549,W
9/8/2001,23:30:38,29.349,N,60.554,W
9/8/2001,23:32:38,29.355,N,60.559,W
9/8/2001,23:34:38,29.36,N,60.564,W
9/8/2001,23:36:38,29.366,N,60.569,W
9/8/2001,23:38:38,29.372,N,60.574,W
9/8/2001,23:40:38,29.378,N,60.579,W
9/8/2001,23:42:38,29.384,N,60.583,W
9/8/2001,23:44:37,29.39,N,60.588,W
9/8/2001,23:46:37,29.395,N,60.593,W
9/8/2001,23:48:37,29.401,N,60.598,W
9/8/2001,23:50:37,29.407,N,60.602,W
9/8/2001,23:52:37,29.413,N,60.607,W
9/8/2001,23:54:37,29.419,N,60.612,W
9/8/2001,23:56:37,29.425,N,60.616,W
9/8/2001,23:58:37,29.431,N,60.621,W
9/9/2001,0:00:38,29.437,N,60.626,W
9/9/2001,0:02:38,29.443,N,60.63,W
9/9/2001,0:04:38,29.449,N,60.635,W
9/9/2001,0:06:38,29.455,N,60.639,W
9/9/2001,0:08:38,29.461,N,60.644,W
9/9/2001,0:10:38,29.467,N,60.648,W
9/9/2001,0:12:38,29.473,N,60.653,W
9/9/2001,0:14:37,29.479,N,60.657,W
9/9/2001,0:16:37,29.485,N,60.662,W
9/9/2001,0:18:37,29.492,N,60.666,W
9/9/2001,0:20:37,29.498,N,60.671,W
9/9/2001,0:22:37,29.504,N,60.675,W
9/9/2001,0:24:37,29.51,N,60.679,W
9/9/2001,0:26:37,29.516,N,60.684,W
9/9/2001,0:28:37,29.522,N,60.688,W
9/9/2001,0:30:38,29.529,N,60.692,W
9/9/2001,0:32:38,29.535,N,60.697,W
9/9/2001,0:34:38,29.541,N,60.701,W
9/9/2001,0:36:38,29.547,N,60.705,W
9/9/2001,0:38:38,29.553,N,60.71,W
9/9/2001,0:40:38,29.56,N,60.714,W
9/9/2001,0:42:38,29.566,N,60.718,W
9/9/2001,0:44:37,29.572,N,60.722,W
9/9/2001,0:46:37,29.579,N,60.727,W
9/9/2001,0:48:37,29.585,N,60.731,W
9/9/2001,0:50:37,29.591,N,60.735,W
9/9/2001,0:52:37,29.598,N,60.739,W
9/9/2001,0:54:37,29.604,N,60.743,W
9/9/2001,0:56:37,29.61,N,60.747,W
9/9/2001,0:58:37,29.617,N,60.752,W
9/9/2001,1:00:38,29.623,N,60.756,W
9/9/2001,1:02:38,29.629,N,60.76,W
9/9/2001,1:04:38,29.636,N,60.764,W
9/9/2001,1:06:38,29.642,N,60.768,W
9/9/2001,1:08:38,29.649,N,60.772,W
9/9/2001,1:10:38,29.655,N,60.776,W
9/9/2001,1:12:38,29.661,N,60.78,W
9/9/2001,1:14:37,29.668,N,60.784,W
9/9/2001,1:16:37,29.674,N,60.788,W
9/9/2001,1:18:37,29.681,N,60.792,W
9/9/2001,1:20:37,29.687,N,60.796,W
9/9/2001,1:22:37,29.694,N,60.8,W
9/9/2001,1:24:37,29.7,N,60.804,W
9/9/2001,1:26:37,29.707,N,60.808,W
9/9/2001,1:28:37,29.713,N,60.812,W
9/9/2001,1:30:38,29.72,N,60.816,W
9/9/2001,1:32:38,29.726,N,60.82,W
9/9/2001,1:34:38,29.733,N,60.824,W
9/9/2001,1:36:38,29.739,N,60.828,W
9/9/2001,1:38:38,29.746,N,60.832,W
9/9/2001,1:40:38,29.752,N,60.836,W
9/9/2001,1:42:38,29.759,N,60.84,W
9/9/2001,1:44:37,29.765,N,60.844,W
9/9/2001,1:46:37,29.772,N,60.848,W
9/9/2001,1:48:37,29.778,N,60.852,W
9/9/2001,1:50:37,29.785,N,60.856,W
9/9/2001,1:52:37,29.792,N,60.86,W
9/9/2001,1:54:37,29.798,N,60.864,W
9/9/2001,1:56:37,29.805,N,60.868,W
9/9/2001,1:58:37,29.811,N,60.871,W
9/9/2001,2:00:38,29.818,N,60.875,W
9/9/2001,2:02:38,29.824,N,60.879,W
9/9/2001,2:04:38,29.831,N,60.883,W
9/9/2001,2:06:38,29.838,N,60.887,W
9/9/2001,2:08:38,29.844,N,60.891,W
9/9/2001,2:10:38,29.851,N,60.895,W
9/9/2001,2:12:38,29.857,N,60.898,W
9/9/2001,2:14:37,29.864,N,60.902,W
9/9/2001,2:16:37,29.871,N,60.906,W
9/9/2001,2:18:37,29.877,N,60.91,W
9/9/2001,2:20:37,29.884,N,60.914,W
9/9/2001,2:22:37,29.89,N,60.918,W
9/9/2001,2:24:37,29.897,N,60.922,W
9/9/2001,2:26:37,29.904,N,60.925,W
9/9/2001,2:28:37,29.91,N,60.929,W
9/9/2001,2:30:38,29.917,N,60.933,W
9/9/2001,2:32:38,29.923,N,60.937,W
9/9/2001,2:34:38,29.93,N,60.941,W
9/9/2001,2:36:38,29.937,N,60.944,W
9/9/2001,2:38:38,29.943,N,60.948,W
9/9/2001,2:40:38,29.95,N,60.952,W
9/9/2001,2:42:38,29.956,N,60.956,W
9/9/2001,2:44:37,29.963,N,60.96,W
9/9/2001,2:46:37,29.97,N,60.964,W
9/9/2001,2:48:37,29.976,N,60.967,W
9/9/2001,2:50:37,29.983,N,60.971,W
9/9/2001,2:52:37,29.989,N,60.975,W
9/9/2001,2:54:37,29.996,N,60.979,W
9/9/2001,2:56:37,30.003,N,60.983,W
9/9/2001,2:58:37,30.009,N,60.987,W
9/9/2001,3:00:38,30.016,N,60.99,W
9/9/2001,3:02:38,30.022,N,60.994,W
9/9/2001,3:04:38,30.029,N,60.998,W
9/9/2001,3:06:38,30.036,N,61.002,W
9/9/2001,3:08:38,30.042,N,61.006,W
9/9/2001,3:10:38,30.049,N,61.01,W
9/9/2001,3:12:38,30.055,N,61.014,W
9/9/2001,3:14:37,30.062,N,61.017,W
9/9/2001,3:16:37,30.068,N,61.021,W
9/9/2001,3:18:37,30.075,N,61.025,W
9/9/2001,3:20:37,30.082,N,61.029,W
9/9/2001,3:22:37,30.088,N,61.033,W
9/9/2001,3:24:37,30.095,N,61.037,W
9/9/2001,3:26:37,30.101,N,61.041,W
9/9/2001,3:28:37,30.108,N,61.045,W
9/9/2001,3:30:38,30.114,N,61.048,W
9/9/2001,3:32:38,30.121,N,61.052,W
9/9/2001,3:34:38,30.127,N,61.056,W
9/9/2001,3:36:38,30.134,N,61.06,W
9/9/2001,3:38:38,30.14,N,61.064,W
9/9/2001,3:40:38,30.147,N,61.068,W
9/9/2001,3:42:38,30.153,N,61.072,W
9/9/2001,3:44:37,30.16,N,61.076,W
9/9/2001,3:46:37,30.166,N,61.08,W
9/9/2001,3:48:37,30.173,N,61.084,W
9/9/2001,3:50:37,30.179,N,61.088,W
9/9/2001,3:52:37,30.186,N,61.092,W
9/9/2001,3:54:37,30.192,N,61.096,W
9/9/2001,3:56:37,30.199,N,61.1,W
9/9/2001,3:58:37,30.205,N,61.104,W
9/9/2001,4:00:38,30.212,N,61.108,W
9/9/2001,4:02:38,30.218,N,61.112,W
9/9/2001,4:04:38,30.224,N,61.116,W
9/9/2001,4:06:38,30.231,N,61.12,W
9/9/2001,4:08:38,30.237,N,61.124,W
9/9/2001,4:10:38,30.244,N,61.128,W
9/9/2001,4:12:38,30.25,N,61.132,W
9/9/2001,4:14:37,30.256,N,61.136,W
9/9/2001,4:16:37,30.263,N,61.14,W
9/9/2001,4:18:37,30.269,N,61.144,W
9/9/2001,4:20:37,30.276,N,61.148,W
9/9/2001,4:22:37,30.282,N,61.152,W
9/9/2001,4:24:37,30.288,N,61.156,W
9/9/2001,4:26:37,30.295,N,61.16,W
9/9/2001,4:28:37,30.301,N,61.164,W
9/9/2001,4:30:38,30.307,N,61.168,W
9/9/2001,4:32:38,30.314,N,61.172,W
9/9/2001,4:34:38,30.32,N,61.177,W
9/9/2001,4:36:38,30.326,N,61.181,W
9/9/2001,4:38:38,30.333,N,61.185,W
9/9/2001,4:40:38,30.339,N,61.189,W
9/9/2001,4:42:38,30.345,N,61.193,W
9/9/2001,4:44:37,30.352,N,61.197,W
9/9/2001,4:46:37,30.358,N,61.201,W
9/9/2001,4:48:37,30.364,N,61.205,W
9/9/2001,4:50:37,30.371,N,61.209,W
9/9/2001,4:52:37,30.377,N,61.214,W
9/9/2001,4:54:37,30.383,N,61.218,W
9/9/2001,4:56:37,30.39,N,61.222,W
9/9/2001,4:58:37,30.396,N,61.226,W
9/9/2001,5:00:38,30.402,N,61.23,W
9/9/2001,5:02:38,30.408,N,61.234,W
9/9/2001,5:04:38,30.415,N,61.239,W
9/9/2001,5:06:38,30.421,N,61.243,W
9/9/2001,5:08:38,30.427,N,61.247,W
9/9/2001,5:10:38,30.433,N,61.251,W
9/9/2001,5:12:38,30.44,N,61.255,W
9/9/2001,5:14:37,30.446,N,61.26,W
9/9/2001,5:16:37,30.452,N,61.264,W
9/9/2001,5:18:37,30.458,N,61.268,W
9/9/2001,5:20:37,30.465,N,61.272,W
9/9/2001,5:22:37,30.471,N,61.276,W
9/9/2001,5:24:37,30.477,N,61.281,W
9/9/2001,5:26:37,30.483,N,61.285,W
9/9/2001,5:28:37,30.49,N,61.289,W
9/9/2001,5:30:38,30.496,N,61.293,W
9/9/2001,5:32:38,30.502,N,61.297,W
9/9/2001,5:34:38,30.508,N,61.302,W
9/9/2001,5:36:38,30.514,N,61.306,W
9/9/2001,5:38:38,30.521,N,61.31,W
9/9/2001,5:40:38,30.527,N,61.314,W
9/9/2001,5:42:38,30.533,N,61.319,W
9/9/2001,5:44:37,30.539,N,61.323,W
9/9/2001,5:46:37,30.545,N,61.327,W
9/9/2001,5:48:37,30.552,N,61.331,W
9/9/2001,5:50:37,30.558,N,61.336,W
9/9/2001,5:52:37,30.564,N,61.34,W
9/9/2001,5:54:37,30.57,N,61.344,W
9/9/2001,5:56:37,30.576,N,61.349,W
9/9/2001,5:58:37,30.582,N,61.353,W
9/9/2001,6:00:38,30.589,N,61.357,W
9/9/2001,6:02:38,30.595,N,61.361,W
9/9/2001,6:04:38,30.601,N,61.366,W
9/9/2001,6:06:38,30.607,N,61.37,W
9/9/2001,6:08:38,30.613,N,61.374,W
9/9/2001,6:10:38,30.619,N,61.379,W
9/9/2001,6:10:50,30.62,N,61.379,W
9/9/2001,6:12:50,30.628,N,61.384,W
9/9/2001,6:14:50,30.635,N,61.389,W
9/9/2001,6:16:50,30.643,N,61.395,W
9/9/2001,6:18:49,30.65,N,61.4,W
9/9/2001,6:20:49,30.657,N,61.405,W
9/9/2001,6:22:49,30.664,N,61.41,W
9/9/2001,6:24:49,30.672,N,61.415,W
9/9/2001,6:26:49,30.679,N,61.42,W
9/9/2001,6:28:49,30.686,N,61.425,W
9/9/2001,6:30:49,30.693,N,61.43,W
9/9/2001,6:32:50,30.699,N,61.434,W
9/9/2001,6:34:50,30.706,N,61.439,W
9/9/2001,6:36:50,30.713,N,61.444,W
9/9/2001,6:38:50,30.72,N,61.449,W
9/9/2001,6:40:50,30.726,N,61.453,W
9/9/2001,6:42:50,30.733,N,61.458,W
9/9/2001,6:44:50,30.739,N,61.462,W
9/9/2001,6:46:50,30.746,N,61.467,W
9/9/2001,6:48:49,30.752,N,61.471,W
9/9/2001,6:50:49,30.758,N,61.476,W
9/9/2001,6:52:49,30.764,N,61.48,W
9/9/2001,6:54:49,30.771,N,61.485,W
9/9/2001,6:56:49,30.777,N,61.489,W
9/9/2001,6:58:49,30.783,N,61.493,W
9/9/2001,7:00:49,30.789,N,61.498,W
9/9/2001,7:02:50,30.795,N,61.502,W
9/9/2001,7:04:50,30.801,N,61.506,W
9/9/2001,7:06:50,30.806,N,61.51,W
9/9/2001,7:08:50,30.812,N,61.514,W
9/9/2001,7:10:50,30.818,N,61.518,W
9/9/2001,7:12:50,30.824,N,61.522,W
9/9/2001,7:14:50,30.829,N,61.526,W
9/9/2001,7:16:50,30.835,N,61.53,W
9/9/2001,7:18:49,30.84,N,61.534,W
9/9/2001,7:20:49,30.846,N,61.538,W
9/9/2001,7:22:49,30.851,N,61.542,W
9/9/2001,7:24:49,30.856,N,61.546,W
9/9/2001,7:26:49,30.862,N,61.55,W
9/9/2001,7:28:49,30.867,N,61.554,W
9/9/2001,7:30:49,30.872,N,61.558,W
9/9/2001,7:32:50,30.878,N,61.561,W
9/9/2001,7:34:50,30.883,N,61.565,W
9/9/2001,7:36:50,30.888,N,61.569,W
9/9/2001,7:38:50,30.893,N,61.572,W
9/9/2001,7:40:50,30.898,N,61.576,W
9/9/2001,7:42:50,30.903,N,61.58,W
9/9/2001,7:44:50,30.908,N,61.583,W
9/9/2001,7:45:44,30.91,N,61.585,W
9/9/2001,7:47:44,30.915,N,61.589,W
9/9/2001,7:49:45,30.92,N,61.592,W
9/9/2001,7:51:45,30.925,N,61.596,W
9/9/2001,7:53:45,30.93,N,61.599,W
9/9/2001,7:55:45,30.935,N,61.602,W
9/9/2001,7:57:45,30.939,N,61.606,W
9/9/2001,7:59:45,30.944,N,61.609,W
9/9/2001,8:01:45,30.949,N,61.612,W
9/9/2001,8:03:45,30.953,N,61.616,W
9/9/2001,8:05:44,30.958,N,61.619,W
9/9/2001,8:07:44,30.962,N,61.622,W
9/9/2001,8:09:44,30.967,N,61.625,W
9/9/2001,8:11:44,30.971,N,61.628,W
9/9/2001,8:13:44,30.976,N,61.631,W
9/9/2001,8:15:44,30.98,N,61.635,W
9/9/2001,8:17:44,30.984,N,61.638,W
9/9/2001,8:19:45,30.988,N,61.641,W
9/9/2001,8:21:45,30.993,N,61.644,W
9/9/2001,8:23:45,30.997,N,61.647,W
9/9/2001,8:25:45,31.001,N,61.65,W
9/9/2001,8:27:45,31.005,N,61.653,W
9/9/2001,8:29:45,31.009,N,61.656,W
9/9/2001,8:31:45,31.013,N,61.659,W
9/9/2001,8:33:45,31.017,N,61.662,W
9/9/2001,8:35:44,31.022,N,61.665,W
9/9/2001,8:37:44,31.026,N,61.668,W
9/9/2001,8:39:44,31.03,N,61.671,W
9/9/2001,8:41:44,31.034,N,61.674,W
9/9/2001,8:43:44,31.038,N,61.677,W
9/9/2001,8:45:44,31.042,N,61.68,W
9/9/2001,8:47:44,31.046,N,61.683,W
9/9/2001,8:49:45,31.05,N,61.686,W
9/9/2001,8:51:45,31.054,N,61.689,W
9/9/2001,8:53:45,31.058,N,61.692,W
9/9/2001,8:55:45,31.062,N,61.696,W
9/9/2001,8:57:45,31.066,N,61.699,W
9/9/2001,8:59:45,31.07,N,61.702,W
