Track,for,Bill,2009,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/22/2009,15:40:31,35.28,N,69.027,W
8/22/2009,15:42:31,35.29,N,69.027,W
8/22/2009,15:44:32,35.301,N,69.026,W
8/22/2009,15:46:32,35.311,N,69.026,W
8/22/2009,15:48:32,35.322,N,69.025,W
8/22/2009,15:50:32,35.332,N,69.025,W
8/22/2009,15:52:32,35.342,N,69.024,W
8/22/2009,15:54:32,35.353,N,69.023,W
8/22/2009,15:56:32,35.363,N,69.023,W
8/22/2009,15:58:31,35.373,N,69.022,W
8/22/2009,16:00:31,35.384,N,69.021,W
8/22/2009,16:02:31,35.394,N,69.021,W
8/22/2009,16:04:31,35.404,N,69.02,W
8/22/2009,16:06:31,35.415,N,69.019,W
8/22/2009,16:08:31,35.425,N,69.018,W
8/22/2009,16:10:31,35.435,N,69.017,W
8/22/2009,16:12:31,35.446,N,69.016,W
8/22/2009,16:14:32,35.456,N,69.016,W
8/22/2009,16:16:32,35.466,N,69.015,W
8/22/2009,16:18:32,35.477,N,69.014,W
8/22/2009,16:20:32,35.487,N,69.013,W
8/22/2009,16:22:32,35.498,N,69.012,W
8/22/2009,16:24:32,35.508,N,69.011,W
8/22/2009,16:26:32,35.518,N,69.01,W
8/22/2009,16:28:31,35.529,N,69.009,W
8/22/2009,16:30:31,35.539,N,69.007,W
8/22/2009,16:32:31,35.549,N,69.006,W
8/22/2009,16:34:31,35.56,N,69.005,W
8/22/2009,16:36:31,35.57,N,69.004,W
8/22/2009,16:38:31,35.58,N,69.003,W
8/22/2009,16:40:31,35.591,N,69.002,W
8/22/2009,16:42:31,35.601,N,69,W
8/22/2009,16:44:32,35.611,N,68.999,W
8/22/2009,16:46:32,35.622,N,68.998,W
8/22/2009,16:48:32,35.632,N,68.997,W
8/22/2009,16:50:32,35.643,N,68.995,W
8/22/2009,16:52:32,35.653,N,68.994,W
8/22/2009,16:54:32,35.663,N,68.993,W
8/22/2009,16:56:32,35.674,N,68.991,W
8/22/2009,16:58:31,35.684,N,68.99,W
8/22/2009,17:00:31,35.694,N,68.989,W
8/22/2009,17:02:31,35.705,N,68.987,W
8/22/2009,17:04:31,35.715,N,68.986,W
8/22/2009,17:06:31,35.725,N,68.984,W
8/22/2009,17:08:31,35.736,N,68.983,W
8/22/2009,17:10:31,35.746,N,68.981,W
8/22/2009,17:11:05,35.749,N,68.981,W
8/22/2009,17:13:05,35.759,N,68.979,W
8/22/2009,17:15:04,35.77,N,68.977,W
8/22/2009,17:17:04,35.78,N,68.976,W
8/22/2009,17:19:04,35.79,N,68.974,W
8/22/2009,17:21:04,35.801,N,68.972,W
8/22/2009,17:23:04,35.811,N,68.97,W
8/22/2009,17:25:04,35.822,N,68.968,W
8/22/2009,17:27:04,35.832,N,68.967,W
8/22/2009,17:29:05,35.842,N,68.965,W
8/22/2009,17:31:05,35.853,N,68.963,W
8/22/2009,17:33:05,35.863,N,68.961,W
8/22/2009,17:35:05,35.873,N,68.959,W
8/22/2009,17:37:05,35.884,N,68.958,W
8/22/2009,17:39:05,35.894,N,68.956,W
8/22/2009,17:41:05,35.904,N,68.954,W
8/22/2009,17:43:05,35.915,N,68.952,W
8/22/2009,17:45:04,35.925,N,68.95,W
8/22/2009,17:47:04,35.935,N,68.949,W
8/22/2009,17:49:04,35.946,N,68.947,W
8/22/2009,17:51:04,35.956,N,68.945,W
8/22/2009,17:53:04,35.967,N,68.943,W
8/22/2009,17:55:04,35.977,N,68.941,W
8/22/2009,17:57:04,35.987,N,68.939,W
8/22/2009,17:59:05,35.998,N,68.938,W
8/22/2009,18:01:05,36.008,N,68.936,W
8/22/2009,18:03:05,36.018,N,68.934,W
8/22/2009,18:05:05,36.029,N,68.932,W
8/22/2009,18:07:05,36.039,N,68.93,W
8/22/2009,18:09:05,36.049,N,68.929,W
8/22/2009,18:11:05,36.06,N,68.927,W
8/22/2009,18:13:05,36.07,N,68.925,W
8/22/2009,18:15:04,36.081,N,68.923,W
8/22/2009,18:17:04,36.091,N,68.921,W
8/22/2009,18:19:04,36.101,N,68.92,W
8/22/2009,18:21:04,36.112,N,68.918,W
8/22/2009,18:23:04,36.122,N,68.916,W
8/22/2009,18:25:04,36.132,N,68.914,W
8/22/2009,18:27:04,36.143,N,68.912,W
8/22/2009,18:29:05,36.153,N,68.911,W
8/22/2009,18:31:05,36.163,N,68.909,W
8/22/2009,18:33:05,36.174,N,68.907,W
8/22/2009,18:35:05,36.184,N,68.905,W
8/22/2009,18:37:05,36.194,N,68.903,W
8/22/2009,18:39:05,36.205,N,68.902,W
8/22/2009,18:41:05,36.215,N,68.9,W
8/22/2009,18:43:05,36.226,N,68.898,W
8/22/2009,18:45:04,36.236,N,68.896,W
8/22/2009,18:47:04,36.246,N,68.894,W
8/22/2009,18:49:04,36.257,N,68.893,W
8/22/2009,18:51:04,36.267,N,68.891,W
8/22/2009,18:53:04,36.277,N,68.889,W
8/22/2009,18:55:04,36.288,N,68.887,W
8/22/2009,18:57:04,36.298,N,68.885,W
8/22/2009,18:59:05,36.308,N,68.884,W
8/22/2009,19:01:05,36.319,N,68.882,W
8/22/2009,19:03:05,36.329,N,68.88,W
8/22/2009,19:05:05,36.34,N,68.878,W
8/22/2009,19:06:19,36.346,N,68.877,W
8/22/2009,19:08:19,36.355,N,68.877,W
8/22/2009,19:10:20,36.363,N,68.877,W
8/22/2009,19:12:20,36.372,N,68.877,W
8/22/2009,19:14:20,36.381,N,68.877,W
8/22/2009,19:16:20,36.39,N,68.877,W
8/22/2009,19:18:20,36.398,N,68.876,W
8/22/2009,19:20:20,36.407,N,68.876,W
8/22/2009,19:22:20,36.416,N,68.876,W
8/22/2009,19:24:20,36.425,N,68.876,W
8/22/2009,19:26:19,36.433,N,68.876,W
8/22/2009,19:28:19,36.442,N,68.876,W
8/22/2009,19:30:19,36.451,N,68.876,W
8/22/2009,19:32:19,36.46,N,68.876,W
8/22/2009,19:34:19,36.469,N,68.876,W
8/22/2009,19:36:19,36.477,N,68.876,W
8/22/2009,19:38:19,36.486,N,68.876,W
8/22/2009,19:40:20,36.495,N,68.875,W
8/22/2009,19:42:20,36.504,N,68.875,W
8/22/2009,19:44:20,36.512,N,68.875,W
8/22/2009,19:46:20,36.521,N,68.875,W
8/22/2009,19:48:20,36.53,N,68.875,W
8/22/2009,19:50:20,36.539,N,68.875,W
8/22/2009,19:52:20,36.548,N,68.874,W
8/22/2009,19:54:20,36.557,N,68.874,W
8/22/2009,19:56:19,36.565,N,68.874,W
8/22/2009,19:58:19,36.574,N,68.874,W
8/22/2009,20:00:19,36.583,N,68.874,W
8/22/2009,20:02:19,36.592,N,68.873,W
8/22/2009,20:04:19,36.601,N,68.873,W
8/22/2009,20:06:19,36.61,N,68.873,W
8/22/2009,20:08:19,36.619,N,68.873,W
8/22/2009,20:10:20,36.627,N,68.872,W
8/22/2009,20:12:20,36.636,N,68.872,W
8/22/2009,20:14:20,36.645,N,68.872,W
8/22/2009,20:16:20,36.654,N,68.871,W
8/22/2009,20:18:20,36.663,N,68.871,W
8/22/2009,20:20:20,36.672,N,68.871,W
8/22/2009,20:22:20,36.681,N,68.87,W
8/22/2009,20:24:20,36.69,N,68.87,W
8/22/2009,20:26:19,36.699,N,68.869,W
8/22/2009,20:28:19,36.708,N,68.869,W
8/22/2009,20:30:19,36.717,N,68.868,W
8/22/2009,20:32:19,36.726,N,68.868,W
8/22/2009,20:34:19,36.735,N,68.867,W
8/22/2009,20:36:19,36.744,N,68.867,W
8/22/2009,20:38:19,36.753,N,68.866,W
8/22/2009,20:40:20,36.762,N,68.866,W
8/22/2009,20:42:20,36.771,N,68.865,W
8/22/2009,20:44:20,36.78,N,68.865,W
8/22/2009,20:46:20,36.789,N,68.864,W
8/22/2009,20:48:20,36.798,N,68.863,W
8/22/2009,20:50:20,36.808,N,68.863,W
8/22/2009,20:52:20,36.817,N,68.862,W
8/22/2009,20:54:20,36.826,N,68.861,W
8/22/2009,20:56:19,36.835,N,68.861,W
8/22/2009,20:58:19,36.844,N,68.86,W
8/22/2009,21:00:19,36.853,N,68.859,W
8/22/2009,21:02:19,36.863,N,68.858,W
8/22/2009,21:04:19,36.872,N,68.857,W
8/22/2009,21:06:19,36.881,N,68.857,W
8/22/2009,21:08:19,36.89,N,68.856,W
8/22/2009,21:10:20,36.9,N,68.855,W
8/22/2009,21:12:20,36.909,N,68.854,W
8/22/2009,21:14:20,36.918,N,68.853,W
8/22/2009,21:16:20,36.928,N,68.852,W
8/22/2009,21:18:20,36.937,N,68.851,W
8/22/2009,21:20:20,36.947,N,68.85,W
8/22/2009,21:22:20,36.956,N,68.849,W
8/22/2009,21:24:20,36.965,N,68.847,W
8/22/2009,21:26:19,36.975,N,68.846,W
8/22/2009,21:28:19,36.984,N,68.845,W
8/22/2009,21:30:19,36.994,N,68.844,W
8/22/2009,21:32:19,37.003,N,68.843,W
8/22/2009,21:34:19,37.013,N,68.841,W
8/22/2009,21:36:19,37.022,N,68.84,W
8/22/2009,21:38:19,37.032,N,68.839,W
8/22/2009,21:40:20,37.042,N,68.837,W
8/22/2009,21:42:20,37.051,N,68.836,W
8/22/2009,21:44:20,37.061,N,68.834,W
8/22/2009,21:46:20,37.071,N,68.833,W
8/22/2009,21:48:20,37.08,N,68.831,W
8/22/2009,21:50:20,37.09,N,68.83,W
8/22/2009,21:52:20,37.1,N,68.828,W
8/22/2009,21:54:20,37.109,N,68.827,W
8/22/2009,21:56:19,37.119,N,68.825,W
8/22/2009,21:58:19,37.129,N,68.823,W
8/22/2009,22:00:19,37.139,N,68.821,W
8/22/2009,22:02:19,37.149,N,68.82,W
8/22/2009,22:04:19,37.159,N,68.818,W
8/22/2009,22:06:19,37.169,N,68.816,W
8/22/2009,22:08:19,37.178,N,68.814,W
8/22/2009,22:10:20,37.188,N,68.812,W
8/22/2009,22:12:20,37.198,N,68.81,W
8/22/2009,22:14:20,37.208,N,68.808,W
8/22/2009,22:16:20,37.219,N,68.806,W
8/22/2009,22:18:20,37.229,N,68.804,W
8/22/2009,22:20:20,37.239,N,68.802,W
8/22/2009,22:22:20,37.249,N,68.8,W
8/22/2009,22:24:20,37.259,N,68.797,W
8/22/2009,22:26:19,37.269,N,68.795,W
8/22/2009,22:28:19,37.279,N,68.793,W
8/22/2009,22:30:19,37.29,N,68.79,W
8/22/2009,22:32:19,37.3,N,68.788,W
8/22/2009,22:34:19,37.31,N,68.785,W
8/22/2009,22:36:19,37.321,N,68.783,W
8/22/2009,22:38:19,37.331,N,68.78,W
8/22/2009,22:40:20,37.341,N,68.778,W
8/22/2009,22:42:20,37.352,N,68.775,W
8/22/2009,22:44:20,37.362,N,68.772,W
8/22/2009,22:46:20,37.373,N,68.769,W
8/22/2009,22:48:20,37.383,N,68.767,W
8/22/2009,22:50:20,37.394,N,68.764,W
8/22/2009,22:52:20,37.404,N,68.761,W
8/22/2009,22:54:20,37.415,N,68.758,W
8/22/2009,22:56:19,37.426,N,68.755,W
8/22/2009,22:58:19,37.436,N,68.752,W
8/22/2009,23:00:19,37.447,N,68.749,W
8/22/2009,23:02:19,37.458,N,68.746,W
8/22/2009,23:04:19,37.469,N,68.742,W
8/22/2009,23:06:19,37.48,N,68.739,W
8/22/2009,23:08:19,37.49,N,68.736,W
8/22/2009,23:10:20,37.501,N,68.732,W
8/22/2009,23:12:20,37.512,N,68.729,W
8/22/2009,23:14:20,37.523,N,68.725,W
8/22/2009,23:16:20,37.534,N,68.722,W
8/22/2009,23:18:20,37.545,N,68.718,W
8/22/2009,23:20:20,37.556,N,68.715,W
8/22/2009,23:22:20,37.567,N,68.711,W
8/22/2009,23:24:20,37.579,N,68.707,W
8/22/2009,23:26:19,37.59,N,68.703,W
8/22/2009,23:28:19,37.601,N,68.699,W
8/22/2009,23:30:19,37.612,N,68.695,W
8/22/2009,23:32:19,37.624,N,68.691,W
8/22/2009,23:34:19,37.635,N,68.687,W
8/22/2009,23:36:19,37.646,N,68.683,W
8/22/2009,23:38:19,37.658,N,68.679,W
8/22/2009,23:40:20,37.669,N,68.675,W
8/22/2009,23:42:20,37.681,N,68.671,W
8/22/2009,23:44:20,37.692,N,68.666,W
8/22/2009,23:46:20,37.704,N,68.662,W
8/22/2009,23:48:20,37.715,N,68.657,W
8/22/2009,23:50:20,37.727,N,68.653,W
8/22/2009,23:52:20,37.738,N,68.648,W
8/22/2009,23:54:20,37.75,N,68.644,W
8/22/2009,23:56:19,37.762,N,68.639,W
8/22/2009,23:58:19,37.774,N,68.635,W
8/23/2009,0:00:19,37.785,N,68.63,W
8/23/2009,0:02:19,37.797,N,68.625,W
8/23/2009,0:04:19,37.809,N,68.62,W
8/23/2009,0:06:19,37.821,N,68.615,W
8/23/2009,0:08:19,37.833,N,68.61,W
8/23/2009,0:10:20,37.845,N,68.605,W
8/23/2009,0:12:20,37.857,N,68.6,W
8/23/2009,0:14:20,37.869,N,68.595,W
8/23/2009,0:16:20,37.881,N,68.59,W
8/23/2009,0:18:20,37.893,N,68.585,W
8/23/2009,0:20:20,37.905,N,68.58,W
8/23/2009,0:22:20,37.917,N,68.574,W
8/23/2009,0:24:20,37.929,N,68.569,W
8/23/2009,0:26:19,37.941,N,68.564,W
8/23/2009,0:28:19,37.953,N,68.558,W
8/23/2009,0:30:19,37.965,N,68.553,W
8/23/2009,0:32:19,37.978,N,68.547,W
8/23/2009,0:34:19,37.99,N,68.542,W
8/23/2009,0:36:19,38.002,N,68.536,W
8/23/2009,0:38:19,38.014,N,68.53,W
8/23/2009,0:40:20,38.027,N,68.525,W
8/23/2009,0:42:20,38.039,N,68.519,W
8/23/2009,0:44:20,38.051,N,68.513,W
8/23/2009,0:46:20,38.064,N,68.507,W
8/23/2009,0:48:20,38.076,N,68.501,W
8/23/2009,0:50:20,38.089,N,68.495,W
8/23/2009,0:52:20,38.101,N,68.49,W
8/23/2009,0:54:20,38.114,N,68.483,W
8/23/2009,0:56:19,38.126,N,68.477,W
8/23/2009,0:58:19,38.139,N,68.471,W
8/23/2009,1:00:19,38.151,N,68.465,W
8/23/2009,1:02:19,38.164,N,68.459,W
8/23/2009,1:04:19,38.176,N,68.453,W
8/23/2009,1:06:19,38.189,N,68.447,W
8/23/2009,1:08:19,38.202,N,68.44,W
8/23/2009,1:10:20,38.214,N,68.434,W
8/23/2009,1:12:20,38.227,N,68.428,W
8/23/2009,1:14:20,38.24,N,68.421,W
8/23/2009,1:16:20,38.252,N,68.415,W
8/23/2009,1:18:20,38.265,N,68.408,W
8/23/2009,1:20:20,38.278,N,68.402,W
8/23/2009,1:22:20,38.291,N,68.395,W
8/23/2009,1:24:20,38.303,N,68.389,W
8/23/2009,1:26:19,38.316,N,68.382,W
8/23/2009,1:28:19,38.329,N,68.375,W
8/23/2009,1:30:19,38.342,N,68.368,W
8/23/2009,1:32:19,38.355,N,68.362,W
8/23/2009,1:34:19,38.368,N,68.355,W
8/23/2009,1:36:19,38.38,N,68.348,W
8/23/2009,1:38:19,38.393,N,68.341,W
8/23/2009,1:40:20,38.406,N,68.334,W
8/23/2009,1:42:20,38.419,N,68.327,W
8/23/2009,1:44:20,38.432,N,68.32,W
8/23/2009,1:46:20,38.445,N,68.313,W
8/23/2009,1:48:20,38.458,N,68.306,W
8/23/2009,1:50:20,38.471,N,68.299,W
8/23/2009,1:52:20,38.484,N,68.292,W
8/23/2009,1:54:20,38.497,N,68.285,W
8/23/2009,1:56:19,38.51,N,68.278,W
8/23/2009,1:58:19,38.523,N,68.271,W
8/23/2009,2:00:19,38.536,N,68.263,W
8/23/2009,2:02:19,38.549,N,68.256,W
8/23/2009,2:04:19,38.563,N,68.249,W
8/23/2009,2:06:19,38.576,N,68.241,W
8/23/2009,2:08:19,38.589,N,68.234,W
8/23/2009,2:10:20,38.602,N,68.227,W
8/23/2009,2:12:20,38.615,N,68.219,W
8/23/2009,2:14:20,38.628,N,68.212,W
8/23/2009,2:16:20,38.641,N,68.204,W
8/23/2009,2:18:20,38.654,N,68.197,W
8/23/2009,2:20:20,38.668,N,68.189,W
8/23/2009,2:22:20,38.681,N,68.182,W
8/23/2009,2:24:20,38.694,N,68.174,W
8/23/2009,2:26:19,38.707,N,68.166,W
8/23/2009,2:28:19,38.72,N,68.159,W
8/23/2009,2:30:19,38.734,N,68.151,W
8/23/2009,2:32:19,38.747,N,68.143,W
8/23/2009,2:34:19,38.76,N,68.136,W
8/23/2009,2:36:19,38.773,N,68.128,W
8/23/2009,2:38:19,38.786,N,68.12,W
8/23/2009,2:40:20,38.8,N,68.112,W
8/23/2009,2:42:20,38.813,N,68.104,W
8/23/2009,2:44:20,38.826,N,68.097,W
8/23/2009,2:46:20,38.84,N,68.089,W
8/23/2009,2:48:20,38.853,N,68.081,W
8/23/2009,2:50:20,38.866,N,68.073,W
8/23/2009,2:52:20,38.879,N,68.065,W
8/23/2009,2:54:20,38.893,N,68.057,W
8/23/2009,2:56:19,38.906,N,68.049,W
8/23/2009,2:58:19,38.919,N,68.041,W
8/23/2009,3:00:19,38.932,N,68.033,W
8/23/2009,3:02:19,38.946,N,68.025,W
8/23/2009,3:04:19,38.959,N,68.016,W
8/23/2009,3:06:19,38.972,N,68.008,W
8/23/2009,3:08:19,38.986,N,68,W
8/23/2009,3:10:20,38.999,N,67.992,W
8/23/2009,3:12:20,39.012,N,67.984,W
8/23/2009,3:14:20,39.026,N,67.976,W
8/23/2009,3:16:20,39.039,N,67.967,W
8/23/2009,3:18:20,39.052,N,67.959,W
8/23/2009,3:20:20,39.066,N,67.951,W
8/23/2009,3:22:20,39.079,N,67.942,W
8/23/2009,3:24:20,39.092,N,67.934,W
8/23/2009,3:26:19,39.105,N,67.926,W
8/23/2009,3:28:19,39.119,N,67.917,W
8/23/2009,3:30:19,39.132,N,67.909,W
8/23/2009,3:32:19,39.145,N,67.901,W
8/23/2009,3:34:19,39.159,N,67.892,W
8/23/2009,3:36:19,39.172,N,67.884,W
8/23/2009,3:38:19,39.185,N,67.875,W
8/23/2009,3:40:20,39.199,N,67.867,W
8/23/2009,3:42:20,39.212,N,67.858,W
8/23/2009,3:44:20,39.225,N,67.85,W
8/23/2009,3:46:20,39.238,N,67.841,W
8/23/2009,3:48:20,39.252,N,67.833,W
8/23/2009,3:50:20,39.265,N,67.824,W
8/23/2009,3:52:20,39.278,N,67.816,W
8/23/2009,3:54:20,39.292,N,67.807,W
8/23/2009,3:56:19,39.305,N,67.798,W
8/23/2009,3:58:19,39.318,N,67.79,W
8/23/2009,4:00:19,39.331,N,67.781,W
8/23/2009,4:02:19,39.345,N,67.773,W
8/23/2009,4:04:19,39.358,N,67.764,W
8/23/2009,4:06:19,39.371,N,67.755,W
8/23/2009,4:08:19,39.384,N,67.747,W
8/23/2009,4:10:20,39.398,N,67.738,W
8/23/2009,4:12:20,39.411,N,67.729,W
8/23/2009,4:14:20,39.424,N,67.72,W
8/23/2009,4:16:20,39.437,N,67.712,W
8/23/2009,4:18:20,39.451,N,67.703,W
8/23/2009,4:20:20,39.464,N,67.694,W
8/23/2009,4:22:20,39.477,N,67.685,W
8/23/2009,4:24:20,39.49,N,67.676,W
8/23/2009,4:26:19,39.504,N,67.668,W
8/23/2009,4:28:19,39.517,N,67.659,W
8/23/2009,4:30:19,39.53,N,67.65,W
8/23/2009,4:32:19,39.543,N,67.641,W
8/23/2009,4:34:19,39.557,N,67.632,W
8/23/2009,4:36:19,39.57,N,67.623,W
8/23/2009,4:38:19,39.583,N,67.614,W
8/23/2009,4:40:20,39.596,N,67.605,W
8/23/2009,4:42:20,39.61,N,67.596,W
8/23/2009,4:44:20,39.623,N,67.587,W
8/23/2009,4:46:20,39.636,N,67.578,W
8/23/2009,4:48:20,39.649,N,67.57,W
8/23/2009,4:50:20,39.663,N,67.561,W
8/23/2009,4:52:20,39.676,N,67.552,W
8/23/2009,4:54:20,39.689,N,67.543,W
8/23/2009,4:56:19,39.702,N,67.533,W
8/23/2009,4:58:19,39.715,N,67.524,W
8/23/2009,5:00:19,39.729,N,67.515,W
8/23/2009,5:02:19,39.742,N,67.506,W
8/23/2009,5:04:19,39.755,N,67.497,W
8/23/2009,5:06:19,39.768,N,67.488,W
8/23/2009,5:08:19,39.782,N,67.479,W
8/23/2009,5:10:20,39.795,N,67.47,W
8/23/2009,5:12:20,39.808,N,67.461,W
8/23/2009,5:14:20,39.821,N,67.452,W
8/23/2009,5:16:20,39.834,N,67.443,W
8/23/2009,5:18:20,39.848,N,67.433,W
8/23/2009,5:20:20,39.861,N,67.424,W
8/23/2009,5:22:20,39.874,N,67.415,W
8/23/2009,5:24:20,39.887,N,67.406,W
8/23/2009,5:26:19,39.9,N,67.397,W
8/23/2009,5:28:19,39.914,N,67.388,W
8/23/2009,5:29:45,39.923,N,67.381,W
8/23/2009,5:31:45,39.937,N,67.372,W
8/23/2009,5:33:45,39.95,N,67.364,W
8/23/2009,5:35:44,39.964,N,67.355,W
8/23/2009,5:37:44,39.978,N,67.346,W
8/23/2009,5:39:44,39.991,N,67.337,W
8/23/2009,5:41:44,40.005,N,67.328,W
8/23/2009,5:43:44,40.019,N,67.32,W
8/23/2009,5:45:44,40.032,N,67.311,W
8/23/2009,5:47:44,40.046,N,67.302,W
8/23/2009,5:49:45,40.059,N,67.293,W
8/23/2009,5:51:45,40.073,N,67.284,W
8/23/2009,5:53:45,40.086,N,67.275,W
8/23/2009,5:55:45,40.1,N,67.266,W
8/23/2009,5:57:45,40.113,N,67.257,W
8/23/2009,5:59:45,40.127,N,67.248,W
8/23/2009,6:01:45,40.14,N,67.239,W
8/23/2009,6:03:45,40.153,N,67.23,W
8/23/2009,6:05:44,40.167,N,67.221,W
8/23/2009,6:07:44,40.18,N,67.211,W
8/23/2009,6:09:44,40.194,N,67.202,W
8/23/2009,6:11:44,40.207,N,67.193,W
8/23/2009,6:13:44,40.22,N,67.184,W
8/23/2009,6:15:44,40.234,N,67.175,W
8/23/2009,6:17:44,40.247,N,67.165,W
8/23/2009,6:19:45,40.26,N,67.156,W
8/23/2009,6:21:45,40.273,N,67.147,W
8/23/2009,6:23:45,40.287,N,67.137,W
8/23/2009,6:25:45,40.3,N,67.128,W
8/23/2009,6:27:45,40.313,N,67.119,W
8/23/2009,6:29:45,40.326,N,67.109,W
8/23/2009,6:31:45,40.34,N,67.1,W
8/23/2009,6:33:45,40.353,N,67.091,W
8/23/2009,6:35:44,40.366,N,67.081,W
8/23/2009,6:37:44,40.379,N,67.072,W
8/23/2009,6:39:44,40.392,N,67.062,W
8/23/2009,6:41:44,40.405,N,67.053,W
8/23/2009,6:43:44,40.419,N,67.043,W
8/23/2009,6:45:44,40.432,N,67.034,W
8/23/2009,6:47:44,40.445,N,67.024,W
8/23/2009,6:49:45,40.458,N,67.015,W
8/23/2009,6:51:45,40.471,N,67.005,W
8/23/2009,6:53:45,40.484,N,66.995,W
8/23/2009,6:55:45,40.497,N,66.986,W
8/23/2009,6:57:45,40.51,N,66.976,W
8/23/2009,6:59:45,40.523,N,66.967,W
8/23/2009,7:01:45,40.536,N,66.957,W
8/23/2009,7:03:45,40.549,N,66.947,W
8/23/2009,7:05:44,40.562,N,66.937,W
8/23/2009,7:07:44,40.575,N,66.928,W
8/23/2009,7:09:44,40.588,N,66.918,W
8/23/2009,7:11:44,40.601,N,66.908,W
8/23/2009,7:13:44,40.614,N,66.898,W
8/23/2009,7:15:44,40.627,N,66.889,W
8/23/2009,7:17:44,40.64,N,66.879,W
8/23/2009,7:19:45,40.652,N,66.869,W
8/23/2009,7:21:45,40.665,N,66.859,W
8/23/2009,7:23:45,40.678,N,66.849,W
8/23/2009,7:25:45,40.691,N,66.839,W
8/23/2009,7:27:45,40.704,N,66.83,W
8/23/2009,7:29:45,40.717,N,66.82,W
8/23/2009,7:31:45,40.73,N,66.81,W
8/23/2009,7:33:45,40.742,N,66.8,W
8/23/2009,7:35:44,40.755,N,66.79,W
8/23/2009,7:37:44,40.768,N,66.78,W
8/23/2009,7:39:44,40.781,N,66.77,W
8/23/2009,7:41:44,40.794,N,66.76,W
8/23/2009,7:43:44,40.806,N,66.75,W
8/23/2009,7:45:44,40.819,N,66.74,W
8/23/2009,7:47:09,40.828,N,66.733,W
8/23/2009,7:49:09,40.841,N,66.723,W
8/23/2009,7:51:09,40.853,N,66.713,W
8/23/2009,7:53:09,40.866,N,66.703,W
8/23/2009,7:55:08,40.878,N,66.693,W
8/23/2009,7:57:08,40.891,N,66.683,W
8/23/2009,7:59:08,40.903,N,66.673,W
8/23/2009,8:01:08,40.916,N,66.663,W
8/23/2009,8:03:09,40.928,N,66.653,W
8/23/2009,8:05:08,40.94,N,66.642,W
8/23/2009,8:07:09,40.953,N,66.632,W
8/23/2009,8:09:08,40.965,N,66.622,W
8/23/2009,8:11:09,40.978,N,66.612,W
8/23/2009,8:13:08,40.99,N,66.602,W
8/23/2009,8:15:09,41.002,N,66.591,W
8/23/2009,8:17:08,41.015,N,66.581,W
8/23/2009,8:19:09,41.027,N,66.571,W
8/23/2009,8:21:08,41.039,N,66.561,W
8/23/2009,8:23:09,41.052,N,66.55,W
8/23/2009,8:25:09,41.064,N,66.54,W
8/23/2009,8:27:08,41.076,N,66.53,W
8/23/2009,8:29:09,41.089,N,66.52,W
8/23/2009,8:31:08,41.101,N,66.509,W
8/23/2009,8:33:09,41.113,N,66.499,W
8/23/2009,8:35:08,41.126,N,66.489,W
8/23/2009,8:37:09,41.138,N,66.478,W
8/23/2009,8:39:08,41.15,N,66.468,W
8/23/2009,8:41:09,41.163,N,66.458,W
8/23/2009,8:43:08,41.175,N,66.447,W
8/23/2009,8:45:09,41.187,N,66.437,W
8/23/2009,8:47:08,41.2,N,66.426,W
8/23/2009,8:49:09,41.212,N,66.416,W
8/23/2009,8:51:08,41.224,N,66.406,W
8/23/2009,8:53:09,41.237,N,66.395,W
8/23/2009,8:55:09,41.249,N,66.385,W
8/23/2009,8:57:08,41.261,N,66.374,W
8/23/2009,8:59:09,41.274,N,66.364,W
8/23/2009,9:01:08,41.286,N,66.354,W
8/23/2009,9:03:09,41.298,N,66.343,W
8/23/2009,9:05:08,41.311,N,66.333,W
8/23/2009,9:07:09,41.323,N,66.322,W
8/23/2009,9:09:08,41.336,N,66.312,W
8/23/2009,9:11:09,41.348,N,66.301,W
8/23/2009,9:13:08,41.361,N,66.291,W
8/23/2009,9:15:09,41.373,N,66.281,W
8/23/2009,9:17:08,41.386,N,66.27,W
8/23/2009,9:19:09,41.398,N,66.26,W
8/23/2009,9:21:08,41.411,N,66.249,W
8/23/2009,9:23:09,41.423,N,66.239,W
8/23/2009,9:25:09,41.436,N,66.228,W
8/23/2009,9:27:08,41.448,N,66.218,W
8/23/2009,9:29:09,41.461,N,66.207,W
8/23/2009,9:31:08,41.473,N,66.197,W
8/23/2009,9:33:09,41.486,N,66.187,W
8/23/2009,9:35:08,41.499,N,66.176,W
8/23/2009,9:37:09,41.511,N,66.166,W
8/23/2009,9:39:08,41.524,N,66.155,W
8/23/2009,9:41:09,41.537,N,66.145,W
8/23/2009,9:43:08,41.55,N,66.135,W
8/23/2009,9:45:09,41.562,N,66.124,W
8/23/2009,9:47:08,41.575,N,66.114,W
8/23/2009,9:49:09,41.588,N,66.103,W
8/23/2009,9:51:08,41.601,N,66.093,W
8/23/2009,9:53:09,41.614,N,66.083,W
8/23/2009,9:55:09,41.627,N,66.072,W
8/23/2009,9:57:08,41.64,N,66.062,W
8/23/2009,9:59:09,41.653,N,66.051,W
8/23/2009,10:01:08,41.666,N,66.041,W
8/23/2009,10:03:09,41.679,N,66.031,W
8/23/2009,10:05:08,41.692,N,66.02,W
8/23/2009,10:07:09,41.705,N,66.01,W
8/23/2009,10:07:30,41.707,N,66.008,W
