Track,for,Ingrid,2007,,
9/14/2007,6:23:23,14.87,N,49.086,W
9/14/2007,6:25:23,14.874,N,49.091,W
9/14/2007,6:27:22,14.878,N,49.096,W
9/14/2007,6:29:22,14.882,N,49.101,W
9/14/2007,6:31:23,14.885,N,49.106,W
9/14/2007,6:33:22,14.889,N,49.111,W
9/14/2007,6:35:22,14.893,N,49.116,W
9/14/2007,6:37:23,14.897,N,49.121,W
9/14/2007,6:39:23,14.901,N,49.126,W
9/14/2007,6:41:22,14.904,N,49.131,W
9/14/2007,6:43:22,14.908,N,49.136,W
9/14/2007,6:45:23,14.912,N,49.141,W
9/14/2007,6:47:23,14.915,N,49.146,W
9/14/2007,6:49:22,14.919,N,49.151,W
9/14/2007,6:51:22,14.923,N,49.156,W
9/14/2007,6:53:23,14.926,N,49.161,W
9/14/2007,6:55:23,14.93,N,49.166,W
9/14/2007,6:57:22,14.933,N,49.171,W
9/14/2007,6:59:22,14.937,N,49.176,W
9/14/2007,7:01:23,14.94,N,49.181,W
9/14/2007,7:03:22,14.944,N,49.186,W
9/14/2007,7:05:22,14.947,N,49.191,W
9/14/2007,7:07:23,14.951,N,49.196,W
9/14/2007,7:09:23,14.954,N,49.201,W
9/14/2007,7:11:22,14.957,N,49.206,W
9/14/2007,7:13:22,14.961,N,49.211,W
9/14/2007,7:15:23,14.964,N,49.216,W
9/14/2007,7:17:23,14.967,N,49.22,W
9/14/2007,7:19:22,14.97,N,49.225,W
9/14/2007,7:21:22,14.973,N,49.23,W
9/14/2007,7:23:23,14.977,N,49.235,W
9/14/2007,7:25:23,14.98,N,49.24,W
9/14/2007,7:27:22,14.983,N,49.244,W
9/14/2007,7:29:22,14.986,N,49.249,W
9/14/2007,7:31:23,14.989,N,49.254,W
9/14/2007,7:33:22,14.992,N,49.259,W
9/14/2007,7:35:22,14.995,N,49.263,W
9/14/2007,7:37:23,14.997,N,49.268,W
9/14/2007,7:39:23,15,N,49.273,W
9/14/2007,7:41:22,15.003,N,49.277,W
9/14/2007,7:43:22,15.006,N,49.282,W
9/14/2007,7:45:23,15.008,N,49.286,W
9/14/2007,7:47:23,15.011,N,49.291,W
9/14/2007,7:49:22,15.014,N,49.296,W
9/14/2007,7:51:22,15.016,N,49.3,W
9/14/2007,7:53:23,15.018,N,49.305,W
9/14/2007,7:55:23,15.021,N,49.309,W
9/14/2007,7:57:22,15.023,N,49.314,W
9/14/2007,7:59:22,15.026,N,49.318,W
9/14/2007,8:01:23,15.028,N,49.322,W
9/14/2007,8:03:22,15.03,N,49.327,W
9/14/2007,8:05:22,15.032,N,49.331,W
9/14/2007,8:07:22,15.034,N,49.335,W
9/14/2007,8:09:22,15.036,N,49.34,W
9/14/2007,8:11:23,15.039,N,49.344,W
9/14/2007,8:13:23,15.041,N,49.348,W
9/14/2007,8:15:23,15.042,N,49.352,W
9/14/2007,8:17:23,15.044,N,49.357,W
9/14/2007,8:19:22,15.046,N,49.361,W
9/14/2007,8:21:22,15.048,N,49.365,W
9/14/2007,8:23:22,15.05,N,49.369,W
9/14/2007,8:25:22,15.052,N,49.373,W
9/14/2007,8:27:23,15.053,N,49.377,W
9/14/2007,8:29:23,15.055,N,49.382,W
9/14/2007,8:31:23,15.056,N,49.386,W
9/14/2007,8:33:22,15.058,N,49.39,W
9/14/2007,8:35:22,15.06,N,49.394,W
9/14/2007,8:37:22,15.061,N,49.398,W
9/14/2007,8:39:22,15.062,N,49.402,W
9/14/2007,8:41:23,15.064,N,49.406,W
9/14/2007,8:43:23,15.065,N,49.41,W
9/14/2007,8:45:23,15.067,N,49.414,W
9/14/2007,8:47:23,15.068,N,49.418,W
9/14/2007,8:49:22,15.069,N,49.421,W
9/14/2007,8:51:22,15.07,N,49.425,W
9/14/2007,8:53:22,15.071,N,49.429,W
9/14/2007,8:55:22,15.073,N,49.433,W
9/14/2007,8:57:23,15.074,N,49.437,W
9/14/2007,8:59:23,15.075,N,49.441,W
9/14/2007,9:01:23,15.076,N,49.444,W
9/14/2007,9:03:22,15.077,N,49.448,W
9/14/2007,9:05:22,15.078,N,49.452,W
9/14/2007,9:07:22,15.079,N,49.456,W
9/14/2007,9:09:22,15.08,N,49.46,W
9/14/2007,9:11:23,15.08,N,49.463,W
9/14/2007,9:13:23,15.081,N,49.467,W
9/14/2007,9:15:23,15.082,N,49.471,W
9/14/2007,9:17:23,15.083,N,49.474,W
9/14/2007,9:19:22,15.084,N,49.478,W
9/14/2007,9:21:22,15.084,N,49.482,W
9/14/2007,9:23:22,15.085,N,49.485,W
9/14/2007,9:25:22,15.086,N,49.489,W
9/14/2007,9:27:23,15.086,N,49.492,W
9/14/2007,9:29:23,15.087,N,49.496,W
9/14/2007,9:31:23,15.088,N,49.5,W
9/14/2007,9:33:22,15.088,N,49.503,W
9/14/2007,9:35:22,15.089,N,49.507,W
9/14/2007,9:37:22,15.089,N,49.51,W
9/14/2007,9:39:22,15.09,N,49.514,W
9/14/2007,9:41:23,15.09,N,49.517,W
9/14/2007,9:43:23,15.09,N,49.521,W
9/14/2007,9:45:23,15.091,N,49.524,W
9/14/2007,9:47:23,15.091,N,49.528,W
9/14/2007,9:49:22,15.091,N,49.531,W
9/14/2007,9:51:22,15.092,N,49.535,W
9/14/2007,9:53:22,15.092,N,49.538,W
9/14/2007,9:55:22,15.092,N,49.541,W
9/14/2007,9:57:23,15.093,N,49.545,W
9/14/2007,9:59:23,15.093,N,49.548,W
9/14/2007,10:01:23,15.093,N,49.552,W
9/14/2007,10:03:22,15.093,N,49.555,W
9/14/2007,10:05:22,15.093,N,49.558,W
9/14/2007,10:07:22,15.094,N,49.562,W
9/14/2007,10:09:22,15.094,N,49.565,W
9/14/2007,10:11:23,15.094,N,49.569,W
9/14/2007,10:13:23,15.094,N,49.572,W
9/14/2007,10:15:23,15.094,N,49.575,W
9/14/2007,10:17:23,15.094,N,49.578,W
9/14/2007,10:17:41,15.094,N,49.579,W
9/14/2007,10:19:41,15.094,N,49.582,W
9/14/2007,10:21:41,15.094,N,49.585,W
9/14/2007,10:23:40,15.094,N,49.589,W
9/14/2007,10:25:40,15.093,N,49.592,W
9/14/2007,10:27:40,15.093,N,49.595,W
9/14/2007,10:29:40,15.093,N,49.598,W
9/14/2007,10:31:41,15.093,N,49.601,W
9/14/2007,10:33:41,15.093,N,49.605,W
9/14/2007,10:35:41,15.093,N,49.608,W
9/14/2007,10:37:41,15.092,N,49.611,W
9/14/2007,10:39:40,15.092,N,49.614,W
9/14/2007,10:41:40,15.092,N,49.618,W
9/14/2007,10:43:40,15.092,N,49.621,W
9/14/2007,10:45:41,15.092,N,49.624,W
9/14/2007,10:47:41,15.092,N,49.627,W
9/14/2007,10:49:41,15.091,N,49.63,W
9/14/2007,10:51:41,15.091,N,49.634,W
9/14/2007,10:53:40,15.091,N,49.637,W
9/14/2007,10:55:40,15.091,N,49.64,W
9/14/2007,10:57:40,15.091,N,49.643,W
9/14/2007,10:59:40,15.091,N,49.647,W
9/14/2007,11:01:41,15.09,N,49.65,W
9/14/2007,11:03:41,15.09,N,49.653,W
9/14/2007,11:05:41,15.09,N,49.656,W
9/14/2007,11:07:41,15.09,N,49.659,W
9/14/2007,11:09:40,15.09,N,49.663,W
9/14/2007,11:11:40,15.09,N,49.666,W
9/14/2007,11:13:40,15.089,N,49.669,W
9/14/2007,11:15:41,15.089,N,49.672,W
9/14/2007,11:17:41,15.089,N,49.675,W
9/14/2007,11:19:41,15.089,N,49.679,W
9/14/2007,11:21:41,15.089,N,49.682,W
9/14/2007,11:23:40,15.089,N,49.685,W
9/14/2007,11:25:40,15.088,N,49.688,W
9/14/2007,11:27:40,15.088,N,49.692,W
9/14/2007,11:29:40,15.088,N,49.695,W
9/14/2007,11:31:41,15.088,N,49.698,W
9/14/2007,11:31:41,15.088,N,49.698,W
9/14/2007,11:33:42,15.083,N,49.704,W
9/14/2007,11:35:39,15.078,N,49.709,W
9/14/2007,11:37:39,15.073,N,49.715,W
9/14/2007,11:39:39,15.068,N,49.72,W
9/14/2007,11:41:39,15.063,N,49.726,W
9/14/2007,11:43:40,15.058,N,49.731,W
9/14/2007,11:45:40,15.053,N,49.737,W
9/14/2007,11:47:40,15.048,N,49.742,W
9/14/2007,11:49:40,15.043,N,49.748,W
9/14/2007,11:51:39,15.038,N,49.753,W
9/14/2007,11:53:39,15.033,N,49.759,W
9/14/2007,11:55:39,15.028,N,49.764,W
9/14/2007,11:57:40,15.023,N,49.77,W
9/14/2007,11:59:40,15.018,N,49.775,W
9/14/2007,12:01:40,15.013,N,49.781,W
9/14/2007,12:03:40,15.008,N,49.786,W
9/14/2007,12:05:39,15.003,N,49.792,W
9/14/2007,12:07:39,14.998,N,49.797,W
9/14/2007,12:09:39,14.994,N,49.803,W
9/14/2007,12:11:39,14.989,N,49.808,W
9/14/2007,12:13:40,14.984,N,49.814,W
9/14/2007,12:15:40,14.979,N,49.819,W
9/14/2007,12:17:40,14.974,N,49.825,W
9/14/2007,12:19:40,14.97,N,49.83,W
9/14/2007,12:21:39,14.965,N,49.836,W
9/14/2007,12:23:39,14.96,N,49.841,W
9/14/2007,12:25:39,14.955,N,49.847,W
9/14/2007,12:27:40,14.951,N,49.852,W
9/14/2007,12:29:40,14.946,N,49.857,W
9/14/2007,12:31:40,14.942,N,49.863,W
9/14/2007,12:33:40,14.937,N,49.868,W
9/14/2007,12:35:39,14.932,N,49.874,W
9/14/2007,12:37:39,14.928,N,49.879,W
9/14/2007,12:39:39,14.923,N,49.884,W
9/14/2007,12:41:39,14.919,N,49.89,W
9/14/2007,12:43:40,14.915,N,49.895,W
9/14/2007,12:45:40,14.91,N,49.9,W
9/14/2007,12:47:40,14.906,N,49.906,W
9/14/2007,12:49:40,14.902,N,49.911,W
9/14/2007,12:51:39,14.897,N,49.916,W
9/14/2007,12:53:39,14.893,N,49.921,W
9/14/2007,12:55:39,14.889,N,49.927,W
9/14/2007,12:57:40,14.885,N,49.932,W
9/14/2007,12:59:40,14.881,N,49.937,W
9/14/2007,13:01:40,14.877,N,49.942,W
9/14/2007,13:03:40,14.873,N,49.947,W
9/14/2007,13:05:39,14.869,N,49.952,W
9/14/2007,13:07:39,14.865,N,49.958,W
9/14/2007,13:09:39,14.861,N,49.963,W
9/14/2007,13:11:39,14.857,N,49.968,W
9/14/2007,13:13:40,14.854,N,49.973,W
9/14/2007,13:15:40,14.85,N,49.978,W
9/14/2007,13:17:40,14.846,N,49.983,W
9/14/2007,13:19:40,14.843,N,49.988,W
9/14/2007,13:21:39,14.839,N,49.993,W
9/14/2007,13:23:39,14.836,N,49.998,W
9/14/2007,13:25:39,14.832,N,50.003,W
9/14/2007,13:27:40,14.829,N,50.008,W
9/14/2007,13:29:40,14.826,N,50.013,W
9/14/2007,13:31:40,14.822,N,50.018,W
9/14/2007,13:33:40,14.819,N,50.023,W
9/14/2007,13:35:39,14.816,N,50.028,W
9/14/2007,13:37:39,14.813,N,50.032,W
9/14/2007,13:39:39,14.81,N,50.037,W
9/14/2007,13:41:39,14.807,N,50.042,W
9/14/2007,13:43:40,14.804,N,50.047,W
9/14/2007,13:45:40,14.801,N,50.051,W
9/14/2007,13:47:40,14.799,N,50.056,W
9/14/2007,13:49:40,14.796,N,50.061,W
9/14/2007,13:51:39,14.793,N,50.066,W
9/14/2007,13:53:39,14.791,N,50.07,W
9/14/2007,13:55:39,14.788,N,50.075,W
9/14/2007,13:57:40,14.786,N,50.079,W
9/14/2007,13:59:40,14.784,N,50.084,W
9/14/2007,14:01:40,14.781,N,50.088,W
9/14/2007,14:03:40,14.779,N,50.093,W
9/14/2007,14:05:39,14.777,N,50.097,W
9/14/2007,14:07:39,14.775,N,50.102,W
9/14/2007,14:09:39,14.773,N,50.106,W
9/14/2007,14:11:39,14.772,N,50.111,W
9/14/2007,14:13:40,14.77,N,50.115,W
9/14/2007,14:15:40,14.768,N,50.119,W
9/14/2007,14:17:40,14.766,N,50.124,W
9/14/2007,14:19:40,14.765,N,50.128,W
9/14/2007,14:21:39,14.764,N,50.132,W
9/14/2007,14:23:39,14.762,N,50.136,W
9/14/2007,14:25:39,14.761,N,50.141,W
9/14/2007,14:27:40,14.76,N,50.145,W
9/14/2007,14:29:40,14.759,N,50.149,W
9/14/2007,14:31:40,14.758,N,50.153,W
9/14/2007,14:33:40,14.757,N,50.157,W
9/14/2007,14:35:39,14.756,N,50.161,W
9/14/2007,14:37:39,14.755,N,50.165,W
9/14/2007,14:39:39,14.755,N,50.169,W
9/14/2007,14:41:39,14.754,N,50.173,W
9/14/2007,14:43:40,14.754,N,50.177,W
9/14/2007,14:45:40,14.753,N,50.181,W
9/14/2007,14:47:40,14.753,N,50.184,W
9/14/2007,14:49:40,14.753,N,50.188,W
9/14/2007,14:51:39,14.753,N,50.192,W
9/14/2007,14:53:39,14.753,N,50.196,W
9/14/2007,14:55:39,14.753,N,50.199,W
9/14/2007,14:57:40,14.754,N,50.203,W
9/14/2007,14:59:40,14.754,N,50.206,W
9/14/2007,15:01:40,14.754,N,50.21,W
9/14/2007,15:03:40,14.755,N,50.214,W
9/14/2007,15:05:39,14.756,N,50.217,W
9/14/2007,15:07:39,14.757,N,50.22,W
9/14/2007,15:09:39,14.758,N,50.224,W
9/14/2007,15:11:39,14.759,N,50.227,W
9/14/2007,15:13:40,14.76,N,50.23,W
9/14/2007,15:15:40,14.761,N,50.234,W
9/14/2007,15:17:40,14.762,N,50.237,W
9/14/2007,15:19:40,14.764,N,50.24,W
9/14/2007,15:21:39,14.765,N,50.243,W
9/14/2007,15:23:39,14.767,N,50.246,W
9/14/2007,15:25:39,14.769,N,50.249,W
9/14/2007,15:27:40,14.771,N,50.252,W
9/14/2007,15:29:40,14.773,N,50.255,W
9/14/2007,15:31:40,14.775,N,50.258,W
9/14/2007,15:33:40,14.777,N,50.261,W
9/14/2007,15:35:39,14.78,N,50.264,W
9/14/2007,15:37:39,14.782,N,50.267,W
9/14/2007,15:39:39,14.785,N,50.27,W
9/14/2007,15:41:39,14.788,N,50.272,W
9/14/2007,15:43:40,14.791,N,50.275,W
9/14/2007,15:45:40,14.794,N,50.278,W
9/14/2007,15:47:40,14.797,N,50.28,W
9/14/2007,15:49:40,14.8,N,50.283,W
9/14/2007,15:51:39,14.804,N,50.285,W
9/14/2007,15:53:39,14.807,N,50.288,W
9/14/2007,15:55:39,14.811,N,50.29,W
9/14/2007,15:57:40,14.815,N,50.292,W
9/14/2007,15:59:40,14.819,N,50.295,W
9/14/2007,16:01:40,14.823,N,50.297,W
9/14/2007,16:03:40,14.827,N,50.299,W
9/14/2007,16:05:39,14.832,N,50.301,W
9/14/2007,16:07:39,14.836,N,50.303,W
9/14/2007,16:09:39,14.841,N,50.305,W
9/14/2007,16:11:39,14.845,N,50.307,W
9/14/2007,16:13:40,14.85,N,50.309,W
9/14/2007,16:15:40,14.855,N,50.311,W
9/14/2007,16:17:40,14.86,N,50.313,W
9/14/2007,16:19:40,14.865,N,50.315,W
9/14/2007,16:21:39,14.87,N,50.317,W
9/14/2007,16:23:39,14.875,N,50.319,W
9/14/2007,16:25:39,14.881,N,50.321,W
9/14/2007,16:27:40,14.886,N,50.323,W
9/14/2007,16:29:40,14.892,N,50.324,W
9/14/2007,16:31:40,14.898,N,50.326,W
9/14/2007,16:33:40,14.903,N,50.328,W
9/14/2007,16:35:39,14.909,N,50.329,W
9/14/2007,16:37:39,14.915,N,50.331,W
9/14/2007,16:39:39,14.921,N,50.333,W
9/14/2007,16:41:39,14.927,N,50.334,W
9/14/2007,16:43:40,14.934,N,50.336,W
9/14/2007,16:45:40,14.94,N,50.337,W
9/14/2007,16:47:40,14.946,N,50.339,W
9/14/2007,16:49:40,14.953,N,50.34,W
9/14/2007,16:51:39,14.959,N,50.342,W
9/14/2007,16:53:39,14.966,N,50.343,W
9/14/2007,16:55:39,14.972,N,50.344,W
9/14/2007,16:57:40,14.979,N,50.346,W
9/14/2007,16:59:40,14.986,N,50.347,W
9/14/2007,17:01:40,14.993,N,50.349,W
9/14/2007,17:03:40,14.999,N,50.35,W
9/14/2007,17:05:39,15.006,N,50.351,W
9/14/2007,17:07:39,15.013,N,50.353,W
9/14/2007,17:09:39,15.02,N,50.354,W
9/14/2007,17:11:39,15.027,N,50.355,W
9/14/2007,17:13:40,15.035,N,50.357,W
9/14/2007,17:15:40,15.042,N,50.358,W
9/14/2007,17:17:40,15.049,N,50.359,W
9/14/2007,17:19:40,15.056,N,50.361,W
9/14/2007,17:21:39,15.064,N,50.362,W
9/14/2007,17:23:39,15.071,N,50.363,W
9/14/2007,17:25:39,15.078,N,50.364,W
9/14/2007,17:27:40,15.086,N,50.366,W
9/14/2007,17:29:40,15.093,N,50.367,W
9/14/2007,17:31:40,15.101,N,50.368,W
9/14/2007,17:33:40,15.108,N,50.369,W
9/14/2007,17:35:39,15.116,N,50.371,W
9/14/2007,17:37:39,15.124,N,50.372,W
9/14/2007,17:39:39,15.131,N,50.373,W
9/14/2007,17:41:39,15.139,N,50.375,W
9/14/2007,17:43:40,15.146,N,50.376,W
9/14/2007,17:45:40,15.154,N,50.377,W
9/14/2007,17:47:40,15.162,N,50.378,W
9/14/2007,17:49:40,15.17,N,50.38,W
9/14/2007,17:51:39,15.177,N,50.381,W
9/14/2007,17:53:39,15.185,N,50.382,W
9/14/2007,17:55:39,15.193,N,50.384,W
9/14/2007,17:57:40,15.2,N,50.385,W
9/14/2007,17:59:40,15.208,N,50.386,W
9/14/2007,18:01:40,15.216,N,50.388,W
9/14/2007,18:03:40,15.224,N,50.389,W
9/14/2007,18:05:39,15.231,N,50.391,W
9/14/2007,18:07:39,15.239,N,50.392,W
9/14/2007,18:09:39,15.247,N,50.393,W
9/14/2007,18:11:39,15.254,N,50.395,W
9/14/2007,18:13:40,15.262,N,50.396,W
9/14/2007,18:15:40,15.27,N,50.398,W
9/14/2007,18:17:40,15.278,N,50.399,W
9/14/2007,18:19:40,15.285,N,50.401,W
9/14/2007,18:21:39,15.293,N,50.402,W
9/14/2007,18:23:39,15.3,N,50.404,W
9/14/2007,18:25:39,15.308,N,50.406,W
9/14/2007,18:27:40,15.316,N,50.407,W
9/14/2007,18:29:40,15.323,N,50.409,W
9/14/2007,18:31:40,15.331,N,50.411,W
9/14/2007,18:33:40,15.338,N,50.412,W
9/14/2007,18:35:39,15.345,N,50.414,W
9/14/2007,18:37:39,15.353,N,50.416,W
9/14/2007,18:39:39,15.36,N,50.418,W
9/14/2007,18:41:39,15.368,N,50.419,W
9/14/2007,18:43:40,15.375,N,50.421,W
9/14/2007,18:45:40,15.382,N,50.423,W
9/14/2007,18:47:40,15.389,N,50.425,W
9/14/2007,18:49:40,15.396,N,50.427,W
9/14/2007,18:51:39,15.404,N,50.429,W
9/14/2007,18:53:39,15.411,N,50.431,W
9/14/2007,18:55:39,15.418,N,50.433,W
9/14/2007,18:57:40,15.425,N,50.435,W
9/14/2007,18:59:40,15.431,N,50.438,W
9/14/2007,19:01:40,15.438,N,50.44,W
9/14/2007,19:03:40,15.445,N,50.442,W
9/14/2007,19:05:39,15.452,N,50.444,W
9/14/2007,19:07:39,15.458,N,50.447,W
9/14/2007,19:09:39,15.465,N,50.449,W
9/14/2007,19:11:39,15.471,N,50.451,W
9/14/2007,19:13:40,15.478,N,50.454,W
9/14/2007,19:15:40,15.484,N,50.456,W
9/14/2007,19:17:40,15.49,N,50.459,W
9/14/2007,19:19:40,15.497,N,50.462,W
9/14/2007,19:21:39,15.503,N,50.464,W
9/14/2007,19:23:39,15.509,N,50.467,W
9/14/2007,19:25:39,15.515,N,50.47,W
9/14/2007,19:27:40,15.52,N,50.473,W
9/14/2007,19:29:40,15.526,N,50.476,W
9/14/2007,19:31:40,15.532,N,50.479,W
9/14/2007,19:33:40,15.538,N,50.482,W
9/14/2007,19:35:39,15.543,N,50.485,W
9/14/2007,19:37:39,15.548,N,50.488,W
9/14/2007,19:39:39,15.554,N,50.491,W
9/14/2007,19:41:39,15.559,N,50.494,W
9/14/2007,19:43:40,15.564,N,50.498,W
9/14/2007,19:45:40,15.569,N,50.501,W
9/14/2007,19:47:40,15.574,N,50.504,W
9/14/2007,19:49:40,15.579,N,50.508,W
9/14/2007,19:51:39,15.583,N,50.511,W
9/14/2007,19:53:39,15.588,N,50.515,W
9/14/2007,19:55:39,15.592,N,50.519,W
9/14/2007,19:57:40,15.597,N,50.523,W
9/14/2007,19:59:40,15.601,N,50.526,W
9/14/2007,20:01:40,15.605,N,50.53,W
9/14/2007,20:03:40,15.609,N,50.534,W
9/14/2007,20:05:39,15.613,N,50.538,W
9/14/2007,20:07:39,15.616,N,50.543,W
9/14/2007,20:09:39,15.62,N,50.547,W
9/14/2007,20:11:39,15.623,N,50.551,W
9/14/2007,20:13:40,15.627,N,50.555,W
9/14/2007,20:15:40,15.63,N,50.56,W
9/14/2007,20:17:40,15.633,N,50.564,W
9/14/2007,20:19:40,15.636,N,50.569,W
9/14/2007,20:21:39,15.639,N,50.574,W
9/14/2007,20:23:39,15.641,N,50.578,W
9/14/2007,20:25:39,15.644,N,50.583,W
9/14/2007,20:27:40,15.646,N,50.588,W
9/14/2007,20:29:40,15.649,N,50.593,W
9/14/2007,20:31:40,15.651,N,50.598,W
9/14/2007,20:33:40,15.653,N,50.603,W
9/14/2007,20:35:39,15.655,N,50.608,W
9/14/2007,20:37:39,15.657,N,50.613,W
9/14/2007,20:39:39,15.658,N,50.619,W
9/14/2007,20:41:39,15.66,N,50.624,W
9/14/2007,20:43:40,15.661,N,50.629,W
9/14/2007,20:45:40,15.663,N,50.635,W
9/14/2007,20:47:40,15.664,N,50.64,W
9/14/2007,20:49:40,15.665,N,50.646,W
9/14/2007,20:51:39,15.666,N,50.652,W
9/14/2007,20:53:39,15.667,N,50.657,W
9/14/2007,20:55:39,15.668,N,50.663,W
9/14/2007,20:57:40,15.668,N,50.669,W
9/14/2007,20:59:40,15.669,N,50.675,W
9/14/2007,21:01:40,15.669,N,50.681,W
9/14/2007,21:03:40,15.67,N,50.687,W
9/14/2007,21:05:39,15.67,N,50.693,W
9/14/2007,21:07:39,15.67,N,50.699,W
9/14/2007,21:09:39,15.67,N,50.706,W
9/14/2007,21:11:39,15.67,N,50.712,W
9/14/2007,21:13:40,15.67,N,50.718,W
9/14/2007,21:15:40,15.67,N,50.725,W
9/14/2007,21:17:40,15.669,N,50.731,W
9/14/2007,21:19:40,15.669,N,50.738,W
9/14/2007,21:21:39,15.668,N,50.744,W
9/14/2007,21:23:39,15.668,N,50.751,W
9/14/2007,21:25:39,15.667,N,50.758,W
9/14/2007,21:27:40,15.666,N,50.764,W
9/14/2007,21:29:40,15.665,N,50.771,W
9/14/2007,21:31:40,15.664,N,50.778,W
9/14/2007,21:33:40,15.663,N,50.785,W
9/14/2007,21:35:39,15.662,N,50.792,W
9/14/2007,21:37:39,15.66,N,50.799,W
9/14/2007,21:39:39,15.659,N,50.806,W
9/14/2007,21:41:39,15.658,N,50.813,W
9/14/2007,21:43:40,15.656,N,50.82,W
9/14/2007,21:45:40,15.654,N,50.827,W
9/14/2007,21:47:40,15.653,N,50.835,W
9/14/2007,21:49:40,15.651,N,50.842,W
9/14/2007,21:51:37,15.649,N,50.849,W
9/14/2007,21:53:37,15.645,N,50.857,W
9/14/2007,21:55:37,15.642,N,50.865,W
9/14/2007,21:57:36,15.638,N,50.873,W
9/14/2007,21:59:36,15.634,N,50.882,W
9/14/2007,22:01:36,15.63,N,50.89,W
9/14/2007,22:03:36,15.627,N,50.898,W
9/14/2007,22:05:37,15.623,N,50.906,W
9/14/2007,22:07:37,15.619,N,50.914,W
9/14/2007,22:09:37,15.615,N,50.923,W
9/14/2007,22:11:37,15.611,N,50.931,W
9/14/2007,22:13:36,15.607,N,50.939,W
9/14/2007,22:15:36,15.603,N,50.948,W
9/14/2007,22:17:36,15.599,N,50.956,W
9/14/2007,22:19:37,15.595,N,50.964,W
9/14/2007,22:21:37,15.592,N,50.973,W
9/14/2007,22:23:37,15.588,N,50.981,W
9/14/2007,22:25:37,15.584,N,50.989,W
9/14/2007,22:27:36,15.58,N,50.998,W
9/14/2007,22:29:36,15.576,N,51.006,W
9/14/2007,22:31:36,15.572,N,51.015,W
9/14/2007,22:33:36,15.568,N,51.023,W
9/14/2007,22:35:37,15.563,N,51.032,W
9/14/2007,22:37:37,15.559,N,51.04,W
9/14/2007,22:39:37,15.555,N,51.048,W
9/14/2007,22:41:37,15.551,N,51.057,W
9/14/2007,22:43:36,15.547,N,51.066,W
9/14/2007,22:45:36,15.543,N,51.074,W
9/14/2007,22:47:36,15.539,N,51.083,W
9/14/2007,22:49:37,15.535,N,51.091,W
9/14/2007,22:51:37,15.531,N,51.1,W
9/14/2007,22:53:37,15.527,N,51.108,W
9/14/2007,22:55:37,15.522,N,51.117,W
9/14/2007,22:57:36,15.518,N,51.125,W
9/14/2007,22:59:36,15.514,N,51.134,W
9/14/2007,23:01:36,15.51,N,51.143,W
9/14/2007,23:03:36,15.506,N,51.151,W
9/14/2007,23:05:37,15.502,N,51.16,W
9/14/2007,23:07:37,15.497,N,51.169,W
9/14/2007,23:09:37,15.493,N,51.177,W
9/14/2007,23:11:37,15.489,N,51.186,W
9/14/2007,23:13:36,15.485,N,51.195,W
9/14/2007,23:15:36,15.481,N,51.203,W
9/14/2007,23:17:36,15.477,N,51.212,W
9/14/2007,23:19:37,15.472,N,51.221,W
9/14/2007,23:21:37,15.468,N,51.229,W
9/14/2007,23:23:37,15.464,N,51.238,W
9/14/2007,23:25:37,15.46,N,51.247,W
9/14/2007,23:27:36,15.456,N,51.256,W
9/14/2007,23:29:36,15.451,N,51.264,W
9/14/2007,23:31:36,15.447,N,51.273,W
9/14/2007,23:33:36,15.443,N,51.282,W
9/14/2007,23:35:37,15.439,N,51.29,W
9/14/2007,23:37:37,15.435,N,51.299,W
9/14/2007,23:39:37,15.43,N,51.308,W
9/14/2007,23:41:37,15.426,N,51.317,W
9/14/2007,23:43:36,15.422,N,51.326,W
9/14/2007,23:45:36,15.418,N,51.334,W
9/14/2007,23:47:36,15.414,N,51.343,W
9/14/2007,23:49:37,15.41,N,51.352,W
9/14/2007,23:51:37,15.405,N,51.361,W
9/14/2007,23:53:37,15.401,N,51.369,W
9/14/2007,23:55:37,15.397,N,51.378,W
9/14/2007,23:57:36,15.393,N,51.387,W
9/14/2007,23:59:36,15.389,N,51.396,W
9/15/2007,0:01:36,15.385,N,51.404,W
9/15/2007,0:03:36,15.381,N,51.413,W
9/15/2007,0:05:37,15.377,N,51.422,W
9/15/2007,0:07:37,15.372,N,51.431,W
9/15/2007,0:09:37,15.368,N,51.44,W
9/15/2007,0:11:37,15.364,N,51.448,W
9/15/2007,0:13:36,15.36,N,51.457,W
9/15/2007,0:15:36,15.356,N,51.466,W
9/15/2007,0:17:36,15.352,N,51.475,W
9/15/2007,0:19:37,15.348,N,51.483,W
9/15/2007,0:21:37,15.344,N,51.492,W
9/15/2007,0:23:37,15.34,N,51.501,W
9/15/2007,0:25:37,15.336,N,51.51,W
9/15/2007,0:27:36,15.332,N,51.519,W
9/15/2007,0:29:36,15.328,N,51.527,W
9/15/2007,0:30:13,15.327,N,51.53,W
9/15/2007,0:32:14,15.324,N,51.537,W
9/15/2007,0:34:14,15.322,N,51.544,W
9/15/2007,0:36:14,15.319,N,51.551,W
9/15/2007,0:38:14,15.317,N,51.558,W
9/15/2007,0:40:13,15.314,N,51.565,W
9/15/2007,0:42:13,15.312,N,51.572,W
9/15/2007,0:44:13,15.31,N,51.578,W
9/15/2007,0:46:14,15.307,N,51.585,W
9/15/2007,0:48:14,15.305,N,51.592,W
9/15/2007,0:50:14,15.303,N,51.598,W
9/15/2007,0:52:14,15.301,N,51.605,W
9/15/2007,0:54:13,15.299,N,51.611,W
