Track,for,Cindy,2017,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
6/21/2017,9:21:59,27.312,N,91.767,W,0
6/21/2017,9:24:00,27.312,N,91.772,W,0
6/21/2017,9:26:00,27.312,N,91.777,W,0
6/21/2017,9:28:00,27.312,N,91.782,W,0
6/21/2017,9:30:00,27.312,N,91.788,W,0
6/21/2017,9:31:59,27.312,N,91.794,W,0
6/21/2017,9:33:59,27.312,N,91.8,W,0
6/21/2017,9:35:59,27.312,N,91.806,W,0
6/21/2017,9:38:00,27.312,N,91.812,W,0
6/21/2017,9:40:00,27.313,N,91.818,W,0
6/21/2017,9:42:00,27.313,N,91.825,W,0
6/21/2017,9:44:00,27.313,N,91.831,W,0
6/21/2017,9:45:59,27.313,N,91.838,W,0
6/21/2017,9:47:59,27.314,N,91.845,W,0
6/21/2017,9:49:59,27.314,N,91.852,W,0
6/21/2017,9:51:59,27.314,N,91.859,W,0
6/21/2017,9:54:00,27.315,N,91.867,W,0
6/21/2017,9:56:00,27.315,N,91.874,W,0
6/21/2017,9:58:00,27.316,N,91.882,W,0
6/21/2017,10:00:00,27.316,N,91.889,W,0
6/21/2017,10:01:59,27.317,N,91.897,W,0
6/21/2017,10:03:59,27.317,N,91.905,W,0
6/21/2017,10:05:59,27.318,N,91.913,W,0
6/21/2017,10:08:00,27.319,N,91.921,W,0
6/21/2017,10:10:00,27.319,N,91.93,W,0
6/21/2017,10:12:00,27.32,N,91.938,W,0
6/21/2017,10:14:00,27.321,N,91.947,W,0
6/21/2017,10:15:59,27.321,N,91.955,W,0
6/21/2017,10:17:59,27.322,N,91.964,W,0
6/21/2017,10:19:59,27.323,N,91.973,W,0
6/21/2017,10:21:59,27.324,N,91.982,W,0
6/21/2017,10:24:00,27.324,N,91.991,W,0
6/21/2017,10:26:00,27.325,N,92,W,0
6/21/2017,10:28:00,27.326,N,92.009,W,0
6/21/2017,10:30:00,27.327,N,92.019,W,0
6/21/2017,10:31:59,27.328,N,92.028,W,0
6/21/2017,10:33:59,27.329,N,92.038,W,0
6/21/2017,10:35:59,27.33,N,92.047,W,0
6/21/2017,10:38:00,27.331,N,92.057,W,0
6/21/2017,10:40:00,27.332,N,92.067,W,0
6/21/2017,10:42:00,27.333,N,92.077,W,0
6/21/2017,10:44:00,27.334,N,92.087,W,0
6/21/2017,10:45:59,27.335,N,92.097,W,0
6/21/2017,10:47:59,27.336,N,92.107,W,0
6/21/2017,10:49:59,27.337,N,92.117,W,0
6/21/2017,10:51:59,27.338,N,92.128,W,0
6/21/2017,10:54:00,27.339,N,92.138,W,0
6/21/2017,10:56:00,27.34,N,92.149,W,0
6/21/2017,10:58:00,27.341,N,92.159,W,0
6/21/2017,11:00:00,27.343,N,92.17,W,0
6/21/2017,11:01:59,27.344,N,92.18,W,0
6/21/2017,11:03:59,27.345,N,92.191,W,0
6/21/2017,11:05:59,27.346,N,92.202,W,0
6/21/2017,11:08:00,27.347,N,92.213,W,0
6/21/2017,11:09:10,27.348,N,92.219,W,0
6/21/2017,11:11:10,27.349,N,92.23,W,0
6/21/2017,11:13:09,27.351,N,92.242,W,0
6/21/2017,11:15:09,27.352,N,92.253,W,0
6/21/2017,11:17:09,27.353,N,92.265,W,0
6/21/2017,11:19:09,27.355,N,92.276,W,0
6/21/2017,11:21:10,27.356,N,92.287,W,0
6/21/2017,11:23:10,27.357,N,92.299,W,0
6/21/2017,11:25:10,27.359,N,92.31,W,0
6/21/2017,11:27:10,27.36,N,92.322,W,0
6/21/2017,11:29:09,27.361,N,92.333,W,0
6/21/2017,11:31:09,27.363,N,92.344,W,0
6/21/2017,11:33:09,27.364,N,92.356,W,0
6/21/2017,11:35:10,27.366,N,92.367,W,0
6/21/2017,11:37:10,27.367,N,92.379,W,0
6/21/2017,11:39:10,27.368,N,92.39,W,0
6/21/2017,11:41:10,27.37,N,92.401,W,0
6/21/2017,11:43:09,27.371,N,92.413,W,0
6/21/2017,11:45:09,27.372,N,92.424,W,0
6/21/2017,11:47:09,27.374,N,92.436,W,0
6/21/2017,11:49:09,27.375,N,92.447,W,0
6/21/2017,11:51:10,27.376,N,92.459,W,0
6/21/2017,11:53:10,27.378,N,92.47,W,0
6/21/2017,11:55:10,27.379,N,92.481,W,0
6/21/2017,11:57:10,27.38,N,92.493,W,0
6/21/2017,11:59:09,27.382,N,92.504,W,0
6/21/2017,12:01:09,27.383,N,92.516,W,0
6/21/2017,12:03:09,27.384,N,92.527,W,0
6/21/2017,12:04:03,27.385,N,92.532,W,0
6/21/2017,12:06:03,27.38,N,92.54,W,0
6/21/2017,12:08:03,27.375,N,92.548,W,0
6/21/2017,12:10:02,27.37,N,92.555,W,0
6/21/2017,12:12:02,27.364,N,92.562,W,0
6/21/2017,12:14:02,27.357,N,92.569,W,0
6/21/2017,12:16:03,27.351,N,92.575,W,0
6/21/2017,12:18:03,27.343,N,92.581,W,0
6/21/2017,12:20:03,27.336,N,92.586,W,0
6/21/2017,12:22:03,27.328,N,92.592,W,0
6/21/2017,12:24:02,27.321,N,92.596,W,0
6/21/2017,12:26:02,27.313,N,92.601,W,0
6/21/2017,12:28:02,27.305,N,92.604,W,0
6/21/2017,12:30:02,27.297,N,92.608,W,0
6/21/2017,12:32:03,27.289,N,92.611,W,0
6/21/2017,12:34:03,27.281,N,92.614,W,0
6/21/2017,12:36:03,27.273,N,92.616,W,0
6/21/2017,12:38:03,27.265,N,92.618,W,0
6/21/2017,12:40:02,27.258,N,92.619,W,0
6/21/2017,12:42:02,27.25,N,92.62,W,0
6/21/2017,12:44:02,27.243,N,92.62,W,0
6/21/2017,12:46:03,27.237,N,92.62,W,0
6/21/2017,12:48:03,27.23,N,92.62,W,0
6/21/2017,12:50:03,27.225,N,92.619,W,0
6/21/2017,12:52:03,27.219,N,92.617,W,0
6/21/2017,12:54:02,27.214,N,92.615,W,0
6/21/2017,12:56:02,27.21,N,92.613,W,0
6/21/2017,12:58:02,27.207,N,92.61,W,0
6/21/2017,13:00:02,27.204,N,92.607,W,0
6/21/2017,13:02:03,27.201,N,92.603,W,0
6/21/2017,13:03:20,27.2,N,92.6,W,0
6/21/2017,13:05:20,27.198,N,92.597,W,0
6/21/2017,13:07:20,27.197,N,92.594,W,0
6/21/2017,13:09:20,27.196,N,92.59,W,0
6/21/2017,13:11:19,27.195,N,92.586,W,0
6/21/2017,13:13:19,27.195,N,92.581,W,0
6/21/2017,13:15:19,27.196,N,92.576,W,0
6/21/2017,13:17:19,27.197,N,92.57,W,0
6/21/2017,13:19:20,27.198,N,92.563,W,0
6/21/2017,13:21:20,27.2,N,92.556,W,0
6/21/2017,13:23:20,27.203,N,92.548,W,0
6/21/2017,13:25:19,27.206,N,92.54,W,0
6/21/2017,13:27:19,27.209,N,92.531,W,0
6/21/2017,13:29:19,27.213,N,92.522,W,0
6/21/2017,13:31:19,27.217,N,92.513,W,0
6/21/2017,13:33:20,27.222,N,92.503,W,0
6/21/2017,13:35:20,27.227,N,92.493,W,0
6/21/2017,13:37:20,27.232,N,92.483,W,0
6/21/2017,13:39:20,27.237,N,92.472,W,0
6/21/2017,13:41:19,27.243,N,92.461,W,0
6/21/2017,13:43:19,27.249,N,92.45,W,0
6/21/2017,13:45:19,27.256,N,92.44,W,0
6/21/2017,13:47:19,27.262,N,92.429,W,0
6/21/2017,13:49:20,27.269,N,92.418,W,0
6/21/2017,13:51:20,27.275,N,92.407,W,0
6/21/2017,13:52:21,27.279,N,92.401,W,0
6/21/2017,13:54:22,27.282,N,92.395,W,0
6/21/2017,13:56:22,27.285,N,92.39,W,0
6/21/2017,13:58:22,27.288,N,92.384,W,0
6/21/2017,14:00:22,27.291,N,92.38,W,0
6/21/2017,14:02:21,27.293,N,92.375,W,0
6/21/2017,14:04:21,27.296,N,92.371,W,0
6/21/2017,14:06:21,27.299,N,92.367,W,0
6/21/2017,14:08:22,27.302,N,92.363,W,0
6/21/2017,14:10:22,27.304,N,92.36,W,0
6/21/2017,14:12:22,27.307,N,92.357,W,0
6/21/2017,14:14:22,27.309,N,92.354,W,0
6/21/2017,14:16:21,27.312,N,92.352,W,0
6/21/2017,14:18:21,27.314,N,92.351,W,0
6/21/2017,14:20:21,27.317,N,92.349,W,0
6/21/2017,14:22:21,27.319,N,92.348,W,0
6/21/2017,14:24:22,27.321,N,92.348,W,0
6/21/2017,14:26:22,27.324,N,92.348,W,0
6/21/2017,14:28:22,27.326,N,92.348,W,0
6/21/2017,14:30:22,27.328,N,92.349,W,0
6/21/2017,14:32:21,27.33,N,92.351,W,0
6/21/2017,14:34:21,27.332,N,92.352,W,0
6/21/2017,14:36:21,27.334,N,92.355,W,0
6/21/2017,14:38:22,27.336,N,92.357,W,0
6/21/2017,14:40:22,27.338,N,92.36,W,0
6/21/2017,14:42:22,27.34,N,92.364,W,0
6/21/2017,14:44:22,27.342,N,92.367,W,0
6/21/2017,14:46:21,27.344,N,92.371,W,0
6/21/2017,14:48:21,27.346,N,92.376,W,0
6/21/2017,14:50:21,27.348,N,92.381,W,0
6/21/2017,14:52:21,27.349,N,92.386,W,0
6/21/2017,14:54:22,27.351,N,92.391,W,0
6/21/2017,14:56:22,27.353,N,92.397,W,0
6/21/2017,14:58:22,27.355,N,92.403,W,0
6/21/2017,15:00:22,27.357,N,92.409,W,0
6/21/2017,15:02:21,27.359,N,92.416,W,0
6/21/2017,15:04:21,27.361,N,92.423,W,0
6/21/2017,15:06:21,27.363,N,92.43,W,0
6/21/2017,15:08:22,27.365,N,92.437,W,0
6/21/2017,15:10:22,27.367,N,92.445,W,0
6/21/2017,15:12:22,27.369,N,92.453,W,0
6/21/2017,15:14:22,27.371,N,92.461,W,0
6/21/2017,15:16:21,27.374,N,92.469,W,0
6/21/2017,15:18:21,27.376,N,92.477,W,0
6/21/2017,15:20:21,27.378,N,92.486,W,0
6/21/2017,15:22:21,27.381,N,92.495,W,0
6/21/2017,15:24:22,27.383,N,92.503,W,0
6/21/2017,15:26:22,27.386,N,92.512,W,0
6/21/2017,15:28:22,27.388,N,92.521,W,0
6/21/2017,15:30:22,27.391,N,92.531,W,0
6/21/2017,15:32:21,27.394,N,92.54,W,0
6/21/2017,15:34:21,27.397,N,92.549,W,0
6/21/2017,15:36:21,27.4,N,92.559,W,0
6/21/2017,15:38:22,27.403,N,92.568,W,0
6/21/2017,15:40:22,27.406,N,92.578,W,0
6/21/2017,15:42:22,27.41,N,92.588,W,0
6/21/2017,15:44:22,27.413,N,92.597,W,0
6/21/2017,15:45:19,27.415,N,92.602,W,0
6/21/2017,15:47:19,27.419,N,92.608,W,0
6/21/2017,15:49:19,27.423,N,92.614,W,0
6/21/2017,15:51:19,27.427,N,92.62,W,0
6/21/2017,15:53:18,27.431,N,92.627,W,0
6/21/2017,15:55:18,27.435,N,92.633,W,0
6/21/2017,15:57:18,27.439,N,92.64,W,0
6/21/2017,15:59:18,27.443,N,92.647,W,0
6/21/2017,16:01:18,27.448,N,92.654,W,0
6/21/2017,16:03:18,27.452,N,92.661,W,0
6/21/2017,16:05:18,27.457,N,92.668,W,0
6/21/2017,16:07:19,27.461,N,92.675,W,0
6/21/2017,16:09:19,27.466,N,92.683,W,0
6/21/2017,16:11:19,27.471,N,92.691,W,0
6/21/2017,16:13:19,27.475,N,92.698,W,0
6/21/2017,16:15:19,27.48,N,92.706,W,0
6/21/2017,16:17:19,27.485,N,92.715,W,0
6/21/2017,16:19:19,27.491,N,92.723,W,0
6/21/2017,16:21:19,27.496,N,92.731,W,0
6/21/2017,16:23:18,27.501,N,92.74,W,0
6/21/2017,16:25:18,27.507,N,92.749,W,0
6/21/2017,16:27:18,27.512,N,92.758,W,0
6/21/2017,16:29:18,27.518,N,92.767,W,0
6/21/2017,16:31:18,27.523,N,92.776,W,0
6/21/2017,16:33:18,27.529,N,92.786,W,0
6/21/2017,16:35:18,27.535,N,92.795,W,0
6/21/2017,16:37:19,27.541,N,92.805,W,0
6/21/2017,16:39:19,27.547,N,92.815,W,0
6/21/2017,16:41:19,27.554,N,92.826,W,0
6/21/2017,16:43:19,27.56,N,92.836,W,0
6/21/2017,16:45:19,27.566,N,92.847,W,0
6/21/2017,16:47:19,27.573,N,92.857,W,0
6/21/2017,16:49:19,27.58,N,92.868,W,0
6/21/2017,16:51:19,27.586,N,92.88,W,0
6/21/2017,16:53:18,27.593,N,92.891,W,0
6/21/2017,16:55:18,27.6,N,92.903,W,0
6/21/2017,16:57:18,27.608,N,92.914,W,0
6/21/2017,16:59:18,27.615,N,92.926,W,0
6/21/2017,17:01:18,27.622,N,92.939,W,0
6/21/2017,17:03:18,27.63,N,92.951,W,0
6/21/2017,17:05:18,27.637,N,92.964,W,0
6/21/2017,17:07:19,27.645,N,92.977,W,0
6/21/2017,17:09:19,27.653,N,92.99,W,0
6/21/2017,17:11:19,27.661,N,93.003,W,0
6/21/2017,17:13:19,27.669,N,93.016,W,0
6/21/2017,17:15:00,27.676,N,93.028,W,0
6/21/2017,17:16:59,27.682,N,93.037,W,0
6/21/2017,17:18:59,27.687,N,93.046,W,0
6/21/2017,17:20:59,27.693,N,93.054,W,0
6/21/2017,17:22:59,27.699,N,93.063,W,0
6/21/2017,17:24:59,27.704,N,93.072,W,0
6/21/2017,17:26:59,27.71,N,93.081,W,0
6/21/2017,17:28:59,27.715,N,93.089,W,0
6/21/2017,17:31:00,27.721,N,93.098,W,0
6/21/2017,17:33:00,27.726,N,93.106,W,0
6/21/2017,17:35:00,27.732,N,93.115,W,0
6/21/2017,17:37:00,27.738,N,93.123,W,0
6/21/2017,17:39:00,27.743,N,93.131,W,0
6/21/2017,17:41:00,27.749,N,93.14,W,0
6/21/2017,17:43:00,27.754,N,93.148,W,0
6/21/2017,17:45:00,27.76,N,93.156,W,0
6/21/2017,17:46:59,27.765,N,93.164,W,0
6/21/2017,17:48:59,27.77,N,93.172,W,0
6/21/2017,17:50:59,27.776,N,93.18,W,0
6/21/2017,17:52:59,27.781,N,93.188,W,0
6/21/2017,17:54:59,27.787,N,93.196,W,0
6/21/2017,17:56:59,27.792,N,93.204,W,0
6/21/2017,17:58:59,27.798,N,93.212,W,0
6/21/2017,18:01:00,27.803,N,93.22,W,0
6/21/2017,18:03:00,27.808,N,93.227,W,0
6/21/2017,18:05:00,27.814,N,93.235,W,0
6/21/2017,18:07:00,27.819,N,93.242,W,0
6/21/2017,18:09:00,27.824,N,93.25,W,0
6/21/2017,18:11:00,27.829,N,93.257,W,0
6/21/2017,18:13:00,27.835,N,93.265,W,0
6/21/2017,18:15:00,27.84,N,93.272,W,0
6/21/2017,18:16:59,27.845,N,93.279,W,0
6/21/2017,18:18:59,27.85,N,93.286,W,0
6/21/2017,18:20:59,27.856,N,93.293,W,0
6/21/2017,18:22:59,27.861,N,93.3,W,0
6/21/2017,18:24:59,27.866,N,93.307,W,0
6/21/2017,18:26:59,27.871,N,93.314,W,0
6/21/2017,18:28:59,27.876,N,93.321,W,0
6/21/2017,18:31:00,27.881,N,93.328,W,0
6/21/2017,18:33:00,27.886,N,93.334,W,0
6/21/2017,18:35:00,27.891,N,93.341,W,0
6/21/2017,18:37:00,27.896,N,93.347,W,0
6/21/2017,18:39:00,27.901,N,93.354,W,0
6/21/2017,18:41:00,27.906,N,93.36,W,0
6/21/2017,18:43:00,27.911,N,93.366,W,0
6/21/2017,18:45:00,27.916,N,93.372,W,0
6/21/2017,18:46:59,27.921,N,93.378,W,0
6/21/2017,18:48:59,27.926,N,93.384,W,0
6/21/2017,18:50:59,27.931,N,93.39,W,0
6/21/2017,18:52:59,27.936,N,93.396,W,0
6/21/2017,18:54:59,27.941,N,93.402,W,0
6/21/2017,18:56:59,27.945,N,93.407,W,0
6/21/2017,18:58:59,27.95,N,93.413,W,0
6/21/2017,19:01:00,27.955,N,93.418,W,0
6/21/2017,19:03:00,27.96,N,93.424,W,0
6/21/2017,19:05:00,27.965,N,93.429,W,0
6/21/2017,19:07:00,27.969,N,93.434,W,0
6/21/2017,19:09:00,27.974,N,93.439,W,0
6/21/2017,19:11:00,27.979,N,93.444,W,0
6/21/2017,19:13:00,27.983,N,93.449,W,0
6/21/2017,19:15:00,27.988,N,93.454,W,0
6/21/2017,19:16:59,27.992,N,93.459,W,0
6/21/2017,19:18:59,27.997,N,93.463,W,0
6/21/2017,19:20:59,28.001,N,93.468,W,0
6/21/2017,19:22:59,28.006,N,93.472,W,0
6/21/2017,19:24:59,28.01,N,93.477,W,0
6/21/2017,19:26:59,28.015,N,93.481,W,0
6/21/2017,19:28:59,28.019,N,93.485,W,0
6/21/2017,19:31:00,28.024,N,93.489,W,0
6/21/2017,19:33:00,28.028,N,93.493,W,0
6/21/2017,19:35:00,28.032,N,93.497,W,0
6/21/2017,19:37:00,28.037,N,93.5,W,0
6/21/2017,19:39:00,28.041,N,93.504,W,0
6/21/2017,19:41:00,28.045,N,93.508,W,0
6/21/2017,19:43:00,28.049,N,93.511,W,0
6/21/2017,19:45:00,28.054,N,93.514,W,0
6/21/2017,19:46:59,28.058,N,93.517,W,0
6/21/2017,19:48:59,28.062,N,93.52,W,0
6/21/2017,19:50:59,28.066,N,93.523,W,0
6/21/2017,19:52:59,28.07,N,93.526,W,0
6/21/2017,19:54:59,28.074,N,93.529,W,0
6/21/2017,19:56:59,28.078,N,93.532,W,0
6/21/2017,19:58:59,28.082,N,93.534,W,0
6/21/2017,20:01:00,28.086,N,93.537,W,0
6/21/2017,20:03:00,28.09,N,93.539,W,0
6/21/2017,20:05:00,28.094,N,93.541,W,0
6/21/2017,20:07:00,28.098,N,93.543,W,0
6/21/2017,20:09:00,28.102,N,93.545,W,0
6/21/2017,20:11:00,28.106,N,93.547,W,0
6/21/2017,20:13:00,28.11,N,93.549,W,0
6/21/2017,20:15:00,28.113,N,93.551,W,0
6/21/2017,20:16:59,28.117,N,93.552,W,0
6/21/2017,20:18:59,28.121,N,93.554,W,0
6/21/2017,20:20:59,28.125,N,93.555,W,0
6/21/2017,20:22:59,28.128,N,93.557,W,0
6/21/2017,20:24:59,28.132,N,93.558,W,0
6/21/2017,20:26:59,28.136,N,93.559,W,0
6/21/2017,20:28:59,28.14,N,93.56,W,0
6/21/2017,20:31:00,28.143,N,93.561,W,0
6/21/2017,20:33:00,28.147,N,93.562,W,0
6/21/2017,20:35:00,28.15,N,93.563,W,0
6/21/2017,20:37:00,28.154,N,93.564,W,0
6/21/2017,20:39:00,28.158,N,93.565,W,0
6/21/2017,20:41:00,28.161,N,93.565,W,0
6/21/2017,20:43:00,28.165,N,93.566,W,0
6/21/2017,20:45:00,28.168,N,93.566,W,0
6/21/2017,20:46:59,28.172,N,93.567,W,0
6/21/2017,20:48:59,28.175,N,93.567,W,0
6/21/2017,20:50:59,28.179,N,93.567,W,0
6/21/2017,20:52:59,28.182,N,93.567,W,0
6/21/2017,20:54:59,28.186,N,93.567,W,0
6/21/2017,20:56:59,28.189,N,93.567,W,0
6/21/2017,20:58:59,28.193,N,93.567,W,0
6/21/2017,21:01:00,28.196,N,93.567,W,0
6/21/2017,21:03:00,28.199,N,93.567,W,0
6/21/2017,21:05:00,28.203,N,93.567,W,0
6/21/2017,21:07:00,28.206,N,93.566,W,0
6/21/2017,21:09:00,28.21,N,93.566,W,0
6/21/2017,21:11:00,28.213,N,93.566,W,0
6/21/2017,21:13:00,28.216,N,93.565,W,0
6/21/2017,21:15:00,28.22,N,93.564,W,0
6/21/2017,21:16:59,28.223,N,93.564,W,0
6/21/2017,21:18:59,28.226,N,93.563,W,0
6/21/2017,21:20:59,28.229,N,93.562,W,0
6/21/2017,21:22:59,28.233,N,93.561,W,0
6/21/2017,21:24:59,28.236,N,93.561,W,0
6/21/2017,21:26:59,28.239,N,93.56,W,0
6/21/2017,21:28:59,28.243,N,93.559,W,0
6/21/2017,21:31:00,28.246,N,93.557,W,0
6/21/2017,21:33:00,28.249,N,93.556,W,0
6/21/2017,21:35:00,28.252,N,93.555,W,0
6/21/2017,21:37:00,28.256,N,93.554,W,0
6/21/2017,21:39:00,28.259,N,93.553,W,0
6/21/2017,21:41:00,28.262,N,93.551,W,0
6/21/2017,21:43:00,28.265,N,93.55,W,0
6/21/2017,21:45:00,28.269,N,93.549,W,0
6/21/2017,21:46:59,28.272,N,93.547,W,0
6/21/2017,21:48:59,28.275,N,93.546,W,0
6/21/2017,21:50:59,28.278,N,93.544,W,0
6/21/2017,21:52:59,28.282,N,93.542,W,0
6/21/2017,21:54:59,28.285,N,93.541,W,0
6/21/2017,21:56:59,28.288,N,93.539,W,0
6/21/2017,21:58:59,28.291,N,93.537,W,0
6/21/2017,22:01:00,28.294,N,93.536,W,0
6/21/2017,22:03:00,28.298,N,93.534,W,0
6/21/2017,22:05:00,28.301,N,93.532,W,0
6/21/2017,22:07:00,28.304,N,93.53,W,0
6/21/2017,22:09:00,28.307,N,93.528,W,0
6/21/2017,22:11:00,28.31,N,93.526,W,0
6/21/2017,22:13:00,28.314,N,93.524,W,0
6/21/2017,22:15:00,28.317,N,93.522,W,0
6/21/2017,22:16:59,28.32,N,93.52,W,0
6/21/2017,22:18:59,28.323,N,93.518,W,0
6/21/2017,22:20:59,28.327,N,93.516,W,0
6/21/2017,22:22:59,28.33,N,93.514,W,0
6/21/2017,22:24:59,28.333,N,93.512,W,0
6/21/2017,22:26:59,28.336,N,93.51,W,0
6/21/2017,22:28:59,28.34,N,93.508,W,0
6/21/2017,22:31:00,28.343,N,93.505,W,0
6/21/2017,22:33:00,28.346,N,93.503,W,0
6/21/2017,22:35:00,28.349,N,93.501,W,0
6/21/2017,22:37:00,28.353,N,93.499,W,0
6/21/2017,22:39:00,28.356,N,93.496,W,0
6/21/2017,22:41:00,28.359,N,93.494,W,0
6/21/2017,22:43:00,28.363,N,93.492,W,0
6/21/2017,22:45:00,28.366,N,93.489,W,0
6/21/2017,22:46:59,28.369,N,93.487,W,0
6/21/2017,22:48:59,28.372,N,93.485,W,0
6/21/2017,22:50:59,28.376,N,93.482,W,0
6/21/2017,22:52:59,28.379,N,93.48,W,0
6/21/2017,22:54:59,28.383,N,93.477,W,0
6/21/2017,22:56:59,28.386,N,93.475,W,0
6/21/2017,22:58:59,28.389,N,93.473,W,0
6/21/2017,23:01:00,28.393,N,93.47,W,0
6/21/2017,23:03:00,28.396,N,93.468,W,0
6/21/2017,23:05:00,28.399,N,93.465,W,0
6/21/2017,23:07:00,28.403,N,93.463,W,0
6/21/2017,23:09:00,28.406,N,93.46,W,0
6/21/2017,23:11:00,28.41,N,93.458,W,0
6/21/2017,23:13:00,28.413,N,93.455,W,0
6/21/2017,23:15:00,28.417,N,93.453,W,0
6/21/2017,23:16:59,28.42,N,93.451,W,0
6/21/2017,23:18:59,28.424,N,93.448,W,0
6/21/2017,23:20:59,28.427,N,93.446,W,0
6/21/2017,23:22:59,28.431,N,93.443,W,0
6/21/2017,23:24:59,28.434,N,93.441,W,0
6/21/2017,23:26:59,28.438,N,93.438,W,0
6/21/2017,23:28:59,28.442,N,93.436,W,0
6/21/2017,23:31:00,28.445,N,93.433,W,0
6/21/2017,23:33:00,28.449,N,93.431,W,0
6/21/2017,23:35:00,28.453,N,93.429,W,0
6/21/2017,23:37:00,28.456,N,93.426,W,0
6/21/2017,23:39:00,28.46,N,93.424,W,0
6/21/2017,23:41:00,28.464,N,93.422,W,0
6/21/2017,23:43:00,28.467,N,93.419,W,0
6/21/2017,23:45:00,28.471,N,93.417,W,0
6/21/2017,23:46:59,28.475,N,93.415,W,0
6/21/2017,23:48:59,28.479,N,93.412,W,0
6/21/2017,23:50:59,28.483,N,93.41,W,0
6/21/2017,23:52:59,28.486,N,93.408,W,0
6/21/2017,23:54:59,28.49,N,93.406,W,0
6/21/2017,23:56:59,28.494,N,93.403,W,0
6/21/2017,23:58:59,28.498,N,93.401,W,0
6/22/2017,0:00:00,28.5,N,93.4,W,0
6/22/2017,0:01:59,28.505,N,93.388,W,0
6/22/2017,0:03:59,28.51,N,93.376,W,0
6/22/2017,0:05:59,28.515,N,93.364,W,0
6/22/2017,0:07:59,28.52,N,93.352,W,0
6/22/2017,0:09:59,28.525,N,93.34,W,0
6/22/2017,0:11:59,28.53,N,93.329,W,0
6/22/2017,0:13:59,28.534,N,93.317,W,0
6/22/2017,0:16:00,28.539,N,93.306,W,0
6/22/2017,0:18:00,28.544,N,93.295,W,0
6/22/2017,0:20:00,28.549,N,93.284,W,0
6/22/2017,0:22:00,28.554,N,93.273,W,0
6/22/2017,0:24:00,28.559,N,93.262,W,0
6/22/2017,0:26:00,28.564,N,93.251,W,0
6/22/2017,0:28:00,28.569,N,93.241,W,0
6/22/2017,0:30:00,28.574,N,93.23,W,0
6/22/2017,0:31:59,28.579,N,93.22,W,0
6/22/2017,0:33:59,28.584,N,93.21,W,0
6/22/2017,0:35:59,28.588,N,93.2,W,0
6/22/2017,0:37:59,28.593,N,93.19,W,0
6/22/2017,0:39:59,28.598,N,93.181,W,0
6/22/2017,0:41:59,28.603,N,93.171,W,0
6/22/2017,0:43:59,28.608,N,93.162,W,0
6/22/2017,0:46:00,28.613,N,93.153,W,0
6/22/2017,0:48:00,28.618,N,93.144,W,0
6/22/2017,0:50:00,28.623,N,93.136,W,0
6/22/2017,0:52:00,28.627,N,93.127,W,0
6/22/2017,0:54:00,28.632,N,93.119,W,0
6/22/2017,0:56:00,28.637,N,93.111,W,0
6/22/2017,0:58:00,28.642,N,93.104,W,0
6/22/2017,1:00:00,28.647,N,93.096,W,0
6/22/2017,1:01:59,28.652,N,93.089,W,0
6/22/2017,1:03:59,28.656,N,93.082,W,0
6/22/2017,1:05:59,28.661,N,93.075,W,0
6/22/2017,1:07:59,28.666,N,93.068,W,0
6/22/2017,1:09:59,28.671,N,93.062,W,0
6/22/2017,1:11:59,28.676,N,93.056,W,0
6/22/2017,1:13:59,28.68,N,93.05,W,0
6/22/2017,1:16:00,28.685,N,93.045,W,0
6/22/2017,1:18:00,28.69,N,93.039,W,0
6/22/2017,1:20:00,28.695,N,93.034,W,0
6/22/2017,1:22:00,28.699,N,93.03,W,0
6/22/2017,1:24:00,28.704,N,93.025,W,0
6/22/2017,1:26:00,28.709,N,93.021,W,0
6/22/2017,1:28:00,28.714,N,93.017,W,0
6/22/2017,1:30:00,28.718,N,93.013,W,0
6/22/2017,1:31:59,28.723,N,93.01,W,0
6/22/2017,1:33:59,28.728,N,93.007,W,0
6/22/2017,1:35:59,28.732,N,93.004,W,0
6/22/2017,1:37:59,28.737,N,93.001,W,0
6/22/2017,1:39:59,28.742,N,92.998,W,0
6/22/2017,1:41:59,28.746,N,92.996,W,0
6/22/2017,1:43:59,28.751,N,92.994,W,0
6/22/2017,1:46:00,28.756,N,92.992,W,0
6/22/2017,1:48:00,28.76,N,92.991,W,0
6/22/2017,1:50:00,28.765,N,92.99,W,0
6/22/2017,1:52:00,28.77,N,92.989,W,0
6/22/2017,1:54:00,28.774,N,92.988,W,0
6/22/2017,1:56:00,28.779,N,92.987,W,0
6/22/2017,1:58:00,28.784,N,92.987,W,0
6/22/2017,2:00:00,28.788,N,92.986,W,0
6/22/2017,2:01:59,28.793,N,92.986,W,0
6/22/2017,2:03:59,28.797,N,92.987,W,0
6/22/2017,2:05:59,28.802,N,92.987,W,0
6/22/2017,2:07:59,28.807,N,92.988,W,0
6/22/2017,2:09:59,28.811,N,92.989,W,0
6/22/2017,2:11:59,28.816,N,92.99,W,0
6/22/2017,2:13:59,28.82,N,92.991,W,0
6/22/2017,2:16:00,28.825,N,92.993,W,0
6/22/2017,2:18:00,28.829,N,92.994,W,0
6/22/2017,2:20:00,28.834,N,92.996,W,0
6/22/2017,2:22:00,28.839,N,92.998,W,0
6/22/2017,2:24:00,28.843,N,93.001,W,0
6/22/2017,2:26:00,28.848,N,93.003,W,0
