Track,for,Gustav,2002,,,
9/10/2002,20:45:56,35.399,N,75.339,W,2
9/10/2002,20:47:56,35.406,N,75.336,W,2
9/10/2002,20:49:56,35.413,N,75.334,W,2
9/10/2002,20:51:57,35.419,N,75.331,W,2
9/10/2002,20:53:57,35.426,N,75.329,W,2
9/10/2002,20:55:57,35.433,N,75.326,W,2
9/10/2002,20:57:57,35.439,N,75.324,W,2
9/10/2002,20:59:57,35.446,N,75.321,W,2
9/10/2002,21:01:57,35.453,N,75.319,W,2
9/10/2002,21:03:57,35.459,N,75.316,W,2
9/10/2002,21:05:57,35.466,N,75.314,W,2
9/10/2002,21:07:56,35.472,N,75.311,W,2
9/10/2002,21:09:56,35.479,N,75.309,W,2
9/10/2002,21:11:56,35.486,N,75.306,W,2
9/10/2002,21:13:56,35.492,N,75.303,W,2
9/10/2002,21:15:56,35.499,N,75.301,W,2
9/10/2002,21:17:56,35.506,N,75.298,W,2
9/10/2002,21:19:56,35.512,N,75.295,W,2
9/10/2002,21:21:57,35.519,N,75.293,W,2
9/10/2002,21:23:57,35.525,N,75.29,W,2
9/10/2002,21:25:57,35.532,N,75.287,W,2
9/10/2002,21:27:57,35.538,N,75.284,W,2
9/10/2002,21:29:57,35.545,N,75.282,W,2
9/10/2002,21:31:57,35.552,N,75.279,W,2
9/10/2002,21:33:57,35.558,N,75.276,W,2
9/10/2002,21:35:57,35.565,N,75.273,W,2
9/10/2002,21:37:56,35.571,N,75.27,W,2
9/10/2002,21:39:56,35.578,N,75.267,W,2
9/10/2002,21:41:56,35.584,N,75.264,W,2
9/10/2002,21:43:56,35.591,N,75.261,W,2
9/10/2002,21:45:56,35.597,N,75.258,W,2
9/10/2002,21:47:56,35.604,N,75.255,W,2
9/10/2002,21:49:56,35.61,N,75.252,W,2
9/10/2002,21:51:57,35.617,N,75.249,W,2
9/10/2002,21:53:57,35.623,N,75.246,W,2
9/10/2002,21:55:57,35.63,N,75.243,W,2
9/10/2002,21:57:57,35.636,N,75.24,W,2
9/10/2002,21:59:57,35.642,N,75.237,W,2
9/10/2002,22:01:57,35.649,N,75.233,W,2
9/10/2002,22:03:57,35.655,N,75.23,W,2
9/10/2002,22:05:57,35.662,N,75.227,W,2
9/10/2002,22:07:56,35.668,N,75.224,W,2
9/10/2002,22:09:56,35.675,N,75.22,W,2
9/10/2002,22:11:56,35.681,N,75.217,W,2
9/10/2002,22:13:56,35.687,N,75.214,W,2
9/10/2002,22:15:56,35.694,N,75.21,W,2
9/10/2002,22:17:56,35.7,N,75.207,W,2
9/10/2002,22:19:56,35.706,N,75.203,W,2
9/10/2002,22:21:57,35.713,N,75.2,W,2
9/10/2002,22:23:57,35.719,N,75.196,W,2
9/10/2002,22:25:57,35.726,N,75.193,W,2
9/10/2002,22:27:57,35.732,N,75.189,W,2
9/10/2002,22:29:57,35.738,N,75.186,W,2
9/10/2002,22:31:57,35.744,N,75.182,W,2
9/10/2002,22:33:57,35.751,N,75.178,W,2
9/10/2002,22:35:57,35.757,N,75.175,W,2
9/10/2002,22:37:56,35.763,N,75.171,W,2
9/10/2002,22:39:56,35.77,N,75.167,W,2
9/10/2002,22:41:56,35.776,N,75.163,W,2
9/10/2002,22:43:56,35.782,N,75.16,W,2
9/10/2002,22:45:56,35.788,N,75.156,W,2
9/10/2002,22:47:56,35.795,N,75.152,W,2
9/10/2002,22:49:56,35.801,N,75.148,W,2
9/10/2002,22:51:57,35.807,N,75.144,W,2
9/10/2002,22:53:57,35.813,N,75.14,W,2
9/10/2002,22:55:57,35.819,N,75.136,W,2
9/10/2002,22:57:57,35.826,N,75.132,W,2
9/10/2002,22:59:57,35.832,N,75.128,W,2
9/10/2002,23:01:57,35.838,N,75.124,W,2
9/10/2002,23:03:57,35.844,N,75.12,W,2
9/10/2002,23:05:57,35.85,N,75.116,W,2
9/10/2002,23:07:56,35.856,N,75.111,W,2
9/10/2002,23:09:56,35.863,N,75.107,W,2
9/10/2002,23:11:56,35.869,N,75.103,W,2
9/10/2002,23:13:56,35.875,N,75.099,W,2
9/10/2002,23:15:56,35.881,N,75.094,W,2
9/10/2002,23:17:56,35.887,N,75.09,W,2
9/10/2002,23:19:56,35.893,N,75.086,W,2
9/10/2002,23:21:57,35.899,N,75.081,W,2
9/10/2002,23:23:57,35.905,N,75.077,W,2
9/10/2002,23:25:57,35.911,N,75.072,W,2
9/10/2002,23:27:57,35.917,N,75.068,W,2
9/10/2002,23:29:57,35.923,N,75.063,W,2
9/10/2002,23:31:57,35.929,N,75.058,W,2
9/10/2002,23:33:57,35.935,N,75.054,W,2
9/10/2002,23:35:57,35.941,N,75.049,W,2
9/10/2002,23:37:56,35.947,N,75.044,W,2
9/10/2002,23:39:56,35.953,N,75.04,W,2
9/10/2002,23:41:56,35.959,N,75.035,W,2
9/10/2002,23:43:56,35.965,N,75.03,W,2
9/10/2002,23:45:56,35.971,N,75.025,W,2
9/10/2002,23:47:56,35.977,N,75.02,W,2
9/10/2002,23:49:56,35.983,N,75.015,W,2
9/10/2002,23:51:57,35.989,N,75.01,W,2
9/10/2002,23:53:57,35.995,N,75.005,W,2
9/10/2002,23:55:57,36,N,75,W,2
9/10/2002,23:57:57,36.006,N,74.995,W,2
9/10/2002,23:59:57,36.012,N,74.99,W,2
9/11/2002,0:01:57,36.018,N,74.985,W,2
9/11/2002,0:03:57,36.024,N,74.979,W,2
9/11/2002,0:05:57,36.03,N,74.974,W,2
9/11/2002,0:07:56,36.035,N,74.969,W,2
9/11/2002,0:09:56,36.041,N,74.963,W,2
9/11/2002,0:11:56,36.047,N,74.958,W,2
9/11/2002,0:13:56,36.053,N,74.953,W,2
9/11/2002,0:15:56,36.058,N,74.947,W,2
9/11/2002,0:17:56,36.064,N,74.942,W,2
9/11/2002,0:19:56,36.07,N,74.936,W,2
9/11/2002,0:21:57,36.076,N,74.93,W,2
9/11/2002,0:23:57,36.081,N,74.925,W,2
9/11/2002,0:25:57,36.087,N,74.919,W,2
9/11/2002,0:27:57,36.093,N,74.913,W,2
9/11/2002,0:29:57,36.098,N,74.908,W,2
9/11/2002,0:31:57,36.104,N,74.902,W,2
9/11/2002,0:33:57,36.11,N,74.896,W,2
9/11/2002,0:35:57,36.115,N,74.89,W,2
9/11/2002,0:37:56,36.121,N,74.884,W,2
9/11/2002,0:39:56,36.126,N,74.878,W,2
9/11/2002,0:41:56,36.132,N,74.872,W,2
9/11/2002,0:43:56,36.138,N,74.866,W,2
9/11/2002,0:45:56,36.143,N,74.86,W,2
9/11/2002,0:47:56,36.149,N,74.854,W,2
9/11/2002,0:49:56,36.154,N,74.847,W,2
9/11/2002,0:51:57,36.16,N,74.841,W,2
9/11/2002,0:53:57,36.165,N,74.835,W,2
9/11/2002,0:55:57,36.171,N,74.828,W,2
9/11/2002,0:57:57,36.176,N,74.822,W,2
9/11/2002,0:59:57,36.182,N,74.816,W,2
9/11/2002,1:01:57,36.187,N,74.809,W,2
9/11/2002,1:03:57,36.192,N,74.803,W,2
9/11/2002,1:05:57,36.198,N,74.796,W,2
9/11/2002,1:07:56,36.203,N,74.789,W,2
9/11/2002,1:09:56,36.209,N,74.783,W,2
9/11/2002,1:11:56,36.214,N,74.776,W,2
9/11/2002,1:13:56,36.219,N,74.769,W,2
9/11/2002,1:15:56,36.225,N,74.762,W,2
9/11/2002,1:17:56,36.23,N,74.756,W,2
9/11/2002,1:19:56,36.235,N,74.749,W,2
9/11/2002,1:21:57,36.241,N,74.742,W,2
9/11/2002,1:23:57,36.246,N,74.735,W,2
9/11/2002,1:25:57,36.251,N,74.728,W,2
9/11/2002,1:27:57,36.256,N,74.72,W,2
9/11/2002,1:29:57,36.262,N,74.713,W,2
9/11/2002,1:31:57,36.267,N,74.706,W,2
9/11/2002,1:33:57,36.272,N,74.699,W,2
9/11/2002,1:35:57,36.277,N,74.691,W,2
9/11/2002,1:37:56,36.282,N,74.684,W,2
9/11/2002,1:39:56,36.288,N,74.677,W,2
9/11/2002,1:41:56,36.293,N,74.669,W,2
9/11/2002,1:43:56,36.298,N,74.662,W,2
9/11/2002,1:45:56,36.303,N,74.654,W,2
9/11/2002,1:47:56,36.308,N,74.646,W,2
9/11/2002,1:49:56,36.313,N,74.639,W,2
9/11/2002,1:51:57,36.318,N,74.631,W,2
9/11/2002,1:53:57,36.323,N,74.623,W,2
9/11/2002,1:55:57,36.328,N,74.615,W,2
9/11/2002,1:57:57,36.333,N,74.608,W,2
9/11/2002,1:59:57,36.338,N,74.6,W,2
9/11/2002,2:01:57,36.343,N,74.592,W,2
9/11/2002,2:03:57,36.348,N,74.584,W,2
9/11/2002,2:05:57,36.353,N,74.576,W,2
9/11/2002,2:07:56,36.358,N,74.567,W,2
9/11/2002,2:09:56,36.363,N,74.559,W,2
9/11/2002,2:11:56,36.368,N,74.551,W,2
9/11/2002,2:13:56,36.373,N,74.543,W,2
9/11/2002,2:15:56,36.378,N,74.534,W,2
9/11/2002,2:17:56,36.383,N,74.526,W,2
9/11/2002,2:19:56,36.388,N,74.518,W,2
9/11/2002,2:21:57,36.393,N,74.509,W,2
9/11/2002,2:23:57,36.397,N,74.501,W,2
9/11/2002,2:25:57,36.402,N,74.492,W,2
9/11/2002,2:27:57,36.407,N,74.483,W,2
9/11/2002,2:29:57,36.412,N,74.475,W,2
9/11/2002,2:31:57,36.417,N,74.466,W,2
9/11/2002,2:33:57,36.422,N,74.457,W,2
9/11/2002,2:35:57,36.426,N,74.449,W,2
9/11/2002,2:37:56,36.431,N,74.44,W,2
9/11/2002,2:39:56,36.436,N,74.431,W,2
9/11/2002,2:41:56,36.441,N,74.422,W,2
9/11/2002,2:43:56,36.445,N,74.413,W,2
9/11/2002,2:45:56,36.45,N,74.404,W,2
9/11/2002,2:47:56,36.455,N,74.395,W,2
9/11/2002,2:49:56,36.46,N,74.386,W,2
9/11/2002,2:51:57,36.464,N,74.376,W,2
9/11/2002,2:53:57,36.469,N,74.367,W,2
9/11/2002,2:55:57,36.474,N,74.358,W,2
9/11/2002,2:57:57,36.479,N,74.348,W,2
9/11/2002,2:59:57,36.483,N,74.339,W,2
9/11/2002,3:01:57,36.488,N,74.33,W,2
9/11/2002,3:03:57,36.493,N,74.32,W,2
9/11/2002,3:05:57,36.497,N,74.311,W,2
9/11/2002,3:07:56,36.502,N,74.301,W,2
9/11/2002,3:09:56,36.507,N,74.292,W,2
9/11/2002,3:11:56,36.511,N,74.282,W,2
9/11/2002,3:13:56,36.516,N,74.272,W,2
9/11/2002,3:15:56,36.521,N,74.263,W,2
9/11/2002,3:17:56,36.525,N,74.253,W,2
9/11/2002,3:19:56,36.53,N,74.243,W,2
9/11/2002,3:21:57,36.535,N,74.233,W,2
9/11/2002,3:23:57,36.539,N,74.223,W,2
9/11/2002,3:25:57,36.544,N,74.213,W,2
9/11/2002,3:27:57,36.548,N,74.203,W,2
9/11/2002,3:29:57,36.553,N,74.193,W,2
9/11/2002,3:31:57,36.558,N,74.183,W,2
9/11/2002,3:33:57,36.562,N,74.173,W,2
9/11/2002,3:35:57,36.567,N,74.163,W,2
9/11/2002,3:37:56,36.571,N,74.153,W,2
9/11/2002,3:39:56,36.576,N,74.142,W,2
9/11/2002,3:41:56,36.581,N,74.132,W,2
9/11/2002,3:43:56,36.585,N,74.122,W,2
9/11/2002,3:45:56,36.59,N,74.111,W,2
9/11/2002,3:47:56,36.595,N,74.101,W,2
9/11/2002,3:49:56,36.599,N,74.09,W,2
9/11/2002,3:51:57,36.604,N,74.08,W,2
9/11/2002,3:53:57,36.608,N,74.069,W,2
9/11/2002,3:55:57,36.613,N,74.059,W,2
9/11/2002,3:57:57,36.618,N,74.048,W,2
9/11/2002,3:59:57,36.622,N,74.037,W,2
9/11/2002,4:01:57,36.627,N,74.027,W,2
9/11/2002,4:03:57,36.631,N,74.016,W,2
9/11/2002,4:05:57,36.636,N,74.005,W,2
9/11/2002,4:07:56,36.641,N,73.994,W,2
9/11/2002,4:09:56,36.645,N,73.983,W,2
9/11/2002,4:11:56,36.65,N,73.972,W,2
9/11/2002,4:13:56,36.654,N,73.962,W,2
9/11/2002,4:15:56,36.659,N,73.951,W,2
9/11/2002,4:17:56,36.664,N,73.939,W,2
9/11/2002,4:19:56,36.668,N,73.928,W,2
9/11/2002,4:21:57,36.673,N,73.917,W,2
9/11/2002,4:23:57,36.678,N,73.906,W,2
9/11/2002,4:25:57,36.682,N,73.895,W,2
9/11/2002,4:27:57,36.687,N,73.884,W,2
9/11/2002,4:29:57,36.691,N,73.872,W,2
9/11/2002,4:31:57,36.696,N,73.861,W,2
9/11/2002,4:33:57,36.701,N,73.85,W,2
9/11/2002,4:35:57,36.705,N,73.838,W,2
9/11/2002,4:37:56,36.71,N,73.827,W,2
9/11/2002,4:39:56,36.715,N,73.815,W,2
9/11/2002,4:41:56,36.719,N,73.804,W,2
9/11/2002,4:43:56,36.724,N,73.792,W,2
9/11/2002,4:45:56,36.729,N,73.781,W,2
9/11/2002,4:47:56,36.733,N,73.769,W,2
9/11/2002,4:49:56,36.738,N,73.757,W,2
9/11/2002,4:51:57,36.743,N,73.746,W,2
9/11/2002,4:53:57,36.747,N,73.734,W,2
9/11/2002,4:55:57,36.752,N,73.722,W,2
9/11/2002,4:57:57,36.757,N,73.71,W,2
9/11/2002,4:59:57,36.762,N,73.699,W,2
9/11/2002,5:01:57,36.766,N,73.687,W,2
9/11/2002,5:03:57,36.771,N,73.675,W,2
9/11/2002,5:05:57,36.776,N,73.663,W,2
9/11/2002,5:07:56,36.781,N,73.651,W,2
9/11/2002,5:09:56,36.785,N,73.639,W,2
9/11/2002,5:11:56,36.79,N,73.627,W,2
9/11/2002,5:13:56,36.795,N,73.615,W,2
9/11/2002,5:15:56,36.8,N,73.603,W,2
9/11/2002,5:17:56,36.805,N,73.59,W,2
9/11/2002,5:19:56,36.809,N,73.578,W,2
9/11/2002,5:21:57,36.814,N,73.566,W,2
9/11/2002,5:23:57,36.819,N,73.554,W,2
9/11/2002,5:25:57,36.824,N,73.541,W,2
9/11/2002,5:27:57,36.829,N,73.529,W,2
9/11/2002,5:29:57,36.834,N,73.517,W,2
9/11/2002,5:31:57,36.838,N,73.504,W,2
9/11/2002,5:33:57,36.843,N,73.492,W,2
9/11/2002,5:35:57,36.848,N,73.479,W,2
9/11/2002,5:37:56,36.853,N,73.467,W,2
9/11/2002,5:39:56,36.858,N,73.454,W,2
9/11/2002,5:41:56,36.863,N,73.442,W,2
9/11/2002,5:43:56,36.868,N,73.429,W,2
9/11/2002,5:45:56,36.873,N,73.416,W,2
9/11/2002,5:47:56,36.878,N,73.404,W,2
9/11/2002,5:49:56,36.883,N,73.391,W,2
9/11/2002,5:51:57,36.888,N,73.378,W,2
9/11/2002,5:53:57,36.893,N,73.365,W,2
9/11/2002,5:55:57,36.898,N,73.353,W,2
9/11/2002,5:57:57,36.903,N,73.34,W,2
9/11/2002,5:59:57,36.908,N,73.327,W,2
9/11/2002,6:01:57,36.913,N,73.314,W,2
9/11/2002,6:03:57,36.918,N,73.301,W,2
9/11/2002,6:05:57,36.923,N,73.288,W,2
9/11/2002,6:07:56,36.928,N,73.275,W,2
9/11/2002,6:09:56,36.934,N,73.262,W,2
9/11/2002,6:11:56,36.939,N,73.249,W,2
9/11/2002,6:13:56,36.944,N,73.236,W,2
9/11/2002,6:15:56,36.949,N,73.223,W,2
9/11/2002,6:17:56,36.954,N,73.209,W,2
9/11/2002,6:19:56,36.96,N,73.196,W,2
9/11/2002,6:21:57,36.965,N,73.183,W,2
9/11/2002,6:23:57,36.97,N,73.17,W,2
9/11/2002,6:25:57,36.975,N,73.157,W,2
9/11/2002,6:27:57,36.981,N,73.143,W,2
9/11/2002,6:29:57,36.986,N,73.13,W,2
9/11/2002,6:31:57,36.991,N,73.116,W,2
9/11/2002,6:33:57,36.997,N,73.103,W,2
9/11/2002,6:35:57,37.002,N,73.09,W,2
9/11/2002,6:37:56,37.007,N,73.076,W,2
9/11/2002,6:39:56,37.013,N,73.063,W,2
9/11/2002,6:41:56,37.018,N,73.049,W,2
9/11/2002,6:43:56,37.024,N,73.036,W,2
9/11/2002,6:45:56,37.029,N,73.022,W,2
9/11/2002,6:47:56,37.035,N,73.008,W,2
9/11/2002,6:49:56,37.04,N,72.995,W,2
9/11/2002,6:51:57,37.046,N,72.981,W,2
9/11/2002,6:53:57,37.051,N,72.967,W,2
9/11/2002,6:55:57,37.057,N,72.954,W,2
9/11/2002,6:57:57,37.062,N,72.94,W,2
9/11/2002,6:59:57,37.068,N,72.926,W,2
9/11/2002,7:01:57,37.074,N,72.912,W,2
9/11/2002,7:03:57,37.079,N,72.899,W,2
9/11/2002,7:05:57,37.085,N,72.885,W,2
9/11/2002,7:07:56,37.091,N,72.871,W,2
9/11/2002,7:09:56,37.096,N,72.857,W,2
9/11/2002,7:11:56,37.102,N,72.843,W,2
9/11/2002,7:13:56,37.108,N,72.829,W,2
9/11/2002,7:15:56,37.114,N,72.815,W,2
9/11/2002,7:17:56,37.119,N,72.801,W,2
9/11/2002,7:19:56,37.125,N,72.787,W,2
9/11/2002,7:21:57,37.131,N,72.773,W,2
9/11/2002,7:23:57,37.137,N,72.759,W,2
9/11/2002,7:25:57,37.143,N,72.745,W,2
9/11/2002,7:27:57,37.149,N,72.73,W,2
9/11/2002,7:29:57,37.155,N,72.716,W,2
9/11/2002,7:31:57,37.161,N,72.702,W,2
9/11/2002,7:33:57,37.167,N,72.688,W,2
9/11/2002,7:35:57,37.173,N,72.674,W,2
9/11/2002,7:37:56,37.179,N,72.659,W,2
9/11/2002,7:39:56,37.185,N,72.645,W,2
9/11/2002,7:41:56,37.191,N,72.631,W,2
9/11/2002,7:43:56,37.197,N,72.616,W,2
9/11/2002,7:45:56,37.204,N,72.602,W,2
9/11/2002,7:47:56,37.21,N,72.588,W,2
9/11/2002,7:49:56,37.216,N,72.573,W,2
9/11/2002,7:51:57,37.222,N,72.559,W,2
9/11/2002,7:53:57,37.229,N,72.544,W,2
9/11/2002,7:55:57,37.235,N,72.53,W,2
9/11/2002,7:57:57,37.241,N,72.515,W,2
9/11/2002,7:59:57,37.248,N,72.501,W,2
9/11/2002,8:01:57,37.254,N,72.486,W,2
9/11/2002,8:03:57,37.26,N,72.472,W,2
9/11/2002,8:05:57,37.267,N,72.457,W,2
9/11/2002,8:07:56,37.273,N,72.442,W,2
9/11/2002,8:09:56,37.28,N,72.428,W,2
9/11/2002,8:11:56,37.286,N,72.413,W,2
9/11/2002,8:13:56,37.293,N,72.398,W,2
9/11/2002,8:15:56,37.3,N,72.384,W,2
9/11/2002,8:17:56,37.306,N,72.369,W,2
9/11/2002,8:19:56,37.313,N,72.354,W,2
9/11/2002,8:21:57,37.32,N,72.339,W,2
9/11/2002,8:23:57,37.326,N,72.325,W,2
9/11/2002,8:24:42,37.329,N,72.319,W,2
9/11/2002,8:26:41,37.327,N,72.301,W,2
9/11/2002,8:28:41,37.326,N,72.284,W,2
9/11/2002,8:30:41,37.325,N,72.266,W,2
9/11/2002,8:32:41,37.323,N,72.249,W,2
9/11/2002,8:34:41,37.322,N,72.231,W,2
9/11/2002,8:36:41,37.321,N,72.214,W,2
9/11/2002,8:38:41,37.321,N,72.196,W,2
9/11/2002,8:40:42,37.32,N,72.179,W,2
9/11/2002,8:42:42,37.319,N,72.161,W,2
9/11/2002,8:44:42,37.319,N,72.144,W,2
9/11/2002,8:46:42,37.319,N,72.126,W,2
9/11/2002,8:48:42,37.319,N,72.109,W,2
9/11/2002,8:50:42,37.319,N,72.091,W,2
9/11/2002,8:52:42,37.319,N,72.074,W,2
9/11/2002,8:54:42,37.319,N,72.057,W,2
9/11/2002,8:56:41,37.319,N,72.039,W,2
9/11/2002,8:58:41,37.32,N,72.022,W,2
9/11/2002,9:00:41,37.32,N,72.004,W,2
9/11/2002,9:02:41,37.321,N,71.987,W,2
9/11/2002,9:04:41,37.322,N,71.97,W,2
9/11/2002,9:06:41,37.323,N,71.952,W,2
9/11/2002,9:08:41,37.324,N,71.935,W,2
9/11/2002,9:10:42,37.325,N,71.918,W,2
9/11/2002,9:12:42,37.326,N,71.9,W,2
9/11/2002,9:14:42,37.328,N,71.883,W,2
9/11/2002,9:16:42,37.329,N,71.866,W,2
9/11/2002,9:18:42,37.331,N,71.848,W,2
9/11/2002,9:20:42,37.333,N,71.831,W,2
9/11/2002,9:22:42,37.334,N,71.814,W,2
9/11/2002,9:24:42,37.336,N,71.797,W,2
9/11/2002,9:26:41,37.339,N,71.779,W,2
9/11/2002,9:28:41,37.341,N,71.762,W,2
9/11/2002,9:30:41,37.343,N,71.745,W,2
9/11/2002,9:32:41,37.346,N,71.728,W,2
9/11/2002,9:34:41,37.348,N,71.711,W,2
9/11/2002,9:36:41,37.351,N,71.693,W,2
9/11/2002,9:38:41,37.354,N,71.676,W,2
9/11/2002,9:40:42,37.357,N,71.659,W,2
9/11/2002,9:42:42,37.36,N,71.642,W,2
9/11/2002,9:44:42,37.363,N,71.625,W,2
9/11/2002,9:46:42,37.366,N,71.608,W,2
9/11/2002,9:48:42,37.37,N,71.591,W,2
9/11/2002,9:50:42,37.373,N,71.573,W,2
9/11/2002,9:52:42,37.377,N,71.556,W,2
9/11/2002,9:54:42,37.38,N,71.539,W,2
9/11/2002,9:56:41,37.384,N,71.522,W,2
9/11/2002,9:58:41,37.388,N,71.505,W,2
9/11/2002,10:00:41,37.392,N,71.488,W,2
9/11/2002,10:02:41,37.396,N,71.471,W,2
9/11/2002,10:04:41,37.401,N,71.454,W,2
9/11/2002,10:06:41,37.405,N,71.437,W,2
9/11/2002,10:08:41,37.41,N,71.42,W,2
9/11/2002,10:10:42,37.414,N,71.403,W,2
9/11/2002,10:12:42,37.419,N,71.386,W,2
9/11/2002,10:14:42,37.424,N,71.369,W,2
9/11/2002,10:16:42,37.429,N,71.352,W,2
9/11/2002,10:18:42,37.434,N,71.335,W,2
9/11/2002,10:20:42,37.439,N,71.318,W,2
9/11/2002,10:22:42,37.444,N,71.301,W,2
9/11/2002,10:24:42,37.449,N,71.284,W,2
9/11/2002,10:26:41,37.455,N,71.267,W,2
9/11/2002,10:28:41,37.46,N,71.25,W,2
9/11/2002,10:30:41,37.466,N,71.233,W,2
9/11/2002,10:32:41,37.472,N,71.216,W,2
9/11/2002,10:34:41,37.478,N,71.2,W,2
9/11/2002,10:36:41,37.484,N,71.183,W,2
9/11/2002,10:38:41,37.49,N,71.166,W,2
9/11/2002,10:40:42,37.496,N,71.149,W,2
9/11/2002,10:42:42,37.502,N,71.132,W,2
9/11/2002,10:44:42,37.508,N,71.115,W,2
9/11/2002,10:46:42,37.515,N,71.098,W,2
9/11/2002,10:48:42,37.521,N,71.082,W,2
9/11/2002,10:50:42,37.528,N,71.065,W,2
9/11/2002,10:52:42,37.535,N,71.048,W,2
9/11/2002,10:54:42,37.542,N,71.031,W,2
9/11/2002,10:56:41,37.549,N,71.014,W,2
9/11/2002,10:58:41,37.556,N,70.998,W,2
9/11/2002,11:00:41,37.563,N,70.981,W,2
9/11/2002,11:02:41,37.57,N,70.964,W,2
9/11/2002,11:04:41,37.578,N,70.947,W,2
9/11/2002,11:06:41,37.585,N,70.931,W,2
9/11/2002,11:08:41,37.593,N,70.914,W,2
9/11/2002,11:10:42,37.6,N,70.897,W,2
9/11/2002,11:12:42,37.608,N,70.88,W,2
9/11/2002,11:14:42,37.616,N,70.864,W,2
9/11/2002,11:16:42,37.624,N,70.847,W,2
9/11/2002,11:18:42,37.632,N,70.83,W,2
9/11/2002,11:20:42,37.64,N,70.814,W,2
9/11/2002,11:22:42,37.648,N,70.797,W,2
9/11/2002,11:24:42,37.656,N,70.78,W,2
9/11/2002,11:26:41,37.665,N,70.764,W,2
9/11/2002,11:28:41,37.673,N,70.747,W,2
9/11/2002,11:30:41,37.682,N,70.73,W,2
9/11/2002,11:32:41,37.69,N,70.714,W,2
9/11/2002,11:34:41,37.699,N,70.697,W,2
9/11/2002,11:36:41,37.708,N,70.68,W,2
9/11/2002,11:38:41,37.717,N,70.664,W,2
9/11/2002,11:40:42,37.726,N,70.647,W,2
9/11/2002,11:42:42,37.735,N,70.631,W,2
9/11/2002,11:44:42,37.744,N,70.614,W,2
9/11/2002,11:46:42,37.753,N,70.597,W,2
9/11/2002,11:48:42,37.763,N,70.581,W,2
9/11/2002,11:50:42,37.772,N,70.564,W,2
9/11/2002,11:52:42,37.782,N,70.548,W,2
9/11/2002,11:54:42,37.791,N,70.531,W,2
9/11/2002,11:56:41,37.801,N,70.515,W,2
9/11/2002,11:58:41,37.811,N,70.498,W,2
9/11/2002,12:00:41,37.821,N,70.482,W,2
9/11/2002,12:02:41,37.831,N,70.465,W,2
9/11/2002,12:04:41,37.841,N,70.448,W,2
9/11/2002,12:06:41,37.851,N,70.432,W,2
9/11/2002,12:08:41,37.861,N,70.415,W,2
9/11/2002,12:10:42,37.871,N,70.399,W,2
9/11/2002,12:12:42,37.882,N,70.383,W,2
9/11/2002,12:14:42,37.892,N,70.366,W,2
9/11/2002,12:16:42,37.903,N,70.35,W,2
9/11/2002,12:18:42,37.913,N,70.333,W,2
9/11/2002,12:20:42,37.924,N,70.317,W,2
9/11/2002,12:22:42,37.935,N,70.3,W,2
9/11/2002,12:24:42,37.945,N,70.284,W,2
9/11/2002,12:26:41,37.956,N,70.267,W,2
9/11/2002,12:28:41,37.967,N,70.251,W,2
9/11/2002,12:30:41,37.978,N,70.235,W,2
9/11/2002,12:32:41,37.99,N,70.218,W,2
9/11/2002,12:34:41,38.001,N,70.202,W,2
9/11/2002,12:36:41,38.012,N,70.185,W,2
9/11/2002,12:38:41,38.024,N,70.169,W,2
9/11/2002,12:40:42,38.035,N,70.153,W,2
9/11/2002,12:42:42,38.047,N,70.136,W,2
9/11/2002,12:44:42,38.058,N,70.12,W,2
9/11/2002,12:46:42,38.07,N,70.104,W,2
9/11/2002,12:48:42,38.082,N,70.087,W,2
9/11/2002,12:50:42,38.093,N,70.071,W,2
9/11/2002,12:52:42,38.105,N,70.054,W,2
9/11/2002,12:54:42,38.117,N,70.038,W,2
9/11/2002,12:56:41,38.129,N,70.022,W,2
9/11/2002,12:58:41,38.142,N,70.006,W,2
9/11/2002,13:00:41,38.154,N,69.989,W,2
9/11/2002,13:02:41,38.166,N,69.973,W,2
9/11/2002,13:04:41,38.178,N,69.957,W,2
9/11/2002,13:06:41,38.191,N,69.94,W,2
9/11/2002,13:08:41,38.203,N,69.924,W,2
9/11/2002,13:10:42,38.216,N,69.908,W,2
9/11/2002,13:12:42,38.228,N,69.891,W,2
9/11/2002,13:14:42,38.241,N,69.875,W,2
9/11/2002,13:16:42,38.254,N,69.859,W,2
9/11/2002,13:18:42,38.267,N,69.843,W,2
9/11/2002,13:20:42,38.28,N,69.826,W,2
9/11/2002,13:22:42,38.293,N,69.81,W,2
9/11/2002,13:24:42,38.306,N,69.794,W,2
9/11/2002,13:26:41,38.319,N,69.778,W,2
9/11/2002,13:28:41,38.332,N,69.762,W,2
9/11/2002,13:30:41,38.345,N,69.745,W,2
9/11/2002,13:32:41,38.358,N,69.729,W,2
9/11/2002,13:34:41,38.372,N,69.713,W,2
9/11/2002,13:36:41,38.385,N,69.697,W,2
9/11/2002,13:38:41,38.398,N,69.68,W,2
9/11/2002,13:40:42,38.412,N,69.664,W,2
9/11/2002,13:42:42,38.426,N,69.648,W,2
9/11/2002,13:44:42,38.439,N,69.632,W,2
9/11/2002,13:46:42,38.453,N,69.616,W,2
9/11/2002,13:48:42,38.467,N,69.6,W,2
9/11/2002,13:50:42,38.481,N,69.583,W,2
9/11/2002,13:52:42,38.495,N,69.567,W,2
9/11/2002,13:54:42,38.508,N,69.551,W,2
9/11/2002,13:56:41,38.523,N,69.535,W,2
9/11/2002,13:58:41,38.537,N,69.519,W,2
