Track,for,Kyle,2008,,
9/25/2008,10:33:36,22.24,N,68.558,W
9/25/2008,10:35:36,22.241,N,68.555,W
9/25/2008,10:37:36,22.243,N,68.552,W
9/25/2008,10:39:35,22.244,N,68.548,W
9/25/2008,10:41:35,22.245,N,68.545,W
9/25/2008,10:43:35,22.246,N,68.542,W
9/25/2008,10:45:35,22.247,N,68.538,W
9/25/2008,10:47:36,22.248,N,68.535,W
9/25/2008,10:49:36,22.249,N,68.532,W
9/25/2008,10:51:36,22.25,N,68.529,W
9/25/2008,10:53:36,22.251,N,68.525,W
9/25/2008,10:55:35,22.252,N,68.522,W
9/25/2008,10:57:35,22.253,N,68.519,W
9/25/2008,10:58:45,22.254,N,68.517,W
9/25/2008,11:00:45,22.254,N,68.513,W
9/25/2008,11:02:45,22.255,N,68.509,W
9/25/2008,11:04:44,22.255,N,68.506,W
9/25/2008,11:06:44,22.256,N,68.502,W
9/25/2008,11:08:44,22.257,N,68.498,W
9/25/2008,11:10:44,22.257,N,68.495,W
9/25/2008,11:12:45,22.258,N,68.491,W
9/25/2008,11:14:45,22.259,N,68.488,W
9/25/2008,11:16:45,22.26,N,68.484,W
9/25/2008,11:18:45,22.261,N,68.481,W
9/25/2008,11:20:44,22.261,N,68.478,W
9/25/2008,11:22:44,22.262,N,68.475,W
9/25/2008,11:24:44,22.263,N,68.472,W
9/25/2008,11:26:45,22.265,N,68.469,W
9/25/2008,11:28:45,22.266,N,68.466,W
9/25/2008,11:30:45,22.267,N,68.463,W
9/25/2008,11:32:45,22.268,N,68.46,W
9/25/2008,11:34:44,22.269,N,68.457,W
9/25/2008,11:36:44,22.271,N,68.454,W
9/25/2008,11:38:44,22.272,N,68.452,W
9/25/2008,11:40:44,22.273,N,68.449,W
9/25/2008,11:41:29,22.274,N,68.448,W
9/25/2008,11:43:29,22.275,N,68.445,W
9/25/2008,11:45:30,22.276,N,68.442,W
9/25/2008,11:47:30,22.277,N,68.44,W
9/25/2008,11:49:30,22.278,N,68.437,W
9/25/2008,11:51:30,22.28,N,68.434,W
9/25/2008,11:53:29,22.281,N,68.432,W
9/25/2008,11:55:29,22.282,N,68.429,W
9/25/2008,11:57:29,22.283,N,68.426,W
9/25/2008,11:59:29,22.285,N,68.424,W
9/25/2008,12:01:30,22.286,N,68.422,W
9/25/2008,12:03:30,22.287,N,68.419,W
9/25/2008,12:05:30,22.288,N,68.417,W
9/25/2008,12:07:30,22.29,N,68.415,W
9/25/2008,12:09:29,22.291,N,68.413,W
9/25/2008,12:11:29,22.293,N,68.411,W
9/25/2008,12:13:29,22.294,N,68.409,W
9/25/2008,12:15:30,22.296,N,68.407,W
9/25/2008,12:17:30,22.297,N,68.405,W
9/25/2008,12:19:30,22.299,N,68.404,W
9/25/2008,12:21:30,22.3,N,68.402,W
9/25/2008,12:23:29,22.302,N,68.401,W
9/25/2008,12:25:29,22.304,N,68.399,W
9/25/2008,12:27:29,22.306,N,68.398,W
9/25/2008,12:29:29,22.307,N,68.397,W
9/25/2008,12:31:30,22.309,N,68.396,W
9/25/2008,12:33:30,22.311,N,68.395,W
9/25/2008,12:35:30,22.313,N,68.394,W
9/25/2008,12:37:30,22.315,N,68.393,W
9/25/2008,12:39:29,22.317,N,68.392,W
9/25/2008,12:41:29,22.319,N,68.392,W
9/25/2008,12:43:29,22.321,N,68.391,W
9/25/2008,12:45:30,22.323,N,68.391,W
9/25/2008,12:47:30,22.325,N,68.391,W
9/25/2008,12:49:30,22.327,N,68.391,W
9/25/2008,12:51:30,22.33,N,68.391,W
9/25/2008,12:53:29,22.332,N,68.391,W
9/25/2008,12:55:29,22.334,N,68.391,W
9/25/2008,12:57:29,22.337,N,68.391,W
9/25/2008,12:59:29,22.339,N,68.392,W
9/25/2008,13:01:30,22.342,N,68.392,W
9/25/2008,13:03:30,22.344,N,68.393,W
9/25/2008,13:05:30,22.347,N,68.394,W
9/25/2008,13:07:30,22.35,N,68.395,W
9/25/2008,13:09:29,22.352,N,68.396,W
9/25/2008,13:11:29,22.355,N,68.398,W
9/25/2008,13:13:29,22.358,N,68.399,W
9/25/2008,13:15:30,22.361,N,68.401,W
9/25/2008,13:17:30,22.364,N,68.402,W
9/25/2008,13:19:30,22.367,N,68.404,W
9/25/2008,13:21:30,22.37,N,68.406,W
9/25/2008,13:23:29,22.373,N,68.408,W
9/25/2008,13:25:29,22.376,N,68.411,W
9/25/2008,13:27:29,22.38,N,68.413,W
9/25/2008,13:29:29,22.383,N,68.415,W
9/25/2008,13:31:30,22.386,N,68.418,W
9/25/2008,13:33:30,22.39,N,68.421,W
9/25/2008,13:35:30,22.393,N,68.423,W
9/25/2008,13:37:30,22.397,N,68.426,W
9/25/2008,13:39:29,22.4,N,68.429,W
9/25/2008,13:41:29,22.404,N,68.432,W
9/25/2008,13:43:29,22.408,N,68.435,W
9/25/2008,13:45:30,22.411,N,68.438,W
9/25/2008,13:47:30,22.415,N,68.442,W
9/25/2008,13:49:30,22.419,N,68.445,W
9/25/2008,13:51:30,22.423,N,68.448,W
9/25/2008,13:53:29,22.427,N,68.452,W
9/25/2008,13:55:29,22.431,N,68.455,W
9/25/2008,13:57:29,22.435,N,68.459,W
9/25/2008,13:59:29,22.439,N,68.462,W
9/25/2008,14:01:30,22.443,N,68.466,W
9/25/2008,14:03:30,22.447,N,68.469,W
9/25/2008,14:05:30,22.451,N,68.473,W
9/25/2008,14:07:30,22.455,N,68.477,W
9/25/2008,14:09:29,22.459,N,68.48,W
9/25/2008,14:11:29,22.464,N,68.484,W
9/25/2008,14:13:29,22.468,N,68.488,W
9/25/2008,14:15:30,22.472,N,68.492,W
9/25/2008,14:17:30,22.477,N,68.495,W
9/25/2008,14:19:30,22.481,N,68.499,W
9/25/2008,14:21:30,22.486,N,68.503,W
9/25/2008,14:23:29,22.49,N,68.506,W
9/25/2008,14:25:29,22.495,N,68.51,W
9/25/2008,14:27:29,22.499,N,68.514,W
9/25/2008,14:29:29,22.504,N,68.517,W
9/25/2008,14:31:30,22.509,N,68.521,W
9/25/2008,14:33:30,22.513,N,68.524,W
9/25/2008,14:35:30,22.518,N,68.528,W
9/25/2008,14:37:30,22.523,N,68.531,W
9/25/2008,14:39:29,22.527,N,68.535,W
9/25/2008,14:41:29,22.532,N,68.538,W
9/25/2008,14:43:29,22.537,N,68.541,W
9/25/2008,14:45:30,22.542,N,68.545,W
9/25/2008,14:47:30,22.547,N,68.548,W
9/25/2008,14:49:30,22.552,N,68.551,W
9/25/2008,14:51:30,22.556,N,68.554,W
9/25/2008,14:53:29,22.561,N,68.557,W
9/25/2008,14:55:29,22.566,N,68.56,W
9/25/2008,14:57:29,22.571,N,68.562,W
9/25/2008,14:59:29,22.576,N,68.565,W
9/25/2008,15:01:30,22.581,N,68.568,W
9/25/2008,15:03:30,22.587,N,68.57,W
9/25/2008,15:05:30,22.592,N,68.572,W
9/25/2008,15:07:30,22.597,N,68.575,W
9/25/2008,15:09:29,22.602,N,68.577,W
9/25/2008,15:11:29,22.607,N,68.579,W
9/25/2008,15:13:29,22.612,N,68.581,W
9/25/2008,15:15:30,22.617,N,68.582,W
9/25/2008,15:17:30,22.622,N,68.584,W
9/25/2008,15:19:30,22.628,N,68.585,W
9/25/2008,15:21:30,22.633,N,68.587,W
9/25/2008,15:23:29,22.638,N,68.588,W
9/25/2008,15:25:29,22.643,N,68.589,W
9/25/2008,15:27:29,22.649,N,68.59,W
9/25/2008,15:29:29,22.654,N,68.59,W
9/25/2008,15:31:30,22.659,N,68.591,W
9/25/2008,15:33:30,22.664,N,68.591,W
9/25/2008,15:35:30,22.67,N,68.591,W
9/25/2008,15:37:30,22.675,N,68.592,W
9/25/2008,15:39:29,22.68,N,68.592,W
9/25/2008,15:41:29,22.686,N,68.591,W
9/25/2008,15:43:29,22.691,N,68.591,W
9/25/2008,15:45:30,22.696,N,68.591,W
9/25/2008,15:47:30,22.702,N,68.59,W
9/25/2008,15:49:30,22.707,N,68.589,W
9/25/2008,15:51:30,22.713,N,68.588,W
9/25/2008,15:53:29,22.718,N,68.587,W
9/25/2008,15:55:29,22.723,N,68.586,W
9/25/2008,15:57:29,22.729,N,68.585,W
9/25/2008,15:59:29,22.734,N,68.584,W
9/25/2008,16:01:30,22.74,N,68.582,W
9/25/2008,16:03:30,22.745,N,68.581,W
9/25/2008,16:05:30,22.751,N,68.579,W
9/25/2008,16:07:30,22.756,N,68.577,W
9/25/2008,16:09:29,22.762,N,68.575,W
9/25/2008,16:11:29,22.767,N,68.573,W
9/25/2008,16:13:29,22.773,N,68.571,W
9/25/2008,16:15:29,22.778,N,68.569,W
9/25/2008,16:17:29,22.784,N,68.567,W
9/25/2008,16:19:29,22.789,N,68.564,W
9/25/2008,16:21:29,22.795,N,68.562,W
9/25/2008,16:23:30,22.8,N,68.559,W
9/25/2008,16:25:30,22.806,N,68.556,W
9/25/2008,16:27:30,22.811,N,68.554,W
9/25/2008,16:29:30,22.817,N,68.551,W
9/25/2008,16:31:30,22.822,N,68.548,W
9/25/2008,16:33:30,22.828,N,68.545,W
9/25/2008,16:35:30,22.834,N,68.542,W
9/25/2008,16:37:30,22.839,N,68.539,W
9/25/2008,16:39:29,22.845,N,68.535,W
9/25/2008,16:41:29,22.85,N,68.532,W
9/25/2008,16:43:29,22.856,N,68.529,W
9/25/2008,16:45:29,22.862,N,68.525,W
9/25/2008,16:47:29,22.867,N,68.522,W
9/25/2008,16:48:30,22.87,N,68.52,W
9/25/2008,16:50:30,22.876,N,68.516,W
9/25/2008,16:52:30,22.882,N,68.511,W
9/25/2008,16:54:29,22.887,N,68.507,W
9/25/2008,16:56:29,22.893,N,68.503,W
9/25/2008,16:58:29,22.899,N,68.499,W
9/25/2008,17:00:29,22.905,N,68.494,W
9/25/2008,17:02:29,22.91,N,68.49,W
9/25/2008,17:04:29,22.916,N,68.486,W
9/25/2008,17:06:29,22.922,N,68.482,W
9/25/2008,17:08:30,22.928,N,68.478,W
9/25/2008,17:10:30,22.933,N,68.474,W
9/25/2008,17:12:30,22.939,N,68.47,W
9/25/2008,17:14:30,22.945,N,68.466,W
9/25/2008,17:16:30,22.95,N,68.462,W
9/25/2008,17:18:30,22.956,N,68.458,W
9/25/2008,17:20:30,22.961,N,68.454,W
9/25/2008,17:22:30,22.967,N,68.45,W
9/25/2008,17:24:29,22.973,N,68.446,W
9/25/2008,17:26:29,22.978,N,68.442,W
9/25/2008,17:28:29,22.984,N,68.438,W
9/25/2008,17:30:29,22.989,N,68.434,W
9/25/2008,17:32:29,22.995,N,68.43,W
9/25/2008,17:34:29,23,N,68.427,W
9/25/2008,17:36:29,23.006,N,68.423,W
9/25/2008,17:37:59,23.01,N,68.42,W
9/25/2008,17:39:59,23.016,N,68.416,W
9/25/2008,17:41:59,23.021,N,68.412,W
9/25/2008,17:43:59,23.027,N,68.408,W
9/25/2008,17:46:00,23.032,N,68.404,W
9/25/2008,17:48:00,23.038,N,68.401,W
9/25/2008,17:50:00,23.043,N,68.397,W
9/25/2008,17:52:00,23.049,N,68.393,W
9/25/2008,17:54:00,23.055,N,68.389,W
9/25/2008,17:56:00,23.06,N,68.385,W
9/25/2008,17:58:00,23.066,N,68.381,W
9/25/2008,18:00:00,23.071,N,68.378,W
9/25/2008,18:01:59,23.077,N,68.374,W
9/25/2008,18:03:59,23.082,N,68.37,W
9/25/2008,18:05:59,23.088,N,68.366,W
9/25/2008,18:07:59,23.093,N,68.363,W
9/25/2008,18:09:59,23.098,N,68.359,W
9/25/2008,18:11:59,23.104,N,68.355,W
9/25/2008,18:13:59,23.109,N,68.352,W
9/25/2008,18:16:00,23.115,N,68.348,W
9/25/2008,18:18:00,23.12,N,68.344,W
9/25/2008,18:20:00,23.125,N,68.341,W
9/25/2008,18:22:00,23.131,N,68.337,W
9/25/2008,18:24:00,23.136,N,68.334,W
9/25/2008,18:26:00,23.142,N,68.33,W
9/25/2008,18:28:00,23.147,N,68.327,W
9/25/2008,18:30:00,23.152,N,68.323,W
9/25/2008,18:31:59,23.158,N,68.32,W
9/25/2008,18:33:59,23.163,N,68.317,W
9/25/2008,18:35:59,23.168,N,68.313,W
9/25/2008,18:37:59,23.173,N,68.31,W
9/25/2008,18:39:59,23.179,N,68.307,W
9/25/2008,18:41:59,23.184,N,68.303,W
9/25/2008,18:43:59,23.189,N,68.3,W
9/25/2008,18:46:00,23.194,N,68.297,W
9/25/2008,18:48:00,23.199,N,68.294,W
9/25/2008,18:50:00,23.205,N,68.29,W
9/25/2008,18:52:00,23.21,N,68.287,W
9/25/2008,18:54:00,23.215,N,68.284,W
9/25/2008,18:56:00,23.22,N,68.281,W
9/25/2008,18:58:00,23.225,N,68.278,W
9/25/2008,19:00:00,23.23,N,68.275,W
9/25/2008,19:01:59,23.236,N,68.271,W
9/25/2008,19:03:59,23.242,N,68.268,W
9/25/2008,19:05:59,23.248,N,68.264,W
9/25/2008,19:07:59,23.255,N,68.261,W
9/25/2008,19:09:59,23.261,N,68.257,W
9/25/2008,19:11:59,23.267,N,68.254,W
9/25/2008,19:13:59,23.274,N,68.25,W
9/25/2008,19:16:00,23.28,N,68.247,W
9/25/2008,19:18:00,23.287,N,68.243,W
9/25/2008,19:20:00,23.294,N,68.24,W
9/25/2008,19:22:00,23.3,N,68.236,W
9/25/2008,19:24:00,23.307,N,68.233,W
9/25/2008,19:26:00,23.314,N,68.229,W
9/25/2008,19:28:00,23.321,N,68.226,W
9/25/2008,19:30:00,23.328,N,68.223,W
9/25/2008,19:31:59,23.335,N,68.219,W
9/25/2008,19:33:59,23.342,N,68.216,W
9/25/2008,19:35:59,23.349,N,68.212,W
9/25/2008,19:37:59,23.356,N,68.209,W
9/25/2008,19:39:59,23.364,N,68.205,W
9/25/2008,19:41:59,23.371,N,68.202,W
9/25/2008,19:43:59,23.379,N,68.198,W
9/25/2008,19:46:00,23.386,N,68.195,W
9/25/2008,19:48:00,23.394,N,68.191,W
9/25/2008,19:50:00,23.402,N,68.188,W
9/25/2008,19:52:00,23.409,N,68.184,W
9/25/2008,19:54:00,23.417,N,68.181,W
9/25/2008,19:56:00,23.425,N,68.177,W
9/25/2008,19:58:00,23.433,N,68.174,W
9/25/2008,20:00:00,23.442,N,68.171,W
9/25/2008,20:01:59,23.45,N,68.167,W
9/25/2008,20:03:59,23.458,N,68.164,W
9/25/2008,20:05:59,23.466,N,68.16,W
9/25/2008,20:07:59,23.475,N,68.157,W
9/25/2008,20:09:59,23.483,N,68.153,W
9/25/2008,20:11:59,23.492,N,68.15,W
9/25/2008,20:13:59,23.501,N,68.147,W
9/25/2008,20:16:00,23.509,N,68.143,W
9/25/2008,20:18:00,23.518,N,68.14,W
9/25/2008,20:20:00,23.527,N,68.137,W
9/25/2008,20:22:00,23.536,N,68.133,W
9/25/2008,20:24:00,23.545,N,68.13,W
9/25/2008,20:26:00,23.553,N,68.127,W
9/25/2008,20:28:00,23.562,N,68.123,W
9/25/2008,20:30:00,23.571,N,68.12,W
9/25/2008,20:31:59,23.58,N,68.117,W
9/25/2008,20:33:59,23.589,N,68.114,W
9/25/2008,20:35:59,23.598,N,68.111,W
9/25/2008,20:37:59,23.607,N,68.108,W
9/25/2008,20:39:59,23.617,N,68.104,W
9/25/2008,20:41:59,23.626,N,68.101,W
9/25/2008,20:43:59,23.635,N,68.098,W
9/25/2008,20:46:00,23.644,N,68.095,W
9/25/2008,20:48:00,23.653,N,68.092,W
9/25/2008,20:50:00,23.662,N,68.089,W
9/25/2008,20:52:00,23.671,N,68.086,W
9/25/2008,20:54:00,23.68,N,68.083,W
9/25/2008,20:56:00,23.689,N,68.081,W
9/25/2008,20:58:00,23.698,N,68.078,W
9/25/2008,21:00:00,23.707,N,68.075,W
9/25/2008,21:01:59,23.716,N,68.072,W
9/25/2008,21:03:59,23.725,N,68.07,W
9/25/2008,21:05:59,23.734,N,68.067,W
9/25/2008,21:07:59,23.743,N,68.064,W
9/25/2008,21:09:59,23.751,N,68.062,W
9/25/2008,21:11:59,23.76,N,68.059,W
9/25/2008,21:13:59,23.769,N,68.057,W
9/25/2008,21:16:00,23.777,N,68.054,W
9/25/2008,21:18:00,23.786,N,68.052,W
9/25/2008,21:20:00,23.795,N,68.049,W
9/25/2008,21:22:00,23.803,N,68.047,W
9/25/2008,21:24:00,23.811,N,68.045,W
9/25/2008,21:26:00,23.82,N,68.043,W
9/25/2008,21:28:00,23.828,N,68.041,W
9/25/2008,21:30:00,23.836,N,68.039,W
9/25/2008,21:31:59,23.844,N,68.037,W
9/25/2008,21:33:59,23.852,N,68.035,W
9/25/2008,21:35:59,23.86,N,68.033,W
9/25/2008,21:37:59,23.868,N,68.031,W
9/25/2008,21:39:59,23.876,N,68.029,W
9/25/2008,21:41:59,23.883,N,68.027,W
9/25/2008,21:43:59,23.891,N,68.026,W
9/25/2008,21:46:00,23.898,N,68.024,W
9/25/2008,21:48:00,23.906,N,68.023,W
9/25/2008,21:50:00,23.913,N,68.021,W
9/25/2008,21:52:00,23.92,N,68.02,W
9/25/2008,21:54:00,23.927,N,68.018,W
9/25/2008,21:56:00,23.934,N,68.017,W
9/25/2008,21:58:00,23.94,N,68.016,W
9/25/2008,22:00:00,23.947,N,68.015,W
9/25/2008,22:01:59,23.953,N,68.014,W
9/25/2008,22:03:59,23.96,N,68.013,W
9/25/2008,22:05:59,23.966,N,68.012,W
9/25/2008,22:07:59,23.972,N,68.011,W
9/25/2008,22:09:59,23.978,N,68.011,W
9/25/2008,22:11:59,23.984,N,68.01,W
9/25/2008,22:13:59,23.989,N,68.009,W
9/25/2008,22:16:00,23.994,N,68.009,W
9/25/2008,22:18:00,24,N,68.008,W
9/25/2008,22:20:00,24.005,N,68.008,W
9/25/2008,22:22:00,24.01,N,68.008,W
9/25/2008,22:24:00,24.015,N,68.008,W
9/25/2008,22:26:00,24.019,N,68.008,W
9/25/2008,22:28:00,24.024,N,68.008,W
9/25/2008,22:30:00,24.028,N,68.008,W
9/25/2008,22:31:59,24.032,N,68.008,W
9/25/2008,22:33:59,24.036,N,68.008,W
9/25/2008,22:35:59,24.04,N,68.008,W
9/25/2008,22:37:59,24.044,N,68.009,W
9/25/2008,22:39:59,24.048,N,68.009,W
9/25/2008,22:41:59,24.052,N,68.009,W
9/25/2008,22:43:59,24.055,N,68.01,W
9/25/2008,22:46:00,24.058,N,68.01,W
9/25/2008,22:48:00,24.062,N,68.011,W
9/25/2008,22:50:00,24.065,N,68.012,W
9/25/2008,22:52:00,24.068,N,68.013,W
9/25/2008,22:54:00,24.071,N,68.013,W
9/25/2008,22:56:00,24.073,N,68.014,W
9/25/2008,22:58:00,24.076,N,68.015,W
9/25/2008,23:00:00,24.079,N,68.016,W
9/25/2008,23:01:59,24.081,N,68.017,W
9/25/2008,23:03:59,24.083,N,68.018,W
9/25/2008,23:05:59,24.086,N,68.019,W
9/25/2008,23:07:59,24.088,N,68.021,W
9/25/2008,23:09:59,24.09,N,68.022,W
9/25/2008,23:11:59,24.092,N,68.023,W
9/25/2008,23:13:59,24.094,N,68.024,W
9/25/2008,23:16:00,24.096,N,68.026,W
9/25/2008,23:17:39,24.097,N,68.027,W
9/25/2008,23:19:39,24.098,N,68.028,W
9/25/2008,23:21:40,24.1,N,68.03,W
9/25/2008,23:23:40,24.101,N,68.031,W
9/25/2008,23:25:40,24.102,N,68.033,W
9/25/2008,23:27:40,24.103,N,68.034,W
9/25/2008,23:29:40,24.104,N,68.036,W
9/25/2008,23:31:40,24.105,N,68.037,W
9/25/2008,23:33:40,24.106,N,68.039,W
9/25/2008,23:35:39,24.107,N,68.041,W
9/25/2008,23:37:39,24.108,N,68.042,W
9/25/2008,23:39:39,24.109,N,68.044,W
9/25/2008,23:41:39,24.11,N,68.046,W
9/25/2008,23:43:39,24.11,N,68.048,W
9/25/2008,23:45:39,24.111,N,68.05,W
9/25/2008,23:47:39,24.112,N,68.052,W
9/25/2008,23:49:39,24.113,N,68.053,W
9/25/2008,23:51:40,24.113,N,68.055,W
9/25/2008,23:53:40,24.114,N,68.057,W
9/25/2008,23:55:40,24.114,N,68.059,W
9/25/2008,23:57:40,24.115,N,68.061,W
9/25/2008,23:59:40,24.115,N,68.063,W
9/26/2008,0:01:40,24.116,N,68.066,W
9/26/2008,0:03:40,24.116,N,68.068,W
9/26/2008,0:05:39,24.117,N,68.07,W
9/26/2008,0:07:39,24.117,N,68.072,W
9/26/2008,0:09:39,24.118,N,68.074,W
9/26/2008,0:11:39,24.118,N,68.076,W
9/26/2008,0:13:39,24.119,N,68.079,W
9/26/2008,0:15:39,24.119,N,68.081,W
9/26/2008,0:17:39,24.119,N,68.083,W
9/26/2008,0:19:39,24.12,N,68.085,W
9/26/2008,0:21:40,24.12,N,68.088,W
9/26/2008,0:23:40,24.121,N,68.09,W
9/26/2008,0:25:40,24.121,N,68.092,W
9/26/2008,0:27:40,24.122,N,68.095,W
9/26/2008,0:29:40,24.122,N,68.097,W
9/26/2008,0:29:47,24.122,N,68.097,W
9/26/2008,0:31:47,24.123,N,68.099,W
9/26/2008,0:33:47,24.125,N,68.101,W
9/26/2008,0:35:47,24.126,N,68.102,W
9/26/2008,0:37:47,24.127,N,68.104,W
9/26/2008,0:39:46,24.129,N,68.106,W
9/26/2008,0:41:46,24.13,N,68.108,W
9/26/2008,0:43:46,24.132,N,68.11,W
9/26/2008,0:45:46,24.133,N,68.111,W
9/26/2008,0:47:46,24.135,N,68.113,W
9/26/2008,0:49:46,24.137,N,68.115,W
9/26/2008,0:51:46,24.139,N,68.117,W
9/26/2008,0:53:46,24.14,N,68.118,W
9/26/2008,0:55:47,24.142,N,68.12,W
9/26/2008,0:57:47,24.144,N,68.122,W
9/26/2008,0:59:47,24.146,N,68.123,W
9/26/2008,1:01:47,24.148,N,68.125,W
9/26/2008,1:03:47,24.151,N,68.127,W
9/26/2008,1:05:47,24.153,N,68.128,W
9/26/2008,1:07:47,24.155,N,68.13,W
9/26/2008,1:09:46,24.158,N,68.132,W
9/26/2008,1:11:46,24.16,N,68.133,W
9/26/2008,1:13:46,24.162,N,68.135,W
9/26/2008,1:15:46,24.165,N,68.137,W
9/26/2008,1:17:46,24.168,N,68.138,W
9/26/2008,1:19:46,24.17,N,68.14,W
9/26/2008,1:21:46,24.173,N,68.141,W
9/26/2008,1:23:46,24.176,N,68.143,W
9/26/2008,1:25:47,24.179,N,68.144,W
9/26/2008,1:27:47,24.182,N,68.146,W
9/26/2008,1:29:47,24.185,N,68.147,W
9/26/2008,1:31:47,24.188,N,68.149,W
9/26/2008,1:33:47,24.192,N,68.15,W
9/26/2008,1:35:47,24.195,N,68.152,W
9/26/2008,1:37:47,24.199,N,68.153,W
9/26/2008,1:39:46,24.202,N,68.154,W
9/26/2008,1:41:46,24.206,N,68.156,W
9/26/2008,1:43:46,24.209,N,68.157,W
9/26/2008,1:45:46,24.213,N,68.158,W
9/26/2008,1:47:46,24.217,N,68.16,W
9/26/2008,1:49:46,24.221,N,68.161,W
9/26/2008,1:51:46,24.225,N,68.162,W
9/26/2008,1:53:46,24.229,N,68.164,W
9/26/2008,1:55:47,24.233,N,68.165,W
9/26/2008,1:57:47,24.238,N,68.166,W
9/26/2008,1:59:47,24.242,N,68.168,W
9/26/2008,2:01:47,24.246,N,68.169,W
9/26/2008,2:03:47,24.251,N,68.17,W
9/26/2008,2:05:47,24.255,N,68.171,W
9/26/2008,2:07:47,24.26,N,68.173,W
9/26/2008,2:09:46,24.265,N,68.174,W
9/26/2008,2:11:46,24.269,N,68.175,W
9/26/2008,2:13:46,24.274,N,68.176,W
9/26/2008,2:15:46,24.279,N,68.177,W
9/26/2008,2:17:46,24.284,N,68.178,W
9/26/2008,2:19:46,24.289,N,68.18,W
9/26/2008,2:21:46,24.294,N,68.181,W
9/26/2008,2:23:46,24.299,N,68.182,W
9/26/2008,2:25:47,24.304,N,68.183,W
9/26/2008,2:27:47,24.31,N,68.184,W
9/26/2008,2:29:47,24.315,N,68.185,W
9/26/2008,2:31:47,24.32,N,68.186,W
9/26/2008,2:33:47,24.326,N,68.187,W
9/26/2008,2:35:47,24.331,N,68.188,W
9/26/2008,2:37:47,24.337,N,68.189,W
9/26/2008,2:39:46,24.342,N,68.19,W
9/26/2008,2:41:46,24.348,N,68.191,W
9/26/2008,2:43:46,24.354,N,68.192,W
9/26/2008,2:45:46,24.359,N,68.194,W
9/26/2008,2:47:46,24.365,N,68.195,W
9/26/2008,2:49:46,24.371,N,68.196,W
9/26/2008,2:51:46,24.377,N,68.197,W
9/26/2008,2:53:46,24.383,N,68.198,W
9/26/2008,2:55:47,24.389,N,68.199,W
9/26/2008,2:57:47,24.395,N,68.199,W
9/26/2008,2:59:47,24.401,N,68.2,W
9/26/2008,3:01:47,24.407,N,68.201,W
9/26/2008,3:03:47,24.413,N,68.202,W
9/26/2008,3:05:47,24.419,N,68.203,W
9/26/2008,3:07:47,24.425,N,68.204,W
9/26/2008,3:09:46,24.431,N,68.205,W
9/26/2008,3:11:46,24.438,N,68.206,W
9/26/2008,3:13:46,24.444,N,68.207,W
9/26/2008,3:15:46,24.45,N,68.208,W
9/26/2008,3:17:46,24.457,N,68.209,W
9/26/2008,3:19:46,24.463,N,68.21,W
9/26/2008,3:21:46,24.469,N,68.211,W
9/26/2008,3:23:46,24.476,N,68.212,W
9/26/2008,3:25:47,24.482,N,68.213,W
9/26/2008,3:27:47,24.489,N,68.213,W
9/26/2008,3:29:47,24.495,N,68.214,W
9/26/2008,3:31:47,24.502,N,68.215,W
9/26/2008,3:33:47,24.509,N,68.216,W
9/26/2008,3:35:47,24.515,N,68.217,W
9/26/2008,3:37:47,24.522,N,68.218,W
9/26/2008,3:39:46,24.529,N,68.219,W
9/26/2008,3:41:46,24.535,N,68.22,W
9/26/2008,3:43:46,24.542,N,68.221,W
9/26/2008,3:45:46,24.549,N,68.221,W
9/26/2008,3:47:46,24.555,N,68.222,W
9/26/2008,3:49:46,24.562,N,68.223,W
9/26/2008,3:51:46,24.569,N,68.224,W
9/26/2008,3:53:46,24.576,N,68.225,W
9/26/2008,3:55:47,24.583,N,68.226,W
9/26/2008,3:57:47,24.589,N,68.227,W
9/26/2008,3:59:47,24.596,N,68.228,W
9/26/2008,4:01:47,24.603,N,68.228,W
9/26/2008,4:03:47,24.61,N,68.229,W
9/26/2008,4:05:47,24.617,N,68.23,W
9/26/2008,4:07:47,24.624,N,68.231,W
9/26/2008,4:09:46,24.631,N,68.232,W
9/26/2008,4:11:46,24.637,N,68.233,W
9/26/2008,4:13:46,24.644,N,68.234,W
9/26/2008,4:15:46,24.651,N,68.235,W
9/26/2008,4:17:46,24.658,N,68.235,W
9/26/2008,4:19:46,24.665,N,68.236,W
9/26/2008,4:21:46,24.672,N,68.237,W
9/26/2008,4:23:46,24.679,N,68.238,W
9/26/2008,4:25:47,24.686,N,68.239,W
9/26/2008,4:27:47,24.693,N,68.24,W
9/26/2008,4:29:47,24.7,N,68.241,W
9/26/2008,4:31:47,24.707,N,68.241,W
9/26/2008,4:33:47,24.714,N,68.242,W
9/26/2008,4:35:47,24.721,N,68.243,W
9/26/2008,4:37:47,24.728,N,68.244,W
9/26/2008,4:39:46,24.735,N,68.245,W
9/26/2008,4:41:46,24.743,N,68.246,W
9/26/2008,4:43:46,24.75,N,68.247,W
9/26/2008,4:45:46,24.757,N,68.247,W
9/26/2008,4:47:46,24.764,N,68.248,W
9/26/2008,4:49:46,24.771,N,68.249,W
9/26/2008,4:51:46,24.778,N,68.25,W
9/26/2008,4:53:46,24.785,N,68.251,W
9/26/2008,4:55:47,24.792,N,68.252,W
9/26/2008,4:57:47,24.8,N,68.253,W
9/26/2008,4:59:47,24.807,N,68.253,W
9/26/2008,5:01:47,24.814,N,68.254,W
9/26/2008,5:03:47,24.821,N,68.255,W
