Track,for,Beryl,2012,,,
5/27/2012,13:43:58,30.079,N,79.421,W,0
5/27/2012,13:45:58,30.077,N,79.429,W,0
5/27/2012,13:47:58,30.074,N,79.438,W,0
5/27/2012,13:49:59,30.072,N,79.446,W,0
5/27/2012,13:51:59,30.069,N,79.454,W,0
5/27/2012,13:53:59,30.067,N,79.462,W,0
5/27/2012,13:55:59,30.064,N,79.471,W,0
5/27/2012,13:57:58,30.062,N,79.479,W,0
5/27/2012,13:59:58,30.06,N,79.487,W,0
5/27/2012,14:01:58,30.057,N,79.495,W,0
5/27/2012,14:03:58,30.055,N,79.503,W,0
5/27/2012,14:05:59,30.052,N,79.51,W,0
5/27/2012,14:07:59,30.05,N,79.518,W,0
5/27/2012,14:09:59,30.047,N,79.526,W,0
5/27/2012,14:11:59,30.045,N,79.534,W,0
5/27/2012,14:13:58,30.043,N,79.541,W,0
5/27/2012,14:15:58,30.04,N,79.549,W,0
5/27/2012,14:17:58,30.038,N,79.556,W,0
5/27/2012,14:19:59,30.036,N,79.564,W,0
5/27/2012,14:21:59,30.033,N,79.571,W,0
5/27/2012,14:23:59,30.031,N,79.578,W,0
5/27/2012,14:25:59,30.029,N,79.586,W,0
5/27/2012,14:27:58,30.027,N,79.593,W,0
5/27/2012,14:29:58,30.024,N,79.6,W,0
5/27/2012,14:31:58,30.022,N,79.607,W,0
5/27/2012,14:33:58,30.02,N,79.614,W,0
5/27/2012,14:35:59,30.018,N,79.621,W,0
5/27/2012,14:37:59,30.015,N,79.628,W,0
5/27/2012,14:39:59,30.013,N,79.634,W,0
5/27/2012,14:41:59,30.011,N,79.641,W,0
5/27/2012,14:43:58,30.009,N,79.648,W,0
5/27/2012,14:45:58,30.007,N,79.654,W,0
5/27/2012,14:47:58,30.005,N,79.661,W,0
5/27/2012,14:49:59,30.003,N,79.667,W,0
5/27/2012,14:51:59,30.001,N,79.674,W,0
5/27/2012,14:53:59,29.998,N,79.68,W,0
5/27/2012,14:55:59,29.996,N,79.686,W,0
5/27/2012,14:57:58,29.994,N,79.692,W,0
5/27/2012,14:59:58,29.992,N,79.698,W,0
5/27/2012,15:01:58,29.99,N,79.704,W,0
5/27/2012,15:03:58,29.988,N,79.71,W,0
5/27/2012,15:05:59,29.986,N,79.716,W,0
5/27/2012,15:07:59,29.984,N,79.721,W,0
5/27/2012,15:09:59,29.983,N,79.727,W,0
5/27/2012,15:11:59,29.981,N,79.733,W,0
5/27/2012,15:13:58,29.979,N,79.738,W,0
5/27/2012,15:15:58,29.977,N,79.743,W,0
5/27/2012,15:17:58,29.975,N,79.749,W,0
5/27/2012,15:19:59,29.973,N,79.754,W,0
5/27/2012,15:21:59,29.971,N,79.759,W,0
5/27/2012,15:23:59,29.969,N,79.764,W,0
5/27/2012,15:25:59,29.968,N,79.769,W,0
5/27/2012,15:27:58,29.966,N,79.774,W,0
5/27/2012,15:29:58,29.964,N,79.779,W,0
5/27/2012,15:31:58,29.962,N,79.783,W,0
5/27/2012,15:33:58,29.961,N,79.788,W,0
5/27/2012,15:35:59,29.959,N,79.793,W,0
5/27/2012,15:37:59,29.957,N,79.797,W,0
5/27/2012,15:39:59,29.956,N,79.801,W,0
5/27/2012,15:41:59,29.954,N,79.806,W,0
5/27/2012,15:43:58,29.952,N,79.81,W,0
5/27/2012,15:45:58,29.951,N,79.814,W,0
5/27/2012,15:47:58,29.949,N,79.818,W,0
5/27/2012,15:49:59,29.948,N,79.822,W,0
5/27/2012,15:51:59,29.946,N,79.826,W,0
5/27/2012,15:53:59,29.945,N,79.83,W,0
5/27/2012,15:55:59,29.943,N,79.834,W,0
5/27/2012,15:57:58,29.942,N,79.838,W,0
5/27/2012,15:59:58,29.94,N,79.841,W,0
5/27/2012,16:01:58,29.939,N,79.845,W,0
5/27/2012,16:03:58,29.937,N,79.849,W,0
5/27/2012,16:05:59,29.936,N,79.852,W,0
5/27/2012,16:07:59,29.935,N,79.855,W,0
5/27/2012,16:09:59,29.933,N,79.859,W,0
5/27/2012,16:11:59,29.932,N,79.862,W,0
5/27/2012,16:13:58,29.931,N,79.865,W,0
5/27/2012,16:15:58,29.929,N,79.869,W,0
5/27/2012,16:17:58,29.928,N,79.872,W,0
5/27/2012,16:19:59,29.927,N,79.875,W,0
5/27/2012,16:21:59,29.926,N,79.878,W,0
5/27/2012,16:23:59,29.925,N,79.881,W,0
5/27/2012,16:25:59,29.923,N,79.884,W,0
5/27/2012,16:27:58,29.922,N,79.887,W,0
5/27/2012,16:29:58,29.921,N,79.889,W,0
5/27/2012,16:31:58,29.92,N,79.892,W,0
5/27/2012,16:33:58,29.919,N,79.895,W,0
5/27/2012,16:35:59,29.918,N,79.897,W,0
5/27/2012,16:37:59,29.917,N,79.9,W,0
5/27/2012,16:39:59,29.916,N,79.903,W,0
5/27/2012,16:41:59,29.915,N,79.905,W,0
5/27/2012,16:43:58,29.914,N,79.908,W,0
5/27/2012,16:45:58,29.913,N,79.91,W,0
5/27/2012,16:47:58,29.912,N,79.913,W,0
5/27/2012,16:49:59,29.911,N,79.915,W,0
5/27/2012,16:51:59,29.91,N,79.917,W,0
5/27/2012,16:53:59,29.91,N,79.92,W,0
5/27/2012,16:55:59,29.909,N,79.922,W,0
5/27/2012,16:57:58,29.908,N,79.924,W,0
5/27/2012,16:59:58,29.907,N,79.926,W,0
5/27/2012,17:01:58,29.907,N,79.929,W,0
5/27/2012,17:03:58,29.906,N,79.931,W,0
5/27/2012,17:05:59,29.905,N,79.933,W,0
5/27/2012,17:07:59,29.905,N,79.935,W,0
5/27/2012,17:09:59,29.904,N,79.937,W,0
5/27/2012,17:11:59,29.903,N,79.939,W,0
5/27/2012,17:13:58,29.903,N,79.941,W,0
5/27/2012,17:15:58,29.902,N,79.943,W,0
5/27/2012,17:17:58,29.902,N,79.945,W,0
5/27/2012,17:19:59,29.901,N,79.947,W,0
5/27/2012,17:21:59,29.901,N,79.949,W,0
5/27/2012,17:23:59,29.9,N,79.95,W,0
5/27/2012,17:25:59,29.9,N,79.952,W,0
5/27/2012,17:27:58,29.9,N,79.954,W,0
5/27/2012,17:29:58,29.899,N,79.956,W,0
5/27/2012,17:31:58,29.899,N,79.958,W,0
5/27/2012,17:33:58,29.899,N,79.96,W,0
5/27/2012,17:35:59,29.898,N,79.961,W,0
5/27/2012,17:37:59,29.898,N,79.963,W,0
5/27/2012,17:39:59,29.898,N,79.965,W,0
5/27/2012,17:41:59,29.898,N,79.967,W,0
5/27/2012,17:43:58,29.898,N,79.968,W,0
5/27/2012,17:45:58,29.897,N,79.97,W,0
5/27/2012,17:47:58,29.897,N,79.972,W,0
5/27/2012,17:49:59,29.897,N,79.974,W,0
5/27/2012,17:51:59,29.897,N,79.975,W,0
5/27/2012,17:53:59,29.897,N,79.977,W,0
5/27/2012,17:55:59,29.897,N,79.979,W,0
5/27/2012,17:57:58,29.897,N,79.98,W,0
5/27/2012,17:59:58,29.897,N,79.982,W,0
5/27/2012,18:01:58,29.897,N,79.984,W,0
5/27/2012,18:03:58,29.898,N,79.985,W,0
5/27/2012,18:05:59,29.898,N,79.987,W,0
5/27/2012,18:07:59,29.898,N,79.989,W,0
5/27/2012,18:09:59,29.898,N,79.99,W,0
5/27/2012,18:11:59,29.898,N,79.992,W,0
5/27/2012,18:13:58,29.899,N,79.994,W,0
5/27/2012,18:15:58,29.899,N,79.996,W,0
5/27/2012,18:17:58,29.899,N,79.997,W,0
5/27/2012,18:19:59,29.9,N,79.999,W,0
5/27/2012,18:21:59,29.9,N,80.001,W,0
5/27/2012,18:23:59,29.901,N,80.003,W,0
5/27/2012,18:25:59,29.901,N,80.004,W,0
5/27/2012,18:27:58,29.902,N,80.006,W,0
5/27/2012,18:29:58,29.902,N,80.008,W,0
5/27/2012,18:31:58,29.903,N,80.01,W,0
5/27/2012,18:33:58,29.903,N,80.012,W,0
5/27/2012,18:35:59,29.904,N,80.013,W,0
5/27/2012,18:37:59,29.905,N,80.015,W,0
5/27/2012,18:39:59,29.905,N,80.017,W,0
5/27/2012,18:41:59,29.906,N,80.019,W,0
5/27/2012,18:43:58,29.907,N,80.021,W,0
5/27/2012,18:45:58,29.908,N,80.023,W,0
5/27/2012,18:47:58,29.909,N,80.025,W,0
5/27/2012,18:49:59,29.91,N,80.027,W,0
5/27/2012,18:51:59,29.91,N,80.029,W,0
5/27/2012,18:53:59,29.911,N,80.031,W,0
5/27/2012,18:55:59,29.912,N,80.033,W,0
5/27/2012,18:57:58,29.913,N,80.035,W,0
5/27/2012,18:59:58,29.914,N,80.037,W,0
5/27/2012,19:01:58,29.916,N,80.04,W,0
5/27/2012,19:03:58,29.917,N,80.042,W,0
5/27/2012,19:05:59,29.918,N,80.044,W,0
5/27/2012,19:07:59,29.919,N,80.046,W,0
5/27/2012,19:09:59,29.92,N,80.049,W,0
5/27/2012,19:11:59,29.921,N,80.051,W,0
5/27/2012,19:13:58,29.923,N,80.053,W,0
5/27/2012,19:15:58,29.924,N,80.056,W,0
5/27/2012,19:17:58,29.925,N,80.058,W,0
5/27/2012,19:19:59,29.927,N,80.061,W,0
5/27/2012,19:21:59,29.928,N,80.063,W,0
5/27/2012,19:23:59,29.93,N,80.066,W,0
5/27/2012,19:25:59,29.931,N,80.069,W,0
5/27/2012,19:27:58,29.933,N,80.071,W,0
5/27/2012,19:29:58,29.934,N,80.074,W,0
5/27/2012,19:31:58,29.936,N,80.077,W,0
5/27/2012,19:33:58,29.937,N,80.079,W,0
5/27/2012,19:35:59,29.939,N,80.082,W,0
5/27/2012,19:37:59,29.941,N,80.085,W,0
5/27/2012,19:39:59,29.943,N,80.088,W,0
5/27/2012,19:41:59,29.944,N,80.091,W,0
5/27/2012,19:43:58,29.946,N,80.094,W,0
5/27/2012,19:45:58,29.948,N,80.097,W,0
5/27/2012,19:47:58,29.95,N,80.1,W,0
5/27/2012,19:49:59,29.952,N,80.103,W,0
5/27/2012,19:51:59,29.953,N,80.106,W,0
5/27/2012,19:53:59,29.955,N,80.109,W,0
5/27/2012,19:55:59,29.957,N,80.112,W,0
5/27/2012,19:57:58,29.959,N,80.115,W,0
5/27/2012,19:59:58,29.961,N,80.118,W,0
5/27/2012,20:01:58,29.963,N,80.121,W,0
5/27/2012,20:03:58,29.965,N,80.125,W,0
5/27/2012,20:05:59,29.967,N,80.128,W,0
5/27/2012,20:07:59,29.97,N,80.131,W,0
5/27/2012,20:09:59,29.972,N,80.135,W,0
5/27/2012,20:11:59,29.974,N,80.138,W,0
5/27/2012,20:13:58,29.976,N,80.141,W,0
5/27/2012,20:15:58,29.978,N,80.145,W,0
5/27/2012,20:17:58,29.981,N,80.148,W,0
5/27/2012,20:19:59,29.983,N,80.152,W,0
5/27/2012,20:21:59,29.985,N,80.155,W,0
5/27/2012,20:23:59,29.987,N,80.159,W,0
5/27/2012,20:25:59,29.99,N,80.162,W,0
5/27/2012,20:27:58,29.992,N,80.166,W,0
5/27/2012,20:29:58,29.995,N,80.169,W,0
5/27/2012,20:31:58,29.997,N,80.173,W,0
5/27/2012,20:33:58,29.999,N,80.176,W,0
5/27/2012,20:35:59,30.002,N,80.18,W,0
5/27/2012,20:37:59,30.004,N,80.184,W,0
5/27/2012,20:39:59,30.007,N,80.187,W,0
5/27/2012,20:41:59,30.009,N,80.191,W,0
5/27/2012,20:43:58,30.012,N,80.195,W,0
5/27/2012,20:45:58,30.014,N,80.199,W,0
5/27/2012,20:47:58,30.017,N,80.203,W,0
5/27/2012,20:49:59,30.02,N,80.206,W,0
5/27/2012,20:51:59,30.022,N,80.21,W,0
5/27/2012,20:53:59,30.025,N,80.214,W,0
5/27/2012,20:55:59,30.028,N,80.218,W,0
5/27/2012,20:57:58,30.03,N,80.222,W,0
5/27/2012,20:59:58,30.033,N,80.226,W,0
5/27/2012,21:01:58,30.036,N,80.23,W,0
5/27/2012,21:03:58,30.038,N,80.234,W,0
5/27/2012,21:05:59,30.041,N,80.238,W,0
5/27/2012,21:07:59,30.044,N,80.242,W,0
5/27/2012,21:09:59,30.047,N,80.246,W,0
5/27/2012,21:11:59,30.05,N,80.25,W,0
5/27/2012,21:13:58,30.052,N,80.254,W,0
5/27/2012,21:15:58,30.055,N,80.258,W,0
5/27/2012,21:16:32,30.056,N,80.259,W,0
5/27/2012,21:18:32,30.059,N,80.263,W,0
5/27/2012,21:20:32,30.062,N,80.268,W,0
5/27/2012,21:22:32,30.065,N,80.272,W,0
5/27/2012,21:24:33,30.069,N,80.277,W,0
5/27/2012,21:26:33,30.072,N,80.281,W,0
5/27/2012,21:28:33,30.075,N,80.285,W,0
5/27/2012,21:30:33,30.078,N,80.29,W,0
5/27/2012,21:32:32,30.081,N,80.294,W,0
5/27/2012,21:34:32,30.084,N,80.298,W,0
5/27/2012,21:36:32,30.087,N,80.303,W,0
5/27/2012,21:38:33,30.09,N,80.307,W,0
5/27/2012,21:40:33,30.094,N,80.312,W,0
5/27/2012,21:42:33,30.097,N,80.316,W,0
5/27/2012,21:44:33,30.1,N,80.32,W,0
5/27/2012,21:46:32,30.103,N,80.325,W,0
5/27/2012,21:48:32,30.106,N,80.329,W,0
5/27/2012,21:50:32,30.109,N,80.333,W,0
5/27/2012,21:52:32,30.112,N,80.338,W,0
5/27/2012,21:54:33,30.115,N,80.342,W,0
5/27/2012,21:56:33,30.119,N,80.347,W,0
5/27/2012,21:58:33,30.122,N,80.351,W,0
5/27/2012,22:00:33,30.125,N,80.355,W,0
5/27/2012,22:02:32,30.128,N,80.36,W,0
5/27/2012,22:04:32,30.131,N,80.364,W,0
5/27/2012,22:06:32,30.134,N,80.368,W,0
5/27/2012,22:08:33,30.137,N,80.373,W,0
5/27/2012,22:10:33,30.14,N,80.377,W,0
5/27/2012,22:12:33,30.144,N,80.382,W,0
5/27/2012,22:14:33,30.147,N,80.386,W,0
5/27/2012,22:16:32,30.15,N,80.39,W,0
5/27/2012,22:18:32,30.153,N,80.395,W,0
5/27/2012,22:20:32,30.156,N,80.399,W,0
5/27/2012,22:22:32,30.159,N,80.404,W,0
5/27/2012,22:24:33,30.162,N,80.408,W,0
5/27/2012,22:26:33,30.165,N,80.412,W,0
5/27/2012,22:28:33,30.169,N,80.417,W,0
5/27/2012,22:30:33,30.172,N,80.421,W,0
5/27/2012,22:32:32,30.175,N,80.425,W,0
5/27/2012,22:34:32,30.178,N,80.43,W,0
5/27/2012,22:36:32,30.181,N,80.434,W,0
5/27/2012,22:38:33,30.184,N,80.439,W,0
5/27/2012,22:40:33,30.187,N,80.443,W,0
5/27/2012,22:42:33,30.19,N,80.447,W,0
5/27/2012,22:44:33,30.194,N,80.452,W,0
5/27/2012,22:46:32,30.197,N,80.456,W,0
5/27/2012,22:48:32,30.2,N,80.46,W,0
5/27/2012,22:50:32,30.203,N,80.465,W,0
5/27/2012,22:52:32,30.206,N,80.469,W,0
5/27/2012,22:54:33,30.209,N,80.474,W,0
5/27/2012,22:56:33,30.212,N,80.478,W,0
5/27/2012,22:58:33,30.215,N,80.482,W,0
5/27/2012,23:00:12,30.218,N,80.486,W,0
5/27/2012,23:02:12,30.221,N,80.493,W,0
5/27/2012,23:04:11,30.224,N,80.501,W,0
5/27/2012,23:06:11,30.227,N,80.509,W,0
5/27/2012,23:08:11,30.23,N,80.517,W,0
5/27/2012,23:10:11,30.234,N,80.525,W,0
5/27/2012,23:12:12,30.237,N,80.534,W,0
5/27/2012,23:14:12,30.24,N,80.542,W,0
5/27/2012,23:16:12,30.243,N,80.551,W,0
5/27/2012,23:18:11,30.246,N,80.56,W,0
5/27/2012,23:20:11,30.249,N,80.569,W,0
5/27/2012,23:22:11,30.252,N,80.578,W,0
5/27/2012,23:24:11,30.255,N,80.588,W,0
5/27/2012,23:26:12,30.258,N,80.598,W,0
5/27/2012,23:28:12,30.261,N,80.608,W,0
5/27/2012,23:30:12,30.264,N,80.618,W,0
5/27/2012,23:32:12,30.268,N,80.629,W,0
5/27/2012,23:34:11,30.271,N,80.639,W,0
5/27/2012,23:36:11,30.274,N,80.65,W,0
5/27/2012,23:38:11,30.277,N,80.661,W,0
5/27/2012,23:40:11,30.28,N,80.673,W,0
5/27/2012,23:40:15,30.28,N,80.673,W,0
5/27/2012,23:42:14,30.279,N,80.678,W,0
5/27/2012,23:44:14,30.278,N,80.684,W,0
5/27/2012,23:46:14,30.277,N,80.689,W,0
5/27/2012,23:48:14,30.276,N,80.694,W,0
5/27/2012,23:50:15,30.275,N,80.7,W,0
5/27/2012,23:52:15,30.274,N,80.705,W,0
5/27/2012,23:54:15,30.273,N,80.71,W,0
5/27/2012,23:56:15,30.272,N,80.716,W,0
5/27/2012,23:58:14,30.271,N,80.721,W,0
5/28/2012,0:00:14,30.271,N,80.726,W,0
5/28/2012,0:02:14,30.27,N,80.732,W,0
5/28/2012,0:04:15,30.269,N,80.737,W,0
5/28/2012,0:06:15,30.268,N,80.742,W,0
5/28/2012,0:08:15,30.267,N,80.748,W,0
5/28/2012,0:10:15,30.266,N,80.753,W,0
5/28/2012,0:12:14,30.265,N,80.758,W,0
5/28/2012,0:14:14,30.264,N,80.763,W,0
5/28/2012,0:16:14,30.263,N,80.769,W,0
5/28/2012,0:18:14,30.262,N,80.774,W,0
5/28/2012,0:20:15,30.261,N,80.779,W,0
5/28/2012,0:22:15,30.26,N,80.785,W,0
5/28/2012,0:24:15,30.259,N,80.79,W,0
5/28/2012,0:26:15,30.259,N,80.795,W,0
5/28/2012,0:28:14,30.258,N,80.801,W,0
5/28/2012,0:30:14,30.257,N,80.806,W,0
5/28/2012,0:32:14,30.256,N,80.811,W,0
5/28/2012,0:34:15,30.255,N,80.817,W,0
5/28/2012,0:36:15,30.254,N,80.822,W,0
5/28/2012,0:38:15,30.253,N,80.827,W,0
5/28/2012,0:40:15,30.252,N,80.833,W,0
5/28/2012,0:42:14,30.251,N,80.838,W,0
5/28/2012,0:44:14,30.25,N,80.843,W,0
5/28/2012,0:46:14,30.25,N,80.848,W,0
5/28/2012,0:48:14,30.249,N,80.854,W,0
5/28/2012,0:50:15,30.248,N,80.859,W,0
5/28/2012,0:52:15,30.247,N,80.864,W,0
5/28/2012,0:54:15,30.246,N,80.87,W,0
5/28/2012,0:56:15,30.245,N,80.875,W,0
5/28/2012,0:58:14,30.244,N,80.88,W,0
5/28/2012,1:00:14,30.244,N,80.886,W,0
5/28/2012,1:02:14,30.243,N,80.891,W,0
5/28/2012,1:04:15,30.242,N,80.896,W,0
5/28/2012,1:06:15,30.241,N,80.901,W,0
5/28/2012,1:08:15,30.24,N,80.907,W,0
5/28/2012,1:10:15,30.239,N,80.912,W,0
5/28/2012,1:12:14,30.238,N,80.917,W,0
5/28/2012,1:14:14,30.238,N,80.923,W,0
5/28/2012,1:16:14,30.237,N,80.928,W,0
5/28/2012,1:18:14,30.236,N,80.933,W,0
5/28/2012,1:20:15,30.235,N,80.938,W,0
5/28/2012,1:22:15,30.234,N,80.944,W,0
5/28/2012,1:24:15,30.234,N,80.949,W,0
5/28/2012,1:26:15,30.233,N,80.954,W,0
5/28/2012,1:28:14,30.232,N,80.96,W,0
5/28/2012,1:30:14,30.231,N,80.965,W,0
5/28/2012,1:32:14,30.23,N,80.97,W,0
5/28/2012,1:34:15,30.23,N,80.975,W,0
5/28/2012,1:36:15,30.229,N,80.981,W,0
5/28/2012,1:38:15,30.228,N,80.986,W,0
5/28/2012,1:40:15,30.227,N,80.991,W,0
5/28/2012,1:42:14,30.227,N,80.996,W,0
5/28/2012,1:44:14,30.226,N,81.002,W,0
5/28/2012,1:46:14,30.225,N,81.007,W,0
5/28/2012,1:48:14,30.224,N,81.012,W,0
5/28/2012,1:50:15,30.224,N,81.018,W,0
5/28/2012,1:52:15,30.223,N,81.023,W,0
5/28/2012,1:54:15,30.222,N,81.028,W,0
5/28/2012,1:56:15,30.221,N,81.033,W,0
5/28/2012,1:58:14,30.221,N,81.039,W,0
5/28/2012,2:00:14,30.22,N,81.044,W,0
5/28/2012,2:02:14,30.219,N,81.049,W,0
5/28/2012,2:04:15,30.219,N,81.054,W,0
5/28/2012,2:06:15,30.218,N,81.06,W,0
5/28/2012,2:08:15,30.217,N,81.065,W,0
5/28/2012,2:10:15,30.217,N,81.07,W,0
5/28/2012,2:12:14,30.216,N,81.075,W,0
5/28/2012,2:14:14,30.215,N,81.081,W,0
5/28/2012,2:16:14,30.215,N,81.086,W,0
5/28/2012,2:18:14,30.214,N,81.091,W,0
5/28/2012,2:20:15,30.213,N,81.096,W,0
5/28/2012,2:22:15,30.213,N,81.101,W,0
5/28/2012,2:24:15,30.212,N,81.107,W,0
5/28/2012,2:26:15,30.211,N,81.112,W,0
5/28/2012,2:28:14,30.211,N,81.117,W,0
5/28/2012,2:30:14,30.21,N,81.122,W,0
5/28/2012,2:32:14,30.209,N,81.128,W,0
5/28/2012,2:34:15,30.209,N,81.133,W,0
5/28/2012,2:36:15,30.208,N,81.138,W,0
5/28/2012,2:38:15,30.208,N,81.143,W,0
5/28/2012,2:40:15,30.207,N,81.149,W,0
5/28/2012,2:42:14,30.207,N,81.154,W,0
5/28/2012,2:44:14,30.206,N,81.159,W,0
5/28/2012,2:46:14,30.205,N,81.164,W,0
5/28/2012,2:48:14,30.205,N,81.169,W,0
5/28/2012,2:50:15,30.204,N,81.175,W,0
5/28/2012,2:52:15,30.204,N,81.18,W,0
5/28/2012,2:54:15,30.203,N,81.185,W,0
5/28/2012,2:56:15,30.203,N,81.19,W,0
5/28/2012,2:58:14,30.202,N,81.195,W,0
5/28/2012,3:00:14,30.202,N,81.201,W,0
5/28/2012,3:02:14,30.201,N,81.206,W,0
5/28/2012,3:04:15,30.201,N,81.211,W,0
5/28/2012,3:06:15,30.2,N,81.216,W,0
5/28/2012,3:08:15,30.2,N,81.221,W,0
5/28/2012,3:10:15,30.199,N,81.226,W,0
5/28/2012,3:12:14,30.199,N,81.232,W,0
5/28/2012,3:14:14,30.198,N,81.237,W,0
5/28/2012,3:16:14,30.198,N,81.242,W,0
5/28/2012,3:18:14,30.197,N,81.247,W,0
5/28/2012,3:20:15,30.197,N,81.252,W,0
5/28/2012,3:22:15,30.197,N,81.257,W,0
5/28/2012,3:24:15,30.196,N,81.263,W,0
5/28/2012,3:26:15,30.196,N,81.268,W,0
5/28/2012,3:28:14,30.195,N,81.273,W,0
5/28/2012,3:30:14,30.195,N,81.278,W,0
5/28/2012,3:32:14,30.195,N,81.283,W,0
5/28/2012,3:34:15,30.194,N,81.288,W,0
5/28/2012,3:36:15,30.194,N,81.294,W,0
5/28/2012,3:38:15,30.194,N,81.299,W,0
5/28/2012,3:40:15,30.193,N,81.304,W,0
5/28/2012,3:42:14,30.193,N,81.309,W,0
5/28/2012,3:44:14,30.193,N,81.314,W,0
5/28/2012,3:46:14,30.192,N,81.319,W,0
5/28/2012,3:48:14,30.192,N,81.324,W,0
5/28/2012,3:50:15,30.192,N,81.329,W,0
5/28/2012,3:52:15,30.191,N,81.335,W,0
5/28/2012,3:54:15,30.191,N,81.34,W,0
5/28/2012,3:56:15,30.191,N,81.345,W,0
5/28/2012,3:58:14,30.191,N,81.35,W,0
5/28/2012,4:00:14,30.19,N,81.355,W,0
5/28/2012,4:02:14,30.19,N,81.36,W,0
5/28/2012,4:04:15,30.19,N,81.365,W,0
5/28/2012,4:06:15,30.19,N,81.37,W,0
5/28/2012,4:08:15,30.189,N,81.376,W,0
5/28/2012,4:10:15,30.189,N,81.381,W,0
5/28/2012,4:12:14,30.189,N,81.386,W,0
5/28/2012,4:14:14,30.189,N,81.391,W,0
5/28/2012,4:16:14,30.189,N,81.396,W,0
5/28/2012,4:18:14,30.189,N,81.401,W,0
5/28/2012,4:20:15,30.188,N,81.406,W,0
5/28/2012,4:22:15,30.188,N,81.411,W,0
5/28/2012,4:24:15,30.188,N,81.416,W,0
5/28/2012,4:26:15,30.188,N,81.421,W,0
5/28/2012,4:28:14,30.188,N,81.426,W,0
5/28/2012,4:30:14,30.188,N,81.431,W,0
5/28/2012,4:32:14,30.188,N,81.437,W,0
5/28/2012,4:34:15,30.188,N,81.442,W,0
5/28/2012,4:36:15,30.188,N,81.447,W,0
5/28/2012,4:38:15,30.188,N,81.452,W,0
5/28/2012,4:40:15,30.188,N,81.457,W,0
5/28/2012,4:42:14,30.188,N,81.462,W,0
5/28/2012,4:44:14,30.188,N,81.467,W,0
5/28/2012,4:46:14,30.188,N,81.472,W,0
5/28/2012,4:48:14,30.188,N,81.477,W,0
5/28/2012,4:50:15,30.188,N,81.482,W,0
5/28/2012,4:52:15,30.188,N,81.487,W,0
5/28/2012,4:54:15,30.188,N,81.492,W,0
5/28/2012,4:56:15,30.188,N,81.497,W,0
5/28/2012,4:58:14,30.188,N,81.502,W,0
5/28/2012,5:00:14,30.188,N,81.507,W,0
5/28/2012,5:02:14,30.188,N,81.512,W,0
5/28/2012,5:04:15,30.188,N,81.517,W,0
5/28/2012,5:06:15,30.188,N,81.522,W,0
5/28/2012,5:08:15,30.188,N,81.527,W,0
5/28/2012,5:10:15,30.188,N,81.532,W,0
5/28/2012,5:12:14,30.188,N,81.537,W,0
5/28/2012,5:14:14,30.189,N,81.542,W,0
5/28/2012,5:16:14,30.189,N,81.547,W,0
5/28/2012,5:18:14,30.189,N,81.552,W,0
5/28/2012,5:20:15,30.189,N,81.557,W,0
5/28/2012,5:22:15,30.189,N,81.562,W,0
5/28/2012,5:24:15,30.19,N,81.567,W,0
5/28/2012,5:26:15,30.19,N,81.572,W,0
5/28/2012,5:28:14,30.19,N,81.577,W,0
5/28/2012,5:30:14,30.19,N,81.582,W,0
5/28/2012,5:32:14,30.191,N,81.587,W,0
5/28/2012,5:34:15,30.191,N,81.592,W,0
5/28/2012,5:36:15,30.191,N,81.597,W,0
5/28/2012,5:38:15,30.191,N,81.602,W,0
5/28/2012,5:40:15,30.192,N,81.607,W,0
5/28/2012,5:42:14,30.192,N,81.612,W,0
5/28/2012,5:44:14,30.192,N,81.616,W,0
5/28/2012,5:46:14,30.193,N,81.621,W,0
5/28/2012,5:48:14,30.193,N,81.626,W,0
5/28/2012,5:50:15,30.193,N,81.631,W,0
5/28/2012,5:52:15,30.194,N,81.636,W,0
5/28/2012,5:54:15,30.194,N,81.641,W,0
5/28/2012,5:56:15,30.195,N,81.646,W,0
5/28/2012,5:58:14,30.195,N,81.651,W,0
5/28/2012,6:00:14,30.196,N,81.656,W,0
5/28/2012,6:02:14,30.196,N,81.661,W,0
5/28/2012,6:04:15,30.196,N,81.666,W,0
5/28/2012,6:06:15,30.197,N,81.67,W,0
5/28/2012,6:08:15,30.197,N,81.675,W,0
5/28/2012,6:10:15,30.198,N,81.68,W,0
5/28/2012,6:12:14,30.198,N,81.685,W,0
5/28/2012,6:14:14,30.199,N,81.69,W,0
5/28/2012,6:16:14,30.199,N,81.695,W,0
5/28/2012,6:18:14,30.2,N,81.7,W,0
5/28/2012,6:20:15,30.201,N,81.705,W,0
5/28/2012,6:22:15,30.201,N,81.71,W,0
5/28/2012,6:24:15,30.202,N,81.714,W,0
5/28/2012,6:26:15,30.202,N,81.719,W,0
5/28/2012,6:28:14,30.203,N,81.724,W,0
5/28/2012,6:30:14,30.203,N,81.729,W,0
5/28/2012,6:32:14,30.204,N,81.734,W,0
5/28/2012,6:34:15,30.205,N,81.739,W,0
5/28/2012,6:36:15,30.205,N,81.744,W,0
5/28/2012,6:38:15,30.206,N,81.748,W,0
5/28/2012,6:40:15,30.207,N,81.753,W,0
5/28/2012,6:42:14,30.207,N,81.758,W,0
5/28/2012,6:44:14,30.208,N,81.763,W,0
5/28/2012,6:46:14,30.209,N,81.768,W,0
5/28/2012,6:48:14,30.209,N,81.773,W,0
5/28/2012,6:50:15,30.21,N,81.777,W,0
5/28/2012,6:52:15,30.211,N,81.782,W,0
