Track,for,Hanna,2014,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/21/2014,11:53:59,19.504,N,94.206,W,0
10/21/2014,11:56:00,19.503,N,94.204,W,0
10/21/2014,11:57:59,19.501,N,94.202,W,0
10/21/2014,12:00:00,19.5,N,94.2,W,0
10/21/2014,12:02:00,19.499,N,94.198,W,0
10/21/2014,12:03:59,19.497,N,94.196,W,0
10/21/2014,12:06:00,19.496,N,94.194,W,0
10/21/2014,12:07:59,19.494,N,94.192,W,0
10/21/2014,12:10:00,19.493,N,94.19,W,0
10/21/2014,12:11:59,19.491,N,94.188,W,0
10/21/2014,12:14:00,19.49,N,94.186,W,0
10/21/2014,12:15:59,19.488,N,94.184,W,0
10/21/2014,12:18:00,19.487,N,94.182,W,0
10/21/2014,12:19:59,19.486,N,94.18,W,0
10/21/2014,12:22:00,19.484,N,94.178,W,0
10/21/2014,12:23:59,19.483,N,94.176,W,0
10/21/2014,12:26:00,19.481,N,94.174,W,0
10/21/2014,12:27:59,19.48,N,94.172,W,0
10/21/2014,12:30:00,19.478,N,94.17,W,0
10/21/2014,12:32:00,19.477,N,94.168,W,0
10/21/2014,12:33:59,19.476,N,94.166,W,0
10/21/2014,12:36:00,19.474,N,94.164,W,0
10/21/2014,12:37:59,19.473,N,94.162,W,0
10/21/2014,12:40:00,19.471,N,94.16,W,0
10/21/2014,12:41:59,19.47,N,94.158,W,0
10/21/2014,12:44:00,19.468,N,94.156,W,0
10/21/2014,12:45:59,19.467,N,94.154,W,0
10/21/2014,12:48:00,19.466,N,94.152,W,0
10/21/2014,12:49:59,19.464,N,94.15,W,0
10/21/2014,12:52:00,19.463,N,94.148,W,0
10/21/2014,12:53:59,19.461,N,94.146,W,0
10/21/2014,12:56:00,19.46,N,94.144,W,0
10/21/2014,12:57:59,19.458,N,94.142,W,0
10/21/2014,13:00:00,19.457,N,94.14,W,0
10/21/2014,13:02:00,19.456,N,94.138,W,0
10/21/2014,13:03:59,19.454,N,94.136,W,0
10/21/2014,13:06:00,19.453,N,94.134,W,0
10/21/2014,13:07:59,19.451,N,94.132,W,0
10/21/2014,13:10:00,19.45,N,94.129,W,0
10/21/2014,13:11:59,19.449,N,94.127,W,0
10/21/2014,13:14:00,19.447,N,94.125,W,0
10/21/2014,13:15:59,19.446,N,94.123,W,0
10/21/2014,13:18:00,19.444,N,94.121,W,0
10/21/2014,13:19:59,19.443,N,94.119,W,0
10/21/2014,13:22:00,19.442,N,94.117,W,0
10/21/2014,13:23:59,19.44,N,94.115,W,0
10/21/2014,13:26:00,19.439,N,94.113,W,0
10/21/2014,13:27:59,19.437,N,94.111,W,0
10/21/2014,13:30:00,19.436,N,94.109,W,0
10/21/2014,13:32:00,19.435,N,94.107,W,0
10/21/2014,13:33:59,19.433,N,94.105,W,0
10/21/2014,13:36:00,19.432,N,94.103,W,0
10/21/2014,13:37:59,19.43,N,94.101,W,0
10/21/2014,13:40:00,19.429,N,94.099,W,0
10/21/2014,13:41:59,19.428,N,94.097,W,0
10/21/2014,13:44:00,19.426,N,94.095,W,0
10/21/2014,13:45:59,19.425,N,94.093,W,0
10/21/2014,13:48:00,19.423,N,94.09,W,0
10/21/2014,13:49:59,19.422,N,94.088,W,0
10/21/2014,13:52:00,19.421,N,94.086,W,0
10/21/2014,13:53:59,19.419,N,94.084,W,0
10/21/2014,13:56:00,19.418,N,94.082,W,0
10/21/2014,13:57:59,19.417,N,94.08,W,0
10/21/2014,14:00:00,19.415,N,94.078,W,0
10/21/2014,14:02:00,19.414,N,94.076,W,0
10/21/2014,14:03:59,19.413,N,94.074,W,0
10/21/2014,14:06:00,19.411,N,94.072,W,0
10/21/2014,14:07:59,19.41,N,94.07,W,0
10/21/2014,14:10:00,19.409,N,94.068,W,0
10/21/2014,14:11:59,19.407,N,94.065,W,0
10/21/2014,14:14:00,19.406,N,94.063,W,0
10/21/2014,14:15:59,19.405,N,94.061,W,0
10/21/2014,14:18:00,19.403,N,94.059,W,0
10/21/2014,14:19:59,19.402,N,94.057,W,0
10/21/2014,14:22:00,19.401,N,94.055,W,0
10/21/2014,14:23:59,19.399,N,94.053,W,0
10/21/2014,14:26:00,19.398,N,94.051,W,0
10/21/2014,14:27:59,19.397,N,94.049,W,0
10/21/2014,14:30:00,19.395,N,94.046,W,0
10/21/2014,14:32:00,19.394,N,94.044,W,0
10/21/2014,14:33:59,19.393,N,94.042,W,0
10/21/2014,14:36:00,19.391,N,94.04,W,0
10/21/2014,14:37:59,19.39,N,94.038,W,0
10/21/2014,14:40:00,19.389,N,94.036,W,0
10/21/2014,14:41:59,19.388,N,94.034,W,0
10/21/2014,14:44:00,19.386,N,94.031,W,0
10/21/2014,14:45:59,19.385,N,94.029,W,0
10/21/2014,14:48:00,19.384,N,94.027,W,0
10/21/2014,14:49:59,19.382,N,94.025,W,0
10/21/2014,14:52:00,19.381,N,94.023,W,0
10/21/2014,14:53:59,19.38,N,94.021,W,0
10/21/2014,14:56:00,19.379,N,94.018,W,0
10/21/2014,14:57:59,19.377,N,94.016,W,0
10/21/2014,15:00:00,19.376,N,94.014,W,0
10/21/2014,15:02:00,19.375,N,94.012,W,0
10/21/2014,15:03:59,19.374,N,94.01,W,0
10/21/2014,15:06:00,19.372,N,94.008,W,0
10/21/2014,15:07:59,19.371,N,94.005,W,0
10/21/2014,15:10:00,19.37,N,94.003,W,0
10/21/2014,15:11:59,19.369,N,94.001,W,0
10/21/2014,15:14:00,19.368,N,93.999,W,0
10/21/2014,15:15:59,19.366,N,93.996,W,0
10/21/2014,15:18:00,19.365,N,93.994,W,0
10/21/2014,15:19:59,19.364,N,93.992,W,0
10/21/2014,15:22:00,19.363,N,93.99,W,0
10/21/2014,15:23:59,19.362,N,93.988,W,0
10/21/2014,15:26:00,19.36,N,93.985,W,0
10/21/2014,15:27:59,19.359,N,93.983,W,0
10/21/2014,15:30:00,19.358,N,93.981,W,0
10/21/2014,15:32:00,19.357,N,93.979,W,0
10/21/2014,15:33:59,19.356,N,93.976,W,0
10/21/2014,15:36:00,19.354,N,93.974,W,0
10/21/2014,15:37:59,19.353,N,93.972,W,0
10/21/2014,15:40:00,19.352,N,93.97,W,0
10/21/2014,15:41:59,19.351,N,93.967,W,0
10/21/2014,15:44:00,19.35,N,93.965,W,0
10/21/2014,15:45:59,19.349,N,93.963,W,0
10/21/2014,15:48:00,19.348,N,93.96,W,0
10/21/2014,15:49:59,19.346,N,93.958,W,0
10/21/2014,15:52:00,19.345,N,93.956,W,0
10/21/2014,15:53:59,19.344,N,93.953,W,0
10/21/2014,15:56:00,19.343,N,93.951,W,0
10/21/2014,15:57:59,19.342,N,93.949,W,0
10/21/2014,16:00:00,19.341,N,93.947,W,0
10/21/2014,16:01:59,19.34,N,93.944,W,0
10/21/2014,16:04:00,19.339,N,93.942,W,0
10/21/2014,16:06:00,19.338,N,93.94,W,0
10/21/2014,16:07:59,19.337,N,93.937,W,0
10/21/2014,16:09:59,19.336,N,93.935,W,0
10/21/2014,16:12:00,19.334,N,93.932,W,0
10/21/2014,16:14:00,19.333,N,93.93,W,0
10/21/2014,16:15:59,19.332,N,93.928,W,0
10/21/2014,16:17:59,19.331,N,93.925,W,0
10/21/2014,16:20:00,19.33,N,93.923,W,0
10/21/2014,16:22:00,19.329,N,93.921,W,0
10/21/2014,16:23:59,19.328,N,93.918,W,0
10/21/2014,16:25:59,19.327,N,93.916,W,0
10/21/2014,16:28:00,19.326,N,93.913,W,0
10/21/2014,16:30:00,19.325,N,93.911,W,0
10/21/2014,16:31:59,19.324,N,93.909,W,0
10/21/2014,16:34:00,19.323,N,93.906,W,0
10/21/2014,16:36:00,19.322,N,93.904,W,0
10/21/2014,16:37:59,19.321,N,93.901,W,0
10/21/2014,16:39:59,19.32,N,93.899,W,0
10/21/2014,16:42:00,19.319,N,93.896,W,0
10/21/2014,16:44:00,19.318,N,93.894,W,0
10/21/2014,16:45:59,19.317,N,93.892,W,0
10/21/2014,16:47:59,19.316,N,93.889,W,0
10/21/2014,16:50:00,19.315,N,93.887,W,0
10/21/2014,16:52:00,19.314,N,93.884,W,0
10/21/2014,16:53:59,19.314,N,93.882,W,0
10/21/2014,16:55:59,19.313,N,93.879,W,0
10/21/2014,16:58:00,19.312,N,93.877,W,0
10/21/2014,17:00:00,19.311,N,93.874,W,0
10/21/2014,17:01:59,19.31,N,93.872,W,0
10/21/2014,17:04:00,19.309,N,93.869,W,0
10/21/2014,17:06:00,19.308,N,93.867,W,0
10/21/2014,17:07:59,19.307,N,93.864,W,0
10/21/2014,17:09:59,19.306,N,93.862,W,0
10/21/2014,17:12:00,19.305,N,93.859,W,0
10/21/2014,17:14:00,19.305,N,93.857,W,0
10/21/2014,17:15:59,19.304,N,93.854,W,0
10/21/2014,17:17:59,19.303,N,93.851,W,0
10/21/2014,17:20:00,19.302,N,93.849,W,0
10/21/2014,17:22:00,19.301,N,93.846,W,0
10/21/2014,17:23:59,19.3,N,93.844,W,0
10/21/2014,17:25:59,19.3,N,93.841,W,0
10/21/2014,17:28:00,19.299,N,93.838,W,0
10/21/2014,17:30:00,19.298,N,93.836,W,0
10/21/2014,17:31:59,19.297,N,93.833,W,0
10/21/2014,17:34:00,19.296,N,93.831,W,0
10/21/2014,17:36:00,19.296,N,93.828,W,0
10/21/2014,17:37:59,19.295,N,93.825,W,0
10/21/2014,17:39:59,19.294,N,93.823,W,0
10/21/2014,17:42:00,19.293,N,93.82,W,0
10/21/2014,17:44:00,19.293,N,93.817,W,0
10/21/2014,17:45:59,19.292,N,93.815,W,0
10/21/2014,17:47:59,19.291,N,93.812,W,0
10/21/2014,17:50:00,19.291,N,93.809,W,0
10/21/2014,17:52:00,19.29,N,93.807,W,0
10/21/2014,17:53:59,19.289,N,93.804,W,0
10/21/2014,17:55:59,19.288,N,93.801,W,0
10/21/2014,17:58:00,19.288,N,93.799,W,0
10/21/2014,18:00:00,19.287,N,93.796,W,0
10/21/2014,18:01:59,19.286,N,93.793,W,0
10/21/2014,18:04:00,19.286,N,93.79,W,0
10/21/2014,18:06:00,19.285,N,93.788,W,0
10/21/2014,18:07:59,19.284,N,93.785,W,0
10/21/2014,18:09:59,19.284,N,93.782,W,0
10/21/2014,18:12:00,19.283,N,93.779,W,0
10/21/2014,18:14:00,19.283,N,93.777,W,0
10/21/2014,18:15:59,19.282,N,93.774,W,0
10/21/2014,18:17:59,19.281,N,93.771,W,0
10/21/2014,18:20:00,19.281,N,93.768,W,0
10/21/2014,18:22:00,19.28,N,93.765,W,0
10/21/2014,18:23:59,19.28,N,93.763,W,0
10/21/2014,18:25:59,19.279,N,93.76,W,0
10/21/2014,18:28:00,19.279,N,93.757,W,0
10/21/2014,18:30:00,19.278,N,93.754,W,0
10/21/2014,18:31:59,19.277,N,93.751,W,0
10/21/2014,18:34:00,19.277,N,93.748,W,0
10/21/2014,18:36:00,19.276,N,93.746,W,0
10/21/2014,18:37:59,19.276,N,93.743,W,0
10/21/2014,18:39:59,19.275,N,93.74,W,0
10/21/2014,18:42:00,19.275,N,93.737,W,0
10/21/2014,18:44:00,19.275,N,93.734,W,0
10/21/2014,18:45:59,19.274,N,93.731,W,0
10/21/2014,18:47:59,19.274,N,93.728,W,0
10/21/2014,18:50:00,19.273,N,93.725,W,0
10/21/2014,18:52:00,19.273,N,93.722,W,0
10/21/2014,18:53:59,19.272,N,93.719,W,0
10/21/2014,18:55:59,19.272,N,93.716,W,0
10/21/2014,18:58:00,19.271,N,93.713,W,0
10/21/2014,19:00:00,19.271,N,93.71,W,0
10/21/2014,19:01:59,19.271,N,93.708,W,0
10/21/2014,19:04:00,19.27,N,93.704,W,0
10/21/2014,19:06:00,19.27,N,93.701,W,0
10/21/2014,19:07:59,19.27,N,93.698,W,0
10/21/2014,19:09:59,19.269,N,93.695,W,0
10/21/2014,19:12:00,19.269,N,93.692,W,0
10/21/2014,19:14:00,19.269,N,93.689,W,0
10/21/2014,19:15:59,19.268,N,93.686,W,0
10/21/2014,19:17:59,19.268,N,93.683,W,0
10/21/2014,19:20:00,19.268,N,93.68,W,0
10/21/2014,19:22:00,19.267,N,93.677,W,0
10/21/2014,19:23:59,19.267,N,93.674,W,0
10/21/2014,19:25:59,19.267,N,93.671,W,0
10/21/2014,19:28:00,19.267,N,93.668,W,0
10/21/2014,19:30:00,19.266,N,93.665,W,0
10/21/2014,19:31:59,19.266,N,93.662,W,0
10/21/2014,19:34:00,19.266,N,93.658,W,0
10/21/2014,19:36:00,19.266,N,93.655,W,0
10/21/2014,19:37:59,19.266,N,93.652,W,0
10/21/2014,19:39:59,19.265,N,93.649,W,0
10/21/2014,19:42:00,19.265,N,93.646,W,0
10/21/2014,19:44:00,19.265,N,93.643,W,0
10/21/2014,19:45:59,19.265,N,93.639,W,0
10/21/2014,19:47:59,19.265,N,93.636,W,0
10/21/2014,19:50:00,19.265,N,93.633,W,0
10/21/2014,19:52:00,19.264,N,93.63,W,0
10/21/2014,19:53:59,19.264,N,93.626,W,0
10/21/2014,19:55:59,19.264,N,93.623,W,0
10/21/2014,19:58:00,19.264,N,93.62,W,0
10/21/2014,20:00:00,19.264,N,93.617,W,0
10/21/2014,20:01:37,19.264,N,93.614,W,0
10/21/2014,20:03:37,19.264,N,93.611,W,0
10/21/2014,20:05:36,19.264,N,93.608,W,0
10/21/2014,20:07:36,19.263,N,93.605,W,0
10/21/2014,20:09:37,19.263,N,93.601,W,0
10/21/2014,20:11:37,19.263,N,93.598,W,0
10/21/2014,20:13:36,19.263,N,93.595,W,0
10/21/2014,20:15:37,19.263,N,93.592,W,0
10/21/2014,20:17:37,19.262,N,93.589,W,0
10/21/2014,20:19:36,19.262,N,93.586,W,0
10/21/2014,20:21:36,19.262,N,93.583,W,0
10/21/2014,20:23:37,19.262,N,93.579,W,0
10/21/2014,20:25:37,19.262,N,93.576,W,0
10/21/2014,20:27:36,19.261,N,93.573,W,0
10/21/2014,20:29:36,19.261,N,93.57,W,0
10/21/2014,20:31:37,19.261,N,93.567,W,0
10/21/2014,20:33:37,19.261,N,93.564,W,0
10/21/2014,20:35:36,19.261,N,93.561,W,0
10/21/2014,20:37:36,19.26,N,93.557,W,0
10/21/2014,20:39:37,19.26,N,93.554,W,0
10/21/2014,20:41:37,19.26,N,93.551,W,0
10/21/2014,20:43:36,19.26,N,93.548,W,0
10/21/2014,20:45:37,19.26,N,93.545,W,0
10/21/2014,20:47:37,19.259,N,93.542,W,0
10/21/2014,20:49:36,19.259,N,93.539,W,0
10/21/2014,20:51:36,19.259,N,93.535,W,0
10/21/2014,20:53:37,19.259,N,93.532,W,0
10/21/2014,20:55:37,19.259,N,93.529,W,0
10/21/2014,20:57:36,19.259,N,93.526,W,0
10/21/2014,20:59:36,19.258,N,93.523,W,0
10/21/2014,21:01:37,19.258,N,93.52,W,0
10/21/2014,21:03:37,19.258,N,93.517,W,0
10/21/2014,21:05:36,19.258,N,93.513,W,0
10/21/2014,21:07:36,19.258,N,93.51,W,0
10/21/2014,21:09:37,19.258,N,93.507,W,0
10/21/2014,21:11:37,19.257,N,93.504,W,0
10/21/2014,21:13:36,19.257,N,93.501,W,0
10/21/2014,21:15:37,19.257,N,93.498,W,0
10/21/2014,21:17:37,19.257,N,93.495,W,0
10/21/2014,21:19:36,19.257,N,93.491,W,0
10/21/2014,21:21:36,19.257,N,93.488,W,0
10/21/2014,21:23:37,19.257,N,93.485,W,0
10/21/2014,21:25:37,19.256,N,93.482,W,0
10/21/2014,21:27:36,19.256,N,93.479,W,0
10/21/2014,21:29:36,19.256,N,93.476,W,0
10/21/2014,21:31:37,19.256,N,93.473,W,0
10/21/2014,21:33:37,19.256,N,93.469,W,0
10/21/2014,21:35:36,19.256,N,93.466,W,0
10/21/2014,21:37:36,19.255,N,93.463,W,0
10/21/2014,21:39:37,19.255,N,93.46,W,0
10/21/2014,21:41:37,19.255,N,93.457,W,0
10/21/2014,21:43:36,19.255,N,93.454,W,0
10/21/2014,21:45:37,19.255,N,93.451,W,0
10/21/2014,21:47:37,19.255,N,93.447,W,0
10/21/2014,21:49:36,19.255,N,93.444,W,0
10/21/2014,21:51:36,19.255,N,93.441,W,0
10/21/2014,21:53:37,19.254,N,93.438,W,0
10/21/2014,21:55:37,19.254,N,93.435,W,0
10/21/2014,21:57:36,19.254,N,93.432,W,0
10/21/2014,21:59:36,19.254,N,93.429,W,0
10/21/2014,22:01:37,19.254,N,93.425,W,0
10/21/2014,22:03:37,19.254,N,93.422,W,0
10/21/2014,22:05:36,19.254,N,93.419,W,0
10/21/2014,22:07:36,19.254,N,93.416,W,0
10/21/2014,22:09:37,19.254,N,93.413,W,0
10/21/2014,22:11:37,19.254,N,93.41,W,0
