Track,for,Karen,2013,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
10/4/2013,14:46:59,25.546,N,89.997,W,0
10/4/2013,14:48:59,25.55,N,89.999,W,0
10/4/2013,14:50:59,25.553,N,90.001,W,0
10/4/2013,14:53:00,25.556,N,90.002,W,0
10/4/2013,14:55:00,25.559,N,90.004,W,0
10/4/2013,14:57:00,25.562,N,90.005,W,0
10/4/2013,14:59:00,25.566,N,90.007,W,0
10/4/2013,15:00:59,25.569,N,90.008,W,0
10/4/2013,15:02:59,25.572,N,90.01,W,0
10/4/2013,15:04:59,25.575,N,90.011,W,0
10/4/2013,15:06:59,25.578,N,90.013,W,0
10/4/2013,15:09:00,25.581,N,90.014,W,0
10/4/2013,15:11:00,25.584,N,90.016,W,0
10/4/2013,15:13:00,25.587,N,90.017,W,0
10/4/2013,15:15:00,25.59,N,90.018,W,0
10/4/2013,15:16:59,25.593,N,90.02,W,0
10/4/2013,15:18:59,25.596,N,90.021,W,0
10/4/2013,15:20:59,25.599,N,90.023,W,0
10/4/2013,15:23:00,25.602,N,90.024,W,0
10/4/2013,15:25:00,25.605,N,90.025,W,0
10/4/2013,15:27:00,25.608,N,90.027,W,0
10/4/2013,15:29:00,25.611,N,90.028,W,0
10/4/2013,15:30:59,25.614,N,90.03,W,0
10/4/2013,15:32:59,25.617,N,90.031,W,0
10/4/2013,15:34:59,25.619,N,90.032,W,0
10/4/2013,15:36:59,25.622,N,90.034,W,0
10/4/2013,15:39:00,25.625,N,90.035,W,0
10/4/2013,15:41:00,25.628,N,90.036,W,0
10/4/2013,15:43:00,25.631,N,90.037,W,0
10/4/2013,15:45:00,25.633,N,90.039,W,0
10/4/2013,15:46:59,25.636,N,90.04,W,0
10/4/2013,15:48:59,25.639,N,90.041,W,0
10/4/2013,15:50:59,25.641,N,90.043,W,0
10/4/2013,15:53:00,25.644,N,90.044,W,0
10/4/2013,15:55:00,25.646,N,90.045,W,0
10/4/2013,15:57:00,25.649,N,90.046,W,0
10/4/2013,15:59:00,25.652,N,90.048,W,0
10/4/2013,16:01:00,25.654,N,90.049,W,0
10/4/2013,16:03:00,25.657,N,90.05,W,0
10/4/2013,16:05:00,25.659,N,90.051,W,0
10/4/2013,16:07:00,25.662,N,90.053,W,0
10/4/2013,16:09:00,25.664,N,90.054,W,0
10/4/2013,16:11:00,25.667,N,90.055,W,0
10/4/2013,16:13:00,25.669,N,90.056,W,0
10/4/2013,16:15:00,25.672,N,90.057,W,0
10/4/2013,16:16:59,25.674,N,90.059,W,0
10/4/2013,16:18:59,25.676,N,90.06,W,0
10/4/2013,16:20:59,25.679,N,90.061,W,0
10/4/2013,16:22:59,25.681,N,90.062,W,0
10/4/2013,16:24:59,25.683,N,90.063,W,0
10/4/2013,16:26:59,25.686,N,90.065,W,0
10/4/2013,16:28:59,25.688,N,90.066,W,0
10/4/2013,16:31:00,25.69,N,90.067,W,0
10/4/2013,16:33:00,25.692,N,90.068,W,0
10/4/2013,16:35:00,25.695,N,90.069,W,0
10/4/2013,16:37:00,25.697,N,90.07,W,0
10/4/2013,16:39:00,25.699,N,90.072,W,0
10/4/2013,16:41:00,25.701,N,90.073,W,0
10/4/2013,16:43:00,25.703,N,90.074,W,0
10/4/2013,16:45:00,25.705,N,90.075,W,0
10/4/2013,16:46:59,25.708,N,90.076,W,0
10/4/2013,16:48:59,25.71,N,90.077,W,0
10/4/2013,16:50:59,25.712,N,90.078,W,0
10/4/2013,16:52:59,25.714,N,90.08,W,0
10/4/2013,16:54:59,25.716,N,90.081,W,0
10/4/2013,16:56:59,25.718,N,90.082,W,0
10/4/2013,16:58:59,25.72,N,90.083,W,0
10/4/2013,17:01:00,25.722,N,90.084,W,0
10/4/2013,17:03:00,25.724,N,90.085,W,0
10/4/2013,17:05:00,25.726,N,90.087,W,0
10/4/2013,17:07:00,25.728,N,90.088,W,0
10/4/2013,17:09:00,25.729,N,90.089,W,0
10/4/2013,17:11:00,25.731,N,90.09,W,0
10/4/2013,17:13:00,25.733,N,90.091,W,0
10/4/2013,17:15:00,25.735,N,90.092,W,0
10/4/2013,17:16:59,25.737,N,90.093,W,0
10/4/2013,17:18:59,25.739,N,90.095,W,0
10/4/2013,17:20:59,25.741,N,90.096,W,0
10/4/2013,17:22:59,25.742,N,90.097,W,0
10/4/2013,17:24:59,25.744,N,90.098,W,0
10/4/2013,17:26:59,25.746,N,90.099,W,0
10/4/2013,17:28:59,25.748,N,90.1,W,0
10/4/2013,17:31:00,25.749,N,90.101,W,0
10/4/2013,17:33:00,25.751,N,90.103,W,0
10/4/2013,17:35:00,25.753,N,90.104,W,0
10/4/2013,17:37:00,25.754,N,90.105,W,0
10/4/2013,17:39:00,25.756,N,90.106,W,0
10/4/2013,17:41:00,25.758,N,90.107,W,0
10/4/2013,17:43:00,25.759,N,90.108,W,0
10/4/2013,17:45:00,25.761,N,90.109,W,0
10/4/2013,17:46:59,25.762,N,90.111,W,0
10/4/2013,17:48:59,25.764,N,90.112,W,0
10/4/2013,17:50:59,25.766,N,90.113,W,0
10/4/2013,17:52:49,25.767,N,90.114,W,0
10/4/2013,17:54:49,25.769,N,90.114,W,0
10/4/2013,17:56:49,25.771,N,90.114,W,0
10/4/2013,17:58:49,25.773,N,90.114,W,0
10/4/2013,18:00:48,25.775,N,90.114,W,0
10/4/2013,18:02:48,25.776,N,90.115,W,0
10/4/2013,18:04:48,25.778,N,90.115,W,0
10/4/2013,18:06:48,25.78,N,90.115,W,0
10/4/2013,18:08:48,25.782,N,90.115,W,0
10/4/2013,18:10:48,25.784,N,90.115,W,0
10/4/2013,18:12:48,25.785,N,90.115,W,0
10/4/2013,18:14:49,25.787,N,90.116,W,0
10/4/2013,18:16:49,25.789,N,90.116,W,0
10/4/2013,18:18:49,25.791,N,90.116,W,0
10/4/2013,18:20:49,25.792,N,90.117,W,0
10/4/2013,18:22:49,25.794,N,90.117,W,0
10/4/2013,18:24:49,25.795,N,90.117,W,0
10/4/2013,18:26:49,25.797,N,90.118,W,0
10/4/2013,18:28:49,25.799,N,90.118,W,0
10/4/2013,18:30:48,25.8,N,90.119,W,0
10/4/2013,18:32:48,25.802,N,90.119,W,0
10/4/2013,18:34:48,25.803,N,90.12,W,0
10/4/2013,18:36:48,25.805,N,90.121,W,0
10/4/2013,18:38:48,25.806,N,90.121,W,0
10/4/2013,18:40:48,25.808,N,90.122,W,0
10/4/2013,18:42:48,25.809,N,90.123,W,0
10/4/2013,18:44:49,25.81,N,90.124,W,0
10/4/2013,18:46:49,25.812,N,90.124,W,0
10/4/2013,18:48:49,25.813,N,90.125,W,0
10/4/2013,18:50:49,25.815,N,90.126,W,0
10/4/2013,18:52:49,25.816,N,90.127,W,0
10/4/2013,18:54:49,25.817,N,90.128,W,0
10/4/2013,18:56:49,25.818,N,90.129,W,0
10/4/2013,18:58:49,25.82,N,90.131,W,0
10/4/2013,19:00:48,25.821,N,90.132,W,0
10/4/2013,19:02:48,25.822,N,90.133,W,0
10/4/2013,19:04:48,25.823,N,90.135,W,0
10/4/2013,19:06:48,25.824,N,90.136,W,0
10/4/2013,19:08:48,25.825,N,90.137,W,0
10/4/2013,19:10:48,25.826,N,90.139,W,0
10/4/2013,19:12:48,25.827,N,90.14,W,0
10/4/2013,19:14:49,25.828,N,90.142,W,0
10/4/2013,19:16:49,25.829,N,90.144,W,0
10/4/2013,19:18:49,25.83,N,90.145,W,0
10/4/2013,19:20:49,25.831,N,90.147,W,0
10/4/2013,19:22:49,25.832,N,90.149,W,0
10/4/2013,19:24:49,25.833,N,90.151,W,0
10/4/2013,19:26:49,25.834,N,90.153,W,0
10/4/2013,19:28:49,25.835,N,90.155,W,0
10/4/2013,19:30:48,25.836,N,90.157,W,0
10/4/2013,19:32:48,25.837,N,90.159,W,0
10/4/2013,19:34:48,25.838,N,90.161,W,0
10/4/2013,19:36:48,25.838,N,90.163,W,0
10/4/2013,19:38:48,25.839,N,90.165,W,0
10/4/2013,19:40:48,25.84,N,90.168,W,0
10/4/2013,19:42:48,25.841,N,90.17,W,0
10/4/2013,19:44:49,25.841,N,90.172,W,0
10/4/2013,19:46:49,25.842,N,90.175,W,0
10/4/2013,19:48:49,25.843,N,90.177,W,0
10/4/2013,19:50:49,25.843,N,90.179,W,0
10/4/2013,19:52:49,25.844,N,90.182,W,0
10/4/2013,19:54:49,25.845,N,90.184,W,0
10/4/2013,19:56:05,25.845,N,90.186,W,0
10/4/2013,19:58:05,25.846,N,90.189,W,0
10/4/2013,20:00:05,25.846,N,90.192,W,0
10/4/2013,20:02:06,25.847,N,90.195,W,0
10/4/2013,20:04:06,25.847,N,90.198,W,0
10/4/2013,20:06:06,25.848,N,90.202,W,0
10/4/2013,20:08:06,25.848,N,90.205,W,0
10/4/2013,20:10:06,25.848,N,90.208,W,0
10/4/2013,20:12:06,25.849,N,90.211,W,0
10/4/2013,20:14:06,25.849,N,90.215,W,0
10/4/2013,20:16:06,25.85,N,90.218,W,0
10/4/2013,20:18:05,25.85,N,90.221,W,0
10/4/2013,20:20:05,25.85,N,90.225,W,0
10/4/2013,20:22:05,25.851,N,90.228,W,0
10/4/2013,20:24:05,25.851,N,90.232,W,0
10/4/2013,20:26:05,25.851,N,90.235,W,0
10/4/2013,20:28:05,25.852,N,90.239,W,0
10/4/2013,20:30:05,25.852,N,90.242,W,0
10/4/2013,20:32:06,25.852,N,90.246,W,0
10/4/2013,20:34:06,25.853,N,90.249,W,0
10/4/2013,20:36:06,25.853,N,90.252,W,0
10/4/2013,20:38:06,25.853,N,90.256,W,0
10/4/2013,20:40:06,25.853,N,90.259,W,0
10/4/2013,20:42:06,25.854,N,90.263,W,0
10/4/2013,20:44:06,25.854,N,90.266,W,0
10/4/2013,20:46:06,25.854,N,90.269,W,0
10/4/2013,20:48:05,25.855,N,90.273,W,0
10/4/2013,20:50:05,25.855,N,90.276,W,0
10/4/2013,20:52:05,25.855,N,90.279,W,0
10/4/2013,20:54:05,25.856,N,90.282,W,0
10/4/2013,20:56:05,25.856,N,90.286,W,0
10/4/2013,20:58:05,25.856,N,90.289,W,0
10/4/2013,21:00:05,25.856,N,90.292,W,0
10/4/2013,21:02:06,25.857,N,90.295,W,0
10/4/2013,21:04:06,25.857,N,90.298,W,0
10/4/2013,21:06:06,25.857,N,90.301,W,0
10/4/2013,21:08:06,25.858,N,90.304,W,0
10/4/2013,21:10:06,25.858,N,90.307,W,0
10/4/2013,21:12:06,25.859,N,90.309,W,0
10/4/2013,21:14:06,25.859,N,90.312,W,0
10/4/2013,21:16:06,25.859,N,90.315,W,0
10/4/2013,21:18:05,25.86,N,90.317,W,0
10/4/2013,21:20:05,25.86,N,90.32,W,0
10/4/2013,21:22:05,25.861,N,90.322,W,0
10/4/2013,21:24:05,25.861,N,90.324,W,0
10/4/2013,21:26:05,25.862,N,90.327,W,0
10/4/2013,21:27:23,25.862,N,90.328,W,0
10/4/2013,21:29:23,25.862,N,90.33,W,0
10/4/2013,21:31:23,25.863,N,90.331,W,0
10/4/2013,21:33:22,25.863,N,90.333,W,0
10/4/2013,21:35:22,25.864,N,90.334,W,0
10/4/2013,21:37:22,25.864,N,90.336,W,0
10/4/2013,21:39:22,25.864,N,90.337,W,0
10/4/2013,21:41:22,25.865,N,90.339,W,0
10/4/2013,21:43:22,25.865,N,90.34,W,0
10/4/2013,21:45:22,25.866,N,90.341,W,0
10/4/2013,21:47:22,25.866,N,90.342,W,0
10/4/2013,21:49:23,25.867,N,90.343,W,0
10/4/2013,21:51:23,25.867,N,90.344,W,0
10/4/2013,21:53:23,25.868,N,90.345,W,0
10/4/2013,21:55:23,25.868,N,90.346,W,0
10/4/2013,21:57:23,25.869,N,90.347,W,0
10/4/2013,21:59:23,25.869,N,90.348,W,0
10/4/2013,22:01:23,25.87,N,90.349,W,0
10/4/2013,22:03:22,25.871,N,90.35,W,0
10/4/2013,22:05:22,25.871,N,90.351,W,0
10/4/2013,22:07:22,25.872,N,90.351,W,0
10/4/2013,22:09:22,25.873,N,90.352,W,0
10/4/2013,22:11:22,25.873,N,90.353,W,0
10/4/2013,22:13:22,25.874,N,90.353,W,0
10/4/2013,22:15:22,25.875,N,90.354,W,0
10/4/2013,22:17:22,25.875,N,90.355,W,0
10/4/2013,22:19:23,25.876,N,90.355,W,0
10/4/2013,22:21:23,25.877,N,90.356,W,0
10/4/2013,22:23:23,25.878,N,90.356,W,0
10/4/2013,22:25:23,25.879,N,90.357,W,0
10/4/2013,22:27:23,25.88,N,90.357,W,0
10/4/2013,22:29:23,25.88,N,90.358,W,0
10/4/2013,22:31:23,25.881,N,90.358,W,0
10/4/2013,22:33:22,25.882,N,90.359,W,0
10/4/2013,22:35:22,25.883,N,90.359,W,0
10/4/2013,22:37:22,25.884,N,90.36,W,0
10/4/2013,22:39:22,25.886,N,90.36,W,0
10/4/2013,22:41:22,25.887,N,90.36,W,0
10/4/2013,22:43:22,25.888,N,90.361,W,0
10/4/2013,22:45:22,25.889,N,90.361,W,0
10/4/2013,22:47:22,25.89,N,90.362,W,0
10/4/2013,22:49:23,25.891,N,90.362,W,0
10/4/2013,22:51:23,25.893,N,90.363,W,0
10/4/2013,22:53:23,25.894,N,90.363,W,0
10/4/2013,22:55:23,25.895,N,90.363,W,0
10/4/2013,22:57:23,25.896,N,90.364,W,0
10/4/2013,22:59:23,25.898,N,90.364,W,0
10/4/2013,23:01:23,25.899,N,90.365,W,0
10/4/2013,23:03:22,25.901,N,90.365,W,0
10/4/2013,23:05:22,25.902,N,90.365,W,0
10/4/2013,23:07:22,25.903,N,90.366,W,0
10/4/2013,23:08:09,25.904,N,90.366,W,0
10/4/2013,23:10:08,25.904,N,90.365,W,0
10/4/2013,23:12:08,25.905,N,90.364,W,0
10/4/2013,23:14:08,25.905,N,90.364,W,0
10/4/2013,23:16:08,25.906,N,90.363,W,0
10/4/2013,23:18:08,25.906,N,90.362,W,0
10/4/2013,23:20:08,25.907,N,90.362,W,0
10/4/2013,23:22:08,25.908,N,90.361,W,0
10/4/2013,23:24:08,25.909,N,90.361,W,0
10/4/2013,23:26:09,25.91,N,90.361,W,0
10/4/2013,23:28:09,25.911,N,90.361,W,0
10/4/2013,23:30:09,25.913,N,90.361,W,0
10/4/2013,23:32:09,25.914,N,90.361,W,0
10/4/2013,23:34:09,25.916,N,90.361,W,0
10/4/2013,23:36:09,25.917,N,90.362,W,0
10/4/2013,23:38:09,25.919,N,90.362,W,0
10/4/2013,23:40:08,25.921,N,90.363,W,0
10/4/2013,23:42:08,25.923,N,90.364,W,0
10/4/2013,23:44:08,25.926,N,90.365,W,0
10/4/2013,23:46:08,25.928,N,90.366,W,0
10/4/2013,23:48:08,25.931,N,90.368,W,0
10/4/2013,23:50:08,25.934,N,90.369,W,0
10/4/2013,23:52:08,25.936,N,90.371,W,0
10/4/2013,23:54:08,25.939,N,90.373,W,0
10/4/2013,23:56:09,25.943,N,90.375,W,0
10/4/2013,23:56:27,25.943,N,90.375,W,0
10/4/2013,23:58:27,25.946,N,90.376,W,0
10/5/2013,0:00:26,25.948,N,90.378,W,0
10/5/2013,0:02:26,25.951,N,90.379,W,0
10/5/2013,0:04:26,25.954,N,90.381,W,0
10/5/2013,0:06:26,25.957,N,90.383,W,0
10/5/2013,0:08:26,25.96,N,90.385,W,0
10/5/2013,0:10:26,25.963,N,90.387,W,0
10/5/2013,0:12:26,25.966,N,90.389,W,0
10/5/2013,0:14:27,25.97,N,90.391,W,0
10/5/2013,0:16:27,25.974,N,90.394,W,0
10/5/2013,0:18:27,25.977,N,90.396,W,0
10/5/2013,0:20:27,25.981,N,90.399,W,0
10/5/2013,0:22:27,25.985,N,90.402,W,0
10/5/2013,0:24:27,25.99,N,90.405,W,0
10/5/2013,0:26:27,25.994,N,90.409,W,0
10/5/2013,0:28:27,25.999,N,90.412,W,0
10/5/2013,0:30:26,26.004,N,90.416,W,0
10/5/2013,0:32:26,26.009,N,90.42,W,0
10/5/2013,0:34:26,26.014,N,90.424,W,0
10/5/2013,0:36:26,26.019,N,90.428,W,0
10/5/2013,0:38:26,26.025,N,90.433,W,0
10/5/2013,0:40:26,26.03,N,90.437,W,0
10/5/2013,0:42:01,26.035,N,90.441,W,0
10/5/2013,0:44:01,26.039,N,90.444,W,0
10/5/2013,0:46:01,26.043,N,90.447,W,0
10/5/2013,0:48:00,26.047,N,90.45,W,0
10/5/2013,0:50:00,26.051,N,90.453,W,0
10/5/2013,0:52:00,26.055,N,90.456,W,0
10/5/2013,0:54:00,26.059,N,90.459,W,0
10/5/2013,0:56:00,26.063,N,90.462,W,0
10/5/2013,0:58:00,26.067,N,90.465,W,0
10/5/2013,1:00:00,26.07,N,90.468,W,0
10/5/2013,1:02:00,26.074,N,90.471,W,0
10/5/2013,1:04:01,26.078,N,90.474,W,0
10/5/2013,1:06:01,26.082,N,90.477,W,0
10/5/2013,1:08:01,26.086,N,90.48,W,0
10/5/2013,1:10:01,26.09,N,90.483,W,0
10/5/2013,1:12:01,26.094,N,90.486,W,0
10/5/2013,1:14:01,26.097,N,90.489,W,0
10/5/2013,1:16:01,26.101,N,90.492,W,0
10/5/2013,1:18:00,26.105,N,90.495,W,0
10/5/2013,1:20:00,26.109,N,90.498,W,0
10/5/2013,1:22:00,26.112,N,90.502,W,0
10/5/2013,1:24:00,26.116,N,90.505,W,0
10/5/2013,1:26:00,26.12,N,90.508,W,0
10/5/2013,1:28:00,26.124,N,90.511,W,0
10/5/2013,1:30:00,26.127,N,90.514,W,0
10/5/2013,1:32:00,26.131,N,90.517,W,0
10/5/2013,1:34:01,26.135,N,90.52,W,0
10/5/2013,1:36:01,26.138,N,90.524,W,0
10/5/2013,1:38:01,26.142,N,90.527,W,0
10/5/2013,1:40:01,26.145,N,90.53,W,0
10/5/2013,1:42:01,26.149,N,90.533,W,0
10/5/2013,1:44:01,26.153,N,90.537,W,0
10/5/2013,1:46:01,26.156,N,90.54,W,0
10/5/2013,1:48:00,26.16,N,90.543,W,0
10/5/2013,1:50:00,26.163,N,90.547,W,0
10/5/2013,1:52:00,26.167,N,90.55,W,0
10/5/2013,1:54:00,26.17,N,90.553,W,0
10/5/2013,1:56:00,26.173,N,90.557,W,0
10/5/2013,1:58:00,26.177,N,90.56,W,0
10/5/2013,2:00:00,26.18,N,90.563,W,0
10/5/2013,2:02:00,26.184,N,90.567,W,0
10/5/2013,2:04:01,26.187,N,90.57,W,0
10/5/2013,2:06:01,26.19,N,90.574,W,0
10/5/2013,2:08:01,26.194,N,90.577,W,0
10/5/2013,2:10:01,26.197,N,90.58,W,0
10/5/2013,2:12:01,26.2,N,90.584,W,0
10/5/2013,2:14:01,26.203,N,90.587,W,0
10/5/2013,2:16:01,26.207,N,90.591,W,0
10/5/2013,2:18:00,26.21,N,90.594,W,0
10/5/2013,2:20:00,26.213,N,90.598,W,0
10/5/2013,2:22:00,26.216,N,90.602,W,0
10/5/2013,2:24:00,26.219,N,90.605,W,0
10/5/2013,2:26:00,26.222,N,90.609,W,0
10/5/2013,2:28:00,26.225,N,90.613,W,0
10/5/2013,2:30:00,26.228,N,90.616,W,0
10/5/2013,2:32:00,26.231,N,90.62,W,0
10/5/2013,2:34:01,26.234,N,90.624,W,0
10/5/2013,2:36:01,26.237,N,90.627,W,0
10/5/2013,2:38:01,26.24,N,90.631,W,0
10/5/2013,2:40:01,26.243,N,90.635,W,0
10/5/2013,2:42:01,26.246,N,90.639,W,0
10/5/2013,2:44:01,26.249,N,90.642,W,0
10/5/2013,2:46:01,26.252,N,90.646,W,0
10/5/2013,2:48:00,26.254,N,90.65,W,0
10/5/2013,2:50:00,26.257,N,90.654,W,0
10/5/2013,2:52:00,26.26,N,90.658,W,0
10/5/2013,2:54:00,26.263,N,90.662,W,0
10/5/2013,2:56:00,26.266,N,90.666,W,0
10/5/2013,2:58:00,26.268,N,90.67,W,0
10/5/2013,3:00:00,26.271,N,90.673,W,0
10/5/2013,3:02:00,26.274,N,90.677,W,0
10/5/2013,3:04:01,26.277,N,90.681,W,0
10/5/2013,3:06:01,26.279,N,90.685,W,0
10/5/2013,3:08:01,26.282,N,90.689,W,0
10/5/2013,3:10:01,26.285,N,90.693,W,0
10/5/2013,3:12:01,26.288,N,90.698,W,0
10/5/2013,3:14:01,26.29,N,90.702,W,0
10/5/2013,3:16:01,26.293,N,90.706,W,0
10/5/2013,3:18:00,26.296,N,90.71,W,0
10/5/2013,3:20:00,26.299,N,90.714,W,0
10/5/2013,3:22:00,26.301,N,90.718,W,0
10/5/2013,3:24:00,26.304,N,90.722,W,0
10/5/2013,3:26:00,26.307,N,90.726,W,0
10/5/2013,3:28:00,26.31,N,90.73,W,0
10/5/2013,3:30:00,26.312,N,90.735,W,0
10/5/2013,3:32:00,26.315,N,90.739,W,0
10/5/2013,3:34:01,26.318,N,90.743,W,0
10/5/2013,3:36:01,26.321,N,90.747,W,0
10/5/2013,3:38:01,26.324,N,90.751,W,0
10/5/2013,3:40:01,26.326,N,90.756,W,0
10/5/2013,3:42:01,26.329,N,90.76,W,0
10/5/2013,3:44:01,26.332,N,90.764,W,0
10/5/2013,3:46:01,26.335,N,90.768,W,0
10/5/2013,3:48:00,26.338,N,90.773,W,0
10/5/2013,3:50:00,26.341,N,90.777,W,0
10/5/2013,3:52:00,26.344,N,90.781,W,0
10/5/2013,3:54:00,26.347,N,90.786,W,0
10/5/2013,3:56:00,26.35,N,90.79,W,0
10/5/2013,3:58:00,26.353,N,90.794,W,0
10/5/2013,4:00:00,26.356,N,90.799,W,0
10/5/2013,4:02:00,26.359,N,90.803,W,0
10/5/2013,4:04:01,26.363,N,90.807,W,0
10/5/2013,4:06:01,26.366,N,90.812,W,0
10/5/2013,4:08:01,26.369,N,90.816,W,0
10/5/2013,4:10:01,26.372,N,90.82,W,0
10/5/2013,4:12:01,26.376,N,90.825,W,0
10/5/2013,4:14:01,26.379,N,90.829,W,0
10/5/2013,4:16:01,26.382,N,90.834,W,0
10/5/2013,4:18:00,26.386,N,90.838,W,0
10/5/2013,4:20:00,26.389,N,90.843,W,0
10/5/2013,4:22:00,26.393,N,90.847,W,0
10/5/2013,4:24:00,26.396,N,90.851,W,0
10/5/2013,4:26:00,26.4,N,90.856,W,0
10/5/2013,4:28:00,26.404,N,90.86,W,0
10/5/2013,4:30:00,26.407,N,90.865,W,0
10/5/2013,4:32:00,26.411,N,90.869,W,0
10/5/2013,4:34:01,26.415,N,90.874,W,0
10/5/2013,4:36:01,26.419,N,90.878,W,0
10/5/2013,4:38:01,26.423,N,90.883,W,0
10/5/2013,4:40:01,26.427,N,90.887,W,0
10/5/2013,4:42:01,26.431,N,90.892,W,0
10/5/2013,4:44:01,26.435,N,90.896,W,0
10/5/2013,4:46:01,26.439,N,90.901,W,0
10/5/2013,4:48:00,26.443,N,90.905,W,0
10/5/2013,4:50:00,26.447,N,90.91,W,0
10/5/2013,4:52:00,26.452,N,90.914,W,0
10/5/2013,4:54:00,26.456,N,90.919,W,0
10/5/2013,4:56:00,26.461,N,90.923,W,0
10/5/2013,4:58:00,26.465,N,90.928,W,0
10/5/2013,5:00:00,26.47,N,90.932,W,0
10/5/2013,5:02:00,26.474,N,90.937,W,0
10/5/2013,5:04:01,26.479,N,90.941,W,0
10/5/2013,5:06:01,26.484,N,90.946,W,0
10/5/2013,5:08:01,26.489,N,90.951,W,0
10/5/2013,5:10:01,26.494,N,90.955,W,0
10/5/2013,5:12:01,26.499,N,90.96,W,0
10/5/2013,5:14:01,26.504,N,90.964,W,0
10/5/2013,5:16:01,26.509,N,90.969,W,0
10/5/2013,5:18:00,26.514,N,90.973,W,0
10/5/2013,5:20:00,26.519,N,90.978,W,0
10/5/2013,5:22:00,26.525,N,90.982,W,0
10/5/2013,5:24:00,26.53,N,90.987,W,0
10/5/2013,5:26:00,26.536,N,90.991,W,0
10/5/2013,5:28:00,26.541,N,90.996,W,0
10/5/2013,5:30:00,26.547,N,91.001,W,0
10/5/2013,5:32:00,26.552,N,91.005,W,0
10/5/2013,5:34:01,26.558,N,91.01,W,0
10/5/2013,5:36:01,26.564,N,91.014,W,0
10/5/2013,5:38:01,26.57,N,91.019,W,0
10/5/2013,5:40:01,26.575,N,91.023,W,0
10/5/2013,5:42:01,26.581,N,91.028,W,0
10/5/2013,5:44:01,26.587,N,91.033,W,0
10/5/2013,5:46:01,26.593,N,91.037,W,0
10/5/2013,5:48:00,26.599,N,91.042,W,0
10/5/2013,5:50:00,26.605,N,91.046,W,0
10/5/2013,5:52:00,26.612,N,91.051,W,0
10/5/2013,5:54:00,26.618,N,91.055,W,0
10/5/2013,5:56:00,26.624,N,91.06,W,0
10/5/2013,5:58:00,26.63,N,91.065,W,0
10/5/2013,6:00:00,26.637,N,91.069,W,0
10/5/2013,6:02:00,26.643,N,91.074,W,0
10/5/2013,6:04:01,26.649,N,91.078,W,0
10/5/2013,6:06:01,26.656,N,91.083,W,0
10/5/2013,6:08:01,26.662,N,91.087,W,0
10/5/2013,6:10:01,26.669,N,91.092,W,0
10/5/2013,6:12:01,26.676,N,91.097,W,0
10/5/2013,6:14:01,26.682,N,91.101,W,0
10/5/2013,6:16:01,26.689,N,91.106,W,0
10/5/2013,6:18:00,26.696,N,91.11,W,0
10/5/2013,6:20:00,26.702,N,91.115,W,0
10/5/2013,6:22:00,26.709,N,91.12,W,0
10/5/2013,6:24:00,26.716,N,91.124,W,0
10/5/2013,6:26:00,26.723,N,91.129,W,0
10/5/2013,6:28:00,26.729,N,91.133,W,0
10/5/2013,6:30:00,26.736,N,91.138,W,0
10/5/2013,6:32:00,26.743,N,91.143,W,0
10/5/2013,6:34:01,26.75,N,91.147,W,0
10/5/2013,6:36:01,26.757,N,91.152,W,0
10/5/2013,6:38:01,26.764,N,91.156,W,0
10/5/2013,6:40:01,26.771,N,91.161,W,0
10/5/2013,6:42:01,26.778,N,91.166,W,0
10/5/2013,6:43:04,26.782,N,91.168,W,0
10/5/2013,6:45:04,26.789,N,91.173,W,0
10/5/2013,6:47:04,26.797,N,91.177,W,0
10/5/2013,6:49:04,26.804,N,91.182,W,0
10/5/2013,6:51:04,26.811,N,91.186,W,0
10/5/2013,6:53:04,26.818,N,91.191,W,0
10/5/2013,6:55:04,26.826,N,91.196,W,0
10/5/2013,6:57:03,26.833,N,91.2,W,0
10/5/2013,6:59:03,26.84,N,91.205,W,0
10/5/2013,7:01:03,26.847,N,91.209,W,0
10/5/2013,7:03:03,26.855,N,91.214,W,0
10/5/2013,7:05:03,26.862,N,91.219,W,0
10/5/2013,7:07:03,26.869,N,91.223,W,0
10/5/2013,7:09:03,26.877,N,91.228,W,0
10/5/2013,7:11:04,26.884,N,91.233,W,0
10/5/2013,7:13:04,26.891,N,91.237,W,0
10/5/2013,7:15:04,26.898,N,91.242,W,0
10/5/2013,7:17:04,26.906,N,91.246,W,0
10/5/2013,7:19:04,26.913,N,91.251,W,0
10/5/2013,7:21:04,26.92,N,91.256,W,0
10/5/2013,7:23:04,26.927,N,91.26,W,0
10/5/2013,7:25:04,26.935,N,91.265,W,0
10/5/2013,7:27:03,26.942,N,91.269,W,0
10/5/2013,7:29:03,26.949,N,91.274,W,0
10/5/2013,7:31:03,26.957,N,91.279,W,0
10/5/2013,7:33:03,26.964,N,91.283,W,0
10/5/2013,7:33:23,26.965,N,91.284,W,0
10/5/2013,7:35:23,26.971,N,91.287,W,0
10/5/2013,7:37:24,26.976,N,91.29,W,0
10/5/2013,7:39:24,26.982,N,91.292,W,0
10/5/2013,7:41:24,26.987,N,91.295,W,0
10/5/2013,7:43:24,26.992,N,91.297,W,0
10/5/2013,7:45:24,26.997,N,91.299,W,0
10/5/2013,7:47:24,27.002,N,91.3,W,0
