Track,for,Beryl,2006,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
7/18/2006,11:53:59,32.305,N,73.399,W,0
7/18/2006,11:56:00,32.304,N,73.4,W,0
7/18/2006,11:57:59,32.302,N,73.4,W,0
7/18/2006,12:00:00,32.3,N,73.4,W,0
7/18/2006,12:02:00,32.298,N,73.4,W,0
7/18/2006,12:03:59,32.296,N,73.4,W,0
7/18/2006,12:06:00,32.295,N,73.401,W,0
7/18/2006,12:07:59,32.293,N,73.401,W,0
7/18/2006,12:10:00,32.291,N,73.401,W,0
7/18/2006,12:11:59,32.289,N,73.401,W,0
7/18/2006,12:14:00,32.287,N,73.401,W,0
7/18/2006,12:15:59,32.286,N,73.401,W,0
7/18/2006,12:18:00,32.284,N,73.402,W,0
7/18/2006,12:19:59,32.282,N,73.402,W,0
7/18/2006,12:22:00,32.28,N,73.402,W,0
7/18/2006,12:23:59,32.279,N,73.402,W,0
7/18/2006,12:26:00,32.277,N,73.402,W,0
7/18/2006,12:27:59,32.275,N,73.403,W,0
7/18/2006,12:30:00,32.273,N,73.403,W,0
7/18/2006,12:32:00,32.272,N,73.403,W,0
7/18/2006,12:33:59,32.27,N,73.403,W,0
7/18/2006,12:36:00,32.268,N,73.403,W,0
7/18/2006,12:37:59,32.267,N,73.403,W,0
7/18/2006,12:40:00,32.265,N,73.404,W,0
7/18/2006,12:41:59,32.263,N,73.404,W,0
7/18/2006,12:44:00,32.262,N,73.404,W,0
7/18/2006,12:45:59,32.26,N,73.404,W,0
7/18/2006,12:48:00,32.259,N,73.404,W,0
7/18/2006,12:49:59,32.257,N,73.404,W,0
7/18/2006,12:52:00,32.255,N,73.405,W,0
7/18/2006,12:53:59,32.254,N,73.405,W,0
7/18/2006,12:56:00,32.252,N,73.405,W,0
7/18/2006,12:57:59,32.251,N,73.405,W,0
7/18/2006,13:00:00,32.25,N,73.405,W,0
7/18/2006,13:02:00,32.248,N,73.405,W,0
7/18/2006,13:03:59,32.247,N,73.405,W,0
7/18/2006,13:06:00,32.245,N,73.406,W,0
7/18/2006,13:07:59,32.244,N,73.406,W,0
7/18/2006,13:10:00,32.243,N,73.406,W,0
7/18/2006,13:11:59,32.242,N,73.406,W,0
7/18/2006,13:14:00,32.24,N,73.406,W,0
7/18/2006,13:15:59,32.239,N,73.406,W,0
7/18/2006,13:18:00,32.238,N,73.406,W,0
7/18/2006,13:19:59,32.237,N,73.406,W,0
7/18/2006,13:22:00,32.236,N,73.406,W,0
7/18/2006,13:23:59,32.235,N,73.407,W,0
7/18/2006,13:26:00,32.234,N,73.407,W,0
7/18/2006,13:27:59,32.233,N,73.407,W,0
7/18/2006,13:30:00,32.232,N,73.407,W,0
7/18/2006,13:32:00,32.231,N,73.407,W,0
7/18/2006,13:33:59,32.23,N,73.407,W,0
7/18/2006,13:36:00,32.229,N,73.407,W,0
7/18/2006,13:37:59,32.228,N,73.407,W,0
7/18/2006,13:40:00,32.227,N,73.407,W,0
7/18/2006,13:41:59,32.227,N,73.407,W,0
7/18/2006,13:44:00,32.226,N,73.407,W,0
7/18/2006,13:45:59,32.226,N,73.407,W,0
7/18/2006,13:48:00,32.225,N,73.407,W,0
7/18/2006,13:49:59,32.224,N,73.407,W,0
7/18/2006,13:52:00,32.224,N,73.407,W,0
7/18/2006,13:53:59,32.224,N,73.408,W,0
7/18/2006,13:56:00,32.223,N,73.408,W,0
7/18/2006,13:57:59,32.223,N,73.408,W,0
7/18/2006,14:00:00,32.223,N,73.408,W,0
7/18/2006,14:02:00,32.222,N,73.408,W,0
7/18/2006,14:03:59,32.222,N,73.408,W,0
7/18/2006,14:06:00,32.222,N,73.408,W,0
7/18/2006,14:07:59,32.222,N,73.408,W,0
7/18/2006,14:10:00,32.222,N,73.408,W,0
7/18/2006,14:11:59,32.222,N,73.407,W,0
7/18/2006,14:14:00,32.222,N,73.407,W,0
7/18/2006,14:15:59,32.222,N,73.407,W,0
7/18/2006,14:18:00,32.222,N,73.407,W,0
7/18/2006,14:19:59,32.223,N,73.407,W,0
7/18/2006,14:22:00,32.223,N,73.407,W,0
7/18/2006,14:23:59,32.224,N,73.407,W,0
7/18/2006,14:26:00,32.224,N,73.407,W,0
7/18/2006,14:27:59,32.225,N,73.407,W,0
7/18/2006,14:30:00,32.225,N,73.407,W,0
7/18/2006,14:32:00,32.226,N,73.407,W,0
7/18/2006,14:33:59,32.227,N,73.407,W,0
7/18/2006,14:36:00,32.227,N,73.407,W,0
7/18/2006,14:37:59,32.228,N,73.406,W,0
7/18/2006,14:40:00,32.229,N,73.406,W,0
7/18/2006,14:41:59,32.23,N,73.406,W,0
7/18/2006,14:44:00,32.231,N,73.406,W,0
7/18/2006,14:45:59,32.232,N,73.406,W,0
7/18/2006,14:48:00,32.234,N,73.406,W,0
7/18/2006,14:49:59,32.235,N,73.406,W,0
7/18/2006,14:52:00,32.236,N,73.405,W,0
7/18/2006,14:53:59,32.238,N,73.405,W,0
7/18/2006,14:56:00,32.239,N,73.405,W,0
7/18/2006,14:57:59,32.241,N,73.405,W,0
7/18/2006,15:00:00,32.242,N,73.405,W,0
7/18/2006,15:02:00,32.244,N,73.404,W,0
7/18/2006,15:03:59,32.246,N,73.404,W,0
7/18/2006,15:06:00,32.248,N,73.404,W,0
7/18/2006,15:07:59,32.25,N,73.404,W,0
7/18/2006,15:10:00,32.252,N,73.403,W,0
7/18/2006,15:11:59,32.254,N,73.403,W,0
7/18/2006,15:14:00,32.256,N,73.403,W,0
7/18/2006,15:15:59,32.259,N,73.402,W,0
7/18/2006,15:18:00,32.261,N,73.402,W,0
7/18/2006,15:19:59,32.263,N,73.402,W,0
7/18/2006,15:22:00,32.266,N,73.402,W,0
7/18/2006,15:23:59,32.269,N,73.401,W,0
7/18/2006,15:26:00,32.271,N,73.401,W,0
7/18/2006,15:27:59,32.274,N,73.401,W,0
7/18/2006,15:30:00,32.277,N,73.4,W,0
7/18/2006,15:32:00,32.28,N,73.4,W,0
7/18/2006,15:33:59,32.283,N,73.399,W,0
7/18/2006,15:36:00,32.287,N,73.399,W,0
7/18/2006,15:37:59,32.29,N,73.399,W,0
7/18/2006,15:40:00,32.293,N,73.398,W,0
7/18/2006,15:41:59,32.297,N,73.398,W,0
7/18/2006,15:44:00,32.3,N,73.397,W,0
7/18/2006,15:45:59,32.304,N,73.397,W,0
7/18/2006,15:48:00,32.308,N,73.396,W,0
7/18/2006,15:49:59,32.312,N,73.396,W,0
7/18/2006,15:52:00,32.316,N,73.395,W,0
7/18/2006,15:53:59,32.32,N,73.395,W,0
7/18/2006,15:56:00,32.324,N,73.394,W,0
7/18/2006,15:57:59,32.328,N,73.394,W,0
7/18/2006,16:00:00,32.333,N,73.393,W,0
7/18/2006,16:01:59,32.337,N,73.393,W,0
7/18/2006,16:04:00,32.342,N,73.392,W,0
7/18/2006,16:06:00,32.346,N,73.392,W,0
7/18/2006,16:07:59,32.351,N,73.391,W,0
7/18/2006,16:09:59,32.356,N,73.391,W,0
7/18/2006,16:12:00,32.361,N,73.39,W,0
7/18/2006,16:14:00,32.366,N,73.389,W,0
7/18/2006,16:15:59,32.371,N,73.389,W,0
7/18/2006,16:17:59,32.377,N,73.388,W,0
7/18/2006,16:20:00,32.382,N,73.387,W,0
7/18/2006,16:22:00,32.388,N,73.387,W,0
7/18/2006,16:23:59,32.394,N,73.386,W,0
7/18/2006,16:25:59,32.399,N,73.385,W,0
7/18/2006,16:28:00,32.405,N,73.385,W,0
7/18/2006,16:30:00,32.411,N,73.384,W,0
7/18/2006,16:31:59,32.417,N,73.383,W,0
7/18/2006,16:34:00,32.423,N,73.382,W,0
7/18/2006,16:36:00,32.43,N,73.382,W,0
7/18/2006,16:37:59,32.436,N,73.381,W,0
7/18/2006,16:39:59,32.443,N,73.38,W,0
7/18/2006,16:42:00,32.449,N,73.379,W,0
7/18/2006,16:44:00,32.456,N,73.379,W,0
7/18/2006,16:45:59,32.463,N,73.378,W,0
7/18/2006,16:47:59,32.469,N,73.377,W,0
7/18/2006,16:50:00,32.476,N,73.376,W,0
7/18/2006,16:52:00,32.483,N,73.375,W,0
7/18/2006,16:53:59,32.491,N,73.374,W,0
7/18/2006,16:55:59,32.498,N,73.374,W,0
7/18/2006,16:58:00,32.505,N,73.373,W,0
7/18/2006,17:00:00,32.512,N,73.372,W,0
7/18/2006,17:01:59,32.52,N,73.371,W,0
7/18/2006,17:04:00,32.528,N,73.37,W,0
7/18/2006,17:06:00,32.535,N,73.369,W,0
7/18/2006,17:07:59,32.543,N,73.368,W,0
7/18/2006,17:09:59,32.551,N,73.367,W,0
7/18/2006,17:12:00,32.559,N,73.366,W,0
7/18/2006,17:14:00,32.567,N,73.365,W,0
7/18/2006,17:15:59,32.575,N,73.364,W,0
7/18/2006,17:17:59,32.583,N,73.363,W,0
7/18/2006,17:20:00,32.591,N,73.362,W,0
7/18/2006,17:22:00,32.6,N,73.361,W,0
7/18/2006,17:23:59,32.608,N,73.36,W,0
7/18/2006,17:25:59,32.616,N,73.359,W,0
7/18/2006,17:28:00,32.625,N,73.358,W,0
7/18/2006,17:30:00,32.634,N,73.357,W,0
7/18/2006,17:31:59,32.642,N,73.356,W,0
7/18/2006,17:34:00,32.651,N,73.355,W,0
7/18/2006,17:36:00,32.66,N,73.354,W,0
7/18/2006,17:37:59,32.669,N,73.353,W,0
7/18/2006,17:39:59,32.678,N,73.352,W,0
7/18/2006,17:42:00,32.687,N,73.351,W,0
7/18/2006,17:44:00,32.696,N,73.35,W,0
7/18/2006,17:45:59,32.705,N,73.349,W,0
7/18/2006,17:47:59,32.715,N,73.348,W,0
7/18/2006,17:50:00,32.724,N,73.347,W,0
7/18/2006,17:52:00,32.734,N,73.346,W,0
7/18/2006,17:53:59,32.743,N,73.344,W,0
7/18/2006,17:55:59,32.753,N,73.343,W,0
7/18/2006,17:58:00,32.762,N,73.342,W,0
7/18/2006,18:00:00,32.772,N,73.341,W,0
7/18/2006,18:01:59,32.782,N,73.34,W,0
7/18/2006,18:04:00,32.791,N,73.339,W,0
7/18/2006,18:06:00,32.801,N,73.338,W,0
7/18/2006,18:07:59,32.811,N,73.336,W,0
7/18/2006,18:09:59,32.821,N,73.335,W,0
7/18/2006,18:12:00,32.831,N,73.334,W,0
7/18/2006,18:14:00,32.841,N,73.333,W,0
7/18/2006,18:15:59,32.851,N,73.332,W,0
7/18/2006,18:17:59,32.862,N,73.33,W,0
7/18/2006,18:20:00,32.872,N,73.329,W,0
7/18/2006,18:22:00,32.882,N,73.328,W,0
7/18/2006,18:23:59,32.893,N,73.327,W,0
7/18/2006,18:25:59,32.903,N,73.325,W,0
7/18/2006,18:28:00,32.914,N,73.324,W,0
7/18/2006,18:30:00,32.924,N,73.323,W,0
7/18/2006,18:31:59,32.935,N,73.322,W,0
7/18/2006,18:34:00,32.945,N,73.321,W,0
7/18/2006,18:36:00,32.956,N,73.319,W,0
7/18/2006,18:37:59,32.967,N,73.318,W,0
7/18/2006,18:39:59,32.977,N,73.317,W,0
7/18/2006,18:42:00,32.988,N,73.315,W,0
7/18/2006,18:44:00,32.999,N,73.314,W,0
7/18/2006,18:45:59,33.01,N,73.313,W,0
7/18/2006,18:47:59,33.021,N,73.312,W,0
7/18/2006,18:50:00,33.032,N,73.31,W,0
7/18/2006,18:52:00,33.043,N,73.309,W,0
7/18/2006,18:53:59,33.054,N,73.308,W,0
7/18/2006,18:55:59,33.065,N,73.306,W,0
7/18/2006,18:58:00,33.076,N,73.305,W,0
7/18/2006,19:00:00,33.087,N,73.304,W,0
7/18/2006,19:01:59,33.099,N,73.302,W,0
7/18/2006,19:04:00,33.11,N,73.301,W,0
7/18/2006,19:06:00,33.121,N,73.3,W,0
7/18/2006,19:07:59,33.132,N,73.298,W,0
7/18/2006,19:09:59,33.144,N,73.297,W,0
7/18/2006,19:12:00,33.155,N,73.296,W,0
7/18/2006,19:14:00,33.167,N,73.294,W,0
7/18/2006,19:15:59,33.178,N,73.293,W,0
7/18/2006,19:17:59,33.189,N,73.292,W,0
7/18/2006,19:18:57,33.195,N,73.291,W,0
7/18/2006,19:20:58,33.206,N,73.29,W,0
7/18/2006,19:22:58,33.216,N,73.289,W,0
7/18/2006,19:24:57,33.226,N,73.288,W,0
7/18/2006,19:26:57,33.236,N,73.287,W,0
7/18/2006,19:28:58,33.246,N,73.286,W,0
7/18/2006,19:30:58,33.255,N,73.285,W,0
7/18/2006,19:32:57,33.264,N,73.284,W,0
7/18/2006,19:34:57,33.273,N,73.283,W,0
7/18/2006,19:36:58,33.281,N,73.283,W,0
7/18/2006,19:38:58,33.289,N,73.282,W,0
7/18/2006,19:40:57,33.297,N,73.281,W,0
7/18/2006,19:42:57,33.304,N,73.281,W,0
7/18/2006,19:44:58,33.311,N,73.281,W,0
7/18/2006,19:46:58,33.317,N,73.281,W,0
7/18/2006,19:48:57,33.323,N,73.28,W,0
7/18/2006,19:50:58,33.329,N,73.28,W,0
7/18/2006,19:52:58,33.333,N,73.281,W,0
7/18/2006,19:54:57,33.338,N,73.281,W,0
7/18/2006,19:56:57,33.341,N,73.281,W,0
7/18/2006,19:58:58,33.345,N,73.282,W,0
7/18/2006,20:00:58,33.347,N,73.282,W,0
7/18/2006,20:02:57,33.349,N,73.283,W,0
7/18/2006,20:04:57,33.351,N,73.284,W,0
7/18/2006,20:06:58,33.351,N,73.285,W,0
7/18/2006,20:08:58,33.351,N,73.286,W,0
7/18/2006,20:10:57,33.351,N,73.287,W,0
7/18/2006,20:12:57,33.35,N,73.289,W,0
7/18/2006,20:14:58,33.348,N,73.291,W,0
7/18/2006,20:16:58,33.345,N,73.292,W,0
7/18/2006,20:18:57,33.342,N,73.294,W,0
7/18/2006,20:20:58,33.338,N,73.296,W,0
7/18/2006,20:22:58,33.334,N,73.298,W,0
7/18/2006,20:23:37,33.333,N,73.299,W,0
7/18/2006,20:25:37,33.338,N,73.299,W,0
7/18/2006,20:27:36,33.342,N,73.299,W,0
7/18/2006,20:29:36,33.347,N,73.299,W,0
7/18/2006,20:31:37,33.351,N,73.299,W,0
7/18/2006,20:33:37,33.356,N,73.299,W,0
7/18/2006,20:35:36,33.36,N,73.3,W,0
7/18/2006,20:37:36,33.365,N,73.3,W,0
7/18/2006,20:39:37,33.37,N,73.3,W,0
7/18/2006,20:41:37,33.375,N,73.3,W,0
7/18/2006,20:43:36,33.379,N,73.3,W,0
7/18/2006,20:45:37,33.384,N,73.3,W,0
7/18/2006,20:47:37,33.389,N,73.3,W,0
7/18/2006,20:49:36,33.394,N,73.299,W,0
7/18/2006,20:51:36,33.399,N,73.299,W,0
7/18/2006,20:53:37,33.404,N,73.299,W,0
7/18/2006,20:55:37,33.409,N,73.299,W,0
7/18/2006,20:57:36,33.413,N,73.299,W,0
7/18/2006,20:59:36,33.419,N,73.299,W,0
7/18/2006,21:01:37,33.424,N,73.299,W,0
7/18/2006,21:03:37,33.429,N,73.299,W,0
7/18/2006,21:05:36,33.434,N,73.298,W,0
7/18/2006,21:07:36,33.439,N,73.298,W,0
7/18/2006,21:09:37,33.444,N,73.298,W,0
7/18/2006,21:11:37,33.449,N,73.298,W,0
7/18/2006,21:13:36,33.455,N,73.298,W,0
7/18/2006,21:15:37,33.46,N,73.297,W,0
7/18/2006,21:17:37,33.465,N,73.297,W,0
7/18/2006,21:19:36,33.471,N,73.297,W,0
7/18/2006,21:21:36,33.476,N,73.296,W,0
7/18/2006,21:23:37,33.482,N,73.296,W,0
7/18/2006,21:25:37,33.487,N,73.295,W,0
7/18/2006,21:27:36,33.493,N,73.295,W,0
7/18/2006,21:29:36,33.498,N,73.295,W,0
7/18/2006,21:31:37,33.504,N,73.294,W,0
7/18/2006,21:33:37,33.51,N,73.294,W,0
7/18/2006,21:35:36,33.515,N,73.293,W,0
7/18/2006,21:37:36,33.521,N,73.293,W,0
7/18/2006,21:39:37,33.527,N,73.292,W,0
7/18/2006,21:41:37,33.533,N,73.291,W,0
7/18/2006,21:43:36,33.539,N,73.291,W,0
7/18/2006,21:45:37,33.545,N,73.29,W,0
7/18/2006,21:47:37,33.551,N,73.29,W,0
7/18/2006,21:49:36,33.557,N,73.289,W,0
7/18/2006,21:51:36,33.563,N,73.288,W,0
7/18/2006,21:53:37,33.569,N,73.288,W,0
7/18/2006,21:55:37,33.575,N,73.287,W,0
7/18/2006,21:57:36,33.581,N,73.286,W,0
7/18/2006,21:59:36,33.588,N,73.285,W,0
7/18/2006,22:01:37,33.594,N,73.285,W,0
7/18/2006,22:03:37,33.6,N,73.284,W,0
7/18/2006,22:05:36,33.606,N,73.283,W,0
7/18/2006,22:07:36,33.613,N,73.282,W,0
7/18/2006,22:09:37,33.619,N,73.282,W,0
7/18/2006,22:11:37,33.625,N,73.281,W,0
7/18/2006,22:13:36,33.632,N,73.28,W,0
7/18/2006,22:15:37,33.638,N,73.279,W,0
7/18/2006,22:17:37,33.644,N,73.279,W,0
7/18/2006,22:19:36,33.651,N,73.278,W,0
7/18/2006,22:21:36,33.657,N,73.277,W,0
7/18/2006,22:23:37,33.663,N,73.277,W,0
7/18/2006,22:25:37,33.67,N,73.276,W,0
7/18/2006,22:27:36,33.676,N,73.275,W,0
7/18/2006,22:29:36,33.683,N,73.275,W,0
7/18/2006,22:31:18,33.688,N,73.274,W,0
7/18/2006,22:33:18,33.693,N,73.274,W,0
7/18/2006,22:35:17,33.698,N,73.275,W,0
7/18/2006,22:37:17,33.703,N,73.275,W,0
7/18/2006,22:39:18,33.708,N,73.276,W,0
7/18/2006,22:41:18,33.713,N,73.276,W,0
7/18/2006,22:43:17,33.717,N,73.277,W,0
7/18/2006,22:45:17,33.722,N,73.277,W,0
7/18/2006,22:47:18,33.727,N,73.278,W,0
7/18/2006,22:49:18,33.732,N,73.278,W,0
7/18/2006,22:51:17,33.736,N,73.279,W,0
7/18/2006,22:53:18,33.741,N,73.28,W,0
7/18/2006,22:55:18,33.746,N,73.281,W,0
7/18/2006,22:57:17,33.75,N,73.281,W,0
7/18/2006,22:59:17,33.755,N,73.282,W,0
7/18/2006,23:01:18,33.759,N,73.283,W,0
7/18/2006,23:03:18,33.764,N,73.284,W,0
7/18/2006,23:05:17,33.768,N,73.285,W,0
7/18/2006,23:07:17,33.773,N,73.286,W,0
7/18/2006,23:09:18,33.777,N,73.287,W,0
7/18/2006,23:11:18,33.782,N,73.288,W,0
7/18/2006,23:13:17,33.786,N,73.289,W,0
7/18/2006,23:15:17,33.79,N,73.291,W,0
7/18/2006,23:17:18,33.795,N,73.292,W,0
7/18/2006,23:19:18,33.799,N,73.293,W,0
7/18/2006,23:21:17,33.803,N,73.294,W,0
7/18/2006,23:23:18,33.807,N,73.296,W,0
7/18/2006,23:25:18,33.811,N,73.297,W,0
7/18/2006,23:27:17,33.815,N,73.299,W,0
7/18/2006,23:29:17,33.819,N,73.3,W,0
7/18/2006,23:31:18,33.823,N,73.302,W,0
7/18/2006,23:33:18,33.827,N,73.303,W,0
7/18/2006,23:35:17,33.831,N,73.305,W,0
7/18/2006,23:37:17,33.835,N,73.307,W,0
7/18/2006,23:39:18,33.839,N,73.309,W,0
7/18/2006,23:41:18,33.843,N,73.31,W,0
7/18/2006,23:43:17,33.846,N,73.312,W,0
7/18/2006,23:45:17,33.85,N,73.314,W,0
7/18/2006,23:47:18,33.854,N,73.316,W,0
7/18/2006,23:49:18,33.857,N,73.318,W,0
7/18/2006,23:51:17,33.861,N,73.32,W,0
7/18/2006,23:53:18,33.865,N,73.322,W,0
7/18/2006,23:55:18,33.868,N,73.324,W,0
7/18/2006,23:57:17,33.872,N,73.327,W,0
7/18/2006,23:59:17,33.875,N,73.329,W,0
7/19/2006,0:01:18,33.878,N,73.331,W,0
7/19/2006,0:03:18,33.882,N,73.333,W,0
7/19/2006,0:05:17,33.885,N,73.336,W,0
7/19/2006,0:07:17,33.889,N,73.338,W,0
7/19/2006,0:09:18,33.892,N,73.341,W,0
7/19/2006,0:11:18,33.895,N,73.343,W,0
7/19/2006,0:13:17,33.898,N,73.346,W,0
7/19/2006,0:15:17,33.902,N,73.348,W,0
7/19/2006,0:17:18,33.905,N,73.351,W,0
7/19/2006,0:19:18,33.908,N,73.353,W,0
7/19/2006,0:21:17,33.911,N,73.356,W,0
7/19/2006,0:23:18,33.914,N,73.359,W,0
7/19/2006,0:25:18,33.917,N,73.361,W,0
7/19/2006,0:27:17,33.92,N,73.364,W,0
7/19/2006,0:29:17,33.923,N,73.367,W,0
7/19/2006,0:31:18,33.926,N,73.37,W,0
7/19/2006,0:33:18,33.929,N,73.373,W,0
7/19/2006,0:35:17,33.932,N,73.376,W,0
7/19/2006,0:37:17,33.935,N,73.378,W,0
7/19/2006,0:39:18,33.938,N,73.381,W,0
7/19/2006,0:41:18,33.941,N,73.384,W,0
7/19/2006,0:43:17,33.944,N,73.387,W,0
7/19/2006,0:45:17,33.947,N,73.39,W,0
7/19/2006,0:47:18,33.949,N,73.393,W,0
7/19/2006,0:49:18,33.952,N,73.396,W,0
7/19/2006,0:51:17,33.955,N,73.4,W,0
7/19/2006,0:53:18,33.958,N,73.403,W,0
7/19/2006,0:55:18,33.961,N,73.406,W,0
7/19/2006,0:57:17,33.963,N,73.409,W,0
7/19/2006,0:59:17,33.966,N,73.412,W,0
7/19/2006,1:01:18,33.969,N,73.415,W,0
7/19/2006,1:03:18,33.971,N,73.418,W,0
7/19/2006,1:05:17,33.974,N,73.422,W,0
7/19/2006,1:07:17,33.977,N,73.425,W,0
7/19/2006,1:09:18,33.979,N,73.428,W,0
7/19/2006,1:11:18,33.982,N,73.431,W,0
7/19/2006,1:13:17,33.985,N,73.435,W,0
7/19/2006,1:15:17,33.987,N,73.438,W,0
7/19/2006,1:17:18,33.99,N,73.441,W,0
7/19/2006,1:19:18,33.993,N,73.445,W,0
7/19/2006,1:21:17,33.995,N,73.448,W,0
7/19/2006,1:23:18,33.998,N,73.451,W,0
7/19/2006,1:25:18,34,N,73.455,W,0
7/19/2006,1:27:17,34.003,N,73.458,W,0
7/19/2006,1:29:17,34.005,N,73.461,W,0
7/19/2006,1:31:18,34.008,N,73.465,W,0
7/19/2006,1:33:18,34.011,N,73.468,W,0
7/19/2006,1:35:17,34.013,N,73.471,W,0
7/19/2006,1:37:17,34.016,N,73.475,W,0
7/19/2006,1:39:18,34.018,N,73.478,W,0
7/19/2006,1:41:18,34.021,N,73.482,W,0
7/19/2006,1:43:17,34.023,N,73.485,W,0
7/19/2006,1:45:17,34.026,N,73.488,W,0
7/19/2006,1:47:18,34.028,N,73.492,W,0
7/19/2006,1:49:18,34.031,N,73.495,W,0
7/19/2006,1:51:17,34.033,N,73.499,W,0
7/19/2006,1:53:18,34.036,N,73.502,W,0
7/19/2006,1:55:18,34.039,N,73.505,W,0
7/19/2006,1:57:17,34.041,N,73.509,W,0
7/19/2006,1:59:17,34.044,N,73.512,W,0
7/19/2006,2:01:18,34.046,N,73.516,W,0
7/19/2006,2:03:18,34.049,N,73.519,W,0
7/19/2006,2:05:17,34.051,N,73.522,W,0
7/19/2006,2:07:17,34.054,N,73.526,W,0
7/19/2006,2:09:18,34.057,N,73.529,W,0
7/19/2006,2:11:18,34.059,N,73.532,W,0
7/19/2006,2:13:17,34.062,N,73.536,W,0
7/19/2006,2:15:17,34.064,N,73.539,W,0
7/19/2006,2:15:50,34.065,N,73.54,W,0
7/19/2006,2:17:49,34.068,N,73.544,W,0
7/19/2006,2:19:49,34.071,N,73.548,W,0
7/19/2006,2:21:50,34.074,N,73.552,W,0
7/19/2006,2:23:50,34.078,N,73.556,W,0
7/19/2006,2:25:49,34.081,N,73.559,W,0
7/19/2006,2:27:49,34.084,N,73.563,W,0
7/19/2006,2:29:50,34.087,N,73.567,W,0
7/19/2006,2:31:50,34.09,N,73.571,W,0
7/19/2006,2:33:49,34.093,N,73.575,W,0
7/19/2006,2:35:49,34.096,N,73.579,W,0
7/19/2006,2:37:50,34.099,N,73.583,W,0
7/19/2006,2:39:50,34.102,N,73.587,W,0
7/19/2006,2:41:49,34.106,N,73.591,W,0
7/19/2006,2:43:50,34.109,N,73.595,W,0
7/19/2006,2:45:50,34.112,N,73.599,W,0
7/19/2006,2:47:49,34.115,N,73.603,W,0
7/19/2006,2:49:49,34.118,N,73.607,W,0
7/19/2006,2:51:50,34.121,N,73.611,W,0
7/19/2006,2:53:50,34.124,N,73.615,W,0
7/19/2006,2:55:49,34.127,N,73.619,W,0
7/19/2006,2:57:49,34.131,N,73.623,W,0
7/19/2006,2:59:50,34.134,N,73.627,W,0
7/19/2006,3:01:50,34.137,N,73.63,W,0
7/19/2006,3:03:49,34.14,N,73.634,W,0
7/19/2006,3:05:49,34.143,N,73.638,W,0
7/19/2006,3:07:50,34.146,N,73.642,W,0
7/19/2006,3:09:50,34.149,N,73.646,W,0
7/19/2006,3:11:49,34.152,N,73.65,W,0
7/19/2006,3:13:50,34.156,N,73.654,W,0
7/19/2006,3:15:50,34.159,N,73.657,W,0
7/19/2006,3:17:49,34.162,N,73.661,W,0
7/19/2006,3:19:49,34.165,N,73.665,W,0
7/19/2006,3:21:50,34.168,N,73.669,W,0
7/19/2006,3:23:50,34.171,N,73.673,W,0
7/19/2006,3:25:49,34.175,N,73.676,W,0
7/19/2006,3:27:49,34.178,N,73.68,W,0
7/19/2006,3:29:50,34.181,N,73.684,W,0
7/19/2006,3:31:50,34.184,N,73.687,W,0
7/19/2006,3:33:49,34.187,N,73.691,W,0
7/19/2006,3:35:49,34.19,N,73.694,W,0
7/19/2006,3:37:50,34.194,N,73.698,W,0
7/19/2006,3:39:50,34.197,N,73.701,W,0
7/19/2006,3:41:49,34.2,N,73.705,W,0
7/19/2006,3:43:50,34.203,N,73.708,W,0
7/19/2006,3:45:50,34.206,N,73.712,W,0
7/19/2006,3:47:49,34.21,N,73.715,W,0
7/19/2006,3:49:49,34.213,N,73.718,W,0
7/19/2006,3:51:50,34.216,N,73.722,W,0
7/19/2006,3:53:50,34.219,N,73.725,W,0
7/19/2006,3:55:49,34.222,N,73.728,W,0
7/19/2006,3:57:49,34.226,N,73.731,W,0
7/19/2006,3:59:50,34.229,N,73.734,W,0
7/19/2006,4:01:50,34.232,N,73.737,W,0
7/19/2006,4:03:49,34.235,N,73.74,W,0
7/19/2006,4:05:49,34.239,N,73.743,W,0
7/19/2006,4:07:50,34.242,N,73.746,W,0
7/19/2006,4:09:50,34.245,N,73.749,W,0
7/19/2006,4:11:49,34.249,N,73.752,W,0
7/19/2006,4:13:50,34.252,N,73.755,W,0
7/19/2006,4:15:50,34.255,N,73.757,W,0
7/19/2006,4:17:49,34.258,N,73.76,W,0
7/19/2006,4:19:49,34.262,N,73.763,W,0
7/19/2006,4:21:50,34.265,N,73.765,W,0
7/19/2006,4:23:50,34.268,N,73.768,W,0
7/19/2006,4:25:49,34.272,N,73.77,W,0
7/19/2006,4:27:49,34.275,N,73.772,W,0
7/19/2006,4:29:50,34.279,N,73.775,W,0
7/19/2006,4:31:50,34.282,N,73.777,W,0
7/19/2006,4:33:49,34.285,N,73.779,W,0
7/19/2006,4:35:49,34.289,N,73.781,W,0
7/19/2006,4:37:50,34.292,N,73.783,W,0
7/19/2006,4:39:50,34.296,N,73.785,W,0
7/19/2006,4:41:49,34.299,N,73.787,W,0
7/19/2006,4:43:50,34.302,N,73.789,W,0
7/19/2006,4:45:50,34.306,N,73.791,W,0
7/19/2006,4:47:49,34.309,N,73.792,W,0
7/19/2006,4:49:49,34.313,N,73.794,W,0
7/19/2006,4:51:50,34.316,N,73.795,W,0
7/19/2006,4:53:50,34.32,N,73.797,W,0
7/19/2006,4:55:49,34.323,N,73.798,W,0
7/19/2006,4:57:49,34.327,N,73.8,W,0
7/19/2006,4:59:50,34.33,N,73.801,W,0
