Track,for,Fiona,2010,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/3/2010,22:59:40,30.502,N,65.289,W,0
9/3/2010,23:01:40,30.508,N,65.282,W,0
9/3/2010,23:03:40,30.514,N,65.275,W,0
9/3/2010,23:05:39,30.52,N,65.268,W,0
9/3/2010,23:07:39,30.527,N,65.261,W,0
9/3/2010,23:09:39,30.533,N,65.254,W,0
9/3/2010,23:11:39,30.539,N,65.246,W,0
9/3/2010,23:13:39,30.545,N,65.239,W,0
9/3/2010,23:15:39,30.551,N,65.232,W,0
9/3/2010,23:17:39,30.558,N,65.225,W,0
9/3/2010,23:19:39,30.564,N,65.218,W,0
9/3/2010,23:21:40,30.57,N,65.211,W,0
9/3/2010,23:23:40,30.576,N,65.204,W,0
9/3/2010,23:25:40,30.582,N,65.197,W,0
9/3/2010,23:27:40,30.589,N,65.19,W,0
9/3/2010,23:29:40,30.595,N,65.183,W,0
9/3/2010,23:31:40,30.601,N,65.176,W,0
9/3/2010,23:33:40,30.607,N,65.169,W,0
9/3/2010,23:35:39,30.613,N,65.162,W,0
9/3/2010,23:37:39,30.62,N,65.155,W,0
9/3/2010,23:39:39,30.626,N,65.148,W,0
9/3/2010,23:41:39,30.632,N,65.141,W,0
9/3/2010,23:43:39,30.638,N,65.134,W,0
9/3/2010,23:45:39,30.644,N,65.127,W,0
9/3/2010,23:47:39,30.651,N,65.12,W,0
9/3/2010,23:49:39,30.657,N,65.113,W,0
9/3/2010,23:51:40,30.663,N,65.106,W,0
9/3/2010,23:53:40,30.669,N,65.099,W,0
9/3/2010,23:55:40,30.675,N,65.092,W,0
9/3/2010,23:57:40,30.682,N,65.086,W,0
9/3/2010,23:59:40,30.688,N,65.079,W,0
9/4/2010,0:01:40,30.694,N,65.072,W,0
9/4/2010,0:03:40,30.7,N,65.065,W,0
9/4/2010,0:05:39,30.706,N,65.058,W,0
9/4/2010,0:07:39,30.713,N,65.051,W,0
9/4/2010,0:09:39,30.719,N,65.044,W,0
9/4/2010,0:11:39,30.725,N,65.037,W,0
9/4/2010,0:13:39,30.731,N,65.03,W,0
9/4/2010,0:15:39,30.737,N,65.023,W,0
9/4/2010,0:17:39,30.744,N,65.016,W,0
9/4/2010,0:19:39,30.75,N,65.009,W,0
9/4/2010,0:21:40,30.756,N,65.002,W,0
9/4/2010,0:23:40,30.762,N,64.995,W,0
9/4/2010,0:25:40,30.768,N,64.988,W,0
9/4/2010,0:27:40,30.775,N,64.981,W,0
9/4/2010,0:29:40,30.781,N,64.974,W,0
9/4/2010,0:31:40,30.787,N,64.967,W,0
9/4/2010,0:33:40,30.793,N,64.96,W,0
9/4/2010,0:35:39,30.799,N,64.954,W,0
9/4/2010,0:37:39,30.806,N,64.947,W,0
9/4/2010,0:39:39,30.812,N,64.94,W,0
9/4/2010,0:41:39,30.818,N,64.933,W,0
9/4/2010,0:43:39,30.824,N,64.926,W,0
9/4/2010,0:45:39,30.83,N,64.919,W,0
9/4/2010,0:47:39,30.837,N,64.912,W,0
9/4/2010,0:49:39,30.843,N,64.905,W,0
9/4/2010,0:51:40,30.849,N,64.898,W,0
9/4/2010,0:53:40,30.855,N,64.891,W,0
9/4/2010,0:55:40,30.861,N,64.885,W,0
9/4/2010,0:57:40,30.868,N,64.878,W,0
9/4/2010,0:59:40,30.874,N,64.871,W,0
9/4/2010,1:01:40,30.88,N,64.864,W,0
9/4/2010,1:03:40,30.886,N,64.857,W,0
9/4/2010,1:05:39,30.892,N,64.85,W,0
9/4/2010,1:07:39,30.899,N,64.843,W,0
9/4/2010,1:09:39,30.905,N,64.836,W,0
9/4/2010,1:11:39,30.911,N,64.83,W,0
9/4/2010,1:13:39,30.917,N,64.823,W,0
9/4/2010,1:15:39,30.923,N,64.816,W,0
9/4/2010,1:17:39,30.93,N,64.809,W,0
9/4/2010,1:19:39,30.936,N,64.802,W,0
9/4/2010,1:21:40,30.942,N,64.795,W,0
9/4/2010,1:23:40,30.948,N,64.789,W,0
9/4/2010,1:25:40,30.954,N,64.782,W,0
9/4/2010,1:27:40,30.96,N,64.775,W,0
9/4/2010,1:29:40,30.967,N,64.768,W,0
9/4/2010,1:31:40,30.973,N,64.761,W,0
9/4/2010,1:33:40,30.979,N,64.754,W,0
9/4/2010,1:35:39,30.985,N,64.748,W,0
9/4/2010,1:37:39,30.991,N,64.741,W,0
9/4/2010,1:39:39,30.998,N,64.734,W,0
9/4/2010,1:41:39,31.004,N,64.727,W,0
9/4/2010,1:43:39,31.01,N,64.72,W,0
9/4/2010,1:45:39,31.016,N,64.714,W,0
9/4/2010,1:47:39,31.022,N,64.707,W,0
9/4/2010,1:49:39,31.029,N,64.7,W,0
9/4/2010,1:51:40,31.035,N,64.693,W,0
9/4/2010,1:53:40,31.041,N,64.687,W,0
9/4/2010,1:55:40,31.047,N,64.68,W,0
9/4/2010,1:57:40,31.053,N,64.673,W,0
9/4/2010,1:59:40,31.059,N,64.666,W,0
9/4/2010,2:01:40,31.066,N,64.66,W,0
9/4/2010,2:03:40,31.072,N,64.653,W,0
9/4/2010,2:05:39,31.078,N,64.646,W,0
9/4/2010,2:07:39,31.084,N,64.639,W,0
9/4/2010,2:09:39,31.09,N,64.633,W,0
9/4/2010,2:11:39,31.097,N,64.626,W,0
9/4/2010,2:13:39,31.103,N,64.619,W,0
9/4/2010,2:15:39,31.109,N,64.612,W,0
9/4/2010,2:17:39,31.115,N,64.606,W,0
9/4/2010,2:19:39,31.121,N,64.599,W,0
9/4/2010,2:21:40,31.127,N,64.592,W,0
9/4/2010,2:23:40,31.134,N,64.586,W,0
9/4/2010,2:25:40,31.14,N,64.579,W,0
9/4/2010,2:27:40,31.146,N,64.572,W,0
9/4/2010,2:29:40,31.152,N,64.566,W,0
9/4/2010,2:31:40,31.158,N,64.559,W,0
9/4/2010,2:33:40,31.165,N,64.552,W,0
9/4/2010,2:35:39,31.171,N,64.546,W,0
9/4/2010,2:37:39,31.177,N,64.539,W,0
9/4/2010,2:39:39,31.183,N,64.532,W,0
9/4/2010,2:41:39,31.189,N,64.526,W,0
9/4/2010,2:43:39,31.195,N,64.519,W,0
9/4/2010,2:45:39,31.202,N,64.512,W,0
9/4/2010,2:47:39,31.208,N,64.506,W,0
9/4/2010,2:49:39,31.214,N,64.499,W,0
9/4/2010,2:51:40,31.22,N,64.493,W,0
9/4/2010,2:53:40,31.226,N,64.486,W,0
9/4/2010,2:55:40,31.233,N,64.479,W,0
9/4/2010,2:57:40,31.239,N,64.473,W,0
9/4/2010,2:59:40,31.245,N,64.466,W,0
9/4/2010,3:01:40,31.251,N,64.46,W,0
9/4/2010,3:03:40,31.257,N,64.453,W,0
9/4/2010,3:05:39,31.263,N,64.446,W,0
9/4/2010,3:07:39,31.27,N,64.44,W,0
9/4/2010,3:09:39,31.276,N,64.433,W,0
9/4/2010,3:11:39,31.282,N,64.427,W,0
9/4/2010,3:13:39,31.288,N,64.42,W,0
9/4/2010,3:15:39,31.294,N,64.414,W,0
9/4/2010,3:17:39,31.3,N,64.407,W,0
9/4/2010,3:19:39,31.307,N,64.401,W,0
9/4/2010,3:21:40,31.313,N,64.394,W,0
9/4/2010,3:23:40,31.319,N,64.388,W,0
9/4/2010,3:25:40,31.325,N,64.381,W,0
9/4/2010,3:27:40,31.331,N,64.375,W,0
9/4/2010,3:29:40,31.337,N,64.368,W,0
9/4/2010,3:31:40,31.344,N,64.362,W,0
9/4/2010,3:33:40,31.35,N,64.355,W,0
9/4/2010,3:35:39,31.356,N,64.349,W,0
9/4/2010,3:37:39,31.362,N,64.342,W,0
9/4/2010,3:39:39,31.368,N,64.336,W,0
9/4/2010,3:41:39,31.375,N,64.329,W,0
9/4/2010,3:43:39,31.381,N,64.323,W,0
9/4/2010,3:45:39,31.387,N,64.316,W,0
9/4/2010,3:47:39,31.393,N,64.31,W,0
9/4/2010,3:49:39,31.399,N,64.303,W,0
9/4/2010,3:51:40,31.405,N,64.297,W,0
9/4/2010,3:53:40,31.412,N,64.291,W,0
9/4/2010,3:55:40,31.418,N,64.284,W,0
9/4/2010,3:57:40,31.424,N,64.278,W,0
9/4/2010,3:59:40,31.43,N,64.271,W,0
9/4/2010,4:01:40,31.436,N,64.265,W,0
9/4/2010,4:03:40,31.442,N,64.259,W,0
9/4/2010,4:05:39,31.448,N,64.252,W,0
9/4/2010,4:07:39,31.455,N,64.246,W,0
9/4/2010,4:09:39,31.461,N,64.239,W,0
9/4/2010,4:11:39,31.467,N,64.233,W,0
9/4/2010,4:13:39,31.473,N,64.227,W,0
9/4/2010,4:15:39,31.479,N,64.22,W,0
9/4/2010,4:17:39,31.485,N,64.214,W,0
9/4/2010,4:19:39,31.492,N,64.208,W,0
9/4/2010,4:21:40,31.498,N,64.201,W,0
9/4/2010,4:23:40,31.504,N,64.195,W,0
9/4/2010,4:25:40,31.51,N,64.189,W,0
9/4/2010,4:27:40,31.516,N,64.182,W,0
9/4/2010,4:29:40,31.522,N,64.176,W,0
9/4/2010,4:31:40,31.529,N,64.17,W,0
9/4/2010,4:33:40,31.535,N,64.164,W,0
9/4/2010,4:35:39,31.541,N,64.157,W,0
9/4/2010,4:37:39,31.547,N,64.151,W,0
9/4/2010,4:39:39,31.553,N,64.145,W,0
9/4/2010,4:41:39,31.559,N,64.139,W,0
9/4/2010,4:43:39,31.565,N,64.132,W,0
9/4/2010,4:45:39,31.572,N,64.126,W,0
9/4/2010,4:47:39,31.578,N,64.12,W,0
9/4/2010,4:49:39,31.584,N,64.114,W,0
9/4/2010,4:51:40,31.59,N,64.107,W,0
9/4/2010,4:53:40,31.596,N,64.101,W,0
9/4/2010,4:55:40,31.602,N,64.095,W,0
9/4/2010,4:57:40,31.609,N,64.089,W,0
9/4/2010,4:59:40,31.615,N,64.083,W,0
9/4/2010,5:01:40,31.621,N,64.077,W,0
9/4/2010,5:03:40,31.627,N,64.07,W,0
9/4/2010,5:05:39,31.633,N,64.064,W,0
9/4/2010,5:07:39,31.639,N,64.058,W,0
9/4/2010,5:09:39,31.645,N,64.052,W,0
9/4/2010,5:11:39,31.652,N,64.046,W,0
9/4/2010,5:13:39,31.658,N,64.04,W,0
9/4/2010,5:15:39,31.664,N,64.034,W,0
9/4/2010,5:17:39,31.67,N,64.028,W,0
9/4/2010,5:19:39,31.676,N,64.021,W,0
9/4/2010,5:21:40,31.682,N,64.015,W,0
9/4/2010,5:23:40,31.688,N,64.009,W,0
9/4/2010,5:25:40,31.695,N,64.003,W,0
9/4/2010,5:27:40,31.701,N,63.997,W,0
9/4/2010,5:29:40,31.707,N,63.991,W,0
9/4/2010,5:31:40,31.713,N,63.985,W,0
9/4/2010,5:33:40,31.719,N,63.979,W,0
9/4/2010,5:35:39,31.725,N,63.973,W,0
9/4/2010,5:37:39,31.731,N,63.967,W,0
9/4/2010,5:39:39,31.738,N,63.961,W,0
9/4/2010,5:41:39,31.744,N,63.955,W,0
9/4/2010,5:43:39,31.75,N,63.949,W,0
9/4/2010,5:45:39,31.756,N,63.943,W,0
9/4/2010,5:47:39,31.762,N,63.937,W,0
9/4/2010,5:49:39,31.768,N,63.931,W,0
9/4/2010,5:51:40,31.774,N,63.925,W,0
9/4/2010,5:53:40,31.781,N,63.919,W,0
9/4/2010,5:55:40,31.787,N,63.913,W,0
9/4/2010,5:57:40,31.793,N,63.907,W,0
9/4/2010,5:59:40,31.799,N,63.901,W,0
9/4/2010,6:01:40,31.805,N,63.895,W,0
9/4/2010,6:03:40,31.811,N,63.889,W,0
9/4/2010,6:05:39,31.817,N,63.883,W,0
9/4/2010,6:07:39,31.824,N,63.877,W,0
9/4/2010,6:09:39,31.83,N,63.871,W,0
9/4/2010,6:11:39,31.836,N,63.865,W,0
9/4/2010,6:13:39,31.842,N,63.859,W,0
9/4/2010,6:15:39,31.848,N,63.854,W,0
9/4/2010,6:17:39,31.854,N,63.848,W,0
9/4/2010,6:19:39,31.86,N,63.842,W,0
9/4/2010,6:21:40,31.866,N,63.836,W,0
9/4/2010,6:23:40,31.873,N,63.83,W,0
9/4/2010,6:25:40,31.879,N,63.824,W,0
9/4/2010,6:27:40,31.885,N,63.818,W,0
9/4/2010,6:29:40,31.891,N,63.812,W,0
9/4/2010,6:31:40,31.897,N,63.807,W,0
9/4/2010,6:33:40,31.903,N,63.801,W,0
9/4/2010,6:35:39,31.909,N,63.795,W,0
9/4/2010,6:37:39,31.915,N,63.789,W,0
9/4/2010,6:39:39,31.922,N,63.783,W,0
9/4/2010,6:41:39,31.928,N,63.777,W,0
9/4/2010,6:43:39,31.934,N,63.772,W,0
9/4/2010,6:45:39,31.94,N,63.766,W,0
9/4/2010,6:47:39,31.946,N,63.76,W,0
9/4/2010,6:49:39,31.952,N,63.754,W,0
9/4/2010,6:51:40,31.958,N,63.748,W,0
9/4/2010,6:53:40,31.965,N,63.743,W,0
9/4/2010,6:55:40,31.971,N,63.737,W,0
9/4/2010,6:57:40,31.977,N,63.731,W,0
9/4/2010,6:59:40,31.983,N,63.725,W,0
9/4/2010,7:01:40,31.989,N,63.719,W,0
9/4/2010,7:03:40,31.995,N,63.714,W,0
9/4/2010,7:05:39,32.001,N,63.708,W,0
9/4/2010,7:07:39,32.007,N,63.702,W,0
9/4/2010,7:09:39,32.014,N,63.696,W,0
9/4/2010,7:11:39,32.02,N,63.691,W,0
9/4/2010,7:13:39,32.026,N,63.685,W,0
9/4/2010,7:15:39,32.032,N,63.679,W,0
9/4/2010,7:17:39,32.038,N,63.673,W,0
9/4/2010,7:19:39,32.044,N,63.668,W,0
9/4/2010,7:21:40,32.05,N,63.662,W,0
9/4/2010,7:23:40,32.056,N,63.656,W,0
9/4/2010,7:25:40,32.062,N,63.651,W,0
9/4/2010,7:27:40,32.069,N,63.645,W,0
9/4/2010,7:29:40,32.075,N,63.639,W,0
9/4/2010,7:31:40,32.081,N,63.634,W,0
9/4/2010,7:33:40,32.087,N,63.628,W,0
9/4/2010,7:35:39,32.093,N,63.622,W,0
9/4/2010,7:37:39,32.099,N,63.616,W,0
9/4/2010,7:39:39,32.105,N,63.611,W,0
9/4/2010,7:41:39,32.111,N,63.605,W,0
9/4/2010,7:43:39,32.118,N,63.599,W,0
9/4/2010,7:45:39,32.124,N,63.594,W,0
9/4/2010,7:47:39,32.13,N,63.588,W,0
9/4/2010,7:49:39,32.136,N,63.583,W,0
9/4/2010,7:51:40,32.142,N,63.577,W,0
9/4/2010,7:53:40,32.148,N,63.571,W,0
9/4/2010,7:55:40,32.154,N,63.566,W,0
9/4/2010,7:57:40,32.16,N,63.56,W,0
9/4/2010,7:59:40,32.166,N,63.554,W,0
9/4/2010,8:01:40,32.173,N,63.549,W,0
9/4/2010,8:03:40,32.179,N,63.543,W,0
9/4/2010,8:05:39,32.185,N,63.538,W,0
9/4/2010,8:07:39,32.191,N,63.532,W,0
9/4/2010,8:09:39,32.197,N,63.526,W,0
9/4/2010,8:11:39,32.203,N,63.521,W,0
9/4/2010,8:13:39,32.209,N,63.515,W,0
9/4/2010,8:15:39,32.215,N,63.51,W,0
9/4/2010,8:17:39,32.222,N,63.504,W,0
9/4/2010,8:19:39,32.228,N,63.498,W,0
9/4/2010,8:21:40,32.234,N,63.493,W,0
9/4/2010,8:23:40,32.24,N,63.487,W,0
9/4/2010,8:25:40,32.246,N,63.482,W,0
9/4/2010,8:27:40,32.252,N,63.476,W,0
9/4/2010,8:29:40,32.258,N,63.47,W,0
9/4/2010,8:31:40,32.264,N,63.465,W,0
9/4/2010,8:33:40,32.27,N,63.459,W,0
9/4/2010,8:35:39,32.277,N,63.454,W,0
9/4/2010,8:37:39,32.283,N,63.448,W,0
9/4/2010,8:39:39,32.289,N,63.443,W,0
9/4/2010,8:41:39,32.295,N,63.437,W,0
9/4/2010,8:43:39,32.301,N,63.432,W,0
9/4/2010,8:45:39,32.307,N,63.426,W,0
9/4/2010,8:47:39,32.313,N,63.421,W,0
9/4/2010,8:49:39,32.319,N,63.415,W,0
9/4/2010,8:51:40,32.325,N,63.41,W,0
9/4/2010,8:53:40,32.331,N,63.404,W,0
9/4/2010,8:55:40,32.338,N,63.399,W,0
9/4/2010,8:57:40,32.344,N,63.393,W,0
9/4/2010,8:59:40,32.35,N,63.387,W,0
9/4/2010,9:01:40,32.356,N,63.382,W,0
9/4/2010,9:03:40,32.362,N,63.376,W,0
9/4/2010,9:05:39,32.368,N,63.371,W,0
9/4/2010,9:07:39,32.374,N,63.366,W,0
9/4/2010,9:09:39,32.38,N,63.36,W,0
9/4/2010,9:11:39,32.386,N,63.355,W,0
9/4/2010,9:13:39,32.393,N,63.349,W,0
9/4/2010,9:15:39,32.399,N,63.344,W,0
9/4/2010,9:17:39,32.405,N,63.338,W,0
9/4/2010,9:19:39,32.411,N,63.333,W,0
9/4/2010,9:21:40,32.417,N,63.327,W,0
9/4/2010,9:23:40,32.423,N,63.322,W,0
9/4/2010,9:25:40,32.429,N,63.316,W,0
9/4/2010,9:27:40,32.435,N,63.311,W,0
9/4/2010,9:29:40,32.441,N,63.305,W,0
9/4/2010,9:31:40,32.448,N,63.3,W,0
9/4/2010,9:33:40,32.454,N,63.294,W,0
9/4/2010,9:35:39,32.46,N,63.289,W,0
9/4/2010,9:37:39,32.466,N,63.283,W,0
9/4/2010,9:39:39,32.472,N,63.278,W,0
9/4/2010,9:41:39,32.478,N,63.273,W,0
9/4/2010,9:43:39,32.484,N,63.267,W,0
9/4/2010,9:45:39,32.49,N,63.262,W,0
9/4/2010,9:47:39,32.496,N,63.256,W,0
9/4/2010,9:49:39,32.502,N,63.251,W,0
9/4/2010,9:51:40,32.509,N,63.245,W,0
9/4/2010,9:53:40,32.515,N,63.24,W,0
9/4/2010,9:55:40,32.521,N,63.234,W,0
9/4/2010,9:57:40,32.527,N,63.229,W,0
9/4/2010,9:59:40,32.533,N,63.224,W,0
9/4/2010,10:01:40,32.539,N,63.218,W,0
9/4/2010,10:03:40,32.545,N,63.213,W,0
9/4/2010,10:05:39,32.551,N,63.207,W,0
9/4/2010,10:07:39,32.557,N,63.202,W,0
9/4/2010,10:09:39,32.563,N,63.197,W,0
9/4/2010,10:11:39,32.57,N,63.191,W,0
9/4/2010,10:13:39,32.576,N,63.186,W,0
9/4/2010,10:15:39,32.582,N,63.18,W,0
9/4/2010,10:17:39,32.588,N,63.175,W,0
9/4/2010,10:19:39,32.594,N,63.17,W,0
9/4/2010,10:21:40,32.6,N,63.164,W,0
9/4/2010,10:23:40,32.606,N,63.159,W,0
9/4/2010,10:25:40,32.612,N,63.153,W,0
9/4/2010,10:27:40,32.618,N,63.148,W,0
9/4/2010,10:29:40,32.625,N,63.143,W,0
9/4/2010,10:31:40,32.631,N,63.137,W,0
9/4/2010,10:33:40,32.637,N,63.132,W,0
9/4/2010,10:35:39,32.643,N,63.126,W,0
9/4/2010,10:37:39,32.649,N,63.121,W,0
9/4/2010,10:39:39,32.655,N,63.116,W,0
9/4/2010,10:41:39,32.661,N,63.11,W,0
9/4/2010,10:43:39,32.667,N,63.105,W,0
9/4/2010,10:45:39,32.673,N,63.099,W,0
9/4/2010,10:47:39,32.679,N,63.094,W,0
9/4/2010,10:49:39,32.686,N,63.089,W,0
9/4/2010,10:51:40,32.692,N,63.083,W,0
9/4/2010,10:53:40,32.698,N,63.078,W,0
9/4/2010,10:55:40,32.704,N,63.073,W,0
9/4/2010,10:57:40,32.71,N,63.067,W,0
9/4/2010,10:59:40,32.716,N,63.062,W,0
9/4/2010,11:01:40,32.722,N,63.056,W,0
9/4/2010,11:03:40,32.728,N,63.051,W,0
9/4/2010,11:05:39,32.734,N,63.046,W,0
9/4/2010,11:07:39,32.74,N,63.04,W,0
9/4/2010,11:09:39,32.747,N,63.035,W,0
9/4/2010,11:11:39,32.753,N,63.03,W,0
9/4/2010,11:13:39,32.759,N,63.024,W,0
9/4/2010,11:15:39,32.765,N,63.019,W,0
9/4/2010,11:17:39,32.771,N,63.013,W,0
9/4/2010,11:19:39,32.777,N,63.008,W,0
9/4/2010,11:21:40,32.783,N,63.003,W,0
9/4/2010,11:23:40,32.789,N,62.997,W,0
9/4/2010,11:25:40,32.795,N,62.992,W,0
9/4/2010,11:27:40,32.801,N,62.987,W,0
9/4/2010,11:29:40,32.808,N,62.981,W,0
9/4/2010,11:31:40,32.814,N,62.976,W,0
9/4/2010,11:33:40,32.82,N,62.971,W,0
9/4/2010,11:35:39,32.826,N,62.965,W,0
9/4/2010,11:37:39,32.832,N,62.96,W,0
9/4/2010,11:39:39,32.838,N,62.954,W,0
9/4/2010,11:41:39,32.844,N,62.949,W,0
9/4/2010,11:43:39,32.85,N,62.944,W,0
9/4/2010,11:45:39,32.856,N,62.938,W,0
9/4/2010,11:47:39,32.862,N,62.933,W,0
9/4/2010,11:49:39,32.868,N,62.928,W,0
9/4/2010,11:51:40,32.875,N,62.922,W,0
9/4/2010,11:53:40,32.881,N,62.917,W,0
9/4/2010,11:55:40,32.887,N,62.912,W,0
9/4/2010,11:57:40,32.893,N,62.906,W,0
9/4/2010,11:59:40,32.899,N,62.901,W,0
