Track,for,Nate,2017,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/4/2017,17:18:18,12.282,N,82.308,W
10/4/2017,17:20:19,12.282,N,82.311,W
10/4/2017,17:22:18,12.282,N,82.313,W
10/4/2017,17:24:18,12.282,N,82.316,W
10/4/2017,17:26:19,12.282,N,82.319,W
10/4/2017,17:28:19,12.282,N,82.321,W
10/4/2017,17:30:18,12.282,N,82.324,W
10/4/2017,17:32:18,12.282,N,82.326,W
10/4/2017,17:34:19,12.282,N,82.329,W
10/4/2017,17:36:19,12.282,N,82.331,W
10/4/2017,17:38:18,12.282,N,82.334,W
10/4/2017,17:40:18,12.282,N,82.336,W
10/4/2017,17:42:19,12.281,N,82.339,W
10/4/2017,17:44:19,12.281,N,82.342,W
10/4/2017,17:46:18,12.281,N,82.344,W
10/4/2017,17:48:18,12.281,N,82.347,W
10/4/2017,17:50:19,12.281,N,82.349,W
10/4/2017,17:52:18,12.281,N,82.352,W
10/4/2017,17:54:18,12.281,N,82.354,W
10/4/2017,17:56:19,12.281,N,82.357,W
10/4/2017,17:58:19,12.281,N,82.359,W
10/4/2017,18:00:18,12.281,N,82.362,W
10/4/2017,18:02:18,12.281,N,82.365,W
10/4/2017,18:04:19,12.281,N,82.367,W
10/4/2017,18:06:19,12.281,N,82.37,W
10/4/2017,18:08:18,12.281,N,82.372,W
10/4/2017,18:10:18,12.281,N,82.375,W
10/4/2017,18:12:19,12.281,N,82.377,W
10/4/2017,18:14:19,12.281,N,82.38,W
10/4/2017,18:16:18,12.28,N,82.382,W
10/4/2017,18:18:18,12.28,N,82.385,W
10/4/2017,18:20:19,12.28,N,82.387,W
10/4/2017,18:22:18,12.28,N,82.39,W
10/4/2017,18:24:18,12.28,N,82.393,W
10/4/2017,18:26:19,12.28,N,82.395,W
10/4/2017,18:28:19,12.28,N,82.398,W
10/4/2017,18:30:18,12.28,N,82.4,W
10/4/2017,18:32:18,12.28,N,82.403,W
10/4/2017,18:34:19,12.28,N,82.405,W
10/4/2017,18:36:19,12.28,N,82.408,W
10/4/2017,18:38:18,12.28,N,82.41,W
10/4/2017,18:40:18,12.28,N,82.413,W
10/4/2017,18:42:19,12.28,N,82.416,W
10/4/2017,18:44:19,12.28,N,82.418,W
10/4/2017,18:46:18,12.28,N,82.421,W
10/4/2017,18:48:18,12.28,N,82.423,W
10/4/2017,18:50:19,12.28,N,82.426,W
10/4/2017,18:52:18,12.28,N,82.428,W
10/4/2017,18:54:18,12.28,N,82.431,W
10/4/2017,18:56:19,12.28,N,82.433,W
10/4/2017,18:58:19,12.28,N,82.436,W
10/4/2017,19:00:18,12.279,N,82.438,W
10/4/2017,19:02:18,12.279,N,82.441,W
10/4/2017,19:04:19,12.279,N,82.444,W
10/4/2017,19:06:19,12.279,N,82.446,W
10/4/2017,19:08:18,12.279,N,82.449,W
10/4/2017,19:10:18,12.279,N,82.451,W
10/4/2017,19:12:19,12.279,N,82.454,W
10/4/2017,19:14:19,12.279,N,82.456,W
10/4/2017,19:16:18,12.279,N,82.459,W
10/4/2017,19:18:18,12.279,N,82.461,W
10/4/2017,19:20:19,12.279,N,82.464,W
10/4/2017,19:22:18,12.279,N,82.467,W
10/4/2017,19:24:18,12.279,N,82.469,W
10/4/2017,19:26:19,12.279,N,82.472,W
10/4/2017,19:28:19,12.279,N,82.474,W
10/4/2017,19:30:18,12.279,N,82.477,W
10/4/2017,19:32:18,12.279,N,82.479,W
10/4/2017,19:34:19,12.279,N,82.482,W
10/4/2017,19:36:19,12.279,N,82.484,W
10/4/2017,19:38:18,12.279,N,82.487,W
10/4/2017,19:40:18,12.279,N,82.489,W
10/4/2017,19:42:19,12.279,N,82.492,W
10/4/2017,19:44:19,12.279,N,82.495,W
10/4/2017,19:46:18,12.279,N,82.497,W
10/4/2017,19:48:18,12.279,N,82.5,W
10/4/2017,19:50:19,12.279,N,82.502,W
10/4/2017,19:52:18,12.279,N,82.505,W
10/4/2017,19:54:18,12.279,N,82.507,W
10/4/2017,19:56:19,12.279,N,82.51,W
10/4/2017,19:58:19,12.279,N,82.512,W
10/4/2017,20:00:18,12.279,N,82.515,W
10/4/2017,20:02:18,12.279,N,82.517,W
10/4/2017,20:04:19,12.279,N,82.52,W
10/4/2017,20:06:19,12.279,N,82.523,W
10/4/2017,20:08:18,12.279,N,82.525,W
10/4/2017,20:10:18,12.279,N,82.528,W
10/4/2017,20:12:19,12.279,N,82.53,W
10/4/2017,20:14:19,12.279,N,82.533,W
10/4/2017,20:16:18,12.279,N,82.535,W
10/4/2017,20:18:18,12.279,N,82.538,W
10/4/2017,20:20:19,12.279,N,82.54,W
10/4/2017,20:22:18,12.279,N,82.543,W
10/4/2017,20:24:18,12.279,N,82.545,W
10/4/2017,20:26:19,12.279,N,82.548,W
10/4/2017,20:28:19,12.28,N,82.55,W
10/4/2017,20:30:18,12.28,N,82.553,W
10/4/2017,20:32:18,12.28,N,82.556,W
10/4/2017,20:34:19,12.28,N,82.558,W
10/4/2017,20:36:19,12.28,N,82.561,W
10/4/2017,20:38:18,12.28,N,82.563,W
10/4/2017,20:40:18,12.28,N,82.566,W
10/4/2017,20:42:19,12.28,N,82.568,W
10/4/2017,20:44:19,12.28,N,82.571,W
10/4/2017,20:46:18,12.28,N,82.573,W
10/4/2017,20:48:18,12.28,N,82.576,W
10/4/2017,20:50:19,12.28,N,82.578,W
10/4/2017,20:52:18,12.28,N,82.581,W
10/4/2017,20:54:18,12.28,N,82.584,W
10/4/2017,20:56:19,12.28,N,82.586,W
10/4/2017,20:58:19,12.28,N,82.589,W
10/4/2017,21:00:18,12.281,N,82.591,W
10/4/2017,21:02:18,12.281,N,82.594,W
10/4/2017,21:04:19,12.281,N,82.596,W
10/4/2017,21:06:19,12.281,N,82.599,W
10/4/2017,21:08:18,12.281,N,82.601,W
10/4/2017,21:10:18,12.281,N,82.604,W
10/4/2017,21:12:19,12.281,N,82.606,W
10/4/2017,21:14:19,12.281,N,82.609,W
10/4/2017,21:16:18,12.281,N,82.611,W
10/4/2017,21:18:18,12.281,N,82.614,W
10/4/2017,21:20:19,12.282,N,82.616,W
10/4/2017,21:22:18,12.282,N,82.619,W
10/4/2017,21:24:18,12.282,N,82.622,W
10/4/2017,21:26:19,12.282,N,82.624,W
10/4/2017,21:28:19,12.282,N,82.627,W
10/4/2017,21:30:18,12.282,N,82.629,W
10/4/2017,21:32:18,12.282,N,82.632,W
10/4/2017,21:34:19,12.282,N,82.634,W
10/4/2017,21:36:19,12.283,N,82.637,W
10/4/2017,21:38:18,12.283,N,82.639,W
10/4/2017,21:40:18,12.283,N,82.642,W
10/4/2017,21:42:19,12.283,N,82.644,W
10/4/2017,21:44:19,12.283,N,82.647,W
10/4/2017,21:46:18,12.283,N,82.649,W
10/4/2017,21:48:18,12.283,N,82.652,W
10/4/2017,21:50:19,12.284,N,82.654,W
10/4/2017,21:52:18,12.284,N,82.657,W
10/4/2017,21:54:18,12.284,N,82.66,W
10/4/2017,21:56:19,12.284,N,82.662,W
10/4/2017,21:58:19,12.284,N,82.665,W
10/4/2017,22:00:18,12.284,N,82.667,W
10/4/2017,22:02:18,12.285,N,82.67,W
10/4/2017,22:04:19,12.285,N,82.672,W
10/4/2017,22:06:19,12.285,N,82.675,W
10/4/2017,22:08:18,12.285,N,82.677,W
10/4/2017,22:10:18,12.285,N,82.68,W
10/4/2017,22:12:19,12.286,N,82.682,W
10/4/2017,22:14:19,12.286,N,82.685,W
10/4/2017,22:16:18,12.286,N,82.687,W
10/4/2017,22:18:18,12.286,N,82.69,W
10/4/2017,22:20:19,12.286,N,82.692,W
10/4/2017,22:22:18,12.287,N,82.695,W
10/4/2017,22:24:18,12.287,N,82.697,W
10/4/2017,22:26:19,12.287,N,82.7,W
10/4/2017,22:28:19,12.287,N,82.702,W
10/4/2017,22:30:18,12.287,N,82.705,W
10/4/2017,22:32:18,12.288,N,82.708,W
10/4/2017,22:34:19,12.288,N,82.71,W
10/4/2017,22:36:19,12.288,N,82.713,W
10/4/2017,22:38:18,12.288,N,82.715,W
10/4/2017,22:40:18,12.289,N,82.718,W
10/4/2017,22:42:19,12.289,N,82.72,W
10/4/2017,22:44:19,12.289,N,82.723,W
10/4/2017,22:46:18,12.289,N,82.725,W
10/4/2017,22:48:18,12.29,N,82.728,W
10/4/2017,22:50:19,12.29,N,82.73,W
10/4/2017,22:52:18,12.29,N,82.733,W
10/4/2017,22:54:18,12.29,N,82.735,W
10/4/2017,22:56:19,12.291,N,82.738,W
10/4/2017,22:58:19,12.291,N,82.74,W
10/4/2017,23:00:18,12.291,N,82.743,W
10/4/2017,23:02:18,12.292,N,82.745,W
10/4/2017,23:04:19,12.292,N,82.748,W
10/4/2017,23:06:19,12.292,N,82.75,W
10/4/2017,23:08:18,12.293,N,82.753,W
10/4/2017,23:10:18,12.293,N,82.755,W
10/4/2017,23:12:19,12.293,N,82.758,W
10/4/2017,23:14:19,12.293,N,82.76,W
10/4/2017,23:16:18,12.294,N,82.763,W
10/4/2017,23:18:18,12.294,N,82.765,W
10/4/2017,23:20:19,12.294,N,82.768,W
10/4/2017,23:22:18,12.295,N,82.77,W
10/4/2017,23:24:18,12.295,N,82.773,W
10/4/2017,23:26:19,12.295,N,82.775,W
10/4/2017,23:28:19,12.296,N,82.778,W
10/4/2017,23:30:18,12.296,N,82.78,W
10/4/2017,23:32:18,12.297,N,82.783,W
10/4/2017,23:34:19,12.297,N,82.786,W
10/4/2017,23:36:19,12.297,N,82.788,W
10/4/2017,23:38:18,12.298,N,82.791,W
10/4/2017,23:40:18,12.298,N,82.793,W
10/4/2017,23:42:19,12.298,N,82.796,W
10/4/2017,23:44:19,12.299,N,82.798,W
10/4/2017,23:46:18,12.299,N,82.801,W
10/4/2017,23:48:18,12.3,N,82.803,W
10/4/2017,23:50:19,12.3,N,82.806,W
10/4/2017,23:52:18,12.3,N,82.808,W
10/4/2017,23:54:18,12.301,N,82.811,W
10/4/2017,23:56:19,12.301,N,82.813,W
10/4/2017,23:58:19,12.302,N,82.816,W
10/5/2017,0:00:18,12.302,N,82.818,W
10/5/2017,0:02:18,12.303,N,82.821,W
10/5/2017,0:04:19,12.303,N,82.823,W
10/5/2017,0:06:19,12.303,N,82.826,W
10/5/2017,0:08:18,12.304,N,82.828,W
10/5/2017,0:10:18,12.304,N,82.831,W
10/5/2017,0:12:19,12.305,N,82.833,W
10/5/2017,0:14:19,12.305,N,82.836,W
10/5/2017,0:16:18,12.306,N,82.838,W
10/5/2017,0:18:18,12.306,N,82.841,W
10/5/2017,0:20:19,12.307,N,82.843,W
10/5/2017,0:22:18,12.307,N,82.846,W
10/5/2017,0:24:18,12.308,N,82.848,W
10/5/2017,0:26:19,12.308,N,82.851,W
10/5/2017,0:28:19,12.309,N,82.853,W
10/5/2017,0:30:18,12.309,N,82.856,W
10/5/2017,0:32:18,12.31,N,82.858,W
10/5/2017,0:34:19,12.31,N,82.861,W
10/5/2017,0:36:19,12.311,N,82.863,W
10/5/2017,0:38:18,12.311,N,82.866,W
10/5/2017,0:40:18,12.312,N,82.868,W
10/5/2017,0:42:19,12.312,N,82.87,W
10/5/2017,0:44:19,12.313,N,82.873,W
10/5/2017,0:46:18,12.313,N,82.875,W
10/5/2017,0:48:18,12.314,N,82.878,W
10/5/2017,0:50:19,12.314,N,82.88,W
10/5/2017,0:52:18,12.315,N,82.883,W
10/5/2017,0:54:18,12.316,N,82.885,W
10/5/2017,0:56:19,12.316,N,82.888,W
10/5/2017,0:58:19,12.317,N,82.89,W
10/5/2017,1:00:18,12.317,N,82.893,W
10/5/2017,1:02:18,12.318,N,82.895,W
10/5/2017,1:04:19,12.318,N,82.898,W
10/5/2017,1:06:19,12.319,N,82.9,W
10/5/2017,1:08:18,12.32,N,82.903,W
10/5/2017,1:10:18,12.32,N,82.905,W
10/5/2017,1:12:19,12.321,N,82.908,W
10/5/2017,1:14:19,12.322,N,82.91,W
10/5/2017,1:16:18,12.322,N,82.913,W
10/5/2017,1:18:18,12.323,N,82.915,W
10/5/2017,1:20:19,12.323,N,82.918,W
10/5/2017,1:22:18,12.324,N,82.92,W
10/5/2017,1:24:18,12.325,N,82.923,W
10/5/2017,1:26:19,12.325,N,82.925,W
10/5/2017,1:28:19,12.326,N,82.928,W
10/5/2017,1:30:18,12.327,N,82.93,W
10/5/2017,1:32:18,12.327,N,82.933,W
10/5/2017,1:34:19,12.328,N,82.935,W
10/5/2017,1:36:19,12.329,N,82.938,W
10/5/2017,1:38:18,12.33,N,82.94,W
10/5/2017,1:40:18,12.33,N,82.942,W
10/5/2017,1:42:19,12.331,N,82.945,W
10/5/2017,1:44:19,12.332,N,82.947,W
10/5/2017,1:46:18,12.332,N,82.95,W
10/5/2017,1:48:18,12.333,N,82.952,W
10/5/2017,1:50:19,12.334,N,82.955,W
10/5/2017,1:52:18,12.335,N,82.957,W
10/5/2017,1:54:18,12.335,N,82.96,W
10/5/2017,1:56:19,12.336,N,82.962,W
10/5/2017,1:58:19,12.337,N,82.965,W
10/5/2017,2:00:18,12.338,N,82.967,W
10/5/2017,2:02:18,12.338,N,82.97,W
10/5/2017,2:04:19,12.339,N,82.972,W
10/5/2017,2:06:19,12.34,N,82.975,W
10/5/2017,2:08:18,12.341,N,82.977,W
10/5/2017,2:10:18,12.342,N,82.98,W
10/5/2017,2:12:19,12.342,N,82.982,W
10/5/2017,2:14:19,12.343,N,82.984,W
10/5/2017,2:16:18,12.344,N,82.987,W
10/5/2017,2:18:18,12.345,N,82.989,W
10/5/2017,2:20:19,12.346,N,82.992,W
10/5/2017,2:22:18,12.347,N,82.994,W
10/5/2017,2:24:18,12.347,N,82.997,W
10/5/2017,2:26:19,12.348,N,82.999,W
10/5/2017,2:28:19,12.349,N,83.002,W
10/5/2017,2:30:18,12.35,N,83.004,W
10/5/2017,2:32:18,12.351,N,83.007,W
10/5/2017,2:34:19,12.352,N,83.009,W
10/5/2017,2:36:19,12.353,N,83.011,W
10/5/2017,2:38:18,12.354,N,83.014,W
10/5/2017,2:40:18,12.354,N,83.016,W
10/5/2017,2:42:19,12.355,N,83.019,W
10/5/2017,2:44:19,12.356,N,83.021,W
10/5/2017,2:46:18,12.357,N,83.024,W
10/5/2017,2:48:18,12.358,N,83.026,W
10/5/2017,2:50:19,12.359,N,83.029,W
10/5/2017,2:52:18,12.36,N,83.031,W
10/5/2017,2:54:18,12.361,N,83.034,W
10/5/2017,2:56:19,12.362,N,83.036,W
10/5/2017,2:58:19,12.363,N,83.038,W
10/5/2017,3:00:18,12.364,N,83.041,W
10/5/2017,3:02:18,12.365,N,83.043,W
10/5/2017,3:04:19,12.366,N,83.046,W
10/5/2017,3:06:19,12.367,N,83.048,W
10/5/2017,3:08:18,12.368,N,83.051,W
10/5/2017,3:10:18,12.369,N,83.053,W
10/5/2017,3:12:19,12.37,N,83.056,W
10/5/2017,3:14:19,12.371,N,83.058,W
10/5/2017,3:16:18,12.372,N,83.06,W
10/5/2017,3:18:18,12.373,N,83.063,W
10/5/2017,3:20:19,12.374,N,83.065,W
10/5/2017,3:22:18,12.375,N,83.068,W
10/5/2017,3:24:18,12.376,N,83.07,W
10/5/2017,3:26:19,12.377,N,83.073,W
10/5/2017,3:28:19,12.378,N,83.075,W
10/5/2017,3:30:18,12.379,N,83.077,W
10/5/2017,3:32:18,12.38,N,83.08,W
10/5/2017,3:34:19,12.381,N,83.082,W
10/5/2017,3:36:19,12.383,N,83.085,W
10/5/2017,3:38:18,12.384,N,83.087,W
10/5/2017,3:40:18,12.385,N,83.09,W
10/5/2017,3:42:19,12.386,N,83.092,W
10/5/2017,3:44:19,12.387,N,83.095,W
10/5/2017,3:46:18,12.388,N,83.097,W
10/5/2017,3:48:18,12.389,N,83.099,W
10/5/2017,3:50:19,12.391,N,83.102,W
10/5/2017,3:52:18,12.392,N,83.104,W
10/5/2017,3:54:18,12.393,N,83.107,W
10/5/2017,3:56:19,12.394,N,83.109,W
10/5/2017,3:58:19,12.395,N,83.111,W
10/5/2017,4:00:18,12.396,N,83.114,W
10/5/2017,4:02:18,12.398,N,83.116,W
10/5/2017,4:04:19,12.399,N,83.119,W
10/5/2017,4:06:19,12.4,N,83.121,W
10/5/2017,4:08:18,12.401,N,83.124,W
10/5/2017,4:10:18,12.403,N,83.126,W
10/5/2017,4:12:19,12.404,N,83.128,W
10/5/2017,4:14:19,12.405,N,83.131,W
10/5/2017,4:16:18,12.406,N,83.133,W
10/5/2017,4:18:18,12.408,N,83.136,W
10/5/2017,4:20:19,12.409,N,83.138,W
10/5/2017,4:22:18,12.41,N,83.14,W
10/5/2017,4:24:18,12.412,N,83.143,W
10/5/2017,4:26:19,12.413,N,83.145,W
10/5/2017,4:28:19,12.414,N,83.148,W
10/5/2017,4:30:18,12.415,N,83.15,W
10/5/2017,4:32:18,12.417,N,83.153,W
10/5/2017,4:34:19,12.418,N,83.155,W
10/5/2017,4:36:19,12.419,N,83.157,W
10/5/2017,4:38:18,12.421,N,83.16,W
10/5/2017,4:40:18,12.422,N,83.162,W
10/5/2017,4:42:19,12.424,N,83.165,W
10/5/2017,4:44:19,12.425,N,83.167,W
10/5/2017,4:46:18,12.426,N,83.169,W
10/5/2017,4:48:18,12.428,N,83.172,W
10/5/2017,4:50:19,12.429,N,83.174,W
10/5/2017,4:52:18,12.431,N,83.177,W
10/5/2017,4:54:18,12.432,N,83.179,W
10/5/2017,4:56:19,12.433,N,83.181,W
10/5/2017,4:58:19,12.435,N,83.184,W
10/5/2017,5:00:18,12.436,N,83.186,W
10/5/2017,5:02:18,12.438,N,83.189,W
10/5/2017,5:04:19,12.439,N,83.191,W
10/5/2017,5:06:19,12.441,N,83.193,W
10/5/2017,5:08:18,12.442,N,83.196,W
10/5/2017,5:10:18,12.444,N,83.198,W
10/5/2017,5:12:19,12.445,N,83.201,W
10/5/2017,5:14:19,12.447,N,83.203,W
10/5/2017,5:16:18,12.448,N,83.205,W
10/5/2017,5:18:18,12.45,N,83.208,W
10/5/2017,5:20:19,12.451,N,83.21,W
10/5/2017,5:22:18,12.453,N,83.213,W
10/5/2017,5:24:18,12.454,N,83.215,W
10/5/2017,5:26:19,12.456,N,83.217,W
10/5/2017,5:28:19,12.458,N,83.22,W
10/5/2017,5:30:18,12.459,N,83.222,W
10/5/2017,5:32:18,12.461,N,83.224,W
10/5/2017,5:34:19,12.462,N,83.227,W
10/5/2017,5:36:19,12.464,N,83.229,W
10/5/2017,5:38:18,12.466,N,83.232,W
10/5/2017,5:40:18,12.467,N,83.234,W
10/5/2017,5:42:19,12.469,N,83.236,W
10/5/2017,5:44:19,12.47,N,83.239,W
10/5/2017,5:46:18,12.472,N,83.241,W
10/5/2017,5:48:18,12.474,N,83.243,W
10/5/2017,5:50:19,12.475,N,83.246,W
10/5/2017,5:52:18,12.477,N,83.248,W
10/5/2017,5:54:18,12.479,N,83.251,W
10/5/2017,5:56:19,12.481,N,83.253,W
10/5/2017,5:58:19,12.482,N,83.255,W
10/5/2017,6:00:18,12.484,N,83.258,W
10/5/2017,6:02:18,12.486,N,83.26,W
10/5/2017,6:04:19,12.487,N,83.262,W
10/5/2017,6:06:19,12.489,N,83.265,W
10/5/2017,6:08:18,12.491,N,83.267,W
10/5/2017,6:10:18,12.493,N,83.27,W
10/5/2017,6:12:19,12.495,N,83.272,W
10/5/2017,6:14:19,12.496,N,83.274,W
10/5/2017,6:16:18,12.498,N,83.277,W
10/5/2017,6:18:18,12.5,N,83.279,W
10/5/2017,6:20:19,12.502,N,83.281,W
10/5/2017,6:22:18,12.504,N,83.284,W
10/5/2017,6:24:18,12.505,N,83.286,W
10/5/2017,6:26:19,12.507,N,83.288,W
10/5/2017,6:28:19,12.509,N,83.291,W
10/5/2017,6:30:18,12.511,N,83.293,W
10/5/2017,6:32:18,12.513,N,83.295,W
10/5/2017,6:34:19,12.515,N,83.298,W
10/5/2017,6:36:19,12.517,N,83.3,W
10/5/2017,6:38:18,12.519,N,83.303,W
10/5/2017,6:40:18,12.52,N,83.305,W
10/5/2017,6:42:19,12.522,N,83.307,W
10/5/2017,6:44:19,12.524,N,83.31,W
10/5/2017,6:46:18,12.526,N,83.312,W
10/5/2017,6:48:18,12.528,N,83.314,W
10/5/2017,6:50:19,12.53,N,83.317,W
10/5/2017,6:52:18,12.532,N,83.319,W
10/5/2017,6:54:18,12.534,N,83.321,W
10/5/2017,6:56:19,12.536,N,83.324,W
10/5/2017,6:58:19,12.538,N,83.326,W
10/5/2017,7:00:18,12.54,N,83.328,W
10/5/2017,7:02:18,12.542,N,83.331,W
10/5/2017,7:04:19,12.544,N,83.333,W
10/5/2017,7:06:19,12.546,N,83.335,W
10/5/2017,7:08:18,12.548,N,83.338,W
10/5/2017,7:10:18,12.55,N,83.34,W
10/5/2017,7:12:19,12.552,N,83.342,W
10/5/2017,7:14:19,12.555,N,83.345,W
10/5/2017,7:16:18,12.557,N,83.347,W
10/5/2017,7:18:18,12.559,N,83.349,W
10/5/2017,7:20:19,12.561,N,83.352,W
10/5/2017,7:22:18,12.563,N,83.354,W
10/5/2017,7:24:18,12.565,N,83.356,W
10/5/2017,7:26:19,12.567,N,83.359,W
10/5/2017,7:28:19,12.57,N,83.361,W
10/5/2017,7:30:18,12.572,N,83.363,W
10/5/2017,7:32:18,12.574,N,83.366,W
10/5/2017,7:34:19,12.576,N,83.368,W
10/5/2017,7:36:19,12.578,N,83.37,W
10/5/2017,7:38:18,12.58,N,83.373,W
10/5/2017,7:40:18,12.583,N,83.375,W
10/5/2017,7:42:19,12.585,N,83.377,W
10/5/2017,7:44:19,12.587,N,83.379,W
10/5/2017,7:46:18,12.589,N,83.382,W
10/5/2017,7:48:18,12.592,N,83.384,W
10/5/2017,7:50:19,12.594,N,83.386,W
10/5/2017,7:52:18,12.596,N,83.389,W
10/5/2017,7:54:18,12.599,N,83.391,W
10/5/2017,7:56:19,12.601,N,83.393,W
10/5/2017,7:58:19,12.603,N,83.396,W
10/5/2017,8:00:19,12.606,N,83.398,W
10/5/2017,8:02:19,12.608,N,83.4,W
10/5/2017,8:04:19,12.61,N,83.403,W
10/5/2017,8:06:19,12.613,N,83.405,W
10/5/2017,8:08:18,12.615,N,83.407,W
10/5/2017,8:10:18,12.617,N,83.409,W
10/5/2017,8:12:18,12.62,N,83.412,W
10/5/2017,8:14:18,12.622,N,83.414,W
10/5/2017,8:16:19,12.625,N,83.416,W
10/5/2017,8:18:19,12.627,N,83.419,W
10/5/2017,8:20:19,12.63,N,83.421,W
10/5/2017,8:22:18,12.632,N,83.423,W
10/5/2017,8:24:18,12.634,N,83.426,W
10/5/2017,8:26:18,12.637,N,83.428,W
10/5/2017,8:28:18,12.639,N,83.43,W
10/5/2017,8:30:19,12.642,N,83.432,W
10/5/2017,8:32:19,12.644,N,83.435,W
10/5/2017,8:34:19,12.647,N,83.437,W
10/5/2017,8:36:19,12.649,N,83.439,W
10/5/2017,8:38:18,12.652,N,83.442,W
10/5/2017,8:40:18,12.655,N,83.444,W
10/5/2017,8:42:18,12.657,N,83.446,W
10/5/2017,8:44:18,12.66,N,83.448,W
10/5/2017,8:46:19,12.662,N,83.451,W
10/5/2017,8:48:19,12.665,N,83.453,W
10/5/2017,8:50:19,12.668,N,83.455,W
10/5/2017,8:52:18,12.67,N,83.458,W
10/5/2017,8:54:18,12.673,N,83.46,W
10/5/2017,8:56:18,12.675,N,83.462,W
10/5/2017,8:58:18,12.678,N,83.464,W
10/5/2017,9:00:19,12.681,N,83.467,W
10/5/2017,9:02:19,12.684,N,83.469,W
10/5/2017,9:04:19,12.686,N,83.471,W
10/5/2017,9:06:19,12.689,N,83.473,W
10/5/2017,9:08:18,12.692,N,83.476,W
10/5/2017,9:10:18,12.694,N,83.478,W
10/5/2017,9:12:18,12.697,N,83.48,W
10/5/2017,9:14:18,12.7,N,83.482,W
10/5/2017,9:16:19,12.703,N,83.485,W
10/5/2017,9:18:19,12.705,N,83.487,W
10/5/2017,9:20:19,12.708,N,83.489,W
10/5/2017,9:22:18,12.711,N,83.492,W
10/5/2017,9:24:18,12.714,N,83.494,W
10/5/2017,9:26:18,12.717,N,83.496,W
10/5/2017,9:28:18,12.72,N,83.498,W
10/5/2017,9:30:19,12.722,N,83.501,W
10/5/2017,9:32:19,12.725,N,83.503,W
10/5/2017,9:34:19,12.728,N,83.505,W
10/5/2017,9:36:19,12.731,N,83.507,W
10/5/2017,9:38:18,12.734,N,83.51,W
10/5/2017,9:40:18,12.737,N,83.512,W
10/5/2017,9:42:18,12.74,N,83.514,W
10/5/2017,9:44:18,12.743,N,83.516,W
10/5/2017,9:46:19,12.746,N,83.519,W
10/5/2017,9:48:19,12.749,N,83.521,W
10/5/2017,9:50:19,12.752,N,83.523,W
10/5/2017,9:52:18,12.755,N,83.525,W
10/5/2017,9:54:18,12.758,N,83.527,W
10/5/2017,9:56:18,12.761,N,83.53,W
10/5/2017,9:58:18,12.764,N,83.532,W
10/5/2017,10:00:19,12.767,N,83.534,W
10/5/2017,10:02:19,12.77,N,83.536,W
10/5/2017,10:04:19,12.773,N,83.539,W
10/5/2017,10:06:19,12.776,N,83.541,W
10/5/2017,10:08:18,12.779,N,83.543,W
10/5/2017,10:10:18,12.782,N,83.545,W
10/5/2017,10:12:18,12.785,N,83.548,W
10/5/2017,10:14:18,12.788,N,83.55,W
10/5/2017,10:16:19,12.791,N,83.552,W
10/5/2017,10:18:19,12.795,N,83.554,W
10/5/2017,10:20:19,12.798,N,83.556,W
10/5/2017,10:22:18,12.801,N,83.559,W
10/5/2017,10:24:18,12.804,N,83.561,W
10/5/2017,10:26:18,12.807,N,83.563,W
10/5/2017,10:28:18,12.811,N,83.565,W
10/5/2017,10:30:19,12.814,N,83.568,W
10/5/2017,10:32:19,12.817,N,83.57,W
10/5/2017,10:34:19,12.82,N,83.572,W
10/5/2017,10:36:19,12.823,N,83.574,W
10/5/2017,10:38:18,12.827,N,83.576,W
10/5/2017,10:40:18,12.83,N,83.579,W
10/5/2017,10:42:18,12.833,N,83.581,W
10/5/2017,10:44:18,12.837,N,83.583,W
10/5/2017,10:46:19,12.84,N,83.585,W
10/5/2017,10:48:19,12.843,N,83.587,W
10/5/2017,10:50:19,12.847,N,83.59,W
10/5/2017,10:52:18,12.85,N,83.592,W
10/5/2017,10:54:18,12.853,N,83.594,W
10/5/2017,10:56:18,12.857,N,83.596,W
10/5/2017,10:58:18,12.86,N,83.598,W
10/5/2017,11:00:19,12.864,N,83.601,W
10/5/2017,11:02:19,12.867,N,83.603,W
10/5/2017,11:04:19,12.871,N,83.605,W
10/5/2017,11:06:19,12.874,N,83.607,W
10/5/2017,11:08:18,12.878,N,83.609,W
10/5/2017,11:10:18,12.881,N,83.612,W
10/5/2017,11:12:18,12.885,N,83.614,W
10/5/2017,11:14:18,12.888,N,83.616,W
10/5/2017,11:16:19,12.892,N,83.618,W
10/5/2017,11:18:19,12.895,N,83.62,W
10/5/2017,11:20:19,12.899,N,83.622,W
10/5/2017,11:22:18,12.902,N,83.625,W
10/5/2017,11:24:18,12.906,N,83.627,W
10/5/2017,11:26:18,12.909,N,83.629,W
10/5/2017,11:28:18,12.913,N,83.631,W
10/5/2017,11:30:19,12.917,N,83.633,W
10/5/2017,11:32:19,12.92,N,83.636,W
10/5/2017,11:34:19,12.924,N,83.638,W
10/5/2017,11:36:19,12.928,N,83.64,W
10/5/2017,11:38:18,12.931,N,83.642,W
10/5/2017,11:40:18,12.935,N,83.644,W
10/5/2017,11:42:18,12.939,N,83.646,W
10/5/2017,11:44:18,12.942,N,83.649,W
10/5/2017,11:46:19,12.946,N,83.651,W
10/5/2017,11:48:19,12.95,N,83.653,W
10/5/2017,11:50:19,12.954,N,83.655,W
