Track,for,Ivan,2004,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/11/2004,3:25:57,17.356,N,77.144,W,5
9/11/2004,3:27:57,17.356,N,77.151,W,5
9/11/2004,3:29:57,17.356,N,77.158,W,5
9/11/2004,3:31:57,17.355,N,77.165,W,5
9/11/2004,3:33:57,17.355,N,77.172,W,5
9/11/2004,3:35:57,17.355,N,77.179,W,5
9/11/2004,3:37:56,17.355,N,77.185,W,5
9/11/2004,3:39:56,17.355,N,77.192,W,5
9/11/2004,3:41:56,17.354,N,77.199,W,5
9/11/2004,3:43:56,17.354,N,77.206,W,5
9/11/2004,3:45:56,17.354,N,77.212,W,5
9/11/2004,3:47:56,17.354,N,77.219,W,5
9/11/2004,3:49:56,17.354,N,77.226,W,5
9/11/2004,3:51:57,17.353,N,77.232,W,5
9/11/2004,3:53:57,17.353,N,77.239,W,5
9/11/2004,3:55:57,17.353,N,77.246,W,5
9/11/2004,3:57:57,17.353,N,77.252,W,5
9/11/2004,3:59:57,17.353,N,77.259,W,5
9/11/2004,4:01:57,17.352,N,77.265,W,5
9/11/2004,4:03:57,17.352,N,77.271,W,5
9/11/2004,4:05:57,17.352,N,77.278,W,5
9/11/2004,4:07:56,17.352,N,77.284,W,5
9/11/2004,4:09:56,17.352,N,77.291,W,5
9/11/2004,4:11:56,17.352,N,77.297,W,5
9/11/2004,4:13:56,17.351,N,77.303,W,5
9/11/2004,4:15:56,17.351,N,77.309,W,5
9/11/2004,4:17:56,17.351,N,77.315,W,5
9/11/2004,4:19:56,17.351,N,77.322,W,5
9/11/2004,4:21:57,17.351,N,77.328,W,5
9/11/2004,4:23:57,17.351,N,77.334,W,5
9/11/2004,4:25:57,17.351,N,77.34,W,5
9/11/2004,4:27:57,17.351,N,77.346,W,5
9/11/2004,4:29:57,17.351,N,77.351,W,5
9/11/2004,4:31:57,17.351,N,77.357,W,5
9/11/2004,4:33:57,17.351,N,77.363,W,5
9/11/2004,4:35:57,17.351,N,77.369,W,5
9/11/2004,4:37:56,17.351,N,77.374,W,5
9/11/2004,4:39:56,17.351,N,77.38,W,5
9/11/2004,4:41:56,17.351,N,77.386,W,5
9/11/2004,4:43:56,17.351,N,77.391,W,5
9/11/2004,4:45:56,17.351,N,77.397,W,5
9/11/2004,4:47:56,17.351,N,77.402,W,5
9/11/2004,4:49:56,17.351,N,77.407,W,5
9/11/2004,4:51:57,17.351,N,77.413,W,5
9/11/2004,4:53:57,17.351,N,77.418,W,5
9/11/2004,4:55:57,17.351,N,77.423,W,5
9/11/2004,4:57:57,17.352,N,77.428,W,5
9/11/2004,4:59:57,17.352,N,77.433,W,5
9/11/2004,5:01:57,17.352,N,77.438,W,5
9/11/2004,5:03:57,17.352,N,77.443,W,5
9/11/2004,5:05:57,17.352,N,77.448,W,5
9/11/2004,5:07:56,17.353,N,77.453,W,5
9/11/2004,5:09:56,17.353,N,77.458,W,5
9/11/2004,5:11:56,17.353,N,77.463,W,5
9/11/2004,5:13:56,17.353,N,77.468,W,5
9/11/2004,5:15:56,17.354,N,77.473,W,5
9/11/2004,5:17:56,17.354,N,77.477,W,5
9/11/2004,5:19:56,17.354,N,77.482,W,5
9/11/2004,5:21:57,17.355,N,77.487,W,5
9/11/2004,5:23:57,17.355,N,77.491,W,5
9/11/2004,5:25:57,17.355,N,77.496,W,5
9/11/2004,5:27:57,17.356,N,77.5,W,5
9/11/2004,5:29:57,17.356,N,77.505,W,5
9/11/2004,5:31:57,17.357,N,77.509,W,5
9/11/2004,5:33:57,17.357,N,77.514,W,5
9/11/2004,5:35:57,17.357,N,77.518,W,5
9/11/2004,5:37:56,17.358,N,77.523,W,5
9/11/2004,5:39:56,17.358,N,77.527,W,5
9/11/2004,5:41:56,17.359,N,77.531,W,5
9/11/2004,5:43:56,17.359,N,77.535,W,5
9/11/2004,5:45:56,17.36,N,77.54,W,5
9/11/2004,5:47:56,17.36,N,77.544,W,5
9/11/2004,5:49:56,17.361,N,77.548,W,5
9/11/2004,5:51:57,17.361,N,77.552,W,5
9/11/2004,5:53:57,17.362,N,77.556,W,5
9/11/2004,5:55:57,17.362,N,77.56,W,5
9/11/2004,5:57:57,17.363,N,77.564,W,5
9/11/2004,5:59:57,17.363,N,77.568,W,5
9/11/2004,6:01:57,17.364,N,77.572,W,5
9/11/2004,6:03:57,17.364,N,77.576,W,5
9/11/2004,6:05:57,17.365,N,77.58,W,5
9/11/2004,6:07:56,17.366,N,77.584,W,5
9/11/2004,6:09:56,17.366,N,77.588,W,5
9/11/2004,6:11:56,17.367,N,77.591,W,5
9/11/2004,6:12:47,17.367,N,77.593,W,5
9/11/2004,6:14:47,17.367,N,77.597,W,5
9/11/2004,6:16:47,17.367,N,77.6,W,5
9/11/2004,6:18:47,17.368,N,77.604,W,5
9/11/2004,6:20:47,17.368,N,77.608,W,5
9/11/2004,6:22:47,17.368,N,77.611,W,5
9/11/2004,6:24:47,17.369,N,77.615,W,5
9/11/2004,6:26:47,17.369,N,77.618,W,5
9/11/2004,6:28:48,17.37,N,77.622,W,5
9/11/2004,6:30:48,17.37,N,77.625,W,5
9/11/2004,6:32:48,17.37,N,77.629,W,5
9/11/2004,6:34:48,17.371,N,77.633,W,5
9/11/2004,6:36:48,17.371,N,77.636,W,5
9/11/2004,6:38:48,17.372,N,77.64,W,5
9/11/2004,6:40:48,17.373,N,77.643,W,5
9/11/2004,6:42:47,17.373,N,77.647,W,5
9/11/2004,6:44:47,17.374,N,77.65,W,5
9/11/2004,6:46:47,17.374,N,77.653,W,5
9/11/2004,6:48:47,17.375,N,77.657,W,5
9/11/2004,6:50:47,17.376,N,77.66,W,5
9/11/2004,6:52:47,17.376,N,77.664,W,5
9/11/2004,6:54:47,17.377,N,77.667,W,5
9/11/2004,6:56:47,17.378,N,77.671,W,5
9/11/2004,6:58:48,17.379,N,77.674,W,5
9/11/2004,7:00:48,17.379,N,77.677,W,5
9/11/2004,7:02:48,17.38,N,77.681,W,5
9/11/2004,7:04:48,17.381,N,77.684,W,5
9/11/2004,7:06:48,17.382,N,77.687,W,5
9/11/2004,7:08:48,17.383,N,77.691,W,5
9/11/2004,7:10:48,17.384,N,77.694,W,5
9/11/2004,7:12:47,17.384,N,77.697,W,5
9/11/2004,7:14:47,17.385,N,77.701,W,5
9/11/2004,7:16:47,17.386,N,77.704,W,5
9/11/2004,7:18:47,17.387,N,77.707,W,5
9/11/2004,7:20:47,17.388,N,77.711,W,5
9/11/2004,7:22:47,17.389,N,77.714,W,5
9/11/2004,7:24:47,17.39,N,77.717,W,5
9/11/2004,7:26:47,17.391,N,77.72,W,5
9/11/2004,7:28:48,17.392,N,77.724,W,5
9/11/2004,7:30:48,17.393,N,77.727,W,5
9/11/2004,7:32:48,17.394,N,77.73,W,5
9/11/2004,7:34:48,17.395,N,77.733,W,5
9/11/2004,7:36:48,17.396,N,77.737,W,5
9/11/2004,7:38:48,17.397,N,77.74,W,5
9/11/2004,7:40:48,17.399,N,77.743,W,5
9/11/2004,7:42:47,17.4,N,77.746,W,5
9/11/2004,7:43:15,17.4,N,77.747,W,5
9/11/2004,7:45:16,17.388,N,77.759,W,5
9/11/2004,7:47:16,17.376,N,77.772,W,5
9/11/2004,7:49:16,17.364,N,77.784,W,5
9/11/2004,7:51:16,17.352,N,77.796,W,5
9/11/2004,7:53:16,17.341,N,77.808,W,5
9/11/2004,7:55:16,17.329,N,77.819,W,5
9/11/2004,7:57:16,17.319,N,77.831,W,5
9/11/2004,7:59:15,17.308,N,77.842,W,5
9/11/2004,8:01:16,17.299,N,77.853,W,5
9/11/2004,8:03:15,17.289,N,77.863,W,5
9/11/2004,8:05:16,17.281,N,77.873,W,5
9/11/2004,8:07:15,17.273,N,77.882,W,5
9/11/2004,8:09:16,17.266,N,77.891,W,5
9/11/2004,8:11:15,17.26,N,77.899,W,5
9/11/2004,8:13:16,17.254,N,77.907,W,5
9/11/2004,8:15:15,17.25,N,77.914,W,5
9/11/2004,8:17:16,17.247,N,77.92,W,5
9/11/2004,8:19:15,17.245,N,77.926,W,5
9/11/2004,8:21:16,17.244,N,77.93,W,5
9/11/2004,8:23:15,17.244,N,77.935,W,5
9/11/2004,8:25:16,17.244,N,77.938,W,5
9/11/2004,8:27:15,17.246,N,77.941,W,5
9/11/2004,8:29:15,17.249,N,77.943,W,5
9/11/2004,8:31:16,17.252,N,77.945,W,5
9/11/2004,8:33:15,17.256,N,77.946,W,5
9/11/2004,8:35:16,17.261,N,77.946,W,5
9/11/2004,8:37:15,17.267,N,77.946,W,5
9/11/2004,8:39:16,17.274,N,77.946,W,5
9/11/2004,8:41:15,17.281,N,77.945,W,5
9/11/2004,8:43:16,17.289,N,77.944,W,5
9/11/2004,8:45:15,17.297,N,77.942,W,5
9/11/2004,8:47:16,17.306,N,77.94,W,5
9/11/2004,8:49:15,17.315,N,77.938,W,5
9/11/2004,8:51:16,17.325,N,77.935,W,5
9/11/2004,8:53:15,17.336,N,77.932,W,5
9/11/2004,8:55:16,17.346,N,77.928,W,5
9/11/2004,8:57:15,17.358,N,77.925,W,5
9/11/2004,8:59:15,17.369,N,77.921,W,5
9/11/2004,9:01:16,17.381,N,77.917,W,5
9/11/2004,9:03:15,17.393,N,77.912,W,5
9/11/2004,9:05:16,17.405,N,77.908,W,5
9/11/2004,9:07:15,17.418,N,77.903,W,5
9/11/2004,9:09:16,17.431,N,77.898,W,5
9/11/2004,9:11:15,17.444,N,77.894,W,5
9/11/2004,9:13:16,17.457,N,77.889,W,5
9/11/2004,9:13:56,17.461,N,77.887,W,5
9/11/2004,9:15:55,17.474,N,77.882,W,5
9/11/2004,9:17:08,17.482,N,77.879,W,5
9/11/2004,9:19:09,17.484,N,77.884,W,5
9/11/2004,9:21:08,17.485,N,77.889,W,5
9/11/2004,9:23:09,17.487,N,77.895,W,5
9/11/2004,9:25:09,17.489,N,77.9,W,5
9/11/2004,9:27:08,17.491,N,77.905,W,5
9/11/2004,9:29:09,17.492,N,77.91,W,5
9/11/2004,9:31:08,17.494,N,77.916,W,5
9/11/2004,9:33:09,17.496,N,77.921,W,5
9/11/2004,9:35:08,17.498,N,77.926,W,5
9/11/2004,9:37:09,17.499,N,77.931,W,5
9/11/2004,9:39:08,17.501,N,77.936,W,5
9/11/2004,9:41:09,17.503,N,77.942,W,5
9/11/2004,9:43:08,17.505,N,77.947,W,5
9/11/2004,9:45:09,17.506,N,77.952,W,5
9/11/2004,9:47:03,17.508,N,77.957,W,5
9/11/2004,9:49:04,17.51,N,77.962,W,5
9/11/2004,9:51:03,17.511,N,77.967,W,5
9/11/2004,9:53:04,17.513,N,77.973,W,5
9/11/2004,9:55:03,17.515,N,77.978,W,5
9/11/2004,9:57:03,17.517,N,77.983,W,5
9/11/2004,9:59:04,17.518,N,77.988,W,5
9/11/2004,10:01:03,17.52,N,77.993,W,5
9/11/2004,10:03:04,17.522,N,77.998,W,5
9/11/2004,10:05:03,17.524,N,78.003,W,5
9/11/2004,10:07:04,17.525,N,78.009,W,5
9/11/2004,10:09:03,17.527,N,78.014,W,5
9/11/2004,10:11:04,17.529,N,78.019,W,5
9/11/2004,10:13:03,17.531,N,78.024,W,5
9/11/2004,10:15:04,17.532,N,78.029,W,5
9/11/2004,10:17:03,17.534,N,78.034,W,5
9/11/2004,10:19:04,17.536,N,78.039,W,5
9/11/2004,10:21:03,17.538,N,78.044,W,5
9/11/2004,10:23:04,17.539,N,78.049,W,5
9/11/2004,10:25:03,17.541,N,78.054,W,5
9/11/2004,10:27:03,17.543,N,78.059,W,5
9/11/2004,10:29:04,17.545,N,78.064,W,5
9/11/2004,10:31:03,17.546,N,78.069,W,5
9/11/2004,10:33:04,17.548,N,78.074,W,5
9/11/2004,10:35:03,17.55,N,78.079,W,5
9/11/2004,10:37:04,17.552,N,78.084,W,5
9/11/2004,10:39:03,17.553,N,78.089,W,5
9/11/2004,10:41:04,17.555,N,78.094,W,5
9/11/2004,10:43:03,17.557,N,78.099,W,5
9/11/2004,10:45:04,17.559,N,78.104,W,5
9/11/2004,10:47:03,17.561,N,78.109,W,5
9/11/2004,10:49:04,17.562,N,78.114,W,5
9/11/2004,10:51:03,17.564,N,78.119,W,5
9/11/2004,10:53:04,17.566,N,78.124,W,5
9/11/2004,10:55:03,17.568,N,78.129,W,5
9/11/2004,10:57:03,17.569,N,78.133,W,5
9/11/2004,10:59:04,17.571,N,78.138,W,5
9/11/2004,11:01:03,17.573,N,78.143,W,5
9/11/2004,11:03:04,17.575,N,78.148,W,5
9/11/2004,11:05:03,17.577,N,78.153,W,5
9/11/2004,11:07:04,17.578,N,78.157,W,5
9/11/2004,11:09:03,17.58,N,78.162,W,5
9/11/2004,11:11:04,17.582,N,78.167,W,5
9/11/2004,11:13:03,17.584,N,78.172,W,5
9/11/2004,11:15:04,17.585,N,78.176,W,5
9/11/2004,11:17:03,17.587,N,78.181,W,5
9/11/2004,11:19:04,17.589,N,78.185,W,5
9/11/2004,11:21:03,17.591,N,78.19,W,5
9/11/2004,11:23:04,17.593,N,78.195,W,5
9/11/2004,11:25:03,17.594,N,78.199,W,5
9/11/2004,11:27:03,17.596,N,78.204,W,5
9/11/2004,11:29:04,17.598,N,78.208,W,5
9/11/2004,11:31:03,17.6,N,78.213,W,5
9/11/2004,11:33:04,17.602,N,78.217,W,5
9/11/2004,11:35:03,17.603,N,78.222,W,5
9/11/2004,11:37:04,17.605,N,78.226,W,5
9/11/2004,11:39:03,17.607,N,78.231,W,5
9/11/2004,11:41:04,17.609,N,78.235,W,5
9/11/2004,11:43:03,17.611,N,78.24,W,5
9/11/2004,11:45:04,17.612,N,78.244,W,5
9/11/2004,11:47:03,17.614,N,78.248,W,5
9/11/2004,11:49:04,17.616,N,78.253,W,5
9/11/2004,11:51:03,17.618,N,78.257,W,5
9/11/2004,11:53:04,17.62,N,78.261,W,5
9/11/2004,11:55:03,17.622,N,78.265,W,5
9/11/2004,11:57:03,17.623,N,78.27,W,5
9/11/2004,11:59:04,17.625,N,78.274,W,5
9/11/2004,12:01:03,17.627,N,78.278,W,5
9/11/2004,12:03:04,17.629,N,78.282,W,5
9/11/2004,12:05:03,17.631,N,78.286,W,5
9/11/2004,12:07:04,17.633,N,78.29,W,5
9/11/2004,12:09:03,17.634,N,78.294,W,5
9/11/2004,12:11:04,17.636,N,78.298,W,5
9/11/2004,12:13:03,17.638,N,78.302,W,5
9/11/2004,12:15:04,17.64,N,78.306,W,5
9/11/2004,12:17:03,17.642,N,78.31,W,5
9/11/2004,12:19:04,17.644,N,78.314,W,5
9/11/2004,12:21:03,17.646,N,78.318,W,5
9/11/2004,12:23:04,17.647,N,78.322,W,5
9/11/2004,12:25:03,17.649,N,78.326,W,5
9/11/2004,12:27:03,17.651,N,78.33,W,5
9/11/2004,12:29:04,17.653,N,78.333,W,5
9/11/2004,12:31:03,17.655,N,78.337,W,5
9/11/2004,12:33:04,17.657,N,78.341,W,5
9/11/2004,12:35:03,17.659,N,78.344,W,5
9/11/2004,12:37:04,17.661,N,78.348,W,5
9/11/2004,12:39:03,17.662,N,78.352,W,5
9/11/2004,12:41:04,17.664,N,78.355,W,5
9/11/2004,12:43:03,17.666,N,78.359,W,5
9/11/2004,12:45:04,17.668,N,78.362,W,5
9/11/2004,12:47:03,17.67,N,78.366,W,5
9/11/2004,12:49:04,17.672,N,78.369,W,5
9/11/2004,12:51:03,17.674,N,78.373,W,5
9/11/2004,12:53:04,17.676,N,78.376,W,5
9/11/2004,12:55:03,17.678,N,78.38,W,5
9/11/2004,12:57:03,17.68,N,78.383,W,5
9/11/2004,12:59:04,17.681,N,78.386,W,5
9/11/2004,13:01:03,17.683,N,78.39,W,5
9/11/2004,13:03:04,17.685,N,78.393,W,5
9/11/2004,13:05:03,17.687,N,78.396,W,5
9/11/2004,13:07:04,17.689,N,78.399,W,5
9/11/2004,13:09:03,17.691,N,78.403,W,5
9/11/2004,13:11:04,17.693,N,78.406,W,5
9/11/2004,13:13:03,17.695,N,78.409,W,5
9/11/2004,13:15:04,17.697,N,78.412,W,5
9/11/2004,13:17:03,17.699,N,78.415,W,5
9/11/2004,13:19:04,17.701,N,78.418,W,5
9/11/2004,13:21:03,17.703,N,78.421,W,5
9/11/2004,13:23:04,17.705,N,78.424,W,5
9/11/2004,13:25:03,17.707,N,78.428,W,5
9/11/2004,13:27:03,17.709,N,78.431,W,5
9/11/2004,13:29:04,17.711,N,78.434,W,5
9/11/2004,13:31:03,17.713,N,78.437,W,5
9/11/2004,13:33:04,17.714,N,78.44,W,5
9/11/2004,13:35:03,17.716,N,78.443,W,5
9/11/2004,13:37:04,17.718,N,78.446,W,5
9/11/2004,13:39:03,17.72,N,78.449,W,5
9/11/2004,13:41:04,17.722,N,78.452,W,5
9/11/2004,13:43:03,17.724,N,78.454,W,5
9/11/2004,13:45:04,17.726,N,78.457,W,5
9/11/2004,13:47:03,17.728,N,78.46,W,5
9/11/2004,13:49:04,17.73,N,78.463,W,5
9/11/2004,13:51:03,17.732,N,78.466,W,5
9/11/2004,13:53:04,17.734,N,78.469,W,5
9/11/2004,13:55:03,17.736,N,78.472,W,5
9/11/2004,13:57:03,17.738,N,78.475,W,5
9/11/2004,13:59:04,17.74,N,78.478,W,5
9/11/2004,14:01:03,17.742,N,78.481,W,5
9/11/2004,14:03:04,17.744,N,78.484,W,5
9/11/2004,14:05:03,17.746,N,78.486,W,5
9/11/2004,14:07:04,17.748,N,78.489,W,5
9/11/2004,14:09:03,17.75,N,78.492,W,5
9/11/2004,14:11:04,17.752,N,78.495,W,5
9/11/2004,14:13:03,17.754,N,78.498,W,5
9/11/2004,14:15:04,17.756,N,78.501,W,5
9/11/2004,14:17:03,17.758,N,78.504,W,5
9/11/2004,14:19:04,17.76,N,78.506,W,5
9/11/2004,14:21:03,17.762,N,78.509,W,5
9/11/2004,14:23:04,17.764,N,78.512,W,5
9/11/2004,14:25:03,17.766,N,78.515,W,5
9/11/2004,14:27:03,17.768,N,78.518,W,5
9/11/2004,14:29:04,17.77,N,78.521,W,5
9/11/2004,14:31:03,17.772,N,78.524,W,5
9/11/2004,14:33:04,17.775,N,78.527,W,5
9/11/2004,14:35:03,17.777,N,78.53,W,5
9/11/2004,14:37:04,17.779,N,78.533,W,5
9/11/2004,14:39:03,17.781,N,78.535,W,5
9/11/2004,14:41:04,17.783,N,78.538,W,5
9/11/2004,14:43:03,17.785,N,78.541,W,5
9/11/2004,14:45:04,17.787,N,78.544,W,5
9/11/2004,14:47:03,17.789,N,78.547,W,5
9/11/2004,14:49:04,17.791,N,78.55,W,5
9/11/2004,14:51:03,17.793,N,78.553,W,5
9/11/2004,14:53:04,17.795,N,78.556,W,5
9/11/2004,14:55:03,17.797,N,78.559,W,5
9/11/2004,14:57:03,17.799,N,78.562,W,5
9/11/2004,14:59:04,17.801,N,78.565,W,5
9/11/2004,15:01:03,17.803,N,78.568,W,5
9/11/2004,15:03:04,17.805,N,78.572,W,5
9/11/2004,15:05:03,17.807,N,78.575,W,5
9/11/2004,15:07:04,17.809,N,78.578,W,5
9/11/2004,15:09:03,17.812,N,78.581,W,5
9/11/2004,15:11:04,17.814,N,78.584,W,5
9/11/2004,15:13:03,17.816,N,78.587,W,5
9/11/2004,15:15:04,17.818,N,78.59,W,5
9/11/2004,15:17:03,17.82,N,78.594,W,5
9/11/2004,15:19:04,17.822,N,78.597,W,5
9/11/2004,15:21:03,17.824,N,78.6,W,5
9/11/2004,15:23:04,17.826,N,78.603,W,5
9/11/2004,15:25:03,17.828,N,78.607,W,5
9/11/2004,15:27:03,17.83,N,78.61,W,5
9/11/2004,15:29:04,17.832,N,78.613,W,5
9/11/2004,15:31:03,17.835,N,78.617,W,5
9/11/2004,15:33:04,17.837,N,78.62,W,5
9/11/2004,15:35:03,17.839,N,78.624,W,5
9/11/2004,15:37:04,17.841,N,78.627,W,5
9/11/2004,15:39:03,17.843,N,78.631,W,5
9/11/2004,15:41:04,17.845,N,78.634,W,5
9/11/2004,15:43:03,17.847,N,78.638,W,5
9/11/2004,15:45:04,17.849,N,78.641,W,5
9/11/2004,15:47:03,17.851,N,78.645,W,5
9/11/2004,15:49:04,17.853,N,78.649,W,5
9/11/2004,15:51:03,17.856,N,78.652,W,5
9/11/2004,15:53:04,17.858,N,78.656,W,5
9/11/2004,15:55:03,17.86,N,78.66,W,5
9/11/2004,15:57:03,17.862,N,78.664,W,5
9/11/2004,15:59:04,17.864,N,78.667,W,5
9/11/2004,16:01:03,17.866,N,78.671,W,5
9/11/2004,16:03:04,17.868,N,78.675,W,5
9/11/2004,16:05:03,17.87,N,78.679,W,5
9/11/2004,16:07:04,17.873,N,78.683,W,5
9/11/2004,16:09:03,17.875,N,78.687,W,5
9/11/2004,16:11:04,17.877,N,78.691,W,5
9/11/2004,16:13:03,17.879,N,78.695,W,5
9/11/2004,16:15:04,17.881,N,78.699,W,5
9/11/2004,16:17:03,17.883,N,78.703,W,5
9/11/2004,16:19:04,17.885,N,78.708,W,5
9/11/2004,16:21:03,17.888,N,78.712,W,5
9/11/2004,16:23:04,17.89,N,78.716,W,5
9/11/2004,16:25:03,17.892,N,78.72,W,5
9/11/2004,16:27:03,17.894,N,78.725,W,5
9/11/2004,16:29:04,17.896,N,78.729,W,5
9/11/2004,16:31:03,17.898,N,78.733,W,5
9/11/2004,16:33:04,17.9,N,78.738,W,5
9/11/2004,16:35:03,17.903,N,78.742,W,5
9/11/2004,16:37:04,17.905,N,78.746,W,5
9/11/2004,16:39:03,17.907,N,78.751,W,5
9/11/2004,16:41:04,17.909,N,78.755,W,5
9/11/2004,16:43:03,17.911,N,78.76,W,5
9/11/2004,16:45:04,17.913,N,78.765,W,5
9/11/2004,16:47:03,17.916,N,78.769,W,5
9/11/2004,16:49:04,17.918,N,78.774,W,5
9/11/2004,16:51:03,17.92,N,78.778,W,5
9/11/2004,16:53:04,17.922,N,78.783,W,5
9/11/2004,16:55:03,17.924,N,78.788,W,5
9/11/2004,16:57:03,17.926,N,78.792,W,5
9/11/2004,16:59:04,17.929,N,78.797,W,5
9/11/2004,17:01:03,17.931,N,78.802,W,5
9/11/2004,17:03:04,17.933,N,78.807,W,5
9/11/2004,17:05:03,17.935,N,78.811,W,5
9/11/2004,17:07:04,17.937,N,78.816,W,5
9/11/2004,17:09:03,17.939,N,78.821,W,5
9/11/2004,17:11:04,17.942,N,78.826,W,5
9/11/2004,17:13:03,17.944,N,78.831,W,5
9/11/2004,17:15:04,17.946,N,78.836,W,5
9/11/2004,17:17:03,17.948,N,78.841,W,5
9/11/2004,17:19:04,17.95,N,78.846,W,5
9/11/2004,17:21:03,17.953,N,78.851,W,5
9/11/2004,17:23:04,17.955,N,78.856,W,5
9/11/2004,17:25:03,17.957,N,78.861,W,5
9/11/2004,17:27:03,17.959,N,78.866,W,5
9/11/2004,17:29:04,17.961,N,78.871,W,5
9/11/2004,17:30:39,17.963,N,78.875,W,5
9/11/2004,17:32:40,17.967,N,78.881,W,5
9/11/2004,17:34:39,17.971,N,78.888,W,5
9/11/2004,17:36:40,17.975,N,78.894,W,5
9/11/2004,17:38:39,17.979,N,78.9,W,5
9/11/2004,17:40:40,17.983,N,78.906,W,5
9/11/2004,17:42:39,17.987,N,78.912,W,5
9/11/2004,17:44:40,17.99,N,78.918,W,5
9/11/2004,17:46:39,17.994,N,78.924,W,5
9/11/2004,17:48:40,17.997,N,78.93,W,5
9/11/2004,17:50:40,18.001,N,78.936,W,5
9/11/2004,17:52:39,18.004,N,78.942,W,5
9/11/2004,17:54:40,18.007,N,78.948,W,5
9/11/2004,17:56:39,18.011,N,78.954,W,5
9/11/2004,17:58:40,18.014,N,78.96,W,5
9/11/2004,18:00:39,18.017,N,78.965,W,5
9/11/2004,18:02:40,18.019,N,78.971,W,5
9/11/2004,18:04:39,18.022,N,78.977,W,5
9/11/2004,18:06:40,18.025,N,78.982,W,5
9/11/2004,18:08:39,18.028,N,78.988,W,5
9/11/2004,18:10:40,18.03,N,78.994,W,5
9/11/2004,18:12:39,18.033,N,78.999,W,5
9/11/2004,18:14:40,18.035,N,79.005,W,5
9/11/2004,18:16:39,18.038,N,79.01,W,5
9/11/2004,18:18:40,18.04,N,79.016,W,5
9/11/2004,18:20:40,18.042,N,79.021,W,5
9/11/2004,18:22:39,18.044,N,79.027,W,5
9/11/2004,18:24:40,18.047,N,79.032,W,5
9/11/2004,18:26:39,18.049,N,79.037,W,5
9/11/2004,18:28:40,18.051,N,79.043,W,5
9/11/2004,18:30:39,18.053,N,79.048,W,5
9/11/2004,18:32:40,18.054,N,79.053,W,5
9/11/2004,18:34:39,18.056,N,79.059,W,5
9/11/2004,18:36:40,18.058,N,79.064,W,5
9/11/2004,18:38:39,18.06,N,79.069,W,5
9/11/2004,18:40:40,18.061,N,79.074,W,5
9/11/2004,18:42:39,18.063,N,79.079,W,5
9/11/2004,18:44:40,18.064,N,79.084,W,5
9/11/2004,18:46:39,18.066,N,79.09,W,5
9/11/2004,18:48:40,18.067,N,79.095,W,5
9/11/2004,18:50:40,18.068,N,79.1,W,5
9/11/2004,18:52:39,18.069,N,79.105,W,5
9/11/2004,18:54:40,18.071,N,79.11,W,5
9/11/2004,18:56:39,18.072,N,79.115,W,5
9/11/2004,18:58:40,18.073,N,79.12,W,5
9/11/2004,19:00:39,18.074,N,79.125,W,5
9/11/2004,19:02:40,18.075,N,79.13,W,5
9/11/2004,19:04:39,18.076,N,79.134,W,5
9/11/2004,19:06:40,18.077,N,79.139,W,5
9/11/2004,19:08:39,18.078,N,79.144,W,5
9/11/2004,19:10:40,18.079,N,79.149,W,5
9/11/2004,19:12:39,18.079,N,79.154,W,5
9/11/2004,19:14:40,18.08,N,79.159,W,5
9/11/2004,19:16:39,18.081,N,79.163,W,5
9/11/2004,19:17:44,18.081,N,79.166,W,5
9/11/2004,19:19:43,18.082,N,79.171,W,5
9/11/2004,19:21:44,18.082,N,79.176,W,5
9/11/2004,19:23:43,18.083,N,79.181,W,5
9/11/2004,19:25:44,18.083,N,79.187,W,5
9/11/2004,19:27:43,18.084,N,79.192,W,5
9/11/2004,19:29:44,18.084,N,79.197,W,5
9/11/2004,19:31:43,18.084,N,79.202,W,5
9/11/2004,19:33:44,18.085,N,79.207,W,5
9/11/2004,19:35:43,18.085,N,79.212,W,5
9/11/2004,19:37:44,18.085,N,79.217,W,5
9/11/2004,19:39:43,18.085,N,79.222,W,5
9/11/2004,19:41:44,18.085,N,79.227,W,5
9/11/2004,19:43:43,18.085,N,79.232,W,5
9/11/2004,19:45:44,18.085,N,79.237,W,5
9/11/2004,19:47:44,18.085,N,79.241,W,5
9/11/2004,19:49:43,18.085,N,79.246,W,5
9/11/2004,19:51:44,18.085,N,79.251,W,5
9/11/2004,19:53:43,18.085,N,79.256,W,5
9/11/2004,19:55:44,18.085,N,79.26,W,5
9/11/2004,19:57:43,18.085,N,79.265,W,5
9/11/2004,19:59:44,18.085,N,79.27,W,5
9/11/2004,20:01:43,18.084,N,79.274,W,5
9/11/2004,20:03:44,18.084,N,79.279,W,5
9/11/2004,20:05:43,18.084,N,79.283,W,5
9/11/2004,20:07:44,18.084,N,79.288,W,5
9/11/2004,20:09:43,18.084,N,79.292,W,5
9/11/2004,20:11:44,18.083,N,79.297,W,5
9/11/2004,20:13:43,18.083,N,79.301,W,5
9/11/2004,20:15:44,18.083,N,79.305,W,5
9/11/2004,20:17:44,18.083,N,79.31,W,5
9/11/2004,20:19:43,18.083,N,79.314,W,5
9/11/2004,20:21:44,18.082,N,79.318,W,5
9/11/2004,20:23:43,18.082,N,79.322,W,5
9/11/2004,20:25:44,18.082,N,79.326,W,5
9/11/2004,20:27:43,18.082,N,79.33,W,5
