Track,for,Hermine,2016,,,
9/1/2016,17:33:05,27.818,N,85.512,W,1
9/1/2016,17:35:05,27.825,N,85.509,W,1
9/1/2016,17:37:05,27.832,N,85.506,W,1
9/1/2016,17:39:05,27.84,N,85.504,W,1
9/1/2016,17:41:05,27.848,N,85.502,W,1
9/1/2016,17:43:05,27.855,N,85.499,W,1
9/1/2016,17:45:04,27.863,N,85.497,W,1
9/1/2016,17:47:04,27.871,N,85.494,W,1
9/1/2016,17:49:04,27.879,N,85.492,W,1
9/1/2016,17:51:04,27.887,N,85.489,W,1
9/1/2016,17:53:04,27.895,N,85.487,W,1
9/1/2016,17:55:04,27.903,N,85.484,W,1
9/1/2016,17:57:04,27.911,N,85.482,W,1
9/1/2016,17:59:05,27.919,N,85.479,W,1
9/1/2016,18:01:05,27.928,N,85.477,W,1
9/1/2016,18:03:05,27.936,N,85.474,W,1
9/1/2016,18:05:05,27.945,N,85.472,W,1
9/1/2016,18:07:05,27.953,N,85.469,W,1
9/1/2016,18:09:05,27.962,N,85.466,W,1
9/1/2016,18:11:05,27.971,N,85.464,W,1
9/1/2016,18:13:05,27.979,N,85.461,W,1
9/1/2016,18:15:04,27.988,N,85.459,W,1
9/1/2016,18:17:04,27.997,N,85.456,W,1
9/1/2016,18:19:04,28.006,N,85.454,W,1
9/1/2016,18:21:04,28.015,N,85.451,W,1
9/1/2016,18:23:04,28.024,N,85.448,W,1
9/1/2016,18:25:04,28.033,N,85.446,W,1
9/1/2016,18:27:04,28.042,N,85.443,W,1
9/1/2016,18:29:05,28.051,N,85.44,W,1
9/1/2016,18:31:05,28.061,N,85.438,W,1
9/1/2016,18:33:05,28.07,N,85.435,W,1
9/1/2016,18:35:05,28.079,N,85.432,W,1
9/1/2016,18:36:57,28.088,N,85.43,W,1
9/1/2016,18:38:57,28.098,N,85.428,W,1
9/1/2016,18:40:57,28.108,N,85.426,W,1
9/1/2016,18:42:57,28.118,N,85.424,W,1
9/1/2016,18:44:57,28.128,N,85.422,W,1
9/1/2016,18:46:57,28.138,N,85.42,W,1
9/1/2016,18:48:57,28.148,N,85.418,W,1
9/1/2016,18:50:57,28.158,N,85.416,W,1
9/1/2016,18:52:56,28.168,N,85.413,W,1
9/1/2016,18:54:56,28.178,N,85.411,W,1
9/1/2016,18:56:56,28.188,N,85.409,W,1
9/1/2016,18:58:56,28.198,N,85.406,W,1
9/1/2016,19:00:56,28.208,N,85.404,W,1
9/1/2016,19:02:56,28.218,N,85.402,W,1
9/1/2016,19:04:56,28.228,N,85.399,W,1
9/1/2016,19:06:57,28.238,N,85.396,W,1
9/1/2016,19:08:57,28.248,N,85.394,W,1
9/1/2016,19:10:57,28.258,N,85.391,W,1
9/1/2016,19:12:57,28.268,N,85.388,W,1
9/1/2016,19:14:57,28.278,N,85.385,W,1
9/1/2016,19:16:57,28.287,N,85.382,W,1
9/1/2016,19:18:57,28.297,N,85.379,W,1
9/1/2016,19:20:57,28.306,N,85.375,W,1
9/1/2016,19:22:56,28.316,N,85.372,W,1
9/1/2016,19:24:56,28.325,N,85.369,W,1
9/1/2016,19:26:56,28.334,N,85.365,W,1
9/1/2016,19:28:56,28.344,N,85.361,W,1
9/1/2016,19:30:56,28.353,N,85.357,W,1
9/1/2016,19:31:30,28.355,N,85.356,W,1
9/1/2016,19:33:30,28.364,N,85.352,W,1
9/1/2016,19:35:30,28.373,N,85.348,W,1
9/1/2016,19:37:30,28.382,N,85.344,W,1
9/1/2016,19:39:29,28.391,N,85.34,W,1
9/1/2016,19:41:29,28.4,N,85.335,W,1
9/1/2016,19:43:29,28.409,N,85.331,W,1
9/1/2016,19:45:29,28.418,N,85.326,W,1
9/1/2016,19:47:29,28.427,N,85.321,W,1
9/1/2016,19:49:29,28.435,N,85.316,W,1
9/1/2016,19:51:29,28.444,N,85.311,W,1
9/1/2016,19:53:30,28.452,N,85.305,W,1
9/1/2016,19:55:30,28.461,N,85.3,W,1
9/1/2016,19:57:30,28.469,N,85.294,W,1
9/1/2016,19:59:30,28.477,N,85.289,W,1
9/1/2016,20:01:30,28.485,N,85.283,W,1
9/1/2016,20:03:30,28.493,N,85.277,W,1
9/1/2016,20:05:30,28.501,N,85.271,W,1
9/1/2016,20:07:30,28.509,N,85.265,W,1
9/1/2016,20:09:29,28.517,N,85.259,W,1
9/1/2016,20:11:29,28.525,N,85.253,W,1
9/1/2016,20:13:29,28.532,N,85.247,W,1
9/1/2016,20:15:29,28.54,N,85.241,W,1
9/1/2016,20:17:29,28.547,N,85.235,W,1
9/1/2016,20:19:29,28.554,N,85.229,W,1
9/1/2016,20:21:29,28.561,N,85.223,W,1
9/1/2016,20:23:30,28.568,N,85.217,W,1
9/1/2016,20:25:30,28.575,N,85.211,W,1
9/1/2016,20:27:30,28.582,N,85.205,W,1
9/1/2016,20:29:30,28.588,N,85.199,W,1
9/1/2016,20:31:30,28.595,N,85.193,W,1
9/1/2016,20:33:30,28.601,N,85.188,W,1
9/1/2016,20:35:30,28.607,N,85.182,W,1
9/1/2016,20:37:30,28.613,N,85.177,W,1
9/1/2016,20:39:02,28.618,N,85.173,W,1
9/1/2016,20:41:02,28.621,N,85.175,W,1
9/1/2016,20:43:02,28.624,N,85.177,W,1
9/1/2016,20:45:02,28.627,N,85.179,W,1
9/1/2016,20:47:02,28.63,N,85.182,W,1
9/1/2016,20:49:02,28.632,N,85.185,W,1
9/1/2016,20:51:01,28.634,N,85.189,W,1
9/1/2016,20:53:01,28.636,N,85.192,W,1
9/1/2016,20:55:01,28.638,N,85.196,W,1
9/1/2016,20:57:01,28.64,N,85.2,W,1
9/1/2016,20:59:01,28.641,N,85.204,W,1
9/1/2016,21:01:01,28.643,N,85.208,W,1
9/1/2016,21:03:01,28.644,N,85.213,W,1
9/1/2016,21:05:01,28.645,N,85.217,W,1
9/1/2016,21:07:02,28.647,N,85.221,W,1
9/1/2016,21:09:02,28.648,N,85.225,W,1
9/1/2016,21:11:02,28.649,N,85.229,W,1
9/1/2016,21:13:02,28.65,N,85.232,W,1
9/1/2016,21:15:02,28.652,N,85.236,W,1
9/1/2016,21:17:02,28.653,N,85.239,W,1
9/1/2016,21:19:02,28.655,N,85.242,W,1
9/1/2016,21:21:01,28.656,N,85.244,W,1
9/1/2016,21:23:01,28.658,N,85.246,W,1
9/1/2016,21:25:01,28.66,N,85.247,W,1
9/1/2016,21:27:01,28.662,N,85.248,W,1
9/1/2016,21:29:01,28.664,N,85.249,W,1
9/1/2016,21:31:01,28.667,N,85.249,W,1
9/1/2016,21:33:01,28.67,N,85.248,W,1
9/1/2016,21:35:01,28.673,N,85.247,W,1
9/1/2016,21:37:02,28.676,N,85.245,W,1
9/1/2016,21:39:02,28.679,N,85.242,W,1
9/1/2016,21:41:02,28.683,N,85.238,W,1
9/1/2016,21:43:02,28.688,N,85.234,W,1
9/1/2016,21:45:02,28.692,N,85.229,W,1
9/1/2016,21:47:02,28.697,N,85.223,W,1
9/1/2016,21:49:02,28.702,N,85.216,W,1
9/1/2016,21:51:01,28.708,N,85.209,W,1
9/1/2016,21:53:01,28.713,N,85.202,W,1
9/1/2016,21:55:01,28.719,N,85.193,W,1
9/1/2016,21:57:01,28.725,N,85.184,W,1
9/1/2016,21:59:01,28.732,N,85.175,W,1
9/1/2016,22:01:01,28.738,N,85.165,W,1
9/1/2016,22:03:01,28.745,N,85.154,W,1
9/1/2016,22:05:01,28.752,N,85.144,W,1
9/1/2016,22:07:02,28.759,N,85.132,W,1
9/1/2016,22:08:24,28.764,N,85.124,W,1
9/1/2016,22:10:25,28.772,N,85.108,W,1
9/1/2016,22:12:25,28.779,N,85.092,W,1
9/1/2016,22:14:25,28.787,N,85.075,W,1
9/1/2016,22:16:25,28.795,N,85.059,W,1
9/1/2016,22:18:25,28.803,N,85.043,W,1
9/1/2016,22:20:25,28.812,N,85.028,W,1
9/1/2016,22:22:25,28.82,N,85.012,W,1
9/1/2016,22:24:24,28.828,N,84.997,W,1
9/1/2016,22:26:24,28.837,N,84.982,W,1
9/1/2016,22:28:24,28.845,N,84.968,W,1
9/1/2016,22:30:24,28.854,N,84.954,W,1
9/1/2016,22:32:24,28.862,N,84.941,W,1
9/1/2016,22:34:24,28.871,N,84.929,W,1
9/1/2016,22:36:24,28.879,N,84.917,W,1
9/1/2016,22:38:24,28.888,N,84.906,W,1
9/1/2016,22:40:25,28.896,N,84.895,W,1
9/1/2016,22:41:29,28.901,N,84.89,W,1
9/1/2016,22:43:29,28.909,N,84.878,W,1
9/1/2016,22:45:29,28.918,N,84.867,W,1
9/1/2016,22:47:29,28.926,N,84.856,W,1
9/1/2016,22:49:29,28.935,N,84.846,W,1
9/1/2016,22:51:29,28.943,N,84.836,W,1
9/1/2016,22:53:30,28.952,N,84.827,W,1
9/1/2016,22:55:30,28.96,N,84.818,W,1
9/1/2016,22:57:30,28.969,N,84.81,W,1
9/1/2016,22:59:30,28.977,N,84.803,W,1
9/1/2016,23:01:30,28.986,N,84.796,W,1
9/1/2016,23:03:30,28.995,N,84.79,W,1
9/1/2016,23:05:30,29.003,N,84.784,W,1
9/1/2016,23:07:30,29.012,N,84.779,W,1
9/1/2016,23:09:29,29.021,N,84.775,W,1
9/1/2016,23:11:29,29.03,N,84.772,W,1
9/1/2016,23:13:29,29.038,N,84.77,W,1
9/1/2016,23:15:29,29.047,N,84.768,W,1
9/1/2016,23:17:29,29.056,N,84.767,W,1
9/1/2016,23:19:29,29.065,N,84.767,W,1
9/1/2016,23:21:29,29.074,N,84.768,W,1
9/1/2016,23:23:30,29.083,N,84.769,W,1
9/1/2016,23:25:30,29.092,N,84.771,W,1
9/1/2016,23:27:30,29.101,N,84.774,W,1
9/1/2016,23:29:30,29.11,N,84.777,W,1
9/1/2016,23:31:30,29.119,N,84.781,W,1
9/1/2016,23:31:45,29.12,N,84.781,W,1
9/1/2016,23:33:45,29.127,N,84.777,W,1
9/1/2016,23:35:44,29.135,N,84.772,W,1
9/1/2016,23:37:44,29.142,N,84.768,W,1
9/1/2016,23:39:44,29.149,N,84.764,W,1
9/1/2016,23:41:44,29.156,N,84.759,W,1
9/1/2016,23:43:44,29.163,N,84.755,W,1
9/1/2016,23:45:44,29.169,N,84.751,W,1
9/1/2016,23:47:44,29.175,N,84.747,W,1
9/1/2016,23:49:45,29.182,N,84.742,W,1
9/1/2016,23:51:45,29.188,N,84.738,W,1
9/1/2016,23:53:45,29.193,N,84.734,W,1
9/1/2016,23:55:45,29.199,N,84.73,W,1
9/1/2016,23:57:45,29.204,N,84.725,W,1
9/1/2016,23:59:45,29.209,N,84.721,W,1
9/2/2016,0:01:45,29.214,N,84.717,W,1
9/2/2016,0:03:45,29.219,N,84.713,W,1
9/2/2016,0:05:44,29.223,N,84.708,W,1
9/2/2016,0:07:44,29.228,N,84.704,W,1
9/2/2016,0:09:44,29.232,N,84.7,W,1
9/2/2016,0:11:44,29.236,N,84.696,W,1
9/2/2016,0:13:44,29.239,N,84.691,W,1
9/2/2016,0:15:44,29.242,N,84.687,W,1
9/2/2016,0:17:44,29.246,N,84.683,W,1
9/2/2016,0:19:45,29.249,N,84.679,W,1
9/2/2016,0:21:45,29.251,N,84.675,W,1
9/2/2016,0:23:45,29.254,N,84.67,W,1
9/2/2016,0:25:45,29.256,N,84.666,W,1
9/2/2016,0:27:45,29.259,N,84.662,W,1
9/2/2016,0:29:45,29.261,N,84.658,W,1
9/2/2016,0:31:45,29.263,N,84.654,W,1
9/2/2016,0:33:45,29.265,N,84.649,W,1
9/2/2016,0:35:44,29.267,N,84.645,W,1
9/2/2016,0:37:44,29.269,N,84.641,W,1
9/2/2016,0:39:44,29.27,N,84.637,W,1
9/2/2016,0:41:44,29.272,N,84.633,W,1
9/2/2016,0:43:44,29.274,N,84.629,W,1
9/2/2016,0:45:44,29.275,N,84.625,W,1
9/2/2016,0:47:44,29.277,N,84.62,W,1
9/2/2016,0:49:45,29.278,N,84.616,W,1
9/2/2016,0:51:45,29.28,N,84.612,W,1
9/2/2016,0:53:45,29.281,N,84.608,W,1
9/2/2016,0:55:45,29.283,N,84.604,W,1
9/2/2016,0:57:45,29.285,N,84.6,W,1
9/2/2016,0:59:45,29.286,N,84.596,W,1
9/2/2016,1:01:45,29.288,N,84.592,W,1
9/2/2016,1:03:45,29.29,N,84.587,W,1
9/2/2016,1:05:44,29.291,N,84.583,W,1
9/2/2016,1:07:44,29.293,N,84.579,W,1
9/2/2016,1:09:44,29.295,N,84.575,W,1
9/2/2016,1:11:44,29.298,N,84.571,W,1
9/2/2016,1:13:44,29.3,N,84.567,W,1
9/2/2016,1:15:44,29.302,N,84.563,W,1
9/2/2016,1:17:44,29.305,N,84.559,W,1
9/2/2016,1:19:45,29.307,N,84.555,W,1
9/2/2016,1:21:45,29.31,N,84.551,W,1
9/2/2016,1:23:45,29.313,N,84.547,W,1
9/2/2016,1:25:45,29.316,N,84.543,W,1
9/2/2016,1:27:45,29.32,N,84.539,W,1
9/2/2016,1:29:45,29.324,N,84.535,W,1
9/2/2016,1:31:33,29.327,N,84.531,W,1
9/2/2016,1:33:34,29.334,N,84.526,W,1
9/2/2016,1:35:34,29.341,N,84.521,W,1
9/2/2016,1:37:34,29.348,N,84.516,W,1
9/2/2016,1:39:34,29.356,N,84.51,W,1
9/2/2016,1:41:34,29.363,N,84.505,W,1
9/2/2016,1:43:34,29.37,N,84.5,W,1
9/2/2016,1:45:34,29.378,N,84.495,W,1
9/2/2016,1:47:34,29.386,N,84.49,W,1
9/2/2016,1:49:33,29.393,N,84.485,W,1
9/2/2016,1:51:33,29.401,N,84.48,W,1
9/2/2016,1:53:33,29.409,N,84.475,W,1
9/2/2016,1:55:33,29.416,N,84.47,W,1
9/2/2016,1:57:33,29.424,N,84.466,W,1
9/2/2016,1:59:33,29.432,N,84.461,W,1
9/2/2016,2:01:33,29.44,N,84.456,W,1
9/2/2016,2:03:34,29.448,N,84.451,W,1
9/2/2016,2:05:34,29.456,N,84.447,W,1
9/2/2016,2:07:34,29.464,N,84.442,W,1
9/2/2016,2:09:34,29.472,N,84.438,W,1
9/2/2016,2:11:34,29.48,N,84.434,W,1
9/2/2016,2:13:34,29.488,N,84.429,W,1
9/2/2016,2:15:34,29.496,N,84.425,W,1
9/2/2016,2:17:34,29.504,N,84.421,W,1
9/2/2016,2:19:33,29.513,N,84.417,W,1
9/2/2016,2:21:33,29.521,N,84.413,W,1
9/2/2016,2:23:33,29.529,N,84.409,W,1
9/2/2016,2:25:33,29.537,N,84.405,W,1
9/2/2016,2:27:33,29.545,N,84.402,W,1
9/2/2016,2:29:33,29.553,N,84.398,W,1
9/2/2016,2:31:33,29.561,N,84.394,W,1
9/2/2016,2:33:34,29.569,N,84.391,W,1
9/2/2016,2:35:34,29.577,N,84.388,W,1
9/2/2016,2:37:34,29.585,N,84.385,W,1
9/2/2016,2:39:34,29.593,N,84.382,W,1
9/2/2016,2:41:34,29.601,N,84.379,W,1
9/2/2016,2:43:34,29.609,N,84.376,W,1
9/2/2016,2:45:34,29.617,N,84.373,W,1
9/2/2016,2:47:34,29.625,N,84.37,W,1
9/2/2016,2:49:33,29.633,N,84.367,W,1
9/2/2016,2:51:33,29.641,N,84.365,W,1
9/2/2016,2:53:33,29.649,N,84.362,W,1
9/2/2016,2:55:33,29.656,N,84.36,W,1
9/2/2016,2:57:33,29.664,N,84.357,W,1
9/2/2016,2:59:33,29.672,N,84.355,W,1
9/2/2016,3:01:18,29.679,N,84.353,W,1
9/2/2016,3:03:18,29.687,N,84.351,W,1
9/2/2016,3:05:17,29.695,N,84.35,W,1
9/2/2016,3:07:17,29.704,N,84.348,W,1
9/2/2016,3:09:17,29.712,N,84.347,W,1
9/2/2016,3:11:17,29.72,N,84.345,W,1
9/2/2016,3:13:17,29.728,N,84.344,W,1
9/2/2016,3:15:17,29.736,N,84.342,W,1
9/2/2016,3:17:17,29.744,N,84.341,W,1
9/2/2016,3:19:17,29.752,N,84.339,W,1
9/2/2016,3:21:18,29.76,N,84.338,W,1
9/2/2016,3:23:18,29.768,N,84.336,W,1
9/2/2016,3:25:18,29.776,N,84.335,W,1
9/2/2016,3:27:18,29.784,N,84.333,W,1
9/2/2016,3:29:18,29.792,N,84.332,W,1
9/2/2016,3:31:18,29.8,N,84.33,W,1
9/2/2016,3:33:18,29.808,N,84.328,W,1
9/2/2016,3:35:17,29.815,N,84.327,W,1
9/2/2016,3:37:17,29.823,N,84.325,W,1
9/2/2016,3:39:17,29.83,N,84.323,W,1
9/2/2016,3:41:17,29.838,N,84.321,W,1
9/2/2016,3:43:17,29.845,N,84.319,W,1
9/2/2016,3:45:17,29.853,N,84.317,W,1
9/2/2016,3:47:17,29.86,N,84.315,W,1
9/2/2016,3:49:17,29.867,N,84.312,W,1
9/2/2016,3:51:18,29.874,N,84.31,W,1
9/2/2016,3:52:03,29.877,N,84.309,W,1
9/2/2016,3:54:03,29.884,N,84.306,W,1
9/2/2016,3:56:04,29.89,N,84.303,W,1
9/2/2016,3:58:04,29.897,N,84.3,W,1
9/2/2016,4:00:04,29.903,N,84.297,W,1
9/2/2016,4:02:04,29.91,N,84.294,W,1
9/2/2016,4:04:04,29.917,N,84.291,W,1
9/2/2016,4:06:04,29.923,N,84.288,W,1
9/2/2016,4:08:04,29.93,N,84.285,W,1
9/2/2016,4:10:04,29.937,N,84.282,W,1
9/2/2016,4:12:03,29.943,N,84.279,W,1
9/2/2016,4:14:03,29.95,N,84.276,W,1
9/2/2016,4:16:03,29.956,N,84.273,W,1
9/2/2016,4:18:03,29.963,N,84.27,W,1
9/2/2016,4:20:03,29.97,N,84.267,W,1
9/2/2016,4:22:03,29.976,N,84.264,W,1
9/2/2016,4:24:03,29.983,N,84.261,W,1
9/2/2016,4:26:04,29.99,N,84.258,W,1
9/2/2016,4:28:04,29.996,N,84.255,W,1
9/2/2016,4:30:04,30.003,N,84.252,W,1
9/2/2016,4:32:04,30.009,N,84.249,W,1
9/2/2016,4:34:04,30.016,N,84.246,W,1
9/2/2016,4:36:04,30.023,N,84.243,W,1
9/2/2016,4:38:04,30.029,N,84.24,W,1
9/2/2016,4:40:04,30.036,N,84.237,W,1
9/2/2016,4:42:03,30.043,N,84.234,W,1
9/2/2016,4:43:41,30.048,N,84.231,W,1
9/2/2016,4:45:41,30.055,N,84.228,W,1
9/2/2016,4:47:41,30.061,N,84.225,W,1
9/2/2016,4:49:41,30.068,N,84.222,W,1
9/2/2016,4:51:41,30.075,N,84.219,W,1
9/2/2016,4:53:41,30.081,N,84.216,W,1
9/2/2016,4:55:42,30.088,N,84.213,W,1
9/2/2016,4:57:42,30.094,N,84.21,W,1
9/2/2016,4:59:42,30.101,N,84.207,W,1
9/2/2016,5:01:42,30.108,N,84.204,W,1
9/2/2016,5:03:42,30.114,N,84.2,W,1
9/2/2016,5:05:42,30.121,N,84.197,W,1
9/2/2016,5:07:42,30.128,N,84.194,W,1
9/2/2016,5:09:42,30.134,N,84.191,W,1
9/2/2016,5:11:41,30.141,N,84.188,W,1
9/2/2016,5:13:41,30.147,N,84.185,W,1
9/2/2016,5:15:41,30.154,N,84.182,W,1
9/2/2016,5:17:41,30.161,N,84.179,W,1
9/2/2016,5:19:41,30.167,N,84.176,W,1
9/2/2016,5:21:41,30.174,N,84.173,W,1
9/2/2016,5:23:41,30.181,N,84.17,W,1
9/2/2016,5:25:42,30.187,N,84.166,W,1
9/2/2016,5:27:42,30.194,N,84.163,W,1
9/2/2016,5:29:42,30.201,N,84.16,W,1
9/2/2016,5:31:42,30.207,N,84.157,W,1
9/2/2016,5:33:42,30.214,N,84.154,W,1
9/2/2016,5:35:42,30.22,N,84.151,W,1
9/2/2016,5:37:42,30.227,N,84.148,W,1
9/2/2016,5:39:42,30.234,N,84.145,W,1
9/2/2016,5:41:41,30.24,N,84.141,W,1
9/2/2016,5:43:41,30.247,N,84.138,W,1
9/2/2016,5:45:41,30.254,N,84.135,W,1
9/2/2016,5:47:41,30.26,N,84.132,W,1
9/2/2016,5:49:41,30.267,N,84.129,W,1
9/2/2016,5:51:41,30.274,N,84.126,W,1
9/2/2016,5:53:41,30.28,N,84.122,W,1
9/2/2016,5:55:42,30.287,N,84.119,W,1
9/2/2016,5:57:42,30.294,N,84.116,W,1
9/2/2016,5:59:42,30.3,N,84.113,W,1
9/2/2016,6:01:42,30.307,N,84.11,W,1
9/2/2016,6:03:42,30.314,N,84.106,W,1
9/2/2016,6:05:42,30.32,N,84.103,W,1
9/2/2016,6:07:42,30.327,N,84.1,W,1
9/2/2016,6:09:42,30.333,N,84.097,W,1
9/2/2016,6:11:41,30.34,N,84.094,W,1
9/2/2016,6:13:41,30.347,N,84.09,W,1
9/2/2016,6:15:41,30.353,N,84.087,W,1
9/2/2016,6:17:41,30.36,N,84.084,W,1
9/2/2016,6:19:41,30.367,N,84.081,W,1
9/2/2016,6:21:41,30.373,N,84.077,W,1
9/2/2016,6:23:41,30.38,N,84.074,W,1
9/2/2016,6:25:42,30.387,N,84.071,W,1
9/2/2016,6:27:42,30.393,N,84.067,W,1
9/2/2016,6:29:42,30.4,N,84.064,W,1
9/2/2016,6:31:42,30.407,N,84.061,W,1
9/2/2016,6:33:42,30.413,N,84.058,W,1
9/2/2016,6:35:42,30.42,N,84.054,W,1
9/2/2016,6:37:42,30.427,N,84.051,W,1
9/2/2016,6:39:42,30.433,N,84.048,W,1
9/2/2016,6:41:41,30.44,N,84.044,W,1
9/2/2016,6:43:41,30.447,N,84.041,W,1
9/2/2016,6:45:41,30.453,N,84.038,W,1
9/2/2016,6:47:41,30.46,N,84.034,W,1
9/2/2016,6:49:41,30.467,N,84.031,W,1
9/2/2016,6:51:41,30.473,N,84.027,W,1
9/2/2016,6:53:41,30.48,N,84.024,W,1
9/2/2016,6:55:42,30.487,N,84.021,W,1
9/2/2016,6:57:42,30.494,N,84.017,W,1
9/2/2016,6:59:42,30.5,N,84.014,W,1
9/2/2016,7:01:42,30.507,N,84.01,W,1
9/2/2016,7:03:42,30.514,N,84.007,W,1
9/2/2016,7:05:42,30.52,N,84.004,W,1
9/2/2016,7:07:42,30.527,N,84,W,1
9/2/2016,7:09:42,30.534,N,83.997,W,1
9/2/2016,7:11:41,30.54,N,83.993,W,1
9/2/2016,7:13:41,30.547,N,83.99,W,1
9/2/2016,7:15:41,30.554,N,83.986,W,1
9/2/2016,7:17:41,30.56,N,83.983,W,1
9/2/2016,7:19:41,30.567,N,83.979,W,1
9/2/2016,7:21:41,30.574,N,83.976,W,1
9/2/2016,7:23:41,30.581,N,83.972,W,1
9/2/2016,7:25:42,30.587,N,83.969,W,1
9/2/2016,7:27:42,30.594,N,83.965,W,1
9/2/2016,7:29:42,30.601,N,83.962,W,1
9/2/2016,7:31:42,30.607,N,83.958,W,1
9/2/2016,7:33:42,30.614,N,83.955,W,1
9/2/2016,7:35:42,30.621,N,83.951,W,1
9/2/2016,7:37:42,30.627,N,83.947,W,1
9/2/2016,7:39:42,30.634,N,83.944,W,1
9/2/2016,7:41:41,30.641,N,83.94,W,1
9/2/2016,7:43:41,30.648,N,83.937,W,1
9/2/2016,7:45:41,30.654,N,83.933,W,1
9/2/2016,7:47:41,30.661,N,83.929,W,1
9/2/2016,7:49:41,30.668,N,83.926,W,1
9/2/2016,7:51:41,30.674,N,83.922,W,1
9/2/2016,7:53:41,30.681,N,83.918,W,1
9/2/2016,7:55:42,30.688,N,83.915,W,1
9/2/2016,7:57:42,30.695,N,83.911,W,1
9/2/2016,7:59:42,30.701,N,83.907,W,1
9/2/2016,8:01:42,30.708,N,83.903,W,1
9/2/2016,8:03:41,30.715,N,83.9,W,1
9/2/2016,8:05:42,30.722,N,83.896,W,1
9/2/2016,8:07:41,30.728,N,83.892,W,1
9/2/2016,8:09:42,30.735,N,83.888,W,1
9/2/2016,8:11:42,30.742,N,83.885,W,1
9/2/2016,8:13:41,30.749,N,83.881,W,1
9/2/2016,8:15:42,30.755,N,83.877,W,1
9/2/2016,8:17:41,30.762,N,83.873,W,1
9/2/2016,8:19:42,30.769,N,83.869,W,1
9/2/2016,8:21:41,30.776,N,83.866,W,1
9/2/2016,8:23:42,30.782,N,83.862,W,1
9/2/2016,8:25:41,30.789,N,83.858,W,1
9/2/2016,8:27:42,30.796,N,83.854,W,1
9/2/2016,8:29:41,30.803,N,83.85,W,1
9/2/2016,8:31:42,30.809,N,83.846,W,1
9/2/2016,8:33:41,30.816,N,83.842,W,1
9/2/2016,8:35:42,30.823,N,83.838,W,1
9/2/2016,8:37:41,30.83,N,83.834,W,1
9/2/2016,8:39:42,30.836,N,83.83,W,1
9/2/2016,8:41:42,30.843,N,83.827,W,1
9/2/2016,8:43:41,30.85,N,83.823,W,1
9/2/2016,8:45:42,30.857,N,83.819,W,1
9/2/2016,8:47:41,30.863,N,83.815,W,1
9/2/2016,8:49:42,30.87,N,83.811,W,1
9/2/2016,8:51:41,30.877,N,83.806,W,1
9/2/2016,8:53:42,30.884,N,83.802,W,1
9/2/2016,8:55:41,30.891,N,83.798,W,1
9/2/2016,8:57:42,30.897,N,83.794,W,1
9/2/2016,8:59:41,30.904,N,83.79,W,1
9/2/2016,9:01:42,30.911,N,83.786,W,1
9/2/2016,9:03:41,30.918,N,83.782,W,1
9/2/2016,9:05:42,30.925,N,83.778,W,1
9/2/2016,9:07:41,30.931,N,83.774,W,1
9/2/2016,9:09:42,30.938,N,83.77,W,1
9/2/2016,9:11:42,30.945,N,83.765,W,1
9/2/2016,9:13:41,30.952,N,83.761,W,1
9/2/2016,9:15:42,30.959,N,83.757,W,1
9/2/2016,9:17:41,30.965,N,83.753,W,1
9/2/2016,9:19:42,30.972,N,83.749,W,1
9/2/2016,9:21:41,30.979,N,83.744,W,1
9/2/2016,9:23:42,30.986,N,83.74,W,1
9/2/2016,9:25:41,30.993,N,83.736,W,1
9/2/2016,9:27:42,30.999,N,83.731,W,1
9/2/2016,9:29:41,31.006,N,83.727,W,1
9/2/2016,9:31:42,31.013,N,83.723,W,1
9/2/2016,9:33:41,31.02,N,83.718,W,1
9/2/2016,9:35:42,31.027,N,83.714,W,1
9/2/2016,9:37:41,31.034,N,83.71,W,1
9/2/2016,9:39:42,31.04,N,83.705,W,1
9/2/2016,9:41:42,31.047,N,83.701,W,1
9/2/2016,9:43:41,31.054,N,83.697,W,1
9/2/2016,9:45:42,31.061,N,83.692,W,1
9/2/2016,9:47:41,31.068,N,83.688,W,1
9/2/2016,9:49:42,31.075,N,83.683,W,1
9/2/2016,9:51:41,31.081,N,83.679,W,1
9/2/2016,9:53:42,31.088,N,83.674,W,1
9/2/2016,9:55:41,31.095,N,83.67,W,1
9/2/2016,9:57:42,31.102,N,83.665,W,1
9/2/2016,9:59:41,31.109,N,83.661,W,1
9/2/2016,10:01:42,31.116,N,83.656,W,1
9/2/2016,10:03:41,31.123,N,83.651,W,1
9/2/2016,10:05:42,31.13,N,83.647,W,1
9/2/2016,10:07:41,31.136,N,83.642,W,1
9/2/2016,10:09:42,31.143,N,83.638,W,1
9/2/2016,10:11:42,31.15,N,83.633,W,1
9/2/2016,10:13:41,31.157,N,83.628,W,1
9/2/2016,10:15:42,31.164,N,83.624,W,1
9/2/2016,10:17:41,31.171,N,83.619,W,1
9/2/2016,10:19:42,31.178,N,83.614,W,1
9/2/2016,10:21:41,31.185,N,83.609,W,1
9/2/2016,10:23:42,31.191,N,83.605,W,1
9/2/2016,10:25:41,31.198,N,83.6,W,1
9/2/2016,10:27:42,31.205,N,83.595,W,1
9/2/2016,10:29:41,31.212,N,83.59,W,1
9/2/2016,10:31:42,31.219,N,83.585,W,1
9/2/2016,10:33:41,31.226,N,83.581,W,1
9/2/2016,10:35:42,31.233,N,83.576,W,1
9/2/2016,10:37:41,31.24,N,83.571,W,1
9/2/2016,10:39:42,31.247,N,83.566,W,1
