Track,for,Irene,2005,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/13/2005,8:30:35,29.939,N,68.576,W,2
8/13/2005,8:32:36,29.942,N,68.581,W,2
8/13/2005,8:34:35,29.946,N,68.585,W,2
8/13/2005,8:36:36,29.95,N,68.59,W,2
8/13/2005,8:38:35,29.954,N,68.594,W,2
8/13/2005,8:40:35,29.958,N,68.599,W,2
8/13/2005,8:42:36,29.961,N,68.603,W,2
8/13/2005,8:44:35,29.965,N,68.608,W,2
8/13/2005,8:46:36,29.968,N,68.613,W,2
8/13/2005,8:48:35,29.972,N,68.617,W,2
8/13/2005,8:50:36,29.976,N,68.622,W,2
8/13/2005,8:52:35,29.979,N,68.626,W,2
8/13/2005,8:54:36,29.983,N,68.631,W,2
8/13/2005,8:56:35,29.986,N,68.635,W,2
8/13/2005,8:58:36,29.989,N,68.64,W,2
8/13/2005,9:00:35,29.993,N,68.645,W,2
8/13/2005,9:02:36,29.996,N,68.649,W,2
8/13/2005,9:04:35,29.999,N,68.654,W,2
8/13/2005,9:06:36,30.003,N,68.658,W,2
8/13/2005,9:08:35,30.006,N,68.663,W,2
8/13/2005,9:10:35,30.009,N,68.668,W,2
8/13/2005,9:12:36,30.012,N,68.672,W,2
8/13/2005,9:14:35,30.015,N,68.677,W,2
8/13/2005,9:16:36,30.018,N,68.681,W,2
8/13/2005,9:18:35,30.021,N,68.686,W,2
8/13/2005,9:20:36,30.024,N,68.691,W,2
8/13/2005,9:22:35,30.027,N,68.695,W,2
8/13/2005,9:24:36,30.03,N,68.7,W,2
8/13/2005,9:26:35,30.033,N,68.705,W,2
8/13/2005,9:28:36,30.035,N,68.709,W,2
8/13/2005,9:30:35,30.038,N,68.714,W,2
8/13/2005,9:32:36,30.041,N,68.719,W,2
8/13/2005,9:34:35,30.044,N,68.724,W,2
8/13/2005,9:36:36,30.046,N,68.728,W,2
8/13/2005,9:38:35,30.049,N,68.733,W,2
8/13/2005,9:40:35,30.051,N,68.738,W,2
8/13/2005,9:42:36,30.054,N,68.742,W,2
8/13/2005,9:44:35,30.056,N,68.747,W,2
8/13/2005,9:46:36,30.059,N,68.752,W,2
8/13/2005,9:48:35,30.061,N,68.756,W,2
8/13/2005,9:50:36,30.064,N,68.761,W,2
8/13/2005,9:52:35,30.066,N,68.766,W,2
8/13/2005,9:54:36,30.068,N,68.77,W,2
8/13/2005,9:56:35,30.071,N,68.775,W,2
8/13/2005,9:58:36,30.073,N,68.78,W,2
8/13/2005,10:00:35,30.075,N,68.784,W,2
8/13/2005,10:02:36,30.077,N,68.789,W,2
8/13/2005,10:04:35,30.08,N,68.794,W,2
8/13/2005,10:06:36,30.082,N,68.799,W,2
8/13/2005,10:08:35,30.084,N,68.803,W,2
8/13/2005,10:10:35,30.086,N,68.808,W,2
8/13/2005,10:12:36,30.088,N,68.813,W,2
8/13/2005,10:14:35,30.09,N,68.817,W,2
8/13/2005,10:16:36,30.092,N,68.822,W,2
8/13/2005,10:18:35,30.094,N,68.826,W,2
8/13/2005,10:20:36,30.096,N,68.831,W,2
8/13/2005,10:22:35,30.098,N,68.836,W,2
8/13/2005,10:24:36,30.1,N,68.84,W,2
8/13/2005,10:26:35,30.102,N,68.845,W,2
8/13/2005,10:28:36,30.104,N,68.85,W,2
8/13/2005,10:30:35,30.106,N,68.854,W,2
8/13/2005,10:32:36,30.108,N,68.859,W,2
8/13/2005,10:34:35,30.11,N,68.863,W,2
8/13/2005,10:36:36,30.111,N,68.868,W,2
8/13/2005,10:38:35,30.113,N,68.872,W,2
8/13/2005,10:40:35,30.115,N,68.877,W,2
8/13/2005,10:42:36,30.117,N,68.882,W,2
8/13/2005,10:44:35,30.119,N,68.886,W,2
8/13/2005,10:46:36,30.12,N,68.891,W,2
8/13/2005,10:48:35,30.122,N,68.895,W,2
8/13/2005,10:50:36,30.124,N,68.9,W,2
8/13/2005,10:52:35,30.125,N,68.904,W,2
8/13/2005,10:54:36,30.127,N,68.908,W,2
8/13/2005,10:56:35,30.129,N,68.913,W,2
8/13/2005,10:58:36,30.131,N,68.917,W,2
8/13/2005,11:00:35,30.132,N,68.922,W,2
8/13/2005,11:02:36,30.134,N,68.926,W,2
8/13/2005,11:04:35,30.135,N,68.93,W,2
8/13/2005,11:06:36,30.137,N,68.935,W,2
8/13/2005,11:08:35,30.139,N,68.939,W,2
8/13/2005,11:10:35,30.14,N,68.943,W,2
8/13/2005,11:12:36,30.142,N,68.948,W,2
8/13/2005,11:14:35,30.144,N,68.952,W,2
8/13/2005,11:16:36,30.145,N,68.956,W,2
8/13/2005,11:18:35,30.147,N,68.961,W,2
8/13/2005,11:20:36,30.148,N,68.965,W,2
8/13/2005,11:22:35,30.15,N,68.969,W,2
8/13/2005,11:24:36,30.151,N,68.973,W,2
8/13/2005,11:26:35,30.153,N,68.977,W,2
8/13/2005,11:28:36,30.155,N,68.981,W,2
8/13/2005,11:30:35,30.156,N,68.986,W,2
8/13/2005,11:32:36,30.158,N,68.99,W,2
8/13/2005,11:34:35,30.159,N,68.994,W,2
8/13/2005,11:36:36,30.161,N,68.998,W,2
8/13/2005,11:38:35,30.162,N,69.002,W,2
8/13/2005,11:40:35,30.164,N,69.006,W,2
8/13/2005,11:42:36,30.166,N,69.01,W,2
8/13/2005,11:44:35,30.167,N,69.014,W,2
8/13/2005,11:46:36,30.169,N,69.018,W,2
8/13/2005,11:48:35,30.17,N,69.021,W,2
8/13/2005,11:50:36,30.172,N,69.025,W,2
8/13/2005,11:52:35,30.174,N,69.029,W,2
8/13/2005,11:54:36,30.175,N,69.033,W,2
8/13/2005,11:56:35,30.177,N,69.037,W,2
8/13/2005,11:58:36,30.178,N,69.041,W,2
8/13/2005,12:00:35,30.18,N,69.044,W,2
8/13/2005,12:02:36,30.182,N,69.048,W,2
8/13/2005,12:04:35,30.183,N,69.052,W,2
8/13/2005,12:06:36,30.185,N,69.055,W,2
8/13/2005,12:08:35,30.187,N,69.059,W,2
8/13/2005,12:10:35,30.188,N,69.062,W,2
8/13/2005,12:12:36,30.19,N,69.066,W,2
8/13/2005,12:14:35,30.192,N,69.069,W,2
8/13/2005,12:16:36,30.193,N,69.073,W,2
8/13/2005,12:18:35,30.195,N,69.076,W,2
8/13/2005,12:20:36,30.197,N,69.08,W,2
8/13/2005,12:22:35,30.199,N,69.083,W,2
8/13/2005,12:24:36,30.2,N,69.087,W,2
8/13/2005,12:26:35,30.202,N,69.09,W,2
8/13/2005,12:28:36,30.204,N,69.093,W,2
8/13/2005,12:30:35,30.206,N,69.096,W,2
8/13/2005,12:32:36,30.208,N,69.1,W,2
8/13/2005,12:34:35,30.209,N,69.103,W,2
8/13/2005,12:36:36,30.211,N,69.106,W,2
8/13/2005,12:38:35,30.213,N,69.109,W,2
8/13/2005,12:40:35,30.215,N,69.112,W,2
8/13/2005,12:42:36,30.217,N,69.115,W,2
8/13/2005,12:44:35,30.219,N,69.118,W,2
8/13/2005,12:46:36,30.221,N,69.121,W,2
8/13/2005,12:48:35,30.223,N,69.124,W,2
8/13/2005,12:50:36,30.225,N,69.127,W,2
8/13/2005,12:52:35,30.227,N,69.13,W,2
8/13/2005,12:54:36,30.229,N,69.132,W,2
8/13/2005,12:56:35,30.231,N,69.135,W,2
8/13/2005,12:58:36,30.233,N,69.138,W,2
8/13/2005,13:00:35,30.235,N,69.14,W,2
8/13/2005,13:02:36,30.237,N,69.143,W,2
8/13/2005,13:04:35,30.24,N,69.146,W,2
8/13/2005,13:06:36,30.242,N,69.148,W,2
8/13/2005,13:08:35,30.244,N,69.151,W,2
8/13/2005,13:10:35,30.246,N,69.153,W,2
8/13/2005,13:12:36,30.249,N,69.155,W,2
8/13/2005,13:14:35,30.251,N,69.158,W,2
8/13/2005,13:16:36,30.253,N,69.16,W,2
8/13/2005,13:18:35,30.256,N,69.162,W,2
8/13/2005,13:20:36,30.258,N,69.165,W,2
8/13/2005,13:22:35,30.261,N,69.167,W,2
8/13/2005,13:24:36,30.263,N,69.169,W,2
8/13/2005,13:26:35,30.266,N,69.171,W,2
8/13/2005,13:28:36,30.268,N,69.173,W,2
8/13/2005,13:30:35,30.271,N,69.175,W,2
8/13/2005,13:32:36,30.273,N,69.177,W,2
8/13/2005,13:34:35,30.276,N,69.179,W,2
8/13/2005,13:36:36,30.278,N,69.181,W,2
8/13/2005,13:38:35,30.281,N,69.183,W,2
8/13/2005,13:40:35,30.284,N,69.185,W,2
8/13/2005,13:42:36,30.286,N,69.186,W,2
8/13/2005,13:44:35,30.289,N,69.188,W,2
8/13/2005,13:46:36,30.292,N,69.19,W,2
8/13/2005,13:48:35,30.295,N,69.192,W,2
8/13/2005,13:50:36,30.297,N,69.193,W,2
8/13/2005,13:52:35,30.3,N,69.195,W,2
8/13/2005,13:54:36,30.303,N,69.196,W,2
8/13/2005,13:56:35,30.306,N,69.198,W,2
8/13/2005,13:58:36,30.309,N,69.2,W,2
8/13/2005,14:00:35,30.312,N,69.201,W,2
8/13/2005,14:02:36,30.314,N,69.202,W,2
8/13/2005,14:04:35,30.317,N,69.204,W,2
8/13/2005,14:06:36,30.32,N,69.205,W,2
8/13/2005,14:08:35,30.323,N,69.207,W,2
8/13/2005,14:10:35,30.326,N,69.208,W,2
8/13/2005,14:12:36,30.329,N,69.209,W,2
8/13/2005,14:14:35,30.332,N,69.211,W,2
8/13/2005,14:16:36,30.335,N,69.212,W,2
8/13/2005,14:18:35,30.338,N,69.213,W,2
8/13/2005,14:20:36,30.341,N,69.214,W,2
8/13/2005,14:22:35,30.345,N,69.215,W,2
8/13/2005,14:24:36,30.348,N,69.216,W,2
8/13/2005,14:26:35,30.351,N,69.217,W,2
8/13/2005,14:28:36,30.354,N,69.219,W,2
8/13/2005,14:30:35,30.357,N,69.22,W,2
8/13/2005,14:32:36,30.36,N,69.221,W,2
8/13/2005,14:34:35,30.364,N,69.222,W,2
8/13/2005,14:36:36,30.367,N,69.222,W,2
8/13/2005,14:38:35,30.37,N,69.223,W,2
8/13/2005,14:40:35,30.373,N,69.224,W,2
8/13/2005,14:42:36,30.377,N,69.225,W,2
8/13/2005,14:44:35,30.38,N,69.226,W,2
8/13/2005,14:46:36,30.383,N,69.227,W,2
8/13/2005,14:48:35,30.387,N,69.228,W,2
8/13/2005,14:50:36,30.39,N,69.228,W,2
8/13/2005,14:52:35,30.393,N,69.229,W,2
8/13/2005,14:54:36,30.397,N,69.23,W,2
8/13/2005,14:56:35,30.4,N,69.231,W,2
8/13/2005,14:58:36,30.403,N,69.231,W,2
8/13/2005,15:00:35,30.407,N,69.232,W,2
8/13/2005,15:02:36,30.41,N,69.233,W,2
8/13/2005,15:04:10,30.413,N,69.233,W,2
8/13/2005,15:06:11,30.417,N,69.233,W,2
8/13/2005,15:08:10,30.42,N,69.233,W,2
8/13/2005,15:10:11,30.424,N,69.234,W,2
8/13/2005,15:12:10,30.428,N,69.234,W,2
8/13/2005,15:14:11,30.431,N,69.234,W,2
8/13/2005,15:16:11,30.435,N,69.234,W,2
8/13/2005,15:18:10,30.439,N,69.235,W,2
8/13/2005,15:20:11,30.443,N,69.235,W,2
8/13/2005,15:22:10,30.446,N,69.235,W,2
8/13/2005,15:24:11,30.45,N,69.235,W,2
8/13/2005,15:26:10,30.454,N,69.235,W,2
8/13/2005,15:28:11,30.457,N,69.236,W,2
8/13/2005,15:30:10,30.461,N,69.236,W,2
8/13/2005,15:32:11,30.465,N,69.236,W,2
8/13/2005,15:34:10,30.468,N,69.236,W,2
8/13/2005,15:36:11,30.472,N,69.236,W,2
8/13/2005,15:38:10,30.476,N,69.237,W,2
8/13/2005,15:40:11,30.48,N,69.237,W,2
8/13/2005,15:42:10,30.483,N,69.237,W,2
8/13/2005,15:44:11,30.487,N,69.237,W,2
8/13/2005,15:46:11,30.491,N,69.238,W,2
8/13/2005,15:48:10,30.494,N,69.238,W,2
8/13/2005,15:50:11,30.498,N,69.238,W,2
8/13/2005,15:52:10,30.502,N,69.238,W,2
8/13/2005,15:54:11,30.505,N,69.238,W,2
8/13/2005,15:56:10,30.509,N,69.239,W,2
8/13/2005,15:58:11,30.513,N,69.239,W,2
8/13/2005,16:00:10,30.517,N,69.239,W,2
8/13/2005,16:02:11,30.52,N,69.239,W,2
8/13/2005,16:04:10,30.524,N,69.239,W,2
8/13/2005,16:06:11,30.528,N,69.24,W,2
8/13/2005,16:08:10,30.531,N,69.24,W,2
8/13/2005,16:10:11,30.535,N,69.24,W,2
8/13/2005,16:12:10,30.539,N,69.24,W,2
8/13/2005,16:14:11,30.542,N,69.241,W,2
8/13/2005,16:16:11,30.546,N,69.241,W,2
8/13/2005,16:18:10,30.55,N,69.241,W,2
8/13/2005,16:20:11,30.553,N,69.241,W,2
8/13/2005,16:22:10,30.557,N,69.241,W,2
8/13/2005,16:24:11,30.561,N,69.242,W,2
8/13/2005,16:26:10,30.565,N,69.242,W,2
8/13/2005,16:28:11,30.568,N,69.242,W,2
8/13/2005,16:30:10,30.572,N,69.242,W,2
8/13/2005,16:32:11,30.576,N,69.243,W,2
8/13/2005,16:34:10,30.579,N,69.243,W,2
8/13/2005,16:36:11,30.583,N,69.243,W,2
8/13/2005,16:38:10,30.587,N,69.243,W,2
8/13/2005,16:40:11,30.59,N,69.243,W,2
8/13/2005,16:42:10,30.594,N,69.244,W,2
8/13/2005,16:44:11,30.598,N,69.244,W,2
8/13/2005,16:46:11,30.602,N,69.244,W,2
8/13/2005,16:48:10,30.605,N,69.244,W,2
8/13/2005,16:50:11,30.609,N,69.244,W,2
8/13/2005,16:52:10,30.613,N,69.245,W,2
8/13/2005,16:54:11,30.616,N,69.245,W,2
8/13/2005,16:55:05,30.618,N,69.245,W,2
8/13/2005,16:57:04,30.626,N,69.25,W,2
8/13/2005,16:59:05,30.634,N,69.254,W,2
8/13/2005,17:01:04,30.641,N,69.259,W,2
8/13/2005,17:03:05,30.649,N,69.264,W,2
8/13/2005,17:05:04,30.657,N,69.268,W,2
8/13/2005,17:07:05,30.664,N,69.273,W,2
8/13/2005,17:09:04,30.672,N,69.277,W,2
8/13/2005,17:11:05,30.679,N,69.282,W,2
8/13/2005,17:13:04,30.687,N,69.286,W,2
8/13/2005,17:15:04,30.694,N,69.29,W,2
8/13/2005,17:17:05,30.701,N,69.294,W,2
8/13/2005,17:19:04,30.708,N,69.297,W,2
8/13/2005,17:21:05,30.714,N,69.301,W,2
8/13/2005,17:23:04,30.721,N,69.304,W,2
8/13/2005,17:25:05,30.727,N,69.307,W,2
8/13/2005,17:26:54,30.733,N,69.31,W,2
8/13/2005,17:28:54,30.74,N,69.313,W,2
8/13/2005,17:30:53,30.746,N,69.316,W,2
8/13/2005,17:32:54,30.752,N,69.319,W,2
8/13/2005,17:34:53,30.758,N,69.322,W,2
8/13/2005,17:36:54,30.764,N,69.324,W,2
8/13/2005,17:38:53,30.77,N,69.326,W,2
8/13/2005,17:40:54,30.776,N,69.328,W,2
8/13/2005,17:42:53,30.781,N,69.33,W,2
8/13/2005,17:44:54,30.786,N,69.332,W,2
8/13/2005,17:46:53,30.791,N,69.333,W,2
8/13/2005,17:48:54,30.796,N,69.334,W,2
8/13/2005,17:50:53,30.801,N,69.335,W,2
8/13/2005,17:52:54,30.805,N,69.336,W,2
8/13/2005,17:54:53,30.81,N,69.336,W,2
8/13/2005,17:56:54,30.814,N,69.337,W,2
8/13/2005,17:58:54,30.818,N,69.337,W,2
8/13/2005,18:00:53,30.822,N,69.337,W,2
8/13/2005,18:02:54,30.826,N,69.337,W,2
8/13/2005,18:04:53,30.83,N,69.337,W,2
8/13/2005,18:06:54,30.833,N,69.337,W,2
8/13/2005,18:08:53,30.837,N,69.337,W,2
8/13/2005,18:10:54,30.84,N,69.337,W,2
8/13/2005,18:12:53,30.844,N,69.337,W,2
8/13/2005,18:14:54,30.847,N,69.337,W,2
8/13/2005,18:16:53,30.851,N,69.337,W,2
8/13/2005,18:18:54,30.854,N,69.337,W,2
8/13/2005,18:20:53,30.857,N,69.338,W,2
8/13/2005,18:22:54,30.861,N,69.338,W,2
8/13/2005,18:24:53,30.864,N,69.338,W,2
8/13/2005,18:26:54,30.868,N,69.339,W,2
8/13/2005,18:28:54,30.871,N,69.34,W,2
8/13/2005,18:29:20,30.872,N,69.34,W,2
8/13/2005,18:31:21,30.872,N,69.344,W,2
8/13/2005,18:33:20,30.872,N,69.348,W,2
8/13/2005,18:35:21,30.872,N,69.352,W,2
8/13/2005,18:37:20,30.872,N,69.357,W,2
8/13/2005,18:39:21,30.872,N,69.361,W,2
8/13/2005,18:41:20,30.873,N,69.366,W,2
8/13/2005,18:43:21,30.874,N,69.37,W,2
8/13/2005,18:45:20,30.875,N,69.374,W,2
8/13/2005,18:47:21,30.876,N,69.379,W,2
8/13/2005,18:49:20,30.878,N,69.383,W,2
8/13/2005,18:51:21,30.881,N,69.388,W,2
8/13/2005,18:53:20,30.884,N,69.392,W,2
8/13/2005,18:55:21,30.887,N,69.396,W,2
8/13/2005,18:57:20,30.891,N,69.4,W,2
8/13/2005,18:59:20,30.895,N,69.404,W,2
8/13/2005,19:01:21,30.9,N,69.408,W,2
8/13/2005,19:03:20,30.906,N,69.412,W,2
8/13/2005,19:05:21,30.912,N,69.416,W,2
8/13/2005,19:07:20,30.919,N,69.42,W,2
8/13/2005,19:09:21,30.925,N,69.424,W,2
8/13/2005,19:11:20,30.933,N,69.428,W,2
8/13/2005,19:13:21,30.94,N,69.431,W,2
8/13/2005,19:15:20,30.948,N,69.435,W,2
8/13/2005,19:17:21,30.957,N,69.438,W,2
8/13/2005,19:19:20,30.965,N,69.442,W,2
8/13/2005,19:21:21,30.974,N,69.445,W,2
8/13/2005,19:23:20,30.983,N,69.449,W,2
8/13/2005,19:25:21,30.992,N,69.452,W,2
8/13/2005,19:27:20,31.002,N,69.455,W,2
8/13/2005,19:28:15,31.006,N,69.457,W,2
8/13/2005,19:30:14,31.016,N,69.46,W,2
8/13/2005,19:32:15,31.026,N,69.464,W,2
8/13/2005,19:34:14,31.035,N,69.467,W,2
8/13/2005,19:36:15,31.045,N,69.47,W,2
8/13/2005,19:38:14,31.055,N,69.474,W,2
8/13/2005,19:38:27,31.056,N,69.474,W,2
8/13/2005,19:40:26,31.066,N,69.477,W,2
8/13/2005,19:42:27,31.076,N,69.481,W,2
8/13/2005,19:44:26,31.085,N,69.484,W,2
8/13/2005,19:46:27,31.095,N,69.487,W,2
8/13/2005,19:48:26,31.105,N,69.491,W,2
8/13/2005,19:50:27,31.115,N,69.494,W,2
8/13/2005,19:52:26,31.124,N,69.497,W,2
8/13/2005,19:54:27,31.134,N,69.501,W,2
8/13/2005,19:56:26,31.144,N,69.504,W,2
8/13/2005,19:58:27,31.153,N,69.507,W,2
8/13/2005,20:00:27,31.163,N,69.511,W,2
8/13/2005,20:02:26,31.173,N,69.514,W,2
8/13/2005,20:04:27,31.182,N,69.518,W,2
8/13/2005,20:06:26,31.192,N,69.521,W,2
8/13/2005,20:08:27,31.202,N,69.524,W,2
8/13/2005,20:10:26,31.211,N,69.528,W,2
8/13/2005,20:12:27,31.221,N,69.531,W,2
8/13/2005,20:14:26,31.23,N,69.534,W,2
8/13/2005,20:16:27,31.24,N,69.538,W,2
8/13/2005,20:18:26,31.249,N,69.541,W,2
8/13/2005,20:20:27,31.259,N,69.544,W,2
8/13/2005,20:22:26,31.268,N,69.548,W,2
8/13/2005,20:24:27,31.277,N,69.551,W,2
8/13/2005,20:26:26,31.287,N,69.555,W,2
8/13/2005,20:28:27,31.296,N,69.558,W,2
8/13/2005,20:30:27,31.305,N,69.561,W,2
8/13/2005,20:32:26,31.314,N,69.565,W,2
8/13/2005,20:34:27,31.324,N,69.568,W,2
8/13/2005,20:36:26,31.333,N,69.571,W,2
8/13/2005,20:38:27,31.342,N,69.575,W,2
8/13/2005,20:40:26,31.351,N,69.578,W,2
8/13/2005,20:42:27,31.36,N,69.582,W,2
8/13/2005,20:44:26,31.369,N,69.585,W,2
8/13/2005,20:46:27,31.378,N,69.588,W,2
8/13/2005,20:48:26,31.387,N,69.592,W,2
8/13/2005,20:50:27,31.395,N,69.595,W,2
8/13/2005,20:52:26,31.404,N,69.599,W,2
8/13/2005,20:54:27,31.413,N,69.602,W,2
8/13/2005,20:56:26,31.421,N,69.605,W,2
8/13/2005,20:58:27,31.43,N,69.609,W,2
8/13/2005,21:00:27,31.439,N,69.612,W,2
8/13/2005,21:02:26,31.447,N,69.616,W,2
8/13/2005,21:04:27,31.456,N,69.619,W,2
8/13/2005,21:06:26,31.464,N,69.623,W,2
8/13/2005,21:08:27,31.472,N,69.626,W,2
8/13/2005,21:10:26,31.481,N,69.629,W,2
8/13/2005,21:12:27,31.489,N,69.633,W,2
8/13/2005,21:14:26,31.497,N,69.636,W,2
8/13/2005,21:16:27,31.505,N,69.64,W,2
8/13/2005,21:18:26,31.513,N,69.643,W,2
8/13/2005,21:20:27,31.521,N,69.647,W,2
8/13/2005,21:22:26,31.529,N,69.65,W,2
8/13/2005,21:24:27,31.537,N,69.654,W,2
8/13/2005,21:26:26,31.544,N,69.657,W,2
8/13/2005,21:28:27,31.552,N,69.661,W,2
8/13/2005,21:30:27,31.56,N,69.664,W,2
8/13/2005,21:32:26,31.567,N,69.668,W,2
8/13/2005,21:34:27,31.575,N,69.671,W,2
8/13/2005,21:36:26,31.582,N,69.675,W,2
8/13/2005,21:38:27,31.589,N,69.678,W,2
8/13/2005,21:40:26,31.597,N,69.682,W,2
8/13/2005,21:42:27,31.604,N,69.685,W,2
8/13/2005,21:44:26,31.611,N,69.689,W,2
8/13/2005,21:46:27,31.618,N,69.692,W,2
8/13/2005,21:48:26,31.625,N,69.696,W,2
8/13/2005,21:50:27,31.631,N,69.699,W,2
8/13/2005,21:52:26,31.638,N,69.703,W,2
8/13/2005,21:54:27,31.645,N,69.706,W,2
8/13/2005,21:56:26,31.651,N,69.71,W,2
8/13/2005,21:58:27,31.658,N,69.713,W,2
8/13/2005,22:00:27,31.664,N,69.717,W,2
8/13/2005,22:02:26,31.67,N,69.72,W,2
8/13/2005,22:04:27,31.676,N,69.724,W,2
8/13/2005,22:06:26,31.683,N,69.728,W,2
8/13/2005,22:08:27,31.689,N,69.731,W,2
8/13/2005,22:10:26,31.694,N,69.735,W,2
8/13/2005,22:12:27,31.7,N,69.738,W,2
8/13/2005,22:14:26,31.706,N,69.742,W,2
8/13/2005,22:16:27,31.712,N,69.746,W,2
8/13/2005,22:18:26,31.717,N,69.749,W,2
8/13/2005,22:20:27,31.722,N,69.753,W,2
8/13/2005,22:22:26,31.728,N,69.756,W,2
8/13/2005,22:24:27,31.733,N,69.76,W,2
8/13/2005,22:26:26,31.738,N,69.764,W,2
8/13/2005,22:28:27,31.743,N,69.767,W,2
8/13/2005,22:30:27,31.748,N,69.771,W,2
8/13/2005,22:32:26,31.753,N,69.775,W,2
8/13/2005,22:34:27,31.757,N,69.778,W,2
8/13/2005,22:36:26,31.762,N,69.782,W,2
8/13/2005,22:38:27,31.766,N,69.786,W,2
8/13/2005,22:40:26,31.77,N,69.789,W,2
8/13/2005,22:42:27,31.775,N,69.793,W,2
8/13/2005,22:44:26,31.779,N,69.797,W,2
8/13/2005,22:46:27,31.783,N,69.801,W,2
8/13/2005,22:48:26,31.786,N,69.804,W,2
8/13/2005,22:50:27,31.79,N,69.808,W,2
8/13/2005,22:52:26,31.794,N,69.812,W,2
8/13/2005,22:54:27,31.797,N,69.816,W,2
8/13/2005,22:56:26,31.8,N,69.819,W,2
8/13/2005,22:58:27,31.804,N,69.823,W,2
8/13/2005,23:00:27,31.807,N,69.827,W,2
8/13/2005,23:02:26,31.81,N,69.831,W,2
8/13/2005,23:04:27,31.812,N,69.834,W,2
8/13/2005,23:06:26,31.815,N,69.838,W,2
8/13/2005,23:08:27,31.818,N,69.842,W,2
8/13/2005,23:10:26,31.82,N,69.846,W,2
8/13/2005,23:12:27,31.822,N,69.85,W,2
8/13/2005,23:14:26,31.825,N,69.853,W,2
8/13/2005,23:16:27,31.827,N,69.857,W,2
8/13/2005,23:18:26,31.829,N,69.861,W,2
8/13/2005,23:20:27,31.83,N,69.865,W,2
8/13/2005,23:22:26,31.832,N,69.869,W,2
8/13/2005,23:24:27,31.833,N,69.873,W,2
8/13/2005,23:26:26,31.835,N,69.877,W,2
8/13/2005,23:28:27,31.836,N,69.88,W,2
8/13/2005,23:30:27,31.837,N,69.884,W,2
8/13/2005,23:32:26,31.838,N,69.888,W,2
8/13/2005,23:34:27,31.839,N,69.892,W,2
8/13/2005,23:36:26,31.84,N,69.896,W,2
8/13/2005,23:38:27,31.841,N,69.9,W,2
8/13/2005,23:40:26,31.842,N,69.904,W,2
8/13/2005,23:42:27,31.842,N,69.908,W,2
8/13/2005,23:44:26,31.843,N,69.912,W,2
8/13/2005,23:46:27,31.843,N,69.915,W,2
8/13/2005,23:48:26,31.843,N,69.919,W,2
8/13/2005,23:50:27,31.843,N,69.923,W,2
8/13/2005,23:52:26,31.843,N,69.927,W,2
8/13/2005,23:54:27,31.843,N,69.931,W,2
8/13/2005,23:56:26,31.843,N,69.935,W,2
8/13/2005,23:58:27,31.843,N,69.939,W,2
8/14/2005,0:00:27,31.843,N,69.943,W,2
8/14/2005,0:02:26,31.842,N,69.946,W,2
8/14/2005,0:04:27,31.842,N,69.95,W,2
8/14/2005,0:06:26,31.841,N,69.954,W,2
8/14/2005,0:08:27,31.841,N,69.958,W,2
8/14/2005,0:10:26,31.84,N,69.962,W,2
8/14/2005,0:12:27,31.839,N,69.966,W,2
8/14/2005,0:14:26,31.838,N,69.97,W,2
8/14/2005,0:16:27,31.837,N,69.973,W,2
8/14/2005,0:18:26,31.837,N,69.977,W,2
8/14/2005,0:20:27,31.836,N,69.981,W,2
8/14/2005,0:22:26,31.834,N,69.985,W,2
8/14/2005,0:24:27,31.833,N,69.989,W,2
8/14/2005,0:26:26,31.832,N,69.993,W,2
8/14/2005,0:28:27,31.831,N,69.996,W,2
8/14/2005,0:30:27,31.83,N,70,W,2
8/14/2005,0:32:26,31.828,N,70.004,W,2
8/14/2005,0:34:27,31.827,N,70.008,W,2
8/14/2005,0:36:26,31.825,N,70.011,W,2
8/14/2005,0:38:27,31.824,N,70.015,W,2
8/14/2005,0:40:26,31.822,N,70.019,W,2
8/14/2005,0:42:27,31.821,N,70.022,W,2
8/14/2005,0:44:26,31.819,N,70.026,W,2
8/14/2005,0:46:27,31.817,N,70.03,W,2
8/14/2005,0:48:26,31.816,N,70.034,W,2
8/14/2005,0:50:27,31.814,N,70.037,W,2
8/14/2005,0:52:26,31.812,N,70.041,W,2
8/14/2005,0:54:27,31.81,N,70.044,W,2
8/14/2005,0:56:26,31.809,N,70.048,W,2
8/14/2005,0:58:27,31.807,N,70.052,W,2
8/14/2005,1:00:27,31.805,N,70.055,W,2
8/14/2005,1:02:26,31.803,N,70.059,W,2
8/14/2005,1:04:27,31.801,N,70.062,W,2
8/14/2005,1:06:26,31.799,N,70.066,W,2
8/14/2005,1:08:27,31.797,N,70.069,W,2
8/14/2005,1:10:26,31.796,N,70.073,W,2
8/14/2005,1:12:27,31.794,N,70.076,W,2
8/14/2005,1:14:26,31.792,N,70.079,W,2
8/14/2005,1:16:27,31.79,N,70.083,W,2
8/14/2005,1:18:26,31.788,N,70.086,W,2
8/14/2005,1:20:27,31.786,N,70.09,W,2
8/14/2005,1:22:26,31.784,N,70.093,W,2
8/14/2005,1:24:27,31.782,N,70.096,W,2
8/14/2005,1:26:26,31.78,N,70.1,W,2
8/14/2005,1:28:27,31.778,N,70.103,W,2
8/14/2005,1:30:27,31.776,N,70.106,W,2
8/14/2005,1:32:26,31.774,N,70.109,W,2
8/14/2005,1:34:27,31.772,N,70.112,W,2
