Track,for,Dolly,2014,,,
9/2/2014,5:02:04,22.037,N,94.059,W,0
9/2/2014,5:04:05,22.046,N,94.066,W,0
9/2/2014,5:06:05,22.055,N,94.073,W,0
9/2/2014,5:08:04,22.065,N,94.08,W,0
9/2/2014,5:10:05,22.074,N,94.087,W,0
9/2/2014,5:12:05,22.083,N,94.094,W,0
9/2/2014,5:14:04,22.093,N,94.102,W,0
9/2/2014,5:16:04,22.102,N,94.109,W,0
9/2/2014,5:18:05,22.111,N,94.117,W,0
9/2/2014,5:20:05,22.121,N,94.125,W,0
9/2/2014,5:22:04,22.13,N,94.133,W,0
9/2/2014,5:24:04,22.139,N,94.141,W,0
9/2/2014,5:26:05,22.148,N,94.149,W,0
9/2/2014,5:28:05,22.157,N,94.157,W,0
9/2/2014,5:30:04,22.166,N,94.165,W,0
9/2/2014,5:32:04,22.175,N,94.174,W,0
9/2/2014,5:34:05,22.185,N,94.182,W,0
9/2/2014,5:36:05,22.194,N,94.191,W,0
9/2/2014,5:38:04,22.203,N,94.199,W,0
9/2/2014,5:40:05,22.212,N,94.208,W,0
9/2/2014,5:42:05,22.221,N,94.217,W,0
9/2/2014,5:44:04,22.23,N,94.226,W,0
9/2/2014,5:46:04,22.238,N,94.235,W,0
9/2/2014,5:48:05,22.247,N,94.244,W,0
9/2/2014,5:50:05,22.256,N,94.253,W,0
9/2/2014,5:52:04,22.265,N,94.262,W,0
9/2/2014,5:54:04,22.274,N,94.272,W,0
9/2/2014,5:56:05,22.283,N,94.281,W,0
9/2/2014,5:58:05,22.292,N,94.291,W,0
9/2/2014,6:00:00,22.3,N,94.3,W,0
9/2/2014,6:01:59,22.308,N,94.312,W,0
9/2/2014,6:04:00,22.317,N,94.323,W,0
9/2/2014,6:06:00,22.325,N,94.334,W,0
9/2/2014,6:07:59,22.333,N,94.346,W,0
9/2/2014,6:09:59,22.342,N,94.357,W,0
9/2/2014,6:12:00,22.35,N,94.369,W,0
9/2/2014,6:14:00,22.358,N,94.38,W,0
9/2/2014,6:15:59,22.367,N,94.392,W,0
9/2/2014,6:17:59,22.375,N,94.403,W,0
9/2/2014,6:20:00,22.383,N,94.415,W,0
9/2/2014,6:22:00,22.392,N,94.426,W,0
9/2/2014,6:23:59,22.4,N,94.438,W,0
9/2/2014,6:25:59,22.408,N,94.449,W,0
9/2/2014,6:28:00,22.417,N,94.461,W,0
9/2/2014,6:30:00,22.425,N,94.472,W,0
9/2/2014,6:31:59,22.433,N,94.484,W,0
9/2/2014,6:34:00,22.442,N,94.495,W,0
9/2/2014,6:36:00,22.45,N,94.507,W,0
9/2/2014,6:37:59,22.458,N,94.518,W,0
9/2/2014,6:39:59,22.467,N,94.53,W,0
9/2/2014,6:42:00,22.475,N,94.541,W,0
9/2/2014,6:44:00,22.483,N,94.553,W,0
9/2/2014,6:45:59,22.492,N,94.564,W,0
9/2/2014,6:47:59,22.5,N,94.576,W,0
9/2/2014,6:50:00,22.508,N,94.587,W,0
9/2/2014,6:52:00,22.517,N,94.599,W,0
9/2/2014,6:53:59,22.525,N,94.61,W,0
9/2/2014,6:55:59,22.533,N,94.622,W,0
9/2/2014,6:58:00,22.542,N,94.633,W,0
9/2/2014,7:00:00,22.55,N,94.645,W,0
9/2/2014,7:01:59,22.558,N,94.656,W,0
9/2/2014,7:04:00,22.567,N,94.668,W,0
9/2/2014,7:06:00,22.575,N,94.679,W,0
9/2/2014,7:07:59,22.583,N,94.691,W,0
9/2/2014,7:09:59,22.592,N,94.702,W,0
9/2/2014,7:12:00,22.6,N,94.714,W,0
9/2/2014,7:14:00,22.608,N,94.725,W,0
9/2/2014,7:15:59,22.617,N,94.737,W,0
9/2/2014,7:17:59,22.625,N,94.748,W,0
9/2/2014,7:20:00,22.633,N,94.76,W,0
9/2/2014,7:22:00,22.642,N,94.771,W,0
9/2/2014,7:23:59,22.65,N,94.783,W,0
9/2/2014,7:25:59,22.658,N,94.794,W,0
9/2/2014,7:28:00,22.667,N,94.806,W,0
9/2/2014,7:30:00,22.675,N,94.817,W,0
9/2/2014,7:31:59,22.683,N,94.829,W,0
9/2/2014,7:34:00,22.692,N,94.84,W,0
9/2/2014,7:36:00,22.7,N,94.852,W,0
9/2/2014,7:37:59,22.708,N,94.863,W,0
9/2/2014,7:39:59,22.717,N,94.875,W,0
9/2/2014,7:42:00,22.725,N,94.886,W,0
9/2/2014,7:44:00,22.733,N,94.898,W,0
9/2/2014,7:45:59,22.742,N,94.909,W,0
9/2/2014,7:47:59,22.75,N,94.921,W,0
9/2/2014,7:50:00,22.758,N,94.932,W,0
9/2/2014,7:52:00,22.767,N,94.944,W,0
9/2/2014,7:53:59,22.775,N,94.955,W,0
9/2/2014,7:55:59,22.783,N,94.967,W,0
9/2/2014,7:58:00,22.792,N,94.978,W,0
9/2/2014,8:00:00,22.8,N,94.99,W,0
9/2/2014,8:01:59,22.808,N,95.001,W,0
9/2/2014,8:03:59,22.817,N,95.013,W,0
9/2/2014,8:05:59,22.825,N,95.024,W,0
9/2/2014,8:08:00,22.833,N,95.036,W,0
9/2/2014,8:10:00,22.842,N,95.047,W,0
9/2/2014,8:12:00,22.85,N,95.059,W,0
9/2/2014,8:14:00,22.858,N,95.07,W,0
9/2/2014,8:15:59,22.867,N,95.082,W,0
9/2/2014,8:17:59,22.875,N,95.093,W,0
9/2/2014,8:18:31,22.877,N,95.096,W,0
9/2/2014,8:20:31,22.878,N,95.104,W,0
9/2/2014,8:22:31,22.878,N,95.111,W,0
9/2/2014,8:24:31,22.879,N,95.118,W,0
9/2/2014,8:26:30,22.879,N,95.126,W,0
9/2/2014,8:28:30,22.879,N,95.133,W,0
9/2/2014,8:30:30,22.879,N,95.14,W,0
9/2/2014,8:32:30,22.879,N,95.147,W,0
9/2/2014,8:34:31,22.879,N,95.154,W,0
9/2/2014,8:36:31,22.879,N,95.161,W,0
9/2/2014,8:38:31,22.879,N,95.168,W,0
9/2/2014,8:40:30,22.879,N,95.175,W,0
9/2/2014,8:42:30,22.879,N,95.182,W,0
9/2/2014,8:44:30,22.879,N,95.189,W,0
9/2/2014,8:46:30,22.879,N,95.196,W,0
9/2/2014,8:48:31,22.879,N,95.202,W,0
9/2/2014,8:50:31,22.879,N,95.209,W,0
9/2/2014,8:52:31,22.878,N,95.216,W,0
9/2/2014,8:54:31,22.878,N,95.223,W,0
9/2/2014,8:56:30,22.878,N,95.23,W,0
9/2/2014,8:58:30,22.878,N,95.236,W,0
9/2/2014,9:00:30,22.879,N,95.243,W,0
9/2/2014,9:02:30,22.879,N,95.25,W,0
9/2/2014,9:04:31,22.879,N,95.257,W,0
9/2/2014,9:06:31,22.879,N,95.264,W,0
9/2/2014,9:08:31,22.88,N,95.27,W,0
9/2/2014,9:10:30,22.88,N,95.277,W,0
9/2/2014,9:12:30,22.881,N,95.284,W,0
9/2/2014,9:14:30,22.882,N,95.291,W,0
9/2/2014,9:16:30,22.883,N,95.298,W,0
9/2/2014,9:18:31,22.884,N,95.305,W,0
9/2/2014,9:20:31,22.885,N,95.312,W,0
9/2/2014,9:22:31,22.886,N,95.319,W,0
9/2/2014,9:24:31,22.888,N,95.326,W,0
9/2/2014,9:24:49,22.888,N,95.327,W,0
9/2/2014,9:26:50,22.891,N,95.334,W,0
9/2/2014,9:28:50,22.894,N,95.342,W,0
9/2/2014,9:30:50,22.896,N,95.349,W,0
9/2/2014,9:32:49,22.899,N,95.356,W,0
9/2/2014,9:34:49,22.902,N,95.364,W,0
9/2/2014,9:36:49,22.905,N,95.371,W,0
9/2/2014,9:38:49,22.908,N,95.378,W,0
9/2/2014,9:40:50,22.91,N,95.386,W,0
9/2/2014,9:42:50,22.913,N,95.393,W,0
9/2/2014,9:44:50,22.916,N,95.4,W,0
9/2/2014,9:46:50,22.919,N,95.407,W,0
9/2/2014,9:48:49,22.921,N,95.415,W,0
9/2/2014,9:50:49,22.924,N,95.422,W,0
9/2/2014,9:52:49,22.927,N,95.429,W,0
9/2/2014,9:54:49,22.93,N,95.437,W,0
9/2/2014,9:56:50,22.933,N,95.444,W,0
9/2/2014,9:58:50,22.935,N,95.451,W,0
9/2/2014,10:00:50,22.938,N,95.459,W,0
9/2/2014,10:02:49,22.941,N,95.466,W,0
9/2/2014,10:04:49,22.944,N,95.473,W,0
9/2/2014,10:06:49,22.947,N,95.481,W,0
9/2/2014,10:08:49,22.949,N,95.488,W,0
9/2/2014,10:10:50,22.952,N,95.495,W,0
9/2/2014,10:12:50,22.955,N,95.503,W,0
9/2/2014,10:14:50,22.958,N,95.51,W,0
9/2/2014,10:16:50,22.96,N,95.517,W,0
9/2/2014,10:18:49,22.963,N,95.525,W,0
9/2/2014,10:20:49,22.966,N,95.532,W,0
9/2/2014,10:22:49,22.969,N,95.539,W,0
9/2/2014,10:24:49,22.972,N,95.546,W,0
9/2/2014,10:26:50,22.974,N,95.554,W,0
9/2/2014,10:28:50,22.977,N,95.561,W,0
9/2/2014,10:30:50,22.98,N,95.568,W,0
9/2/2014,10:32:49,22.983,N,95.576,W,0
9/2/2014,10:34:49,22.986,N,95.583,W,0
9/2/2014,10:36:49,22.988,N,95.59,W,0
9/2/2014,10:38:49,22.991,N,95.598,W,0
9/2/2014,10:40:50,22.994,N,95.605,W,0
9/2/2014,10:42:50,22.997,N,95.612,W,0
9/2/2014,10:44:50,22.999,N,95.62,W,0
9/2/2014,10:45:13,23,N,95.621,W,0
9/2/2014,10:47:13,23.001,N,95.628,W,0
9/2/2014,10:49:13,23.002,N,95.634,W,0
9/2/2014,10:51:12,23.004,N,95.64,W,0
9/2/2014,10:53:12,23.004,N,95.647,W,0
9/2/2014,10:55:12,23.005,N,95.653,W,0
9/2/2014,10:57:12,23.006,N,95.659,W,0
9/2/2014,10:59:13,23.007,N,95.665,W,0
9/2/2014,11:01:13,23.007,N,95.672,W,0
9/2/2014,11:03:13,23.007,N,95.678,W,0
9/2/2014,11:05:13,23.007,N,95.684,W,0
9/2/2014,11:07:12,23.008,N,95.689,W,0
9/2/2014,11:09:12,23.007,N,95.695,W,0
9/2/2014,11:11:12,23.007,N,95.701,W,0
9/2/2014,11:13:12,23.007,N,95.707,W,0
9/2/2014,11:15:13,23.006,N,95.712,W,0
9/2/2014,11:17:13,23.006,N,95.718,W,0
9/2/2014,11:19:13,23.005,N,95.723,W,0
9/2/2014,11:21:12,23.004,N,95.728,W,0
9/2/2014,11:23:12,23.003,N,95.734,W,0
9/2/2014,11:25:12,23.001,N,95.739,W,0
9/2/2014,11:27:12,23,N,95.744,W,0
9/2/2014,11:29:13,22.998,N,95.749,W,0
9/2/2014,11:31:13,22.997,N,95.754,W,0
9/2/2014,11:33:13,22.995,N,95.759,W,0
9/2/2014,11:35:13,22.993,N,95.764,W,0
9/2/2014,11:37:12,22.99,N,95.768,W,0
9/2/2014,11:39:12,22.988,N,95.773,W,0
9/2/2014,11:41:12,22.985,N,95.777,W,0
9/2/2014,11:43:12,22.982,N,95.782,W,0
9/2/2014,11:45:13,22.979,N,95.786,W,0
9/2/2014,11:47:13,22.976,N,95.79,W,0
9/2/2014,11:49:13,22.973,N,95.794,W,0
9/2/2014,11:51:12,22.969,N,95.798,W,0
9/2/2014,11:53:12,22.965,N,95.802,W,0
9/2/2014,11:55:12,22.961,N,95.806,W,0
9/2/2014,11:57:12,22.957,N,95.809,W,0
9/2/2014,11:59:13,22.953,N,95.813,W,0
9/2/2014,12:01:13,22.948,N,95.816,W,0
9/2/2014,12:03:13,22.943,N,95.82,W,0
9/2/2014,12:05:13,22.938,N,95.823,W,0
9/2/2014,12:07:12,22.933,N,95.826,W,0
9/2/2014,12:09:12,22.927,N,95.829,W,0
9/2/2014,12:11:12,22.922,N,95.832,W,0
9/2/2014,12:13:12,22.916,N,95.835,W,0
9/2/2014,12:15:13,22.909,N,95.837,W,0
9/2/2014,12:17:13,22.903,N,95.84,W,0
9/2/2014,12:19:13,22.896,N,95.842,W,0
9/2/2014,12:21:12,22.89,N,95.844,W,0
9/2/2014,12:23:12,22.883,N,95.847,W,0
9/2/2014,12:25:12,22.875,N,95.849,W,0
9/2/2014,12:27:12,22.868,N,95.851,W,0
9/2/2014,12:29:13,22.86,N,95.852,W,0
9/2/2014,12:31:13,22.852,N,95.854,W,0
9/2/2014,12:33:13,22.843,N,95.855,W,0
9/2/2014,12:35:13,22.835,N,95.857,W,0
9/2/2014,12:37:12,22.826,N,95.858,W,0
9/2/2014,12:39:12,22.817,N,95.859,W,0
9/2/2014,12:41:12,22.808,N,95.86,W,0
9/2/2014,12:43:12,22.799,N,95.861,W,0
9/2/2014,12:45:13,22.789,N,95.862,W,0
9/2/2014,12:47:13,22.779,N,95.863,W,0
9/2/2014,12:49:13,22.769,N,95.864,W,0
9/2/2014,12:51:12,22.759,N,95.864,W,0
9/2/2014,12:53:12,22.749,N,95.865,W,0
9/2/2014,12:55:12,22.738,N,95.865,W,0
9/2/2014,12:57:12,22.727,N,95.865,W,0
9/2/2014,12:59:13,22.717,N,95.865,W,0
9/2/2014,13:01:13,22.706,N,95.866,W,0
9/2/2014,13:03:13,22.694,N,95.866,W,0
9/2/2014,13:05:13,22.683,N,95.866,W,0
9/2/2014,13:07:12,22.672,N,95.866,W,0
9/2/2014,13:09:12,22.66,N,95.865,W,0
9/2/2014,13:11:12,22.648,N,95.865,W,0
9/2/2014,13:13:12,22.636,N,95.865,W,0
9/2/2014,13:15:13,22.624,N,95.865,W,0
9/2/2014,13:17:13,22.612,N,95.864,W,0
9/2/2014,13:19:13,22.6,N,95.864,W,0
9/2/2014,13:21:12,22.588,N,95.863,W,0
9/2/2014,13:23:12,22.575,N,95.863,W,0
9/2/2014,13:25:12,22.563,N,95.862,W,0
9/2/2014,13:27:12,22.55,N,95.862,W,0
9/2/2014,13:29:13,22.538,N,95.861,W,0
9/2/2014,13:31:13,22.525,N,95.861,W,0
9/2/2014,13:33:13,22.512,N,95.86,W,0
9/2/2014,13:35:13,22.499,N,95.859,W,0
9/2/2014,13:37:12,22.486,N,95.859,W,0
9/2/2014,13:39:12,22.473,N,95.858,W,0
9/2/2014,13:41:12,22.46,N,95.857,W,0
9/2/2014,13:43:12,22.447,N,95.856,W,0
9/2/2014,13:45:13,22.434,N,95.856,W,0
9/2/2014,13:47:13,22.421,N,95.855,W,0
9/2/2014,13:49:13,22.407,N,95.854,W,0
9/2/2014,13:51:12,22.394,N,95.853,W,0
9/2/2014,13:53:12,22.381,N,95.853,W,0
9/2/2014,13:55:12,22.368,N,95.852,W,0
9/2/2014,13:57:12,22.355,N,95.851,W,0
9/2/2014,13:59:13,22.341,N,95.851,W,0
9/2/2014,14:01:13,22.328,N,95.85,W,0
9/2/2014,14:03:13,22.315,N,95.849,W,0
9/2/2014,14:05:13,22.302,N,95.849,W,0
9/2/2014,14:07:12,22.288,N,95.848,W,0
9/2/2014,14:09:12,22.275,N,95.848,W,0
9/2/2014,14:11:12,22.262,N,95.847,W,0
9/2/2014,14:13:12,22.249,N,95.847,W,0
9/2/2014,14:15:13,22.236,N,95.846,W,0
9/2/2014,14:17:13,22.223,N,95.846,W,0
9/2/2014,14:19:13,22.21,N,95.845,W,0
9/2/2014,14:21:12,22.197,N,95.845,W,0
9/2/2014,14:23:12,22.184,N,95.845,W,0
9/2/2014,14:25:12,22.172,N,95.845,W,0
9/2/2014,14:27:12,22.159,N,95.845,W,0
9/2/2014,14:29:13,22.146,N,95.845,W,0
9/2/2014,14:31:13,22.134,N,95.845,W,0
9/2/2014,14:33:13,22.121,N,95.845,W,0
9/2/2014,14:35:13,22.109,N,95.845,W,0
9/2/2014,14:37:12,22.097,N,95.845,W,0
9/2/2014,14:39:12,22.085,N,95.845,W,0
9/2/2014,14:41:12,22.073,N,95.846,W,0
9/2/2014,14:43:12,22.061,N,95.846,W,0
9/2/2014,14:45:13,22.049,N,95.847,W,0
9/2/2014,14:47:13,22.038,N,95.848,W,0
9/2/2014,14:49:13,22.026,N,95.849,W,0
9/2/2014,14:51:12,22.015,N,95.849,W,0
9/2/2014,14:53:12,22.004,N,95.85,W,0
9/2/2014,14:55:12,21.993,N,95.852,W,0
9/2/2014,14:57:12,21.982,N,95.853,W,0
9/2/2014,14:59:13,21.971,N,95.854,W,0
9/2/2014,15:01:13,21.961,N,95.856,W,0
9/2/2014,15:03:13,21.95,N,95.857,W,0
9/2/2014,15:05:13,21.94,N,95.859,W,0
9/2/2014,15:07:12,21.93,N,95.861,W,0
9/2/2014,15:09:12,21.921,N,95.863,W,0
9/2/2014,15:11:12,21.911,N,95.865,W,0
9/2/2014,15:13:12,21.902,N,95.867,W,0
9/2/2014,15:15:13,21.893,N,95.869,W,0
9/2/2014,15:17:13,21.884,N,95.872,W,0
9/2/2014,15:19:13,21.875,N,95.875,W,0
9/2/2014,15:21:12,21.866,N,95.877,W,0
9/2/2014,15:23:12,21.858,N,95.88,W,0
9/2/2014,15:25:12,21.85,N,95.883,W,0
9/2/2014,15:27:12,21.842,N,95.887,W,0
9/2/2014,15:29:13,21.835,N,95.89,W,0
9/2/2014,15:31:13,21.828,N,95.894,W,0
9/2/2014,15:33:13,21.821,N,95.898,W,0
9/2/2014,15:35:13,21.814,N,95.902,W,0
9/2/2014,15:37:12,21.807,N,95.906,W,0
9/2/2014,15:39:12,21.801,N,95.91,W,0
9/2/2014,15:41:12,21.795,N,95.914,W,0
9/2/2014,15:43:12,21.789,N,95.919,W,0
9/2/2014,15:45:13,21.784,N,95.924,W,0
9/2/2014,15:47:13,21.778,N,95.929,W,0
9/2/2014,15:49:13,21.773,N,95.934,W,0
9/2/2014,15:51:12,21.769,N,95.939,W,0
9/2/2014,15:53:12,21.764,N,95.944,W,0
9/2/2014,15:55:12,21.76,N,95.95,W,0
9/2/2014,15:57:12,21.755,N,95.956,W,0
9/2/2014,15:59:13,21.751,N,95.961,W,0
9/2/2014,16:01:13,21.748,N,95.967,W,0
9/2/2014,16:03:13,21.744,N,95.973,W,0
9/2/2014,16:05:13,21.741,N,95.98,W,0
9/2/2014,16:07:12,21.738,N,95.986,W,0
9/2/2014,16:09:12,21.735,N,95.993,W,0
9/2/2014,16:11:12,21.732,N,95.999,W,0
9/2/2014,16:13:12,21.73,N,96.006,W,0
9/2/2014,16:15:13,21.727,N,96.013,W,0
9/2/2014,16:17:13,21.725,N,96.02,W,0
9/2/2014,16:19:13,21.724,N,96.027,W,0
9/2/2014,16:21:12,21.722,N,96.034,W,0
9/2/2014,16:23:12,21.72,N,96.042,W,0
9/2/2014,16:25:12,21.719,N,96.049,W,0
9/2/2014,16:27:12,21.718,N,96.057,W,0
9/2/2014,16:29:13,21.717,N,96.065,W,0
9/2/2014,16:31:13,21.716,N,96.073,W,0
9/2/2014,16:33:13,21.715,N,96.081,W,0
9/2/2014,16:35:13,21.715,N,96.089,W,0
9/2/2014,16:37:12,21.715,N,96.097,W,0
9/2/2014,16:39:12,21.714,N,96.105,W,0
9/2/2014,16:41:12,21.714,N,96.114,W,0
9/2/2014,16:43:12,21.715,N,96.122,W,0
9/2/2014,16:45:13,21.715,N,96.131,W,0
9/2/2014,16:47:13,21.715,N,96.139,W,0
9/2/2014,16:49:13,21.716,N,96.148,W,0
9/2/2014,16:51:12,21.717,N,96.157,W,0
9/2/2014,16:53:12,21.718,N,96.166,W,0
9/2/2014,16:55:12,21.719,N,96.175,W,0
9/2/2014,16:57:12,21.72,N,96.184,W,0
9/2/2014,16:59:13,21.721,N,96.194,W,0
9/2/2014,17:01:13,21.723,N,96.203,W,0
9/2/2014,17:03:13,21.724,N,96.213,W,0
9/2/2014,17:05:13,21.726,N,96.222,W,0
9/2/2014,17:07:12,21.728,N,96.232,W,0
9/2/2014,17:09:12,21.73,N,96.241,W,0
9/2/2014,17:11:12,21.732,N,96.251,W,0
9/2/2014,17:13:12,21.734,N,96.261,W,0
9/2/2014,17:15:13,21.737,N,96.271,W,0
9/2/2014,17:17:13,21.739,N,96.281,W,0
9/2/2014,17:19:13,21.742,N,96.291,W,0
9/2/2014,17:21:12,21.744,N,96.301,W,0
9/2/2014,17:23:12,21.747,N,96.311,W,0
9/2/2014,17:25:12,21.75,N,96.322,W,0
9/2/2014,17:27:12,21.753,N,96.332,W,0
9/2/2014,17:29:13,21.756,N,96.342,W,0
9/2/2014,17:31:13,21.759,N,96.353,W,0
9/2/2014,17:33:13,21.762,N,96.363,W,0
9/2/2014,17:33:43,21.763,N,96.366,W,0
9/2/2014,17:35:43,21.767,N,96.377,W,0
9/2/2014,17:37:43,21.771,N,96.388,W,0
9/2/2014,17:39:44,21.775,N,96.399,W,0
9/2/2014,17:41:44,21.779,N,96.41,W,0
9/2/2014,17:43:44,21.784,N,96.421,W,0
9/2/2014,17:45:44,21.788,N,96.433,W,0
9/2/2014,17:47:43,21.792,N,96.444,W,0
9/2/2014,17:49:43,21.796,N,96.455,W,0
9/2/2014,17:51:43,21.8,N,96.466,W,0
9/2/2014,17:53:44,21.804,N,96.477,W,0
9/2/2014,17:55:44,21.808,N,96.488,W,0
9/2/2014,17:57:44,21.812,N,96.499,W,0
9/2/2014,17:59:44,21.816,N,96.51,W,0
9/2/2014,18:01:43,21.82,N,96.521,W,0
9/2/2014,18:03:43,21.825,N,96.532,W,0
9/2/2014,18:05:43,21.829,N,96.544,W,0
9/2/2014,18:07:43,21.833,N,96.555,W,0
9/2/2014,18:09:44,21.837,N,96.566,W,0
9/2/2014,18:11:44,21.841,N,96.577,W,0
9/2/2014,18:13:44,21.845,N,96.588,W,0
9/2/2014,18:15:44,21.849,N,96.599,W,0
9/2/2014,18:17:43,21.853,N,96.61,W,0
9/2/2014,18:19:43,21.857,N,96.621,W,0
9/2/2014,18:21:43,21.861,N,96.632,W,0
9/2/2014,18:23:44,21.866,N,96.643,W,0
9/2/2014,18:25:44,21.87,N,96.654,W,0
9/2/2014,18:27:44,21.874,N,96.666,W,0
9/2/2014,18:29:44,21.878,N,96.677,W,0
9/2/2014,18:31:43,21.882,N,96.688,W,0
9/2/2014,18:33:13,21.885,N,96.696,W,0
9/2/2014,18:35:13,21.888,N,96.705,W,0
9/2/2014,18:37:12,21.89,N,96.714,W,0
9/2/2014,18:39:12,21.893,N,96.723,W,0
9/2/2014,18:41:12,21.895,N,96.731,W,0
9/2/2014,18:43:12,21.897,N,96.74,W,0
9/2/2014,18:45:13,21.899,N,96.748,W,0
9/2/2014,18:47:13,21.901,N,96.756,W,0
9/2/2014,18:49:13,21.903,N,96.763,W,0
9/2/2014,18:51:12,21.904,N,96.771,W,0
9/2/2014,18:53:12,21.905,N,96.778,W,0
9/2/2014,18:55:12,21.906,N,96.785,W,0
9/2/2014,18:57:12,21.907,N,96.791,W,0
9/2/2014,18:59:13,21.908,N,96.798,W,0
9/2/2014,19:01:13,21.909,N,96.804,W,0
9/2/2014,19:03:13,21.909,N,96.81,W,0
9/2/2014,19:05:13,21.909,N,96.815,W,0
9/2/2014,19:07:12,21.909,N,96.82,W,0
9/2/2014,19:09:12,21.909,N,96.826,W,0
9/2/2014,19:11:12,21.909,N,96.83,W,0
9/2/2014,19:13:12,21.908,N,96.835,W,0
9/2/2014,19:15:13,21.908,N,96.84,W,0
9/2/2014,19:17:13,21.907,N,96.844,W,0
9/2/2014,19:19:13,21.906,N,96.848,W,0
9/2/2014,19:21:12,21.906,N,96.852,W,0
9/2/2014,19:23:12,21.905,N,96.855,W,0
9/2/2014,19:25:12,21.904,N,96.859,W,0
9/2/2014,19:27:12,21.902,N,96.862,W,0
9/2/2014,19:29:13,21.901,N,96.866,W,0
9/2/2014,19:31:13,21.9,N,96.869,W,0
9/2/2014,19:33:13,21.898,N,96.872,W,0
9/2/2014,19:35:13,21.897,N,96.875,W,0
9/2/2014,19:37:12,21.896,N,96.877,W,0
9/2/2014,19:39:12,21.894,N,96.88,W,0
9/2/2014,19:41:12,21.893,N,96.883,W,0
9/2/2014,19:43:12,21.891,N,96.885,W,0
9/2/2014,19:45:13,21.89,N,96.888,W,0
9/2/2014,19:47:13,21.888,N,96.89,W,0
9/2/2014,19:49:13,21.887,N,96.892,W,0
9/2/2014,19:51:12,21.885,N,96.895,W,0
9/2/2014,19:53:12,21.884,N,96.897,W,0
9/2/2014,19:55:12,21.882,N,96.899,W,0
9/2/2014,19:57:12,21.881,N,96.901,W,0
9/2/2014,19:59:13,21.88,N,96.904,W,0
9/2/2014,20:01:13,21.879,N,96.906,W,0
9/2/2014,20:03:13,21.877,N,96.908,W,0
9/2/2014,20:05:13,21.876,N,96.91,W,0
9/2/2014,20:07:12,21.875,N,96.913,W,0
9/2/2014,20:08:15,21.875,N,96.914,W,0
9/2/2014,20:10:15,21.88,N,96.921,W,0
9/2/2014,20:12:14,21.884,N,96.929,W,0
9/2/2014,20:14:14,21.889,N,96.936,W,0
9/2/2014,20:16:14,21.894,N,96.943,W,0
9/2/2014,20:18:14,21.899,N,96.951,W,0
9/2/2014,20:20:15,21.904,N,96.958,W,0
9/2/2014,20:22:15,21.91,N,96.966,W,0
9/2/2014,20:24:15,21.915,N,96.973,W,0
9/2/2014,20:26:15,21.92,N,96.981,W,0
9/2/2014,20:28:14,21.925,N,96.988,W,0
9/2/2014,20:30:14,21.931,N,96.995,W,0
9/2/2014,20:32:14,21.936,N,97.003,W,0
9/2/2014,20:34:15,21.941,N,97.01,W,0
9/2/2014,20:36:15,21.947,N,97.017,W,0
9/2/2014,20:38:15,21.952,N,97.024,W,0
9/2/2014,20:40:15,21.957,N,97.031,W,0
9/2/2014,20:42:14,21.962,N,97.038,W,0
9/2/2014,20:44:14,21.967,N,97.045,W,0
9/2/2014,20:46:14,21.972,N,97.051,W,0
9/2/2014,20:48:14,21.976,N,97.058,W,0
9/2/2014,20:50:15,21.981,N,97.064,W,0
9/2/2014,20:52:15,21.985,N,97.07,W,0
9/2/2014,20:54:15,21.989,N,97.076,W,0
9/2/2014,20:56:15,21.993,N,97.082,W,0
9/2/2014,20:58:14,21.997,N,97.087,W,0
9/2/2014,21:00:14,22,N,97.093,W,0
9/2/2014,21:02:14,22.004,N,97.098,W,0
9/2/2014,21:04:15,22.006,N,97.103,W,0
9/2/2014,21:06:15,22.009,N,97.107,W,0
9/2/2014,21:08:15,22.012,N,97.111,W,0
9/2/2014,21:10:15,22.014,N,97.116,W,0
9/2/2014,21:12:14,22.015,N,97.119,W,0
9/2/2014,21:14:14,22.017,N,97.123,W,0
9/2/2014,21:16:14,22.018,N,97.126,W,0
9/2/2014,21:18:14,22.018,N,97.129,W,0
9/2/2014,21:20:15,22.019,N,97.131,W,0
9/2/2014,21:22:15,22.019,N,97.134,W,0
9/2/2014,21:24:15,22.019,N,97.136,W,0
9/2/2014,21:26:15,22.018,N,97.138,W,0
9/2/2014,21:28:14,22.017,N,97.139,W,0
9/2/2014,21:30:14,22.016,N,97.141,W,0
9/2/2014,21:32:14,22.015,N,97.142,W,0
9/2/2014,21:34:15,22.013,N,97.142,W,0
9/2/2014,21:36:15,22.011,N,97.143,W,0
9/2/2014,21:38:15,22.009,N,97.144,W,0
9/2/2014,21:40:15,22.006,N,97.144,W,0
9/2/2014,21:42:14,22.004,N,97.144,W,0
9/2/2014,21:44:14,22.001,N,97.144,W,0
9/2/2014,21:46:14,21.998,N,97.143,W,0
9/2/2014,21:48:14,21.994,N,97.143,W,0
9/2/2014,21:50:10,21.991,N,97.142,W,0
9/2/2014,21:52:10,21.983,N,97.141,W,0
9/2/2014,21:54:10,21.976,N,97.14,W,0
9/2/2014,21:56:10,21.968,N,97.138,W,0
9/2/2014,21:58:09,21.961,N,97.137,W,0
9/2/2014,22:00:09,21.954,N,97.135,W,0
9/2/2014,22:02:09,21.947,N,97.133,W,0
9/2/2014,22:04:09,21.94,N,97.132,W,0
9/2/2014,22:06:10,21.934,N,97.13,W,0
9/2/2014,22:08:10,21.928,N,97.128,W,0
