Track,for,Gabrielle,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/15/2001,0:28:17,28.695,N,81.233,W,1
9/15/2001,0:30:17,28.695,N,81.233,W,1
9/15/2001,0:32:17,28.695,N,81.232,W,1
9/15/2001,0:34:17,28.695,N,81.232,W,1
9/15/2001,0:36:18,28.695,N,81.232,W,1
9/15/2001,0:38:18,28.696,N,81.232,W,1
9/15/2001,0:40:18,28.696,N,81.231,W,1
9/15/2001,0:42:18,28.696,N,81.231,W,1
9/15/2001,0:44:18,28.696,N,81.231,W,1
9/15/2001,0:46:18,28.696,N,81.23,W,1
9/15/2001,0:48:18,28.696,N,81.23,W,1
9/15/2001,0:50:17,28.697,N,81.23,W,1
9/15/2001,0:52:17,28.697,N,81.23,W,1
9/15/2001,0:54:17,28.697,N,81.229,W,1
9/15/2001,0:56:17,28.697,N,81.229,W,1
9/15/2001,0:58:17,28.697,N,81.229,W,1
9/15/2001,1:00:17,28.697,N,81.228,W,1
9/15/2001,1:02:17,28.697,N,81.228,W,1
9/15/2001,1:04:17,28.697,N,81.228,W,1
9/15/2001,1:06:18,28.698,N,81.227,W,1
9/15/2001,1:08:18,28.698,N,81.227,W,1
9/15/2001,1:10:18,28.698,N,81.226,W,1
9/15/2001,1:12:18,28.698,N,81.226,W,1
9/15/2001,1:14:18,28.698,N,81.226,W,1
9/15/2001,1:16:18,28.698,N,81.225,W,1
9/15/2001,1:18:18,28.698,N,81.225,W,1
9/15/2001,1:20:17,28.698,N,81.225,W,1
9/15/2001,1:22:17,28.698,N,81.224,W,1
9/15/2001,1:24:17,28.698,N,81.224,W,1
9/15/2001,1:26:17,28.698,N,81.223,W,1
9/15/2001,1:28:17,28.698,N,81.223,W,1
9/15/2001,1:30:17,28.698,N,81.222,W,1
9/15/2001,1:32:17,28.698,N,81.222,W,1
9/15/2001,1:34:17,28.698,N,81.222,W,1
9/15/2001,1:36:18,28.698,N,81.221,W,1
9/15/2001,1:38:18,28.698,N,81.221,W,1
9/15/2001,1:40:18,28.698,N,81.22,W,1
9/15/2001,1:42:18,28.698,N,81.22,W,1
9/15/2001,1:44:18,28.698,N,81.219,W,1
9/15/2001,1:46:18,28.698,N,81.219,W,1
9/15/2001,1:48:18,28.698,N,81.218,W,1
9/15/2001,1:50:17,28.698,N,81.218,W,1
9/15/2001,1:52:17,28.698,N,81.217,W,1
9/15/2001,1:54:17,28.698,N,81.217,W,1
9/15/2001,1:56:17,28.698,N,81.216,W,1
9/15/2001,1:58:17,28.698,N,81.216,W,1
9/15/2001,2:00:17,28.698,N,81.215,W,1
9/15/2001,2:02:17,28.698,N,81.214,W,1
9/15/2001,2:04:17,28.698,N,81.214,W,1
9/15/2001,2:06:18,28.698,N,81.213,W,1
9/15/2001,2:08:18,28.698,N,81.213,W,1
9/15/2001,2:10:18,28.698,N,81.212,W,1
9/15/2001,2:12:18,28.698,N,81.211,W,1
9/15/2001,2:14:18,28.698,N,81.211,W,1
9/15/2001,2:16:18,28.698,N,81.21,W,1
9/15/2001,2:18:18,28.698,N,81.209,W,1
9/15/2001,2:20:17,28.698,N,81.209,W,1
9/15/2001,2:22:17,28.698,N,81.208,W,1
9/15/2001,2:24:17,28.698,N,81.207,W,1
9/15/2001,2:26:17,28.698,N,81.206,W,1
9/15/2001,2:28:17,28.698,N,81.206,W,1
9/15/2001,2:30:17,28.698,N,81.205,W,1
9/15/2001,2:32:17,28.698,N,81.204,W,1
9/15/2001,2:34:17,28.698,N,81.203,W,1
9/15/2001,2:36:18,28.698,N,81.203,W,1
9/15/2001,2:38:18,28.698,N,81.202,W,1
9/15/2001,2:40:18,28.698,N,81.201,W,1
9/15/2001,2:42:18,28.698,N,81.2,W,1
9/15/2001,2:44:18,28.698,N,81.199,W,1
9/15/2001,2:46:18,28.698,N,81.198,W,1
9/15/2001,2:48:18,28.698,N,81.197,W,1
9/15/2001,2:50:17,28.698,N,81.197,W,1
9/15/2001,2:52:17,28.698,N,81.196,W,1
9/15/2001,2:54:17,28.698,N,81.195,W,1
9/15/2001,2:56:17,28.698,N,81.194,W,1
9/15/2001,2:58:17,28.698,N,81.193,W,1
9/15/2001,3:00:17,28.698,N,81.192,W,1
9/15/2001,3:02:17,28.698,N,81.191,W,1
9/15/2001,3:04:17,28.698,N,81.19,W,1
9/15/2001,3:06:18,28.698,N,81.189,W,1
9/15/2001,3:08:18,28.698,N,81.188,W,1
9/15/2001,3:10:18,28.698,N,81.187,W,1
9/15/2001,3:12:18,28.698,N,81.185,W,1
9/15/2001,3:14:18,28.698,N,81.184,W,1
9/15/2001,3:16:18,28.698,N,81.183,W,1
9/15/2001,3:18:18,28.698,N,81.182,W,1
9/15/2001,3:20:17,28.698,N,81.181,W,1
9/15/2001,3:22:17,28.698,N,81.18,W,1
9/15/2001,3:24:17,28.698,N,81.178,W,1
9/15/2001,3:26:17,28.698,N,81.177,W,1
9/15/2001,3:28:17,28.698,N,81.176,W,1
9/15/2001,3:30:17,28.698,N,81.175,W,1
9/15/2001,3:32:17,28.698,N,81.173,W,1
9/15/2001,3:34:17,28.698,N,81.172,W,1
9/15/2001,3:36:18,28.698,N,81.171,W,1
9/15/2001,3:38:18,28.698,N,81.169,W,1
9/15/2001,3:40:18,28.698,N,81.168,W,1
9/15/2001,3:42:18,28.698,N,81.167,W,1
9/15/2001,3:44:18,28.698,N,81.165,W,1
9/15/2001,3:46:18,28.698,N,81.164,W,1
9/15/2001,3:48:18,28.698,N,81.162,W,1
9/15/2001,3:50:17,28.698,N,81.161,W,1
9/15/2001,3:52:17,28.698,N,81.159,W,1
9/15/2001,3:54:17,28.698,N,81.158,W,1
9/15/2001,3:56:17,28.698,N,81.156,W,1
9/15/2001,3:58:17,28.698,N,81.155,W,1
9/15/2001,4:00:17,28.699,N,81.153,W,1
9/15/2001,4:02:17,28.699,N,81.151,W,1
9/15/2001,4:04:17,28.699,N,81.15,W,1
9/15/2001,4:06:18,28.699,N,81.148,W,1
9/15/2001,4:08:18,28.699,N,81.146,W,1
9/15/2001,4:10:18,28.699,N,81.145,W,1
9/15/2001,4:12:18,28.699,N,81.143,W,1
9/15/2001,4:14:18,28.699,N,81.141,W,1
9/15/2001,4:16:18,28.7,N,81.139,W,1
9/15/2001,4:18:18,28.7,N,81.138,W,1
9/15/2001,4:20:17,28.7,N,81.136,W,1
9/15/2001,4:22:17,28.7,N,81.134,W,1
9/15/2001,4:24:17,28.7,N,81.132,W,1
9/15/2001,4:26:17,28.7,N,81.13,W,1
9/15/2001,4:28:17,28.701,N,81.128,W,1
9/15/2001,4:30:17,28.701,N,81.126,W,1
9/15/2001,4:32:17,28.701,N,81.124,W,1
9/15/2001,4:34:17,28.701,N,81.122,W,1
9/15/2001,4:36:18,28.702,N,81.12,W,1
9/15/2001,4:38:18,28.702,N,81.118,W,1
9/15/2001,4:40:18,28.702,N,81.116,W,1
9/15/2001,4:42:18,28.702,N,81.114,W,1
9/15/2001,4:44:18,28.703,N,81.112,W,1
9/15/2001,4:46:18,28.703,N,81.109,W,1
9/15/2001,4:48:18,28.703,N,81.107,W,1
9/15/2001,4:50:17,28.703,N,81.105,W,1
9/15/2001,4:52:17,28.704,N,81.103,W,1
9/15/2001,4:54:17,28.704,N,81.1,W,1
9/15/2001,4:56:17,28.704,N,81.098,W,1
9/15/2001,4:58:17,28.705,N,81.096,W,1
9/15/2001,5:00:17,28.705,N,81.093,W,1
9/15/2001,5:02:17,28.705,N,81.091,W,1
9/15/2001,5:04:17,28.706,N,81.089,W,1
9/15/2001,5:06:18,28.706,N,81.086,W,1
9/15/2001,5:08:18,28.706,N,81.084,W,1
9/15/2001,5:10:18,28.707,N,81.081,W,1
9/15/2001,5:12:18,28.707,N,81.079,W,1
9/15/2001,5:14:18,28.708,N,81.076,W,1
9/15/2001,5:16:18,28.708,N,81.074,W,1
9/15/2001,5:18:18,28.708,N,81.071,W,1
9/15/2001,5:20:17,28.709,N,81.068,W,1
9/15/2001,5:22:17,28.709,N,81.066,W,1
9/15/2001,5:24:17,28.71,N,81.063,W,1
9/15/2001,5:26:17,28.71,N,81.06,W,1
9/15/2001,5:28:17,28.711,N,81.058,W,1
9/15/2001,5:30:17,28.711,N,81.055,W,1
9/15/2001,5:32:17,28.711,N,81.052,W,1
9/15/2001,5:34:17,28.712,N,81.049,W,1
9/15/2001,5:36:18,28.712,N,81.047,W,1
9/15/2001,5:38:18,28.713,N,81.044,W,1
9/15/2001,5:40:18,28.713,N,81.041,W,1
9/15/2001,5:42:18,28.714,N,81.038,W,1
9/15/2001,5:44:18,28.714,N,81.035,W,1
9/15/2001,5:46:18,28.715,N,81.032,W,1
9/15/2001,5:48:18,28.715,N,81.029,W,1
9/15/2001,5:50:17,28.716,N,81.026,W,1
9/15/2001,5:52:17,28.717,N,81.023,W,1
9/15/2001,5:54:17,28.717,N,81.02,W,1
9/15/2001,5:56:17,28.718,N,81.017,W,1
9/15/2001,5:58:17,28.718,N,81.014,W,1
9/15/2001,6:00:17,28.719,N,81.011,W,1
9/15/2001,6:02:17,28.719,N,81.008,W,1
9/15/2001,6:04:17,28.72,N,81.005,W,1
9/15/2001,6:06:18,28.721,N,81.002,W,1
9/15/2001,6:08:18,28.721,N,80.999,W,1
9/15/2001,6:10:18,28.722,N,80.995,W,1
9/15/2001,6:12:18,28.722,N,80.992,W,1
9/15/2001,6:14:18,28.723,N,80.989,W,1
9/15/2001,6:16:18,28.724,N,80.986,W,1
9/15/2001,6:18:18,28.724,N,80.982,W,1
9/15/2001,6:20:17,28.725,N,80.979,W,1
9/15/2001,6:22:17,28.726,N,80.976,W,1
9/15/2001,6:24:17,28.726,N,80.972,W,1
9/15/2001,6:26:17,28.727,N,80.969,W,1
9/15/2001,6:28:17,28.728,N,80.966,W,1
9/15/2001,6:30:17,28.728,N,80.962,W,1
9/15/2001,6:32:17,28.729,N,80.959,W,1
9/15/2001,6:34:17,28.73,N,80.955,W,1
9/15/2001,6:36:18,28.73,N,80.952,W,1
9/15/2001,6:38:18,28.731,N,80.948,W,1
9/15/2001,6:40:18,28.732,N,80.945,W,1
9/15/2001,6:42:18,28.732,N,80.941,W,1
9/15/2001,6:44:18,28.733,N,80.938,W,1
9/15/2001,6:46:18,28.734,N,80.934,W,1
9/15/2001,6:48:18,28.735,N,80.93,W,1
9/15/2001,6:50:17,28.735,N,80.927,W,1
9/15/2001,6:52:17,28.736,N,80.923,W,1
9/15/2001,6:54:17,28.737,N,80.919,W,1
9/15/2001,6:56:17,28.738,N,80.916,W,1
9/15/2001,6:58:17,28.738,N,80.912,W,1
9/15/2001,7:00:17,28.739,N,80.908,W,1
9/15/2001,7:02:17,28.74,N,80.905,W,1
9/15/2001,7:04:17,28.741,N,80.901,W,1
9/15/2001,7:06:18,28.741,N,80.897,W,1
9/15/2001,7:08:18,28.742,N,80.893,W,1
9/15/2001,7:10:18,28.743,N,80.889,W,1
9/15/2001,7:12:18,28.744,N,80.886,W,1
9/15/2001,7:14:18,28.745,N,80.882,W,1
9/15/2001,7:16:18,28.746,N,80.878,W,1
9/15/2001,7:18:18,28.746,N,80.874,W,1
9/15/2001,7:20:17,28.747,N,80.87,W,1
9/15/2001,7:22:17,28.748,N,80.866,W,1
9/15/2001,7:24:17,28.749,N,80.862,W,1
9/15/2001,7:26:17,28.75,N,80.858,W,1
9/15/2001,7:28:17,28.751,N,80.854,W,1
9/15/2001,7:30:17,28.751,N,80.85,W,1
9/15/2001,7:32:17,28.752,N,80.846,W,1
9/15/2001,7:34:17,28.753,N,80.842,W,1
9/15/2001,7:36:18,28.754,N,80.838,W,1
9/15/2001,7:38:18,28.755,N,80.834,W,1
9/15/2001,7:40:18,28.756,N,80.83,W,1
9/15/2001,7:42:18,28.757,N,80.826,W,1
9/15/2001,7:44:18,28.758,N,80.822,W,1
9/15/2001,7:46:18,28.759,N,80.817,W,1
9/15/2001,7:48:18,28.76,N,80.813,W,1
9/15/2001,7:50:17,28.76,N,80.809,W,1
9/15/2001,7:52:17,28.761,N,80.805,W,1
9/15/2001,7:54:17,28.762,N,80.801,W,1
9/15/2001,7:56:17,28.763,N,80.796,W,1
9/15/2001,7:58:17,28.764,N,80.792,W,1
9/15/2001,8:00:17,28.765,N,80.788,W,1
9/15/2001,8:02:17,28.766,N,80.784,W,1
9/15/2001,8:04:17,28.767,N,80.779,W,1
9/15/2001,8:06:18,28.768,N,80.775,W,1
9/15/2001,8:08:18,28.769,N,80.771,W,1
9/15/2001,8:10:18,28.77,N,80.766,W,1
9/15/2001,8:12:18,28.771,N,80.762,W,1
9/15/2001,8:14:18,28.772,N,80.758,W,1
9/15/2001,8:16:18,28.773,N,80.753,W,1
9/15/2001,8:18:18,28.774,N,80.749,W,1
9/15/2001,8:20:17,28.775,N,80.744,W,1
9/15/2001,8:22:17,28.776,N,80.74,W,1
9/15/2001,8:24:17,28.777,N,80.735,W,1
9/15/2001,8:26:17,28.778,N,80.731,W,1
9/15/2001,8:28:17,28.779,N,80.726,W,1
9/15/2001,8:30:17,28.78,N,80.722,W,1
9/15/2001,8:32:17,28.781,N,80.717,W,1
9/15/2001,8:34:17,28.782,N,80.713,W,1
9/15/2001,8:36:18,28.783,N,80.708,W,1
9/15/2001,8:38:18,28.784,N,80.704,W,1
9/15/2001,8:40:18,28.785,N,80.699,W,1
9/15/2001,8:42:18,28.786,N,80.694,W,1
9/15/2001,8:44:18,28.787,N,80.69,W,1
9/15/2001,8:46:18,28.789,N,80.685,W,1
9/15/2001,8:48:18,28.79,N,80.68,W,1
9/15/2001,8:50:17,28.791,N,80.676,W,1
9/15/2001,8:52:17,28.792,N,80.671,W,1
9/15/2001,8:54:17,28.793,N,80.666,W,1
9/15/2001,8:56:17,28.794,N,80.662,W,1
9/15/2001,8:58:17,28.795,N,80.657,W,1
9/15/2001,9:00:17,28.796,N,80.652,W,1
9/15/2001,9:02:17,28.797,N,80.648,W,1
9/15/2001,9:04:17,28.798,N,80.643,W,1
9/15/2001,9:06:18,28.799,N,80.638,W,1
9/15/2001,9:08:18,28.801,N,80.633,W,1
9/15/2001,9:10:18,28.802,N,80.628,W,1
9/15/2001,9:12:18,28.803,N,80.624,W,1
9/15/2001,9:14:18,28.804,N,80.619,W,1
9/15/2001,9:16:18,28.805,N,80.614,W,1
9/15/2001,9:18:18,28.806,N,80.609,W,1
9/15/2001,9:20:17,28.807,N,80.604,W,1
9/15/2001,9:22:17,28.809,N,80.599,W,1
9/15/2001,9:24:17,28.81,N,80.594,W,1
9/15/2001,9:26:17,28.811,N,80.589,W,1
9/15/2001,9:28:17,28.812,N,80.585,W,1
9/15/2001,9:30:17,28.813,N,80.58,W,1
9/15/2001,9:32:17,28.814,N,80.575,W,1
9/15/2001,9:34:17,28.816,N,80.57,W,1
9/15/2001,9:36:18,28.817,N,80.565,W,1
9/15/2001,9:38:18,28.818,N,80.56,W,1
9/15/2001,9:40:18,28.819,N,80.555,W,1
9/15/2001,9:42:18,28.82,N,80.55,W,1
9/15/2001,9:44:18,28.821,N,80.545,W,1
9/15/2001,9:46:18,28.823,N,80.54,W,1
9/15/2001,9:48:18,28.824,N,80.535,W,1
9/15/2001,9:50:17,28.825,N,80.53,W,1
9/15/2001,9:52:17,28.826,N,80.525,W,1
9/15/2001,9:54:17,28.827,N,80.519,W,1
9/15/2001,9:56:17,28.829,N,80.514,W,1
9/15/2001,9:58:17,28.83,N,80.509,W,1
9/15/2001,10:00:17,28.831,N,80.504,W,1
9/15/2001,10:02:17,28.832,N,80.499,W,1
9/15/2001,10:04:17,28.834,N,80.494,W,1
9/15/2001,10:06:18,28.835,N,80.489,W,1
9/15/2001,10:08:18,28.836,N,80.484,W,1
9/15/2001,10:10:18,28.837,N,80.478,W,1
9/15/2001,10:12:18,28.839,N,80.473,W,1
9/15/2001,10:14:18,28.84,N,80.468,W,1
9/15/2001,10:16:18,28.841,N,80.463,W,1
9/15/2001,10:18:18,28.842,N,80.458,W,1
9/15/2001,10:20:17,28.844,N,80.452,W,1
9/15/2001,10:22:17,28.845,N,80.447,W,1
9/15/2001,10:24:17,28.846,N,80.442,W,1
9/15/2001,10:26:17,28.847,N,80.437,W,1
9/15/2001,10:28:17,28.849,N,80.431,W,1
9/15/2001,10:30:17,28.85,N,80.426,W,1
9/15/2001,10:32:17,28.851,N,80.421,W,1
9/15/2001,10:34:17,28.852,N,80.416,W,1
9/15/2001,10:36:18,28.854,N,80.41,W,1
9/15/2001,10:38:18,28.855,N,80.405,W,1
9/15/2001,10:40:18,28.856,N,80.4,W,1
9/15/2001,10:42:18,28.858,N,80.394,W,1
9/15/2001,10:44:18,28.859,N,80.389,W,1
9/15/2001,10:46:18,28.86,N,80.384,W,1
9/15/2001,10:48:18,28.861,N,80.378,W,1
9/15/2001,10:50:17,28.863,N,80.373,W,1
9/15/2001,10:52:17,28.864,N,80.368,W,1
9/15/2001,10:54:17,28.865,N,80.362,W,1
9/15/2001,10:56:17,28.867,N,80.357,W,1
9/15/2001,10:58:17,28.868,N,80.352,W,1
9/15/2001,11:00:17,28.869,N,80.346,W,1
9/15/2001,11:02:17,28.871,N,80.341,W,1
9/15/2001,11:04:17,28.872,N,80.335,W,1
9/15/2001,11:06:18,28.873,N,80.33,W,1
9/15/2001,11:08:18,28.875,N,80.324,W,1
9/15/2001,11:10:18,28.876,N,80.319,W,1
9/15/2001,11:12:18,28.877,N,80.314,W,1
9/15/2001,11:14:18,28.879,N,80.308,W,1
9/15/2001,11:16:18,28.88,N,80.303,W,1
9/15/2001,11:18:18,28.881,N,80.297,W,1
9/15/2001,11:20:17,28.883,N,80.292,W,1
9/15/2001,11:22:17,28.884,N,80.286,W,1
9/15/2001,11:24:17,28.885,N,80.281,W,1
9/15/2001,11:26:17,28.887,N,80.275,W,1
9/15/2001,11:28:17,28.888,N,80.27,W,1
9/15/2001,11:30:17,28.889,N,80.264,W,1
9/15/2001,11:32:17,28.891,N,80.259,W,1
9/15/2001,11:34:17,28.892,N,80.253,W,1
9/15/2001,11:36:18,28.893,N,80.248,W,1
9/15/2001,11:38:18,28.895,N,80.242,W,1
9/15/2001,11:40:18,28.896,N,80.237,W,1
9/15/2001,11:42:18,28.897,N,80.231,W,1
9/15/2001,11:44:18,28.899,N,80.225,W,1
9/15/2001,11:46:18,28.9,N,80.22,W,1
9/15/2001,11:48:18,28.902,N,80.214,W,1
9/15/2001,11:50:17,28.903,N,80.209,W,1
9/15/2001,11:52:17,28.904,N,80.203,W,1
9/15/2001,11:54:17,28.906,N,80.198,W,1
9/15/2001,11:56:17,28.907,N,80.192,W,1
9/15/2001,11:58:17,28.908,N,80.186,W,1
9/15/2001,11:59:10,28.909,N,80.184,W,1
9/15/2001,12:01:10,28.91,N,80.178,W,1
9/15/2001,12:03:10,28.912,N,80.173,W,1
9/15/2001,12:05:10,28.913,N,80.167,W,1
9/15/2001,12:07:10,28.915,N,80.161,W,1
9/15/2001,12:09:10,28.916,N,80.156,W,1
9/15/2001,12:11:10,28.917,N,80.15,W,1
9/15/2001,12:13:09,28.919,N,80.144,W,1
9/15/2001,12:15:09,28.92,N,80.138,W,1
9/15/2001,12:17:09,28.922,N,80.133,W,1
9/15/2001,12:19:09,28.923,N,80.127,W,1
9/15/2001,12:21:09,28.925,N,80.121,W,1
9/15/2001,12:23:09,28.926,N,80.116,W,1
9/15/2001,12:25:09,28.927,N,80.11,W,1
9/15/2001,12:27:09,28.929,N,80.104,W,1
9/15/2001,12:29:10,28.93,N,80.099,W,1
9/15/2001,12:31:10,28.932,N,80.093,W,1
9/15/2001,12:33:10,28.933,N,80.087,W,1
9/15/2001,12:35:10,28.934,N,80.081,W,1
9/15/2001,12:37:10,28.936,N,80.076,W,1
9/15/2001,12:39:10,28.937,N,80.07,W,1
9/15/2001,12:41:10,28.939,N,80.064,W,1
9/15/2001,12:43:09,28.94,N,80.059,W,1
9/15/2001,12:45:09,28.941,N,80.053,W,1
9/15/2001,12:47:09,28.943,N,80.047,W,1
9/15/2001,12:49:09,28.944,N,80.042,W,1
9/15/2001,12:51:09,28.946,N,80.036,W,1
9/15/2001,12:53:09,28.947,N,80.03,W,1
9/15/2001,12:55:09,28.948,N,80.025,W,1
9/15/2001,12:57:09,28.95,N,80.019,W,1
9/15/2001,12:59:10,28.951,N,80.013,W,1
9/15/2001,13:01:10,28.953,N,80.007,W,1
9/15/2001,13:03:10,28.954,N,80.002,W,1
9/15/2001,13:05:10,28.956,N,79.996,W,1
9/15/2001,13:07:10,28.957,N,79.99,W,1
9/15/2001,13:09:10,28.958,N,79.985,W,1
9/15/2001,13:11:10,28.96,N,79.979,W,1
9/15/2001,13:13:09,28.961,N,79.973,W,1
9/15/2001,13:15:09,28.963,N,79.968,W,1
9/15/2001,13:17:09,28.964,N,79.962,W,1
9/15/2001,13:19:09,28.965,N,79.956,W,1
9/15/2001,13:21:09,28.967,N,79.951,W,1
9/15/2001,13:23:09,28.968,N,79.945,W,1
9/15/2001,13:25:09,28.97,N,79.939,W,1
9/15/2001,13:27:09,28.971,N,79.933,W,1
9/15/2001,13:29:10,28.972,N,79.928,W,1
9/15/2001,13:31:10,28.974,N,79.922,W,1
9/15/2001,13:33:10,28.975,N,79.916,W,1
9/15/2001,13:35:10,28.977,N,79.911,W,1
9/15/2001,13:37:10,28.978,N,79.905,W,1
9/15/2001,13:39:10,28.979,N,79.899,W,1
9/15/2001,13:41:10,28.981,N,79.894,W,1
9/15/2001,13:43:09,28.982,N,79.888,W,1
9/15/2001,13:45:09,28.984,N,79.882,W,1
9/15/2001,13:46:59,28.985,N,79.877,W,1
9/15/2001,13:48:59,28.986,N,79.874,W,1
9/15/2001,13:50:59,28.986,N,79.871,W,1
9/15/2001,13:52:59,28.987,N,79.867,W,1
9/15/2001,13:54:59,28.987,N,79.864,W,1
9/15/2001,13:56:59,28.988,N,79.862,W,1
9/15/2001,13:58:59,28.988,N,79.859,W,1
9/15/2001,14:01:00,28.989,N,79.856,W,1
9/15/2001,14:03:00,28.989,N,79.854,W,1
9/15/2001,14:05:00,28.99,N,79.851,W,1
9/15/2001,14:07:00,28.99,N,79.849,W,1
9/15/2001,14:09:00,28.991,N,79.846,W,1
9/15/2001,14:11:00,28.991,N,79.844,W,1
9/15/2001,14:13:00,28.992,N,79.842,W,1
9/15/2001,14:15:00,28.992,N,79.84,W,1
9/15/2001,14:16:59,28.993,N,79.837,W,1
9/15/2001,14:18:59,28.994,N,79.835,W,1
9/15/2001,14:20:59,28.994,N,79.833,W,1
9/15/2001,14:22:59,28.995,N,79.831,W,1
9/15/2001,14:24:59,28.996,N,79.829,W,1
9/15/2001,14:26:59,28.997,N,79.827,W,1
9/15/2001,14:28:59,28.998,N,79.825,W,1
9/15/2001,14:31:00,28.999,N,79.822,W,1
9/15/2001,14:33:00,29,N,79.82,W,1
9/15/2001,14:35:00,29.001,N,79.818,W,1
9/15/2001,14:37:00,29.003,N,79.816,W,1
9/15/2001,14:39:00,29.004,N,79.813,W,1
9/15/2001,14:41:00,29.006,N,79.811,W,1
9/15/2001,14:43:00,29.007,N,79.809,W,1
9/15/2001,14:45:00,29.009,N,79.806,W,1
9/15/2001,14:46:59,29.011,N,79.804,W,1
9/15/2001,14:48:59,29.013,N,79.801,W,1
9/15/2001,14:50:59,29.016,N,79.798,W,1
9/15/2001,14:52:59,29.018,N,79.795,W,1
9/15/2001,14:54:59,29.021,N,79.792,W,1
9/15/2001,14:56:59,29.023,N,79.789,W,1
9/15/2001,14:58:59,29.026,N,79.786,W,1
9/15/2001,15:01:00,29.029,N,79.783,W,1
9/15/2001,15:03:00,29.033,N,79.779,W,1
9/15/2001,15:05:00,29.036,N,79.776,W,1
9/15/2001,15:07:00,29.04,N,79.772,W,1
9/15/2001,15:09:00,29.044,N,79.768,W,1
9/15/2001,15:11:00,29.048,N,79.764,W,1
9/15/2001,15:13:00,29.052,N,79.759,W,1
9/15/2001,15:15:00,29.057,N,79.755,W,1
9/15/2001,15:16:59,29.061,N,79.75,W,1
9/15/2001,15:18:59,29.066,N,79.746,W,1
9/15/2001,15:20:59,29.072,N,79.741,W,1
9/15/2001,15:22:59,29.077,N,79.735,W,1
9/15/2001,15:24:59,29.083,N,79.73,W,1
9/15/2001,15:26:59,29.089,N,79.724,W,1
9/15/2001,15:28:59,29.095,N,79.718,W,1
9/15/2001,15:31:00,29.102,N,79.712,W,1
9/15/2001,15:33:00,29.109,N,79.706,W,1
9/15/2001,15:35:00,29.116,N,79.699,W,1
9/15/2001,15:37:00,29.123,N,79.692,W,1
9/15/2001,15:39:00,29.131,N,79.685,W,1
9/15/2001,15:41:00,29.139,N,79.677,W,1
9/15/2001,15:43:00,29.147,N,79.67,W,1
9/15/2001,15:45:00,29.156,N,79.662,W,1
9/15/2001,15:46:59,29.165,N,79.653,W,1
9/15/2001,15:47:06,29.165,N,79.653,W,1
9/15/2001,15:49:06,29.172,N,79.646,W,1
9/15/2001,15:51:06,29.18,N,79.638,W,1
9/15/2001,15:53:06,29.187,N,79.631,W,1
9/15/2001,15:55:06,29.195,N,79.623,W,1
9/15/2001,15:57:06,29.203,N,79.615,W,1
9/15/2001,15:59:06,29.211,N,79.607,W,1
9/15/2001,16:01:06,29.22,N,79.599,W,1
9/15/2001,16:03:05,29.229,N,79.59,W,1
9/15/2001,16:05:05,29.238,N,79.582,W,1
9/15/2001,16:07:05,29.247,N,79.573,W,1
9/15/2001,16:09:05,29.256,N,79.564,W,1
9/15/2001,16:11:05,29.266,N,79.555,W,1
9/15/2001,16:13:05,29.276,N,79.545,W,1
9/15/2001,16:15:05,29.286,N,79.535,W,1
9/15/2001,16:17:06,29.296,N,79.526,W,1
9/15/2001,16:19:06,29.307,N,79.515,W,1
9/15/2001,16:21:06,29.318,N,79.505,W,1
9/15/2001,16:23:06,29.329,N,79.495,W,1
9/15/2001,16:25:06,29.341,N,79.484,W,1
9/15/2001,16:27:06,29.352,N,79.473,W,1
9/15/2001,16:29:06,29.364,N,79.462,W,1
9/15/2001,16:31:06,29.377,N,79.45,W,1
9/15/2001,16:33:05,29.389,N,79.439,W,1
9/15/2001,16:35:05,29.402,N,79.427,W,1
9/15/2001,16:37:05,29.415,N,79.415,W,1
9/15/2001,16:39:05,29.429,N,79.402,W,1
9/15/2001,16:41:05,29.442,N,79.39,W,1
9/15/2001,16:43:05,29.456,N,79.377,W,1
9/15/2001,16:45:05,29.471,N,79.364,W,1
9/15/2001,16:47:06,29.485,N,79.35,W,1
9/15/2001,16:49:06,29.5,N,79.337,W,1
9/15/2001,16:51:06,29.515,N,79.323,W,1
9/15/2001,16:53:06,29.531,N,79.309,W,1
9/15/2001,16:55:06,29.547,N,79.294,W,1
9/15/2001,16:57:06,29.563,N,79.28,W,1
9/15/2001,16:59:06,29.579,N,79.265,W,1
9/15/2001,17:01:06,29.596,N,79.25,W,1
9/15/2001,17:03:05,29.613,N,79.234,W,1
9/15/2001,17:05:05,29.631,N,79.218,W,1
9/15/2001,17:07:05,29.649,N,79.202,W,1
9/15/2001,17:09:05,29.667,N,79.186,W,1
9/15/2001,17:11:05,29.685,N,79.17,W,1
9/15/2001,17:13:05,29.704,N,79.153,W,1
9/15/2001,17:15:05,29.723,N,79.136,W,1
9/15/2001,17:17:06,29.743,N,79.118,W,1
9/15/2001,17:19:06,29.763,N,79.101,W,1
9/15/2001,17:21:06,29.783,N,79.083,W,1
9/15/2001,17:23:06,29.803,N,79.065,W,1
9/15/2001,17:25:06,29.824,N,79.046,W,1
9/15/2001,17:26:49,29.842,N,79.03,W,1
9/15/2001,17:28:49,29.854,N,79.018,W,1
9/15/2001,17:30:49,29.866,N,79.007,W,1
9/15/2001,17:32:50,29.879,N,78.995,W,1
