Track,for,Erika,2015,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
8/28/2015,14:41:32,16.948,N,69.739,W
8/28/2015,14:43:32,16.948,N,69.765,W
8/28/2015,14:45:32,16.947,N,69.791,W
8/28/2015,14:47:33,16.947,N,69.817,W
8/28/2015,14:49:33,16.946,N,69.843,W
8/28/2015,14:51:33,16.946,N,69.869,W
8/28/2015,14:53:33,16.946,N,69.895,W
8/28/2015,14:55:33,16.945,N,69.922,W
8/28/2015,14:57:33,16.945,N,69.948,W
8/28/2015,14:59:33,16.945,N,69.974,W
8/28/2015,15:01:32,16.945,N,70.001,W
8/28/2015,15:03:32,16.945,N,70.027,W
8/28/2015,15:05:32,16.945,N,70.054,W
8/28/2015,15:07:32,16.945,N,70.081,W
8/28/2015,15:09:32,16.945,N,70.107,W
8/28/2015,15:11:32,16.946,N,70.134,W
8/28/2015,15:13:32,16.946,N,70.161,W
8/28/2015,15:15:32,16.946,N,70.188,W
8/28/2015,15:17:33,16.946,N,70.215,W
8/28/2015,15:19:33,16.946,N,70.242,W
8/28/2015,15:21:33,16.947,N,70.269,W
8/28/2015,15:23:33,16.947,N,70.296,W
8/28/2015,15:25:33,16.947,N,70.323,W
8/28/2015,15:27:33,16.948,N,70.35,W
8/28/2015,15:29:33,16.948,N,70.377,W
8/28/2015,15:31:32,16.949,N,70.405,W
8/28/2015,15:33:32,16.949,N,70.432,W
8/28/2015,15:35:32,16.949,N,70.459,W
8/28/2015,15:37:32,16.95,N,70.486,W
