Track,for,Gonzalo,2014,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/14/2014,6:57:03,19.187,N,64.168,W
10/14/2014,6:59:03,19.195,N,64.173,W
10/14/2014,7:01:03,19.203,N,64.179,W
10/14/2014,7:03:03,19.211,N,64.184,W
10/14/2014,7:05:04,19.219,N,64.189,W
10/14/2014,7:07:04,19.227,N,64.194,W
10/14/2014,7:09:04,19.236,N,64.199,W
10/14/2014,7:11:03,19.246,N,64.204,W
10/14/2014,7:13:03,19.255,N,64.209,W
10/14/2014,7:15:03,19.265,N,64.214,W
10/14/2014,7:17:03,19.275,N,64.219,W
10/14/2014,7:19:04,19.286,N,64.224,W
10/14/2014,7:21:04,19.297,N,64.228,W
10/14/2014,7:23:04,19.308,N,64.233,W
10/14/2014,7:25:04,19.32,N,64.238,W
10/14/2014,7:27:03,19.332,N,64.242,W
10/14/2014,7:29:03,19.344,N,64.247,W
10/14/2014,7:30:33,19.354,N,64.25,W
10/14/2014,7:32:32,19.363,N,64.255,W
10/14/2014,7:34:32,19.372,N,64.26,W
10/14/2014,7:36:32,19.381,N,64.265,W
10/14/2014,7:38:33,19.39,N,64.27,W
10/14/2014,7:40:33,19.399,N,64.275,W
10/14/2014,7:42:33,19.408,N,64.28,W
10/14/2014,7:44:33,19.417,N,64.284,W
10/14/2014,7:46:32,19.426,N,64.289,W
10/14/2014,7:48:32,19.435,N,64.294,W
10/14/2014,7:50:32,19.443,N,64.299,W
10/14/2014,7:52:32,19.452,N,64.304,W
10/14/2014,7:54:33,19.461,N,64.309,W
10/14/2014,7:56:33,19.469,N,64.314,W
10/14/2014,7:58:33,19.477,N,64.319,W
10/14/2014,8:00:33,19.486,N,64.323,W
10/14/2014,8:02:32,19.494,N,64.328,W
10/14/2014,8:04:32,19.502,N,64.333,W
10/14/2014,8:06:32,19.51,N,64.338,W
10/14/2014,8:08:33,19.518,N,64.343,W
10/14/2014,8:10:33,19.526,N,64.348,W
10/14/2014,8:12:33,19.534,N,64.352,W
10/14/2014,8:14:33,19.542,N,64.357,W
10/14/2014,8:16:32,19.55,N,64.362,W
10/14/2014,8:18:32,19.557,N,64.367,W
10/14/2014,8:20:32,19.565,N,64.371,W
10/14/2014,8:22:32,19.572,N,64.376,W
10/14/2014,8:24:33,19.579,N,64.381,W
10/14/2014,8:26:33,19.586,N,64.386,W
10/14/2014,8:28:33,19.594,N,64.39,W
10/14/2014,8:30:33,19.6,N,64.395,W
10/14/2014,8:32:32,19.607,N,64.4,W
10/14/2014,8:34:32,19.614,N,64.405,W
10/14/2014,8:36:32,19.621,N,64.409,W
10/14/2014,8:38:33,19.627,N,64.414,W
10/14/2014,8:40:33,19.634,N,64.419,W
10/14/2014,8:42:33,19.64,N,64.423,W
10/14/2014,8:44:33,19.646,N,64.428,W
10/14/2014,8:46:32,19.652,N,64.432,W
10/14/2014,8:48:32,19.658,N,64.437,W
10/14/2014,8:50:32,19.664,N,64.442,W
10/14/2014,8:52:32,19.669,N,64.446,W
10/14/2014,8:54:33,19.675,N,64.451,W
10/14/2014,8:56:33,19.68,N,64.455,W
10/14/2014,8:58:33,19.686,N,64.46,W
10/14/2014,9:00:33,19.691,N,64.465,W
10/14/2014,9:02:32,19.696,N,64.469,W
10/14/2014,9:04:32,19.701,N,64.474,W
10/14/2014,9:06:32,19.705,N,64.478,W
10/14/2014,9:08:33,19.71,N,64.483,W
10/14/2014,9:10:33,19.714,N,64.487,W
10/14/2014,9:12:33,19.719,N,64.491,W
10/14/2014,9:14:33,19.723,N,64.496,W
10/14/2014,9:16:32,19.727,N,64.5,W
10/14/2014,9:18:32,19.731,N,64.505,W
10/14/2014,9:20:32,19.735,N,64.509,W
10/14/2014,9:22:32,19.738,N,64.514,W
10/14/2014,9:24:33,19.742,N,64.518,W
10/14/2014,9:26:33,19.745,N,64.522,W
10/14/2014,9:28:33,19.749,N,64.527,W
10/14/2014,9:30:33,19.752,N,64.531,W
10/14/2014,9:32:32,19.755,N,64.535,W
10/14/2014,9:34:32,19.758,N,64.54,W
10/14/2014,9:36:32,19.761,N,64.544,W
10/14/2014,9:38:33,19.764,N,64.548,W
10/14/2014,9:40:33,19.767,N,64.553,W
10/14/2014,9:42:33,19.77,N,64.557,W
10/14/2014,9:44:33,19.772,N,64.561,W
10/14/2014,9:46:32,19.775,N,64.566,W
10/14/2014,9:48:32,19.777,N,64.57,W
10/14/2014,9:50:32,19.78,N,64.574,W
10/14/2014,9:52:32,19.782,N,64.579,W
10/14/2014,9:54:33,19.784,N,64.583,W
10/14/2014,9:56:33,19.787,N,64.587,W
10/14/2014,9:58:33,19.789,N,64.591,W
10/14/2014,10:00:33,19.791,N,64.596,W
10/14/2014,10:02:32,19.793,N,64.6,W
10/14/2014,10:04:32,19.795,N,64.604,W
10/14/2014,10:06:32,19.797,N,64.609,W
10/14/2014,10:08:33,19.799,N,64.613,W
10/14/2014,10:10:33,19.801,N,64.617,W
10/14/2014,10:12:33,19.803,N,64.621,W
10/14/2014,10:14:33,19.804,N,64.626,W
10/14/2014,10:16:32,19.806,N,64.63,W
10/14/2014,10:18:32,19.808,N,64.634,W
10/14/2014,10:20:32,19.81,N,64.638,W
10/14/2014,10:22:32,19.811,N,64.643,W
10/14/2014,10:24:33,19.813,N,64.647,W
10/14/2014,10:26:33,19.815,N,64.651,W
10/14/2014,10:28:33,19.816,N,64.655,W
10/14/2014,10:30:33,19.818,N,64.66,W
10/14/2014,10:32:32,19.82,N,64.664,W
10/14/2014,10:34:32,19.821,N,64.668,W
10/14/2014,10:36:32,19.823,N,64.673,W
10/14/2014,10:38:33,19.825,N,64.677,W
10/14/2014,10:40:33,19.826,N,64.681,W
10/14/2014,10:42:33,19.828,N,64.686,W
10/14/2014,10:44:33,19.829,N,64.69,W
10/14/2014,10:46:32,19.831,N,64.694,W
10/14/2014,10:48:32,19.833,N,64.698,W
10/14/2014,10:50:32,19.834,N,64.703,W
10/14/2014,10:52:32,19.836,N,64.707,W
10/14/2014,10:54:33,19.838,N,64.711,W
10/14/2014,10:56:33,19.84,N,64.716,W
10/14/2014,10:58:33,19.842,N,64.72,W
10/14/2014,11:00:33,19.843,N,64.725,W
10/14/2014,11:02:32,19.845,N,64.729,W
10/14/2014,11:04:32,19.847,N,64.733,W
10/14/2014,11:06:32,19.849,N,64.738,W
10/14/2014,11:08:33,19.851,N,64.742,W
10/14/2014,11:10:33,19.853,N,64.747,W
10/14/2014,11:12:33,19.855,N,64.751,W
10/14/2014,11:14:33,19.857,N,64.755,W
10/14/2014,11:16:32,19.86,N,64.76,W
10/14/2014,11:18:32,19.862,N,64.764,W
10/14/2014,11:20:32,19.864,N,64.769,W
10/14/2014,11:22:32,19.867,N,64.773,W
10/14/2014,11:24:33,19.869,N,64.778,W
10/14/2014,11:26:33,19.871,N,64.782,W
10/14/2014,11:28:33,19.874,N,64.787,W
10/14/2014,11:30:33,19.877,N,64.791,W
10/14/2014,11:32:32,19.879,N,64.796,W
10/14/2014,11:34:32,19.882,N,64.8,W
10/14/2014,11:36:10,19.884,N,64.804,W
10/14/2014,11:38:10,19.887,N,64.809,W
10/14/2014,11:40:10,19.89,N,64.815,W
10/14/2014,11:42:10,19.892,N,64.82,W
10/14/2014,11:44:09,19.895,N,64.825,W
10/14/2014,11:46:09,19.898,N,64.83,W
10/14/2014,11:48:09,19.901,N,64.835,W
10/14/2014,11:50:10,19.904,N,64.841,W
10/14/2014,11:52:10,19.907,N,64.846,W
10/14/2014,11:54:10,19.91,N,64.851,W
10/14/2014,11:56:10,19.913,N,64.856,W
10/14/2014,11:58:09,19.916,N,64.861,W
10/14/2014,12:00:09,19.919,N,64.866,W
10/14/2014,12:02:09,19.922,N,64.871,W
10/14/2014,12:04:09,19.925,N,64.876,W
10/14/2014,12:06:10,19.928,N,64.881,W
10/14/2014,12:08:10,19.931,N,64.887,W
10/14/2014,12:10:10,19.934,N,64.891,W
10/14/2014,12:12:10,19.937,N,64.896,W
10/14/2014,12:14:09,19.94,N,64.901,W
10/14/2014,12:16:09,19.944,N,64.906,W
10/14/2014,12:18:09,19.947,N,64.911,W
10/14/2014,12:20:10,19.95,N,64.916,W
10/14/2014,12:22:10,19.954,N,64.921,W
10/14/2014,12:24:10,19.957,N,64.926,W
10/14/2014,12:26:10,19.96,N,64.93,W
10/14/2014,12:28:09,19.964,N,64.935,W
10/14/2014,12:30:09,19.967,N,64.94,W
10/14/2014,12:32:09,19.971,N,64.944,W
10/14/2014,12:34:09,19.975,N,64.949,W
10/14/2014,12:36:10,19.978,N,64.954,W
10/14/2014,12:38:10,19.982,N,64.958,W
10/14/2014,12:40:10,19.985,N,64.963,W
10/14/2014,12:42:10,19.989,N,64.967,W
10/14/2014,12:44:09,19.993,N,64.972,W
10/14/2014,12:46:09,19.997,N,64.976,W
10/14/2014,12:48:09,20.001,N,64.981,W
10/14/2014,12:50:10,20.004,N,64.985,W
10/14/2014,12:52:10,20.008,N,64.99,W
10/14/2014,12:54:10,20.012,N,64.994,W
10/14/2014,12:56:10,20.016,N,64.998,W
10/14/2014,12:58:09,20.02,N,65.003,W
10/14/2014,13:00:09,20.024,N,65.007,W
10/14/2014,13:02:09,20.028,N,65.011,W
10/14/2014,13:04:09,20.032,N,65.016,W
10/14/2014,13:06:10,20.036,N,65.02,W
10/14/2014,13:08:10,20.04,N,65.024,W
10/14/2014,13:10:10,20.044,N,65.029,W
10/14/2014,13:12:10,20.048,N,65.033,W
10/14/2014,13:14:09,20.053,N,65.037,W
10/14/2014,13:16:09,20.057,N,65.041,W
10/14/2014,13:18:09,20.061,N,65.045,W
10/14/2014,13:20:10,20.065,N,65.049,W
10/14/2014,13:22:10,20.07,N,65.054,W
10/14/2014,13:22:22,20.07,N,65.054,W
10/14/2014,13:24:22,20.074,N,65.058,W
10/14/2014,13:26:23,20.077,N,65.061,W
10/14/2014,13:28:23,20.081,N,65.065,W
10/14/2014,13:30:23,20.084,N,65.069,W
10/14/2014,13:32:23,20.088,N,65.072,W
10/14/2014,13:34:22,20.092,N,65.076,W
10/14/2014,13:36:22,20.096,N,65.079,W
10/14/2014,13:38:22,20.1,N,65.083,W
10/14/2014,13:40:22,20.103,N,65.086,W
10/14/2014,13:42:23,20.107,N,65.09,W
10/14/2014,13:44:23,20.111,N,65.094,W
10/14/2014,13:46:23,20.115,N,65.097,W
10/14/2014,13:48:22,20.119,N,65.101,W
10/14/2014,13:50:22,20.123,N,65.104,W
10/14/2014,13:52:22,20.127,N,65.108,W
10/14/2014,13:54:22,20.132,N,65.112,W
10/14/2014,13:56:23,20.136,N,65.115,W
10/14/2014,13:58:23,20.14,N,65.119,W
10/14/2014,14:00:23,20.144,N,65.123,W
10/14/2014,14:02:23,20.149,N,65.127,W
10/14/2014,14:04:22,20.153,N,65.13,W
10/14/2014,14:06:22,20.158,N,65.134,W
10/14/2014,14:08:22,20.163,N,65.138,W
10/14/2014,14:10:22,20.167,N,65.142,W
10/14/2014,14:12:23,20.172,N,65.146,W
10/14/2014,14:14:23,20.177,N,65.15,W
10/14/2014,14:16:23,20.182,N,65.154,W
10/14/2014,14:18:22,20.187,N,65.158,W
10/14/2014,14:20:22,20.192,N,65.162,W
10/14/2014,14:22:22,20.197,N,65.166,W
10/14/2014,14:24:22,20.202,N,65.17,W
10/14/2014,14:26:23,20.208,N,65.174,W
10/14/2014,14:28:23,20.213,N,65.179,W
10/14/2014,14:30:23,20.218,N,65.183,W
10/14/2014,14:32:23,20.224,N,65.187,W
10/14/2014,14:34:22,20.229,N,65.192,W
10/14/2014,14:36:22,20.235,N,65.196,W
10/14/2014,14:38:22,20.241,N,65.201,W
10/14/2014,14:40:22,20.246,N,65.205,W
10/14/2014,14:42:23,20.252,N,65.209,W
10/14/2014,14:43:02,20.254,N,65.211,W
10/14/2014,14:45:02,20.26,N,65.216,W
10/14/2014,14:47:03,20.266,N,65.221,W
10/14/2014,14:49:03,20.272,N,65.226,W
10/14/2014,14:51:03,20.278,N,65.231,W
10/14/2014,14:53:03,20.284,N,65.236,W
10/14/2014,14:55:02,20.29,N,65.241,W
10/14/2014,14:57:02,20.296,N,65.246,W
10/14/2014,14:59:02,20.302,N,65.251,W
10/14/2014,15:01:03,20.308,N,65.255,W
10/14/2014,15:03:03,20.315,N,65.26,W
10/14/2014,15:05:03,20.321,N,65.265,W
10/14/2014,15:07:03,20.327,N,65.27,W
10/14/2014,15:09:02,20.333,N,65.275,W
10/14/2014,15:11:02,20.34,N,65.28,W
10/14/2014,15:13:02,20.346,N,65.285,W
10/14/2014,15:15:02,20.353,N,65.29,W
10/14/2014,15:17:03,20.359,N,65.295,W
10/14/2014,15:19:03,20.365,N,65.3,W
10/14/2014,15:21:03,20.372,N,65.304,W
10/14/2014,15:23:03,20.378,N,65.309,W
10/14/2014,15:25:02,20.385,N,65.314,W
10/14/2014,15:27:02,20.391,N,65.318,W
10/14/2014,15:29:02,20.397,N,65.323,W
10/14/2014,15:31:03,20.404,N,65.327,W
10/14/2014,15:33:03,20.41,N,65.331,W
10/14/2014,15:34:18,20.414,N,65.334,W
10/14/2014,15:36:17,20.42,N,65.338,W
10/14/2014,15:38:17,20.426,N,65.343,W
10/14/2014,15:40:17,20.433,N,65.347,W
10/14/2014,15:42:18,20.439,N,65.351,W
10/14/2014,15:44:18,20.445,N,65.355,W
10/14/2014,15:46:18,20.451,N,65.359,W
10/14/2014,15:48:18,20.457,N,65.363,W
10/14/2014,15:50:17,20.463,N,65.367,W
10/14/2014,15:52:17,20.469,N,65.371,W
10/14/2014,15:54:17,20.476,N,65.375,W
10/14/2014,15:56:17,20.482,N,65.379,W
10/14/2014,15:58:18,20.488,N,65.383,W
10/14/2014,16:00:17,20.494,N,65.386,W
10/14/2014,16:02:17,20.5,N,65.39,W
10/14/2014,16:04:17,20.506,N,65.393,W
10/14/2014,16:06:18,20.512,N,65.397,W
10/14/2014,16:08:18,20.518,N,65.4,W
10/14/2014,16:10:18,20.524,N,65.403,W
10/14/2014,16:12:18,20.53,N,65.407,W
10/14/2014,16:14:18,20.536,N,65.41,W
10/14/2014,16:16:18,20.542,N,65.413,W
10/14/2014,16:18:18,20.548,N,65.416,W
10/14/2014,16:20:17,20.554,N,65.418,W
10/14/2014,16:22:17,20.56,N,65.421,W
10/14/2014,16:24:17,20.566,N,65.424,W
10/14/2014,16:26:17,20.572,N,65.426,W
10/14/2014,16:28:17,20.578,N,65.429,W
10/14/2014,16:30:17,20.584,N,65.431,W
10/14/2014,16:32:17,20.59,N,65.433,W
10/14/2014,16:34:17,20.596,N,65.436,W
10/14/2014,16:36:18,20.602,N,65.438,W
10/14/2014,16:38:18,20.608,N,65.44,W
10/14/2014,16:40:18,20.613,N,65.441,W
10/14/2014,16:42:18,20.619,N,65.443,W
10/14/2014,16:44:18,20.625,N,65.445,W
10/14/2014,16:44:35,20.626,N,65.445,W
10/14/2014,16:46:35,20.632,N,65.448,W
10/14/2014,16:48:35,20.638,N,65.451,W
10/14/2014,16:50:35,20.644,N,65.454,W
10/14/2014,16:52:34,20.65,N,65.458,W
10/14/2014,16:54:34,20.656,N,65.461,W
10/14/2014,16:56:34,20.662,N,65.464,W
10/14/2014,16:58:34,20.668,N,65.467,W
10/14/2014,17:00:34,20.674,N,65.47,W
10/14/2014,17:02:34,20.68,N,65.473,W
10/14/2014,17:04:34,20.686,N,65.476,W
10/14/2014,17:06:35,20.692,N,65.479,W
10/14/2014,17:08:35,20.698,N,65.482,W
10/14/2014,17:10:35,20.704,N,65.486,W
10/14/2014,17:12:35,20.71,N,65.489,W
10/14/2014,17:14:35,20.716,N,65.492,W
10/14/2014,17:16:35,20.722,N,65.495,W
10/14/2014,17:18:35,20.729,N,65.498,W
10/14/2014,17:20:35,20.735,N,65.501,W
10/14/2014,17:22:34,20.741,N,65.504,W
10/14/2014,17:24:34,20.747,N,65.507,W
10/14/2014,17:26:34,20.753,N,65.51,W
10/14/2014,17:28:34,20.759,N,65.513,W
10/14/2014,17:30:34,20.765,N,65.516,W
10/14/2014,17:32:34,20.771,N,65.519,W
10/14/2014,17:34:34,20.777,N,65.523,W
10/14/2014,17:36:35,20.783,N,65.526,W
10/14/2014,17:38:35,20.789,N,65.529,W
10/14/2014,17:40:35,20.795,N,65.532,W
10/14/2014,17:42:35,20.801,N,65.535,W
10/14/2014,17:44:35,20.807,N,65.538,W
10/14/2014,17:46:35,20.813,N,65.541,W
10/14/2014,17:48:35,20.819,N,65.544,W
10/14/2014,17:50:35,20.825,N,65.547,W
10/14/2014,17:52:34,20.831,N,65.55,W
10/14/2014,17:54:34,20.837,N,65.553,W
10/14/2014,17:56:34,20.843,N,65.556,W
10/14/2014,17:58:34,20.849,N,65.559,W
10/14/2014,18:00:34,20.855,N,65.562,W
10/14/2014,18:02:34,20.861,N,65.565,W
10/14/2014,18:04:34,20.867,N,65.568,W
10/14/2014,18:06:35,20.873,N,65.571,W
10/14/2014,18:08:35,20.879,N,65.574,W
10/14/2014,18:10:35,20.885,N,65.577,W
10/14/2014,18:12:35,20.891,N,65.58,W
10/14/2014,18:14:35,20.897,N,65.583,W
10/14/2014,18:16:35,20.903,N,65.586,W
10/14/2014,18:18:35,20.909,N,65.589,W
10/14/2014,18:20:35,20.915,N,65.592,W
10/14/2014,18:22:34,20.921,N,65.595,W
10/14/2014,18:24:34,20.927,N,65.598,W
10/14/2014,18:26:34,20.933,N,65.601,W
10/14/2014,18:28:34,20.939,N,65.604,W
10/14/2014,18:30:34,20.945,N,65.607,W
10/14/2014,18:32:34,20.951,N,65.61,W
10/14/2014,18:34:34,20.957,N,65.613,W
10/14/2014,18:36:35,20.963,N,65.616,W
10/14/2014,18:38:35,20.97,N,65.618,W
10/14/2014,18:40:35,20.976,N,65.621,W
10/14/2014,18:42:35,20.982,N,65.624,W
10/14/2014,18:44:35,20.988,N,65.627,W
10/14/2014,18:46:35,20.994,N,65.63,W
10/14/2014,18:48:35,21,N,65.633,W
10/14/2014,18:50:35,21.006,N,65.636,W
10/14/2014,18:52:34,21.012,N,65.639,W
10/14/2014,18:54:34,21.018,N,65.642,W
10/14/2014,18:56:34,21.024,N,65.645,W
10/14/2014,18:58:34,21.03,N,65.648,W
10/14/2014,19:00:34,21.036,N,65.65,W
10/14/2014,19:02:34,21.041,N,65.653,W
10/14/2014,19:04:34,21.047,N,65.656,W
10/14/2014,19:06:35,21.053,N,65.659,W
10/14/2014,19:08:35,21.059,N,65.662,W
10/14/2014,19:10:35,21.065,N,65.665,W
10/14/2014,19:12:35,21.071,N,65.668,W
10/14/2014,19:14:35,21.077,N,65.671,W
10/14/2014,19:16:35,21.083,N,65.674,W
10/14/2014,19:18:35,21.089,N,65.677,W
10/14/2014,19:20:35,21.095,N,65.679,W
10/14/2014,19:22:34,21.101,N,65.682,W
10/14/2014,19:24:34,21.107,N,65.685,W
10/14/2014,19:26:34,21.112,N,65.688,W
10/14/2014,19:28:34,21.118,N,65.691,W
10/14/2014,19:30:34,21.124,N,65.694,W
10/14/2014,19:32:34,21.13,N,65.697,W
10/14/2014,19:34:34,21.136,N,65.7,W
10/14/2014,19:36:35,21.142,N,65.703,W
10/14/2014,19:38:35,21.147,N,65.706,W
10/14/2014,19:40:35,21.153,N,65.709,W
10/14/2014,19:42:35,21.159,N,65.712,W
10/14/2014,19:44:35,21.165,N,65.715,W
10/14/2014,19:46:35,21.17,N,65.718,W
10/14/2014,19:48:35,21.176,N,65.721,W
10/14/2014,19:50:35,21.182,N,65.724,W
10/14/2014,19:52:34,21.187,N,65.727,W
10/14/2014,19:54:34,21.193,N,65.73,W
10/14/2014,19:56:34,21.199,N,65.733,W
10/14/2014,19:58:34,21.204,N,65.736,W
10/14/2014,20:00:34,21.21,N,65.739,W
10/14/2014,20:02:34,21.216,N,65.742,W
10/14/2014,20:04:34,21.221,N,65.745,W
10/14/2014,20:06:35,21.227,N,65.748,W
10/14/2014,20:08:35,21.232,N,65.751,W
10/14/2014,20:10:35,21.238,N,65.755,W
10/14/2014,20:12:35,21.243,N,65.758,W
10/14/2014,20:14:35,21.249,N,65.761,W
10/14/2014,20:16:35,21.254,N,65.764,W
10/14/2014,20:18:35,21.26,N,65.767,W
10/14/2014,20:20:35,21.265,N,65.77,W
10/14/2014,20:22:34,21.27,N,65.774,W
10/14/2014,20:24:34,21.276,N,65.777,W
10/14/2014,20:26:34,21.281,N,65.78,W
10/14/2014,20:28:34,21.286,N,65.783,W
10/14/2014,20:30:34,21.292,N,65.786,W
10/14/2014,20:32:34,21.297,N,65.79,W
10/14/2014,20:34:34,21.302,N,65.793,W
10/14/2014,20:36:35,21.307,N,65.796,W
10/14/2014,20:38:35,21.313,N,65.8,W
10/14/2014,20:40:35,21.318,N,65.803,W
10/14/2014,20:42:35,21.323,N,65.806,W
10/14/2014,20:44:35,21.328,N,65.81,W
10/14/2014,20:46:35,21.333,N,65.813,W
10/14/2014,20:48:35,21.338,N,65.817,W
10/14/2014,20:50:35,21.343,N,65.82,W
10/14/2014,20:52:34,21.348,N,65.823,W
10/14/2014,20:54:34,21.353,N,65.827,W
10/14/2014,20:56:34,21.358,N,65.83,W
10/14/2014,20:58:34,21.363,N,65.834,W
10/14/2014,21:00:34,21.368,N,65.838,W
10/14/2014,21:02:34,21.373,N,65.841,W
10/14/2014,21:04:34,21.377,N,65.845,W
10/14/2014,21:06:35,21.382,N,65.848,W
10/14/2014,21:08:35,21.387,N,65.852,W
10/14/2014,21:10:35,21.392,N,65.856,W
10/14/2014,21:12:35,21.396,N,65.859,W
10/14/2014,21:14:35,21.401,N,65.863,W
10/14/2014,21:16:35,21.406,N,65.867,W
10/14/2014,21:18:35,21.41,N,65.87,W
10/14/2014,21:20:35,21.415,N,65.874,W
10/14/2014,21:22:34,21.419,N,65.878,W
10/14/2014,21:24:34,21.424,N,65.882,W
10/14/2014,21:26:34,21.428,N,65.886,W
10/14/2014,21:28:34,21.432,N,65.89,W
10/14/2014,21:30:34,21.437,N,65.893,W
10/14/2014,21:32:34,21.441,N,65.897,W
10/14/2014,21:34:34,21.445,N,65.901,W
10/14/2014,21:36:35,21.45,N,65.905,W
10/14/2014,21:38:35,21.454,N,65.909,W
10/14/2014,21:40:35,21.458,N,65.913,W
10/14/2014,21:42:35,21.462,N,65.917,W
10/14/2014,21:44:35,21.466,N,65.922,W
10/14/2014,21:46:35,21.47,N,65.926,W
10/14/2014,21:48:35,21.474,N,65.93,W
10/14/2014,21:50:35,21.479,N,65.934,W
10/14/2014,21:52:34,21.482,N,65.938,W
10/14/2014,21:54:34,21.486,N,65.942,W
10/14/2014,21:56:34,21.49,N,65.947,W
10/14/2014,21:58:34,21.494,N,65.951,W
10/14/2014,22:00:34,21.498,N,65.955,W
10/14/2014,22:02:34,21.502,N,65.959,W
10/14/2014,22:04:34,21.506,N,65.964,W
10/14/2014,22:06:35,21.51,N,65.968,W
10/14/2014,22:08:35,21.513,N,65.972,W
10/14/2014,22:10:35,21.517,N,65.977,W
10/14/2014,22:12:35,21.521,N,65.981,W
10/14/2014,22:14:35,21.524,N,65.986,W
10/14/2014,22:16:35,21.528,N,65.99,W
10/14/2014,22:18:35,21.532,N,65.994,W
10/14/2014,22:20:35,21.535,N,65.999,W
10/14/2014,22:22:34,21.539,N,66.003,W
10/14/2014,22:24:34,21.542,N,66.008,W
10/14/2014,22:26:34,21.546,N,66.012,W
10/14/2014,22:28:34,21.549,N,66.017,W
10/14/2014,22:30:34,21.553,N,66.022,W
10/14/2014,22:32:34,21.556,N,66.026,W
10/14/2014,22:34:34,21.559,N,66.031,W
10/14/2014,22:36:35,21.563,N,66.035,W
10/14/2014,22:38:35,21.566,N,66.04,W
10/14/2014,22:40:35,21.57,N,66.045,W
10/14/2014,22:42:03,21.572,N,66.048,W
10/14/2014,22:44:03,21.573,N,66.055,W
10/14/2014,22:46:03,21.575,N,66.061,W
10/14/2014,22:48:03,21.576,N,66.067,W
10/14/2014,22:50:03,21.577,N,66.074,W
10/14/2014,22:52:03,21.579,N,66.08,W
10/14/2014,22:54:02,21.581,N,66.086,W
10/14/2014,22:56:02,21.582,N,66.092,W
10/14/2014,22:58:02,21.584,N,66.098,W
10/14/2014,23:00:02,21.586,N,66.104,W
10/14/2014,23:02:02,21.588,N,66.11,W
10/14/2014,23:04:02,21.59,N,66.116,W
10/14/2014,23:06:02,21.592,N,66.121,W
10/14/2014,23:08:02,21.594,N,66.127,W
10/14/2014,23:10:03,21.597,N,66.132,W
10/14/2014,23:12:03,21.599,N,66.138,W
10/14/2014,23:14:03,21.601,N,66.143,W
10/14/2014,23:16:03,21.604,N,66.149,W
10/14/2014,23:18:03,21.606,N,66.154,W
10/14/2014,23:20:03,21.609,N,66.159,W
10/14/2014,23:22:03,21.612,N,66.165,W
10/14/2014,23:24:02,21.614,N,66.17,W
10/14/2014,23:26:02,21.617,N,66.175,W
10/14/2014,23:28:02,21.62,N,66.18,W
10/14/2014,23:30:02,21.623,N,66.185,W
10/14/2014,23:32:02,21.626,N,66.19,W
10/14/2014,23:34:02,21.629,N,66.194,W
10/14/2014,23:36:02,21.632,N,66.199,W
10/14/2014,23:38:02,21.635,N,66.204,W
10/14/2014,23:40:03,21.638,N,66.209,W
10/14/2014,23:42:03,21.642,N,66.213,W
10/14/2014,23:44:03,21.645,N,66.218,W
10/14/2014,23:46:03,21.648,N,66.222,W
10/14/2014,23:48:03,21.652,N,66.227,W
10/14/2014,23:50:03,21.655,N,66.231,W
10/14/2014,23:52:03,21.659,N,66.236,W
10/14/2014,23:54:02,21.662,N,66.24,W
10/14/2014,23:56:02,21.666,N,66.244,W
10/14/2014,23:58:02,21.67,N,66.249,W
10/15/2014,0:00:02,21.673,N,66.253,W
10/15/2014,0:02:02,21.677,N,66.257,W
10/15/2014,0:04:02,21.681,N,66.261,W
10/15/2014,0:06:02,21.685,N,66.265,W
10/15/2014,0:08:02,21.689,N,66.269,W
10/15/2014,0:10:03,21.693,N,66.273,W
10/15/2014,0:12:03,21.697,N,66.277,W
10/15/2014,0:14:03,21.701,N,66.281,W
10/15/2014,0:16:03,21.705,N,66.285,W
10/15/2014,0:18:03,21.709,N,66.289,W
10/15/2014,0:20:03,21.713,N,66.293,W
10/15/2014,0:22:03,21.717,N,66.297,W
10/15/2014,0:24:02,21.721,N,66.3,W
10/15/2014,0:25:25,21.724,N,66.303,W
10/15/2014,0:27:25,21.728,N,66.307,W
10/15/2014,0:29:25,21.732,N,66.311,W
10/15/2014,0:31:25,21.735,N,66.315,W
10/15/2014,0:33:25,21.739,N,66.319,W
10/15/2014,0:35:25,21.743,N,66.323,W
10/15/2014,0:37:25,21.747,N,66.327,W
10/15/2014,0:39:24,21.751,N,66.331,W
10/15/2014,0:41:24,21.755,N,66.335,W
10/15/2014,0:43:24,21.76,N,66.339,W
10/15/2014,0:45:24,21.764,N,66.343,W
10/15/2014,0:47:24,21.768,N,66.346,W
10/15/2014,0:49:24,21.772,N,66.35,W
10/15/2014,0:51:24,21.777,N,66.354,W
10/15/2014,0:53:24,21.781,N,66.357,W
10/15/2014,0:55:25,21.786,N,66.361,W
10/15/2014,0:57:25,21.79,N,66.364,W
10/15/2014,0:59:25,21.795,N,66.367,W
10/15/2014,1:01:25,21.8,N,66.371,W
10/15/2014,1:03:25,21.804,N,66.374,W
10/15/2014,1:05:25,21.809,N,66.377,W
10/15/2014,1:07:25,21.814,N,66.38,W
10/15/2014,1:09:24,21.819,N,66.383,W
10/15/2014,1:11:24,21.824,N,66.386,W
10/15/2014,1:13:24,21.829,N,66.389,W
10/15/2014,1:15:24,21.834,N,66.392,W
10/15/2014,1:17:24,21.839,N,66.395,W
10/15/2014,1:19:24,21.845,N,66.398,W
10/15/2014,1:20:15,21.847,N,66.399,W
