Track,for,Dean,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/21/2001,16:33:51,14.621,N,58.556,W,0
8/21/2001,16:35:50,14.634,N,58.563,W,0
8/21/2001,16:37:50,14.646,N,58.57,W,0
8/21/2001,16:39:51,14.659,N,58.577,W,0
8/21/2001,16:41:51,14.672,N,58.584,W,0
8/21/2001,16:43:50,14.684,N,58.591,W,0
8/21/2001,16:45:50,14.697,N,58.598,W,0
8/21/2001,16:47:51,14.709,N,58.605,W,0
8/21/2001,16:49:51,14.722,N,58.612,W,0
8/21/2001,16:51:50,14.734,N,58.62,W,0
8/21/2001,16:53:50,14.747,N,58.627,W,0
8/21/2001,16:55:51,14.759,N,58.634,W,0
8/21/2001,16:57:50,14.772,N,58.641,W,0
8/21/2001,16:59:50,14.784,N,58.648,W,0
8/21/2001,17:01:51,14.797,N,58.655,W,0
8/21/2001,17:03:51,14.809,N,58.662,W,0
8/21/2001,17:05:50,14.822,N,58.669,W,0
8/21/2001,17:07:50,14.834,N,58.676,W,0
8/21/2001,17:09:51,14.847,N,58.684,W,0
8/21/2001,17:11:51,14.859,N,58.691,W,0
8/21/2001,17:13:50,14.872,N,58.698,W,0
8/21/2001,17:15:50,14.884,N,58.705,W,0
8/21/2001,17:17:51,14.897,N,58.712,W,0
8/21/2001,17:19:51,14.909,N,58.719,W,0
8/21/2001,17:21:50,14.922,N,58.726,W,0
8/21/2001,17:23:50,14.934,N,58.733,W,0
8/21/2001,17:25:51,14.946,N,58.741,W,0
8/21/2001,17:27:50,14.959,N,58.748,W,0
8/21/2001,17:29:50,14.971,N,58.755,W,0
8/21/2001,17:31:51,14.984,N,58.762,W,0
8/21/2001,17:33:51,14.996,N,58.769,W,0
8/21/2001,17:35:50,15.009,N,58.776,W,0
8/21/2001,17:37:50,15.021,N,58.784,W,0
8/21/2001,17:39:51,15.033,N,58.791,W,0
8/21/2001,17:41:51,15.046,N,58.798,W,0
8/21/2001,17:43:50,15.058,N,58.805,W,0
8/21/2001,17:45:50,15.07,N,58.812,W,0
8/21/2001,17:47:51,15.083,N,58.82,W,0
8/21/2001,17:49:51,15.095,N,58.827,W,0
8/21/2001,17:51:50,15.107,N,58.834,W,0
8/21/2001,17:53:50,15.12,N,58.841,W,0
8/21/2001,17:55:51,15.132,N,58.849,W,0
8/21/2001,17:57:50,15.144,N,58.856,W,0
8/21/2001,17:59:50,15.157,N,58.863,W,0
8/21/2001,18:01:51,15.169,N,58.87,W,0
8/21/2001,18:03:51,15.181,N,58.878,W,0
8/21/2001,18:05:50,15.193,N,58.885,W,0
8/21/2001,18:07:50,15.206,N,58.892,W,0
8/21/2001,18:09:51,15.218,N,58.899,W,0
8/21/2001,18:11:51,15.23,N,58.907,W,0
8/21/2001,18:13:50,15.242,N,58.914,W,0
8/21/2001,18:15:50,15.254,N,58.921,W,0
8/21/2001,18:17:51,15.267,N,58.929,W,0
8/21/2001,18:19:51,15.279,N,58.936,W,0
8/21/2001,18:21:50,15.291,N,58.944,W,0
8/21/2001,18:23:50,15.303,N,58.951,W,0
8/21/2001,18:25:51,15.315,N,58.958,W,0
8/21/2001,18:27:50,15.327,N,58.966,W,0
8/21/2001,18:29:50,15.339,N,58.973,W,0
8/21/2001,18:31:51,15.351,N,58.981,W,0
8/21/2001,18:33:51,15.363,N,58.988,W,0
8/21/2001,18:35:50,15.375,N,58.995,W,0
8/21/2001,18:37:50,15.387,N,59.003,W,0
8/21/2001,18:39:51,15.399,N,59.01,W,0
8/21/2001,18:41:51,15.411,N,59.018,W,0
8/21/2001,18:43:50,15.423,N,59.025,W,0
8/21/2001,18:45:50,15.435,N,59.033,W,0
8/21/2001,18:47:51,15.447,N,59.04,W,0
8/21/2001,18:49:51,15.459,N,59.048,W,0
8/21/2001,18:51:50,15.471,N,59.056,W,0
8/21/2001,18:53:50,15.483,N,59.063,W,0
8/21/2001,18:55:51,15.495,N,59.071,W,0
8/21/2001,18:57:50,15.506,N,59.078,W,0
8/21/2001,18:59:50,15.518,N,59.086,W,0
8/21/2001,19:01:51,15.53,N,59.094,W,0
8/21/2001,19:03:51,15.542,N,59.101,W,0
8/21/2001,19:05:50,15.553,N,59.109,W,0
8/21/2001,19:07:50,15.565,N,59.117,W,0
8/21/2001,19:09:51,15.577,N,59.124,W,0
8/21/2001,19:11:51,15.588,N,59.132,W,0
8/21/2001,19:13:50,15.6,N,59.14,W,0
8/21/2001,19:15:50,15.612,N,59.147,W,0
8/21/2001,19:17:51,15.623,N,59.155,W,0
8/21/2001,19:19:51,15.635,N,59.163,W,0
8/21/2001,19:21:50,15.646,N,59.171,W,0
8/21/2001,19:23:50,15.658,N,59.179,W,0
8/21/2001,19:25:51,15.669,N,59.186,W,0
8/21/2001,19:27:50,15.681,N,59.194,W,0
8/21/2001,19:29:50,15.692,N,59.202,W,0
8/21/2001,19:31:51,15.704,N,59.21,W,0
8/21/2001,19:33:51,15.715,N,59.218,W,0
8/21/2001,19:35:50,15.726,N,59.226,W,0
8/21/2001,19:37:50,15.738,N,59.234,W,0
8/21/2001,19:39:51,15.749,N,59.242,W,0
8/21/2001,19:41:51,15.76,N,59.25,W,0
8/21/2001,19:43:50,15.771,N,59.258,W,0
8/21/2001,19:45:50,15.783,N,59.266,W,0
8/21/2001,19:47:51,15.794,N,59.274,W,0
8/21/2001,19:49:51,15.805,N,59.282,W,0
8/21/2001,19:51:50,15.816,N,59.29,W,0
8/21/2001,19:53:50,15.827,N,59.298,W,0
8/21/2001,19:55:51,15.838,N,59.306,W,0
8/21/2001,19:57:50,15.849,N,59.314,W,0
8/21/2001,19:59:50,15.86,N,59.322,W,0
8/21/2001,20:01:51,15.871,N,59.331,W,0
8/21/2001,20:03:51,15.882,N,59.339,W,0
8/21/2001,20:05:50,15.893,N,59.347,W,0
8/21/2001,20:07:50,15.904,N,59.355,W,0
8/21/2001,20:09:51,15.915,N,59.364,W,0
8/21/2001,20:11:51,15.926,N,59.372,W,0
8/21/2001,20:13:50,15.936,N,59.38,W,0
8/21/2001,20:15:50,15.947,N,59.389,W,0
8/21/2001,20:17:51,15.958,N,59.397,W,0
8/21/2001,20:19:51,15.969,N,59.405,W,0
8/21/2001,20:21:50,15.979,N,59.414,W,0
8/21/2001,20:23:50,15.99,N,59.422,W,0
8/21/2001,20:25:51,16,N,59.431,W,0
8/21/2001,20:27:50,16.011,N,59.439,W,0
8/21/2001,20:29:50,16.022,N,59.448,W,0
8/21/2001,20:31:51,16.032,N,59.456,W,0
8/21/2001,20:33:51,16.042,N,59.465,W,0
8/21/2001,20:35:50,16.053,N,59.473,W,0
8/21/2001,20:37:50,16.063,N,59.482,W,0
8/21/2001,20:39:51,16.074,N,59.491,W,0
8/21/2001,20:41:51,16.084,N,59.499,W,0
8/21/2001,20:43:50,16.094,N,59.508,W,0
8/21/2001,20:45:50,16.104,N,59.517,W,0
8/21/2001,20:47:51,16.115,N,59.525,W,0
8/21/2001,20:49:51,16.125,N,59.534,W,0
8/21/2001,20:51:50,16.135,N,59.543,W,0
8/21/2001,20:53:50,16.145,N,59.552,W,0
8/21/2001,20:55:51,16.155,N,59.561,W,0
8/21/2001,20:57:50,16.165,N,59.57,W,0
8/21/2001,20:59:50,16.175,N,59.578,W,0
8/21/2001,21:01:51,16.185,N,59.587,W,0
8/21/2001,21:03:51,16.195,N,59.596,W,0
8/21/2001,21:05:50,16.204,N,59.605,W,0
8/21/2001,21:07:50,16.214,N,59.614,W,0
8/21/2001,21:09:51,16.224,N,59.623,W,0
8/21/2001,21:11:51,16.234,N,59.633,W,0
8/21/2001,21:13:50,16.243,N,59.642,W,0
8/21/2001,21:15:50,16.253,N,59.651,W,0
8/21/2001,21:17:51,16.263,N,59.66,W,0
8/21/2001,21:19:51,16.272,N,59.669,W,0
8/21/2001,21:21:50,16.282,N,59.678,W,0
8/21/2001,21:23:50,16.291,N,59.688,W,0
8/21/2001,21:25:51,16.301,N,59.697,W,0
8/21/2001,21:27:50,16.31,N,59.706,W,0
8/21/2001,21:29:50,16.319,N,59.716,W,0
8/21/2001,21:31:51,16.329,N,59.725,W,0
8/21/2001,21:33:51,16.338,N,59.734,W,0
8/21/2001,21:35:50,16.347,N,59.744,W,0
8/21/2001,21:37:50,16.356,N,59.753,W,0
8/21/2001,21:39:51,16.365,N,59.763,W,0
8/21/2001,21:41:51,16.374,N,59.772,W,0
8/21/2001,21:43:50,16.383,N,59.782,W,0
8/21/2001,21:45:50,16.392,N,59.792,W,0
8/21/2001,21:47:51,16.401,N,59.801,W,0
8/21/2001,21:49:51,16.41,N,59.811,W,0
8/21/2001,21:51:50,16.419,N,59.821,W,0
8/21/2001,21:53:50,16.428,N,59.83,W,0
8/21/2001,21:55:51,16.436,N,59.84,W,0
8/21/2001,21:57:50,16.445,N,59.85,W,0
8/21/2001,21:59:50,16.454,N,59.86,W,0
8/21/2001,22:01:51,16.462,N,59.87,W,0
8/21/2001,22:03:51,16.471,N,59.88,W,0
8/21/2001,22:05:50,16.479,N,59.89,W,0
8/21/2001,22:07:50,16.488,N,59.9,W,0
8/21/2001,22:09:51,16.496,N,59.91,W,0
8/21/2001,22:11:51,16.504,N,59.92,W,0
8/21/2001,22:13:50,16.513,N,59.93,W,0
8/21/2001,22:15:50,16.521,N,59.94,W,0
8/21/2001,22:17:51,16.529,N,59.95,W,0
8/21/2001,22:19:51,16.537,N,59.96,W,0
8/21/2001,22:21:50,16.545,N,59.971,W,0
8/21/2001,22:23:50,16.553,N,59.981,W,0
8/21/2001,22:25:51,16.561,N,59.991,W,0
8/21/2001,22:27:50,16.569,N,60.002,W,0
8/21/2001,22:29:50,16.577,N,60.012,W,0
8/21/2001,22:31:51,16.585,N,60.022,W,0
8/21/2001,22:33:51,16.592,N,60.033,W,0
8/21/2001,22:35:50,16.6,N,60.043,W,0
8/21/2001,22:37:50,16.608,N,60.054,W,0
8/21/2001,22:39:51,16.615,N,60.064,W,0
8/21/2001,22:41:51,16.623,N,60.075,W,0
8/21/2001,22:43:50,16.63,N,60.086,W,0
8/21/2001,22:45:50,16.638,N,60.096,W,0
8/21/2001,22:47:51,16.645,N,60.107,W,0
8/21/2001,22:49:51,16.652,N,60.118,W,0
8/21/2001,22:51:50,16.66,N,60.129,W,0
8/21/2001,22:53:50,16.667,N,60.14,W,0
8/21/2001,22:55:51,16.674,N,60.151,W,0
8/21/2001,22:57:50,16.681,N,60.162,W,0
8/21/2001,22:59:50,16.688,N,60.172,W,0
8/21/2001,23:01:51,16.695,N,60.184,W,0
8/21/2001,23:03:51,16.702,N,60.195,W,0
8/21/2001,23:05:50,16.709,N,60.206,W,0
8/21/2001,23:07:50,16.716,N,60.217,W,0
8/21/2001,23:09:51,16.722,N,60.228,W,0
8/21/2001,23:11:51,16.729,N,60.239,W,0
8/21/2001,23:13:50,16.736,N,60.251,W,0
8/21/2001,23:15:50,16.742,N,60.262,W,0
8/21/2001,23:17:51,16.749,N,60.273,W,0
8/21/2001,23:19:51,16.755,N,60.285,W,0
8/21/2001,23:21:50,16.761,N,60.296,W,0
8/21/2001,23:23:50,16.768,N,60.308,W,0
8/21/2001,23:25:51,16.774,N,60.319,W,0
8/21/2001,23:27:50,16.78,N,60.331,W,0
8/21/2001,23:29:50,16.786,N,60.342,W,0
8/21/2001,23:31:51,16.792,N,60.354,W,0
8/21/2001,23:33:51,16.798,N,60.366,W,0
8/21/2001,23:35:50,16.804,N,60.377,W,0
8/21/2001,23:37:50,16.81,N,60.389,W,0
8/21/2001,23:39:51,16.816,N,60.401,W,0
8/21/2001,23:41:51,16.822,N,60.413,W,0
8/21/2001,23:43:50,16.827,N,60.425,W,0
8/21/2001,23:45:50,16.833,N,60.437,W,0
8/21/2001,23:47:51,16.838,N,60.449,W,0
8/21/2001,23:49:51,16.844,N,60.461,W,0
8/21/2001,23:51:50,16.849,N,60.473,W,0
8/21/2001,23:53:50,16.855,N,60.485,W,0
8/21/2001,23:55:51,16.86,N,60.498,W,0
8/21/2001,23:57:50,16.865,N,60.51,W,0
8/21/2001,23:59:50,16.87,N,60.522,W,0
8/22/2001,0:01:51,16.875,N,60.535,W,0
8/22/2001,0:03:51,16.88,N,60.547,W,0
8/22/2001,0:05:50,16.885,N,60.559,W,0
8/22/2001,0:07:50,16.89,N,60.572,W,0
8/22/2001,0:09:51,16.895,N,60.584,W,0
8/22/2001,0:11:51,16.9,N,60.597,W,0
8/22/2001,0:13:50,16.904,N,60.61,W,0
8/22/2001,0:15:50,16.909,N,60.622,W,0
8/22/2001,0:17:51,16.914,N,60.635,W,0
8/22/2001,0:19:51,16.918,N,60.648,W,0
8/22/2001,0:21:50,16.922,N,60.661,W,0
8/22/2001,0:23:50,16.927,N,60.674,W,0
8/22/2001,0:25:51,16.931,N,60.687,W,0
8/22/2001,0:27:50,16.935,N,60.7,W,0
8/22/2001,0:29:50,16.939,N,60.713,W,0
8/22/2001,0:31:51,16.943,N,60.726,W,0
8/22/2001,0:33:51,16.947,N,60.739,W,0
8/22/2001,0:35:50,16.951,N,60.752,W,0
8/22/2001,0:37:50,16.955,N,60.765,W,0
8/22/2001,0:39:51,16.959,N,60.779,W,0
8/22/2001,0:41:51,16.962,N,60.792,W,0
8/22/2001,0:43:50,16.966,N,60.806,W,0
8/22/2001,0:45:50,16.969,N,60.819,W,0
8/22/2001,0:47:51,16.973,N,60.833,W,0
8/22/2001,0:49:51,16.976,N,60.846,W,0
8/22/2001,0:51:50,16.979,N,60.86,W,0
8/22/2001,0:53:50,16.983,N,60.873,W,0
8/22/2001,0:55:51,16.986,N,60.887,W,0
8/22/2001,0:57:50,16.989,N,60.901,W,0
8/22/2001,0:59:50,16.992,N,60.915,W,0
8/22/2001,1:01:51,16.995,N,60.929,W,0
8/22/2001,1:03:51,16.998,N,60.943,W,0
8/22/2001,1:05:50,17,N,60.957,W,0
8/22/2001,1:07:50,17.003,N,60.971,W,0
8/22/2001,1:09:51,17.006,N,60.985,W,0
8/22/2001,1:11:51,17.008,N,60.999,W,0
8/22/2001,1:13:50,17.011,N,61.013,W,0
8/22/2001,1:15:50,17.013,N,61.027,W,0
8/22/2001,1:17:51,17.015,N,61.042,W,0
8/22/2001,1:19:51,17.017,N,61.056,W,0
8/22/2001,1:21:50,17.019,N,61.071,W,0
8/22/2001,1:23:50,17.022,N,61.085,W,0
8/22/2001,1:25:51,17.024,N,61.1,W,0
8/22/2001,1:27:50,17.025,N,61.114,W,0
8/22/2001,1:29:50,17.027,N,61.129,W,0
8/22/2001,1:31:51,17.029,N,61.144,W,0
8/22/2001,1:33:51,17.031,N,61.158,W,0
8/22/2001,1:35:50,17.032,N,61.173,W,0
8/22/2001,1:37:50,17.034,N,61.188,W,0
8/22/2001,1:39:51,17.035,N,61.203,W,0
8/22/2001,1:41:51,17.036,N,61.218,W,0
8/22/2001,1:43:50,17.038,N,61.233,W,0
8/22/2001,1:45:50,17.039,N,61.248,W,0
8/22/2001,1:47:51,17.04,N,61.264,W,0
8/22/2001,1:49:51,17.041,N,61.279,W,0
8/22/2001,1:51:50,17.042,N,61.294,W,0
8/22/2001,1:53:50,17.042,N,61.31,W,0
8/22/2001,1:55:51,17.043,N,61.325,W,0
8/22/2001,1:57:50,17.044,N,61.341,W,0
8/22/2001,1:59:50,17.044,N,61.356,W,0
8/22/2001,2:01:51,17.045,N,61.372,W,0
8/22/2001,2:03:51,17.045,N,61.387,W,0
8/22/2001,2:05:50,17.045,N,61.403,W,0
8/22/2001,2:07:50,17.046,N,61.419,W,0
8/22/2001,2:09:51,17.046,N,61.435,W,0
8/22/2001,2:11:51,17.046,N,61.451,W,0
8/22/2001,2:13:50,17.046,N,61.467,W,0
8/22/2001,2:15:50,17.046,N,61.483,W,0
8/22/2001,2:17:51,17.045,N,61.499,W,0
8/22/2001,2:19:51,17.045,N,61.515,W,0
8/22/2001,2:21:50,17.045,N,61.531,W,0
8/22/2001,2:23:50,17.044,N,61.548,W,0
8/22/2001,2:25:51,17.044,N,61.564,W,0
8/22/2001,2:27:50,17.043,N,61.58,W,0
8/22/2001,2:29:50,17.042,N,61.597,W,0
8/22/2001,2:31:51,17.041,N,61.613,W,0
8/22/2001,2:33:51,17.04,N,61.63,W,0
8/22/2001,2:35:50,17.039,N,61.647,W,0
8/22/2001,2:37:50,17.038,N,61.663,W,0
8/22/2001,2:39:51,17.037,N,61.68,W,0
8/22/2001,2:41:51,17.036,N,61.697,W,0
8/22/2001,2:43:50,17.034,N,61.714,W,0
8/22/2001,2:45:50,17.033,N,61.731,W,0
8/22/2001,2:47:51,17.031,N,61.748,W,0
8/22/2001,2:49:51,17.03,N,61.765,W,0
8/22/2001,2:51:50,17.028,N,61.782,W,0
8/22/2001,2:53:50,17.026,N,61.799,W,0
8/22/2001,2:55:51,17.024,N,61.817,W,0
8/22/2001,2:57:50,17.022,N,61.834,W,0
8/22/2001,2:59:50,17.02,N,61.851,W,0
8/22/2001,3:01:51,17.018,N,61.869,W,0
8/22/2001,3:03:51,17.016,N,61.886,W,0
8/22/2001,3:05:50,17.014,N,61.904,W,0
8/22/2001,3:07:50,17.011,N,61.922,W,0
8/22/2001,3:09:51,17.009,N,61.939,W,0
8/22/2001,3:11:51,17.006,N,61.957,W,0
8/22/2001,3:13:50,17.004,N,61.975,W,0
8/22/2001,3:15:50,17.001,N,61.993,W,0
8/22/2001,3:16:40,17,N,62,W,0
8/22/2001,3:18:40,17.003,N,62.01,W,0
8/22/2001,3:20:39,17.007,N,62.02,W,0
8/22/2001,3:22:39,17.01,N,62.03,W,0
8/22/2001,3:24:40,17.013,N,62.039,W,0
8/22/2001,3:26:40,17.016,N,62.049,W,0
8/22/2001,3:28:39,17.019,N,62.059,W,0
8/22/2001,3:30:39,17.022,N,62.069,W,0
8/22/2001,3:32:40,17.026,N,62.079,W,0
8/22/2001,3:34:40,17.029,N,62.089,W,0
8/22/2001,3:36:39,17.032,N,62.098,W,0
8/22/2001,3:38:39,17.035,N,62.108,W,0
8/22/2001,3:40:40,17.038,N,62.118,W,0
8/22/2001,3:42:39,17.041,N,62.128,W,0
8/22/2001,3:44:39,17.044,N,62.137,W,0
8/22/2001,3:46:40,17.047,N,62.147,W,0
8/22/2001,3:48:40,17.05,N,62.157,W,0
8/22/2001,3:50:39,17.053,N,62.166,W,0
8/22/2001,3:52:39,17.056,N,62.176,W,0
8/22/2001,3:54:40,17.059,N,62.186,W,0
8/22/2001,3:56:40,17.062,N,62.195,W,0
8/22/2001,3:58:39,17.065,N,62.205,W,0
8/22/2001,4:00:39,17.067,N,62.214,W,0
8/22/2001,4:02:40,17.07,N,62.224,W,0
8/22/2001,4:04:40,17.073,N,62.234,W,0
8/22/2001,4:06:39,17.076,N,62.243,W,0
8/22/2001,4:08:39,17.079,N,62.253,W,0
8/22/2001,4:10:40,17.082,N,62.262,W,0
8/22/2001,4:12:39,17.084,N,62.272,W,0
8/22/2001,4:14:39,17.087,N,62.281,W,0
8/22/2001,4:16:40,17.09,N,62.291,W,0
8/22/2001,4:18:40,17.093,N,62.3,W,0
8/22/2001,4:20:39,17.095,N,62.31,W,0
8/22/2001,4:22:39,17.098,N,62.319,W,0
8/22/2001,4:24:40,17.101,N,62.329,W,0
8/22/2001,4:26:40,17.104,N,62.338,W,0
8/22/2001,4:28:39,17.106,N,62.348,W,0
8/22/2001,4:30:39,17.109,N,62.357,W,0
8/22/2001,4:32:40,17.112,N,62.366,W,0
8/22/2001,4:34:40,17.114,N,62.376,W,0
8/22/2001,4:36:39,17.117,N,62.385,W,0
8/22/2001,4:38:39,17.119,N,62.395,W,0
8/22/2001,4:40:40,17.122,N,62.404,W,0
8/22/2001,4:42:39,17.125,N,62.413,W,0
8/22/2001,4:44:39,17.127,N,62.423,W,0
8/22/2001,4:46:40,17.13,N,62.432,W,0
8/22/2001,4:48:40,17.132,N,62.441,W,0
8/22/2001,4:50:39,17.135,N,62.451,W,0
8/22/2001,4:52:39,17.137,N,62.46,W,0
8/22/2001,4:54:40,17.14,N,62.469,W,0
8/22/2001,4:56:40,17.143,N,62.478,W,0
8/22/2001,4:58:39,17.145,N,62.488,W,0
8/22/2001,5:00:39,17.148,N,62.497,W,0
8/22/2001,5:02:40,17.15,N,62.506,W,0
8/22/2001,5:04:40,17.153,N,62.515,W,0
8/22/2001,5:06:39,17.155,N,62.525,W,0
8/22/2001,5:08:39,17.158,N,62.534,W,0
8/22/2001,5:10:40,17.16,N,62.543,W,0
8/22/2001,5:12:39,17.163,N,62.552,W,0
8/22/2001,5:14:39,17.165,N,62.561,W,0
8/22/2001,5:16:40,17.167,N,62.57,W,0
8/22/2001,5:18:40,17.17,N,62.58,W,0
8/22/2001,5:20:39,17.172,N,62.589,W,0
8/22/2001,5:22:39,17.175,N,62.598,W,0
8/22/2001,5:24:40,17.177,N,62.607,W,0
8/22/2001,5:26:40,17.18,N,62.616,W,0
8/22/2001,5:28:39,17.182,N,62.625,W,0
8/22/2001,5:30:39,17.185,N,62.634,W,0
8/22/2001,5:32:40,17.187,N,62.643,W,0
8/22/2001,5:34:40,17.189,N,62.653,W,0
8/22/2001,5:36:39,17.192,N,62.662,W,0
8/22/2001,5:38:39,17.194,N,62.671,W,0
8/22/2001,5:40:40,17.197,N,62.68,W,0
8/22/2001,5:42:39,17.199,N,62.689,W,0
8/22/2001,5:44:39,17.201,N,62.698,W,0
8/22/2001,5:46:40,17.204,N,62.707,W,0
8/22/2001,5:48:40,17.206,N,62.716,W,0
8/22/2001,5:50:39,17.209,N,62.725,W,0
8/22/2001,5:52:39,17.211,N,62.734,W,0
8/22/2001,5:54:40,17.214,N,62.743,W,0
8/22/2001,5:56:40,17.216,N,62.752,W,0
8/22/2001,5:58:39,17.218,N,62.761,W,0
8/22/2001,6:00:39,17.221,N,62.77,W,0
8/22/2001,6:02:40,17.223,N,62.779,W,0
8/22/2001,6:04:40,17.226,N,62.787,W,0
8/22/2001,6:06:39,17.228,N,62.796,W,0
8/22/2001,6:08:39,17.23,N,62.805,W,0
8/22/2001,6:10:40,17.233,N,62.814,W,0
8/22/2001,6:12:39,17.235,N,62.823,W,0
8/22/2001,6:14:39,17.238,N,62.832,W,0
8/22/2001,6:16:40,17.24,N,62.841,W,0
8/22/2001,6:18:40,17.242,N,62.85,W,0
8/22/2001,6:20:39,17.245,N,62.859,W,0
8/22/2001,6:22:39,17.247,N,62.868,W,0
8/22/2001,6:24:40,17.25,N,62.876,W,0
8/22/2001,6:26:40,17.252,N,62.885,W,0
8/22/2001,6:28:39,17.255,N,62.894,W,0
8/22/2001,6:30:39,17.257,N,62.903,W,0
8/22/2001,6:32:40,17.259,N,62.912,W,0
8/22/2001,6:34:40,17.262,N,62.921,W,0
8/22/2001,6:36:39,17.264,N,62.929,W,0
8/22/2001,6:38:39,17.267,N,62.938,W,0
8/22/2001,6:40:40,17.269,N,62.947,W,0
8/22/2001,6:42:39,17.272,N,62.956,W,0
8/22/2001,6:44:39,17.274,N,62.964,W,0
8/22/2001,6:46:40,17.277,N,62.973,W,0
8/22/2001,6:48:40,17.279,N,62.982,W,0
8/22/2001,6:50:39,17.282,N,62.991,W,0
8/22/2001,6:52:39,17.284,N,63,W,0
8/22/2001,6:54:40,17.287,N,63.008,W,0
8/22/2001,6:56:40,17.289,N,63.017,W,0
8/22/2001,6:58:39,17.292,N,63.026,W,0
8/22/2001,7:00:39,17.294,N,63.034,W,0
8/22/2001,7:02:40,17.297,N,63.043,W,0
8/22/2001,7:04:40,17.299,N,63.052,W,0
8/22/2001,7:06:39,17.302,N,63.061,W,0
8/22/2001,7:08:39,17.304,N,63.069,W,0
8/22/2001,7:10:40,17.307,N,63.078,W,0
8/22/2001,7:12:39,17.31,N,63.087,W,0
8/22/2001,7:14:39,17.312,N,63.095,W,0
8/22/2001,7:16:40,17.315,N,63.104,W,0
8/22/2001,7:18:40,17.318,N,63.113,W,0
8/22/2001,7:20:39,17.32,N,63.121,W,0
8/22/2001,7:22:39,17.323,N,63.13,W,0
8/22/2001,7:24:40,17.325,N,63.139,W,0
8/22/2001,7:26:40,17.328,N,63.147,W,0
8/22/2001,7:28:39,17.331,N,63.156,W,0
8/22/2001,7:30:39,17.334,N,63.165,W,0
8/22/2001,7:32:40,17.336,N,63.173,W,0
8/22/2001,7:34:40,17.339,N,63.182,W,0
8/22/2001,7:36:39,17.342,N,63.19,W,0
8/22/2001,7:38:39,17.344,N,63.199,W,0
8/22/2001,7:40:40,17.347,N,63.208,W,0
8/22/2001,7:42:39,17.35,N,63.216,W,0
8/22/2001,7:44:39,17.353,N,63.225,W,0
8/22/2001,7:46:40,17.356,N,63.233,W,0
8/22/2001,7:48:40,17.358,N,63.242,W,0
8/22/2001,7:50:39,17.361,N,63.251,W,0
8/22/2001,7:52:39,17.364,N,63.259,W,0
8/22/2001,7:54:40,17.367,N,63.268,W,0
8/22/2001,7:56:40,17.37,N,63.276,W,0
8/22/2001,7:58:39,17.373,N,63.285,W,0
8/22/2001,8:00:40,17.376,N,63.293,W,0
8/22/2001,8:02:40,17.379,N,63.302,W,0
8/22/2001,8:04:40,17.382,N,63.31,W,0
8/22/2001,8:06:39,17.385,N,63.319,W,0
8/22/2001,8:08:39,17.388,N,63.328,W,0
8/22/2001,8:10:39,17.391,N,63.336,W,0
8/22/2001,8:12:40,17.394,N,63.345,W,0
8/22/2001,8:14:40,17.397,N,63.353,W,0
8/22/2001,8:16:40,17.4,N,63.362,W,0
8/22/2001,8:18:40,17.403,N,63.37,W,0
8/22/2001,8:20:39,17.406,N,63.379,W,0
8/22/2001,8:22:39,17.409,N,63.387,W,0
8/22/2001,8:24:39,17.412,N,63.396,W,0
8/22/2001,8:26:39,17.415,N,63.404,W,0
8/22/2001,8:28:40,17.418,N,63.413,W,0
8/22/2001,8:30:40,17.422,N,63.421,W,0
8/22/2001,8:32:40,17.425,N,63.43,W,0
8/22/2001,8:34:40,17.428,N,63.438,W,0
8/22/2001,8:36:39,17.431,N,63.447,W,0
8/22/2001,8:38:39,17.435,N,63.455,W,0
8/22/2001,8:40:39,17.438,N,63.464,W,0
8/22/2001,8:42:40,17.441,N,63.472,W,0
8/22/2001,8:44:40,17.445,N,63.48,W,0
8/22/2001,8:46:40,17.448,N,63.489,W,0
8/22/2001,8:48:40,17.451,N,63.497,W,0
8/22/2001,8:50:39,17.455,N,63.506,W,0
8/22/2001,8:52:39,17.458,N,63.514,W,0
8/22/2001,8:54:39,17.462,N,63.523,W,0
8/22/2001,8:56:39,17.465,N,63.531,W,0
8/22/2001,8:58:40,17.469,N,63.54,W,0
8/22/2001,9:00:40,17.472,N,63.548,W,0
8/22/2001,9:02:40,17.476,N,63.557,W,0
8/22/2001,9:04:40,17.479,N,63.565,W,0
8/22/2001,9:06:39,17.483,N,63.573,W,0
8/22/2001,9:08:39,17.487,N,63.582,W,0
8/22/2001,9:10:39,17.49,N,63.59,W,0
8/22/2001,9:12:40,17.494,N,63.599,W,0
8/22/2001,9:14:40,17.498,N,63.607,W,0
8/22/2001,9:16:40,17.502,N,63.616,W,0
8/22/2001,9:18:40,17.505,N,63.624,W,0
8/22/2001,9:20:39,17.509,N,63.633,W,0
8/22/2001,9:22:39,17.513,N,63.641,W,0
8/22/2001,9:24:39,17.517,N,63.649,W,0
8/22/2001,9:26:39,17.521,N,63.658,W,0
8/22/2001,9:28:40,17.525,N,63.666,W,0
8/22/2001,9:30:40,17.529,N,63.675,W,0
8/22/2001,9:32:40,17.533,N,63.683,W,0
8/22/2001,9:34:40,17.537,N,63.691,W,0
8/22/2001,9:36:39,17.541,N,63.7,W,0
8/22/2001,9:38:39,17.545,N,63.708,W,0
8/22/2001,9:40:39,17.549,N,63.717,W,0
8/22/2001,9:42:40,17.553,N,63.725,W,0
