Track,for,Kyle,2002,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
10/10/2002,13:13:23,28.707,N,78.549,W
10/10/2002,13:15:24,28.708,N,78.555,W
10/10/2002,13:17:24,28.709,N,78.562,W
10/10/2002,13:19:24,28.71,N,78.569,W
10/10/2002,13:21:23,28.711,N,78.575,W
10/10/2002,13:23:23,28.712,N,78.582,W
10/10/2002,13:25:23,28.713,N,78.588,W
10/10/2002,13:27:23,28.714,N,78.595,W
10/10/2002,13:29:24,28.715,N,78.602,W
10/10/2002,13:31:24,28.716,N,78.608,W
10/10/2002,13:33:24,28.717,N,78.615,W
10/10/2002,13:35:24,28.719,N,78.622,W
10/10/2002,13:37:23,28.72,N,78.628,W
10/10/2002,13:39:23,28.721,N,78.635,W
10/10/2002,13:41:23,28.722,N,78.641,W
10/10/2002,13:43:23,28.723,N,78.648,W
10/10/2002,13:45:24,28.724,N,78.654,W
10/10/2002,13:47:24,28.725,N,78.661,W
10/10/2002,13:49:24,28.726,N,78.667,W
10/10/2002,13:51:23,28.727,N,78.674,W
10/10/2002,13:53:23,28.728,N,78.681,W
10/10/2002,13:55:23,28.729,N,78.687,W
10/10/2002,13:57:23,28.73,N,78.694,W
10/10/2002,13:59:24,28.731,N,78.7,W
10/10/2002,14:01:24,28.732,N,78.707,W
10/10/2002,14:03:24,28.733,N,78.713,W
10/10/2002,14:05:24,28.734,N,78.72,W
10/10/2002,14:07:23,28.735,N,78.726,W
10/10/2002,14:09:23,28.736,N,78.733,W
10/10/2002,14:11:23,28.737,N,78.739,W
10/10/2002,14:13:23,28.738,N,78.746,W
10/10/2002,14:15:24,28.739,N,78.752,W
10/10/2002,14:17:24,28.74,N,78.759,W
10/10/2002,14:19:24,28.741,N,78.765,W
10/10/2002,14:21:23,28.742,N,78.771,W
10/10/2002,14:23:23,28.743,N,78.778,W
10/10/2002,14:25:23,28.744,N,78.784,W
10/10/2002,14:27:23,28.745,N,78.791,W
10/10/2002,14:29:24,28.746,N,78.797,W
10/10/2002,14:31:24,28.747,N,78.804,W
10/10/2002,14:33:24,28.748,N,78.81,W
10/10/2002,14:35:24,28.749,N,78.817,W
10/10/2002,14:37:23,28.75,N,78.823,W
10/10/2002,14:39:23,28.751,N,78.829,W
10/10/2002,14:41:23,28.752,N,78.836,W
10/10/2002,14:43:23,28.753,N,78.842,W
10/10/2002,14:45:24,28.754,N,78.849,W
10/10/2002,14:47:24,28.755,N,78.855,W
10/10/2002,14:49:24,28.756,N,78.862,W
10/10/2002,14:51:23,28.757,N,78.868,W
10/10/2002,14:53:23,28.758,N,78.874,W
10/10/2002,14:55:23,28.759,N,78.881,W
10/10/2002,14:57:23,28.76,N,78.887,W
10/10/2002,14:59:24,28.761,N,78.893,W
10/10/2002,15:01:24,28.762,N,78.9,W
10/10/2002,15:03:24,28.763,N,78.906,W
10/10/2002,15:05:24,28.764,N,78.913,W
10/10/2002,15:07:23,28.765,N,78.919,W
10/10/2002,15:09:23,28.766,N,78.925,W
10/10/2002,15:11:23,28.767,N,78.932,W
10/10/2002,15:13:23,28.768,N,78.938,W
10/10/2002,15:15:24,28.769,N,78.944,W
10/10/2002,15:17:24,28.77,N,78.951,W
10/10/2002,15:19:24,28.771,N,78.957,W
10/10/2002,15:21:23,28.772,N,78.963,W
10/10/2002,15:23:23,28.773,N,78.97,W
10/10/2002,15:25:23,28.774,N,78.976,W
10/10/2002,15:27:23,28.775,N,78.982,W
10/10/2002,15:29:24,28.776,N,78.989,W
10/10/2002,15:31:24,28.777,N,78.995,W
10/10/2002,15:33:24,28.778,N,79.001,W
10/10/2002,15:35:24,28.779,N,79.008,W
10/10/2002,15:37:23,28.78,N,79.014,W
10/10/2002,15:39:23,28.781,N,79.02,W
10/10/2002,15:41:23,28.782,N,79.027,W
10/10/2002,15:43:23,28.783,N,79.033,W
10/10/2002,15:45:24,28.784,N,79.039,W
10/10/2002,15:47:24,28.785,N,79.045,W
10/10/2002,15:49:24,28.786,N,79.052,W
10/10/2002,15:51:23,28.787,N,79.058,W
10/10/2002,15:53:23,28.788,N,79.064,W
10/10/2002,15:55:23,28.789,N,79.071,W
10/10/2002,15:57:23,28.79,N,79.077,W
10/10/2002,15:59:24,28.791,N,79.083,W
10/10/2002,16:00:19,28.791,N,79.086,W
10/10/2002,16:02:19,28.792,N,79.092,W
10/10/2002,16:04:19,28.793,N,79.098,W
10/10/2002,16:06:19,28.794,N,79.105,W
10/10/2002,16:08:18,28.795,N,79.111,W
10/10/2002,16:10:18,28.796,N,79.117,W
10/10/2002,16:12:18,28.797,N,79.123,W
10/10/2002,16:14:18,28.798,N,79.13,W
10/10/2002,16:16:19,28.799,N,79.136,W
10/10/2002,16:18:19,28.799,N,79.142,W
10/10/2002,16:20:19,28.8,N,79.148,W
10/10/2002,16:22:18,28.801,N,79.154,W
10/10/2002,16:24:18,28.802,N,79.161,W
10/10/2002,16:26:18,28.803,N,79.167,W
10/10/2002,16:28:18,28.804,N,79.173,W
10/10/2002,16:30:19,28.805,N,79.179,W
10/10/2002,16:32:19,28.806,N,79.186,W
10/10/2002,16:34:19,28.807,N,79.192,W
10/10/2002,16:36:19,28.808,N,79.198,W
10/10/2002,16:38:18,28.809,N,79.204,W
10/10/2002,16:40:18,28.81,N,79.211,W
10/10/2002,16:42:18,28.811,N,79.217,W
10/10/2002,16:44:18,28.812,N,79.223,W
10/10/2002,16:46:19,28.813,N,79.229,W
10/10/2002,16:48:19,28.814,N,79.235,W
10/10/2002,16:50:19,28.815,N,79.242,W
10/10/2002,16:52:18,28.815,N,79.248,W
10/10/2002,16:54:18,28.816,N,79.254,W
10/10/2002,16:56:18,28.817,N,79.26,W
10/10/2002,16:58:18,28.818,N,79.267,W
10/10/2002,17:00:19,28.819,N,79.273,W
10/10/2002,17:02:19,28.82,N,79.279,W
10/10/2002,17:04:19,28.821,N,79.285,W
10/10/2002,17:06:19,28.822,N,79.291,W
10/10/2002,17:08:18,28.823,N,79.298,W
10/10/2002,17:10:18,28.824,N,79.304,W
10/10/2002,17:12:18,28.825,N,79.31,W
10/10/2002,17:14:18,28.826,N,79.316,W
10/10/2002,17:16:19,28.827,N,79.323,W
10/10/2002,17:18:19,28.828,N,79.329,W
10/10/2002,17:20:19,28.829,N,79.335,W
10/10/2002,17:22:18,28.83,N,79.341,W
10/10/2002,17:24:18,28.831,N,79.347,W
10/10/2002,17:26:18,28.831,N,79.354,W
10/10/2002,17:28:18,28.832,N,79.36,W
10/10/2002,17:30:19,28.833,N,79.366,W
10/10/2002,17:32:19,28.834,N,79.372,W
10/10/2002,17:34:19,28.835,N,79.379,W
10/10/2002,17:36:19,28.836,N,79.385,W
10/10/2002,17:38:18,28.837,N,79.391,W
10/10/2002,17:40:18,28.838,N,79.397,W
10/10/2002,17:42:18,28.839,N,79.403,W
10/10/2002,17:44:18,28.84,N,79.41,W
10/10/2002,17:46:19,28.841,N,79.416,W
10/10/2002,17:48:19,28.842,N,79.422,W
10/10/2002,17:50:19,28.843,N,79.428,W
10/10/2002,17:52:18,28.844,N,79.435,W
10/10/2002,17:54:18,28.845,N,79.441,W
10/10/2002,17:55:00,28.845,N,79.443,W
10/10/2002,17:57:01,28.847,N,79.45,W
10/10/2002,17:59:01,28.848,N,79.457,W
10/10/2002,18:01:01,28.85,N,79.463,W
10/10/2002,18:03:00,28.851,N,79.47,W
10/10/2002,18:05:00,28.853,N,79.477,W
10/10/2002,18:07:00,28.854,N,79.484,W
10/10/2002,18:09:00,28.856,N,79.491,W
10/10/2002,18:11:01,28.858,N,79.498,W
10/10/2002,18:13:01,28.86,N,79.505,W
10/10/2002,18:15:01,28.861,N,79.512,W
10/10/2002,18:17:01,28.863,N,79.519,W
10/10/2002,18:19:00,28.865,N,79.526,W
10/10/2002,18:21:00,28.867,N,79.533,W
10/10/2002,18:23:00,28.869,N,79.54,W
10/10/2002,18:25:00,28.871,N,79.548,W
10/10/2002,18:27:01,28.873,N,79.555,W
10/10/2002,18:29:01,28.875,N,79.562,W
10/10/2002,18:31:01,28.877,N,79.569,W
10/10/2002,18:33:00,28.879,N,79.577,W
10/10/2002,18:35:00,28.881,N,79.584,W
10/10/2002,18:37:00,28.883,N,79.591,W
10/10/2002,18:39:00,28.885,N,79.599,W
10/10/2002,18:41:01,28.888,N,79.606,W
10/10/2002,18:43:01,28.89,N,79.614,W
10/10/2002,18:45:01,28.892,N,79.621,W
10/10/2002,18:47:01,28.895,N,79.629,W
10/10/2002,18:49:00,28.897,N,79.637,W
10/10/2002,18:51:00,28.9,N,79.644,W
10/10/2002,18:53:00,28.902,N,79.652,W
10/10/2002,18:55:00,28.905,N,79.66,W
10/10/2002,18:57:01,28.907,N,79.668,W
10/10/2002,18:59:01,28.91,N,79.675,W
10/10/2002,19:01:01,28.912,N,79.683,W
10/10/2002,19:03:00,28.915,N,79.691,W
10/10/2002,19:05:00,28.918,N,79.699,W
10/10/2002,19:07:00,28.921,N,79.707,W
10/10/2002,19:09:00,28.924,N,79.715,W
10/10/2002,19:11:01,28.926,N,79.723,W
10/10/2002,19:13:01,28.929,N,79.731,W
10/10/2002,19:15:01,28.932,N,79.74,W
10/10/2002,19:17:01,28.935,N,79.748,W
10/10/2002,19:19:00,28.939,N,79.756,W
10/10/2002,19:21:00,28.942,N,79.765,W
10/10/2002,19:23:00,28.945,N,79.773,W
10/10/2002,19:25:00,28.948,N,79.781,W
10/10/2002,19:27:01,28.951,N,79.79,W
10/10/2002,19:28:00,28.953,N,79.794,W
10/10/2002,19:30:00,28.956,N,79.801,W
10/10/2002,19:31:59,28.958,N,79.808,W
10/10/2002,19:33:59,28.961,N,79.816,W
10/10/2002,19:35:59,28.963,N,79.823,W
10/10/2002,19:38:00,28.966,N,79.83,W
10/10/2002,19:40:00,28.968,N,79.837,W
10/10/2002,19:42:00,28.971,N,79.844,W
10/10/2002,19:44:00,28.974,N,79.851,W
10/10/2002,19:45:59,28.976,N,79.858,W
10/10/2002,19:47:59,28.979,N,79.865,W
10/10/2002,19:49:59,28.981,N,79.872,W
10/10/2002,19:51:59,28.984,N,79.879,W
10/10/2002,19:54:00,28.987,N,79.886,W
10/10/2002,19:56:00,28.99,N,79.893,W
10/10/2002,19:58:00,28.992,N,79.9,W
10/10/2002,20:00:00,28.995,N,79.907,W
10/10/2002,20:01:59,28.998,N,79.914,W
10/10/2002,20:03:59,29.001,N,79.921,W
10/10/2002,20:05:59,29.003,N,79.927,W
10/10/2002,20:08:00,29.006,N,79.934,W
10/10/2002,20:10:00,29.009,N,79.941,W
10/10/2002,20:12:00,29.012,N,79.948,W
10/10/2002,20:14:00,29.015,N,79.954,W
10/10/2002,20:15:59,29.017,N,79.961,W
10/10/2002,20:17:59,29.02,N,79.968,W
10/10/2002,20:19:59,29.023,N,79.974,W
10/10/2002,20:21:59,29.026,N,79.981,W
10/10/2002,20:24:00,29.029,N,79.987,W
10/10/2002,20:26:00,29.032,N,79.994,W
10/10/2002,20:28:00,29.035,N,80,W
10/10/2002,20:30:00,29.038,N,80.007,W
10/10/2002,20:31:59,29.041,N,80.013,W
10/10/2002,20:33:59,29.044,N,80.02,W
10/10/2002,20:35:59,29.047,N,80.026,W
10/10/2002,20:38:00,29.05,N,80.032,W
10/10/2002,20:40:00,29.054,N,80.038,W
10/10/2002,20:42:00,29.057,N,80.045,W
10/10/2002,20:44:00,29.06,N,80.051,W
10/10/2002,20:45:59,29.063,N,80.057,W
10/10/2002,20:47:59,29.066,N,80.063,W
10/10/2002,20:49:59,29.069,N,80.069,W
10/10/2002,20:51:59,29.073,N,80.075,W
10/10/2002,20:54:00,29.076,N,80.081,W
10/10/2002,20:56:00,29.079,N,80.087,W
10/10/2002,20:58:00,29.083,N,80.093,W
10/10/2002,21:00:00,29.086,N,80.099,W
10/10/2002,21:01:59,29.089,N,80.105,W
10/10/2002,21:03:59,29.093,N,80.111,W
10/10/2002,21:05:59,29.096,N,80.116,W
10/10/2002,21:08:00,29.1,N,80.122,W
10/10/2002,21:10:00,29.103,N,80.128,W
10/10/2002,21:12:00,29.107,N,80.133,W
10/10/2002,21:14:00,29.11,N,80.139,W
10/10/2002,21:15:59,29.114,N,80.145,W
10/10/2002,21:17:59,29.117,N,80.15,W
10/10/2002,21:19:59,29.121,N,80.156,W
10/10/2002,21:21:59,29.124,N,80.161,W
10/10/2002,21:24:00,29.128,N,80.166,W
10/10/2002,21:26:00,29.132,N,80.172,W
10/10/2002,21:28:00,29.136,N,80.177,W
10/10/2002,21:30:00,29.139,N,80.182,W
10/10/2002,21:31:59,29.143,N,80.188,W
10/10/2002,21:33:59,29.147,N,80.193,W
10/10/2002,21:35:59,29.151,N,80.198,W
10/10/2002,21:38:00,29.155,N,80.203,W
10/10/2002,21:40:00,29.158,N,80.208,W
10/10/2002,21:42:00,29.162,N,80.213,W
10/10/2002,21:44:00,29.166,N,80.218,W
10/10/2002,21:45:59,29.17,N,80.223,W
10/10/2002,21:47:59,29.174,N,80.227,W
10/10/2002,21:49:59,29.178,N,80.232,W
10/10/2002,21:51:59,29.182,N,80.237,W
10/10/2002,21:54:00,29.187,N,80.242,W
10/10/2002,21:56:00,29.191,N,80.246,W
10/10/2002,21:58:00,29.195,N,80.251,W
10/10/2002,22:00:00,29.199,N,80.255,W
10/10/2002,22:01:59,29.203,N,80.26,W
10/10/2002,22:03:59,29.208,N,80.264,W
10/10/2002,22:05:59,29.212,N,80.268,W
10/10/2002,22:08:00,29.216,N,80.273,W
10/10/2002,22:10:00,29.221,N,80.277,W
10/10/2002,22:12:00,29.225,N,80.281,W
10/10/2002,22:14:00,29.229,N,80.285,W
10/10/2002,22:15:59,29.234,N,80.289,W
10/10/2002,22:17:59,29.238,N,80.293,W
10/10/2002,22:19:59,29.243,N,80.297,W
10/10/2002,22:21:59,29.247,N,80.301,W
10/10/2002,22:24:00,29.252,N,80.305,W
10/10/2002,22:26:00,29.257,N,80.309,W
10/10/2002,22:28:00,29.261,N,80.313,W
10/10/2002,22:30:00,29.266,N,80.316,W
10/10/2002,22:31:59,29.271,N,80.32,W
10/10/2002,22:33:59,29.276,N,80.324,W
10/10/2002,22:35:59,29.28,N,80.327,W
10/10/2002,22:38:00,29.285,N,80.331,W
10/10/2002,22:40:00,29.29,N,80.334,W
10/10/2002,22:42:00,29.295,N,80.337,W
10/10/2002,22:44:00,29.3,N,80.341,W
10/10/2002,22:45:59,29.305,N,80.344,W
10/10/2002,22:47:59,29.31,N,80.347,W
10/10/2002,22:49:59,29.315,N,80.35,W
10/10/2002,22:51:59,29.32,N,80.354,W
10/10/2002,22:54:00,29.325,N,80.357,W
10/10/2002,22:56:00,29.33,N,80.36,W
10/10/2002,22:58:00,29.335,N,80.363,W
10/10/2002,23:00:00,29.341,N,80.366,W
10/10/2002,23:01:59,29.346,N,80.369,W
10/10/2002,23:03:59,29.351,N,80.371,W
10/10/2002,23:05:59,29.356,N,80.374,W
10/10/2002,23:08:00,29.362,N,80.377,W
10/10/2002,23:10:00,29.367,N,80.38,W
10/10/2002,23:12:00,29.372,N,80.383,W
10/10/2002,23:14:00,29.378,N,80.385,W
10/10/2002,23:15:59,29.383,N,80.388,W
10/10/2002,23:17:59,29.389,N,80.39,W
10/10/2002,23:19:59,29.394,N,80.393,W
10/10/2002,23:21:59,29.4,N,80.395,W
10/10/2002,23:24:00,29.405,N,80.398,W
10/10/2002,23:26:00,29.411,N,80.4,W
10/10/2002,23:28:00,29.416,N,80.403,W
10/10/2002,23:30:00,29.422,N,80.405,W
10/10/2002,23:31:59,29.428,N,80.408,W
10/10/2002,23:33:59,29.433,N,80.41,W
10/10/2002,23:35:59,29.439,N,80.412,W
10/10/2002,23:38:00,29.445,N,80.414,W
10/10/2002,23:40:00,29.45,N,80.417,W
10/10/2002,23:42:00,29.456,N,80.419,W
10/10/2002,23:44:00,29.462,N,80.421,W
10/10/2002,23:45:59,29.468,N,80.423,W
10/10/2002,23:47:59,29.474,N,80.425,W
10/10/2002,23:49:59,29.479,N,80.427,W
10/10/2002,23:51:59,29.485,N,80.429,W
10/10/2002,23:54:00,29.491,N,80.431,W
10/10/2002,23:56:00,29.497,N,80.433,W
10/10/2002,23:58:00,29.503,N,80.435,W
10/11/2002,0:00:00,29.509,N,80.437,W
10/11/2002,0:01:59,29.515,N,80.439,W
10/11/2002,0:03:59,29.521,N,80.441,W
10/11/2002,0:05:59,29.527,N,80.443,W
10/11/2002,0:08:00,29.533,N,80.445,W
10/11/2002,0:10:00,29.539,N,80.446,W
10/11/2002,0:12:00,29.545,N,80.448,W
10/11/2002,0:14:00,29.552,N,80.45,W
10/11/2002,0:15:59,29.558,N,80.452,W
10/11/2002,0:17:59,29.564,N,80.453,W
10/11/2002,0:19:59,29.57,N,80.455,W
10/11/2002,0:21:59,29.576,N,80.457,W
10/11/2002,0:24:00,29.582,N,80.459,W
10/11/2002,0:26:00,29.589,N,80.46,W
10/11/2002,0:28:00,29.595,N,80.462,W
10/11/2002,0:30:00,29.601,N,80.464,W
10/11/2002,0:31:59,29.608,N,80.465,W
10/11/2002,0:33:59,29.614,N,80.467,W
10/11/2002,0:35:59,29.62,N,80.468,W
10/11/2002,0:38:00,29.627,N,80.47,W
10/11/2002,0:40:00,29.633,N,80.472,W
10/11/2002,0:42:00,29.639,N,80.473,W
10/11/2002,0:44:00,29.646,N,80.475,W
10/11/2002,0:45:59,29.652,N,80.476,W
10/11/2002,0:47:59,29.659,N,80.478,W
10/11/2002,0:49:59,29.665,N,80.479,W
10/11/2002,0:51:59,29.672,N,80.481,W
10/11/2002,0:54:00,29.678,N,80.483,W
10/11/2002,0:56:00,29.684,N,80.484,W
10/11/2002,0:58:00,29.691,N,80.486,W
10/11/2002,1:00:00,29.698,N,80.487,W
10/11/2002,1:01:59,29.704,N,80.489,W
10/11/2002,1:03:59,29.711,N,80.49,W
10/11/2002,1:05:59,29.717,N,80.492,W
10/11/2002,1:08:00,29.724,N,80.493,W
10/11/2002,1:10:00,29.73,N,80.495,W
10/11/2002,1:12:00,29.737,N,80.496,W
10/11/2002,1:14:00,29.744,N,80.498,W
10/11/2002,1:15:59,29.75,N,80.499,W
10/11/2002,1:17:59,29.757,N,80.501,W
10/11/2002,1:19:59,29.764,N,80.502,W
10/11/2002,1:21:59,29.77,N,80.504,W
10/11/2002,1:24:00,29.777,N,80.505,W
10/11/2002,1:26:00,29.784,N,80.507,W
10/11/2002,1:28:00,29.79,N,80.508,W
10/11/2002,1:30:00,29.797,N,80.51,W
10/11/2002,1:31:59,29.804,N,80.511,W
10/11/2002,1:33:59,29.811,N,80.513,W
10/11/2002,1:35:59,29.817,N,80.514,W
10/11/2002,1:38:00,29.824,N,80.516,W
10/11/2002,1:40:00,29.831,N,80.517,W
10/11/2002,1:42:00,29.838,N,80.519,W
10/11/2002,1:44:00,29.844,N,80.521,W
10/11/2002,1:45:59,29.851,N,80.522,W
10/11/2002,1:47:59,29.858,N,80.524,W
10/11/2002,1:49:59,29.865,N,80.525,W
10/11/2002,1:51:59,29.872,N,80.527,W
10/11/2002,1:54:00,29.878,N,80.529,W
10/11/2002,1:56:00,29.885,N,80.53,W
10/11/2002,1:58:00,29.892,N,80.532,W
10/11/2002,2:00:00,29.899,N,80.534,W
10/11/2002,2:01:59,29.906,N,80.535,W
10/11/2002,2:03:59,29.913,N,80.537,W
10/11/2002,2:05:59,29.92,N,80.539,W
10/11/2002,2:08:00,29.926,N,80.541,W
10/11/2002,2:10:00,29.933,N,80.542,W
10/11/2002,2:12:00,29.94,N,80.544,W
10/11/2002,2:14:00,29.947,N,80.546,W
10/11/2002,2:15:59,29.954,N,80.548,W
10/11/2002,2:17:59,29.961,N,80.55,W
10/11/2002,2:19:59,29.968,N,80.552,W
10/11/2002,2:21:59,29.975,N,80.553,W
10/11/2002,2:24:00,29.982,N,80.555,W
10/11/2002,2:26:00,29.989,N,80.557,W
10/11/2002,2:28:00,29.995,N,80.559,W
10/11/2002,2:30:00,30.002,N,80.561,W
10/11/2002,2:31:59,30.009,N,80.563,W
10/11/2002,2:33:59,30.016,N,80.565,W
10/11/2002,2:35:59,30.023,N,80.567,W
10/11/2002,2:38:00,30.03,N,80.569,W
10/11/2002,2:40:00,30.037,N,80.572,W
10/11/2002,2:42:00,30.044,N,80.574,W
10/11/2002,2:44:00,30.051,N,80.576,W
10/11/2002,2:45:59,30.058,N,80.578,W
10/11/2002,2:47:59,30.065,N,80.58,W
10/11/2002,2:49:59,30.072,N,80.583,W
10/11/2002,2:51:59,30.079,N,80.585,W
10/11/2002,2:54:00,30.086,N,80.587,W
10/11/2002,2:56:00,30.093,N,80.59,W
10/11/2002,2:58:00,30.099,N,80.592,W
10/11/2002,3:00:00,30.106,N,80.595,W
10/11/2002,3:01:59,30.113,N,80.597,W
10/11/2002,3:03:59,30.12,N,80.6,W
10/11/2002,3:05:59,30.127,N,80.602,W
10/11/2002,3:08:00,30.134,N,80.605,W
10/11/2002,3:10:00,30.141,N,80.607,W
10/11/2002,3:12:00,30.148,N,80.61,W
10/11/2002,3:14:00,30.155,N,80.612,W
10/11/2002,3:15:59,30.162,N,80.615,W
10/11/2002,3:17:59,30.169,N,80.618,W
10/11/2002,3:19:59,30.176,N,80.621,W
10/11/2002,3:21:59,30.183,N,80.623,W
10/11/2002,3:24:00,30.19,N,80.626,W
10/11/2002,3:26:00,30.197,N,80.629,W
10/11/2002,3:28:00,30.204,N,80.632,W
10/11/2002,3:30:00,30.211,N,80.634,W
10/11/2002,3:31:59,30.218,N,80.637,W
10/11/2002,3:33:59,30.225,N,80.64,W
10/11/2002,3:35:59,30.232,N,80.643,W
10/11/2002,3:38:00,30.239,N,80.646,W
10/11/2002,3:40:00,30.245,N,80.649,W
10/11/2002,3:42:00,30.252,N,80.652,W
10/11/2002,3:44:00,30.259,N,80.655,W
10/11/2002,3:45:59,30.266,N,80.658,W
10/11/2002,3:47:59,30.273,N,80.661,W
10/11/2002,3:49:59,30.28,N,80.664,W
10/11/2002,3:51:59,30.287,N,80.667,W
10/11/2002,3:54:00,30.294,N,80.671,W
10/11/2002,3:56:00,30.301,N,80.674,W
10/11/2002,3:58:00,30.308,N,80.677,W
10/11/2002,4:00:00,30.315,N,80.68,W
10/11/2002,4:01:59,30.322,N,80.683,W
10/11/2002,4:03:59,30.329,N,80.687,W
10/11/2002,4:05:59,30.336,N,80.69,W
10/11/2002,4:08:00,30.343,N,80.693,W
10/11/2002,4:10:00,30.35,N,80.697,W
10/11/2002,4:12:00,30.357,N,80.7,W
10/11/2002,4:14:00,30.364,N,80.703,W
10/11/2002,4:15:59,30.371,N,80.707,W
10/11/2002,4:17:59,30.378,N,80.71,W
10/11/2002,4:19:59,30.385,N,80.713,W
10/11/2002,4:21:59,30.392,N,80.717,W
10/11/2002,4:24:00,30.399,N,80.72,W
10/11/2002,4:26:00,30.406,N,80.724,W
10/11/2002,4:28:00,30.413,N,80.727,W
10/11/2002,4:30:00,30.42,N,80.731,W
10/11/2002,4:31:59,30.427,N,80.734,W
10/11/2002,4:33:59,30.434,N,80.738,W
10/11/2002,4:35:59,30.441,N,80.741,W
10/11/2002,4:38:00,30.448,N,80.745,W
10/11/2002,4:40:00,30.455,N,80.749,W
10/11/2002,4:42:00,30.462,N,80.752,W
10/11/2002,4:44:00,30.469,N,80.756,W
10/11/2002,4:45:59,30.475,N,80.76,W
10/11/2002,4:47:59,30.482,N,80.763,W
10/11/2002,4:49:59,30.489,N,80.767,W
10/11/2002,4:51:59,30.496,N,80.771,W
10/11/2002,4:54:00,30.503,N,80.774,W
10/11/2002,4:56:00,30.51,N,80.778,W
10/11/2002,4:58:00,30.517,N,80.782,W
10/11/2002,5:00:00,30.524,N,80.786,W
10/11/2002,5:01:59,30.531,N,80.789,W
10/11/2002,5:03:59,30.538,N,80.793,W
10/11/2002,5:05:59,30.545,N,80.797,W
10/11/2002,5:08:00,30.552,N,80.801,W
10/11/2002,5:10:00,30.559,N,80.805,W
10/11/2002,5:12:00,30.566,N,80.809,W
10/11/2002,5:14:00,30.573,N,80.813,W
10/11/2002,5:15:59,30.58,N,80.816,W
10/11/2002,5:17:59,30.587,N,80.82,W
10/11/2002,5:19:59,30.594,N,80.824,W
10/11/2002,5:21:59,30.601,N,80.828,W
10/11/2002,5:24:00,30.608,N,80.832,W
10/11/2002,5:26:00,30.615,N,80.836,W
10/11/2002,5:28:00,30.622,N,80.84,W
10/11/2002,5:30:00,30.629,N,80.844,W
10/11/2002,5:31:59,30.636,N,80.848,W
10/11/2002,5:33:59,30.643,N,80.852,W
10/11/2002,5:35:59,30.65,N,80.856,W
10/11/2002,5:38:00,30.657,N,80.86,W
10/11/2002,5:40:00,30.664,N,80.864,W
10/11/2002,5:42:00,30.671,N,80.868,W
10/11/2002,5:44:00,30.678,N,80.872,W
10/11/2002,5:45:59,30.685,N,80.876,W
10/11/2002,5:47:59,30.692,N,80.88,W
10/11/2002,5:49:59,30.699,N,80.884,W
10/11/2002,5:51:59,30.706,N,80.888,W
10/11/2002,5:54:00,30.713,N,80.893,W
10/11/2002,5:56:00,30.72,N,80.897,W
10/11/2002,5:57:08,30.724,N,80.899,W
10/11/2002,5:59:08,30.731,N,80.903,W
10/11/2002,6:01:08,30.738,N,80.907,W
10/11/2002,6:03:09,30.745,N,80.912,W
10/11/2002,6:05:09,30.752,N,80.916,W
10/11/2002,6:07:09,30.759,N,80.92,W
10/11/2002,6:09:09,30.766,N,80.924,W
10/11/2002,6:11:08,30.773,N,80.929,W
10/11/2002,6:13:08,30.78,N,80.933,W
10/11/2002,6:15:08,30.787,N,80.937,W
10/11/2002,6:17:08,30.794,N,80.941,W
10/11/2002,6:19:09,30.801,N,80.945,W
10/11/2002,6:21:09,30.808,N,80.95,W
10/11/2002,6:23:09,30.815,N,80.954,W
10/11/2002,6:25:08,30.822,N,80.958,W
10/11/2002,6:27:08,30.829,N,80.962,W
10/11/2002,6:29:08,30.836,N,80.967,W
10/11/2002,6:31:08,30.843,N,80.971,W
10/11/2002,6:33:09,30.85,N,80.975,W
10/11/2002,6:35:09,30.857,N,80.979,W
10/11/2002,6:37:09,30.864,N,80.983,W
10/11/2002,6:39:09,30.871,N,80.988,W
10/11/2002,6:41:08,30.878,N,80.992,W
10/11/2002,6:43:08,30.885,N,80.996,W
10/11/2002,6:45:08,30.892,N,81,W
10/11/2002,6:47:08,30.899,N,81.005,W
10/11/2002,6:49:09,30.906,N,81.009,W
10/11/2002,6:51:09,30.913,N,81.013,W
10/11/2002,6:53:09,30.92,N,81.017,W
10/11/2002,6:55:08,30.927,N,81.021,W
10/11/2002,6:57:08,30.934,N,81.026,W
10/11/2002,6:59:08,30.941,N,81.03,W
10/11/2002,7:01:08,30.948,N,81.034,W
10/11/2002,7:03:09,30.955,N,81.038,W
10/11/2002,7:05:09,30.962,N,81.043,W
10/11/2002,7:07:09,30.969,N,81.047,W
10/11/2002,7:09:09,30.976,N,81.051,W
10/11/2002,7:10:04,30.979,N,81.053,W
10/11/2002,7:12:03,30.987,N,81.054,W
10/11/2002,7:14:03,30.994,N,81.054,W
10/11/2002,7:16:03,31.002,N,81.055,W
10/11/2002,7:18:03,31.01,N,81.055,W
10/11/2002,7:20:04,31.018,N,81.055,W
10/11/2002,7:22:04,31.026,N,81.054,W
10/11/2002,7:24:04,31.034,N,81.053,W
10/11/2002,7:26:03,31.042,N,81.052,W
10/11/2002,7:28:03,31.05,N,81.051,W
10/11/2002,7:30:03,31.058,N,81.049,W
10/11/2002,7:32:03,31.067,N,81.047,W
10/11/2002,7:34:04,31.075,N,81.044,W
10/11/2002,7:36:04,31.083,N,81.041,W
10/11/2002,7:38:04,31.092,N,81.038,W
10/11/2002,7:40:04,31.1,N,81.035,W
