Track,for,Ingrid,2013,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/16/2013,5:57:48,23.403,N,96.956,W
9/16/2013,5:59:49,23.406,N,96.961,W
9/16/2013,6:01:49,23.408,N,96.965,W
9/16/2013,6:03:49,23.411,N,96.97,W
9/16/2013,6:05:49,23.414,N,96.974,W
9/16/2013,6:07:49,23.416,N,96.979,W
9/16/2013,6:09:49,23.419,N,96.983,W
9/16/2013,6:11:49,23.422,N,96.988,W
9/16/2013,6:13:49,23.424,N,96.993,W
9/16/2013,6:15:48,23.427,N,96.997,W
9/16/2013,6:17:48,23.429,N,97.002,W
9/16/2013,6:19:48,23.432,N,97.006,W
9/16/2013,6:21:48,23.435,N,97.011,W
9/16/2013,6:23:48,23.437,N,97.015,W
9/16/2013,6:25:48,23.44,N,97.02,W
9/16/2013,6:27:48,23.442,N,97.025,W
9/16/2013,6:29:49,23.445,N,97.029,W
9/16/2013,6:31:49,23.448,N,97.034,W
9/16/2013,6:33:49,23.45,N,97.038,W
9/16/2013,6:35:49,23.453,N,97.043,W
9/16/2013,6:37:49,23.455,N,97.048,W
9/16/2013,6:39:49,23.458,N,97.052,W
9/16/2013,6:41:49,23.46,N,97.057,W
9/16/2013,6:43:49,23.463,N,97.061,W
9/16/2013,6:45:48,23.465,N,97.066,W
9/16/2013,6:47:48,23.468,N,97.07,W
9/16/2013,6:49:48,23.47,N,97.075,W
9/16/2013,6:51:48,23.473,N,97.08,W
9/16/2013,6:53:48,23.475,N,97.084,W
9/16/2013,6:55:48,23.478,N,97.089,W
9/16/2013,6:57:48,23.48,N,97.093,W
9/16/2013,6:59:49,23.482,N,97.098,W
9/16/2013,7:01:49,23.485,N,97.103,W
9/16/2013,7:03:49,23.487,N,97.107,W
9/16/2013,7:05:49,23.49,N,97.112,W
9/16/2013,7:07:49,23.492,N,97.116,W
9/16/2013,7:09:49,23.494,N,97.121,W
9/16/2013,7:11:49,23.497,N,97.126,W
9/16/2013,7:13:49,23.499,N,97.13,W
9/16/2013,7:15:48,23.501,N,97.135,W
9/16/2013,7:17:48,23.504,N,97.139,W
9/16/2013,7:19:48,23.506,N,97.144,W
9/16/2013,7:21:48,23.508,N,97.149,W
9/16/2013,7:23:48,23.511,N,97.153,W
9/16/2013,7:25:48,23.513,N,97.158,W
9/16/2013,7:27:48,23.515,N,97.163,W
9/16/2013,7:29:49,23.518,N,97.167,W
9/16/2013,7:31:49,23.52,N,97.172,W
9/16/2013,7:33:49,23.522,N,97.176,W
9/16/2013,7:35:49,23.524,N,97.181,W
9/16/2013,7:37:49,23.527,N,97.186,W
9/16/2013,7:39:49,23.529,N,97.19,W
9/16/2013,7:41:49,23.531,N,97.195,W
9/16/2013,7:43:49,23.533,N,97.2,W
9/16/2013,7:45:48,23.536,N,97.204,W
9/16/2013,7:47:48,23.538,N,97.209,W
9/16/2013,7:49:48,23.54,N,97.213,W
9/16/2013,7:51:48,23.542,N,97.218,W
9/16/2013,7:53:48,23.544,N,97.223,W
9/16/2013,7:55:48,23.546,N,97.227,W
9/16/2013,7:57:48,23.548,N,97.232,W
9/16/2013,7:59:49,23.551,N,97.237,W
9/16/2013,8:01:49,23.553,N,97.241,W
9/16/2013,8:03:49,23.555,N,97.246,W
9/16/2013,8:05:49,23.557,N,97.251,W
9/16/2013,8:07:49,23.559,N,97.255,W
9/16/2013,8:09:49,23.561,N,97.26,W
9/16/2013,8:11:49,23.563,N,97.265,W
9/16/2013,8:13:49,23.565,N,97.269,W
9/16/2013,8:15:48,23.567,N,97.274,W
9/16/2013,8:17:48,23.569,N,97.279,W
9/16/2013,8:19:48,23.571,N,97.283,W
9/16/2013,8:21:48,23.573,N,97.288,W
9/16/2013,8:23:48,23.575,N,97.293,W
9/16/2013,8:25:48,23.577,N,97.297,W
9/16/2013,8:27:48,23.579,N,97.302,W
9/16/2013,8:29:49,23.581,N,97.307,W
9/16/2013,8:31:49,23.583,N,97.311,W
9/16/2013,8:33:49,23.585,N,97.316,W
9/16/2013,8:35:49,23.587,N,97.321,W
9/16/2013,8:37:49,23.589,N,97.325,W
9/16/2013,8:39:49,23.591,N,97.33,W
9/16/2013,8:41:49,23.592,N,97.335,W
9/16/2013,8:43:49,23.594,N,97.339,W
9/16/2013,8:45:48,23.596,N,97.344,W
9/16/2013,8:47:48,23.598,N,97.349,W
9/16/2013,8:49:48,23.6,N,97.353,W
9/16/2013,8:51:48,23.602,N,97.358,W
9/16/2013,8:53:48,23.603,N,97.363,W
9/16/2013,8:55:48,23.605,N,97.367,W
9/16/2013,8:57:48,23.607,N,97.372,W
9/16/2013,8:59:49,23.609,N,97.377,W
9/16/2013,9:01:49,23.61,N,97.381,W
9/16/2013,9:03:49,23.612,N,97.386,W
9/16/2013,9:05:49,23.614,N,97.391,W
9/16/2013,9:07:49,23.616,N,97.396,W
9/16/2013,9:09:49,23.617,N,97.4,W
9/16/2013,9:11:49,23.619,N,97.405,W
9/16/2013,9:13:49,23.621,N,97.41,W
9/16/2013,9:15:48,23.622,N,97.414,W
9/16/2013,9:17:48,23.624,N,97.419,W
9/16/2013,9:19:48,23.626,N,97.424,W
9/16/2013,9:21:48,23.627,N,97.429,W
9/16/2013,9:23:48,23.629,N,97.433,W
9/16/2013,9:25:48,23.63,N,97.438,W
9/16/2013,9:27:48,23.632,N,97.443,W
9/16/2013,9:29:49,23.633,N,97.447,W
9/16/2013,9:31:49,23.635,N,97.452,W
9/16/2013,9:33:49,23.636,N,97.457,W
9/16/2013,9:35:49,23.638,N,97.462,W
9/16/2013,9:37:49,23.639,N,97.466,W
9/16/2013,9:39:49,23.641,N,97.471,W
9/16/2013,9:41:49,23.642,N,97.476,W
9/16/2013,9:43:49,23.644,N,97.481,W
9/16/2013,9:45:48,23.645,N,97.485,W
9/16/2013,9:47:48,23.647,N,97.49,W
9/16/2013,9:49:48,23.648,N,97.495,W
9/16/2013,9:51:48,23.65,N,97.5,W
9/16/2013,9:53:48,23.651,N,97.504,W
9/16/2013,9:55:48,23.652,N,97.509,W
9/16/2013,9:57:48,23.654,N,97.514,W
9/16/2013,9:59:49,23.655,N,97.519,W
9/16/2013,10:01:49,23.656,N,97.523,W
9/16/2013,10:03:49,23.658,N,97.528,W
9/16/2013,10:05:49,23.659,N,97.533,W
9/16/2013,10:07:49,23.66,N,97.538,W
9/16/2013,10:09:49,23.662,N,97.542,W
9/16/2013,10:11:49,23.663,N,97.547,W
9/16/2013,10:13:49,23.664,N,97.552,W
9/16/2013,10:15:48,23.665,N,97.557,W
9/16/2013,10:17:48,23.666,N,97.561,W
9/16/2013,10:19:48,23.668,N,97.566,W
9/16/2013,10:21:48,23.669,N,97.571,W
9/16/2013,10:23:48,23.67,N,97.576,W
9/16/2013,10:25:48,23.671,N,97.581,W
9/16/2013,10:27:48,23.672,N,97.585,W
9/16/2013,10:29:49,23.673,N,97.59,W
9/16/2013,10:31:49,23.675,N,97.595,W
9/16/2013,10:33:49,23.676,N,97.6,W
9/16/2013,10:35:49,23.677,N,97.604,W
9/16/2013,10:37:49,23.678,N,97.609,W
9/16/2013,10:39:49,23.679,N,97.614,W
9/16/2013,10:41:49,23.68,N,97.619,W
9/16/2013,10:43:49,23.681,N,97.624,W
9/16/2013,10:45:48,23.682,N,97.628,W
9/16/2013,10:47:48,23.683,N,97.633,W
9/16/2013,10:49:48,23.684,N,97.638,W
9/16/2013,10:51:48,23.685,N,97.643,W
9/16/2013,10:53:48,23.686,N,97.648,W
9/16/2013,10:55:48,23.687,N,97.652,W
9/16/2013,10:57:48,23.688,N,97.657,W
9/16/2013,10:59:49,23.689,N,97.662,W
9/16/2013,11:01:49,23.69,N,97.667,W
9/16/2013,11:03:49,23.691,N,97.672,W
9/16/2013,11:05:49,23.692,N,97.677,W
9/16/2013,11:07:49,23.692,N,97.681,W
9/16/2013,11:09:49,23.693,N,97.686,W
9/16/2013,11:11:49,23.694,N,97.691,W
9/16/2013,11:13:49,23.695,N,97.696,W
9/16/2013,11:15:48,23.696,N,97.701,W
9/16/2013,11:17:48,23.697,N,97.705,W
9/16/2013,11:19:48,23.698,N,97.71,W
9/16/2013,11:21:48,23.698,N,97.715,W
9/16/2013,11:23:48,23.699,N,97.72,W
9/16/2013,11:25:48,23.7,N,97.725,W
9/16/2013,11:27:48,23.701,N,97.73,W
9/16/2013,11:29:49,23.701,N,97.735,W
9/16/2013,11:31:49,23.702,N,97.739,W
9/16/2013,11:33:49,23.703,N,97.744,W
9/16/2013,11:35:49,23.704,N,97.749,W
9/16/2013,11:37:49,23.704,N,97.754,W
9/16/2013,11:39:49,23.705,N,97.759,W
9/16/2013,11:41:49,23.706,N,97.764,W
9/16/2013,11:43:49,23.706,N,97.768,W
9/16/2013,11:45:48,23.707,N,97.773,W
9/16/2013,11:47:48,23.708,N,97.778,W
9/16/2013,11:49:48,23.708,N,97.783,W
9/16/2013,11:51:48,23.709,N,97.788,W
9/16/2013,11:53:48,23.71,N,97.793,W
9/16/2013,11:55:48,23.71,N,97.798,W
9/16/2013,11:57:48,23.711,N,97.802,W
9/16/2013,11:59:49,23.711,N,97.807,W
9/16/2013,12:01:49,23.712,N,97.812,W
9/16/2013,12:03:49,23.713,N,97.817,W
9/16/2013,12:05:49,23.713,N,97.822,W
9/16/2013,12:07:49,23.714,N,97.827,W
9/16/2013,12:09:49,23.714,N,97.832,W
9/16/2013,12:11:49,23.715,N,97.837,W
9/16/2013,12:13:49,23.715,N,97.841,W
9/16/2013,12:15:48,23.716,N,97.846,W
9/16/2013,12:17:48,23.716,N,97.851,W
9/16/2013,12:19:48,23.717,N,97.856,W
9/16/2013,12:21:48,23.717,N,97.861,W
9/16/2013,12:23:48,23.718,N,97.866,W
9/16/2013,12:25:48,23.718,N,97.871,W
9/16/2013,12:27:48,23.718,N,97.876,W
9/16/2013,12:29:49,23.719,N,97.88,W
9/16/2013,12:31:49,23.719,N,97.885,W
9/16/2013,12:33:49,23.72,N,97.89,W
9/16/2013,12:35:49,23.72,N,97.895,W
9/16/2013,12:37:49,23.721,N,97.9,W
9/16/2013,12:39:49,23.721,N,97.905,W
9/16/2013,12:41:49,23.721,N,97.91,W
9/16/2013,12:43:49,23.722,N,97.915,W
9/16/2013,12:45:48,23.722,N,97.92,W
9/16/2013,12:47:48,23.722,N,97.924,W
9/16/2013,12:49:48,23.723,N,97.929,W
9/16/2013,12:51:48,23.723,N,97.934,W
9/16/2013,12:53:48,23.723,N,97.939,W
9/16/2013,12:55:48,23.724,N,97.944,W
9/16/2013,12:57:48,23.724,N,97.949,W
9/16/2013,12:59:49,23.724,N,97.954,W
9/16/2013,13:01:49,23.725,N,97.959,W
9/16/2013,13:03:49,23.725,N,97.964,W
9/16/2013,13:05:49,23.725,N,97.969,W
9/16/2013,13:07:49,23.725,N,97.974,W
9/16/2013,13:09:49,23.726,N,97.978,W
9/16/2013,13:11:49,23.726,N,97.983,W
9/16/2013,13:13:49,23.726,N,97.988,W
9/16/2013,13:15:48,23.726,N,97.993,W
9/16/2013,13:17:48,23.726,N,97.998,W
9/16/2013,13:19:48,23.727,N,98.003,W
9/16/2013,13:21:48,23.727,N,98.008,W
9/16/2013,13:23:48,23.727,N,98.013,W
9/16/2013,13:25:48,23.727,N,98.018,W
9/16/2013,13:27:48,23.727,N,98.023,W
9/16/2013,13:29:49,23.728,N,98.028,W
9/16/2013,13:31:49,23.728,N,98.033,W
9/16/2013,13:33:49,23.728,N,98.037,W
9/16/2013,13:35:49,23.728,N,98.042,W
9/16/2013,13:37:49,23.728,N,98.047,W
9/16/2013,13:39:49,23.728,N,98.052,W
9/16/2013,13:41:49,23.728,N,98.057,W
9/16/2013,13:43:49,23.728,N,98.062,W
9/16/2013,13:45:48,23.729,N,98.067,W
9/16/2013,13:47:48,23.729,N,98.072,W
9/16/2013,13:49:48,23.729,N,98.077,W
9/16/2013,13:51:48,23.729,N,98.082,W
9/16/2013,13:53:48,23.729,N,98.087,W
9/16/2013,13:55:48,23.729,N,98.092,W
9/16/2013,13:57:48,23.729,N,98.097,W
9/16/2013,13:59:49,23.729,N,98.102,W
9/16/2013,14:01:49,23.729,N,98.107,W
9/16/2013,14:03:49,23.729,N,98.112,W
9/16/2013,14:05:49,23.729,N,98.116,W
9/16/2013,14:07:49,23.729,N,98.121,W
9/16/2013,14:09:49,23.729,N,98.126,W
9/16/2013,14:11:49,23.729,N,98.131,W
9/16/2013,14:13:49,23.729,N,98.136,W
9/16/2013,14:15:48,23.729,N,98.141,W
9/16/2013,14:17:48,23.729,N,98.146,W
9/16/2013,14:19:48,23.729,N,98.151,W
9/16/2013,14:21:48,23.729,N,98.156,W
9/16/2013,14:23:48,23.729,N,98.161,W
9/16/2013,14:25:48,23.729,N,98.166,W
9/16/2013,14:27:48,23.729,N,98.171,W
9/16/2013,14:29:49,23.729,N,98.176,W
9/16/2013,14:31:49,23.729,N,98.181,W
9/16/2013,14:33:49,23.729,N,98.186,W
9/16/2013,14:35:49,23.729,N,98.191,W
9/16/2013,14:37:49,23.729,N,98.196,W
9/16/2013,14:39:49,23.729,N,98.201,W
9/16/2013,14:41:49,23.729,N,98.206,W
9/16/2013,14:43:49,23.728,N,98.211,W
9/16/2013,14:45:48,23.728,N,98.216,W
9/16/2013,14:47:48,23.728,N,98.22,W
9/16/2013,14:49:48,23.728,N,98.225,W
9/16/2013,14:51:48,23.728,N,98.23,W
9/16/2013,14:53:48,23.728,N,98.235,W
9/16/2013,14:55:48,23.728,N,98.24,W
9/16/2013,14:57:48,23.728,N,98.245,W
9/16/2013,14:59:49,23.727,N,98.25,W
9/16/2013,15:01:49,23.727,N,98.255,W
9/16/2013,15:03:49,23.727,N,98.26,W
9/16/2013,15:05:49,23.727,N,98.265,W
9/16/2013,15:07:49,23.727,N,98.27,W
9/16/2013,15:09:49,23.727,N,98.275,W
9/16/2013,15:11:49,23.726,N,98.28,W
9/16/2013,15:13:49,23.726,N,98.285,W
9/16/2013,15:15:48,23.726,N,98.29,W
9/16/2013,15:17:48,23.726,N,98.295,W
9/16/2013,15:19:48,23.726,N,98.3,W
9/16/2013,15:21:48,23.726,N,98.305,W
9/16/2013,15:23:48,23.725,N,98.31,W
9/16/2013,15:25:48,23.725,N,98.315,W
9/16/2013,15:27:48,23.725,N,98.32,W
9/16/2013,15:29:49,23.725,N,98.325,W
9/16/2013,15:31:49,23.725,N,98.33,W
9/16/2013,15:33:49,23.724,N,98.335,W
9/16/2013,15:35:49,23.724,N,98.34,W
9/16/2013,15:37:49,23.724,N,98.345,W
9/16/2013,15:39:49,23.724,N,98.35,W
9/16/2013,15:41:49,23.723,N,98.355,W
9/16/2013,15:43:49,23.723,N,98.36,W
9/16/2013,15:45:48,23.723,N,98.365,W
9/16/2013,15:47:48,23.723,N,98.37,W
9/16/2013,15:49:48,23.722,N,98.375,W
9/16/2013,15:51:48,23.722,N,98.38,W
9/16/2013,15:53:48,23.722,N,98.385,W
9/16/2013,15:55:48,23.722,N,98.39,W
9/16/2013,15:57:48,23.721,N,98.395,W
9/16/2013,15:59:49,23.721,N,98.4,W
9/16/2013,16:01:49,23.721,N,98.405,W
9/16/2013,16:03:49,23.72,N,98.41,W
9/16/2013,16:05:49,23.72,N,98.415,W
9/16/2013,16:07:49,23.72,N,98.42,W
9/16/2013,16:09:49,23.72,N,98.425,W
9/16/2013,16:11:49,23.719,N,98.43,W
9/16/2013,16:13:49,23.719,N,98.435,W
9/16/2013,16:15:48,23.719,N,98.44,W
9/16/2013,16:17:48,23.718,N,98.445,W
9/16/2013,16:19:48,23.718,N,98.45,W
9/16/2013,16:21:48,23.718,N,98.455,W
9/16/2013,16:23:48,23.717,N,98.46,W
9/16/2013,16:25:48,23.717,N,98.465,W
9/16/2013,16:27:48,23.717,N,98.47,W
9/16/2013,16:29:49,23.716,N,98.475,W
9/16/2013,16:31:49,23.716,N,98.48,W
9/16/2013,16:33:49,23.716,N,98.485,W
9/16/2013,16:35:49,23.715,N,98.49,W
9/16/2013,16:37:49,23.715,N,98.495,W
9/16/2013,16:39:49,23.715,N,98.5,W
9/16/2013,16:41:49,23.714,N,98.504,W
9/16/2013,16:43:49,23.714,N,98.509,W
9/16/2013,16:45:48,23.714,N,98.514,W
9/16/2013,16:47:48,23.713,N,98.52,W
9/16/2013,16:49:48,23.713,N,98.524,W
9/16/2013,16:51:48,23.713,N,98.529,W
9/16/2013,16:53:48,23.712,N,98.534,W
9/16/2013,16:55:48,23.712,N,98.539,W
9/16/2013,16:57:48,23.712,N,98.544,W
9/16/2013,16:59:49,23.711,N,98.549,W
9/16/2013,17:01:49,23.711,N,98.554,W
9/16/2013,17:03:49,23.711,N,98.56,W
9/16/2013,17:05:49,23.71,N,98.564,W
9/16/2013,17:07:49,23.71,N,98.569,W
9/16/2013,17:09:49,23.71,N,98.574,W
9/16/2013,17:11:49,23.709,N,98.579,W
9/16/2013,17:13:49,23.709,N,98.584,W
9/16/2013,17:15:48,23.708,N,98.589,W
9/16/2013,17:17:48,23.708,N,98.594,W
9/16/2013,17:19:48,23.708,N,98.599,W
9/16/2013,17:21:48,23.707,N,98.604,W
9/16/2013,17:23:48,23.707,N,98.609,W
9/16/2013,17:25:48,23.707,N,98.614,W
9/16/2013,17:27:48,23.706,N,98.619,W
9/16/2013,17:29:49,23.706,N,98.625,W
9/16/2013,17:31:49,23.705,N,98.629,W
9/16/2013,17:33:49,23.705,N,98.634,W
9/16/2013,17:35:49,23.705,N,98.64,W
9/16/2013,17:37:49,23.704,N,98.645,W
9/16/2013,17:39:49,23.704,N,98.649,W
9/16/2013,17:41:49,23.703,N,98.655,W
9/16/2013,17:43:49,23.703,N,98.66,W
9/16/2013,17:45:48,23.703,N,98.665,W
9/16/2013,17:47:48,23.702,N,98.67,W
9/16/2013,17:49:48,23.702,N,98.675,W
9/16/2013,17:51:48,23.702,N,98.68,W
9/16/2013,17:53:48,23.701,N,98.685,W
9/16/2013,17:55:48,23.701,N,98.69,W
9/16/2013,17:57:48,23.7,N,98.695,W
9/16/2013,17:59:49,23.7,N,98.7,W
