Track,for,Lili,2002,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
9/27/2002,10:55:42,16.078,N,74.558,W,4
9/27/2002,10:57:42,16.079,N,74.558,W,4
9/27/2002,10:59:42,16.08,N,74.558,W,4
9/27/2002,11:01:42,16.08,N,74.558,W,4
9/27/2002,11:03:42,16.081,N,74.558,W,4
9/27/2002,11:05:42,16.081,N,74.557,W,4
9/27/2002,11:07:42,16.082,N,74.557,W,4
9/27/2002,11:09:42,16.082,N,74.557,W,4
9/27/2002,11:11:41,16.083,N,74.557,W,4
9/27/2002,11:13:41,16.084,N,74.557,W,4
9/27/2002,11:15:41,16.084,N,74.557,W,4
9/27/2002,11:17:41,16.085,N,74.557,W,4
9/27/2002,11:19:41,16.085,N,74.556,W,4
9/27/2002,11:21:41,16.086,N,74.556,W,4
9/27/2002,11:23:41,16.087,N,74.556,W,4
9/27/2002,11:25:42,16.087,N,74.556,W,4
9/27/2002,11:27:42,16.088,N,74.556,W,4
9/27/2002,11:29:42,16.088,N,74.555,W,4
9/27/2002,11:31:42,16.089,N,74.555,W,4
9/27/2002,11:33:42,16.09,N,74.555,W,4
9/27/2002,11:35:42,16.09,N,74.555,W,4
9/27/2002,11:37:42,16.091,N,74.555,W,4
9/27/2002,11:39:42,16.091,N,74.554,W,4
9/27/2002,11:41:41,16.092,N,74.554,W,4
9/27/2002,11:43:41,16.093,N,74.554,W,4
9/27/2002,11:45:41,16.093,N,74.554,W,4
9/27/2002,11:47:41,16.094,N,74.553,W,4
9/27/2002,11:49:41,16.094,N,74.553,W,4
9/27/2002,11:51:40,16.095,N,74.553,W,4
9/27/2002,11:53:40,16.096,N,74.553,W,4
9/27/2002,11:55:40,16.096,N,74.552,W,4
9/27/2002,11:57:40,16.097,N,74.552,W,4
9/27/2002,11:59:40,16.097,N,74.552,W,4
9/27/2002,12:01:40,16.098,N,74.552,W,4
9/27/2002,12:03:40,16.099,N,74.551,W,4
9/27/2002,12:05:39,16.099,N,74.551,W,4
9/27/2002,12:07:39,16.1,N,74.551,W,4
9/27/2002,12:09:39,16.1,N,74.551,W,4
9/27/2002,12:11:39,16.101,N,74.55,W,4
9/27/2002,12:13:39,16.102,N,74.55,W,4
9/27/2002,12:15:00,16.102,N,74.55,W,4
9/27/2002,12:16:59,16.103,N,74.55,W,4
9/27/2002,12:18:59,16.104,N,74.55,W,4
9/27/2002,12:20:59,16.105,N,74.55,W,4
9/27/2002,12:22:59,16.106,N,74.55,W,4
9/27/2002,12:24:59,16.107,N,74.55,W,4
9/27/2002,12:26:59,16.108,N,74.55,W,4
9/27/2002,12:28:59,16.109,N,74.55,W,4
9/27/2002,12:31:00,16.11,N,74.55,W,4
9/27/2002,12:33:00,16.112,N,74.551,W,4
9/27/2002,12:35:00,16.113,N,74.551,W,4
9/27/2002,12:37:00,16.115,N,74.551,W,4
9/27/2002,12:39:00,16.117,N,74.552,W,4
9/27/2002,12:41:00,16.118,N,74.553,W,4
9/27/2002,12:43:00,16.12,N,74.553,W,4
9/27/2002,12:45:00,16.122,N,74.554,W,4
9/27/2002,12:46:59,16.124,N,74.555,W,4
9/27/2002,12:48:59,16.127,N,74.556,W,4
9/27/2002,12:50:59,16.129,N,74.556,W,4
9/27/2002,12:52:59,16.131,N,74.558,W,4
9/27/2002,12:54:59,16.134,N,74.559,W,4
9/27/2002,12:56:59,16.137,N,74.56,W,4
9/27/2002,12:58:59,16.14,N,74.561,W,4
9/27/2002,13:01:00,16.143,N,74.563,W,4
9/27/2002,13:03:00,16.146,N,74.564,W,4
9/27/2002,13:05:00,16.149,N,74.566,W,4
9/27/2002,13:07:00,16.153,N,74.568,W,4
9/27/2002,13:09:00,16.157,N,74.569,W,4
9/27/2002,13:11:00,16.161,N,74.571,W,4
9/27/2002,13:13:00,16.165,N,74.574,W,4
9/27/2002,13:15:00,16.169,N,74.576,W,4
9/27/2002,13:16:59,16.173,N,74.578,W,4
9/27/2002,13:18:59,16.178,N,74.581,W,4
9/27/2002,13:20:59,16.182,N,74.583,W,4
9/27/2002,13:22:59,16.187,N,74.586,W,4
9/27/2002,13:24:59,16.192,N,74.589,W,4
9/27/2002,13:26:59,16.197,N,74.591,W,4
9/27/2002,13:28:59,16.202,N,74.594,W,4
9/27/2002,13:31:00,16.207,N,74.597,W,4
9/27/2002,13:33:00,16.212,N,74.601,W,4
9/27/2002,13:35:00,16.217,N,74.604,W,4
9/27/2002,13:37:00,16.223,N,74.607,W,4
9/27/2002,13:39:00,16.228,N,74.611,W,4
9/27/2002,13:41:00,16.233,N,74.614,W,4
9/27/2002,13:43:00,16.239,N,74.618,W,4
9/27/2002,13:45:00,16.244,N,74.621,W,4
9/27/2002,13:46:59,16.25,N,74.625,W,4
9/27/2002,13:48:59,16.255,N,74.629,W,4
9/27/2002,13:50:59,16.261,N,74.633,W,4
9/27/2002,13:52:59,16.266,N,74.637,W,4
9/27/2002,13:54:59,16.272,N,74.641,W,4
9/27/2002,13:56:59,16.277,N,74.645,W,4
9/27/2002,13:58:59,16.283,N,74.65,W,4
9/27/2002,13:59:10,16.283,N,74.65,W,4
9/27/2002,14:01:10,16.285,N,74.654,W,4
9/27/2002,14:03:10,16.288,N,74.659,W,4
9/27/2002,14:05:10,16.29,N,74.663,W,4
9/27/2002,14:07:10,16.292,N,74.668,W,4
9/27/2002,14:09:10,16.294,N,74.673,W,4
9/27/2002,14:11:10,16.296,N,74.678,W,4
9/27/2002,14:13:09,16.298,N,74.683,W,4
9/27/2002,14:15:09,16.3,N,74.688,W,4
9/27/2002,14:17:09,16.301,N,74.693,W,4
9/27/2002,14:19:09,16.303,N,74.698,W,4
9/27/2002,14:21:09,16.305,N,74.704,W,4
9/27/2002,14:23:09,16.307,N,74.709,W,4
9/27/2002,14:25:09,16.308,N,74.715,W,4
9/27/2002,14:27:09,16.31,N,74.721,W,4
9/27/2002,14:29:10,16.312,N,74.726,W,4
9/27/2002,14:31:10,16.314,N,74.732,W,4
9/27/2002,14:33:10,16.315,N,74.738,W,4
9/27/2002,14:35:10,16.317,N,74.744,W,4
9/27/2002,14:37:10,16.318,N,74.75,W,4
9/27/2002,14:39:10,16.32,N,74.756,W,4
9/27/2002,14:41:10,16.322,N,74.762,W,4
9/27/2002,14:43:09,16.323,N,74.768,W,4
9/27/2002,14:45:09,16.325,N,74.774,W,4
9/27/2002,14:47:09,16.327,N,74.78,W,4
9/27/2002,14:49:09,16.328,N,74.786,W,4
9/27/2002,14:51:09,16.33,N,74.792,W,4
9/27/2002,14:53:09,16.332,N,74.798,W,4
9/27/2002,14:55:09,16.333,N,74.804,W,4
9/27/2002,14:57:09,16.335,N,74.81,W,4
9/27/2002,14:59:10,16.337,N,74.816,W,4
9/27/2002,15:01:10,16.339,N,74.822,W,4
9/27/2002,15:03:10,16.341,N,74.828,W,4
9/27/2002,15:05:10,16.343,N,74.834,W,4
9/27/2002,15:07:10,16.345,N,74.84,W,4
9/27/2002,15:09:10,16.347,N,74.845,W,4
9/27/2002,15:11:10,16.349,N,74.851,W,4
9/27/2002,15:13:09,16.351,N,74.857,W,4
9/27/2002,15:15:09,16.353,N,74.863,W,4
9/27/2002,15:17:09,16.355,N,74.868,W,4
9/27/2002,15:19:09,16.358,N,74.874,W,4
9/27/2002,15:21:09,16.36,N,74.879,W,4
9/27/2002,15:23:09,16.363,N,74.884,W,4
9/27/2002,15:25:09,16.365,N,74.89,W,4
9/27/2002,15:27:09,16.368,N,74.895,W,4
9/27/2002,15:29:10,16.371,N,74.9,W,4
9/27/2002,15:31:10,16.374,N,74.905,W,4
9/27/2002,15:33:10,16.377,N,74.91,W,4
9/27/2002,15:35:10,16.38,N,74.914,W,4
9/27/2002,15:37:10,16.383,N,74.919,W,4
9/27/2002,15:39:10,16.386,N,74.923,W,4
9/27/2002,15:41:10,16.39,N,74.927,W,4
9/27/2002,15:43:09,16.393,N,74.932,W,4
9/27/2002,15:45:09,16.397,N,74.936,W,4
9/27/2002,15:46:25,16.399,N,74.938,W,4
9/27/2002,15:48:25,16.403,N,74.942,W,4
9/27/2002,15:50:25,16.406,N,74.946,W,4
9/27/2002,15:52:25,16.41,N,74.949,W,4
9/27/2002,15:54:24,16.414,N,74.953,W,4
9/27/2002,15:56:24,16.417,N,74.956,W,4
9/27/2002,15:58:24,16.421,N,74.96,W,4
9/27/2002,16:00:24,16.425,N,74.963,W,4
9/27/2002,16:02:24,16.429,N,74.966,W,4
9/27/2002,16:04:24,16.434,N,74.969,W,4
9/27/2002,16:06:24,16.438,N,74.972,W,4
9/27/2002,16:08:24,16.442,N,74.975,W,4
9/27/2002,16:10:25,16.447,N,74.978,W,4
9/27/2002,16:12:25,16.451,N,74.98,W,4
9/27/2002,16:14:25,16.456,N,74.983,W,4
9/27/2002,16:16:25,16.46,N,74.985,W,4
9/27/2002,16:18:25,16.465,N,74.988,W,4
9/27/2002,16:20:25,16.47,N,74.99,W,4
9/27/2002,16:22:25,16.475,N,74.992,W,4
9/27/2002,16:24:24,16.48,N,74.994,W,4
9/27/2002,16:26:24,16.485,N,74.996,W,4
9/27/2002,16:28:24,16.491,N,74.998,W,4
9/27/2002,16:30:24,16.496,N,74.999,W,4
9/27/2002,16:32:24,16.502,N,75.001,W,4
9/27/2002,16:34:24,16.507,N,75.002,W,4
9/27/2002,16:36:24,16.513,N,75.004,W,4
9/27/2002,16:38:24,16.519,N,75.005,W,4
9/27/2002,16:40:25,16.525,N,75.006,W,4
9/27/2002,16:42:25,16.531,N,75.007,W,4
9/27/2002,16:44:25,16.537,N,75.008,W,4
9/27/2002,16:46:25,16.543,N,75.008,W,4
9/27/2002,16:48:25,16.55,N,75.009,W,4
9/27/2002,16:50:25,16.556,N,75.009,W,4
9/27/2002,16:52:25,16.563,N,75.01,W,4
9/27/2002,16:54:24,16.569,N,75.01,W,4
9/27/2002,16:56:24,16.576,N,75.01,W,4
9/27/2002,16:58:24,16.583,N,75.01,W,4
9/27/2002,17:00:24,16.59,N,75.009,W,4
9/27/2002,17:02:24,16.598,N,75.009,W,4
9/27/2002,17:04:24,16.605,N,75.008,W,4
9/27/2002,17:06:24,16.612,N,75.007,W,4
9/27/2002,17:08:24,16.62,N,75.007,W,4
9/27/2002,17:10:25,16.628,N,75.006,W,4
9/27/2002,17:12:25,16.636,N,75.004,W,4
9/27/2002,17:14:25,16.644,N,75.003,W,4
9/27/2002,17:16:25,16.652,N,75.002,W,4
9/27/2002,17:18:25,16.66,N,75,W,4
9/27/2002,17:20:25,16.669,N,74.998,W,4
9/27/2002,17:22:25,16.677,N,74.996,W,4
9/27/2002,17:24:24,16.686,N,74.994,W,4
9/27/2002,17:26:24,16.695,N,74.992,W,4
9/27/2002,17:28:24,16.703,N,74.99,W,4
9/27/2002,17:30:24,16.712,N,74.987,W,4
9/27/2002,17:32:24,16.722,N,74.984,W,4
9/27/2002,17:34:24,16.731,N,74.982,W,4
9/27/2002,17:34:53,16.733,N,74.981,W,4
9/27/2002,17:36:53,16.739,N,74.982,W,4
9/27/2002,17:38:53,16.745,N,74.982,W,4
9/27/2002,17:40:52,16.751,N,74.983,W,4
9/27/2002,17:42:52,16.757,N,74.984,W,4
9/27/2002,17:44:52,16.763,N,74.985,W,4
9/27/2002,17:46:52,16.768,N,74.985,W,4
9/27/2002,17:48:52,16.774,N,74.986,W,4
9/27/2002,17:50:52,16.78,N,74.987,W,4
9/27/2002,17:52:52,16.786,N,74.988,W,4
9/27/2002,17:54:52,16.792,N,74.988,W,4
9/27/2002,17:56:53,16.798,N,74.989,W,4
9/27/2002,17:58:53,16.803,N,74.99,W,4
9/27/2002,18:00:53,16.809,N,74.99,W,4
9/27/2002,18:02:53,16.815,N,74.991,W,4
9/27/2002,18:04:53,16.821,N,74.992,W,4
9/27/2002,18:06:53,16.826,N,74.992,W,4
9/27/2002,18:08:53,16.832,N,74.993,W,4
9/27/2002,18:10:52,16.838,N,74.994,W,4
9/27/2002,18:12:52,16.843,N,74.994,W,4
9/27/2002,18:14:52,16.849,N,74.995,W,4
9/27/2002,18:16:52,16.855,N,74.996,W,4
9/27/2002,18:18:52,16.86,N,74.996,W,4
9/27/2002,18:20:52,16.866,N,74.997,W,4
9/27/2002,18:22:52,16.872,N,74.998,W,4
9/27/2002,18:24:52,16.877,N,74.998,W,4
9/27/2002,18:26:53,16.883,N,74.999,W,4
9/27/2002,18:28:53,16.888,N,75,W,4
9/27/2002,18:30:53,16.894,N,75,W,4
9/27/2002,18:32:53,16.899,N,75.001,W,4
9/27/2002,18:34:53,16.905,N,75.002,W,4
9/27/2002,18:36:53,16.91,N,75.002,W,4
9/27/2002,18:38:53,16.916,N,75.003,W,4
9/27/2002,18:40:52,16.921,N,75.003,W,4
9/27/2002,18:42:52,16.927,N,75.004,W,4
9/27/2002,18:44:52,16.932,N,75.005,W,4
9/27/2002,18:46:52,16.937,N,75.005,W,4
9/27/2002,18:48:52,16.943,N,75.006,W,4
9/27/2002,18:50:52,16.948,N,75.006,W,4
9/27/2002,18:52:52,16.953,N,75.007,W,4
9/27/2002,18:54:52,16.959,N,75.007,W,4
9/27/2002,18:56:53,16.964,N,75.008,W,4
9/27/2002,18:58:53,16.969,N,75.009,W,4
9/27/2002,19:00:53,16.974,N,75.009,W,4
9/27/2002,19:02:53,16.98,N,75.01,W,4
9/27/2002,19:04:53,16.985,N,75.01,W,4
9/27/2002,19:06:53,16.99,N,75.011,W,4
9/27/2002,19:08:53,16.995,N,75.011,W,4
9/27/2002,19:10:52,17,N,75.012,W,4
9/27/2002,19:12:52,17.005,N,75.012,W,4
9/27/2002,19:14:52,17.01,N,75.013,W,4
9/27/2002,19:16:52,17.015,N,75.013,W,4
9/27/2002,19:18:52,17.021,N,75.014,W,4
9/27/2002,19:20:52,17.026,N,75.014,W,4
9/27/2002,19:22:52,17.03,N,75.015,W,4
9/27/2002,19:24:52,17.035,N,75.015,W,4
9/27/2002,19:26:53,17.04,N,75.016,W,4
9/27/2002,19:28:53,17.045,N,75.016,W,4
9/27/2002,19:30:53,17.05,N,75.017,W,4
9/27/2002,19:32:53,17.055,N,75.017,W,4
9/27/2002,19:34:53,17.06,N,75.018,W,4
9/27/2002,19:36:53,17.065,N,75.018,W,4
9/27/2002,19:38:53,17.069,N,75.019,W,4
9/27/2002,19:40:52,17.074,N,75.019,W,4
9/27/2002,19:42:52,17.079,N,75.02,W,4
9/27/2002,19:44:52,17.084,N,75.02,W,4
9/27/2002,19:46:52,17.088,N,75.02,W,4
9/27/2002,19:48:52,17.093,N,75.021,W,4
9/27/2002,19:50:52,17.098,N,75.021,W,4
9/27/2002,19:52:52,17.102,N,75.022,W,4
9/27/2002,19:54:52,17.107,N,75.022,W,4
9/27/2002,19:56:53,17.111,N,75.022,W,4
9/27/2002,19:58:53,17.116,N,75.023,W,4
9/27/2002,20:00:53,17.12,N,75.023,W,4
9/27/2002,20:02:53,17.125,N,75.024,W,4
9/27/2002,20:04:53,17.129,N,75.024,W,4
9/27/2002,20:06:53,17.134,N,75.024,W,4
9/27/2002,20:08:53,17.138,N,75.025,W,4
9/27/2002,20:10:52,17.142,N,75.025,W,4
9/27/2002,20:12:52,17.147,N,75.025,W,4
9/27/2002,20:14:52,17.151,N,75.026,W,4
9/27/2002,20:16:52,17.155,N,75.026,W,4
9/27/2002,20:18:52,17.159,N,75.026,W,4
9/27/2002,20:20:52,17.164,N,75.027,W,4
9/27/2002,20:22:52,17.168,N,75.027,W,4
9/27/2002,20:24:52,17.172,N,75.027,W,4
9/27/2002,20:26:53,17.176,N,75.027,W,4
9/27/2002,20:28:53,17.18,N,75.028,W,4
9/27/2002,20:30:53,17.184,N,75.028,W,4
9/27/2002,20:32:53,17.188,N,75.028,W,4
9/27/2002,20:34:53,17.192,N,75.028,W,4
9/27/2002,20:36:53,17.196,N,75.029,W,4
9/27/2002,20:38:53,17.2,N,75.029,W,4
9/27/2002,20:40:52,17.204,N,75.029,W,4
9/27/2002,20:42:52,17.208,N,75.029,W,4
9/27/2002,20:44:52,17.212,N,75.03,W,4
9/27/2002,20:46:52,17.215,N,75.03,W,4
9/27/2002,20:48:52,17.219,N,75.03,W,4
9/27/2002,20:50:52,17.223,N,75.03,W,4
9/27/2002,20:52:52,17.227,N,75.03,W,4
9/27/2002,20:54:52,17.23,N,75.03,W,4
9/27/2002,20:56:53,17.234,N,75.031,W,4
9/27/2002,20:58:53,17.237,N,75.031,W,4
9/27/2002,21:00:53,17.241,N,75.031,W,4
9/27/2002,21:02:53,17.245,N,75.031,W,4
9/27/2002,21:04:53,17.248,N,75.031,W,4
9/27/2002,21:06:53,17.252,N,75.031,W,4
9/27/2002,21:08:53,17.255,N,75.032,W,4
9/27/2002,21:10:52,17.258,N,75.032,W,4
9/27/2002,21:12:52,17.262,N,75.032,W,4
9/27/2002,21:14:52,17.265,N,75.032,W,4
9/27/2002,21:16:52,17.269,N,75.032,W,4
9/27/2002,21:18:52,17.272,N,75.032,W,4
9/27/2002,21:20:52,17.275,N,75.032,W,4
9/27/2002,21:22:52,17.278,N,75.033,W,4
9/27/2002,21:24:52,17.282,N,75.033,W,4
9/27/2002,21:26:53,17.285,N,75.033,W,4
9/27/2002,21:28:53,17.288,N,75.033,W,4
9/27/2002,21:30:53,17.291,N,75.033,W,4
9/27/2002,21:32:53,17.294,N,75.033,W,4
9/27/2002,21:34:53,17.297,N,75.033,W,4
9/27/2002,21:36:53,17.3,N,75.033,W,4
9/27/2002,21:38:53,17.303,N,75.034,W,4
9/27/2002,21:40:52,17.306,N,75.034,W,4
9/27/2002,21:42:52,17.309,N,75.034,W,4
9/27/2002,21:44:52,17.312,N,75.034,W,4
9/27/2002,21:46:52,17.315,N,75.034,W,4
9/27/2002,21:48:52,17.318,N,75.034,W,4
9/27/2002,21:50:52,17.321,N,75.034,W,4
9/27/2002,21:52:52,17.324,N,75.035,W,4
9/27/2002,21:54:52,17.327,N,75.035,W,4
9/27/2002,21:56:53,17.329,N,75.035,W,4
9/27/2002,21:58:53,17.332,N,75.035,W,4
9/27/2002,22:00:53,17.335,N,75.035,W,4
9/27/2002,22:02:53,17.337,N,75.035,W,4
9/27/2002,22:04:53,17.34,N,75.035,W,4
9/27/2002,22:06:53,17.343,N,75.036,W,4
9/27/2002,22:08:53,17.345,N,75.036,W,4
9/27/2002,22:10:52,17.348,N,75.036,W,4
9/27/2002,22:12:52,17.351,N,75.036,W,4
9/27/2002,22:14:52,17.353,N,75.036,W,4
9/27/2002,22:16:52,17.356,N,75.037,W,4
9/27/2002,22:18:52,17.358,N,75.037,W,4
9/27/2002,22:20:52,17.36,N,75.037,W,4
9/27/2002,22:22:52,17.363,N,75.037,W,4
9/27/2002,22:24:52,17.365,N,75.037,W,4
9/27/2002,22:26:53,17.368,N,75.038,W,4
9/27/2002,22:28:53,17.37,N,75.038,W,4
9/27/2002,22:30:53,17.372,N,75.038,W,4
9/27/2002,22:32:53,17.375,N,75.038,W,4
9/27/2002,22:34:53,17.377,N,75.039,W,4
9/27/2002,22:36:53,17.379,N,75.039,W,4
9/27/2002,22:38:53,17.381,N,75.039,W,4
9/27/2002,22:40:52,17.384,N,75.039,W,4
9/27/2002,22:42:52,17.386,N,75.04,W,4
9/27/2002,22:44:52,17.388,N,75.04,W,4
9/27/2002,22:46:52,17.39,N,75.04,W,4
9/27/2002,22:48:52,17.392,N,75.041,W,4
9/27/2002,22:50:52,17.394,N,75.041,W,4
9/27/2002,22:52:52,17.396,N,75.041,W,4
9/27/2002,22:54:52,17.398,N,75.042,W,4
9/27/2002,22:56:53,17.4,N,75.042,W,4
9/27/2002,22:58:53,17.402,N,75.042,W,4
9/27/2002,23:00:53,17.404,N,75.043,W,4
9/27/2002,23:02:53,17.406,N,75.043,W,4
9/27/2002,23:04:53,17.408,N,75.044,W,4
9/27/2002,23:06:53,17.41,N,75.044,W,4
9/27/2002,23:08:53,17.412,N,75.044,W,4
9/27/2002,23:10:52,17.413,N,75.045,W,4
9/27/2002,23:12:52,17.415,N,75.045,W,4
9/27/2002,23:14:52,17.417,N,75.046,W,4
9/27/2002,23:16:52,17.419,N,75.046,W,4
9/27/2002,23:18:52,17.421,N,75.047,W,4
9/27/2002,23:20:52,17.422,N,75.047,W,4
9/27/2002,23:22:52,17.424,N,75.048,W,4
9/27/2002,23:24:52,17.426,N,75.048,W,4
9/27/2002,23:26:53,17.427,N,75.049,W,4
9/27/2002,23:28:53,17.429,N,75.049,W,4
9/27/2002,23:30:53,17.43,N,75.05,W,4
9/27/2002,23:32:53,17.432,N,75.051,W,4
9/27/2002,23:34:53,17.434,N,75.051,W,4
9/27/2002,23:36:53,17.435,N,75.052,W,4
9/27/2002,23:38:53,17.437,N,75.052,W,4
9/27/2002,23:40:52,17.438,N,75.053,W,4
9/27/2002,23:42:52,17.44,N,75.054,W,4
9/27/2002,23:44:52,17.441,N,75.054,W,4
9/27/2002,23:46:52,17.442,N,75.055,W,4
9/27/2002,23:48:52,17.444,N,75.056,W,4
9/27/2002,23:49:14,17.444,N,75.056,W,4
9/27/2002,23:51:14,17.442,N,75.065,W,4
9/27/2002,23:53:14,17.439,N,75.074,W,4
9/27/2002,23:55:13,17.437,N,75.083,W,4
9/27/2002,23:57:13,17.435,N,75.092,W,4
9/27/2002,23:59:13,17.432,N,75.101,W,4
9/28/2002,0:01:13,17.43,N,75.11,W,4
9/28/2002,0:03:13,17.427,N,75.119,W,4
9/28/2002,0:05:13,17.425,N,75.129,W,4
9/28/2002,0:07:13,17.422,N,75.138,W,4
9/28/2002,0:09:14,17.42,N,75.147,W,4
9/28/2002,0:11:14,17.417,N,75.156,W,4
9/28/2002,0:13:14,17.415,N,75.165,W,4
9/28/2002,0:15:14,17.412,N,75.174,W,4
9/28/2002,0:17:14,17.41,N,75.183,W,4
9/28/2002,0:19:14,17.407,N,75.192,W,4
9/28/2002,0:21:14,17.404,N,75.201,W,4
9/28/2002,0:23:14,17.402,N,75.21,W,4
9/28/2002,0:25:13,17.399,N,75.219,W,4
9/28/2002,0:27:13,17.397,N,75.228,W,4
9/28/2002,0:29:13,17.394,N,75.238,W,4
9/28/2002,0:31:13,17.391,N,75.247,W,4
9/28/2002,0:33:13,17.389,N,75.255,W,4
9/28/2002,0:35:13,17.386,N,75.264,W,4
9/28/2002,0:37:13,17.383,N,75.273,W,4
9/28/2002,0:39:14,17.381,N,75.282,W,4
9/28/2002,0:41:14,17.378,N,75.291,W,4
9/28/2002,0:43:14,17.376,N,75.3,W,4
9/28/2002,0:45:14,17.373,N,75.309,W,4
9/28/2002,0:47:14,17.37,N,75.317,W,4
9/28/2002,0:49:14,17.368,N,75.326,W,4
9/28/2002,0:51:14,17.365,N,75.335,W,4
9/28/2002,0:53:14,17.363,N,75.343,W,4
9/28/2002,0:55:13,17.36,N,75.352,W,4
9/28/2002,0:57:13,17.357,N,75.36,W,4
9/28/2002,0:59:13,17.355,N,75.369,W,4
9/28/2002,1:01:13,17.352,N,75.377,W,4
9/28/2002,1:03:13,17.35,N,75.386,W,4
9/28/2002,1:05:13,17.347,N,75.394,W,4
9/28/2002,1:07:13,17.345,N,75.402,W,4
9/28/2002,1:09:14,17.343,N,75.41,W,4
9/28/2002,1:11:14,17.34,N,75.418,W,4
9/28/2002,1:13:14,17.338,N,75.426,W,4
9/28/2002,1:15:14,17.335,N,75.434,W,4
9/28/2002,1:17:14,17.333,N,75.442,W,4
9/28/2002,1:19:14,17.331,N,75.45,W,4
9/28/2002,1:21:14,17.328,N,75.458,W,4
9/28/2002,1:23:14,17.326,N,75.466,W,4
9/28/2002,1:25:13,17.324,N,75.473,W,4
9/28/2002,1:27:13,17.322,N,75.481,W,4
9/28/2002,1:29:13,17.319,N,75.488,W,4
9/28/2002,1:31:13,17.317,N,75.495,W,4
9/28/2002,1:33:13,17.315,N,75.502,W,4
9/28/2002,1:35:13,17.313,N,75.51,W,4
9/28/2002,1:37:13,17.311,N,75.517,W,4
9/28/2002,1:39:14,17.309,N,75.524,W,4
9/28/2002,1:41:14,17.307,N,75.53,W,4
9/28/2002,1:43:14,17.305,N,75.537,W,4
9/28/2002,1:45:14,17.304,N,75.544,W,4
9/28/2002,1:47:14,17.302,N,75.55,W,4
9/28/2002,1:49:14,17.3,N,75.557,W,4
9/28/2002,1:51:14,17.298,N,75.563,W,4
9/28/2002,1:53:14,17.297,N,75.569,W,4
9/28/2002,1:55:13,17.295,N,75.575,W,4
9/28/2002,1:57:13,17.293,N,75.581,W,4
9/28/2002,1:59:13,17.292,N,75.587,W,4
9/28/2002,2:01:13,17.29,N,75.593,W,4
9/28/2002,2:03:13,17.289,N,75.598,W,4
9/28/2002,2:05:13,17.288,N,75.604,W,4
9/28/2002,2:07:13,17.286,N,75.609,W,4
9/28/2002,2:09:14,17.285,N,75.614,W,4
9/28/2002,2:11:14,17.284,N,75.62,W,4
9/28/2002,2:13:14,17.283,N,75.624,W,4
9/28/2002,2:15:14,17.282,N,75.629,W,4
9/28/2002,2:17:14,17.281,N,75.634,W,4
9/28/2002,2:19:14,17.28,N,75.638,W,4
9/28/2002,2:21:14,17.279,N,75.643,W,4
9/28/2002,2:23:14,17.278,N,75.647,W,4
9/28/2002,2:25:13,17.277,N,75.651,W,4
9/28/2002,2:27:13,17.277,N,75.655,W,4
9/28/2002,2:29:13,17.276,N,75.659,W,4
9/28/2002,2:31:13,17.276,N,75.663,W,4
9/28/2002,2:33:13,17.275,N,75.667,W,4
9/28/2002,2:35:13,17.275,N,75.67,W,4
9/28/2002,2:37:13,17.274,N,75.674,W,4
9/28/2002,2:39:14,17.274,N,75.677,W,4
9/28/2002,2:41:14,17.274,N,75.68,W,4
9/28/2002,2:43:14,17.273,N,75.683,W,4
9/28/2002,2:45:14,17.273,N,75.686,W,4
9/28/2002,2:47:14,17.273,N,75.689,W,4
9/28/2002,2:49:14,17.273,N,75.691,W,4
9/28/2002,2:51:14,17.273,N,75.694,W,4
9/28/2002,2:53:14,17.273,N,75.696,W,4
9/28/2002,2:55:13,17.273,N,75.699,W,4
9/28/2002,2:57:13,17.273,N,75.701,W,4
9/28/2002,2:59:13,17.273,N,75.703,W,4
9/28/2002,3:01:13,17.273,N,75.705,W,4
9/28/2002,3:03:13,17.274,N,75.707,W,4
9/28/2002,3:05:13,17.274,N,75.709,W,4
9/28/2002,3:07:13,17.274,N,75.71,W,4
9/28/2002,3:09:14,17.275,N,75.712,W,4
9/28/2002,3:11:14,17.275,N,75.713,W,4
9/28/2002,3:13:14,17.276,N,75.715,W,4
9/28/2002,3:15:14,17.276,N,75.716,W,4
9/28/2002,3:17:14,17.277,N,75.717,W,4
9/28/2002,3:19:14,17.278,N,75.718,W,4
9/28/2002,3:21:14,17.278,N,75.719,W,4
9/28/2002,3:23:14,17.279,N,75.72,W,4
9/28/2002,3:25:13,17.28,N,75.721,W,4
9/28/2002,3:27:13,17.281,N,75.721,W,4
9/28/2002,3:29:13,17.282,N,75.722,W,4
9/28/2002,3:31:13,17.283,N,75.722,W,4
9/28/2002,3:33:13,17.284,N,75.723,W,4
9/28/2002,3:35:13,17.285,N,75.723,W,4
9/28/2002,3:37:13,17.286,N,75.723,W,4
9/28/2002,3:39:14,17.287,N,75.723,W,4
9/28/2002,3:41:14,17.288,N,75.723,W,4
9/28/2002,3:43:14,17.289,N,75.723,W,4
9/28/2002,3:45:14,17.29,N,75.723,W,4
9/28/2002,3:47:14,17.291,N,75.723,W,4
9/28/2002,3:49:14,17.293,N,75.722,W,4
9/28/2002,3:51:14,17.294,N,75.722,W,4
9/28/2002,3:53:14,17.295,N,75.721,W,4
9/28/2002,3:55:13,17.297,N,75.721,W,4
9/28/2002,3:57:13,17.298,N,75.72,W,4
9/28/2002,3:59:13,17.3,N,75.719,W,4
