Track,for,Franklin,2017,,,,
Date,Time,(UTC),Latitude,Longitude,,,
MM/DD/Year,HH:MM:SS,(deg),(deg),,,,
8/7/2017,17:14:09,17.964,N,85.184,W,-4.64,5.91
8/7/2017,17:16:09,17.97,N,85.189,W,-4.64,5.91
8/7/2017,17:18:10,17.977,N,85.195,W,-4.64,5.91
8/7/2017,17:20:09,17.983,N,85.2,W,-4.64,5.91
8/7/2017,17:22:09,17.989,N,85.205,W,-4.64,5.91
8/7/2017,17:24:10,17.996,N,85.211,W,-4.64,5.91
8/7/2017,17:26:10,18.002,N,85.216,W,-4.64,5.91
8/7/2017,17:28:09,18.009,N,85.221,W,-4.64,5.91
8/7/2017,17:30:09,18.015,N,85.226,W,-4.64,5.91
8/7/2017,17:32:10,18.021,N,85.232,W,-4.65,5.9
8/7/2017,17:34:10,18.028,N,85.237,W,-4.65,5.9
8/7/2017,17:36:09,18.034,N,85.242,W,-4.66,5.9
8/7/2017,17:38:09,18.04,N,85.247,W,-4.66,5.9
8/7/2017,17:40:10,18.047,N,85.253,W,-4.67,5.9
8/7/2017,17:42:10,18.053,N,85.258,W,-4.67,5.89
8/7/2017,17:44:09,18.059,N,85.263,W,-4.68,5.89
8/7/2017,17:46:09,18.066,N,85.269,W,-4.69,5.89
8/7/2017,17:48:10,18.072,N,85.274,W,-4.7,5.88
8/7/2017,17:50:09,18.078,N,85.279,W,-4.71,5.88
8/7/2017,17:52:09,18.085,N,85.285,W,-4.72,5.87
8/7/2017,17:54:10,18.091,N,85.29,W,-4.73,5.87
8/7/2017,17:56:10,18.097,N,85.295,W,-4.74,5.86
8/7/2017,17:58:09,18.104,N,85.301,W,-4.75,5.86
8/7/2017,18:00:09,18.11,N,85.306,W,-4.76,5.85
8/7/2017,18:02:10,18.116,N,85.312,W,-4.78,5.85
8/7/2017,18:04:10,18.123,N,85.317,W,-4.79,5.84
8/7/2017,18:06:09,18.129,N,85.322,W,-4.8,5.83
8/7/2017,18:08:09,18.135,N,85.328,W,-4.82,5.83
8/7/2017,18:10:10,18.142,N,85.333,W,-4.84,5.82
8/7/2017,18:12:10,18.148,N,85.339,W,-4.85,5.81
8/7/2017,18:14:09,18.154,N,85.344,W,-4.87,5.81
8/7/2017,18:16:09,18.16,N,85.35,W,-4.89,5.8
8/7/2017,18:18:10,18.167,N,85.356,W,-4.9,5.79
8/7/2017,18:20:09,18.173,N,85.361,W,-4.92,5.78
8/7/2017,18:22:09,18.179,N,85.367,W,-4.94,5.77
8/7/2017,18:24:10,18.185,N,85.372,W,-4.96,5.76
8/7/2017,18:26:10,18.192,N,85.378,W,-4.98,5.76
8/7/2017,18:28:09,18.198,N,85.384,W,-5.01,5.75
8/7/2017,18:30:09,18.204,N,85.389,W,-5.03,5.74
8/7/2017,18:32:10,18.21,N,85.395,W,-5.05,5.73
8/7/2017,18:34:10,18.216,N,85.401,W,-5.07,5.72
8/7/2017,18:36:09,18.223,N,85.407,W,-5.1,5.71
8/7/2017,18:38:09,18.229,N,85.412,W,-5.12,5.69
8/7/2017,18:40:10,18.235,N,85.418,W,-5.15,5.68
8/7/2017,18:42:10,18.241,N,85.424,W,-5.17,5.67
8/7/2017,18:44:09,18.247,N,85.43,W,-5.2,5.66
8/7/2017,18:46:09,18.253,N,85.436,W,-5.23,5.65
8/7/2017,18:48:10,18.259,N,85.442,W,-5.26,5.64
8/7/2017,18:50:09,18.265,N,85.448,W,-5.28,5.62
8/7/2017,18:52:09,18.271,N,85.454,W,-5.31,5.61
8/7/2017,18:54:10,18.277,N,85.46,W,-5.34,5.6
8/7/2017,18:56:10,18.283,N,85.466,W,-5.37,5.58
8/7/2017,18:58:09,18.29,N,85.472,W,-5.41,5.57
8/7/2017,19:00:09,18.296,N,85.478,W,-5.44,5.56
8/7/2017,19:02:10,18.301,N,85.485,W,-5.47,5.54
8/7/2017,19:04:10,18.307,N,85.491,W,-5.5,5.53
8/7/2017,19:06:09,18.313,N,85.497,W,-5.54,5.51
8/7/2017,19:08:09,18.319,N,85.503,W,-5.57,5.5
8/7/2017,19:10:10,18.325,N,85.51,W,-5.61,5.48
8/7/2017,19:12:10,18.331,N,85.516,W,-5.64,5.47
8/7/2017,19:14:09,18.337,N,85.523,W,-5.68,5.45
8/7/2017,19:16:09,18.343,N,85.529,W,-5.72,5.43
8/7/2017,19:18:10,18.349,N,85.536,W,-5.75,5.42
8/7/2017,19:20:09,18.355,N,85.542,W,-5.79,5.4
8/7/2017,19:22:09,18.36,N,85.549,W,-5.83,5.38
8/7/2017,19:24:10,18.366,N,85.555,W,-5.87,5.37
8/7/2017,19:26:10,18.372,N,85.562,W,-5.91,5.35
8/7/2017,19:28:09,18.378,N,85.569,W,-5.95,5.33
8/7/2017,19:30:09,18.384,N,85.576,W,-5.99,5.31
8/7/2017,19:32:10,18.389,N,85.582,W,-6.03,5.29
8/7/2017,19:34:10,18.395,N,85.589,W,-6.08,5.28
8/7/2017,19:36:09,18.401,N,85.596,W,-6.12,5.26
8/7/2017,19:38:09,18.406,N,85.603,W,-6.17,5.24
8/7/2017,19:40:10,18.412,N,85.61,W,-6.21,5.22
8/7/2017,19:42:10,18.418,N,85.617,W,-6.26,5.2
8/7/2017,19:44:09,18.423,N,85.625,W,-6.3,5.18
8/7/2017,19:46:09,18.429,N,85.632,W,-6.35,5.16
8/7/2017,19:48:10,18.434,N,85.639,W,-6.4,5.14
8/7/2017,19:50:09,18.44,N,85.646,W,-6.44,5.12
8/7/2017,19:52:09,18.445,N,85.654,W,-6.49,5.09
8/7/2017,19:54:10,18.451,N,85.661,W,-6.54,5.07
8/7/2017,19:56:10,18.456,N,85.669,W,-6.59,5.05
8/7/2017,19:58:09,18.462,N,85.676,W,-6.64,5.03
8/7/2017,20:00:09,18.467,N,85.684,W,-6.69,5.01
8/7/2017,20:02:10,18.473,N,85.691,W,-6.74,4.99
8/7/2017,20:04:10,18.478,N,85.699,W,-6.79,4.96
8/7/2017,20:06:09,18.483,N,85.707,W,-6.84,4.94
8/7/2017,20:08:09,18.489,N,85.715,W,-6.88,4.92
8/7/2017,20:10:10,18.494,N,85.722,W,-6.93,4.9
8/7/2017,20:12:10,18.499,N,85.73,W,-6.97,4.88
8/7/2017,20:14:09,18.504,N,85.738,W,-7.02,4.86
8/7/2017,20:16:09,18.51,N,85.746,W,-7.06,4.84
8/7/2017,20:18:10,18.515,N,85.754,W,-7.11,4.82
8/7/2017,20:20:09,18.52,N,85.762,W,-7.15,4.81
8/7/2017,20:22:09,18.525,N,85.771,W,-7.19,4.79
8/7/2017,20:24:10,18.53,N,85.779,W,-7.23,4.77
8/7/2017,20:26:10,18.536,N,85.787,W,-7.27,4.75
8/7/2017,20:28:09,18.541,N,85.795,W,-7.31,4.73
8/7/2017,20:30:09,18.546,N,85.804,W,-7.35,4.72
8/7/2017,20:32:10,18.551,N,85.812,W,-7.39,4.7
8/7/2017,20:34:10,18.556,N,85.821,W,-7.43,4.68
8/7/2017,20:36:09,18.561,N,85.829,W,-7.47,4.66
8/7/2017,20:38:09,18.566,N,85.838,W,-7.51,4.65
8/7/2017,20:40:10,18.571,N,85.846,W,-7.54,4.63
8/7/2017,20:42:10,18.576,N,85.855,W,-7.58,4.62
8/7/2017,20:44:09,18.581,N,85.863,W,-7.61,4.6
8/7/2017,20:45:00,18.583,N,85.867,W,-5.71,2.31
8/7/2017,20:46:59,18.585,N,85.874,W,-5.71,2.31
8/7/2017,20:49:00,18.588,N,85.88,W,-5.71,2.31
8/7/2017,20:51:00,18.59,N,85.886,W,-5.71,2.31
8/7/2017,20:52:59,18.593,N,85.893,W,-5.71,2.31
8/7/2017,20:54:59,18.595,N,85.899,W,-5.71,2.31
8/7/2017,20:57:00,18.598,N,85.906,W,-5.71,2.31
8/7/2017,20:59:00,18.6,N,85.913,W,-5.71,2.31
8/7/2017,21:00:59,18.603,N,85.919,W,-5.71,2.31
8/7/2017,21:02:59,18.605,N,85.926,W,-5.71,2.31
8/7/2017,21:05:00,18.608,N,85.932,W,-5.71,2.31
8/7/2017,21:07:00,18.61,N,85.939,W,-5.71,2.31
8/7/2017,21:08:59,18.613,N,85.945,W,-5.71,2.31
8/7/2017,21:10:59,18.615,N,85.952,W,-5.71,2.31
8/7/2017,21:13:00,18.618,N,85.958,W,-5.71,2.31
8/7/2017,21:15:00,18.62,N,85.965,W,-5.71,2.31
8/7/2017,21:16:59,18.623,N,85.971,W,-5.71,2.31
8/7/2017,21:19:00,18.625,N,85.978,W,-5.71,2.31
8/7/2017,21:21:00,18.628,N,85.984,W,-5.71,2.31
8/7/2017,21:22:59,18.63,N,85.991,W,-5.71,2.31
8/7/2017,21:24:59,18.633,N,85.997,W,-5.71,2.31
8/7/2017,21:27:00,18.635,N,86.004,W,-5.71,2.31
8/7/2017,21:29:00,18.638,N,86.01,W,-5.71,2.31
8/7/2017,21:30:59,18.64,N,86.017,W,-5.71,2.31
8/7/2017,21:32:59,18.643,N,86.023,W,-5.71,2.31
8/7/2017,21:35:00,18.645,N,86.03,W,-5.71,2.31
8/7/2017,21:37:00,18.648,N,86.036,W,-5.71,2.31
8/7/2017,21:38:59,18.65,N,86.043,W,-5.71,2.31
8/7/2017,21:40:59,18.653,N,86.049,W,-5.71,2.31
8/7/2017,21:43:00,18.655,N,86.056,W,-5.71,2.31
8/7/2017,21:45:00,18.658,N,86.062,W,-5.71,2.31
8/7/2017,21:46:59,18.66,N,86.069,W,-5.71,2.31
8/7/2017,21:49:00,18.663,N,86.075,W,-5.71,2.31
8/7/2017,21:51:00,18.665,N,86.082,W,-5.71,2.31
8/7/2017,21:52:59,18.668,N,86.088,W,-5.71,2.31
8/7/2017,21:54:59,18.67,N,86.095,W,-5.71,2.31
8/7/2017,21:57:00,18.673,N,86.101,W,-5.71,2.31
8/7/2017,21:59:00,18.675,N,86.108,W,-5.71,2.31
8/7/2017,22:00:59,18.678,N,86.114,W,-5.71,2.31
8/7/2017,22:02:59,18.68,N,86.121,W,-5.71,2.31
8/7/2017,22:05:00,18.683,N,86.127,W,-5.71,2.31
8/7/2017,22:07:00,18.685,N,86.134,W,-5.71,2.31
8/7/2017,22:08:59,18.688,N,86.14,W,-5.71,2.31
8/7/2017,22:10:59,18.69,N,86.147,W,-5.71,2.31
8/7/2017,22:13:00,18.693,N,86.153,W,-5.71,2.31
8/7/2017,22:15:00,18.695,N,86.16,W,-5.71,2.31
8/7/2017,22:16:59,18.698,N,86.166,W,-5.71,2.31
8/7/2017,22:19:00,18.7,N,86.173,W,-5.71,2.31
8/7/2017,22:21:00,18.702,N,86.179,W,-5.71,2.31
8/7/2017,22:22:59,18.705,N,86.186,W,-5.71,2.31
8/7/2017,22:24:59,18.707,N,86.192,W,-5.71,2.31
8/7/2017,22:27:00,18.71,N,86.199,W,-5.71,2.31
8/7/2017,22:29:00,18.712,N,86.205,W,-5.71,2.31
8/7/2017,22:30:59,18.715,N,86.212,W,-5.71,2.31
8/7/2017,22:32:40,18.717,N,86.217,W,-5.76,2.25
8/7/2017,22:34:40,18.719,N,86.224,W,-5.77,2.25
8/7/2017,22:36:39,18.722,N,86.23,W,-5.77,2.25
8/7/2017,22:38:39,18.724,N,86.237,W,-5.77,2.24
8/7/2017,22:40:40,18.727,N,86.243,W,-5.78,2.24
8/7/2017,22:42:39,18.729,N,86.25,W,-5.78,2.24
8/7/2017,22:44:39,18.732,N,86.256,W,-5.78,2.23
8/7/2017,22:46:40,18.734,N,86.263,W,-5.79,2.23
8/7/2017,22:48:40,18.736,N,86.27,W,-5.79,2.23
8/7/2017,22:50:39,18.739,N,86.276,W,-5.79,2.22
8/7/2017,22:52:39,18.741,N,86.283,W,-5.8,2.22
8/7/2017,22:54:40,18.744,N,86.289,W,-5.8,2.22
8/7/2017,22:56:40,18.746,N,86.296,W,-5.8,2.21
8/7/2017,22:58:39,18.748,N,86.303,W,-5.81,2.21
8/7/2017,23:00:39,18.751,N,86.309,W,-5.81,2.21
8/7/2017,23:02:40,18.753,N,86.316,W,-5.82,2.2
8/7/2017,23:04:40,18.755,N,86.323,W,-5.82,2.2
8/7/2017,23:06:39,18.758,N,86.329,W,-5.82,2.19
8/7/2017,23:08:39,18.76,N,86.336,W,-5.83,2.19
8/7/2017,23:10:40,18.763,N,86.343,W,-5.83,2.19
8/7/2017,23:12:39,18.765,N,86.349,W,-5.84,2.18
8/7/2017,23:14:39,18.767,N,86.356,W,-5.84,2.18
8/7/2017,23:16:40,18.77,N,86.362,W,-5.85,2.17
8/7/2017,23:18:40,18.772,N,86.369,W,-5.85,2.17
8/7/2017,23:20:39,18.774,N,86.376,W,-5.85,2.17
8/7/2017,23:22:39,18.777,N,86.382,W,-5.86,2.16
8/7/2017,23:24:40,18.779,N,86.389,W,-5.86,2.16
8/7/2017,23:26:40,18.781,N,86.396,W,-5.87,2.15
8/7/2017,23:28:39,18.784,N,86.403,W,-5.87,2.15
8/7/2017,23:30:39,18.786,N,86.409,W,-5.88,2.14
8/7/2017,23:32:40,18.788,N,86.416,W,-5.88,2.14
8/7/2017,23:34:40,18.791,N,86.423,W,-5.89,2.13
8/7/2017,23:36:39,18.793,N,86.429,W,-5.89,2.13
8/7/2017,23:38:39,18.795,N,86.436,W,-5.9,2.13
8/7/2017,23:40:40,18.797,N,86.443,W,-5.9,2.12
8/7/2017,23:42:39,18.8,N,86.45,W,-5.91,2.12
8/7/2017,23:44:39,18.802,N,86.456,W,-5.91,2.11
8/7/2017,23:46:40,18.804,N,86.463,W,-5.92,2.11
8/7/2017,23:48:40,18.807,N,86.47,W,-5.92,2.1
8/7/2017,23:50:39,18.809,N,86.477,W,-5.93,2.1
8/7/2017,23:52:39,18.811,N,86.483,W,-5.93,2.09
8/7/2017,23:54:40,18.813,N,86.49,W,-5.94,2.09
8/7/2017,23:56:40,18.816,N,86.497,W,-5.94,2.08
8/7/2017,23:58:39,18.818,N,86.504,W,-5.95,2.07
8/8/2017,0:00:39,18.82,N,86.51,W,-5.96,2.07
8/8/2017,0:02:40,18.822,N,86.517,W,-5.96,2.06
8/8/2017,0:04:40,18.825,N,86.524,W,-5.97,2.06
8/8/2017,0:06:39,18.827,N,86.531,W,-5.97,2.05
8/8/2017,0:08:39,18.829,N,86.538,W,-5.98,2.05
8/8/2017,0:10:40,18.831,N,86.544,W,-5.98,2.04
8/8/2017,0:12:39,18.833,N,86.551,W,-5.99,2.04
8/8/2017,0:14:39,18.836,N,86.558,W,-6,2.03
8/8/2017,0:16:40,18.838,N,86.565,W,-6,2.02
8/8/2017,0:18:40,18.84,N,86.572,W,-6.01,2.02
8/8/2017,0:20:39,18.842,N,86.579,W,-6.01,2.01
8/8/2017,0:22:39,18.844,N,86.585,W,-6.02,2.01
8/8/2017,0:24:40,18.846,N,86.592,W,-6.03,2
8/8/2017,0:26:40,18.849,N,86.599,W,-6.03,1.99
8/8/2017,0:28:39,18.851,N,86.606,W,-6.04,1.99
8/8/2017,0:30:39,18.853,N,86.613,W,-6.05,1.98
8/8/2017,0:32:40,18.855,N,86.62,W,-6.05,1.98
8/8/2017,0:34:40,18.857,N,86.627,W,-6.06,1.97
8/8/2017,0:36:39,18.859,N,86.634,W,-6.07,1.96
8/8/2017,0:38:39,18.861,N,86.641,W,-6.07,1.96
8/8/2017,0:40:40,18.863,N,86.648,W,-6.08,1.95
8/8/2017,0:42:39,18.866,N,86.655,W,-6.09,1.94
8/8/2017,0:44:39,18.868,N,86.661,W,-6.09,1.94
8/8/2017,0:46:40,18.87,N,86.668,W,-6.1,1.93
8/8/2017,0:48:40,18.872,N,86.675,W,-6.11,1.92
8/8/2017,0:50:39,18.874,N,86.682,W,-6.12,1.92
8/8/2017,0:52:39,18.876,N,86.689,W,-6.12,1.91
8/8/2017,0:54:40,18.878,N,86.696,W,-6.13,1.9
8/8/2017,0:56:40,18.88,N,86.703,W,-6.14,1.9
8/8/2017,0:58:39,18.882,N,86.71,W,-6.14,1.89
8/8/2017,1:00:39,18.884,N,86.717,W,-6.15,1.88
8/8/2017,1:02:40,18.886,N,86.724,W,-6.16,1.88
8/8/2017,1:04:40,18.888,N,86.731,W,-6.17,1.87
8/8/2017,1:06:39,18.89,N,86.738,W,-6.17,1.86
8/8/2017,1:08:39,18.892,N,86.745,W,-6.18,1.85
8/8/2017,1:10:40,18.894,N,86.752,W,-6.19,1.85
8/8/2017,1:12:39,18.896,N,86.76,W,-6.2,1.84
8/8/2017,1:14:39,18.898,N,86.767,W,-6.2,1.83
8/8/2017,1:16:40,18.9,N,86.774,W,-6.21,1.82
8/8/2017,1:18:40,18.902,N,86.781,W,-6.22,1.82
8/8/2017,1:20:39,18.904,N,86.788,W,-6.23,1.81
8/8/2017,1:22:39,18.906,N,86.795,W,-6.24,1.8
8/8/2017,1:24:40,18.908,N,86.802,W,-6.24,1.79
8/8/2017,1:26:40,18.91,N,86.809,W,-6.25,1.79
8/8/2017,1:28:39,18.912,N,86.816,W,-6.26,1.78
8/8/2017,1:30:39,18.914,N,86.824,W,-6.27,1.77
8/8/2017,1:32:40,18.916,N,86.831,W,-6.28,1.76
8/8/2017,1:34:40,18.918,N,86.838,W,-6.29,1.75
8/8/2017,1:36:39,18.919,N,86.845,W,-6.29,1.75
8/8/2017,1:38:39,18.921,N,86.852,W,-6.3,1.74
8/8/2017,1:40:40,18.923,N,86.859,W,-6.31,1.73
8/8/2017,1:42:39,18.925,N,86.867,W,-6.32,1.72
8/8/2017,1:44:39,18.927,N,86.874,W,-6.33,1.71
8/8/2017,1:46:40,18.929,N,86.881,W,-6.34,1.71
8/8/2017,1:48:40,18.931,N,86.888,W,-6.35,1.7
8/8/2017,1:50:39,18.932,N,86.896,W,-6.36,1.69
8/8/2017,1:52:39,18.934,N,86.903,W,-6.36,1.68
8/8/2017,1:54:40,18.936,N,86.91,W,-6.37,1.67
8/8/2017,1:56:40,18.938,N,86.917,W,-6.38,1.66
8/8/2017,1:58:39,18.94,N,86.925,W,-6.39,1.65
8/8/2017,2:00:39,18.941,N,86.932,W,-6.4,1.65
8/8/2017,2:02:40,18.943,N,86.939,W,-6.41,1.64
8/8/2017,2:04:40,18.945,N,86.947,W,-6.42,1.63
8/8/2017,2:06:39,18.947,N,86.954,W,-6.43,1.62
8/8/2017,2:08:39,18.948,N,86.961,W,-6.44,1.61
8/8/2017,2:10:40,18.95,N,86.969,W,-6.45,1.6
8/8/2017,2:12:39,18.952,N,86.976,W,-6.46,1.59
8/8/2017,2:14:39,18.954,N,86.983,W,-6.47,1.58
8/8/2017,2:16:40,18.955,N,86.991,W,-6.48,1.57
8/8/2017,2:18:40,18.957,N,86.998,W,-6.49,1.57
8/8/2017,2:20:39,18.959,N,87.006,W,-6.5,1.56
8/8/2017,2:22:39,18.96,N,87.013,W,-6.5,1.55
8/8/2017,2:24:40,18.962,N,87.02,W,-6.51,1.54
8/8/2017,2:26:40,18.964,N,87.028,W,-6.52,1.53
8/8/2017,2:28:39,18.965,N,87.035,W,-6.53,1.52
8/8/2017,2:30:39,18.967,N,87.043,W,-6.54,1.51
8/8/2017,2:32:40,18.969,N,87.05,W,-6.55,1.5
8/8/2017,2:34:40,18.97,N,87.058,W,-6.56,1.49
8/8/2017,2:36:39,18.972,N,87.065,W,-6.58,1.48
8/8/2017,2:38:39,18.973,N,87.073,W,-6.59,1.47
8/8/2017,2:40:40,18.975,N,87.08,W,-6.6,1.46
8/8/2017,2:42:39,18.977,N,87.088,W,-6.61,1.45
8/8/2017,2:44:39,18.978,N,87.095,W,-6.62,1.44
8/8/2017,2:46:40,18.98,N,87.103,W,-6.63,1.43
8/8/2017,2:48:40,18.981,N,87.11,W,-6.64,1.42
8/8/2017,2:50:39,18.983,N,87.118,W,-6.65,1.41
8/8/2017,2:52:39,18.984,N,87.126,W,-6.66,1.4
8/8/2017,2:54:40,18.986,N,87.133,W,-6.67,1.39
8/8/2017,2:56:40,18.987,N,87.141,W,-6.68,1.38
8/8/2017,2:58:39,18.989,N,87.148,W,-6.69,1.37
8/8/2017,3:00:39,18.99,N,87.156,W,-6.7,1.36
8/8/2017,3:02:40,18.992,N,87.164,W,-6.71,1.35
8/8/2017,3:04:40,18.993,N,87.171,W,-6.72,1.34
8/8/2017,3:06:39,18.995,N,87.179,W,-6.74,1.33
8/8/2017,3:08:39,18.996,N,87.187,W,-6.75,1.32
8/8/2017,3:10:40,18.997,N,87.194,W,-6.76,1.31
8/8/2017,3:12:39,18.999,N,87.202,W,-6.77,1.3
8/8/2017,3:14:39,19,N,87.21,W,-6.78,1.29
8/8/2017,3:16:40,19.002,N,87.218,W,-6.79,1.27
8/8/2017,3:18:40,19.003,N,87.225,W,-6.8,1.26
8/8/2017,3:20:39,19.004,N,87.233,W,-6.81,1.25
8/8/2017,3:22:39,19.006,N,87.241,W,-6.83,1.24
8/8/2017,3:24:40,19.007,N,87.249,W,-6.84,1.23
8/8/2017,3:26:40,19.008,N,87.257,W,-6.85,1.22
8/8/2017,3:28:39,19.01,N,87.264,W,-6.86,1.21
8/8/2017,3:30:39,19.011,N,87.272,W,-6.87,1.2
8/8/2017,3:32:40,19.012,N,87.28,W,-6.88,1.19
8/8/2017,3:34:40,19.013,N,87.288,W,-6.9,1.18
8/8/2017,3:36:39,19.015,N,87.296,W,-6.91,1.16
8/8/2017,3:38:39,19.016,N,87.304,W,-6.92,1.15
8/8/2017,3:40:40,19.017,N,87.312,W,-6.93,1.14
8/8/2017,3:42:39,19.018,N,87.32,W,-6.94,1.13
8/8/2017,3:44:39,19.02,N,87.327,W,-6.96,1.12
8/8/2017,3:46:40,19.021,N,87.335,W,-6.97,1.11
8/8/2017,3:48:40,19.022,N,87.343,W,-6.98,1.09
8/8/2017,3:50:39,19.023,N,87.351,W,-6.99,1.08
8/8/2017,3:52:39,19.024,N,87.359,W,-7.01,1.07
8/8/2017,3:54:40,19.025,N,87.367,W,-7.02,1.06
8/8/2017,3:56:40,19.027,N,87.375,W,-7.03,1.05
8/8/2017,3:58:39,19.028,N,87.383,W,-7.04,1.04
8/8/2017,4:00:39,19.029,N,87.391,W,-7.06,1.02
8/8/2017,4:02:40,19.03,N,87.4,W,-7.07,1.01
8/8/2017,4:04:40,19.031,N,87.408,W,-7.08,1
8/8/2017,4:06:39,19.032,N,87.416,W,-7.1,0.99
8/8/2017,4:08:39,19.033,N,87.424,W,-7.11,0.97
8/8/2017,4:10:40,19.034,N,87.432,W,-7.12,0.96
8/8/2017,4:12:39,19.035,N,87.44,W,-7.13,0.95
8/8/2017,4:14:39,19.036,N,87.448,W,-7.15,0.94
8/8/2017,4:16:40,19.037,N,87.456,W,-7.16,0.93
8/8/2017,4:18:40,19.038,N,87.465,W,-7.17,0.91
8/8/2017,4:20:39,19.039,N,87.473,W,-7.19,0.9
8/8/2017,4:22:39,19.04,N,87.481,W,-7.2,0.89
8/8/2017,4:24:40,19.041,N,87.489,W,-7.21,0.88
8/8/2017,4:26:40,19.042,N,87.497,W,-7.23,0.86
8/8/2017,4:28:39,19.043,N,87.506,W,-7.24,0.85
8/8/2017,4:30:39,19.044,N,87.514,W,-7.25,0.84
8/8/2017,4:32:40,19.045,N,87.522,W,-7.27,0.82
8/8/2017,4:34:40,19.046,N,87.531,W,-7.28,0.81
8/8/2017,4:36:39,19.047,N,87.539,W,-7.29,0.8
8/8/2017,4:38:39,19.047,N,87.547,W,-7.31,0.78
8/8/2017,4:40:40,19.048,N,87.556,W,-7.32,0.77
8/8/2017,4:42:39,19.049,N,87.564,W,-7.34,0.76
8/8/2017,4:44:39,19.05,N,87.572,W,-7.35,0.75
8/8/2017,4:46:40,19.051,N,87.581,W,-7.36,0.73
8/8/2017,4:48:40,19.052,N,87.589,W,-7.38,0.72
8/8/2017,4:50:39,19.052,N,87.598,W,-7.39,0.71
8/8/2017,4:52:39,19.053,N,87.606,W,-7.41,0.69
8/8/2017,4:54:40,19.054,N,87.614,W,-7.42,0.68
8/8/2017,4:56:40,19.054,N,87.623,W,-7.44,0.67
8/8/2017,4:58:39,19.055,N,87.631,W,-7.45,0.65
8/8/2017,5:00:39,19.056,N,87.64,W,-7.46,0.64
8/8/2017,5:02:40,19.057,N,87.649,W,-7.48,0.62
8/8/2017,5:04:40,19.057,N,87.657,W,-7.49,0.61
8/8/2017,5:06:39,19.058,N,87.666,W,-7.51,0.6
8/8/2017,5:08:39,19.059,N,87.674,W,-7.52,0.58
8/8/2017,5:10:40,19.059,N,87.683,W,-7.54,0.57
8/8/2017,5:12:39,19.06,N,87.691,W,-7.55,0.55
8/8/2017,5:14:39,19.06,N,87.7,W,-7.57,0.54
8/8/2017,5:16:40,19.061,N,87.709,W,-7.58,0.53
8/8/2017,5:18:40,19.061,N,87.717,W,-7.6,0.51
8/8/2017,5:20:39,19.062,N,87.726,W,-7.61,0.5
8/8/2017,5:22:39,19.063,N,87.735,W,-7.63,0.48
8/8/2017,5:24:40,19.063,N,87.743,W,-7.64,0.47
8/8/2017,5:26:40,19.064,N,87.752,W,-7.66,0.46
8/8/2017,5:28:39,19.064,N,87.761,W,-7.67,0.44
8/8/2017,5:30:39,19.065,N,87.77,W,-7.69,0.43
8/8/2017,5:32:40,19.065,N,87.778,W,-7.7,0.41
8/8/2017,5:34:40,19.065,N,87.787,W,-7.72,0.4
8/8/2017,5:36:39,19.066,N,87.796,W,-7.73,0.38
8/8/2017,5:38:39,19.066,N,87.805,W,-7.75,0.37
8/8/2017,5:40:40,19.067,N,87.814,W,-7.77,0.35
8/8/2017,5:42:39,19.067,N,87.823,W,-7.78,0.34
8/8/2017,5:44:39,19.067,N,87.832,W,-7.8,0.32
8/8/2017,5:46:40,19.068,N,87.84,W,-7.81,0.31
8/8/2017,5:48:40,19.068,N,87.849,W,-7.83,0.29
8/8/2017,5:50:39,19.068,N,87.858,W,-7.84,0.28
8/8/2017,5:52:39,19.069,N,87.867,W,-7.86,0.26
8/8/2017,5:54:40,19.069,N,87.876,W,-7.88,0.25
8/8/2017,5:56:40,19.069,N,87.885,W,-7.89,0.23
8/8/2017,5:58:39,19.069,N,87.894,W,-7.91,0.22
8/8/2017,6:00:39,19.07,N,87.903,W,-7.92,0.2
8/8/2017,6:02:40,19.07,N,87.912,W,-7.94,0.19
8/8/2017,6:04:40,19.07,N,87.922,W,-7.95,0.17
8/8/2017,6:06:39,19.07,N,87.931,W,-7.97,0.16
8/8/2017,6:08:39,19.07,N,87.94,W,-7.98,0.15
8/8/2017,6:10:40,19.071,N,87.949,W,-8,0.13
8/8/2017,6:12:39,19.071,N,87.958,W,-8.01,0.12
8/8/2017,6:14:39,19.071,N,87.967,W,-8.03,0.1
8/8/2017,6:16:40,19.071,N,87.976,W,-8.04,0.09
8/8/2017,6:18:40,19.071,N,87.985,W,-8.05,0.08
8/8/2017,6:20:39,19.071,N,87.995,W,-8.07,0.06
8/8/2017,6:22:39,19.071,N,88.004,W,-8.08,0.05
8/8/2017,6:24:40,19.071,N,88.013,W,-8.09,0.04
8/8/2017,6:26:40,19.071,N,88.022,W,-8.11,0.03
8/8/2017,6:28:39,19.071,N,88.032,W,-8.12,0.01
8/8/2017,6:30:39,19.071,N,88.041,W,-8.13,0
8/8/2017,6:32:40,19.071,N,88.05,W,-8.14,-0.01
8/8/2017,6:34:40,19.071,N,88.06,W,-8.16,-0.02
8/8/2017,6:36:39,19.071,N,88.069,W,-8.17,-0.04
8/8/2017,6:38:39,19.071,N,88.078,W,-8.18,-0.05
8/8/2017,6:40:40,19.071,N,88.088,W,-8.19,-0.06
8/8/2017,6:42:39,19.071,N,88.097,W,-8.2,-0.07
8/8/2017,6:44:39,19.071,N,88.106,W,-8.21,-0.08
8/8/2017,6:46:40,19.071,N,88.116,W,-8.23,-0.1
8/8/2017,6:48:40,19.071,N,88.125,W,-8.24,-0.11
