Track,for,Barry,2001,,,
Date,Time,(UTC),Latitude,Longitude,,Category
MM/DD/Year,HH:MM:SS,(deg),(deg),,,
8/6/2001,2:14:06,29.858,N,86.257,W,0
8/6/2001,2:16:06,29.863,N,86.262,W,0
8/6/2001,2:18:05,29.868,N,86.267,W,0
8/6/2001,2:20:05,29.873,N,86.272,W,0
8/6/2001,2:22:05,29.878,N,86.276,W,0
8/6/2001,2:24:05,29.883,N,86.281,W,0
8/6/2001,2:26:05,29.887,N,86.285,W,0
8/6/2001,2:27:38,29.891,N,86.288,W,0
8/6/2001,2:29:38,29.896,N,86.292,W,0
8/6/2001,2:31:38,29.901,N,86.295,W,0
8/6/2001,2:33:39,29.905,N,86.299,W,0
8/6/2001,2:35:39,29.91,N,86.302,W,0
8/6/2001,2:37:39,29.915,N,86.305,W,0
8/6/2001,2:39:39,29.919,N,86.307,W,0
8/6/2001,2:41:39,29.924,N,86.31,W,0
8/6/2001,2:43:39,29.929,N,86.312,W,0
8/6/2001,2:45:39,29.933,N,86.314,W,0
8/6/2001,2:47:38,29.938,N,86.316,W,0
8/6/2001,2:49:38,29.942,N,86.317,W,0
8/6/2001,2:51:38,29.947,N,86.319,W,0
8/6/2001,2:53:38,29.951,N,86.32,W,0
8/6/2001,2:55:38,29.956,N,86.32,W,0
8/6/2001,2:57:38,29.96,N,86.321,W,0
8/6/2001,2:59:38,29.965,N,86.321,W,0
8/6/2001,3:01:38,29.969,N,86.321,W,0
8/6/2001,3:03:39,29.974,N,86.32,W,0
8/6/2001,3:05:39,29.978,N,86.32,W,0
8/6/2001,3:07:39,29.983,N,86.319,W,0
8/6/2001,3:09:39,29.987,N,86.318,W,0
8/6/2001,3:11:39,29.992,N,86.317,W,0
8/6/2001,3:13:39,29.997,N,86.316,W,0
8/6/2001,3:15:39,30.001,N,86.315,W,0
8/6/2001,3:17:38,30.006,N,86.313,W,0
8/6/2001,3:19:38,30.011,N,86.312,W,0
8/6/2001,3:21:38,30.016,N,86.311,W,0
8/6/2001,3:23:38,30.021,N,86.309,W,0
8/6/2001,3:25:38,30.026,N,86.307,W,0
8/6/2001,3:27:38,30.031,N,86.306,W,0
8/6/2001,3:29:38,30.037,N,86.304,W,0
8/6/2001,3:31:38,30.042,N,86.303,W,0
8/6/2001,3:33:39,30.048,N,86.301,W,0
8/6/2001,3:35:25,30.053,N,86.3,W,0
8/6/2001,3:37:25,30.064,N,86.301,W,0
8/6/2001,3:39:25,30.075,N,86.302,W,0
8/6/2001,3:41:25,30.086,N,86.303,W,0
8/6/2001,3:43:26,30.096,N,86.303,W,0
8/6/2001,3:45:26,30.107,N,86.304,W,0
8/6/2001,3:47:26,30.117,N,86.305,W,0
8/6/2001,3:49:26,30.128,N,86.306,W,0
8/6/2001,3:51:26,30.138,N,86.307,W,0
8/6/2001,3:53:26,30.148,N,86.308,W,0
8/6/2001,3:55:26,30.159,N,86.309,W,0
8/6/2001,3:57:25,30.169,N,86.31,W,0
8/6/2001,3:59:25,30.178,N,86.311,W,0
8/6/2001,4:01:25,30.188,N,86.312,W,0
8/6/2001,4:03:25,30.198,N,86.313,W,0
8/6/2001,4:05:25,30.207,N,86.314,W,0
8/6/2001,4:07:25,30.217,N,86.315,W,0
8/6/2001,4:09:25,30.226,N,86.316,W,0
8/6/2001,4:11:25,30.235,N,86.318,W,0
8/6/2001,4:13:26,30.244,N,86.319,W,0
8/6/2001,4:15:26,30.253,N,86.32,W,0
8/6/2001,4:17:26,30.262,N,86.321,W,0
8/6/2001,4:19:26,30.271,N,86.322,W,0
8/6/2001,4:21:26,30.279,N,86.323,W,0
8/6/2001,4:23:26,30.288,N,86.325,W,0
8/6/2001,4:25:26,30.296,N,86.326,W,0
8/6/2001,4:27:25,30.304,N,86.327,W,0
8/6/2001,4:29:25,30.312,N,86.329,W,0
8/6/2001,4:31:25,30.32,N,86.33,W,0
8/6/2001,4:33:25,30.328,N,86.331,W,0
8/6/2001,4:35:25,30.336,N,86.333,W,0
8/6/2001,4:37:25,30.344,N,86.334,W,0
8/6/2001,4:39:25,30.351,N,86.335,W,0
8/6/2001,4:41:25,30.359,N,86.337,W,0
8/6/2001,4:43:26,30.366,N,86.338,W,0
8/6/2001,4:45:26,30.373,N,86.34,W,0
8/6/2001,4:47:26,30.38,N,86.341,W,0
8/6/2001,4:49:26,30.387,N,86.342,W,0
8/6/2001,4:51:26,30.394,N,86.344,W,0
8/6/2001,4:53:26,30.401,N,86.345,W,0
8/6/2001,4:55:26,30.408,N,86.347,W,0
8/6/2001,4:57:25,30.415,N,86.348,W,0
8/6/2001,4:59:25,30.422,N,86.35,W,0
8/6/2001,5:01:25,30.428,N,86.352,W,0
8/6/2001,5:03:25,30.435,N,86.353,W,0
8/6/2001,5:05:25,30.441,N,86.355,W,0
8/6/2001,5:07:25,30.448,N,86.356,W,0
8/6/2001,5:09:25,30.454,N,86.358,W,0
8/6/2001,5:11:25,30.46,N,86.359,W,0
8/6/2001,5:13:26,30.466,N,86.361,W,0
8/6/2001,5:15:26,30.473,N,86.363,W,0
8/6/2001,5:17:26,30.479,N,86.364,W,0
8/6/2001,5:19:26,30.485,N,86.366,W,0
8/6/2001,5:21:26,30.491,N,86.367,W,0
8/6/2001,5:23:26,30.497,N,86.369,W,0
8/6/2001,5:25:26,30.503,N,86.371,W,0
8/6/2001,5:27:25,30.508,N,86.372,W,0
8/6/2001,5:29:25,30.514,N,86.374,W,0
8/6/2001,5:31:25,30.52,N,86.376,W,0
8/6/2001,5:33:25,30.526,N,86.377,W,0
8/6/2001,5:35:25,30.531,N,86.379,W,0
8/6/2001,5:37:25,30.537,N,86.381,W,0
8/6/2001,5:39:25,30.543,N,86.382,W,0
8/6/2001,5:41:25,30.548,N,86.384,W,0
8/6/2001,5:43:26,30.554,N,86.386,W,0
8/6/2001,5:45:26,30.56,N,86.388,W,0
8/6/2001,5:47:26,30.565,N,86.389,W,0
8/6/2001,5:49:26,30.571,N,86.391,W,0
8/6/2001,5:51:26,30.576,N,86.393,W,0
8/6/2001,5:53:26,30.582,N,86.394,W,0
8/6/2001,5:55:26,30.587,N,86.396,W,0
8/6/2001,5:57:25,30.593,N,86.398,W,0
8/6/2001,5:59:25,30.598,N,86.4,W,0
