Track,for,Gabrielle,2013,,
Date,Time,(UTC),Latitude,Longitude,
MM/DD/Year,HH:MM:SS,(deg),(deg),,
9/10/2013,7:44:00,30.19,N,64.378,W
9/10/2013,7:45:59,30.197,N,64.377,W
9/10/2013,7:48:00,30.205,N,64.376,W
9/10/2013,7:49:59,30.212,N,64.375,W
9/10/2013,7:52:00,30.22,N,64.374,W
9/10/2013,7:53:59,30.227,N,64.373,W
9/10/2013,7:56:00,30.234,N,64.372,W
9/10/2013,7:57:59,30.242,N,64.371,W
9/10/2013,8:00:00,30.249,N,64.37,W
9/10/2013,8:02:00,30.256,N,64.369,W
9/10/2013,8:03:59,30.263,N,64.368,W
9/10/2013,8:06:00,30.271,N,64.367,W
9/10/2013,8:07:59,30.278,N,64.366,W
9/10/2013,8:10:00,30.285,N,64.366,W
9/10/2013,8:11:59,30.292,N,64.365,W
9/10/2013,8:14:00,30.299,N,64.364,W
9/10/2013,8:15:59,30.306,N,64.363,W
9/10/2013,8:18:00,30.313,N,64.363,W
9/10/2013,8:19:59,30.32,N,64.362,W
9/10/2013,8:22:00,30.327,N,64.361,W
9/10/2013,8:23:59,30.334,N,64.36,W
9/10/2013,8:26:00,30.341,N,64.36,W
9/10/2013,8:27:59,30.348,N,64.359,W
9/10/2013,8:30:00,30.355,N,64.358,W
9/10/2013,8:32:00,30.361,N,64.358,W
9/10/2013,8:33:59,30.368,N,64.357,W
9/10/2013,8:36:00,30.375,N,64.356,W
9/10/2013,8:37:59,30.382,N,64.356,W
9/10/2013,8:40:00,30.388,N,64.355,W
9/10/2013,8:41:59,30.395,N,64.355,W
9/10/2013,8:44:00,30.402,N,64.354,W
9/10/2013,8:45:59,30.408,N,64.354,W
9/10/2013,8:48:00,30.415,N,64.353,W
9/10/2013,8:49:59,30.421,N,64.353,W
9/10/2013,8:52:00,30.428,N,64.352,W
9/10/2013,8:53:59,30.434,N,64.352,W
9/10/2013,8:56:00,30.441,N,64.351,W
9/10/2013,8:57:59,30.447,N,64.351,W
9/10/2013,9:00:00,30.454,N,64.35,W
9/10/2013,9:02:00,30.46,N,64.35,W
9/10/2013,9:03:59,30.467,N,64.349,W
9/10/2013,9:06:00,30.473,N,64.349,W
9/10/2013,9:07:59,30.479,N,64.349,W
9/10/2013,9:10:00,30.486,N,64.348,W
9/10/2013,9:11:59,30.492,N,64.348,W
9/10/2013,9:14:00,30.498,N,64.348,W
9/10/2013,9:15:59,30.504,N,64.347,W
9/10/2013,9:18:00,30.51,N,64.347,W
9/10/2013,9:19:59,30.517,N,64.347,W
9/10/2013,9:22:00,30.523,N,64.346,W
9/10/2013,9:23:59,30.529,N,64.346,W
9/10/2013,9:26:00,30.535,N,64.346,W
9/10/2013,9:27:59,30.541,N,64.346,W
9/10/2013,9:30:00,30.547,N,64.345,W
9/10/2013,9:32:00,30.553,N,64.345,W
9/10/2013,9:33:59,30.559,N,64.345,W
9/10/2013,9:36:00,30.565,N,64.345,W
9/10/2013,9:37:59,30.571,N,64.345,W
9/10/2013,9:40:00,30.577,N,64.345,W
9/10/2013,9:41:59,30.583,N,64.344,W
9/10/2013,9:44:00,30.589,N,64.344,W
9/10/2013,9:45:59,30.594,N,64.344,W
9/10/2013,9:48:00,30.6,N,64.344,W
9/10/2013,9:49:59,30.606,N,64.344,W
9/10/2013,9:52:00,30.612,N,64.344,W
9/10/2013,9:53:59,30.617,N,64.344,W
9/10/2013,9:56:00,30.623,N,64.344,W
9/10/2013,9:57:59,30.629,N,64.344,W
9/10/2013,10:00:00,30.634,N,64.344,W
9/10/2013,10:02:00,30.64,N,64.344,W
9/10/2013,10:03:59,30.646,N,64.344,W
9/10/2013,10:06:00,30.651,N,64.344,W
9/10/2013,10:07:59,30.657,N,64.344,W
9/10/2013,10:10:00,30.662,N,64.344,W
9/10/2013,10:11:59,30.668,N,64.344,W
9/10/2013,10:14:00,30.673,N,64.344,W
9/10/2013,10:15:59,30.679,N,64.344,W
9/10/2013,10:18:00,30.684,N,64.345,W
9/10/2013,10:19:59,30.689,N,64.345,W
9/10/2013,10:22:00,30.695,N,64.345,W
9/10/2013,10:23:59,30.7,N,64.345,W
9/10/2013,10:26:00,30.706,N,64.345,W
9/10/2013,10:27:59,30.711,N,64.345,W
9/10/2013,10:30:00,30.716,N,64.346,W
9/10/2013,10:32:00,30.721,N,64.346,W
9/10/2013,10:33:59,30.727,N,64.346,W
9/10/2013,10:36:00,30.732,N,64.346,W
9/10/2013,10:37:59,30.737,N,64.347,W
9/10/2013,10:40:00,30.742,N,64.347,W
9/10/2013,10:41:59,30.747,N,64.347,W
9/10/2013,10:44:00,30.752,N,64.347,W
9/10/2013,10:45:59,30.758,N,64.348,W
9/10/2013,10:48:00,30.763,N,64.348,W
9/10/2013,10:49:59,30.768,N,64.348,W
9/10/2013,10:52:00,30.773,N,64.349,W
9/10/2013,10:53:59,30.778,N,64.349,W
9/10/2013,10:56:00,30.783,N,64.349,W
9/10/2013,10:57:59,30.788,N,64.35,W
9/10/2013,11:00:00,30.793,N,64.35,W
9/10/2013,11:02:00,30.797,N,64.351,W
9/10/2013,11:03:59,30.802,N,64.351,W
9/10/2013,11:06:00,30.807,N,64.351,W
9/10/2013,11:07:59,30.812,N,64.352,W
9/10/2013,11:10:00,30.817,N,64.352,W
9/10/2013,11:11:59,30.822,N,64.353,W
9/10/2013,11:14:00,30.826,N,64.353,W
9/10/2013,11:15:59,30.831,N,64.354,W
9/10/2013,11:18:00,30.836,N,64.354,W
9/10/2013,11:19:59,30.841,N,64.355,W
9/10/2013,11:22:00,30.845,N,64.355,W
9/10/2013,11:23:59,30.85,N,64.356,W
9/10/2013,11:26:00,30.855,N,64.356,W
9/10/2013,11:27:59,30.859,N,64.357,W
9/10/2013,11:30:00,30.864,N,64.358,W
9/10/2013,11:32:00,30.868,N,64.358,W
9/10/2013,11:33:59,30.873,N,64.359,W
9/10/2013,11:36:00,30.877,N,64.359,W
9/10/2013,11:37:59,30.882,N,64.36,W
9/10/2013,11:40:00,30.886,N,64.361,W
9/10/2013,11:41:59,30.891,N,64.361,W
9/10/2013,11:44:00,30.895,N,64.362,W
9/10/2013,11:45:59,30.9,N,64.363,W
9/10/2013,11:48:00,30.904,N,64.363,W
9/10/2013,11:49:59,30.909,N,64.364,W
9/10/2013,11:52:00,30.913,N,64.365,W
9/10/2013,11:53:59,30.917,N,64.365,W
9/10/2013,11:56:00,30.922,N,64.366,W
9/10/2013,11:57:59,30.926,N,64.367,W
9/10/2013,12:00:00,30.93,N,64.368,W
9/10/2013,12:02:00,30.934,N,64.368,W
9/10/2013,12:03:59,30.939,N,64.369,W
9/10/2013,12:06:00,30.943,N,64.37,W
9/10/2013,12:07:59,30.947,N,64.371,W
9/10/2013,12:10:00,30.951,N,64.372,W
9/10/2013,12:11:59,30.955,N,64.373,W
9/10/2013,12:14:00,30.959,N,64.373,W
9/10/2013,12:15:59,30.964,N,64.374,W
9/10/2013,12:18:00,30.968,N,64.375,W
9/10/2013,12:19:59,30.972,N,64.376,W
9/10/2013,12:22:00,30.976,N,64.377,W
9/10/2013,12:23:59,30.98,N,64.378,W
9/10/2013,12:26:00,30.984,N,64.379,W
9/10/2013,12:27:59,30.988,N,64.38,W
9/10/2013,12:30:00,30.992,N,64.38,W
9/10/2013,12:32:00,30.996,N,64.381,W
9/10/2013,12:33:59,31,N,64.382,W
9/10/2013,12:36:00,31.004,N,64.383,W
9/10/2013,12:37:59,31.008,N,64.384,W
9/10/2013,12:40:00,31.011,N,64.385,W
9/10/2013,12:41:59,31.015,N,64.386,W
9/10/2013,12:44:00,31.019,N,64.387,W
9/10/2013,12:45:59,31.023,N,64.388,W
9/10/2013,12:48:00,31.027,N,64.389,W
9/10/2013,12:49:59,31.031,N,64.39,W
9/10/2013,12:52:00,31.034,N,64.391,W
9/10/2013,12:53:59,31.038,N,64.392,W
9/10/2013,12:56:00,31.042,N,64.393,W
9/10/2013,12:57:59,31.045,N,64.395,W
9/10/2013,13:00:00,31.049,N,64.396,W
9/10/2013,13:02:00,31.053,N,64.397,W
9/10/2013,13:03:59,31.056,N,64.398,W
9/10/2013,13:06:00,31.06,N,64.399,W
9/10/2013,13:07:59,31.064,N,64.4,W
9/10/2013,13:10:00,31.067,N,64.401,W
9/10/2013,13:11:59,31.071,N,64.402,W
9/10/2013,13:14:00,31.074,N,64.403,W
9/10/2013,13:15:59,31.078,N,64.405,W
9/10/2013,13:18:00,31.082,N,64.406,W
9/10/2013,13:19:59,31.085,N,64.407,W
9/10/2013,13:22:00,31.089,N,64.408,W
9/10/2013,13:23:59,31.092,N,64.409,W
9/10/2013,13:26:00,31.095,N,64.411,W
9/10/2013,13:27:59,31.099,N,64.412,W
9/10/2013,13:30:00,31.102,N,64.413,W
9/10/2013,13:32:00,31.106,N,64.414,W
9/10/2013,13:33:59,31.109,N,64.416,W
9/10/2013,13:36:00,31.112,N,64.417,W
9/10/2013,13:37:59,31.116,N,64.418,W
9/10/2013,13:40:00,31.119,N,64.419,W
9/10/2013,13:41:59,31.122,N,64.421,W
9/10/2013,13:44:00,31.126,N,64.422,W
9/10/2013,13:45:59,31.129,N,64.423,W
9/10/2013,13:48:00,31.132,N,64.425,W
9/10/2013,13:49:59,31.136,N,64.426,W
9/10/2013,13:52:00,31.139,N,64.427,W
9/10/2013,13:53:59,31.142,N,64.429,W
9/10/2013,13:56:00,31.145,N,64.43,W
9/10/2013,13:57:59,31.148,N,64.431,W
9/10/2013,14:00:00,31.152,N,64.433,W
9/10/2013,14:02:00,31.155,N,64.434,W
9/10/2013,14:03:59,31.158,N,64.435,W
9/10/2013,14:06:00,31.161,N,64.437,W
9/10/2013,14:07:59,31.164,N,64.438,W
9/10/2013,14:10:00,31.167,N,64.44,W
9/10/2013,14:11:59,31.17,N,64.441,W
9/10/2013,14:14:00,31.173,N,64.443,W
9/10/2013,14:15:59,31.176,N,64.444,W
9/10/2013,14:18:00,31.179,N,64.445,W
9/10/2013,14:19:59,31.182,N,64.447,W
9/10/2013,14:22:00,31.185,N,64.448,W
9/10/2013,14:23:59,31.188,N,64.45,W
9/10/2013,14:26:00,31.191,N,64.451,W
9/10/2013,14:27:59,31.194,N,64.453,W
9/10/2013,14:30:00,31.197,N,64.454,W
9/10/2013,14:32:00,31.2,N,64.456,W
9/10/2013,14:33:59,31.203,N,64.457,W
9/10/2013,14:36:00,31.206,N,64.459,W
9/10/2013,14:37:59,31.209,N,64.461,W
9/10/2013,14:40:00,31.212,N,64.462,W
9/10/2013,14:41:59,31.214,N,64.464,W
9/10/2013,14:44:00,31.217,N,64.465,W
9/10/2013,14:45:59,31.22,N,64.467,W
9/10/2013,14:48:00,31.223,N,64.468,W
9/10/2013,14:49:59,31.226,N,64.47,W
9/10/2013,14:52:00,31.228,N,64.472,W
9/10/2013,14:53:59,31.231,N,64.473,W
9/10/2013,14:56:00,31.234,N,64.475,W
9/10/2013,14:57:59,31.237,N,64.476,W
9/10/2013,15:00:00,31.239,N,64.478,W
9/10/2013,15:02:00,31.242,N,64.48,W
9/10/2013,15:03:59,31.245,N,64.481,W
9/10/2013,15:06:00,31.247,N,64.483,W
9/10/2013,15:07:59,31.25,N,64.485,W
9/10/2013,15:10:00,31.253,N,64.486,W
9/10/2013,15:11:59,31.255,N,64.488,W
9/10/2013,15:14:00,31.258,N,64.49,W
9/10/2013,15:15:59,31.26,N,64.491,W
9/10/2013,15:18:00,31.263,N,64.493,W
9/10/2013,15:19:59,31.265,N,64.495,W
9/10/2013,15:22:00,31.268,N,64.496,W
9/10/2013,15:23:59,31.271,N,64.498,W
9/10/2013,15:26:00,31.273,N,64.5,W
9/10/2013,15:27:59,31.276,N,64.502,W
9/10/2013,15:30:00,31.278,N,64.503,W
9/10/2013,15:32:00,31.281,N,64.505,W
9/10/2013,15:33:59,31.283,N,64.507,W
9/10/2013,15:36:00,31.286,N,64.509,W
9/10/2013,15:37:59,31.288,N,64.51,W
9/10/2013,15:40:00,31.29,N,64.512,W
9/10/2013,15:41:59,31.293,N,64.514,W
9/10/2013,15:44:00,31.295,N,64.516,W
9/10/2013,15:45:59,31.298,N,64.518,W
9/10/2013,15:48:00,31.3,N,64.519,W
9/10/2013,15:49:59,31.302,N,64.521,W
9/10/2013,15:52:00,31.305,N,64.523,W
9/10/2013,15:53:59,31.307,N,64.525,W
9/10/2013,15:56:00,31.309,N,64.527,W
9/10/2013,15:57:59,31.312,N,64.529,W
9/10/2013,16:00:00,31.314,N,64.53,W
9/10/2013,16:02:00,31.316,N,64.532,W
9/10/2013,16:03:59,31.319,N,64.534,W
9/10/2013,16:06:00,31.321,N,64.536,W
9/10/2013,16:07:59,31.323,N,64.538,W
9/10/2013,16:10:00,31.325,N,64.54,W
9/10/2013,16:11:59,31.328,N,64.542,W
9/10/2013,16:14:00,31.33,N,64.544,W
9/10/2013,16:15:59,31.332,N,64.545,W
9/10/2013,16:18:00,31.334,N,64.547,W
9/10/2013,16:19:59,31.336,N,64.549,W
9/10/2013,16:22:00,31.339,N,64.551,W
9/10/2013,16:23:59,31.341,N,64.553,W
9/10/2013,16:26:00,31.343,N,64.555,W
9/10/2013,16:27:59,31.345,N,64.557,W
9/10/2013,16:30:00,31.347,N,64.559,W
9/10/2013,16:32:00,31.349,N,64.561,W
9/10/2013,16:33:59,31.351,N,64.563,W
9/10/2013,16:36:00,31.354,N,64.565,W
9/10/2013,16:37:59,31.356,N,64.567,W
9/10/2013,16:40:00,31.358,N,64.569,W
9/10/2013,16:41:59,31.36,N,64.571,W
9/10/2013,16:44:00,31.362,N,64.573,W
9/10/2013,16:45:59,31.364,N,64.575,W
9/10/2013,16:48:00,31.366,N,64.577,W
9/10/2013,16:49:59,31.368,N,64.579,W
9/10/2013,16:52:00,31.37,N,64.581,W
9/10/2013,16:53:59,31.372,N,64.583,W
9/10/2013,16:56:00,31.374,N,64.585,W
9/10/2013,16:57:59,31.376,N,64.587,W
9/10/2013,17:00:00,31.378,N,64.589,W
9/10/2013,17:02:00,31.38,N,64.591,W
9/10/2013,17:03:59,31.382,N,64.593,W
9/10/2013,17:06:00,31.384,N,64.595,W
9/10/2013,17:07:59,31.386,N,64.597,W
9/10/2013,17:10:00,31.388,N,64.599,W
9/10/2013,17:11:59,31.39,N,64.601,W
9/10/2013,17:14:00,31.392,N,64.603,W
9/10/2013,17:15:59,31.393,N,64.605,W
9/10/2013,17:18:00,31.395,N,64.607,W
9/10/2013,17:19:59,31.397,N,64.609,W
9/10/2013,17:22:00,31.399,N,64.612,W
9/10/2013,17:23:59,31.401,N,64.614,W
9/10/2013,17:26:00,31.403,N,64.616,W
9/10/2013,17:27:59,31.405,N,64.618,W
9/10/2013,17:30:00,31.406,N,64.62,W
9/10/2013,17:32:00,31.408,N,64.622,W
9/10/2013,17:33:59,31.41,N,64.624,W
9/10/2013,17:36:00,31.412,N,64.626,W
9/10/2013,17:37:59,31.414,N,64.628,W
9/10/2013,17:40:00,31.415,N,64.631,W
9/10/2013,17:41:59,31.417,N,64.633,W
9/10/2013,17:44:00,31.419,N,64.635,W
9/10/2013,17:45:59,31.421,N,64.637,W
9/10/2013,17:48:00,31.423,N,64.639,W
9/10/2013,17:49:59,31.424,N,64.641,W
9/10/2013,17:52:00,31.426,N,64.644,W
9/10/2013,17:53:59,31.428,N,64.646,W
9/10/2013,17:56:00,31.429,N,64.648,W
9/10/2013,17:57:59,31.431,N,64.65,W
9/10/2013,18:00:00,31.433,N,64.652,W
9/10/2013,18:02:00,31.435,N,64.654,W
9/10/2013,18:03:59,31.436,N,64.657,W
9/10/2013,18:06:00,31.438,N,64.659,W
9/10/2013,18:07:59,31.44,N,64.661,W
9/10/2013,18:10:00,31.441,N,64.663,W
9/10/2013,18:11:59,31.443,N,64.665,W
9/10/2013,18:14:00,31.445,N,64.668,W
9/10/2013,18:15:59,31.446,N,64.67,W
9/10/2013,18:18:00,31.448,N,64.672,W
9/10/2013,18:19:59,31.45,N,64.674,W
9/10/2013,18:22:00,31.451,N,64.677,W
9/10/2013,18:23:59,31.453,N,64.679,W
9/10/2013,18:26:00,31.454,N,64.681,W
9/10/2013,18:27:59,31.456,N,64.683,W
9/10/2013,18:30:00,31.458,N,64.685,W
9/10/2013,18:32:00,31.459,N,64.688,W
9/10/2013,18:33:59,31.461,N,64.69,W
9/10/2013,18:36:00,31.462,N,64.692,W
9/10/2013,18:37:59,31.464,N,64.695,W
9/10/2013,18:40:00,31.466,N,64.697,W
9/10/2013,18:41:59,31.467,N,64.699,W
9/10/2013,18:44:00,31.469,N,64.701,W
9/10/2013,18:45:59,31.47,N,64.704,W
9/10/2013,18:48:00,31.472,N,64.706,W
9/10/2013,18:49:59,31.473,N,64.708,W
9/10/2013,18:52:00,31.475,N,64.71,W
9/10/2013,18:53:59,31.476,N,64.713,W
9/10/2013,18:56:00,31.478,N,64.715,W
9/10/2013,18:57:59,31.479,N,64.717,W
9/10/2013,19:00:00,31.481,N,64.72,W
9/10/2013,19:02:00,31.482,N,64.722,W
9/10/2013,19:03:59,31.484,N,64.724,W
9/10/2013,19:06:00,31.485,N,64.726,W
9/10/2013,19:07:59,31.487,N,64.729,W
9/10/2013,19:10:00,31.488,N,64.731,W
9/10/2013,19:11:59,31.49,N,64.733,W
9/10/2013,19:14:00,31.491,N,64.736,W
9/10/2013,19:15:59,31.493,N,64.738,W
9/10/2013,19:18:00,31.494,N,64.74,W
9/10/2013,19:19:59,31.496,N,64.743,W
9/10/2013,19:22:00,31.497,N,64.745,W
9/10/2013,19:23:59,31.498,N,64.747,W
9/10/2013,19:26:00,31.5,N,64.75,W
9/10/2013,19:27:59,31.501,N,64.752,W
9/10/2013,19:30:00,31.503,N,64.754,W
9/10/2013,19:32:00,31.504,N,64.757,W
9/10/2013,19:33:59,31.506,N,64.759,W
9/10/2013,19:36:00,31.507,N,64.761,W
9/10/2013,19:37:59,31.508,N,64.764,W
9/10/2013,19:40:00,31.51,N,64.766,W
9/10/2013,19:41:59,31.511,N,64.768,W
9/10/2013,19:44:00,31.513,N,64.771,W
9/10/2013,19:45:59,31.514,N,64.773,W
9/10/2013,19:48:00,31.515,N,64.776,W
9/10/2013,19:49:59,31.517,N,64.778,W
9/10/2013,19:52:00,31.518,N,64.78,W
9/10/2013,19:53:59,31.519,N,64.783,W
9/10/2013,19:56:00,31.521,N,64.785,W
9/10/2013,19:57:59,31.522,N,64.787,W
9/10/2013,20:00:00,31.524,N,64.79,W
9/10/2013,20:02:00,31.525,N,64.792,W
9/10/2013,20:03:59,31.526,N,64.795,W
9/10/2013,20:06:00,31.528,N,64.797,W
9/10/2013,20:07:59,31.529,N,64.799,W
9/10/2013,20:10:00,31.53,N,64.802,W
9/10/2013,20:11:59,31.532,N,64.804,W
9/10/2013,20:14:00,31.533,N,64.806,W
9/10/2013,20:15:59,31.534,N,64.809,W
9/10/2013,20:17:02,31.535,N,64.81,W
9/10/2013,20:19:01,31.536,N,64.813,W
9/10/2013,20:21:01,31.537,N,64.815,W
9/10/2013,20:23:02,31.538,N,64.818,W
9/10/2013,20:25:01,31.539,N,64.82,W
9/10/2013,20:27:02,31.54,N,64.823,W
9/10/2013,20:29:01,31.541,N,64.825,W
9/10/2013,20:31:02,31.542,N,64.828,W
9/10/2013,20:33:01,31.543,N,64.83,W
9/10/2013,20:35:02,31.544,N,64.833,W
9/10/2013,20:37:01,31.545,N,64.835,W
9/10/2013,20:39:02,31.547,N,64.838,W
9/10/2013,20:41:01,31.548,N,64.84,W
9/10/2013,20:43:02,31.549,N,64.843,W
9/10/2013,20:45:01,31.55,N,64.845,W
9/10/2013,20:47:02,31.551,N,64.848,W
9/10/2013,20:49:01,31.553,N,64.85,W
9/10/2013,20:51:01,31.554,N,64.853,W
9/10/2013,20:53:02,31.555,N,64.855,W
9/10/2013,20:55:01,31.556,N,64.858,W
9/10/2013,20:57:02,31.558,N,64.86,W
9/10/2013,20:59:01,31.559,N,64.862,W
9/10/2013,21:01:02,31.56,N,64.865,W
9/10/2013,21:03:01,31.561,N,64.867,W
9/10/2013,21:05:02,31.563,N,64.87,W
9/10/2013,21:07:01,31.564,N,64.872,W
9/10/2013,21:09:02,31.566,N,64.874,W
9/10/2013,21:11:01,31.567,N,64.877,W
9/10/2013,21:13:02,31.568,N,64.879,W
9/10/2013,21:15:01,31.57,N,64.881,W
9/10/2013,21:17:02,31.571,N,64.884,W
9/10/2013,21:19:01,31.573,N,64.886,W
9/10/2013,21:21:01,31.574,N,64.888,W
9/10/2013,21:23:02,31.575,N,64.891,W
9/10/2013,21:25:01,31.577,N,64.893,W
9/10/2013,21:27:02,31.578,N,64.895,W
9/10/2013,21:29:01,31.58,N,64.898,W
9/10/2013,21:31:02,31.581,N,64.9,W
9/10/2013,21:33:01,31.583,N,64.902,W
9/10/2013,21:35:02,31.585,N,64.905,W
9/10/2013,21:37:01,31.586,N,64.907,W
9/10/2013,21:39:02,31.588,N,64.909,W
9/10/2013,21:40:37,31.589,N,64.911,W
9/10/2013,21:42:38,31.592,N,64.911,W
9/10/2013,21:44:38,31.595,N,64.911,W
9/10/2013,21:46:37,31.597,N,64.912,W
9/10/2013,21:48:38,31.6,N,64.912,W
9/10/2013,21:50:37,31.603,N,64.912,W
9/10/2013,21:52:38,31.606,N,64.913,W
9/10/2013,21:54:37,31.608,N,64.913,W
9/10/2013,21:56:38,31.611,N,64.913,W
9/10/2013,21:58:37,31.614,N,64.913,W
9/10/2013,22:00:38,31.617,N,64.914,W
9/10/2013,22:02:37,31.619,N,64.914,W
9/10/2013,22:04:38,31.622,N,64.914,W
9/10/2013,22:06:37,31.625,N,64.915,W
9/10/2013,22:08:38,31.628,N,64.915,W
9/10/2013,22:10:37,31.63,N,64.915,W
9/10/2013,22:12:38,31.633,N,64.916,W
9/10/2013,22:14:38,31.636,N,64.916,W
9/10/2013,22:16:37,31.639,N,64.916,W
9/10/2013,22:18:38,31.641,N,64.917,W
9/10/2013,22:20:37,31.644,N,64.917,W
9/10/2013,22:22:38,31.647,N,64.917,W
9/10/2013,22:24:37,31.65,N,64.918,W
9/10/2013,22:26:38,31.652,N,64.918,W
9/10/2013,22:28:37,31.655,N,64.919,W
9/10/2013,22:30:38,31.658,N,64.919,W
9/10/2013,22:32:37,31.661,N,64.919,W
9/10/2013,22:34:38,31.664,N,64.92,W
9/10/2013,22:36:37,31.666,N,64.92,W
9/10/2013,22:38:38,31.669,N,64.921,W
9/10/2013,22:40:37,31.672,N,64.921,W
9/10/2013,22:42:38,31.675,N,64.922,W
9/10/2013,22:44:38,31.677,N,64.922,W
9/10/2013,22:46:37,31.68,N,64.923,W
9/10/2013,22:48:38,31.683,N,64.923,W
9/10/2013,22:50:37,31.686,N,64.923,W
9/10/2013,22:52:38,31.688,N,64.924,W
9/10/2013,22:54:37,31.691,N,64.924,W
9/10/2013,22:56:38,31.694,N,64.925,W
9/10/2013,22:58:37,31.697,N,64.926,W
9/10/2013,23:00:38,31.699,N,64.926,W
9/10/2013,23:02:37,31.702,N,64.927,W
9/10/2013,23:04:38,31.705,N,64.927,W
9/10/2013,23:06:37,31.708,N,64.928,W
9/10/2013,23:08:38,31.71,N,64.928,W
9/10/2013,23:10:37,31.713,N,64.929,W
9/10/2013,23:12:38,31.716,N,64.929,W
9/10/2013,23:14:38,31.718,N,64.93,W
9/10/2013,23:16:37,31.721,N,64.931,W
9/10/2013,23:18:38,31.724,N,64.931,W
9/10/2013,23:20:37,31.727,N,64.932,W
9/10/2013,23:22:38,31.729,N,64.933,W
9/10/2013,23:24:37,31.732,N,64.933,W
9/10/2013,23:26:38,31.735,N,64.934,W
9/10/2013,23:28:37,31.738,N,64.935,W
9/10/2013,23:30:38,31.74,N,64.935,W
9/10/2013,23:32:37,31.743,N,64.936,W
9/10/2013,23:34:38,31.746,N,64.937,W
9/10/2013,23:36:37,31.749,N,64.937,W
9/10/2013,23:38:38,31.751,N,64.938,W
9/10/2013,23:40:37,31.754,N,64.939,W
9/10/2013,23:42:38,31.757,N,64.94,W
9/10/2013,23:44:38,31.76,N,64.94,W
9/10/2013,23:46:37,31.762,N,64.941,W
9/10/2013,23:48:38,31.765,N,64.942,W
9/10/2013,23:50:37,31.768,N,64.943,W
9/10/2013,23:52:38,31.77,N,64.944,W
9/10/2013,23:54:37,31.773,N,64.945,W
9/10/2013,23:56:38,31.776,N,64.945,W
9/10/2013,23:58:37,31.779,N,64.946,W
9/11/2013,0:00:38,31.781,N,64.947,W
9/11/2013,0:02:37,31.784,N,64.948,W
9/11/2013,0:04:38,31.787,N,64.949,W
9/11/2013,0:06:37,31.79,N,64.95,W
9/11/2013,0:08:38,31.792,N,64.951,W
9/11/2013,0:10:37,31.795,N,64.952,W
9/11/2013,0:12:38,31.798,N,64.953,W
9/11/2013,0:14:38,31.8,N,64.954,W
9/11/2013,0:16:37,31.803,N,64.955,W
9/11/2013,0:18:38,31.806,N,64.956,W
9/11/2013,0:20:37,31.809,N,64.957,W
9/11/2013,0:22:38,31.811,N,64.958,W
9/11/2013,0:24:37,31.814,N,64.959,W
9/11/2013,0:26:38,31.817,N,64.96,W
9/11/2013,0:28:37,31.819,N,64.961,W
9/11/2013,0:30:38,31.822,N,64.962,W
9/11/2013,0:32:37,31.825,N,64.963,W
9/11/2013,0:34:38,31.828,N,64.964,W
9/11/2013,0:36:37,31.83,N,64.965,W
9/11/2013,0:38:38,31.833,N,64.966,W
9/11/2013,0:40:37,31.836,N,64.968,W
9/11/2013,0:42:38,31.838,N,64.969,W
9/11/2013,0:44:38,31.841,N,64.97,W
9/11/2013,0:46:37,31.844,N,64.971,W
9/11/2013,0:48:38,31.847,N,64.972,W
9/11/2013,0:50:37,31.849,N,64.974,W
9/11/2013,0:52:38,31.852,N,64.975,W
9/11/2013,0:54:37,31.855,N,64.976,W
9/11/2013,0:56:38,31.857,N,64.978,W
9/11/2013,0:58:37,31.86,N,64.979,W
9/11/2013,1:00:38,31.863,N,64.98,W
9/11/2013,1:02:37,31.865,N,64.982,W
9/11/2013,1:04:38,31.868,N,64.983,W
9/11/2013,1:06:37,31.871,N,64.984,W
9/11/2013,1:08:38,31.874,N,64.986,W
9/11/2013,1:10:37,31.876,N,64.987,W
9/11/2013,1:12:38,31.879,N,64.989,W
9/11/2013,1:14:38,31.882,N,64.99,W
9/11/2013,1:16:37,31.884,N,64.991,W
9/11/2013,1:18:38,31.887,N,64.993,W
9/11/2013,1:20:37,31.89,N,64.994,W
9/11/2013,1:22:38,31.892,N,64.996,W
9/11/2013,1:24:37,31.895,N,64.997,W
9/11/2013,1:26:38,31.898,N,64.999,W
9/11/2013,1:28:37,31.9,N,65.001,W
9/11/2013,1:30:38,31.903,N,65.002,W
9/11/2013,1:32:37,31.906,N,65.004,W
9/11/2013,1:34:38,31.909,N,65.005,W
9/11/2013,1:36:37,31.911,N,65.007,W
9/11/2013,1:38:38,31.914,N,65.009,W
9/11/2013,1:40:37,31.917,N,65.01,W
9/11/2013,1:42:38,31.919,N,65.012,W
9/11/2013,1:44:38,31.922,N,65.014,W
9/11/2013,1:46:37,31.925,N,65.016,W
9/11/2013,1:48:38,31.927,N,65.017,W
9/11/2013,1:50:37,31.93,N,65.019,W
9/11/2013,1:52:38,31.933,N,65.021,W
9/11/2013,1:54:37,31.935,N,65.023,W
9/11/2013,1:56:38,31.938,N,65.025,W
9/11/2013,1:58:37,31.941,N,65.027,W
9/11/2013,2:00:38,31.943,N,65.028,W
9/11/2013,2:02:37,31.946,N,65.03,W
9/11/2013,2:04:38,31.949,N,65.032,W
9/11/2013,2:06:37,31.951,N,65.034,W
9/11/2013,2:08:38,31.954,N,65.036,W
9/11/2013,2:10:37,31.957,N,65.038,W
9/11/2013,2:12:38,31.959,N,65.04,W
9/11/2013,2:14:38,31.962,N,65.042,W
