x,y,z
-144.74402,608.24445,109.1794
-144.74402,612.1686,108.6307
-144.74402,616.09265,108.3564
-144.74402,620.0169,108.1735
-144.74402,623.94104,107.960205
-144.74402,627.8651,107.472496
-144.74402,631.78937,107.259094
-144.74402,635.7135,106.9848
-144.74402,639.6377,106.5886
-144.74402,643.5618,106.3752
-144.74402,647.48596,106.253296
-144.74402,651.41016,105.856995
-144.74402,655.3343,105.674194
-144.74402,659.2584,105.521805
-144.74402,663.1826,105.1255
-144.74402,667.10675,105.1255
-144.74402,671.03094,105.0646
-144.74402,674.9551,104.9731
-140.832,-678.8792,77.8154
-140.832,-674.9551,77.663
-140.832,-671.0309,79.1566
-140.832,-667.10675,78.6384
-140.832,-663.18256,80.6501
-140.832,-659.2584,81.9607
-140.832,-655.3343,81.7474
-140.832,-651.4101,81.899796
-140.832,-647.48596,81.899796
-140.832,-643.5618,82.296005
-140.832,-639.63763,82.4789
-140.832,-635.7135,82.8142
-140.832,-631.7893,83.1494
-140.832,-627.8652,83.6676
-140.832,-623.94104,83.82
-140.832,-620.01685,84.1858
-140.832,-616.09265,84.4601
-140.832,-612.1686,84.8563
-140.832,-608.2444,85.3745
-140.832,-604.3202,85.8317
-140.832,-600.3961,86.5022
-140.832,-596.4719,87.0204
-140.832,-592.5477,87.63
-140.832,-588.6236,87.8434
-140.832,-584.6994,88.270096
-140.832,-580.77527,88.270096
-140.832,-576.85114,88.361496
-140.832,-572.92694,89.0626
-140.832,-569.0028,89.275894
-140.832,-565.0787,89.4893
-140.832,-561.1545,89.672195
-140.832,-557.23035,90.0989
-140.832,-553.30615,90.2513
-140.832,-549.382,90.3732
-140.832,-545.4579,91.0133
-140.832,-541.5337,91.2876
-140.832,-537.60956,91.561905
-140.832,-533.6854,91.8667
-140.832,-529.7612,92.0496
-140.832,-525.83704,92.3239
-140.832,-521.9129,92.5982
-140.832,-517.9888,93.6041
-140.832,-514.0646,94.2137
-140.832,-510.14044,95.3414
-140.832,-506.2163,95.8291
-140.832,-502.29214,96.3168
-140.832,-498.36798,96.6826
-140.832,-494.44385,97.535995
-140.832,-490.51962,97.8103
-140.832,-486.59552,98.0237
-140.832,-482.67133,98.6028
-140.832,-478.74716,98.8466
-140.832,-474.82306,98.9076
-140.832,-470.89886,99.2124
-140.832,-466.9747,99.6391
-140.832,-463.0506,99.9134
-140.832,-459.12637,100.0658
-140.832,-455.20224,100.431595
-140.832,-451.27808,100.9193
-140.832,-447.3539,101.193596
-140.832,-443.42978,101.8032
-140.832,-439.5056,102.108
-140.832,-435.58145,102.4738
-140.832,-431.65732,102.809
-140.832,-427.73315,103.1443
-140.832,-423.809,103.3882
-140.832,-419.88486,104.576904
-140.832,-415.96063,104.9731
-140.832,-412.03653,104.729294
-140.832,-408.11237,105.0646
-140.832,-404.1882,105.3998
-140.832,-400.26404,106.0094
-140.832,-396.3399,106.253296
-140.832,-392.4157,107.106705
-140.832,-388.49158,107.68581
-140.832,-384.5674,108.4174
-140.832,-380.64325,109.48421
-140.832,-376.7191,109.94139
-140.832,-372.79495,110.307106
-140.832,-368.8708,111.2215
-140.832,-364.94662,111.6178
-140.832,-361.02246,112.1969
-140.832,-357.09833,113.0198
-140.832,-353.17413,113.538
-140.832,-349.25,113.87331
-140.832,-345.32584,114.239
-140.832,-341.40167,115.5192
-140.832,-337.4775,115.9764
-140.832,-333.55338,116.586
-140.832,-329.6292,117.7442
-140.832,-325.70505,118.1405
-140.832,-321.7809,118.6891
-140.832,-317.85675,119.7559
-140.832,-313.9326,119.9083
-140.832,-310.00842,120.7313
-140.832,-306.0843,121.401794
-140.832,-302.1601,122.0114
-140.832,-298.23596,122.7734
-140.832,-294.3118,123.9317
-140.832,-290.38763,124.5413
-140.832,-286.46347,124.6937
-140.832,-282.5393,125.42519
-140.832,-278.61517,126.5834
-140.832,-274.691,127.406395
-140.832,-270.76685,128.13791
-140.832,-266.84268,128.8694
-140.832,-262.91855,129.7229
-140.832,-258.9944,130.4239
-140.832,-255.07022,130.3934
-140.832,-251.14604,132.0698
-140.832,-247.22192,133.35
-140.832,-243.29776,134.6911
-140.832,-239.37358,135.30069
-140.832,-235.44942,136.2151
-140.832,-231.5253,137.28189
-140.832,-227.60112,138.2573
-140.832,-223.67696,138.47061
-140.832,-219.75278,139.3546
-140.832,-215.82866,140.6347
-140.832,-211.9045,141.27481
-140.832,-207.98032,142.3111
-140.832,-204.05615,143.2255
-140.832,-200.13203,143.7742
-140.832,-196.20786,143.3779
-140.832,-192.28369,144.47519
-140.832,-188.35957,144.53621
-140.832,-184.4354,145.2982
-140.832,-180.51123,147.6756
-140.832,-176.58707,149.3215
-140.832,-172.66293,150.7236
-140.832,-168.73877,152.0038
-140.832,-164.8146,152.9486
-140.832,-160.89043,152.9486
-140.832,-156.96631,154.1069
-140.832,-153.04214,154.7165
-140.832,-149.11797,155.3566
-140.832,-145.1938,156.149
-140.832,-141.26968,157.0634
-140.832,-137.3455,158.61789
-140.832,-133.42134,158.9227
-140.832,-129.49716,161.1478
-140.832,-125.573044,161.8793
-140.832,-121.64888,163.2204
-140.832,-117.72471,165.9331
-140.832,-113.80054,167.3352
-140.832,-109.87642,169.0116
-140.832,-105.95225,171.0842
-140.832,-102.028076,172.4558
-140.832,-98.103905,171.6634
-140.832,-94.17979,172.8216
-140.832,-90.255615,174.34561
-140.832,-86.33144,176.54019
-140.832,-82.40727,177.7898
-140.832,-78.483154,179.4053
-140.832,-74.55898,180.594
-140.832,-70.63481,180.594
-140.832,-66.71069,183.33719
-140.832,-62.786522,183.45909
-140.832,-58.862354,184.5869
-140.832,-54.938183,186.50711
-140.832,-51.01406,189.4332
-140.832,-47.089893,191.323
-140.832,-43.16572,193.0298
-140.832,-39.241554,194.5234
-140.832,-35.317432,194.9501
-140.832,-31.393261,197.2361
-140.832,-27.469091,198.6077
-140.832,-23.544922,198.9125
-140.832,-19.6208,198.88199
-140.832,-15.6966305,197.8152
-140.832,-11.772461,197.8152
-140.832,-7.848291,197.08371
-140.832,-3.92417,196.9313
-140.832,0.0,199.8269
-140.832,3.92417,201.5338
-140.832,7.84834,202.9358
-140.832,11.772461,203.393
-140.832,15.6966305,204.216
-140.832,19.6208,203.5454
-140.832,23.544971,204.85611
-140.832,27.469091,204.24649
-140.832,31.393261,206.8982
-140.832,35.317432,208.90991
-140.832,39.2416,210.52539
-140.832,43.16572,212.0798
-140.832,47.089893,215.9508
-140.832,51.01406,217.38339
-140.832,54.938183,217.5358
-140.832,58.862354,218.5416
-140.832,62.786522,219.1207
-140.832,66.71069,219.9742
-140.832,70.63481,220.94951
-140.832,74.55898,221.89441
-140.832,78.483154,222.7174
-140.832,82.407326,221.6811
-140.832,86.33144,222.38211
-140.832,90.255615,221.1019
-140.832,94.17979,221.4982
-140.832,98.10396,221.80301
-140.832,102.028076,221.8334
-140.832,105.95225,223.05258
-140.832,109.87642,223.0831
-140.832,113.80058,224.3328
-140.832,117.72471,223.6622
-140.832,121.648926,224.4852
-140.832,125.573044,224.1499
-140.832,129.49716,224.36331
-140.832,133.42139,224.08899
-140.832,137.3455,222.504
-140.832,141.26962,222.10779
-140.832,145.19385,220.279
-140.832,149.11797,219.6694
-140.832,153.04219,217.871
-140.832,156.96631,217.6272
-140.832,160.89043,217.2919
-140.832,164.81465,215.0669
-140.832,168.73877,214.3049
-140.832,172.66289,211.9274
-140.832,176.58711,212.65901
-140.832,180.51123,211.3178
-140.832,184.43535,211.9884
-140.832,188.35957,211.47018
-140.832,192.28369,211.37881
-140.832,196.20792,210.15959
-140.832,200.13203,207.2031
-140.832,204.05615,205.8619
-140.832,207.98038,203.85019
-140.832,211.9045,202.2043
-140.832,215.82861,199.7354
-140.832,219.75284,198.7601
-140.832,223.67696,195.8645
-140.832,227.60117,194.09659
-140.832,231.5253,194.9806
-140.832,235.44942,195.773
-140.832,239.37363,198.6382
-140.832,243.29776,198.12
-140.832,247.22188,199.7659
-140.832,251.14609,199.00389
-140.832,255.07022,198.9734
-140.832,258.99445,198.5772
-140.832,262.91855,195.7426
-140.832,266.84268,193.4261
-140.832,270.7669,191.62779
-140.832,274.691,187.2386
-140.832,278.61514,185.31839
-140.832,282.53937,183.7944
-140.832,286.46347,181.7522
-140.832,290.3877,178.3994
-140.832,294.31183,176.75351
-140.832,298.23593,174.1932
-140.832,302.16016,171.8767
-140.832,306.0843,170.2003
-140.832,310.0084,168.5849
-140.832,313.93262,165.3235
-140.832,317.85675,165.293
-140.832,321.78085,166.2989
-140.832,325.70508,165.2626
-140.832,329.6292,164.80539
-140.832,333.5534,163.61661
-140.832,337.47754,162.1231
-140.832,341.40167,160.782
-140.832,345.32587,160.2334
-140.832,349.25,157.7035
-140.832,353.17413,157.5816
-140.832,357.09833,157.1854
-140.832,361.02246,154.5031
-140.832,364.9467,153.0401
-140.832,368.8708,150.4798
-140.832,372.79492,148.9558
-140.832,376.71915,145.2982
-140.832,380.64325,144.8714
-140.832,384.56738,144.47519
-140.832,388.4916,143.5608
-140.832,392.4157,142.8293
-140.832,396.33994,141.5186
-140.832,400.26407,142.6464
-140.832,404.18817,141.5186
-140.832,408.1124,141.732
-140.832,412.03653,141.6406
-140.832,415.96063,139.9642
-140.832,419.88486,139.446
-140.832,423.809,137.89151
-140.832,427.73322,137.2514
-140.832,431.65732,135.48361
-140.832,435.58145,134.2339
-140.832,439.50568,132.4661
-140.832,443.42978,132.3746
-140.832,447.3539,132.1308
-140.832,451.27814,130.33249
-140.832,455.20224,130.0277
-140.832,459.12637,129.2962
-140.832,463.0506,128.35129
-140.832,466.9747,127.65019
-140.832,470.89893,127.223495
-140.832,474.82306,126.8882
-140.832,478.74716,126.5225
-140.832,482.6714,126.1567
-140.832,486.59552,125.60811
-140.832,490.51962,125.60811
-140.832,494.44385,125.42519
-140.832,498.36798,125.242294
-140.832,502.29218,123.9622
-140.832,506.2163,123.230606
-140.832,510.14044,122.04189
-140.832,514.06464,120.7618
-140.832,517.9888,120.1522
-140.832,521.9129,119.5426
-140.832,525.8371,118.871994
-140.832,529.7612,117.7747
-140.832,533.6854,117.348
-140.832,537.60956,117.012695
-140.832,541.5337,116.0069
-140.832,545.4579,115.6411
-140.832,549.382,115.275406
-140.832,553.30615,114.665794
-140.832,557.23035,114.330505
-140.832,561.1545,114.025696
-140.832,565.0786,113.7209
-140.832,569.0028,113.111305
-140.832,572.92694,112.837
-140.832,576.8512,112.1969
-140.832,580.77527,111.953
-140.832,584.6994,111.6178
-140.832,588.62366,111.4349
-140.832,592.5477,110.8253
-140.832,596.47186,110.490005
-140.832,600.3961,110.1547
-140.832,604.3202,109.545105
-140.832,608.24445,109.2098
-140.832,612.1686,108.874596
-140.832,616.09265,108.6002
-140.832,620.0169,108.143005
-140.832,623.94104,107.9297
-140.832,627.8651,107.71629
-140.832,631.78937,107.2286
-140.832,635.7135,107.0458
-140.832,639.6377,106.8019
-140.832,643.5618,106.4362
-140.832,647.48596,106.2228
-140.832,651.41016,106.0399
-140.832,655.3343,105.704605
-140.832,659.2584,105.521805
-140.832,663.1826,105.338905
-140.832,667.10675,105.1255
-140.832,671.03094,105.0036
-140.832,674.9551,104.9731
-136.92001,-678.8792,79.491806
-136.92001,-674.9551,79.8576
-136.92001,-671.0309,79.918594
-136.92001,-667.10675,79.7052
-136.92001,-663.18256,81.0768
-136.92001,-659.2584,81.899796
-136.92001,-655.3343,82.235
-136.92001,-651.4101,82.235
-136.92001,-647.48596,82.4179
-136.92001,-643.5618,82.4789
-136.92001,-639.63763,82.6922
-136.92001,-635.7135,82.936104
-136.92001,-631.7893,83.4238
-136.92001,-627.8652,83.7286
-136.92001,-623.94104,83.881
-136.92001,-620.01685,84.0943
-136.92001,-616.09265,84.643
-136.92001,-612.1686,84.978195
-136.92001,-608.2444,85.191605
-136.92001,-604.3202,85.9536
-136.92001,-600.3961,86.2279
-136.92001,-596.4719,86.6242
-136.92001,-592.5477,86.8985
-136.92001,-588.6236,87.5995
-136.92001,-584.6994,87.63
-136.92001,-580.77527,87.873795
-136.92001,-576.85114,88.1482
-136.92001,-572.92694,88.4834
-136.92001,-569.0028,89.1235
-136.92001,-565.0787,89.215004
-136.92001,-561.1545,89.5198
-136.92001,-557.23035,89.5502
-136.92001,-553.30615,90.1294
-136.92001,-549.382,90.3732
-136.92001,-545.4579,90.7085
-136.92001,-541.5337,91.4095
-136.92001,-537.60956,91.6229
-136.92001,-533.6854,91.7448
-136.92001,-529.7612,92.1715
-136.92001,-525.83704,92.3239
-136.92001,-521.9129,92.6897
-136.92001,-517.9888,93.6346
-136.92001,-514.0646,94.3966
-136.92001,-510.14044,94.9757
-136.92001,-506.2163,95.8901
-136.92001,-502.29214,96.2558
-136.92001,-498.36798,96.6521
-136.92001,-494.44385,97.2617
-136.92001,-490.51962,97.8103
-136.92001,-486.59552,98.2066
-136.92001,-482.67133,98.6028
-136.92001,-478.74716,99.029495
-136.92001,-474.82306,99.1819
-136.92001,-470.89886,99.822
-136.92001,-466.9747,100.1268
-136.92001,-463.0506,100.1573
-136.92001,-459.12637,100.3097
-136.92001,-455.20224,100.6754
-136.92001,-451.27808,101.0717
-136.92001,-447.3539,101.4374
-136.92001,-443.42978,101.955605
-136.92001,-439.5056,102.2604
-136.92001,-435.58145,102.3518
-136.92001,-431.65732,102.717606
-136.92001,-427.73315,103.2662
-136.92001,-423.809,103.6015
-136.92001,-419.88486,104.2416
-136.92001,-415.96063,104.942604
-136.92001,-412.03653,105.308395
-136.92001,-408.11237,105.5522
-136.92001,-404.1882,105.91801
-136.92001,-400.26404,106.10091
-136.92001,-396.3399,106.253296
-136.92001,-392.4157,107.076195
-136.92001,-388.49158,107.4115
-136.92001,-384.5674,108.204
-136.92001,-380.64325,109.3318
-136.92001,-376.7191,109.6061
-136.92001,-372.79495,110.2157
-136.92001,-368.8708,110.642395
-136.92001,-364.94662,111.6178
-136.92001,-361.02246,112.014
-136.92001,-357.09833,112.3798
-136.92001,-353.17413,113.568504
-136.92001,-349.25,113.8123
-136.92001,-345.32584,114.4219
-136.92001,-341.40167,115.427795
-136.92001,-337.4775,115.884995
-136.92001,-333.55338,116.555504
-136.92001,-329.6292,117.5918
-136.92001,-325.70505,118.079506
-136.92001,-321.7809,118.6282
-136.92001,-317.85675,119.7254
-136.92001,-313.9326,120.24361
-136.92001,-310.00842,120.853195
-136.92001,-306.0843,121.67619
-136.92001,-302.1601,122.102905
-136.92001,-298.23596,122.8954
-136.92001,-294.3118,123.1087
-136.92001,-290.38763,124.44981
-136.92001,-286.46347,125.21181
-136.92001,-282.5393,125.6995
-136.92001,-278.61517,127.1016
-136.92001,-274.691,127.83311
-136.92001,-270.76685,128.4732
-136.92001,-266.84268,129.6924
-136.92001,-262.91855,130.6068
-136.92001,-258.9944,131.3078
-136.92001,-255.07022,131.7041
-136.92001,-251.14604,132.4051
-136.92001,-247.22192,133.4719
-136.92001,-243.29776,134.2339
-136.92001,-239.37358,135.8189
-136.92001,-235.44942,136.6114
-136.92001,-231.5253,137.4038
-136.92001,-227.60112,138.5011
-136.92001,-223.67696,139.3241
-136.92001,-219.75278,140.269
-136.92001,-215.82866,142.0063
-136.92001,-211.9045,141.8539
-136.92001,-207.98032,142.5245
-136.92001,-204.05615,143.5608
-136.92001,-200.13203,144.2314
-136.92001,-196.20786,144.1704
-136.92001,-192.28369,144.0485
-136.92001,-188.35957,146.4259
-136.92001,-184.4354,146.6393
-136.92001,-180.51123,147.4318
-136.92001,-176.58707,150.32741
-136.92001,-172.66293,152.1257
-136.92001,-168.73877,153.0401
-136.92001,-164.8146,153.985
-136.92001,-160.89043,154.9908
-136.92001,-156.96631,154.9603
-136.92001,-153.04214,156.149
-136.92001,-149.11797,156.7586
-136.92001,-145.1938,157.795
-136.92001,-141.26968,158.6789
-136.92001,-137.3455,159.3494
-136.92001,-133.42134,160.7515
-136.92001,-129.49716,160.62961
-136.92001,-125.573044,163.06801
-136.92001,-121.64888,164.0738
-136.92001,-117.72471,165.8417
-136.92001,-113.80054,168.8897
-136.92001,-109.87642,171.0842
-136.92001,-105.95225,172.76059
-136.92001,-102.028076,174.6504
-136.92001,-98.103905,175.9306
-136.92001,-94.17979,175.0162
-136.92001,-90.255615,176.5706
-136.92001,-86.33144,177.7594
-136.92001,-82.40727,179.3748
-136.92001,-78.483154,180.53299
-136.92001,-74.55898,181.50839
-136.92001,-70.63481,182.8495
-136.92001,-66.71069,183.0629
-136.92001,-62.786522,185.7756
-136.92001,-58.862354,185.9585
-136.92001,-54.938183,187.513
-136.92001,-51.01406,190.68289
-136.92001,-47.089893,193.0603
-136.92001,-43.16572,194.27951
-136.92001,-39.241554,196.47409
-136.92001,-35.317432,198.6991
-136.92001,-31.393261,198.88199
-136.92001,-27.469091,200.9242
-136.92001,-23.544922,199.6745
-136.92001,-19.6208,200.1317
-136.92001,-15.6966305,199.9488
-136.92001,-11.772461,199.6745
-136.92001,-7.848291,200.9242
-136.92001,-3.92417,198.6077
-136.92001,0.0,201.8081
-136.92001,3.92417,204.155
-136.92001,7.84834,205.49619
-136.92001,11.772461,205.5571
-136.92001,15.6966305,206.2277
-136.92001,19.6208,208.69661
-136.92001,23.544971,207.26399
-136.92001,27.469091,208.05649
-136.92001,31.393261,207.6298
-136.92001,35.317432,210.0072
-136.92001,39.2416,212.3237
-136.92001,43.16572,213.6038
-136.92001,47.089893,215.67648
-136.92001,51.01406,218.23679
-136.92001,54.938183,220.40091
-136.92001,58.862354,221.2543
-136.92001,62.786522,222.19919
-136.92001,66.71069,221.4677
-136.92001,70.63481,222.35161
-136.92001,74.55898,223.0831
-136.92001,78.483154,224.0585
-136.92001,82.407326,224.6071
-136.92001,86.33144,223.9366
-136.92001,90.255615,224.1499
-136.92001,94.17979,223.26599
-136.92001,98.10396,223.6927
-136.92001,102.028076,223.5098
-136.92001,105.95225,224.94241
-136.92001,109.87642,225.97871
-136.92001,113.80058,226.1921
-136.92001,117.72471,227.2284
-136.92001,121.648926,226.1311
-136.92001,125.573044,226.7712
-136.92001,129.49716,225.491
-136.92001,133.42139,225.491
-136.92001,137.3455,223.9061
-136.92001,141.26962,223.60129
-136.92001,145.19385,223.05258
-136.92001,149.11797,221.1019
-136.92001,153.04219,221.1019
-136.92001,156.96631,218.99881
-136.92001,160.89043,218.9074
-136.92001,164.81465,216.5604
-136.92001,168.73877,215.646
-136.92001,172.66289,216.37749
-136.92001,176.58711,214.6707
-136.92001,180.51123,215.1278
-136.92001,184.43535,213.8782
-136.92001,188.35957,213.7563
-136.92001,192.28369,212.20181
-136.92001,196.20792,210.9216
-136.92001,200.13203,208.66609
-136.92001,204.05615,207.6907
-136.92001,207.98038,206.65439
-136.92001,211.9045,202.692
-136.92001,215.82861,202.38719
-136.92001,219.75284,200.4974
-136.92001,223.67696,199.12581
-136.92001,227.60117,195.4987
-136.92001,231.5253,196.596
-136.92001,235.44942,198.94301
-136.92001,239.37363,200.406
-136.92001,243.29776,202.9663
-136.92001,247.22188,202.63101
-136.92001,251.14609,203.515
-136.92001,255.07022,201.2899
-136.92001,258.99445,200.3146
-136.92001,262.91855,200.0098
-136.92001,266.84268,194.31
-136.92001,270.7669,192.9994
-136.92001,274.691,190.28659
-136.92001,278.61514,186.751
-136.92001,282.53937,184.3735
-136.92001,286.46347,182.2399
-136.92001,290.3877,179.2224
-136.92001,294.31183,178.0642
-136.92001,298.23593,176.3573
-136.92001,302.16016,172.151
-136.92001,306.0843,171.2366
-136.92001,310.0084,168.7982
-136.92001,313.93262,166.96939
-136.92001,317.85675,167.2438
-136.92001,321.78085,167.64
-136.92001,325.70508,167.4876
-136.92001,329.6292,165.0492
-136.92001,333.5534,164.98819
-136.92001,337.47754,163.3423
-136.92001,341.40167,163.2814
-136.92001,345.32587,161.5745
-136.92001,349.25,160.99539
-136.92001,353.17413,158.6789
-136.92001,357.09833,158.1302
-136.92001,361.02246,156.972
-136.92001,364.9467,152.85721
-136.92001,368.8708,150.876
-136.92001,372.79492,148.6205
-136.92001,376.71915,146.7002
-136.92001,380.64325,145.2372
-136.92001,384.56738,144.9019
-136.92001,388.4916,144.78
-136.92001,392.4157,142.73781
-136.92001,396.33994,143.7132
-136.92001,400.26407,143.19499
-136.92001,404.18817,143.46939
-136.92001,408.1124,142.5854
-136.92001,412.03653,142.1587
-136.92001,415.96063,141.6406
-136.92001,419.88486,140.4823
-136.92001,423.809,139.7813
-136.92001,427.73322,138.28781
-136.92001,431.65732,136.5199
-136.92001,435.58145,134.8435
-136.92001,439.50568,134.6606
-136.92001,443.42978,133.35
-136.92001,447.3539,132.3746
-136.92001,451.27814,131.765
-136.92001,455.20224,130.33249
-136.92001,459.12637,129.4486
-136.92001,463.0506,128.5037
-136.92001,466.9747,127.83311
-136.92001,470.89893,127.46739
-136.92001,474.82306,127.1016
-136.92001,478.74716,126.61391
-136.92001,482.6714,126.2786
-136.92001,486.59552,126.06529
-136.92001,490.51962,125.821396
-136.92001,494.44385,125.3947
-136.92001,498.36798,125.3338
-136.92001,502.29218,124.08409
-136.92001,506.2163,122.9868
-136.92001,510.14044,121.9505
-136.92001,514.06464,121.066605
-136.92001,517.9888,120.0912
-136.92001,521.9129,119.3902
-136.92001,525.8371,118.47581
-136.92001,529.7612,117.9576
-136.92001,533.6854,117.5614
-136.92001,537.60956,117.1956
-136.92001,541.5337,116.4031
-136.92001,545.4579,115.6411
-136.92001,549.382,115.2144
-136.92001,553.30615,114.5743
-136.92001,557.23035,114.3
-136.92001,561.1545,114.08659
-136.92001,565.0786,113.7818
-136.92001,569.0028,113.2332
-136.92001,572.92694,112.9589
-136.92001,576.8512,112.6541
-136.92001,580.77527,112.044495
-136.92001,584.6994,111.861595
-136.92001,588.62366,111.52629
-136.92001,592.5477,111.0386
-136.92001,596.47186,110.6119
-136.92001,600.3961,110.2462
-136.92001,604.3202,109.6061
-136.92001,608.24445,109.30129
-136.92001,612.1686,109.027
-136.92001,616.09265,108.478294
-136.92001,620.0169,108.265
-136.92001,623.94104,107.9906
-136.92001,627.8651,107.7773
-136.92001,631.78937,107.32011
-136.92001,635.7135,107.106705
-136.92001,639.6377,106.893394
-136.92001,643.5618,106.4362
-136.92001,647.48596,106.253296
-136.92001,651.41016,106.0399
-136.92001,655.3343,105.796104
-136.92001,659.2584,105.5522
-136.92001,663.1826,105.3998
-136.92001,667.10675,105.09499
-136.92001,671.03094,104.9731
-136.92001,674.9551,104.8512
-133.00801,-678.8792,76.139
-133.00801,-674.9551,78.425
-133.00801,-671.0309,78.6689
-133.00801,-667.10675,80.589096
-133.00801,-663.18256,80.4367
-133.00801,-659.2584,80.9549
-133.00801,-655.3343,82.082596
-133.00801,-651.4101,82.936104
-133.00801,-647.48596,82.7837
-133.00801,-643.5618,82.8751
-133.00801,-639.63763,82.8751
-133.00801,-635.7135,83.2104
-133.00801,-631.7893,83.6371
-133.00801,-627.8652,83.9114
-133.00801,-623.94104,84.1553
-133.00801,-620.01685,84.5515
-133.00801,-616.09265,84.795395
-133.00801,-612.1686,85.0392
-133.00801,-608.2444,85.344
-133.00801,-604.3202,85.8317
-133.00801,-600.3961,85.8622
-133.00801,-596.4719,85.679306
-133.00801,-592.5477,85.9841
-133.00801,-588.6236,85.7098
-133.00801,-584.6994,86.807
-133.00801,-580.77527,86.0755
-133.00801,-576.85114,87.782394
-133.00801,-572.92694,88.0567
-133.00801,-569.0028,88.7882
-133.00801,-565.0787,88.7273
-133.00801,-561.1545,88.4834
-133.00801,-557.23035,89.1235
-133.00801,-553.30615,89.4283
-133.00801,-549.382,90.2818
-133.00801,-545.4579,90.4951
-133.00801,-541.5337,91.501
-133.00801,-537.60956,91.5924
-133.00801,-533.6854,91.6534
-133.00801,-529.7612,92.1715
-133.00801,-525.83704,92.4154
-133.00801,-521.9129,92.7202
-133.00801,-517.9888,93.2078
-133.00801,-514.0646,94.3051
-133.00801,-510.14044,94.823296
-133.00801,-506.2163,95.2195
-133.00801,-502.29214,96.073
-133.00801,-498.36798,96.2558
-133.00801,-494.44385,96.987404
-133.00801,-490.51962,97.6884
-133.00801,-486.59552,98.1456
-133.00801,-482.67133,98.5723
-133.00801,-478.74716,99.06
-133.00801,-474.82306,99.2124
-133.00801,-470.89886,99.4562
-133.00801,-466.9747,100.0658
-133.00801,-463.0506,100.2182
-133.00801,-459.12637,100.431595
-133.00801,-455.20224,100.7669
-133.00801,-451.27808,101.346
-133.00801,-447.3539,101.6203
-133.00801,-443.42978,102.0775
-133.00801,-439.5056,102.5957
-133.00801,-435.58145,103.11379
-133.00801,-431.65732,103.2662
-133.00801,-427.73315,104.15019
-133.00801,-423.809,103.9978
-133.00801,-419.88486,104.729294
-133.00801,-415.96063,104.8512
-133.00801,-412.03653,105.8875
-133.00801,-408.11237,106.0399
-133.00801,-404.1882,105.6437
-133.00801,-400.26404,106.2228
-133.00801,-396.3399,106.4666
-133.00801,-392.4157,106.7714
-133.00801,-388.49158,107.71629
-133.00801,-384.5674,108.5698
-133.00801,-380.64325,108.9355
-133.00801,-376.7191,110.12419
-133.00801,-372.79495,110.9777
-133.00801,-368.8708,110.947205
-133.00801,-364.94662,111.64821
-133.00801,-361.02246,112.50169
-133.00801,-357.09833,113.111305
-133.00801,-353.17413,113.50749
-133.00801,-349.25,114.1476
-133.00801,-345.32584,114.513405
-133.00801,-341.40167,115.09251
-133.00801,-337.4775,116.1898
-133.00801,-333.55338,116.7689
-133.00801,-329.6292,117.2261
-133.00801,-325.70505,118.231895
-133.00801,-321.7809,118.7806
-133.00801,-317.85675,119.2682
-133.00801,-313.9326,120.335
-133.00801,-310.00842,120.9446
-133.00801,-306.0843,121.9505
-133.00801,-302.1601,122.620995
-133.00801,-298.23596,123.4135
-133.00801,-294.3118,123.8098
-133.00801,-290.38763,124.3279
-133.00801,-286.46347,125.3642
-133.00801,-282.5393,125.821396
-133.00801,-278.61517,126.82729
-133.00801,-274.691,127.7417
-133.00801,-270.76685,128.4732
-133.00801,-266.84268,129.6619
-133.00801,-262.91855,130.94211
-133.00801,-258.9944,131.887
-133.00801,-255.07022,132.4356
-133.00801,-251.14604,132.7099
-133.00801,-247.22192,133.7767
-133.00801,-243.29776,134.29489
-133.00801,-239.37358,135.5446
-133.00801,-235.44942,136.88571
-133.00801,-231.5253,138.0134
-133.00801,-227.60112,138.9278
-133.00801,-223.67696,139.9946
-133.00801,-219.75278,141.031
-133.00801,-215.82866,141.3358
-133.00801,-211.9045,142.7074
-133.00801,-207.98032,142.9207
-133.00801,-204.05615,144.018
-133.00801,-200.13203,144.9629
-133.00801,-196.20786,145.1153
-133.00801,-192.28369,145.1762
-133.00801,-188.35957,146.45639
-133.00801,-184.4354,147.889
-133.00801,-180.51123,147.9499
-133.00801,-176.58707,149.04721
-133.00801,-172.66293,152.4914
-133.00801,-168.73877,153.4973
-133.00801,-164.8146,154.747
-133.00801,-160.89043,155.7833
-133.00801,-156.96631,157.0634
-133.00801,-153.04214,158.28261
-133.00801,-149.11797,159.0751
-133.00801,-145.1938,158.8618
-133.00801,-141.26968,159.2885
-133.00801,-137.3455,159.6542
-133.00801,-133.42134,160.9344
-133.00801,-129.49716,162.2755
-133.00801,-125.573044,163.6776
-133.00801,-121.64888,165.1102
-133.00801,-117.72471,166.0855
-133.00801,-113.80054,169.4993
-133.00801,-109.87642,171.6024
-133.00801,-105.95225,173.4617
-133.00801,-102.028076,175.0771
-133.00801,-98.103905,177.2717
-133.00801,-94.17979,178.4604
-133.00801,-90.255615,178.0337
-133.00801,-86.33144,180.1063
-133.00801,-82.40727,180.3806
-133.00801,-78.483154,181.7827
-133.00801,-74.55898,183.12381
-133.00801,-70.63481,183.91629
-133.00801,-66.71069,185.1965
-133.00801,-62.786522,186.7814
-133.00801,-58.862354,188.5493
-133.00801,-54.938183,188.6102
